osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access,bridge
267694928,Juliana Ordona,residential,False,False,98.321,"LINESTRING (16.6913322 53.708199, 16.6914388 53.7081761, 16.6918733 53.7080976, 16.692244 53.7080312, 16.6923023 53.7080215, 16.6923538 53.7080135, 16.6923921 53.7080088, 16.6924304 53.7080046, 16.692458 53.7080019, 16.6925225 53.7079958, 16.692587 53.7079905, 16.6926379 53.7079874, 16.692715 53.7079837, 16.692775 53.7079822)",,,,,
267694928,Juliana Ordona,residential,False,True,84.043,"LINESTRING (16.6913322 53.708199, 16.6912125 53.7082262, 16.6911494 53.7082425, 16.6907799 53.7083381, 16.6902456 53.7084759, 16.69016 53.7084986)",,,,,
290009062,Księżnej Elżbiety,living_street,False,False,59.70100000000001,"LINESTRING (16.6913322 53.708199, 16.6913374 53.7082424, 16.6913432 53.7082916, 16.6913711 53.7085278, 16.6913922 53.7087068, 16.6913955 53.7087346)",,,,,
205435302,Powstańców Wielkopolskich,residential,False,True,29.921,"LINESTRING (16.6964823 53.7080165, 16.6960277 53.708015)",2,50,,,
204552432,Emilii Plater,residential,True,False,142.793,"LINESTRING (16.6964823 53.7080165, 16.6965231 53.7079542, 16.6965563 53.7079124, 16.6966955 53.7077705, 16.696951 53.7075217, 16.6974672 53.7070089, 16.6974868 53.7069836, 16.6975 53.7069602, 16.6975149 53.7068943)",1,50,,,
"[288583741, 325802214]",Powstańców Wielkopolskich,residential,True,False,111.64699999999999,"LINESTRING (16.6964823 53.7080165, 16.6966284 53.7080254, 16.6967981 53.708041, 16.6968672 53.7080509, 16.6969535 53.7080686, 16.6970875 53.7081019, 16.6976515 53.7082708, 16.6977319 53.7082976, 16.6978113 53.7083241, 16.6980351 53.7083958)",2,50,,,
223372718,Profesora Władysława Szafera,residential,False,False,54.062,"LINESTRING (16.6966676 53.712011, 16.696445 53.712312, 16.6963382 53.7124564)",,,,,
810319037,Profesora Władysława Szafera,residential,True,False,106.24999999999999,"LINESTRING (16.6966676 53.712011, 16.6968247 53.7117186, 16.6972526 53.7111945, 16.6973055 53.7111357)",2,,,,
809225722,Lipowa,tertiary,True,False,16.302,"LINESTRING (16.6985959 53.710644, 16.6986596 53.710655, 16.6988327 53.710687)",,50,,,
809225721,Kardynała Stefana Wyszyńskiego,tertiary,True,False,21.04,"LINESTRING (16.6978565 53.7103935, 16.6978251 53.7105818)",1,50,,,
"[173165132, 966504469]",,tertiary_link,True,False,65.333,"LINESTRING (16.6978565 53.7103935, 16.6978627 53.7104511, 16.6978726 53.7104853, 16.6978835 53.7105041, 16.6978994 53.7105227, 16.6979179 53.7105425, 16.697942 53.7105622, 16.6979666 53.7105766, 16.6979981 53.710591, 16.6980329 53.710604, 16.6980731 53.7106148, 16.6981059 53.7106207, 16.6981442 53.7106248, 16.6982242 53.7106237, 16.698364 53.7106204, 16.698432 53.7106239, 16.6985959 53.710644)",1,50,,,
"[810319031, 289306335, 809225719]",Kardynała Stefana Wyszyńskiego,tertiary,False,False,174.445,"LINESTRING (16.6980351 53.7083958, 16.6979995 53.7084802, 16.6979744 53.7085411, 16.6979638 53.7085666, 16.69794 53.7086493, 16.6979182 53.7087307, 16.6979019 53.7088116, 16.6978809 53.7089781, 16.6978745 53.7090863, 16.6978805 53.7092747, 16.6978887 53.7095763, 16.6978879 53.7096223, 16.6978885 53.7097108, 16.6978864 53.7098482, 16.6978848 53.7099561)","['2', '3']",50,,,
"[810319006, 303728527]",Kardynała Stefana Wyszyńskiego,tertiary,False,True,115.99499999999999,"LINESTRING (16.6980351 53.7083958, 16.6981035 53.7082574, 16.6981299 53.7082101, 16.6981588 53.7081584, 16.6984075 53.7077162, 16.698485 53.7075689, 16.6985582 53.7074)",3,50,,,
966504471,Rondo Mariana Tomasza Golińskiego,tertiary,True,False,5.222,"LINESTRING (16.6928182 53.7108398, 16.692844 53.7108432, 16.6928678 53.71085, 16.6928882 53.71086)",,,roundabout,,
"[966504475, 229630093]",1 Maja,residential,False,False,60.394,"LINESTRING (16.6928182 53.7108398, 16.6928357 53.7107364, 16.6928539 53.7106175, 16.692905 53.7102991)",,,,,
173174587,Szkolna,residential,False,True,250.398,"LINESTRING (16.6890228 53.7113376, 16.6894817 53.7112678, 16.689884 53.7112095, 16.6899525 53.7112037, 16.6900298 53.7112025, 16.6903783 53.7112101, 16.6909005 53.7112254, 16.6909174 53.7112259, 16.6911721 53.7112329, 16.6919545 53.7112542, 16.6927001 53.711274, 16.6927973 53.7112752)",,,,,
205376580,Szkolna,residential,False,False,32.357,"LINESTRING (16.6890228 53.7113376, 16.6890011 53.7113013, 16.6889866 53.711268, 16.6889766 53.7112303, 16.6889649 53.7110505)",,,,,
388850798,Stefana Kisielewskiego,residential,False,False,63.494,"LINESTRING (16.6889173 53.7104305, 16.6889061 53.7104024, 16.6888951 53.7103757, 16.6888662 53.710324, 16.6887943 53.7102007, 16.6887251 53.710082, 16.6886539 53.7099642, 16.688613 53.7098889)",,,,,
388850799,Stefana Kisielewskiego,residential,True,False,26.741,"LINESTRING (16.6889173 53.7104305, 16.6889696 53.7104775, 16.6889863 53.7105096, 16.6889969 53.7105392, 16.6890062 53.7106212, 16.6890221 53.7106582)",,,,,
325374524,Księżnej Elżbiety,residential,True,False,31.628,"LINESTRING (16.6913955 53.7087346, 16.6914301 53.7090183)",,,,,
"[205435304, 173174570, 287966374]","['Zamkowa', 'Piotra Skargi']",residential,False,False,203.55799999999996,"LINESTRING (16.6913955 53.7087346, 16.692262 53.7087246, 16.6923458 53.7087233, 16.6925273 53.7087213, 16.6929677 53.7087165, 16.6929869 53.7087142, 16.6929998 53.7087089, 16.6930087 53.7086994, 16.6930115 53.7086887, 16.6929774 53.7082843, 16.692978 53.7082548, 16.6929859 53.7082186, 16.6929926 53.7082033, 16.6930043 53.708192, 16.6930191 53.7081867, 16.6930347 53.7081838, 16.6930556 53.7081826, 16.6930767 53.7081839, 16.6934493 53.7082435, 16.6935216 53.7082543, 16.6935869 53.708264)",,,,,
290009062,Księżnej Elżbiety,living_street,False,True,59.70100000000001,"LINESTRING (16.6913955 53.7087346, 16.6913922 53.7087068, 16.6913711 53.7085278, 16.6913432 53.7082916, 16.6913374 53.7082424, 16.6913322 53.708199)",,,,,
173176069,Bolesława Limanowskiego,residential,False,False,70.967,"LINESTRING (16.6966167 53.705884, 16.6967386 53.7057375, 16.6968519 53.7055934, 16.6969189 53.7055088, 16.6969985 53.7054082, 16.6970309 53.7053658, 16.6970505 53.7053368, 16.6970648 53.7053042)",,,,,
173176069,Bolesława Limanowskiego,residential,False,True,61.318999999999996,"LINESTRING (16.6966167 53.705884, 16.6965253 53.7059642, 16.6963616 53.7060827, 16.6961224 53.706251, 16.6960962 53.7062675, 16.6960304 53.7063119)",,,,,
173174592,Plac Winniczny,residential,False,True,135.985,"LINESTRING (16.6986855 53.7070005, 16.6987729 53.7070059, 16.6989083 53.7070142, 16.6991736 53.7070307, 16.6992726 53.7070367, 16.6992953 53.7070374, 16.6995307 53.7070442, 16.6997176 53.7070426, 16.6999476 53.7070326, 16.7003123 53.7070128, 16.7005703 53.7069925, 16.7007416 53.7069768)",,,,,
303728527,Kardynała Stefana Wyszyńskiego,tertiary,False,False,45.22,"LINESTRING (16.6986855 53.7070005, 16.6986469 53.7071422, 16.6986307 53.7071998, 16.6985582 53.7074)",3,50,,,
303728528,Rzemieślnicza,residential,True,False,77.986,"LINESTRING (16.6986855 53.7070005, 16.6984819 53.7069853, 16.6983095 53.7069727, 16.698278 53.7069699, 16.6982103 53.7069639, 16.6976543 53.7069137, 16.6975149 53.7068943)",1,,,,
"[810318988, 810319005, 810318991]",Kardynała Stefana Wyszyńskiego,tertiary,False,True,171.064,"LINESTRING (16.6986855 53.7070005, 16.6987123 53.7068681, 16.6987491 53.7067232, 16.698791 53.7065808, 16.698847 53.7063133, 16.6989317 53.7059111, 16.6989697 53.7057852, 16.6989852 53.7057059, 16.698997 53.7056453, 16.6990169 53.7054753)",3,,,,
388670396,Mariacka,residential,False,True,7.317,"LINESTRING (16.6966719 53.7091824, 16.6966707 53.7092482)",,,,,
288572213,Sadowa,residential,False,True,54.629000000000005,"LINESTRING (16.6966719 53.7091824, 16.6965892 53.7091788, 16.6962578 53.7091643, 16.6959274 53.7091499, 16.6958441 53.7091463)",,,,,
303728529,Mariacka,residential,False,False,101.922,"LINESTRING (16.6966719 53.7091824, 16.6966844 53.7085605, 16.6966816 53.708509, 16.6966641 53.7084723, 16.6966408 53.7084437, 16.6966147 53.7084194, 16.6965677 53.7083878, 16.6964926 53.7083458, 16.6964311 53.7083265)",,,,,
204552469,Wojska Polskiego,residential,True,False,146.666,"LINESTRING (16.6962116 53.7067005, 16.6962015 53.7067716, 16.6961545 53.7071075, 16.6960371 53.7079475, 16.6960277 53.708015)",1,50,,,
303728528,Rzemieślnicza,residential,True,False,20.644,"LINESTRING (16.6962116 53.7067005, 16.6960487 53.7066743, 16.6959089 53.7066519)",1,,,,
335763267,Jana Pawła II,tertiary,False,False,61.731,"LINESTRING (16.6911317 53.7109063, 16.6920688 53.7109305)",,,,,
388850797,Jana Pawła II,tertiary,True,False,25.354999999999997,"LINESTRING (16.6911317 53.7109063, 16.6909637 53.7109193, 16.6908244 53.7109249, 16.6907482 53.7109238)",,,,,
173174582,3 Maja,residential,False,True,88.737,"LINESTRING (16.6944301 53.7068331, 16.6944352 53.7069246, 16.6944539 53.707239, 16.6944695 53.7075038, 16.6944709 53.7075299, 16.6944737 53.7076307)",2,,,,
173176069,Bolesława Limanowskiego,residential,False,False,78.07000000000001,"LINESTRING (16.6944301 53.7068331, 16.6946293 53.7068007, 16.6946816 53.7067897, 16.6950399 53.7067145, 16.69541 53.7066319, 16.6955473 53.7065986)",,,,,
244478315,Adama Mickiewicza,residential,False,False,197.379,"LINESTRING (16.6944301 53.7068331, 16.694426 53.7067237, 16.6944078 53.7064389, 16.6944004 53.7063088, 16.6943695 53.7057617, 16.69434 53.7051574, 16.6943323 53.705059)",2,50,,,
205382047,Podwale,residential,False,True,43.593,"LINESTRING (16.6901635 53.7101595, 16.690019 53.7097769)",,,,,
205382047,Podwale,residential,False,False,75.423,"LINESTRING (16.6901635 53.7101595, 16.6901785 53.7101911, 16.6901989 53.7102201, 16.6902394 53.7102605, 16.6903714 53.7103927, 16.69053 53.7105258, 16.6906675 53.7106403, 16.690718 53.7106821, 16.6907419 53.7107039, 16.6907535 53.7107187, 16.6907586 53.7107349)",,,,,
269306276,,residential,False,False,99.40899999999999,"LINESTRING (16.6901635 53.7101595, 16.6906594 53.710093, 16.6915216 53.7099841, 16.6916403 53.7099722)",,,,,
204552432,Emilii Plater,residential,True,False,166.952,"LINESTRING (16.6975149 53.7068943, 16.6975317 53.706831, 16.6976833 53.7062746, 16.6977176 53.7061484, 16.6977204 53.7061318, 16.6977182 53.7061158, 16.6977144 53.7061027, 16.6977058 53.7060894, 16.6976942 53.7060759, 16.6976766 53.7060637, 16.6976482 53.7060511, 16.6976134 53.7060432, 16.6972426 53.7059871, 16.6967777 53.7059167, 16.69671 53.705905, 16.6966167 53.705884)",1,50,,,
303728528,Rzemieślnicza,residential,True,False,88.44800000000001,"LINESTRING (16.6975149 53.7068943, 16.6973725 53.7068715, 16.6968447 53.7067938, 16.6964199 53.7067312, 16.6962116 53.7067005)",1,,,,
173174578,Wodociągowa,residential,False,False,173.477,"LINESTRING (16.6989751 53.7120091, 16.699092 53.7119476, 16.6992622 53.711853, 16.6993996 53.7117822, 16.6996155 53.7116822, 16.7001839 53.7113996, 16.7002918 53.711346, 16.7003342 53.7113227, 16.7003696 53.7112988, 16.7003978 53.7112721, 16.7004039 53.711249, 16.700433 53.7111391, 16.7004512 53.7110702, 16.7004905 53.7109017, 16.7005064 53.7108378)",,,,,
173176068,Harcmistrza Aleksandra Kamińskiego,residential,False,False,52.124,"LINESTRING (16.6961587 53.7036825, 16.696946 53.7036322)",,,,,
173176068,Harcmistrza Aleksandra Kamińskiego,residential,False,True,125.527,"LINESTRING (16.6961587 53.7036825, 16.6951376 53.7037506, 16.6947651 53.7037755, 16.6943897 53.7038005, 16.6942637 53.7038091)",,,,,
173176069,Bolesława Limanowskiego,residential,False,False,45.068,"LINESTRING (16.6955473 53.7065986, 16.6956667 53.7065365, 16.6958262 53.7064439, 16.6960304 53.7063119)",,,,,
173176069,Bolesława Limanowskiego,residential,False,True,78.07,"LINESTRING (16.6955473 53.7065986, 16.69541 53.7066319, 16.6950399 53.7067145, 16.6946816 53.7067897, 16.6946293 53.7068007, 16.6944301 53.7068331)",,,,,
173176065,Witolda Pileckiego,residential,False,False,181.92300000000003,"LINESTRING (16.6970648 53.7053042, 16.6968963 53.7052859, 16.696284 53.7052309, 16.6959473 53.7052007, 16.6953989 53.7051515, 16.6949321 53.7051096, 16.6944497 53.7050663, 16.6943323 53.705059)",,,,,
"[810318992, 173176065]",Witolda Pileckiego,residential,False,True,129.897,"LINESTRING (16.6970648 53.7053042, 16.6972245 53.7053174, 16.6982033 53.7053989, 16.6983048 53.7054073, 16.6986965 53.7054441, 16.698799 53.7054537, 16.6990169 53.7054753)",3,,,,
173176069,Bolesława Limanowskiego,residential,False,False,186.17499999999998,"LINESTRING (16.6970648 53.7053042, 16.697073 53.7052674, 16.6970755 53.7052397, 16.6970762 53.7051922, 16.6970653 53.7049771, 16.6970594 53.7049137, 16.6970088 53.7043699, 16.6970036 53.7043095, 16.6969578 53.7037773, 16.6969539 53.7037317, 16.696946 53.7036322)",,,,,
173176069,Bolesława Limanowskiego,residential,False,True,70.967,"LINESTRING (16.6970648 53.7053042, 16.6970505 53.7053368, 16.6970309 53.7053658, 16.6969985 53.7054082, 16.6969189 53.7055088, 16.6968519 53.7055934, 16.6967386 53.7057375, 16.6966167 53.705884)",,,,,
173176068,Harcmistrza Aleksandra Kamińskiego,residential,False,False,125.527,"LINESTRING (16.6942637 53.7038091, 16.6943897 53.7038005, 16.6947651 53.7037755, 16.6951376 53.7037506, 16.6961587 53.7036825)",,,,,
244478315,Adama Mickiewicza,residential,False,True,139.05599999999998,"LINESTRING (16.6942637 53.7038091, 16.6943275 53.7049723, 16.6943323 53.705059)",2,50,,,
173176068,Harcmistrza Aleksandra Kamińskiego,residential,False,True,52.124,"LINESTRING (16.696946 53.7036322, 16.6961587 53.7036825)",,,,,
173176069,Bolesława Limanowskiego,residential,False,True,186.175,"LINESTRING (16.696946 53.7036322, 16.6969539 53.7037317, 16.6969578 53.7037773, 16.6970036 53.7043095, 16.6970088 53.7043699, 16.6970594 53.7049137, 16.6970653 53.7049771, 16.6970762 53.7051922, 16.6970755 53.7052397, 16.697073 53.7052674, 16.6970648 53.7053042)",,,,,
173176065,Witolda Pileckiego,residential,False,True,181.92300000000003,"LINESTRING (16.6943323 53.705059, 16.6944497 53.7050663, 16.6949321 53.7051096, 16.6953989 53.7051515, 16.6959473 53.7052007, 16.696284 53.7052309, 16.6968963 53.7052859, 16.6970648 53.7053042)",,,,,
244478315,Adama Mickiewicza,residential,False,False,139.05599999999998,"LINESTRING (16.6943323 53.705059, 16.6943275 53.7049723, 16.6942637 53.7038091)",2,50,,,
244478315,Adama Mickiewicza,residential,False,True,197.37900000000002,"LINESTRING (16.6943323 53.705059, 16.69434 53.7051574, 16.6943695 53.7057617, 16.6944004 53.7063088, 16.6944078 53.7064389, 16.694426 53.7067237, 16.6944301 53.7068331)",2,50,,,
817872645,Armii Krajowej,residential,False,True,14.086,"LINESTRING (16.7013964 53.7041276, 16.7013063 53.7042425)",2,,,,
817872645,Armii Krajowej,residential,False,False,14.086,"LINESTRING (16.7013063 53.7042425, 16.7013964 53.7041276)",2,,,,
517867840,Józefa Poniatowskiego,residential,True,False,29.822,"LINESTRING (16.7013063 53.7042425, 16.7013069 53.7043523, 16.7013037 53.7044199, 16.7012976 53.7045106)",,,,,
517867843,Armii Krajowej,residential,True,False,30.845,"LINESTRING (16.7011563 53.7045053, 16.7013063 53.7042425)",,,,,
"[817872648, 517867841]",,residential,True,False,9.992,"LINESTRING (16.7011563 53.7045053, 16.7011906 53.7044959, 16.7012284 53.7044936, 16.7012654 53.7044986, 16.7012976 53.7045106)",,,,,
517867842,Józefa Poniatowskiego,residential,True,False,19.387999999999998,"LINESTRING (16.7015469 53.7047058, 16.7014124 53.7046466, 16.7013006 53.704611)",1,,,,
1022582743,Józefa Poniatowskiego,residential,False,True,34.501999999999995,"LINESTRING (16.7015469 53.7047058, 16.7015771 53.7047284, 16.7017191 53.7048345, 16.7018644 53.7049526)",2,,,,
"[204552421, 810318989]",Armii Krajowej,residential,False,True,131.754,"LINESTRING (16.7006759 53.7049085, 16.7006 53.7049479, 16.7005128 53.7049934, 16.7004162 53.705042, 16.7002203 53.7051385, 16.6998625 53.7053012, 16.6995252 53.7054522, 16.6994761 53.7054715, 16.699438 53.7054832, 16.6994209 53.7054885, 16.6993737 53.705495, 16.6993264 53.7054966, 16.6992948 53.7054954, 16.6992235 53.7054928, 16.6990169 53.7054753)",3,,,,
817872649,Armii Krajowej,residential,True,False,47.741,"LINESTRING (16.7006759 53.7049085, 16.7009527 53.7046834, 16.701022 53.7046298, 16.7011062 53.7045629)",,,,,
204552498,,residential,False,False,173.016,"LINESTRING (16.7018644 53.7049526, 16.7018105 53.7049776, 16.7014944 53.705126, 16.7009654 53.7053959, 16.7007742 53.7054926, 16.700753 53.7055054, 16.7007442 53.705524, 16.7007451 53.7055976, 16.7007453 53.7056179, 16.700751 53.7061103, 16.7007521 53.7062011)",,,,,
1022582743,Józefa Poniatowskiego,residential,False,False,34.501999999999995,"LINESTRING (16.7018644 53.7049526, 16.7017191 53.7048345, 16.7015771 53.7047284, 16.7015469 53.7047058)",2,,,,
"[204552441, 204552490]",Mikołaja Kopernika,residential,False,"[False, True]",104.637,"LINESTRING (16.7001402 53.7056262, 16.7001406 53.7060946, 16.7001407 53.7062053, 16.7003921 53.7062035, 16.7007521 53.7062011)",,,,,
204552441,Mikołaja Kopernika,residential,False,False,27.497,"LINESTRING (16.7007521 53.7062011, 16.7010501 53.706243, 16.7010777 53.7062478, 16.7011046 53.7062549, 16.7011274 53.7062638, 16.7011479 53.7062732)",,,,,
