osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,access,junction,bridge
1032719048,Księdza Kardynała Stefana Wyszyńskiego,residential,,False,False,60.682,,"LINESTRING (16.8599256 54.5825239, 16.8606707 54.5828576)",,,,
121296128,Sprzymierzeńców,residential,,False,False,60.945,,"LINESTRING (16.8599256 54.5825239, 16.8598336 54.5825956, 16.8597293 54.5826836, 16.8596989 54.5827093, 16.8594583 54.5829124, 16.8593938 54.5829768)",,,,
"[557153483, 124193467]",Księdza Kardynała Stefana Wyszyńskiego,"['residential', 'living_street']",,False,True,96.579,,"LINESTRING (16.8599256 54.5825239, 16.8598153 54.5824766, 16.8594058 54.5823012, 16.8591715 54.5821979, 16.858868 54.582064, 16.8587759 54.582024, 16.858727 54.5820025)",,,,
1192029626,Kościelna,residential,,False,True,56.78600000000001,,"LINESTRING (16.8599256 54.5825239, 16.8599705 54.5824917, 16.8603418 54.5822259, 16.8603652 54.5821922, 16.8603717 54.5821686, 16.8603735 54.5821415, 16.8603387 54.582107)",,,,
121296128,Sprzymierzeńców,residential,,False,True,60.945,,"LINESTRING (16.8593938 54.5829768, 16.8594583 54.5829124, 16.8596989 54.5827093, 16.8597293 54.5826836, 16.8598336 54.5825956, 16.8599256 54.5825239)",,,,
272760735,Sprzymierzeńców,residential,,True,False,177.56199999999998,,"LINESTRING (16.8593938 54.5829768, 16.8592604 54.5832881, 16.8591573 54.5835343, 16.8589001 54.5841484, 16.858765 54.5844708, 16.858741 54.5845282)",,,,
123723380,Plac Wolności,residential,,False,False,100.863,,"LINESTRING (16.8639016 54.5833176, 16.8638829 54.5833236, 16.8638617 54.5833343, 16.8638471 54.5833501, 16.863778 54.583452, 16.8636818 54.5836107, 16.8634684 54.5839584, 16.8634371 54.5840091, 16.8633374 54.5841582)",,,,
178715592,Pogodna,residential,,False,True,84.682,,"LINESTRING (16.8639016 54.5833176, 16.8639215 54.5833177, 16.8639631 54.583324, 16.8643415 54.5834043, 16.8645916 54.5834573, 16.8646984 54.583481, 16.8651277 54.5835762, 16.8651351 54.5835779)",,,,
559553769,Pogodna,residential,,False,True,84.416,1,"LINESTRING (16.8639016 54.5833176, 16.8638215 54.5832915, 16.8637486 54.5832772, 16.8629718 54.5831645, 16.8628077 54.5831536, 16.8627857 54.5831512, 16.8626329 54.5831512)",,,,
261260139,Klonowa,residential,30,False,True,84.126,,"LINESTRING (16.8687525 54.5770621, 16.8675638 54.5770162, 16.8674983 54.5770138, 16.8674501 54.5770117)",,,,
121383386,Spokojna,living_street,,False,False,128.265,,"LINESTRING (16.8641558 54.5827017, 16.86516 54.5825889, 16.8653551 54.5825667, 16.8654396 54.5825535, 16.8655214 54.5825357, 16.8655519 54.5825258, 16.8655864 54.5825072, 16.8656342 54.582476, 16.8656751 54.5824381, 16.865693 54.5823978, 16.865729 54.5822637, 16.8657368 54.5822312)",,,,
263005344,Portowa,residential,,False,True,58.71900000000001,,"LINESTRING (16.8565328 54.5829181, 16.8565768 54.5829065, 16.8567254 54.5828658, 16.8568461 54.5828356, 16.8569321 54.5828125, 16.8570209 54.5827787, 16.8570994 54.5827486, 16.8571638 54.5827108, 16.8572117 54.5826709, 16.8572673 54.5826253)",,,,
557474104,Grunwaldzka,tertiary,,False,True,12.409,,"LINESTRING (16.864384 54.5809247, 16.8642024 54.5808876)",,,,
23818576,,living_street,,False,False,72.069,,"LINESTRING (16.864384 54.5809247, 16.864422 54.580856, 16.8644218 54.5808216, 16.8644389 54.5802801)",,,,
"[557474104, 559082761]",Grunwaldzka,tertiary,,False,False,178.187,3,"LINESTRING (16.864384 54.5809247, 16.8648062 54.5810146, 16.8652821 54.581116, 16.8654029 54.5811417, 16.8656564 54.5811957, 16.8658004 54.5812269, 16.8667401 54.5814214, 16.8668147 54.5814372, 16.8669833 54.5814711)",,,,
23818576,,living_street,,False,False,87.351,,"LINESTRING (16.8644389 54.5802801, 16.8639462 54.5801734, 16.8633707 54.5800609, 16.8632772 54.5800426, 16.8632948 54.5799718)",,,,
23818576,,living_street,,False,True,72.069,,"LINESTRING (16.8644389 54.5802801, 16.8644218 54.5808216, 16.864422 54.580856, 16.864384 54.5809247)",,,,
261269085,,living_street,,False,False,49.288,,"LINESTRING (16.8644389 54.5802801, 16.865044 54.5802938, 16.8650813 54.5802946, 16.8652032 54.5802964)",,,,
120727452,Plac generała Jarosława Dąbrowskiego,tertiary,,True,False,89.992,2,"LINESTRING (16.8673612 54.5814849, 16.8673938 54.5815829, 16.8673977 54.581632, 16.8673125 54.5822449, 16.8673055 54.5822902)",,,,
263532837,Grunwaldzka,tertiary,,False,True,24.509999999999998,3,"LINESTRING (16.8673612 54.5814849, 16.8672497 54.5814886, 16.8671063 54.5814842, 16.8669833 54.5814711)",,,,
120727454,Walerego Wróblewskiego,tertiary,,False,False,70.20400000000001,3,"LINESTRING (16.8672136 54.5810467, 16.8672194 54.5809734, 16.8672228 54.5809291, 16.8672374 54.5807461, 16.8672634 54.580416)",,,,
559086649,Walerego Wróblewskiego,tertiary,,True,False,49.675,2,"LINESTRING (16.8672136 54.5810467, 16.8672992 54.5812723, 16.8673214 54.5813306, 16.8673403 54.5814136, 16.8673612 54.5814849)",,,,
297589778,Plac generała Jarosława Dąbrowskiego,tertiary,,True,False,43.69199999999999,2,"LINESTRING (16.866714 54.5831358, 16.8667107 54.5831199, 16.8667304 54.5829227, 16.8667611 54.5827442)",,,,
294806056,Dworcowa,secondary,50,True,False,16.746,1,"LINESTRING (16.8615658 54.5803932, 16.8615389 54.5803655, 16.8615092 54.5803347, 16.8614816 54.580306, 16.861437 54.5802624)",21,,,
121297286,Dworcowa,residential,,True,False,44.169,1,"LINESTRING (16.8618227 54.5807561, 16.8618217 54.5807348, 16.8618179 54.5807103, 16.8618113 54.5806885, 16.8618009 54.5806634, 16.8617886 54.5806378, 16.8617719 54.5806139, 16.8617468 54.5805829, 16.8617198 54.5805535, 16.8616848 54.580517, 16.8615658 54.5803932)",,,,
557474105,Marynarki Polskiej,residential,,False,False,35.879000000000005,3,"LINESTRING (16.8618227 54.5807561, 16.8619404 54.5806042, 16.8620378 54.5804586)",,,,
"[557474107, 560782979, 614293091]",Marynarki Polskiej,"['residential', 'living_street']",,False,True,211.28400000000002,"['2', '3']","LINESTRING (16.8618227 54.5807561, 16.8617726 54.5808074, 16.861721 54.5808505, 16.8616417 54.5808944, 16.8615729 54.5809293, 16.8614489 54.5809755, 16.8613377 54.5810109, 16.8603519 54.5813248, 16.8597803 54.5815068, 16.859598 54.5815649, 16.8594202 54.5816215, 16.8590594 54.5817496)",,,,
"[23818488, 178715519]","['Krótka', 'Leszka Bakuły']",residential,,False,"[False, True]",234.819,,"LINESTRING (16.8657368 54.5822312, 16.8654836 54.5822052, 16.865448 54.5822018, 16.8654213 54.5821992, 16.8653743 54.5821929, 16.8652129 54.5821712, 16.8649531 54.58213, 16.8647526 54.5820983, 16.8643381 54.5820242, 16.8642959 54.582016, 16.8641187 54.5819815, 16.864069 54.5819718, 16.8640368 54.5819626, 16.8640226 54.5819549, 16.8640115 54.5819447, 16.8640021 54.581931, 16.8639992 54.5819207, 16.8639996 54.5819037, 16.8640462 54.581613, 16.8641832 54.5809287, 16.8642024 54.5808876)",,,,
23818488,Krótka,residential,,False,True,70.09,,"LINESTRING (16.8657368 54.5822312, 16.8657982 54.5822352, 16.8661987 54.5822594, 16.8667082 54.5822861, 16.8668192 54.5822928)",,,,
121383386,Spokojna,living_street,,False,True,128.265,,"LINESTRING (16.8657368 54.5822312, 16.865729 54.5822637, 16.865693 54.5823978, 16.8656751 54.5824381, 16.8656342 54.582476, 16.8655864 54.5825072, 16.8655519 54.5825258, 16.8655214 54.5825357, 16.8654396 54.5825535, 16.8653551 54.5825667, 16.86516 54.5825889, 16.8641558 54.5827017)",,,,
1192029626,Kościelna,residential,,False,False,56.786,,"LINESTRING (16.8603387 54.582107, 16.8603735 54.5821415, 16.8603717 54.5821686, 16.8603652 54.5821922, 16.8603418 54.5822259, 16.8599705 54.5824917, 16.8599256 54.5825239)",,,,
123723380,Plac Wolności,residential,,False,True,100.863,,"LINESTRING (16.8633374 54.5841582, 16.8634371 54.5840091, 16.8634684 54.5839584, 16.8636818 54.5836107, 16.863778 54.583452, 16.8638471 54.5833501, 16.8638617 54.5833343, 16.8638829 54.5833236, 16.8639016 54.5833176)",,,,
261260141,Plac Wolności,residential,,True,False,109.62700000000001,1,"LINESTRING (16.8633374 54.5841582, 16.8632234 54.5843307, 16.8630953 54.5845245, 16.8628085 54.5849582, 16.8627741 54.5850102, 16.8627308 54.5850793)",,,,
121296124,Mikołaja Kopernika,tertiary,,False,True,89.57,2,"LINESTRING (16.8653833 54.5844945, 16.8654253 54.5844322, 16.8657657 54.5839226, 16.8658929 54.5837451)",,,,
123969621,,living_street,,False,False,66.32300000000001,,"LINESTRING (16.8653833 54.5844945, 16.8652835 54.5844707, 16.8647374 54.584352, 16.8646203 54.5845358)",,,,
123969621,,living_street,,False,True,66.323,,"LINESTRING (16.8646203 54.5845358, 16.8647374 54.584352, 16.8652835 54.5844707, 16.8653833 54.5844945)",,,,
121296153,Wczasowa,tertiary,,False,True,77.77799999999999,,"LINESTRING (16.868674 54.5850918, 16.8685899 54.5849769, 16.8685399 54.584903, 16.8683473 54.5845661, 16.8682663 54.5844338)",,,,
23818488,Krótka,residential,,False,False,70.09,,"LINESTRING (16.8668192 54.5822928, 16.8667082 54.5822861, 16.8661987 54.5822594, 16.8657982 54.5822352, 16.8657368 54.5822312)",,,,
"[297589778, 559079580]",Plac generała Jarosława Dąbrowskiego,tertiary,,True,False,92.12599999999999,2,"LINESTRING (16.8668192 54.5822928, 16.8668297 54.5822341, 16.8669248 54.5816674, 16.8669341 54.5816118, 16.8669554 54.5815171, 16.8669833 54.5814711)",,,,
178715579,,tertiary_link,,False,False,31.037,,"LINESTRING (16.8667611 54.5827442, 16.8672416 54.5827634)",,,,
297589778,Plac generała Jarosława Dąbrowskiego,tertiary,,True,False,50.333000000000006,2,"LINESTRING (16.8667611 54.5827442, 16.8667741 54.5826434, 16.8668192 54.5822928)",,,,
1032719048,Księdza Kardynała Stefana Wyszyńskiego,residential,,False,True,60.682,,"LINESTRING (16.8606707 54.5828576, 16.8599256 54.5825239)",,,,
"[711235809, 292967569]","['Józefa Piłsudskiego', 'Księdza Kardynała Stefana Wyszyńskiego']",residential,,False,"[False, True]",97.62599999999999,,"LINESTRING (16.8606707 54.5828576, 16.8608085 54.582918, 16.861695 54.5832934, 16.8617664 54.5833275, 16.8618177 54.583365, 16.8618407 54.5834028)",,,,
707946451,Darłowska,secondary,50,False,True,66.627,2,"LINESTRING (16.8538033 54.5771955, 16.8543787 54.5776933)",203,,,
179060978,Portowa,residential,,False,True,50.882999999999996,,"LINESTRING (16.8572673 54.5826253, 16.8573326 54.5826441, 16.8578811 54.5828022, 16.857972 54.5828316)",,,,
263005344,Portowa,residential,,False,False,58.719,,"LINESTRING (16.8572673 54.5826253, 16.8572117 54.5826709, 16.8571638 54.5827108, 16.8570994 54.5827486, 16.8570209 54.5827787, 16.8569321 54.5828125, 16.8568461 54.5828356, 16.8567254 54.5828658, 16.8565768 54.5829065, 16.8565328 54.5829181)",,,,
263005344,Portowa,residential,,False,True,147.91099999999997,,"LINESTRING (16.8572673 54.5826253, 16.8573712 54.5825287, 16.8574794 54.5824113, 16.8575432 54.5823389, 16.8576336 54.5822306, 16.8578088 54.5819772, 16.8579767 54.5817219, 16.8580356 54.5816339, 16.8580717 54.5815901, 16.8580932 54.5815712, 16.8580993 54.5815659, 16.8581258 54.5815427, 16.858164 54.5815062, 16.8582429 54.5814252)",,,,
121190453,Marynarki Polskiej,living_street,20,False,False,18.266,,"LINESTRING (16.857972 54.5828316, 16.8578301 54.5829738)",,,,
121190453,Marynarki Polskiej,living_street,20,False,True,104.243,,"LINESTRING (16.857972 54.5828316, 16.8581205 54.5826685, 16.858727 54.5820025)",,,,
179060978,Portowa,residential,,False,False,50.882999999999996,,"LINESTRING (16.857972 54.5828316, 16.8578811 54.5828022, 16.8573326 54.5826441, 16.8572673 54.5826253)",,,,
179060969,Czerwonych Kosynierów,living_street,,False,True,73.197,2,"LINESTRING (16.8580225 54.5838068, 16.8579569 54.5840717, 16.8579343 54.5841627, 16.8578611 54.5844584)",,,,
1195390198,Czerwonych Kosynierów,living_street,,False,False,97.19,2,"LINESTRING (16.8580225 54.5838068, 16.8580443 54.5837247, 16.8580634 54.583625, 16.8580745 54.5835674, 16.8580861 54.583442, 16.8580911 54.5833886, 16.858092 54.5833784, 16.8580855 54.5832829, 16.8580394 54.5831781, 16.8580049 54.583117, 16.8579476 54.5830691, 16.8579118 54.5830401, 16.8578301 54.5829738)",,,,
179060972,Kaszubska,living_street,,True,False,93.545,,"LINESTRING (16.8564922 54.5845149, 16.8565741 54.5845302, 16.8566493 54.5845409, 16.8567329 54.584554, 16.856847 54.5845762, 16.856957 54.5846148, 16.8571027 54.5846753, 16.8571207 54.5846828, 16.8575684 54.5848734, 16.8576204 54.5848903, 16.8576822 54.5849022, 16.8577506 54.5849132)",,,,
179060975,Mała,living_street,,True,False,126.26299999999999,2,"LINESTRING (16.8564922 54.5845149, 16.8568098 54.5843554, 16.8570027 54.5842585, 16.8570995 54.5842099, 16.8579163 54.5838557, 16.8580225 54.5838068)",,,,
179060970,Czerwonych Kosynierów,living_street,,True,False,51.07,,"LINESTRING (16.8577506 54.5849132, 16.8578611 54.5844584)",,,,
179060970,Czerwonych Kosynierów,living_street,,True,False,5.385,,"LINESTRING (16.8571277 54.5854345, 16.8571795 54.5853965)",,,,
23818469,Słupska,secondary,50,False,False,102.529,2,"LINESTRING (16.8626714 54.5792899, 16.8628465 54.5789754, 16.8629189 54.5788465, 16.8629418 54.5788057, 16.8631128 54.5785007, 16.8631747 54.5784155)",21,,,
261260145,Bałtycka,residential,,False,False,190.911,,"LINESTRING (16.8626714 54.5792899, 16.8627515 54.5792978, 16.8655914 54.5795792)",,,,
"[883938233, 1204971655]",Słupska,secondary,50,False,True,115.19200000000001,"['2', '3']","LINESTRING (16.8626714 54.5792899, 16.8626464 54.5793411, 16.8625215 54.5795685, 16.8623494 54.5799026, 16.8621938 54.5801965, 16.8621483 54.5802721, 16.8621439 54.5802796)",21,,,
261260145,Bałtycka,residential,,False,True,190.911,,"LINESTRING (16.8655914 54.5795792, 16.8627515 54.5792978, 16.8626714 54.5792899)",,,,
261260148,,living_street,,False,True,63.599000000000004,,"LINESTRING (16.8655112 54.5830491, 16.8651547 54.5835495, 16.8651351 54.5835779)",,,,
560679902,,living_street,,False,False,42.852999999999994,,"LINESTRING (16.8655112 54.5830491, 16.8657158 54.5830576, 16.8657317 54.5829467, 16.8657539 54.582792)",,,,
1192481644,,living_street,,False,False,48.757999999999996,,"LINESTRING (16.8655112 54.5830491, 16.8655121 54.5830372, 16.8655038 54.5830202, 16.8654798 54.5830062, 16.865446 54.5829975, 16.8652882 54.5829893, 16.8652574 54.582984, 16.8652371 54.582974, 16.8652228 54.5829627, 16.8652198 54.5829466, 16.865251 54.5827357)",,,,
261269085,,living_street,,False,True,49.288,,"LINESTRING (16.8652032 54.5802964, 16.8650813 54.5802946, 16.865044 54.5802938, 16.8644389 54.5802801)",,,,
"[482835229, 231235302]",Portowa,residential,,False,True,159.081,2,"LINESTRING (16.8594603 54.5799956, 16.8593109 54.5801149, 16.8592984 54.5801249, 16.8590226 54.5803578, 16.8588627 54.5805105, 16.8587049 54.5806693, 16.8586085 54.5807705, 16.8584486 54.5809412, 16.8584024 54.5809932, 16.858363 54.5810386, 16.8583415 54.5810912, 16.8583332 54.5811451, 16.8583295 54.5812443)",,,,
265136084,Pomorska,living_street,,True,False,56.25,,"LINESTRING (16.8566396 54.5850058, 16.8568632 54.5852262, 16.8571795 54.5853965)",,,,
179060970,Czerwonych Kosynierów,living_street,,True,False,65.852,,"LINESTRING (16.8571795 54.5853965, 16.8575607 54.5851393, 16.857697 54.5850065, 16.8577247 54.5849692, 16.857737 54.5849485, 16.8577506 54.5849132)",,,,
880542499,,residential,,True,False,14.067,2,"LINESTRING (16.8584464 54.5814151, 16.8584039 54.5814313, 16.8583501 54.5814398, 16.8582944 54.5814377, 16.8582429 54.5814252)",,,roundabout,
"[560783722, 1242420180, 560782978]",Portowa,"['residential', 'living_street']",,False,True,55.06499999999999,2,"LINESTRING (16.8584464 54.5814151, 16.8585537 54.5814848, 16.8586674 54.5815588, 16.8587656 54.5816226, 16.8588813 54.5816978, 16.858963 54.58173, 16.8590594 54.5817496)",,,,
"[557057230, 557057231]",,living_street,,False,"[False, True]",96.30199999999999,,"LINESTRING (16.8553513 54.5773528, 16.8554332 54.5773742, 16.8555267 54.5773986, 16.8560174 54.5775249, 16.8559965 54.5776167, 16.8559358 54.5779657)",,,,
"[842096040, 119611076]",Polna,residential,,False,True,84.084,,"LINESTRING (16.8553513 54.5773528, 16.8552702 54.577455, 16.8551324 54.5776286, 16.854898 54.5779238, 16.854817 54.5779723, 16.8547284 54.5780036)",,,,
"[557057230, 557057231]",,living_street,,False,"[False, True]",96.30199999999999,,"LINESTRING (16.8559358 54.5779657, 16.8559965 54.5776167, 16.8560174 54.5775249, 16.8555267 54.5773986, 16.8554332 54.5773742, 16.8553513 54.5773528)",,,,
263231423,Dworcowa,secondary,50,True,False,26.399,2,"LINESTRING (16.861437 54.5802624, 16.8614886 54.5802882, 16.8615345 54.5803049, 16.8615877 54.5803198, 16.8616373 54.5803317, 16.8617038 54.5803475, 16.8618001 54.5803681)",21,,,
"[172152825, 48134258, 509632742, 837636055]",Dworcowa,secondary,50,False,"[False, True]",293.6790000000001,2,"LINESTRING (16.861437 54.5802624, 16.8613585 54.5802005, 16.8612606 54.5801187, 16.8610825 54.5799628, 16.8608652 54.5797665, 16.860789 54.5796978, 16.8605993 54.5795269, 16.8604823 54.5794215, 16.8598986 54.5789032, 16.8598819 54.5788929, 16.8598546 54.5788769, 16.8598259 54.5788628, 16.8597955 54.5788508, 16.8597585 54.5788385, 16.8597209 54.5788283, 16.8596377 54.5788094, 16.8595839 54.5788012, 16.8595309 54.5787956, 16.8594925 54.5787938, 16.8594504 54.5787928, 16.8593773 54.5787955, 16.8592967 54.5788062, 16.8592088 54.5788224, 16.8591493 54.5788372, 16.8591076 54.5788502, 16.859052 54.5788698, 16.8590064 54.5788903, 16.8589749 54.5789073, 16.858951 54.5789212, 16.8585606 54.5791825, 16.8585005 54.5792246)",21,,,viaduct
