osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,junction
180365587,Gabriela Narutowicza,residential,False,False,38.407,"LINESTRING (20.854828 51.2249585, 20.8547768 51.2249034, 20.8546982 51.2248254, 20.8545188 51.2246729)",,,,,
"[366944914, 189804596, 366944910]",Kąpielowa,residential,False,False,91.05499999999999,"LINESTRING (20.854828 51.2249585, 20.8549623 51.2249548, 20.8550511 51.2249535, 20.8550831 51.2249519, 20.8556231 51.2249372, 20.8558816 51.2249308, 20.856008 51.224936, 20.8561297 51.2249148)",yes,,,,
210336353,Generała Józefa Sowińskiego,residential,False,True,37.753,"LINESTRING (20.854828 51.2249585, 20.854698 51.2249654, 20.8545419 51.2249771, 20.8544161 51.2249982, 20.8543007 51.225027)",,,,,
170320609,Zamkowa,secondary,False,True,181.515,"LINESTRING (20.8612286 51.2279972, 20.8609381 51.2279725, 20.8606385 51.2279455, 20.8600392 51.2278957, 20.8597386 51.2278718, 20.8593765 51.227843, 20.8588579 51.2278013, 20.8586439 51.2277857)",,2,727,,
176915506,Tadeusza Kościuszki,secondary,False,False,46.785,"LINESTRING (20.8612286 51.2279972, 20.8611939 51.2278357, 20.8611483 51.2275795)",,,,50,
239137346,,residential,False,True,185.505,"LINESTRING (20.8612286 51.2279972, 20.8613721 51.2280079, 20.8622445 51.2279826, 20.8622527 51.2276749, 20.8621656 51.2276195, 20.8619908 51.2275762, 20.8615588 51.2275735, 20.8612481 51.227578, 20.8611483 51.2275795)",,,,,
210336351,Folwarczna,residential,False,False,228.062,"LINESTRING (20.8564541 51.2213279, 20.856327 51.2213706, 20.8561417 51.2213895, 20.8557377 51.2214306, 20.8550943 51.2214894, 20.8547259 51.221522, 20.8545547 51.2215234, 20.8544067 51.2215152, 20.8540737 51.2214865, 20.8539648 51.2214776, 20.853442 51.2214346, 20.8532257 51.2214168)",,,,,
967397547,Folwarczna,tertiary,False,True,32.573,"LINESTRING (20.8564541 51.2213279, 20.8565569 51.2213429, 20.8566322 51.2213438, 20.8569179 51.2213277)",,2,,50,
170320609,Zamkowa,secondary,False,False,235.092,"LINESTRING (20.8532171 51.227338, 20.8563517 51.2275971, 20.8565641 51.2276151)",,2,727,,
839134461,Zamkowa,secondary,True,False,52.577999999999996,"LINESTRING (20.8532171 51.227338, 20.853103 51.2273438, 20.8530139 51.2273483, 20.8528618 51.2273654, 20.852713 51.2273861, 20.8526621 51.2273966, 20.8526182 51.2274145, 20.8525837 51.2274338, 20.8525348 51.2274826)",,1,727,,
170320609,Zamkowa,secondary,False,False,181.515,"LINESTRING (20.8586439 51.2277857, 20.8588579 51.2278013, 20.8593765 51.227843, 20.8597386 51.2278718, 20.8600392 51.2278957, 20.8606385 51.2279455, 20.8609381 51.2279725, 20.8612286 51.2279972)",,2,727,,
170320609,Zamkowa,secondary,False,True,116.04199999999999,"LINESTRING (20.8586439 51.2277857, 20.8584332 51.2277677, 20.8580985 51.2277444, 20.85716 51.227668, 20.8569912 51.2276523)",,2,727,,
474756470,Radomska,residential,False,True,94.773,"LINESTRING (20.8586439 51.2277857, 20.8585913 51.2276534, 20.858416 51.2271724, 20.858377 51.2270173, 20.8583607 51.2269525)",,2,,,
176915506,Tadeusza Kościuszki,secondary,False,True,13.764,"LINESTRING (20.8604421 51.2242403, 20.8604682 51.224363)",,,,50,
32716424,Jana Kilińskiego,residential,True,False,187.04500000000002,"LINESTRING (20.8604421 51.2242403, 20.8602919 51.2242463, 20.8579198 51.2243445, 20.857839 51.2243477, 20.8577652 51.2243619)",,,,,
583753447,Tadeusza Kościuszki,secondary,False,False,171.769,"LINESTRING (20.8604421 51.2242403, 20.8604098 51.224088, 20.8603644 51.2238599, 20.8603486 51.2237808, 20.8602871 51.2234746, 20.8601661 51.2228897, 20.8601323 51.2227078)",,,,50,
176915506,Tadeusza Kościuszki,secondary,False,False,63.489000000000004,"LINESTRING (20.8605894 51.2249289, 20.8605389 51.224688, 20.860488 51.2244591, 20.8604682 51.224363)",,,,50,
176915506,Tadeusza Kościuszki,secondary,False,True,110.66899999999998,"LINESTRING (20.8605894 51.2249289, 20.8606134 51.2250455, 20.860721 51.2255696, 20.8607588 51.2257518, 20.8607819 51.2258642, 20.8607926 51.225916)",,,,50,
