osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry
87508787,False,,Wyzwolenia,residential,30,True,14.61,2,"LINESTRING (22.0562759 53.1841383, 22.0562575 53.1841689, 22.0562452 53.1842008, 22.0562388 53.1842345, 22.0562381 53.1842667)"
87508787,False,,Wyzwolenia,residential,30,False,85.369,2,"LINESTRING (22.0568819 53.1849277, 22.0567422 53.1847895, 22.0564017 53.1844525, 22.0563009 53.1843633, 22.0562593 53.1843171, 22.0562381 53.1842667)"
87508795,False,,Ptasia,residential,,False,200.52300000000002,,"LINESTRING (22.0568819 53.1849277, 22.056766 53.1849409, 22.0559117 53.1850382, 22.0557598 53.185031, 22.0556415 53.1850077, 22.055539 53.1849743, 22.0554727 53.1849162, 22.0554368 53.1848699, 22.055434 53.1848385, 22.0554445 53.1847801, 22.0554854 53.1847298, 22.0555525 53.1846501, 22.0558226 53.1843521, 22.0559028 53.1843012, 22.0559498 53.184283, 22.0560413 53.1842646, 22.0561435 53.1842606, 22.0562381 53.1842667)"
87508787,False,,Wyzwolenia,residential,30,True,56.103,2,"LINESTRING (22.0568819 53.1849277, 22.056977 53.1850349, 22.0570107 53.1850737, 22.0570884 53.185163, 22.057148 53.1852356, 22.0571784 53.1852724, 22.0571934 53.1852986, 22.0572008 53.1853116, 22.0572141 53.1853485, 22.0572235 53.1853856)"
87508790,False,,Przyjaźni,residential,,True,116.477,2,"LINESTRING (22.0592991 53.1850503, 22.0592302 53.1849773, 22.0585802 53.1842274, 22.0585322 53.1841788, 22.0585053 53.1841551, 22.0584716 53.1841284)"
87509500,False,,Nowogrodzka,tertiary,50,False,144.747,2,"LINESTRING (22.0592991 53.1850503, 22.0590781 53.1851288, 22.0589241 53.1851779, 22.0587974 53.1852106, 22.0586905 53.1852334, 22.0585496 53.1852557, 22.0584175 53.1852724, 22.0581548 53.1852983, 22.0572235 53.1853856)"
88491026,False,,Generała Władysława Sikorskiego,residential,,True,9.324,,"LINESTRING (22.0571272 53.1809763, 22.0569949 53.180949)"
88491035,False,,Szeroka,residential,,False,78.794,,"LINESTRING (22.0571272 53.1809763, 22.0572459 53.1810031, 22.0572892 53.1810129, 22.0580408 53.181183, 22.0582334 53.1812266)"
173655046,True,645,Generała Władysława Sikorskiego,secondary,50,False,263.545,2,"LINESTRING (22.0571272 53.1809763, 22.0570334 53.1811136, 22.0568498 53.1813822, 22.0568086 53.1814459, 22.0557701 53.1829739, 22.0557318 53.1830303, 22.0556399 53.1831724)"
"[275303892, 273238925]",False,,,residential,,False,153.92100000000002,,"LINESTRING (22.059273 53.1792231, 22.0592363 53.1792029, 22.0591811 53.1791916, 22.0591368 53.1791892, 22.0590966 53.1791938, 22.0590255 53.179209, 22.0589572 53.1792358, 22.0589126 53.1792577, 22.058876 53.1792899, 22.058582 53.1797187, 22.0585704 53.1797449, 22.0585718 53.1797745, 22.0589063 53.1802294, 22.0589295 53.1802485, 22.0589484 53.1802642, 22.0589933 53.180294)"
87508787,False,,Wyzwolenia,residential,30,False,58.512,2,"LINESTRING (22.0582334 53.1812266, 22.0583145 53.1811099, 22.0584969 53.1808572, 22.0585847 53.1807444)"
87508787,False,,Wyzwolenia,residential,30,True,50.259,2,"LINESTRING (22.0582334 53.1812266, 22.058139 53.1813543, 22.0579414 53.1816433)"
88491035,False,,Szeroka,residential,,True,78.79400000000001,,"LINESTRING (22.0582334 53.1812266, 22.0580408 53.181183, 22.0572892 53.1810129, 22.0572459 53.1810031, 22.0571272 53.1809763)"
88192534,False,,Pogodna,residential,,True,124.01899999999999,,"LINESTRING (22.0592281 53.1827055, 22.0576308 53.1822828, 22.0575248 53.182256)"
88192592,False,,Promienna,residential,,True,70.15100000000001,,"LINESTRING (22.0592699 53.1837625, 22.0592165 53.1837199, 22.0587162 53.1833146, 22.0586715 53.1832924, 22.058615 53.1832737)"
97515511,False,,Partyzantów,residential,,False,66.969,2,"LINESTRING (22.0592699 53.1837625, 22.0586655 53.1840395, 22.0584716 53.1841284)"
87508787,False,,Wyzwolenia,residential,30,False,73.706,2,"LINESTRING (22.0571231 53.1828736, 22.0575248 53.182256)"
87508787,False,,Wyzwolenia,residential,30,True,69.182,2,"LINESTRING (22.0571231 53.1828736, 22.0570514 53.1829745, 22.056792 53.1833397, 22.056725 53.1834481)"
88192554,False,,Beztroska,residential,,False,91.259,,"LINESTRING (22.0571231 53.1828736, 22.0571868 53.1828909, 22.0583708 53.183212)"
87508787,False,,Wyzwolenia,residential,30,False,57.336999999999996,2,"LINESTRING (22.0585847 53.1807444, 22.0587652 53.1804934, 22.0588639 53.1803926, 22.0589933 53.180294)"
87508787,False,,Wyzwolenia,residential,30,True,58.512,2,"LINESTRING (22.0585847 53.1807444, 22.0584969 53.1808572, 22.0583145 53.1811099, 22.0582334 53.1812266)"
87508787,False,,Wyzwolenia,residential,30,True,40.994,2,"LINESTRING (22.0594979 53.1800849, 22.0592783 53.1801629, 22.0591694 53.1802058, 22.0590865 53.1802451, 22.0589933 53.180294)"
88192554,False,,Beztroska,residential,,True,91.259,,"LINESTRING (22.0583708 53.183212, 22.0571868 53.1828909, 22.0571231 53.1828736)"
87508787,False,,Wyzwolenia,residential,30,False,73.568,2,"LINESTRING (22.0575248 53.182256, 22.0579414 53.1816433)"
87508787,False,,Wyzwolenia,residential,30,True,73.706,2,"LINESTRING (22.0575248 53.182256, 22.0571231 53.1828736)"
88192534,False,,Pogodna,residential,,False,124.01899999999999,,"LINESTRING (22.0575248 53.182256, 22.0576308 53.1822828, 22.0592281 53.1827055)"
26259741,False,645,Nowogrodzka,secondary,,False,147.73100000000002,2,"LINESTRING (22.0509712 53.1859555, 22.0489878 53.1861747, 22.0487908 53.1861965)"
26259741,False,645,Nowogrodzka,secondary,,True,201.21200000000002,2,"LINESTRING (22.0509712 53.1859555, 22.0512206 53.1859282, 22.0528198 53.185753, 22.0529629 53.1857374, 22.0531278 53.1857194, 22.0534592 53.1856834, 22.0535671 53.1856716, 22.0536448 53.1856631, 22.0537001 53.1856559, 22.0537343 53.1856498, 22.0537678 53.1856423, 22.053808 53.1856309, 22.0538605 53.1856051, 22.0538905 53.185586, 22.0539009 53.1855773)"
264078216,False,,,unclassified,,True,107.129,,"LINESTRING (22.0509712 53.1859555, 22.05093 53.1859066, 22.050398 53.1852755, 22.0503535 53.1852265, 22.0503441 53.1851893, 22.05035 53.1851522, 22.0504167 53.1850936)"
88491044,False,,,residential,,False,64.547,,"LINESTRING (22.0481127 53.1806655, 22.0481852 53.1807994, 22.0483005 53.1809876, 22.0484636 53.181103, 22.0485586 53.1811701)"
87510295,False,,Waleriana Łukasińskiego,residential,,False,173.985,2,"LINESTRING (22.0511091 53.1812299, 22.0508576 53.1812049, 22.049487 53.1810689, 22.0493688 53.1810576, 22.0492656 53.1810524, 22.0491477 53.1810526, 22.0490515 53.1810595, 22.0489641 53.1810715, 22.0488819 53.1810858, 22.0488026 53.1811023, 22.048731 53.1811187, 22.0486506 53.1811395, 22.0485904 53.1811589, 22.0485586 53.1811701)"
87510295,False,,Waleriana Łukasińskiego,residential,,True,155.07199999999995,2,"LINESTRING (22.0511091 53.1812299, 22.0512741 53.1812458, 22.0524131 53.1813559, 22.0531393 53.1814286, 22.0531875 53.1814312, 22.0532122 53.1814325, 22.0532613 53.1814326, 22.0533206 53.1814325, 22.0534082 53.1814254)"
88491041,False,,Kazimierza Pułaskiego,residential,,False,82.405,,"LINESTRING (22.0511091 53.1812299, 22.051138 53.1811409, 22.0512751 53.1806588, 22.0512967 53.1805849, 22.051322 53.1804999)"
88491041,False,,Kazimierza Pułaskiego,residential,,True,95.197,,"LINESTRING (22.0511091 53.1812299, 22.051076 53.1813406, 22.0509877 53.1816359, 22.0508571 53.1820726)"
88490996,False,,Kanonierska,residential,,False,73.472,,"LINESTRING (22.047474 53.18559, 22.0485669 53.1855022)"
88491053,False,,Janusza Korczaka,residential,30,True,208.29500000000002,,"LINESTRING (22.0538434 53.1779829, 22.0537272 53.1779663, 22.0525803 53.1778071, 22.052482 53.1777964, 22.052384 53.1777924, 22.0523296 53.1777937, 22.0522709 53.1777972, 22.0521761 53.1778081, 22.0520938 53.1778244, 22.0508624 53.178132)"
275490598,False,,Janusza Korczaka,residential,30,False,134.37199999999999,,"LINESTRING (22.0538434 53.1779829, 22.0539433 53.1779942, 22.0539851 53.1779989, 22.0543563 53.1780495, 22.0544071 53.1780595, 22.0544588 53.1780739, 22.0545134 53.1780922, 22.0545574 53.1781094, 22.0545977 53.1781321, 22.0546331 53.1781577, 22.0546593 53.1781762, 22.0546933 53.1782123, 22.0547244 53.1782487, 22.0548106 53.1783633, 22.0551261 53.1787826)"
275893011,False,,Strażacka,residential,30,True,57.719,,"LINESTRING (22.0538434 53.1779829, 22.0537133 53.1783107, 22.0536963 53.1783533, 22.0536837 53.178399, 22.0536751 53.1784442, 22.0536757 53.1784907)"
88491049,False,,Strzelców Kurpiowskich,residential,,False,4.326,,"LINESTRING (22.0485783 53.1855405, 22.0485669 53.1855022)"
88491033,False,,Kanonierska,residential,,True,75.998,,"LINESTRING (22.0485783 53.1855405, 22.0487365 53.1855231, 22.0497002 53.1854173)"
88491049,False,,Strzelców Kurpiowskich,residential,,True,74.306,,"LINESTRING (22.0485783 53.1855405, 22.0487622 53.1861016, 22.0487908 53.1861965)"
88210347,False,,Wesoła,residential,,False,93.75399999999999,,"LINESTRING (22.0486215 53.1833642, 22.0481648 53.1829793, 22.0478144 53.1826736)"
88210347,False,,Wesoła,residential,,True,90.345,,"LINESTRING (22.0486215 53.1833642, 22.0487132 53.1834452, 22.048969 53.1836711, 22.0493821 53.1840368)"
88491041,False,,Kazimierza Pułaskiego,residential,,False,221.73,,"LINESTRING (22.0486215 53.1833642, 22.0486839 53.1833423, 22.0504844 53.18271, 22.0505473 53.1826878, 22.0505726 53.1826737, 22.0505986 53.1826593, 22.05062 53.1826457, 22.0506429 53.1826275, 22.0506616 53.1826099, 22.0506796 53.1825898, 22.0506917 53.1825743, 22.0507048 53.1825552, 22.0507148 53.1825374, 22.050723 53.1825216, 22.0507326 53.1824998, 22.0507396 53.1824759, 22.0508343 53.1821507, 22.0508571 53.1820726)"
88490998,False,,Wiśniowa,residential,,False,185.60200000000003,,"LINESTRING (22.0499197 53.1846054, 22.0515318 53.1841644, 22.0515744 53.1841557, 22.0516157 53.18415, 22.051655 53.1841443, 22.0517031 53.1841418, 22.0517568 53.184145, 22.0518056 53.1841505, 22.0518523 53.1841574, 22.0518949 53.1841663, 22.0524793 53.1843232)"
88491007,False,,Bartnicza,residential,,True,72.709,,"LINESTRING (22.0499197 53.1846054, 22.049488 53.184132, 22.0493821 53.1840368)"
88491008,False,,Bartnicza,residential,,False,64.284,,"LINESTRING (22.0499197 53.1846054, 22.050284 53.1850138, 22.0503076 53.1850369, 22.0503348 53.1850592, 22.0503717 53.1850789, 22.0504167 53.1850936)"
87510295,False,,Waleriana Łukasińskiego,residential,,False,138.352,2,"LINESTRING (22.0485586 53.1811701, 22.0485046 53.1811928, 22.048455 53.1812181, 22.0483697 53.1812615, 22.0481944 53.1813617, 22.0472047 53.1819182, 22.0470342 53.1820141)"
87510295,False,,Waleriana Łukasińskiego,residential,,True,173.985,2,"LINESTRING (22.0485586 53.1811701, 22.0485904 53.1811589, 22.0486506 53.1811395, 22.048731 53.1811187, 22.0488026 53.1811023, 22.0488819 53.1810858, 22.0489641 53.1810715, 22.0490515 53.1810595, 22.0491477 53.1810526, 22.0492656 53.1810524, 22.0493688 53.1810576, 22.049487 53.1810689, 22.0508576 53.1812049, 22.0511091 53.1812299)"
88491044,False,,,residential,,True,64.547,,"LINESTRING (22.0485586 53.1811701, 22.0484636 53.181103, 22.0483005 53.1809876, 22.0481852 53.1807994, 22.0481127 53.1806655)"
88491041,False,,Kazimierza Pułaskiego,residential,,False,138.27,,"LINESTRING (22.0518774 53.178918, 22.0519344 53.1787992, 22.0519493 53.1787762, 22.051972 53.178757, 22.0519982 53.1787346, 22.052033 53.1787136, 22.0520623 53.1786982, 22.0520978 53.178685, 22.0521345 53.1786761, 22.0521796 53.1786689, 22.0534181 53.1785104, 22.0536757 53.1784907)"
88491041,False,,Kazimierza Pułaskiego,residential,,True,179.754,,"LINESTRING (22.0518774 53.178918, 22.0515794 53.1797434, 22.051322 53.1804999)"
"[1003360216, 1263587194]",False,,Żwirowa,residential,,True,135.946,,"LINESTRING (22.0518774 53.178918, 22.0517654 53.1789166, 22.0516874 53.1789202, 22.0515217 53.1789727, 22.051246 53.1790826, 22.0510657 53.179145, 22.0510049 53.1791853, 22.0507897 53.1797904)"
87510295,False,,Waleriana Łukasińskiego,residential,,False,55.927,2,"LINESTRING (22.0562129 53.1808449, 22.056096 53.1808311, 22.0559751 53.1808153, 22.055888 53.1808062, 22.0557919 53.1807989, 22.055669 53.1807974, 22.0555507 53.1808015, 22.0554665 53.1808065, 22.055383 53.1808162)"
87510295,False,,Waleriana Łukasińskiego,residential,,True,53.38,2,"LINESTRING (22.0562129 53.1808449, 22.0568358 53.1809281, 22.0568618 53.1809315, 22.0569949 53.180949)"
275490598,False,,Janusza Korczaka,residential,30,True,56.12199999999999,,"LINESTRING (22.0562129 53.1808449, 22.0562465 53.1807062, 22.0562944 53.180508, 22.0563077 53.1803439)"
"[264078212, 88491004]",False,,Leśna,residential,,"[False, True]",110.30700000000002,,"LINESTRING (22.0533223 53.1849879, 22.0533087 53.1850059, 22.0532959 53.1850238, 22.0532801 53.1850399, 22.053262 53.185054, 22.0532294 53.1850731, 22.0532036 53.1850862, 22.0531729 53.1850993, 22.0531356 53.185111, 22.053097 53.1851213, 22.0528634 53.1851571, 22.0524818 53.1851968, 22.0524555 53.1851969, 22.0524288 53.1851951, 22.0524018 53.1851915, 22.0523744 53.1851875, 22.0523493 53.1851837, 22.0523255 53.1851794, 22.0523017 53.1851731, 22.0522778 53.1851649, 22.0522549 53.1851555, 22.0522325 53.1851445, 22.0522155 53.1851321, 22.0522 53.1851175, 22.0521447 53.185055, 22.0520842 53.184993, 22.0520127 53.1849239)"
264078208,False,,Leśna,residential,,False,99.575,2,"LINESTRING (22.0533223 53.1849879, 22.0533309 53.1849741, 22.053335 53.1849583, 22.0533367 53.1849419, 22.053335 53.1849246, 22.0533342 53.1849099, 22.0533313 53.1848933, 22.0533238 53.184874, 22.0533102 53.1848522, 22.0531877 53.1847041, 22.0531753 53.1846799, 22.0531712 53.184665, 22.0531687 53.1846526, 22.0531667 53.1846388, 22.0531675 53.1846239, 22.053172 53.1846083, 22.0531782 53.1845946, 22.0531881 53.1845788, 22.0532257 53.1845223, 22.0532788 53.1844427, 22.0533942 53.1842677, 22.0534066 53.1842513, 22.0534202 53.1842332, 22.0534447 53.1842091, 22.0534637 53.1841973, 22.0534868 53.1841849, 22.0535243 53.1841701)"
264078208,False,,Leśna,residential,,True,62.927,2,"LINESTRING (22.0533223 53.1849879, 22.0533904 53.1850148, 22.0534281 53.1850334, 22.0534641 53.1850547, 22.0534885 53.1850748, 22.0535088 53.1850973, 22.0537822 53.1854699)"
88210347,False,,Wesoła,residential,,False,89.955,,"LINESTRING (22.0478144 53.1826736, 22.047447 53.182337, 22.0471198 53.1820811, 22.0470342 53.1820141)"
88210347,False,,Wesoła,residential,,True,93.75399999999999,,"LINESTRING (22.0478144 53.1826736, 22.0481648 53.1829793, 22.0486215 53.1833642)"
88490993,False,,Jednaczewska,residential,,True,230.79400000000004,,"LINESTRING (22.0478144 53.1826736, 22.0479542 53.1826107, 22.0493269 53.1819927, 22.0493901 53.1819675, 22.0494314 53.1819576, 22.0494744 53.1819482, 22.0495315 53.1819408, 22.0495928 53.1819368, 22.0496523 53.1819368, 22.0497144 53.1819418, 22.0507338 53.1820585, 22.0508571 53.1820726)"
88491012,False,,Strażacka,residential,30,True,83.939,,"LINESTRING (22.0540384 53.1790504, 22.0545626 53.1797368)"
276699244,False,,Harcerska,residential,,False,78.364,,"LINESTRING (22.0540384 53.1790504, 22.0551261 53.1787826)"
275893011,False,,Strażacka,residential,30,False,67.16799999999999,,"LINESTRING (22.0540384 53.1790504, 22.053751 53.1786677, 22.0537218 53.1786242, 22.0537013 53.1785996, 22.0536936 53.1785702, 22.0536868 53.178544, 22.0536757 53.1784907)"
276699244,False,,Harcerska,residential,,True,205.578,,"LINESTRING (22.0540384 53.1790504, 22.0539403 53.1790767, 22.0533597 53.1792287, 22.0532374 53.1792599, 22.0531339 53.1792943, 22.0530584 53.1793413, 22.0530014 53.1793834, 22.0529548 53.1794349, 22.0529224 53.1794841, 22.0525729 53.1804856)"
87510295,False,,Waleriana Łukasińskiego,residential,,False,148.903,2,"LINESTRING (22.055383 53.1808162, 22.0552794 53.1808318, 22.0551878 53.1808494, 22.0551039 53.1808703, 22.0550361 53.1808929, 22.0546713 53.1810233, 22.0539666 53.1812753, 22.0537067 53.1813683, 22.0536357 53.181388, 22.0535863 53.1814002, 22.0535187 53.1814125, 22.0534643 53.1814201, 22.0534082 53.1814254)"
87510295,False,,Waleriana Łukasińskiego,residential,,True,55.92700000000001,2,"LINESTRING (22.055383 53.1808162, 22.0554665 53.1808065, 22.0555507 53.1808015, 22.055669 53.1807974, 22.0557919 53.1807989, 22.055888 53.1808062, 22.0559751 53.1808153, 22.056096 53.1808311, 22.0562129 53.1808449)"
88491012,False,,Strażacka,residential,30,False,131.889,,"LINESTRING (22.055383 53.1808162, 22.0552837 53.180688, 22.0545626 53.1797368)"
276699244,False,,Harcerska,residential,,False,205.578,,"LINESTRING (22.0525729 53.1804856, 22.0529224 53.1794841, 22.0529548 53.1794349, 22.0530014 53.1793834, 22.0530584 53.1793413, 22.0531339 53.1792943, 22.0532374 53.1792599, 22.0533597 53.1792287, 22.0539403 53.1790767, 22.0540384 53.1790504)"
88491033,False,,Kanonierska,residential,,False,75.998,,"LINESTRING (22.0497002 53.1854173, 22.0487365 53.1855231, 22.0485783 53.1855405)"
88491041,False,,Kazimierza Pułaskiego,residential,,True,138.27,,"LINESTRING (22.0536757 53.1784907, 22.0534181 53.1785104, 22.0521796 53.1786689, 22.0521345 53.1786761, 22.0520978 53.178685, 22.0520623 53.1786982, 22.052033 53.1787136, 22.0519982 53.1787346, 22.051972 53.178757, 22.0519493 53.1787762, 22.0519344 53.1787992, 22.0518774 53.178918)"
275893011,False,,Strażacka,residential,30,False,57.719,,"LINESTRING (22.0536757 53.1784907, 22.0536751 53.1784442, 22.0536837 53.178399, 22.0536963 53.1783533, 22.0537133 53.1783107, 22.0538434 53.1779829)"
275893011,False,,Strażacka,residential,30,True,67.168,,"LINESTRING (22.0536757 53.1784907, 22.0536868 53.178544, 22.0536936 53.1785702, 22.0537013 53.1785996, 22.0537218 53.1786242, 22.053751 53.1786677, 22.0540384 53.1790504)"
88491016,False,,Generała Władysława Sikorskiego,residential,,True,102.753,,"LINESTRING (22.0535243 53.1841701, 22.0539356 53.1846865, 22.0540798 53.1848607, 22.0541217 53.1848999, 22.0541575 53.1849176, 22.054288 53.1849456)"
264078208,False,,Leśna,residential,,False,140.754,2,"LINESTRING (22.0535243 53.1841701, 22.0536397 53.1841338, 22.0537285 53.1841019, 22.0537707 53.1840831, 22.0538117 53.1840602, 22.0538435 53.184038, 22.0538683 53.1840127, 22.0538923 53.1839854, 22.0539151 53.1839599, 22.054187 53.183573, 22.0544057 53.18326, 22.0544326 53.1832145, 22.0544455 53.1831654, 22.0544474 53.1831451, 22.0544481 53.1831207, 22.0544472 53.1831135, 22.054446 53.1831042, 22.0544418 53.1830911, 22.0544373 53.183081)"
264078208,False,,Leśna,residential,,True,99.57500000000002,2,"LINESTRING (22.0535243 53.1841701, 22.0534868 53.1841849, 22.0534637 53.1841973, 22.0534447 53.1842091, 22.0534202 53.1842332, 22.0534066 53.1842513, 22.0533942 53.1842677, 22.0532788 53.1844427, 22.0532257 53.1845223, 22.0531881 53.1845788, 22.0531782 53.1845946, 22.053172 53.1846083, 22.0531675 53.1846239, 22.0531667 53.1846388, 22.0531687 53.1846526, 22.0531712 53.184665, 22.0531753 53.1846799, 22.0531877 53.1847041, 22.0533102 53.1848522, 22.0533238 53.184874, 22.0533313 53.1848933, 22.0533342 53.1849099, 22.053335 53.1849246, 22.0533367 53.1849419, 22.053335 53.1849583, 22.0533309 53.1849741, 22.0533223 53.1849879)"
88490996,False,,Kanonierska,residential,,True,73.472,,"LINESTRING (22.0485669 53.1855022, 22.047474 53.18559)"
88491049,False,,Strzelców Kurpiowskich,residential,,True,4.326,,"LINESTRING (22.0485669 53.1855022, 22.0485783 53.1855405)"
88491049,False,,Strzelców Kurpiowskich,residential,,False,129.90699999999998,,"LINESTRING (22.0485669 53.1855022, 22.0483848 53.1849318, 22.048305 53.1846889, 22.0482407 53.1844884, 22.0482249 53.1844505, 22.0482084 53.1844173, 22.0481951 53.1843876, 22.048177 53.1843582)"
87510295,False,,Waleriana Łukasińskiego,residential,,False,85.695,2,"LINESTRING (22.0470342 53.1820141, 22.046909 53.1820847, 22.04625 53.1824566, 22.0460979 53.1825424)"
