osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,junction
191004411,Pocztowa,unclassified,False,True,214.898,"LINESTRING (17.8282935 50.1957839, 17.8282579 50.1958257, 17.8282097 50.1958823, 17.8281973 50.195938, 17.8281964 50.1960476, 17.8281738 50.1966422, 17.8281694 50.1967588, 17.8281177 50.1977015)",,,,
1208539793,Żołnierzy I Armii Wojska Polskiego,primary,False,False,93.148,"LINESTRING (17.8282935 50.1957839, 17.828515 50.1958437, 17.8294955 50.196115)",2,38,,
144411965,Kręta,residential,False,False,111.307,"LINESTRING (17.8308665 50.2015359, 17.8310562 50.2015508, 17.831423 50.2015815, 17.8315162 50.2015819, 17.8316233 50.2015636, 17.8317234 50.2015242, 17.8317832 50.2014667, 17.8318934 50.2013182, 17.8319543 50.2012361, 17.8320281 50.2011349)",,,,
144411985,Warszawska,residential,False,False,92.88199999999999,"LINESTRING (17.8308665 50.2015359, 17.8308312 50.2016568, 17.8307889 50.2018102, 17.830716 50.2019784, 17.8305561 50.2021988, 17.83047 50.2023264)",,,,
144411985,Warszawska,residential,False,True,55.729,"LINESTRING (17.8308665 50.2015359, 17.8308997 50.2014178, 17.8309252 50.2013073, 17.8309867 50.2010407)",,,,
51904572,Plebiscytowa,tertiary,False,False,87.425,"LINESTRING (17.8287135 50.2002504, 17.8288222 50.2000987, 17.8289161 50.1999854, 17.8290474 50.1998627, 17.8291348 50.1997894, 17.8293963 50.1996035)",2,,,
51904574,Emilii Plater,residential,False,True,64.41300000000001,"LINESTRING (17.8287135 50.2002504, 17.8287772 50.2002534, 17.8288561 50.2002572, 17.829401 50.2002932, 17.8296142 50.2003063)",3,,,
144280176,Browarna,residential,True,False,22.627000000000002,"LINESTRING (17.8287135 50.2002504, 17.8286528 50.2002455, 17.8285572 50.2002378, 17.8284444 50.2002336, 17.8283971 50.2002319)",,,,
"[260037433, 740304300]",Jana Pawła II,tertiary,False,True,37.506,"LINESTRING (17.8287135 50.2002504, 17.8286504 50.2003676, 17.8286028 50.2004876, 17.8285863 50.2005765)",2,,,
144280181,Pocztowa,residential,False,True,32.397000000000006,"LINESTRING (17.827585 50.1983514, 17.8276119 50.1984418, 17.8276702 50.1986376)",,,,
196642070,Parkowa,residential,False,True,92.714,"LINESTRING (17.827585 50.1983514, 17.8274199 50.1983655, 17.827392 50.1983679, 17.8269411 50.1984153, 17.8266294 50.1984423, 17.8262968 50.1984743)",,,,
"[260043081, 889330130, 889330129]",Pocztowa,residential,False,False,90.304,"LINESTRING (17.827585 50.1983514, 17.8277569 50.198313, 17.8279086 50.1982534, 17.8280214 50.1981441, 17.8280809 50.1980404, 17.8281052 50.1979155, 17.8281055 50.1978966, 17.8281067 50.1978055, 17.828107 50.1977786, 17.8281177 50.1977015)",,,yes,
144288512,Wiejska,residential,False,False,9.493,"LINESTRING (17.8287325 50.2040935, 17.828861 50.2041164)",,,,
684951620,Grunwaldzka,tertiary,False,True,62.048,"LINESTRING (17.8287325 50.2040935, 17.8285853 50.2040497, 17.8280671 50.2038954, 17.8279441 50.2038554)",2,,,
144411985,Warszawska,residential,False,False,108.036,"LINESTRING (17.8293381 50.2031994, 17.8292838 50.2032424, 17.8292499 50.2032997, 17.8291033 50.2036476, 17.8289532 50.2039817, 17.828861 50.2041164)",,,,
144411985,Warszawska,residential,False,True,72.30699999999999,"LINESTRING (17.8293381 50.2031994, 17.8294344 50.2031879, 17.8298265 50.2032037, 17.8299375 50.2032001, 17.8300304 50.2031336, 17.8301202 50.2029675)",,,,
177974199,Królowej Jadwigi,residential,False,False,109.77199999999999,"LINESTRING (17.8279441 50.2038554, 17.82768 50.2038936, 17.8270989 50.2038599, 17.8266524 50.2037765, 17.8265267 50.2037358, 17.8264534 50.2037121)",,,,
684951620,Grunwaldzka,tertiary,False,False,62.048,"LINESTRING (17.8279441 50.2038554, 17.8280671 50.2038954, 17.8285853 50.2040497, 17.8287325 50.2040935)",2,,,
684951620,Grunwaldzka,tertiary,False,True,37.178,"LINESTRING (17.8279441 50.2038554, 17.8276357 50.203755, 17.8274925 50.2036891)",2,,,
144277125,Karola Miarki,residential,False,False,82.184,"LINESTRING (17.8346731 50.1985186, 17.8348468 50.198544, 17.8351593 50.1986156, 17.8352638 50.1986262, 17.8355631 50.1986345, 17.8358008 50.1986513)",,,,
171932034,Sosnowiecka,primary,True,False,47.867000000000004,"LINESTRING (17.8346731 50.1985186, 17.83467 50.1986513, 17.8346533 50.1988213, 17.8346171 50.1989466)",1,38,,
144277134,Plac Zgody,primary,True,False,57.554,"LINESTRING (17.8346171 50.1989466, 17.8344447 50.1988879, 17.8340275 50.198715, 17.8339299 50.1986745)",1,38,,
"[150999651, 849439180, 849439181]",Sosnowiecka,primary,False,False,144.49099999999999,"LINESTRING (17.8346171 50.1989466, 17.8346769 50.199143, 17.8347203 50.1992517, 17.8348196 50.1994165, 17.834978 50.1996137, 17.8352368 50.1998803, 17.8353348 50.1999644, 17.8354894 50.2001026)",2,38,yes,
51904578,Stanisława Moniuszki,primary,False,False,69.545,"LINESTRING (17.8316506 50.1975591, 17.8316648 50.1974593, 17.8316685 50.197234, 17.8316517 50.1969964, 17.8316376 50.196935)",2,38,,
144280183,Garbarska,residential,False,False,253.541,"LINESTRING (17.8316506 50.1975591, 17.8315928 50.1975571, 17.8315039 50.1975541, 17.8314074 50.197563, 17.8307093 50.1976598, 17.8301825 50.1976961, 17.8299146 50.1977146, 17.8293498 50.1977371, 17.8283412 50.1977347, 17.8281177 50.1977015)",,,,
150999650,Sosnowiecka,primary,False,False,86.371,"LINESTRING (17.8316506 50.1975591, 17.8316938 50.1975836, 17.8318124 50.1976507, 17.832168 50.1978746, 17.8323535 50.1979691, 17.8325562 50.1980749)",2,38,,
"[849439000, 51904576, 849438999]",Stanisława Moniuszki,tertiary,False,True,80.3,"LINESTRING (17.8316506 50.1975591, 17.8315851 50.1977399, 17.8315665 50.1977923, 17.831545 50.1978551, 17.8313946 50.1982624)",2,,yes,
144394469,Rondo Kresowian,primary,True,False,11.674,"LINESTRING (17.8314358 50.1966644, 17.8313804 50.1966477, 17.8313414 50.1966244, 17.8313159 50.1965973)",1,38,,roundabout
51904547,Bałuckiego,residential,False,False,114.70400000000001,"LINESTRING (17.8311206 50.198888, 17.8312593 50.1989499, 17.8315057 50.1990751, 17.8317367 50.1991924, 17.8320851 50.1994334, 17.8321744 50.1995096, 17.8322229 50.1996147)",,,,
51904572,Plebiscytowa,tertiary,False,True,146.80499999999998,"LINESTRING (17.8311206 50.198888, 17.8308985 50.1990108, 17.8307144 50.1991053, 17.830514 50.1991878, 17.829943 50.1993731, 17.8295193 50.1995488, 17.8293963 50.1996035)",2,,,
51904576,Stanisława Moniuszki,tertiary,False,False,72.272,"LINESTRING (17.8311206 50.198888, 17.8311944 50.1987282, 17.8313571 50.1983722, 17.8313946 50.1982624)",2,,,
