osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,lanes
388910837,Bystrzycka,residential,30,True,False,149.75500000000002,"LINESTRING (16.5064689 50.4006147, 16.5063277 50.4004916, 16.5062441 50.4004055, 16.5060982 50.4002044, 16.5059029 50.3999076, 16.5058213 50.3997421, 16.5057698 50.3995629, 16.5058438 50.3994269, 16.5058864 50.3993849)",,,
38845161,Bystrzycka,residential,40,True,False,50.279,"LINESTRING (16.507164 50.4005245, 16.5070607 50.4005374, 16.5068334 50.4005659, 16.5064689 50.4006147)",,yes,
"[270956483, 355039630, 355039631]",Jana Kochanowskiego,residential,,False,True,202.87199999999999,"LINESTRING (16.507164 50.4005245, 16.5072264 50.4005127, 16.507379 50.4004839, 16.5075482 50.4004721, 16.5077071 50.400477, 16.5079318 50.4004943, 16.5082576 50.4005115, 16.5084786 50.4004951, 16.5085968 50.4004753, 16.5090948 50.4003718, 16.5093194 50.4002827, 16.5095381 50.4001936, 16.5096332 50.4000839, 16.5097389 50.4000021)",,,
"[169873480, 397461161]",Wojska Polskiego,tertiary,50,False,True,143.346,"LINESTRING (16.507164 50.4005245, 16.5069172 50.4002976, 16.506006 50.3994676)",,,
"[397461162, 397461163, 1204092507]",Wojska Polskiego,tertiary,40,False,False,273.196,"LINESTRING (16.507164 50.4005245, 16.5076864 50.4010247, 16.5084046 50.4017378, 16.5085569 50.4018737, 16.5085917 50.4019047, 16.5086788 50.4019688, 16.5089231 50.4021281, 16.509059 50.4022012, 16.5093862 50.4023581, 16.5095452 50.4024253)",,,
165665807,Hutnicza,residential,40,True,False,210.754,"LINESTRING (16.5069723 50.4016242, 16.5071057 50.4017507, 16.5075287 50.4021876, 16.5071373 50.4023592, 16.5059264 50.4028722)",,yes,1
169206507,Hutnicza,residential,40,False,True,51.968,"LINESTRING (16.5069723 50.4016242, 16.5066893 50.4017372, 16.5063362 50.401856)",,yes,
169206507,Hutnicza,residential,40,False,False,51.968,"LINESTRING (16.5063362 50.401856, 16.5066893 50.4017372, 16.5069723 50.4016242)",,yes,
232777139,Konstantego Ildefonsa Gałczyńskiego,residential,,False,True,80.92699999999999,"LINESTRING (16.5101398 50.3952394, 16.5107516 50.3952796, 16.5109443 50.3953004, 16.5110505 50.3953501, 16.5111878 50.3954423)",,,
237672023,Konstantego Ildefonsa Gałczyńskiego,residential,,False,False,160.441,"LINESTRING (16.5101398 50.3952394, 16.5100212 50.3952694, 16.5095191 50.3952758, 16.5082635 50.3952225, 16.5079983 50.3950533)",,,
232777139,Konstantego Ildefonsa Gałczyńskiego,residential,,False,False,80.92699999999999,"LINESTRING (16.5111878 50.3954423, 16.5110505 50.3953501, 16.5109443 50.3953004, 16.5107516 50.3952796, 16.5101398 50.3952394)",,,
232777140,Cypriana Kamila Norwida,residential,,False,False,125.45000000000002,"LINESTRING (16.5111878 50.3954423, 16.5109639 50.3955036, 16.5107116 50.3955684, 16.5102725 50.3957025, 16.5096749 50.3960092)",,,
232777140,Cypriana Kamila Norwida,residential,,False,True,125.44999999999999,"LINESTRING (16.5096749 50.3960092, 16.5102725 50.3957025, 16.5107116 50.3955684, 16.5109639 50.3955036, 16.5111878 50.3954423)",,,
257545634,Stefana Żeromskiego,residential,,False,False,85.914,"LINESTRING (16.5096749 50.3960092, 16.5091671 50.3959695, 16.5087563 50.39595, 16.5084688 50.3959652)",,,
624126832,Stefana Żeromskiego,residential,,False,False,55.114,"LINESTRING (16.5076445 50.3960523, 16.5068739 50.3961183)",,,
237672024,Stanisława Wyspiańskiego,residential,,False,False,143.85,"LINESTRING (16.5076445 50.3960523, 16.5077361 50.3968775, 16.5077929 50.3973425)",,,
257545634,Stefana Żeromskiego,residential,,False,True,59.229,"LINESTRING (16.5076445 50.3960523, 16.5084163 50.3959696, 16.5084688 50.3959652)",,,
624126832,Stefana Żeromskiego,residential,,False,True,55.114,"LINESTRING (16.5068739 50.3961183, 16.5076445 50.3960523)",,,
237672022,Stefana Żeromskiego,residential,,False,False,185.786,"LINESTRING (16.5068739 50.3961183, 16.5058791 50.3961846, 16.5045536 50.3962368, 16.5044884 50.3962232, 16.5043925 50.3962061, 16.5042744 50.3961809)",,,
237672023,Konstantego Ildefonsa Gałczyńskiego,residential,,False,True,160.44099999999997,"LINESTRING (16.5079983 50.3950533, 16.5082635 50.3952225, 16.5095191 50.3952758, 16.5100212 50.3952694, 16.5101398 50.3952394)",,,
237672017,Aleksandra Fredry,residential,,False,False,133.393,"LINESTRING (16.5084688 50.3959652, 16.5085094 50.3963723, 16.5086081 50.3971615)",,,
257545634,Stefana Żeromskiego,residential,,False,False,59.229,"LINESTRING (16.5084688 50.3959652, 16.5084163 50.3959696, 16.5076445 50.3960523)",,,
257545634,Stefana Żeromskiego,residential,,False,True,85.914,"LINESTRING (16.5084688 50.3959652, 16.5087563 50.39595, 16.5091671 50.3959695, 16.5096749 50.3960092)",,,
237672022,Stefana Żeromskiego,residential,,False,True,185.786,"LINESTRING (16.5042744 50.3961809, 16.5043925 50.3962061, 16.5044884 50.3962232, 16.5045536 50.3962368, 16.5058791 50.3961846, 16.5068739 50.3961183)",,,
616369780,Stefana Żeromskiego,residential,,False,False,80.46799999999999,"LINESTRING (16.5042744 50.3961809, 16.5041008 50.3961916, 16.504017 50.3961967, 16.5039685 50.3962014, 16.5038802 50.3962185, 16.5036495 50.396269, 16.5034488 50.3963069, 16.5033451 50.3963139, 16.5031691 50.396298)",,,
"[270852265, 795793490]",Zofii Nałkowskiej,residential,,False,False,206.233,"LINESTRING (16.5042744 50.3961809, 16.504219 50.3960073, 16.5041523 50.3957981, 16.5040892 50.3953612, 16.5040952 50.3950799, 16.5039493 50.3948274, 16.5036912 50.394489, 16.5035626 50.3944342)",,,
"[257549230, 714362932, 714362933, 1197202648, 257545626]",Tadeusza Gajcego,residential,,False,True,539.3739999999999,"LINESTRING (16.5031691 50.396298, 16.5036776 50.396488, 16.5038426 50.3965314, 16.5039794 50.3965579, 16.5041083 50.3965787, 16.5042522 50.3966112, 16.5044367 50.3966503, 16.5045549 50.3966891, 16.5047237 50.3967375, 16.5049301 50.3967823, 16.5052079 50.3968165, 16.5055625 50.396885, 16.5057242 50.3969666, 16.5058167 50.3970153, 16.5060353 50.3972231, 16.506156 50.3973376, 16.5062344 50.397401, 16.5063767 50.3974969, 16.5065365 50.3975813, 16.506701 50.3976348, 16.5068908 50.3976966, 16.507162 50.3977494, 16.5074744 50.3977478, 16.5077349 50.3978213, 16.5078775 50.397851, 16.5079465 50.3978707, 16.5081815 50.3979112, 16.5084194 50.3978879, 16.5085346 50.3979064, 16.5086111 50.3979409, 16.5086414 50.3979793, 16.5086516 50.3980204, 16.5086531 50.3980589, 16.5086246 50.3981061, 16.5085255 50.3981556, 16.508279 50.3981792, 16.5082167 50.3982028, 16.5081611 50.3982394, 16.5081287 50.3983116, 16.5081334 50.3984384, 16.5082145 50.3985789)",,,
616369780,Stefana Żeromskiego,residential,,False,True,80.468,"LINESTRING (16.5031691 50.396298, 16.5033451 50.3963139, 16.5034488 50.3963069, 16.5036495 50.396269, 16.5038802 50.3962185, 16.5039685 50.3962014, 16.504017 50.3961967, 16.5041008 50.3961916, 16.5042744 50.3961809)",,,
237672017,Aleksandra Fredry,residential,,False,True,133.393,"LINESTRING (16.5086081 50.3971615, 16.5085094 50.3963723, 16.5084688 50.3959652)",,,
624126830,Zwycięzców,residential,,False,False,21.975,"LINESTRING (16.5089082 50.3993607, 16.509218 50.399353)",,,
237672028,Fabryczna,residential,,False,False,100.335,"LINESTRING (16.5089082 50.3993607, 16.5088815 50.3993323, 16.5088478 50.3992965, 16.508621 50.3990554, 16.5083825 50.3988444, 16.5083563 50.3988031, 16.5082145 50.3985789)",,,
624126831,Zwycięzców,residential,,False,True,206.05,"LINESTRING (16.5089082 50.3993607, 16.508644 50.3993705, 16.5061206 50.3994641, 16.5060648 50.3994654, 16.506006 50.3994676)",,,
237672024,Stanisława Wyspiańskiego,residential,,False,True,143.85,"LINESTRING (16.5077929 50.3973425, 16.5077361 50.3968775, 16.5076445 50.3960523)",,,
"[270852265, 795793490]",Zofii Nałkowskiej,residential,,False,True,206.233,"LINESTRING (16.5035626 50.3944342, 16.5036912 50.394489, 16.5039493 50.3948274, 16.5040952 50.3950799, 16.5040892 50.3953612, 16.5041523 50.3957981, 16.504219 50.3960073, 16.5042744 50.3961809)",,,
624126830,Zwycięzców,residential,,False,True,21.975,"LINESTRING (16.509218 50.399353, 16.5089082 50.3993607)",,,
38908540,Zwycięzców,residential,,False,False,84.419,"LINESTRING (16.509218 50.399353, 16.509849 50.3993326, 16.5104075 50.3993146)",,,
624126829,Fabryczna,residential,,False,True,82.473,"LINESTRING (16.509218 50.399353, 16.5092224 50.3993868, 16.5092284 50.3994338, 16.5092523 50.3994805, 16.5092996 50.3995346, 16.5093274 50.3995563, 16.5094836 50.3996784, 16.5095112 50.3996999, 16.5096661 50.3998764, 16.5097389 50.4000021)",,,
270956481,Fabryczna,residential,,False,True,218.183,"LINESTRING (16.5097389 50.4000021, 16.509923 50.4002037, 16.510169 50.4003713, 16.5104385 50.4005013, 16.5105883 50.4005609, 16.5107487 50.4006182, 16.5109888 50.4006868, 16.5113264 50.4007572, 16.5114257 50.4007719, 16.5114805 50.4007785, 16.511855 50.4008234, 16.5120919 50.4008668, 16.5121487 50.4008828, 16.5123052 50.4009494)",,,
"[270956483, 355039630, 355039631]",Jana Kochanowskiego,residential,,False,False,202.872,"LINESTRING (16.5097389 50.4000021, 16.5096332 50.4000839, 16.5095381 50.4001936, 16.5093194 50.4002827, 16.5090948 50.4003718, 16.5085968 50.4004753, 16.5084786 50.4004951, 16.5082576 50.4005115, 16.5079318 50.4004943, 16.5077071 50.400477, 16.5075482 50.4004721, 16.507379 50.4004839, 16.5072264 50.4005127, 16.507164 50.4005245)",,,
624126829,Fabryczna,residential,,False,False,82.473,"LINESTRING (16.5097389 50.4000021, 16.5096661 50.3998764, 16.5095112 50.3996999, 16.5094836 50.3996784, 16.5093274 50.3995563, 16.5092996 50.3995346, 16.5092523 50.3994805, 16.5092284 50.3994338, 16.5092224 50.3993868, 16.509218 50.399353)",,,
270956481,Fabryczna,residential,,False,False,218.183,"LINESTRING (16.5123052 50.4009494, 16.5121487 50.4008828, 16.5120919 50.4008668, 16.511855 50.4008234, 16.5114805 50.4007785, 16.5114257 50.4007719, 16.5113264 50.4007572, 16.5109888 50.4006868, 16.5107487 50.4006182, 16.5105883 50.4005609, 16.5104385 50.4005013, 16.510169 50.4003713, 16.509923 50.4002037, 16.5097389 50.4000021)",,,
380479331,Łąkowa,residential,,False,False,66.891,"LINESTRING (16.5123052 50.4009494, 16.5117457 50.4012669, 16.5116003 50.4013494)",,,
38845166,Wojska Polskiego,tertiary,50,False,True,44.812,"LINESTRING (16.5100156 50.4026924, 16.5097236 50.4025048, 16.5096889 50.4024893, 16.5095452 50.4024253)",6,,
380479335,Łąkowa,residential,,False,True,23.022,"LINESTRING (16.5100156 50.4026924, 16.5100644 50.4026561, 16.5101718 50.4025778, 16.5102288 50.4025362)",,,
270956490,Łąkowa,residential,,True,False,166.19,"LINESTRING (16.5116003 50.4013494, 16.5114126 50.4014514, 16.5111533 50.4015923, 16.5109748 50.4017457, 16.5108528 50.4019056, 16.5106846 50.4021387, 16.5106301 50.4022142, 16.5105215 50.4023159, 16.5104411 50.4023764, 16.5102288 50.4025362)",,,
380479331,Łąkowa,residential,,False,True,66.891,"LINESTRING (16.5116003 50.4013494, 16.5117457 50.4012669, 16.5123052 50.4009494)",,,
380479335,Łąkowa,residential,,False,False,23.022,"LINESTRING (16.5102288 50.4025362, 16.5101718 50.4025778, 16.5100644 50.4026561, 16.5100156 50.4026924)",,,
350185673,Wojska Polskiego,tertiary,50,False,False,12.507,"LINESTRING (16.5058864 50.3993849, 16.506006 50.3994676)",,,
399334802,Fabryczna,residential,,False,True,62.298,"LINESTRING (16.5073356 50.3985764, 16.5082145 50.3985789)",,,
399334802,Fabryczna,residential,,False,False,62.298,"LINESTRING (16.5082145 50.3985789, 16.5073356 50.3985764)",,,
237672028,Fabryczna,residential,,False,True,100.335,"LINESTRING (16.5082145 50.3985789, 16.5083563 50.3988031, 16.5083825 50.3988444, 16.508621 50.3990554, 16.5088478 50.3992965, 16.5088815 50.3993323, 16.5089082 50.3993607)",,,
"[257549230, 714362932, 714362933, 1197202648, 257545626]",Tadeusza Gajcego,residential,,False,False,539.374,"LINESTRING (16.5082145 50.3985789, 16.5081334 50.3984384, 16.5081287 50.3983116, 16.5081611 50.3982394, 16.5082167 50.3982028, 16.508279 50.3981792, 16.5085255 50.3981556, 16.5086246 50.3981061, 16.5086531 50.3980589, 16.5086516 50.3980204, 16.5086414 50.3979793, 16.5086111 50.3979409, 16.5085346 50.3979064, 16.5084194 50.3978879, 16.5081815 50.3979112, 16.5079465 50.3978707, 16.5078775 50.397851, 16.5077349 50.3978213, 16.5074744 50.3977478, 16.507162 50.3977494, 16.5068908 50.3976966, 16.506701 50.3976348, 16.5065365 50.3975813, 16.5063767 50.3974969, 16.5062344 50.397401, 16.506156 50.3973376, 16.5060353 50.3972231, 16.5058167 50.3970153, 16.5057242 50.3969666, 16.5055625 50.396885, 16.5052079 50.3968165, 16.5049301 50.3967823, 16.5047237 50.3967375, 16.5045549 50.3966891, 16.5044367 50.3966503, 16.5042522 50.3966112, 16.5041083 50.3965787, 16.5039794 50.3965579, 16.5038426 50.3965314, 16.5036776 50.396488, 16.5031691 50.396298)",,,
