osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,ref
"[299747252, 299747251, 173691500]",Zygmunta Krasińskiego,residential,50,False,False,119.406,yes,"LINESTRING (15.5183977 50.8293102, 15.5182651 50.8292627, 15.5181531 50.8292226, 15.5180066 50.8291657, 15.517944 50.8291492, 15.5179085 50.8291399, 15.5177968 50.8291168, 15.5176896 50.829101, 15.5175971 50.8290943, 15.5175538 50.829093, 15.5174432 50.8290915, 15.5174021 50.8290971, 15.5173094 50.8291098, 15.5169072 50.8292267, 15.5168303 50.8292515)",,
"[200814832, 1041995071]",Jedności Narodowej,primary,50,False,False,301.09999999999997,,"LINESTRING (15.5183977 50.8293102, 15.5185399 50.8291174, 15.5186059 50.8290041, 15.5187096 50.8287449, 15.5187872 50.8285988, 15.5188205 50.8285507, 15.5188644 50.8285001, 15.5189422 50.8284273, 15.5190212 50.8283657, 15.5191598 50.828262, 15.5193889 50.8281053, 15.5195916 50.8279858, 15.5197024 50.8279133, 15.5197903 50.8278436, 15.5198538 50.8277798, 15.51996 50.8276433, 15.5200953 50.8274616, 15.5201739 50.8273695, 15.5202305 50.827308, 15.5202984 50.8272451, 15.5203628 50.8271884, 15.520441 50.8271297, 15.5205268 50.8270784, 15.5205686 50.8270573, 15.5206031 50.8270421)",2,3
1041995071,Jedności Narodowej,primary,50,False,True,57.65400000000001,,"LINESTRING (15.5183977 50.8293102, 15.5182901 50.8294299, 15.5182445 50.8294775, 15.5181964 50.829524, 15.518157 50.8295579, 15.5181182 50.8295887, 15.5180731 50.8296221, 15.5180372 50.8296452, 15.5180014 50.8296628, 15.5179708 50.8296765, 15.5179279 50.8296913, 15.5178853 50.8297015)",2,3
163413206,II Armii Wojska Polskiego,secondary,50,False,True,19.937,,"LINESTRING (15.5178853 50.8297015, 15.517923 50.8297546, 15.5179388 50.8297749, 15.5179495 50.8297975, 15.5179632 50.8298415, 15.5179661 50.8298715)",2,358
1041995071,Jedności Narodowej,primary,50,False,False,57.653999999999996,,"LINESTRING (15.5178853 50.8297015, 15.5179279 50.8296913, 15.5179708 50.8296765, 15.5180014 50.8296628, 15.5180372 50.8296452, 15.5180731 50.8296221, 15.5181182 50.8295887, 15.518157 50.8295579, 15.5181964 50.829524, 15.5182445 50.8294775, 15.5182901 50.8294299, 15.5183977 50.8293102)",2,3
"[38415568, 90495036, 731005693]",Adama Mickiewicza,residential,50,False,False,76.25500000000001,yes,"LINESTRING (15.5206031 50.8270421, 15.5205395 50.8270006, 15.5205098 50.8269912, 15.5204983 50.8269876, 15.5203112 50.8269461, 15.520206 50.8269217, 15.5200465 50.8268809, 15.5199328 50.8268428, 15.5197705 50.8267681, 15.519728 50.826743, 15.5197218 50.8267393, 15.5196739 50.8267075)",,
"[200814832, 1041995071]",Jedności Narodowej,primary,50,False,True,301.09999999999997,,"LINESTRING (15.5206031 50.8270421, 15.5205686 50.8270573, 15.5205268 50.8270784, 15.520441 50.8271297, 15.5203628 50.8271884, 15.5202984 50.8272451, 15.5202305 50.827308, 15.5201739 50.8273695, 15.5200953 50.8274616, 15.51996 50.8276433, 15.5198538 50.8277798, 15.5197903 50.8278436, 15.5197024 50.8279133, 15.5195916 50.8279858, 15.5193889 50.8281053, 15.5191598 50.828262, 15.5190212 50.8283657, 15.5189422 50.8284273, 15.5188644 50.8285001, 15.5188205 50.8285507, 15.5187872 50.8285988, 15.5187096 50.8287449, 15.5186059 50.8290041, 15.5185399 50.8291174, 15.5183977 50.8293102)",2,3
246111022,Jedności Narodowej,primary,50,False,False,87.664,,"LINESTRING (15.5206031 50.8270421, 15.5206582 50.8270193, 15.5207145 50.8270056, 15.5207715 50.8269917, 15.5209829 50.826945, 15.5211781 50.8269134, 15.5213534 50.8268963, 15.5215163 50.8268934, 15.5215539 50.8268955, 15.5216502 50.8269069, 15.5218017 50.8269379)",2,3
"[91064664, 91064711]","['Gimnazjalna', 'Odrodzenia']",residential,,False,True,267.862,,"LINESTRING (15.5196739 50.8267075, 15.5200578 50.8264687, 15.5202203 50.8263677, 15.5205051 50.8262085, 15.5205643 50.8261876, 15.5206436 50.8261696, 15.5207802 50.8261386, 15.5209535 50.826109, 15.5211509 50.8261002, 15.5218961 50.8260965, 15.5222433 50.8261799, 15.5227292 50.8262011, 15.5228832 50.8262302, 15.5230273 50.8262808, 15.5230819 50.8263)",,
"[38415568, 90495036, 731005693]",Adama Mickiewicza,residential,50,False,True,76.25500000000001,yes,"LINESTRING (15.5196739 50.8267075, 15.5197218 50.8267393, 15.519728 50.826743, 15.5197705 50.8267681, 15.5199328 50.8268428, 15.5200465 50.8268809, 15.520206 50.8269217, 15.5203112 50.8269461, 15.5204983 50.8269876, 15.5205098 50.8269912, 15.5205395 50.8270006, 15.5206031 50.8270421)",,
731093525,Adama Mickiewicza,residential,50,False,False,81.65700000000001,,"LINESTRING (15.5196739 50.8267075, 15.5196427 50.8266792, 15.5195831 50.8266294, 15.5195137 50.8265714, 15.5193692 50.8264555, 15.5192743 50.8264086, 15.519197 50.826383, 15.5189435 50.8263436, 15.518754 50.8263255)",,
90495031,Fryderyka Chopina,residential,,False,False,199.79800000000003,,"LINESTRING (15.518754 50.8263255, 15.5187955 50.8261262, 15.5188707 50.8259629, 15.519235 50.8253988, 15.5194621 50.825032, 15.5198904 50.8247073)",,
731093525,Adama Mickiewicza,residential,50,False,True,81.657,,"LINESTRING (15.518754 50.8263255, 15.5189435 50.8263436, 15.519197 50.826383, 15.5192743 50.8264086, 15.5193692 50.8264555, 15.5195137 50.8265714, 15.5195831 50.8266294, 15.5196427 50.8266792, 15.5196739 50.8267075)",,
90495031,Fryderyka Chopina,residential,,False,True,199.798,,"LINESTRING (15.5198904 50.8247073, 15.5194621 50.825032, 15.519235 50.8253988, 15.5188707 50.8259629, 15.5187955 50.8261262, 15.518754 50.8263255)",,
731093526,Odrodzenia,residential,,False,False,15.629,,"LINESTRING (15.5198904 50.8247073, 15.5198042 50.8246858, 15.5196835 50.8246556)",,
"[91064647, 731093527]","['Wzgórze Paderewskiego', 'Odrodzenia']",residential,30,False,True,301.07700000000006,,"LINESTRING (15.5198904 50.8247073, 15.5201277 50.824778, 15.5201586 50.8247918, 15.5201854 50.8248155, 15.5202907 50.8249194, 15.5203953 50.8249897, 15.5205008 50.8250408, 15.5205932 50.8250676, 15.5207522 50.8251091, 15.5209342 50.825162, 15.5210565 50.8251976, 15.5211573 50.8251596, 15.5212008 50.8251515, 15.5212631 50.8251453, 15.5213434 50.8251477, 15.5215821 50.8251577, 15.5217601 50.8251571, 15.5218583 50.8251511, 15.5222183 50.825129, 15.5225341 50.8251325, 15.522672 50.825134, 15.5228064 50.8251174, 15.5230991 50.8251278, 15.5232255 50.8251443, 15.5233034 50.8251544, 15.5236793 50.8252604, 15.5238091 50.8253221)",1,
360686425,Odrodzenia,residential,,False,False,106.676,,"LINESTRING (15.5196835 50.8246556, 15.5195048 50.8246224, 15.5190909 50.8245914, 15.5189588 50.824581, 15.5186711 50.8245642, 15.5184589 50.8245291, 15.5182012 50.8244699)",,
