osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,access,junction
185965046,2,Jedności Narodowej,tertiary,40,False,True,7.894,,"LINESTRING (15.4034042 53.7697881, 15.4033982 53.769859)",,,
260477547,2,Wojska Polskiego,secondary,50,False,True,3.569,152,"LINESTRING (15.4060924 53.773026, 15.4060386 53.7730304)",,,
260477547,2,Wojska Polskiego,secondary,50,False,False,23.706000000000003,152,"LINESTRING (15.4060924 53.773026, 15.4063354 53.7730069, 15.40645 53.7729979)",,,
587016993,,Bohaterów Warszawy,residential,,True,False,83.764,,"LINESTRING (15.4060924 53.773026, 15.4061529 53.7732577, 15.4062567 53.7736553, 15.4062868 53.7737705)",,,
174594328,2,Jedności Narodowej,tertiary,50,False,False,51.688,,"LINESTRING (15.404782 53.7731165, 15.4045668 53.7726694)",,,
258439666,,Szczecińska,residential,,False,True,104.144,,"LINESTRING (15.404782 53.7731165, 15.4048353 53.7732272, 15.4051612 53.7739045, 15.4051922 53.7740204)",,,
260477547,2,Wojska Polskiego,secondary,50,False,False,83.139,152,"LINESTRING (15.404782 53.7731165, 15.4050271 53.7730976, 15.4054451 53.7730654, 15.4058401 53.7730421, 15.4060386 53.7730304)",,,
260477547,2,Wojska Polskiego,secondary,50,False,True,53.125,152,"LINESTRING (15.404782 53.7731165, 15.4046004 53.7731496, 15.4040571 53.7732434, 15.4040073 53.773253)",,,
"[565860601, 260477542]",2,Kołobrzeska,tertiary,"['30', '50']",False,False,257.792,,"LINESTRING (15.4092792 53.7774618, 15.4091676 53.7772957, 15.4089073 53.7770176, 15.408708 53.776835, 15.4086438 53.7767762, 15.4083292 53.7765148, 15.408013 53.7762614, 15.4073706 53.7757479, 15.4072277 53.7756384, 15.4071015 53.7755417)",,,
185965046,2,Jedności Narodowej,tertiary,40,False,False,7.894,,"LINESTRING (15.4033982 53.769859, 15.4034042 53.7697881)",,,
185965046,2,Jedności Narodowej,tertiary,40,False,True,104.457,,"LINESTRING (15.4033982 53.769859, 15.4033899 53.769969, 15.4033935 53.7703479, 15.4034369 53.7706998, 15.4034575 53.7707966)",,,
258439654,,Mariana Buczka,residential,,False,True,189.58500000000004,,"LINESTRING (15.4033982 53.769859, 15.4031912 53.769865, 15.4030415 53.7698894, 15.4025871 53.7699657, 15.4018886 53.7701953, 15.4013529 53.7703714, 15.4010914 53.7704574, 15.4010185 53.7704814, 15.4007957 53.7705546)",,,
258439669,,Kopernika,residential,,False,False,266.278,,"LINESTRING (15.410766 53.770549, 15.4112307 53.7715742, 15.4117609 53.7727306, 15.411789 53.7727988, 15.4117899 53.7728101, 15.4117864 53.7728232, 15.4117648 53.7728616)",,,
260985665,,Olsztyńska,residential,,False,False,114.08000000000001,,"LINESTRING (15.410766 53.770549, 15.4099249 53.7712525, 15.4098311 53.7713357, 15.409772 53.77139)",,,
"[260985664, 898057703]",,Olsztyńska,residential,,False,True,92.278,,"LINESTRING (15.410766 53.770549, 15.4110493 53.7703253, 15.4112889 53.7700445, 15.4113846 53.7699918, 15.4115462 53.7699721, 15.411646 53.769956)",,,
258439654,,Mariana Buczka,residential,,False,False,189.585,,"LINESTRING (15.4007957 53.7705546, 15.4010185 53.7704814, 15.4010914 53.7704574, 15.4013529 53.7703714, 15.4018886 53.7701953, 15.4025871 53.7699657, 15.4030415 53.7698894, 15.4031912 53.769865, 15.4033982 53.769859)",,,
258439654,,Mariana Buczka,residential,,False,True,230.43300000000005,,"LINESTRING (15.4007957 53.7705546, 15.4003258 53.7706797, 15.399331 53.7708867, 15.3987719 53.7710031, 15.3984879 53.7711007, 15.3983279 53.7712411, 15.3981555 53.7716595)",,,
185965046,2,Jedności Narodowej,tertiary,40,False,False,104.457,,"LINESTRING (15.4034575 53.7707966, 15.4034369 53.7706998, 15.4033935 53.7703479, 15.4033899 53.769969, 15.4033982 53.769859)",,,
"[185965045, 185965046, 565845999]",2,Jedności Narodowej,tertiary,40,False,True,94.25200000000001,,"LINESTRING (15.4034575 53.7707966, 15.4034945 53.770923, 15.4035274 53.7709899, 15.4035555 53.7710411, 15.4037538 53.771386, 15.4038812 53.771605)",yes,,
258710147,,aleja Wolności,residential,,False,True,245.859,,"LINESTRING (15.4034575 53.7707966, 15.4032948 53.7708409, 15.4025888 53.7710336, 15.401813 53.7712577, 15.4003068 53.7716927, 15.4000661 53.7717179)",,,
355019206,,,residential,,False,False,148.75799999999998,,"LINESTRING (15.4122482 53.7712456, 15.4121402 53.7710136, 15.4120498 53.7708196, 15.411646 53.769956)",,,
258439685,,,residential,,False,True,63.251000000000005,,"LINESTRING (15.409772 53.77139, 15.4097246 53.7714985, 15.4097508 53.7716159, 15.4100432 53.7719068)",,,
"[260477544, 898057704]",,Sportowa,"['residential', 'living_street']",,False,False,290.747,,"LINESTRING (15.409772 53.77139, 15.4092533 53.7712752, 15.4082673 53.7712538, 15.4078078 53.771327, 15.407212 53.771419, 15.4066926 53.771501, 15.405752 53.7716114, 15.405668 53.7716213, 15.4054623 53.7716455)",,,
260985665,,Olsztyńska,residential,,False,True,114.08000000000001,,"LINESTRING (15.409772 53.77139, 15.4098311 53.7713357, 15.4099249 53.7712525, 15.410766 53.770549)",,,
258439677,,Borków,residential,,False,False,33.185,,"LINESTRING (15.4053503 53.7713545, 15.4054329 53.771565, 15.4054623 53.7716455)",,,
258439658,,Młyńska,residential,,False,False,102.166,,"LINESTRING (15.4038812 53.771605, 15.403833 53.7716153, 15.4033766 53.7717133, 15.4029212 53.7718475, 15.4026644 53.771944, 15.4025342 53.7720373)",,,
