osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction
26923289,2,Krakowska,residential,False,True,48.483,"LINESTRING (19.6366448 50.135046, 19.636477 50.1351059, 19.6360571 50.1352655)",,,,
100489314,2,Krakowska,tertiary,False,True,74.65700000000001,"LINESTRING (19.6366448 50.135046, 19.6367331 50.1350168, 19.6368087 50.1349916, 19.6373782 50.1347923, 19.6375265 50.1347446, 19.6375689 50.13473)",50,,,
147282352,2,Legionów Polskich,tertiary,False,False,80.288,"LINESTRING (19.6366448 50.135046, 19.6366694 50.1351484, 19.6366802 50.1351911, 19.6367203 50.1353637, 19.63679 50.1356456, 19.6368175 50.1357595)",50,,,
218699593,2,3 Maja,tertiary,False,True,56.049,"LINESTRING (19.6366448 50.135046, 19.6366275 50.1349826, 19.6366165 50.1349434, 19.6365202 50.1345752, 19.6365148 50.1345489)",50,,,
147282352,2,Legionów Polskich,tertiary,False,True,80.288,"LINESTRING (19.6368175 50.1357595, 19.63679 50.1356456, 19.6367203 50.1353637, 19.6366802 50.1351911, 19.6366694 50.1351484, 19.6366448 50.135046)",50,,,
351529720,2,Legionów Polskich,tertiary,False,False,85.422,"LINESTRING (19.6368175 50.1357595, 19.6368731 50.1359568, 19.6369192 50.1361207, 19.6370304 50.1365155)",40,,,
"[218699593, 24524009]","['2', '3']",3 Maja,tertiary,False,False,60.243,"LINESTRING (19.6363109 50.1330348, 19.6362741 50.1331752, 19.6362635 50.1333796, 19.6362891 50.1335738)",50,,,
"[207762409, 238930794, 238930798, 153050766, 831283857, 153050771, 218699581]","['2', '3']",Tadeusza Kościuszki,primary,False,False,363.26499999999993,"LINESTRING (19.6363109 50.1330348, 19.6360521 50.1330184, 19.6345625 50.1329222, 19.6335329 50.1328506, 19.6331751 50.1328255, 19.6323823 50.1327751, 19.6320288 50.1327519, 19.6317776 50.1327423, 19.6315218 50.1327349, 19.6312378 50.1327346)",50,79,,
"[1101518639, 225186994, 352163062, 153050777, 237203006, 237203007]","['2', '3']","['Świętego Floriana', 'Kolejowa']",residential,False,True,376.43800000000005,"LINESTRING (19.6363109 50.1330348, 19.6363444 50.1329068, 19.6364106 50.1325184, 19.6364365 50.1323755, 19.6364514 50.1322934, 19.6365108 50.1319659, 19.6365204 50.1318852, 19.6365006 50.1317888, 19.6364415 50.1315628, 19.6364127 50.1314484, 19.6364068 50.131422, 19.6363871 50.1313333, 19.6354481 50.131372, 19.6353704 50.1313752, 19.6345161 50.1314103, 19.6343891 50.1314178, 19.6341929 50.131431, 19.6340832 50.131437, 19.6339397 50.1314414, 19.6337894 50.1314461)",30,,,
"[26923292, 339586015]",2,Ignacego Daszyńskiego,tertiary,False,False,82.99199999999999,"LINESTRING (19.6312378 50.1327346, 19.6312747 50.1329121, 19.631393 50.1334743)",,,,
"[218699585, 126302630, 153050774, 126302631]","['2', '3']",Tadeusza Kościuszki,primary,False,False,254.828,"LINESTRING (19.6312378 50.1327346, 19.631023 50.1327425, 19.6300195 50.1328061, 19.6299237 50.1328121, 19.6297084 50.132825, 19.6295027 50.1328319, 19.6293041 50.1328284, 19.6291142 50.1328201, 19.6289485 50.1328071, 19.6287394 50.1327827, 19.6286649 50.1327733, 19.6284861 50.1327506, 19.628391 50.1327385, 19.6281944 50.1327136, 19.627913 50.1326779, 19.627695 50.1326503)",50,79,yes,
"[207762409, 238930794, 238930798, 153050766, 831283857, 153050771, 218699581]","['2', '3']",Tadeusza Kościuszki,primary,False,True,363.265,"LINESTRING (19.6312378 50.1327346, 19.6315218 50.1327349, 19.6317776 50.1327423, 19.6320288 50.1327519, 19.6323823 50.1327751, 19.6331751 50.1328255, 19.6335329 50.1328506, 19.6345625 50.1329222, 19.6360521 50.1330184, 19.6363109 50.1330348)",50,79,,
100489356,,Szkolna,residential,False,False,19.144,"LINESTRING (19.6372229 50.1372764, 19.6371066 50.137261, 19.6369598 50.1372417)",,,,
351529719,2,Legionów Polskich,tertiary,False,False,123.941,"LINESTRING (19.6372229 50.1372764, 19.6373576 50.1377693, 19.6373857 50.1378774, 19.6374855 50.1382459, 19.6375204 50.1383746)",50,,,
