osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
399262902,2,835,Tadeusza Kościuszki,secondary,50,False,False,3.248,"LINESTRING (22.608787 50.176552, 22.6088111 50.1765768)",
"[913792012, 601661237]",1,835,Tadeusza Kościuszki,secondary,50,True,False,28.213,"LINESTRING (22.608787 50.176552, 22.6087125 50.1765078, 22.6086593 50.1764681, 22.6086213 50.1764359, 22.6085645 50.176389, 22.6085419 50.1763776, 22.6085164 50.1763695)",
41743259,,,Polna,residential,,False,True,136.902,"LINESTRING (22.6109908 50.1810749, 22.6109332 50.1810911, 22.6109079 50.1810924, 22.6108581 50.1810826, 22.6107525 50.1810545, 22.6093239 50.1805033)",
130526694,2,835,Mikołaja Kopernika,secondary,50,False,False,111.91,"LINESTRING (22.6109908 50.1810749, 22.6111878 50.181256, 22.6114019 50.1814528, 22.6118892 50.1819007)",
130526694,2,835,Mikołaja Kopernika,secondary,50,False,True,159.164,"LINESTRING (22.6109908 50.1810749, 22.6108114 50.180909, 22.6106409 50.1807526, 22.6105589 50.1806775, 22.6105291 50.1806491, 22.6104921 50.1806128, 22.6104642 50.1805851, 22.6104393 50.1805585, 22.6104128 50.180528, 22.6103881 50.1804996, 22.6103666 50.1804736, 22.6103465 50.1804469, 22.6103272 50.1804194, 22.6103086 50.1803928, 22.6102895 50.1803623, 22.6102705 50.1803294, 22.6102544 50.1802993, 22.6102402 50.1802702, 22.6102281 50.180242, 22.6102152 50.1802114, 22.6102045 50.1801823, 22.6101938 50.1801486, 22.6101828 50.1801106, 22.6101639 50.1800443, 22.6100947 50.1797897)",
1102358327,2,835,Mikołaja Kopernika,secondary,50,False,False,10.098,"LINESTRING (22.609543 50.1777654, 22.609567 50.1778549)",
"[130526730, 1102358326]",2,867,Józefa Piłsudskiego,secondary,,False,True,258.679,"LINESTRING (22.609543 50.1777654, 22.6096489 50.177754, 22.6097321 50.1777445, 22.6098243 50.1777363, 22.6106479 50.1776527, 22.6109898 50.177617, 22.6112239 50.1775912, 22.6114538 50.1775683, 22.6117045 50.1775465, 22.6119372 50.1775318, 22.6121042 50.1775268, 22.6123227 50.1775299, 22.6124714 50.1775325, 22.6131464 50.1775537)",
"[1102362835, 624056397]",2,835,Mikołaja Kopernika,secondary,50,False,True,61.455,"LINESTRING (22.609543 50.1777654, 22.609521 50.1776826, 22.6095051 50.1776296, 22.6094883 50.1775793, 22.6094647 50.177523, 22.6094386 50.1774604, 22.6094085 50.1773947, 22.6093887 50.1773525, 22.6093691 50.1773145, 22.6093477 50.1772768, 22.6093212 50.1772324)",
130526694,2,835,Mikołaja Kopernika,secondary,50,False,True,111.91,"LINESTRING (22.6118892 50.1819007, 22.6114019 50.1814528, 22.6111878 50.181256, 22.6109908 50.1810749)",
130526716,,,Jagiellońska,residential,,False,False,78.276,"LINESTRING (22.6118892 50.1819007, 22.6120793 50.1817942, 22.612234 50.1816545, 22.6125254 50.1813339)",
130526730,2,867,Józefa Piłsudskiego,secondary,,False,False,13.897,"LINESTRING (22.6159756 50.1775726, 22.615888 50.1775436, 22.6158004 50.1775176)",
"[578874639, 41226711]",2,870,Tadeusza Kościuszki,secondary,50,False,True,317.468,"LINESTRING (22.6109326 50.1735927, 22.6108016 50.173626, 22.6106084 50.1736862, 22.6101396 50.1738565, 22.6100074 50.1739024, 22.6098877 50.1739563, 22.6098165 50.1739975, 22.6097463 50.1740477, 22.6096876 50.1741, 22.6096423 50.1741535, 22.609606 50.174218, 22.609575 50.1743058, 22.6095554 50.1743769, 22.6094627 50.1746904, 22.6093983 50.1749083, 22.6093554 50.1750532, 22.609255 50.1753865, 22.6092268 50.1754431, 22.6091896 50.1754997, 22.6091585 50.17554, 22.6091238 50.1755851, 22.6090218 50.1756946, 22.6089863 50.1757328, 22.608849 50.1759027)",
624056397,2,835,Mikołaja Kopernika,secondary,50,False,True,5.133,"LINESTRING (22.6093212 50.1772324, 22.6092946 50.1771895)",
130526702,,,Jana III Sobieskiego,residential,,False,False,152.303,"LINESTRING (22.6093212 50.1772324, 22.6092336 50.1772612, 22.60917 50.1772841, 22.6089994 50.177354, 22.6084399 50.1776547, 22.608022 50.1778792, 22.6076792 50.1779937, 22.6076376 50.1780132, 22.6076019 50.1780363)",
"[1102362835, 624056397]",2,835,Mikołaja Kopernika,secondary,50,False,False,61.45499999999999,"LINESTRING (22.6093212 50.1772324, 22.6093477 50.1772768, 22.6093691 50.1773145, 22.6093887 50.1773525, 22.6094085 50.1773947, 22.6094386 50.1774604, 22.6094647 50.177523, 22.6094883 50.1775793, 22.6095051 50.1776296, 22.609521 50.1776826, 22.609543 50.1777654)",
41743268,,,Augustowska,residential,,False,False,51.17,"LINESTRING (22.6086105 50.1780688, 22.6085259 50.1780588, 22.6084663 50.178067, 22.6082543 50.1781037, 22.6081753 50.1781159, 22.6081022 50.1781227, 22.6080143 50.1781269, 22.6079056 50.1781271)",
130526705,,,Rynek,tertiary,,True,False,73.31700000000001,"LINESTRING (22.6086105 50.1780688, 22.6086049 50.1780908, 22.6086097 50.1781292, 22.6087239 50.1784225, 22.6088081 50.1786513, 22.6088236 50.1786764, 22.6088627 50.1786997)",
130526701,2,,Jana Pawła II,tertiary,,False,False,78.52000000000001,"LINESTRING (22.6092283 50.179642, 22.6089965 50.1791414, 22.6089214 50.1789638)",
130526701,2,,Jana Pawła II,tertiary,,False,True,96.098,"LINESTRING (22.6092283 50.179642, 22.6092571 50.1797426, 22.6092886 50.1800299, 22.6093239 50.1805033)",
130526712,,,Józefa Bema,tertiary,,False,False,58.53,"LINESTRING (22.6092283 50.179642, 22.6097481 50.179529, 22.6099194 50.1794928, 22.6099454 50.1794873, 22.6100093 50.1794788)",
41743268,,,Augustowska,residential,,False,False,23.904,"LINESTRING (22.6079056 50.1781271, 22.6078562 50.178117, 22.6078045 50.1780999, 22.6076019 50.1780363)",
41743268,,,Augustowska,residential,,False,True,51.169999999999995,"LINESTRING (22.6079056 50.1781271, 22.6080143 50.1781269, 22.6081022 50.1781227, 22.6081753 50.1781159, 22.6082543 50.1781037, 22.6084663 50.178067, 22.6085259 50.1780588, 22.6086105 50.1780688)",
130526725,,,Kazimierza Wielkiego,residential,,False,False,22.881,"LINESTRING (22.6079056 50.1781271, 22.6079044 50.1782065, 22.6079067 50.178243, 22.6079097 50.1782852, 22.607918 50.1783325)",
130526725,,,Kazimierza Wielkiego,residential,,False,False,63.093,"LINESTRING (22.607918 50.1783325, 22.6080861 50.1788896)",
130526721,,,Kazimierza Wielkiego,residential,,False,True,272.606,"LINESTRING (22.607918 50.1783325, 22.6077374 50.1783358, 22.6076641 50.17833, 22.6072866 50.1782364, 22.6071571 50.1782424, 22.6069981 50.1782803, 22.6067643 50.1784217, 22.6066142 50.1785132, 22.6063676 50.1788588, 22.6066178 50.1789183, 22.6068358 50.1789549, 22.6078829 50.1789091, 22.6080861 50.1788896)",
130526725,,,Kazimierza Wielkiego,residential,,False,True,22.881,"LINESTRING (22.607918 50.1783325, 22.6079097 50.1782852, 22.6079067 50.178243, 22.6079044 50.1782065, 22.6079056 50.1781271)",
41743268,,,Augustowska,residential,,False,False,141.46300000000002,"LINESTRING (22.6076019 50.1780363, 22.6067376 50.1777551, 22.606527 50.1777396, 22.6062741 50.1777856, 22.6059488 50.177837, 22.6057504 50.1778752)",
41743268,,,Augustowska,residential,,False,True,23.904,"LINESTRING (22.6076019 50.1780363, 22.6078045 50.1780999, 22.6078562 50.178117, 22.6079056 50.1781271)",
130526702,,,Jana III Sobieskiego,residential,,False,True,152.303,"LINESTRING (22.6076019 50.1780363, 22.6076376 50.1780132, 22.6076792 50.1779937, 22.608022 50.1778792, 22.6084399 50.1776547, 22.6089994 50.177354, 22.60917 50.1772841, 22.6092336 50.1772612, 22.6093212 50.1772324)",
41743268,,,Augustowska,residential,,False,True,141.46300000000002,"LINESTRING (22.6057504 50.1778752, 22.6059488 50.177837, 22.6062741 50.1777856, 22.606527 50.1777396, 22.6067376 50.1777551, 22.6076019 50.1780363)",
41743259,,,Polna,residential,,False,False,136.902,"LINESTRING (22.6093239 50.1805033, 22.6107525 50.1810545, 22.6108581 50.1810826, 22.6109079 50.1810924, 22.6109332 50.1810911, 22.6109908 50.1810749)",
