osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,access
"[109561882, 238382452]",residential,False,"[False, True]",97.672,"LINESTRING (22.5842644 49.4295118, 22.584115 49.4298533, 22.5840336 49.4298413, 22.5833352 49.4297243)",,,,,,
238475655,primary,False,False,48.299,"LINESTRING (22.5842644 49.4295118, 22.5846044 49.4295687, 22.5849085 49.4296264)",2,84,1 Maja,50,,
238475655,primary,False,True,58.742,"LINESTRING (22.5842644 49.4295118, 22.5839352 49.4294477, 22.5836993 49.4293873, 22.583511 49.4293197)",2,84,1 Maja,50,,
506270233,primary,False,False,9.63,"LINESTRING (22.5828754 49.4290428, 22.5829853 49.4290917)",2,84,1 Maja,50,,
109561864,residential,False,False,326.6,"LINESTRING (22.5828754 49.4290428, 22.5829483 49.4289709, 22.5830019 49.4289186, 22.5830408 49.4288905, 22.5832179 49.4288022, 22.5833506 49.4287541, 22.5834852 49.4287406, 22.5836449 49.4287389, 22.584086 49.4287456, 22.5842217 49.4287522, 22.5843696 49.4287644, 22.585121 49.428843, 22.5853071 49.4288643, 22.5858654 49.4289264, 22.5860159 49.4289441, 22.5864384 49.4289927, 22.586545 49.4290031, 22.586584 49.4290092, 22.5869458 49.4290433, 22.5870731 49.4290561, 22.5871625 49.4290662)",,,Janusza Korczaka,,,
66206088,primary,False,False,102.418,"LINESTRING (22.589713 49.4300973, 22.5899088 49.4301092, 22.5899938 49.4301134, 22.5906565 49.430146, 22.591123 49.4301817)",2,84,29 Listopada,50,,
238425007,residential,False,True,55.083,"LINESTRING (22.589713 49.4300973, 22.5897614 49.4299851, 22.5897793 49.4299196, 22.5898339 49.4297204, 22.5898575 49.4296115)",,,Kolejowa,,,
613816291,primary,False,True,73.764,"LINESTRING (22.589713 49.4300973, 22.5895843 49.4300902, 22.5886967 49.430041)",2,84,29 Listopada,50,,
238425007,residential,False,False,55.08299999999999,"LINESTRING (22.5898575 49.4296115, 22.5898339 49.4297204, 22.5897793 49.4299196, 22.5897614 49.4299851, 22.589713 49.4300973)",,,Kolejowa,,,
"[947741399, 238425006, 238425007]",residential,False,True,44.06,"LINESTRING (22.5898575 49.4296115, 22.5898755 49.429571, 22.5898845 49.4295496, 22.5899774 49.4293213, 22.5900339 49.4292329)",,,Kolejowa,30,yes,
996705336,residential,False,False,11.465,"LINESTRING (22.5817804 49.4329002, 22.5818821 49.4329793)",,,Nadgórna,,,
996705336,residential,False,True,99.686,"LINESTRING (22.5817804 49.4329002, 22.5816833 49.4328233, 22.5814541 49.4326401, 22.5811951 49.4324238, 22.5809151 49.4322024)",,,Nadgórna,,,
239128512,residential,False,False,186.711,"LINESTRING (22.5872979 49.4326422, 22.5881279 49.4310522)",,,Wyzwolenia,,,
109561758,residential,True,False,126.80000000000001,"LINESTRING (22.5864494 49.4307226, 22.587498 49.4309322, 22.587588 49.4309493, 22.5881279 49.4310522)",,,Bełska,,,destination
109561811,residential,False,False,159.683,"LINESTRING (22.5864494 49.4307226, 22.5861831 49.4312559, 22.5860579 49.4315022, 22.5857789 49.4320908)",,,Pionierska,,,
"[238351256, 211737557]",residential,True,False,187.56900000000002,"LINESTRING (22.5864494 49.4307226, 22.5862792 49.4307029, 22.5856582 49.430631, 22.5855843 49.4306223, 22.5845279 49.4307022, 22.5841671 49.430713, 22.5841462 49.4307105, 22.5838816 49.430679)",,,Bełska,,,destination
109561857,residential,False,True,230.67200000000003,"LINESTRING (22.5927493 49.4302493, 22.5925932 49.4301791, 22.5922723 49.4301282, 22.5920671 49.4300985, 22.5918572 49.4300747, 22.5917143 49.4300216, 22.5910698 49.4296461, 22.5906499 49.4294583, 22.5900339 49.4292329)",,,Nadbrzeżna,,,
"[238434802, 238434803, 613871357]",primary,False,True,117.887,"LINESTRING (22.5927493 49.4302493, 22.5923769 49.4302312, 22.5919387 49.4302117, 22.5914385 49.4301847, 22.591123 49.4301817)",2,84,29 Listopada,50,yes,
109561772,residential,False,False,283.887,"LINESTRING (22.5850579 49.4336322, 22.5863379 49.4335622, 22.5868179 49.4336022, 22.5872279 49.4337422, 22.5886179 49.4343722)",,,Nadgórna,,,
