osmid,name,highway,oneway,reversed,length,geometry,access,bridge,lanes,maxspeed
40051414,Senatorska,residential,False,True,105.869,"LINESTRING (21.944151 51.3237635, 21.944242 51.323701, 21.9446368 51.3231855, 21.9447534 51.3228985)",,,,
40050423,,living_street,False,False,48.433,"LINESTRING (21.9483446 51.3225466, 21.9478396 51.3222464)",,,,
1168324751,Zamkowa,living_street,False,True,16.406,"LINESTRING (21.9483446 51.3225466, 21.9484346 51.3225305, 21.9485769 51.322526)",,,,
515949352,Rynek,living_street,False,False,68.343,"LINESTRING (21.9469185 51.3220437, 21.9476806 51.3224322)",permissive,,,
"[380119004, 380119005, 90793605]",Rynek,living_street,False,True,56.89099999999999,"LINESTRING (21.9469185 51.3220437, 21.9463706 51.321799, 21.9463263 51.3217806, 21.9462501 51.3217483)",permissive,yes,,
515949353,Rynek,living_street,False,True,41.275000000000006,"LINESTRING (21.9469185 51.3220437, 21.9469392 51.3220272, 21.9472846 51.3217514)",permissive,,,
40049412,Nadwiślańska,residential,False,True,60.300000000000004,"LINESTRING (21.946992 51.3230826, 21.9469172 51.3231433, 21.9466484 51.3233615, 21.9464639 51.3235129)",,,,
40051099,Nadwiślańska,residential,False,False,67.005,"LINESTRING (21.946992 51.3230826, 21.9470762 51.3230096, 21.9472804 51.3228347, 21.9475479 51.3225903)",,,,
40052222,Doktora Tadeusza Tyszkiewicza,tertiary,False,False,94.543,"LINESTRING (21.946992 51.3230826, 21.94704 51.3231326, 21.9470763 51.3231641, 21.9471084 51.3231907, 21.9471509 51.3232207, 21.9471945 51.3232509, 21.9472486 51.3232824, 21.9473247 51.3233251, 21.9475712 51.3234592, 21.9477596 51.3235628, 21.9478398 51.3236074, 21.9478992 51.3236415, 21.9479564 51.323677)",,,2,40
"[380119008, 40049568, 380119006, 40050887]","['Senatorska', 'Jana Koszczyca Witkiewicza']",tertiary,False,True,151.21400000000003,"LINESTRING (21.946992 51.3230826, 21.9469485 51.3230518, 21.9469088 51.3230258, 21.9468291 51.3229761, 21.9466342 51.3228602, 21.9463535 51.3226921, 21.9459598 51.3224587, 21.9458225 51.3223761, 21.9457797 51.3223471, 21.945753 51.3223277, 21.9457337 51.3223091, 21.9457221 51.3222936, 21.9457152 51.3222741, 21.9457102 51.3222509, 21.9457136 51.3222286, 21.9457191 51.3222111, 21.9457291 51.3221901, 21.9457445 51.3221712, 21.9457689 51.322147, 21.9458496 51.3220804)",,yes,2,40
"[40049568, 380119008, 380119006, 40050887]","['Senatorska', 'Jana Koszczyca Witkiewicza']",tertiary,False,False,151.21400000000003,"LINESTRING (21.9458496 51.3220804, 21.9457689 51.322147, 21.9457445 51.3221712, 21.9457291 51.3221901, 21.9457191 51.3222111, 21.9457136 51.3222286, 21.9457102 51.3222509, 21.9457152 51.3222741, 21.9457221 51.3222936, 21.9457337 51.3223091, 21.945753 51.3223277, 21.9457797 51.3223471, 21.9458225 51.3223761, 21.9459598 51.3224587, 21.9463535 51.3226921, 21.9466342 51.3228602, 21.9468291 51.3229761, 21.9469088 51.3230258, 21.9469485 51.3230518, 21.946992 51.3230826)",,yes,2,40
40050887,Senatorska,tertiary,False,True,46.248999999999995,"LINESTRING (21.9458496 51.3220804, 21.9461061 51.3218734, 21.9462043 51.3217896, 21.9462501 51.3217483)",,,2,40
"[40050909, 40051414]",Senatorska,residential,False,False,124.21900000000001,"LINESTRING (21.9458496 51.3220804, 21.9457693 51.3220514, 21.9455246 51.322272, 21.9451903 51.3225617, 21.9448611 51.3228172, 21.9447534 51.3228985)",,,,
40049899,Krzywe Koło,residential,False,True,101.579,"LINESTRING (21.9485769 51.322526, 21.9486672 51.3223767, 21.9487761 51.3221421, 21.9487995 51.3220284, 21.9487951 51.3219314, 21.9487739 51.3218583, 21.9487426 51.3218209, 21.9485877 51.3217174, 21.9485442 51.3216884)",,,,
1168324751,Zamkowa,living_street,False,False,16.406,"LINESTRING (21.9485769 51.322526, 21.9484346 51.3225305, 21.9483446 51.3225466)",,,,
40052222,Doktora Tadeusza Tyszkiewicza,tertiary,False,False,118.95699999999998,"LINESTRING (21.9479564 51.323677, 21.948027 51.323721, 21.948112 51.3237782, 21.948239 51.3238691, 21.9485265 51.3240672, 21.9485766 51.3241009, 21.9486313 51.3241317, 21.9486961 51.3241647, 21.948769 51.3241986, 21.9488411 51.3242316, 21.9489873 51.3242961, 21.9491185 51.3243531, 21.9492124 51.3243961)",,,2,40
40052222,Doktora Tadeusza Tyszkiewicza,tertiary,False,True,94.543,"LINESTRING (21.9479564 51.323677, 21.9478992 51.3236415, 21.9478398 51.3236074, 21.9477596 51.3235628, 21.9475712 51.3234592, 21.9473247 51.3233251, 21.9472486 51.3232824, 21.9471945 51.3232509, 21.9471509 51.3232207, 21.9471084 51.3231907, 21.9470763 51.3231641, 21.94704 51.3231326, 21.946992 51.3230826)",,,2,40
40052417,,residential,False,False,34.675,"LINESTRING (21.9479564 51.323677, 21.9480024 51.323654, 21.9483458 51.323482)",,,,
40050050,Podgórna,residential,False,True,80.427,"LINESTRING (21.9461303 51.3208152, 21.9461084 51.3208393, 21.9458742 51.3211258, 21.9458387 51.3211692, 21.9455849 51.321453)",,,,
40051723,Plebanka,residential,False,False,294.06899999999996,"LINESTRING (21.9461303 51.3208152, 21.9459525 51.3207229, 21.9456845 51.32057, 21.9454841 51.3204607, 21.9453547 51.3204321, 21.9448472 51.3204489, 21.9445828 51.3204199, 21.9443882 51.3203745, 21.9438012 51.320218, 21.943573 51.3201304, 21.9432778 51.3199661, 21.9431659 51.3198962, 21.9429762 51.3197777, 21.9426351 51.3195305)",,,,
40051723,Plebanka,residential,False,True,60.406,"LINESTRING (21.9461303 51.3208152, 21.9466912 51.3211018, 21.9468032 51.3211591)",,,,
40052222,Doktora Tadeusza Tyszkiewicza,tertiary,False,False,154.202,"LINESTRING (21.9492124 51.3243961, 21.9492582 51.324418, 21.9493069 51.3244447, 21.949349 51.3244688, 21.9493889 51.3244948, 21.9494347 51.324526, 21.9494974 51.3245719, 21.9496807 51.3247117, 21.9501406 51.3250687, 21.9502036 51.3251179, 21.9502624 51.3251654, 21.9503123 51.3252066, 21.9503713 51.3252559, 21.950427 51.3253062, 21.9504916 51.3253699, 21.9505922 51.3254767)",,,2,40
40052222,Doktora Tadeusza Tyszkiewicza,tertiary,False,True,118.95700000000002,"LINESTRING (21.9492124 51.3243961, 21.9491185 51.3243531, 21.9489873 51.3242961, 21.9488411 51.3242316, 21.948769 51.3241986, 21.9486961 51.3241647, 21.9486313 51.3241317, 21.9485766 51.3241009, 21.9485265 51.3240672, 21.948239 51.3238691, 21.948112 51.3237782, 21.948027 51.323721, 21.9479564 51.323677)",,,2,40
727879557,Podzamcze,residential,True,False,120.025,"LINESTRING (21.9492124 51.3243961, 21.9492289 51.3243386, 21.9491923 51.3242736, 21.9483458 51.323482)",,,,
40052052,Bulwar,residential,False,True,87.545,"LINESTRING (21.9467344 51.3245134, 21.946466 51.3243001, 21.9460429 51.3238921, 21.946017 51.3238671)",,,,
40052417,,residential,False,True,34.675,"LINESTRING (21.9483458 51.323482, 21.9480024 51.323654, 21.9479564 51.323677)",,,,
40051099,Nadwiślańska,residential,False,False,19.852,"LINESTRING (21.9475479 51.3225903, 21.9476611 51.3224554, 21.9476806 51.3224322)",,,,
40051099,Nadwiślańska,residential,False,True,67.005,"LINESTRING (21.9475479 51.3225903, 21.9472804 51.3228347, 21.9470762 51.3230096, 21.946992 51.3230826)",,,,
727879556,Podzamcze,residential,True,False,113.60399999999998,"LINESTRING (21.9475479 51.3225903, 21.9475845 51.3226307, 21.9476248 51.3226752, 21.9477959 51.322864, 21.9478891 51.3229669, 21.9478967 51.3229753, 21.9483458 51.323482)",,,,
40049412,Nadwiślańska,residential,False,False,50.158,"LINESTRING (21.946017 51.3238671, 21.9463437 51.3236114, 21.9464639 51.3235129)",,,,
40049412,Nadwiślańska,residential,False,True,68.815,"LINESTRING (21.946017 51.3238671, 21.9458047 51.3240557, 21.9456462 51.3243154, 21.9455833 51.3244185)",,,,
40052052,Bulwar,residential,False,False,87.545,"LINESTRING (21.946017 51.3238671, 21.9460429 51.3238921, 21.946466 51.3243001, 21.9467344 51.3245134)",,,,
122273827,Browarna,living_street,False,False,27.135,"LINESTRING (21.947152 51.3215655, 21.9469414 51.32136)",,,,
"[122273837, 40051246]",Mały Rynek,living_street,False,False,41.647000000000006,"LINESTRING (21.947152 51.3215655, 21.9471858 51.3215464, 21.9475364 51.3213548, 21.9476025 51.3213185)",,,,
40052495,Browarna,living_street,False,True,22.632,"LINESTRING (21.947152 51.3215655, 21.9471615 51.3215788, 21.9472846 51.3217514)",,,,
40051723,Plebanka,residential,False,False,60.406,"LINESTRING (21.9468032 51.3211591, 21.9466912 51.3211018, 21.9461303 51.3208152)",,,,
122273850,Nadrzeczna,tertiary,False,False,76.03899999999999,"LINESTRING (21.9468032 51.3211591, 21.9467729 51.3211954, 21.9466936 51.3212922, 21.9465382 51.3214685, 21.9463918 51.3216197, 21.9462801 51.3217221, 21.9462501 51.3217483)",,,2,50
"[122273850, 40050820]",Nadrzeczna,tertiary,False,True,127.02400000000003,"LINESTRING (21.9468032 51.3211591, 21.9468706 51.3210849, 21.9469472 51.32103, 21.9470283 51.3209907, 21.9471389 51.3209536, 21.9472523 51.3209378, 21.9476204 51.3209237, 21.9477149 51.3209135, 21.9478098 51.3208992, 21.9479739 51.3208692, 21.9480959 51.3208409, 21.9482188 51.3208015, 21.9483186 51.3207621, 21.9484087 51.3207217)",,,2,50
40050178,Klasztorna,unclassified,False,True,10.098,"LINESTRING (21.9455849 51.321453, 21.945465 51.3214017)",,,,
40050050,Podgórna,residential,False,False,80.42699999999999,"LINESTRING (21.9455849 51.321453, 21.9458387 51.3211692, 21.9458742 51.3211258, 21.9461084 51.3208393, 21.9461303 51.3208152)",,,,
