osmid,oneway,lanes,ref,highway,maxspeed,junction,reversed,length,geometry,name,bridge,width,access
24822445,False,2,39,primary,50,,True,36.289,"LINESTRING (17.0636071 50.7812931, 17.0633598 50.7813267, 17.0631012 50.7813577)",Dzierżoniowska,,,
158991898,False,2,,residential,,,False,179.02500000000003,"LINESTRING (17.0636071 50.7812931, 17.0635709 50.7813425, 17.0635745 50.781401, 17.0636117 50.7815043, 17.0636192 50.7815305, 17.0636198 50.7815563, 17.0636181 50.7815839, 17.0636058 50.7816134, 17.0634956 50.7818068, 17.0634277 50.7819194, 17.0632235 50.7822774, 17.0630666 50.7825657, 17.0630262 50.7826399, 17.0629196 50.7828181)",Bolka I Świdnickiego,,,
236770859,False,2,39,primary,50,,False,29.505000000000003,"LINESTRING (17.0636071 50.7812931, 17.0638238 50.7812477, 17.0639969 50.7811961)",Plac 1 Maja,,,
84764968,True,2,396,secondary,50,,False,33.725,"LINESTRING (17.0712112 50.7848234, 17.0709393 50.7849945, 17.07087 50.7850366)",Oławska,,,
"[1042570124, 949743702, 949743703, 1189007832, 1259740253]",False,"['2', '3']",396,secondary,50,,True,91.936,"LINESTRING (17.0712112 50.7848234, 17.0712577 50.7848195, 17.0713398 50.784813, 17.0714055 50.7848078, 17.0716861 50.7847872, 17.0718297 50.7847859, 17.071892 50.7847878, 17.0721815 50.7848027, 17.072386 50.784816, 17.0725128 50.7848235)",Oławska,,7,
992556796,True,2,396,secondary,50,,False,30.444,"LINESTRING (17.0701169 50.7848614, 17.0704705 50.7848762, 17.070549 50.7848795)",Wolności,,,
"[1259740267, 1259740262]",False,"['2', '3']",396,secondary,50,,True,92.058,"LINESTRING (17.0701169 50.7848614, 17.0699256 50.7848522, 17.0694593 50.784827, 17.0693916 50.7848233, 17.069237 50.7848174, 17.0688113 50.784798)",Wolności,,,
187830071,False,,,residential,,,False,41.791,"LINESTRING (17.0745664 50.7794367, 17.0745866 50.7795079, 17.0746374 50.7796871, 17.0746526 50.7797389, 17.0746725 50.7798065)",Stanisława Staszica,,,
187830073,False,2,,residential,,,True,139.015,"LINESTRING (17.0745664 50.7794367, 17.0743507 50.7794137, 17.0741716 50.7793967, 17.0734963 50.7793242, 17.0732693 50.7793038, 17.0728519 50.7792622, 17.0726149 50.7792363)",Brzegowa,,,
115224323,True,1,396,secondary,50,,False,23.244999999999997,"LINESTRING (17.0703853 50.7849702, 17.0703396 50.7849306, 17.0702936 50.784901, 17.0701169 50.7848614)",Wolności,,,
1219361274,True,1,396,secondary,,roundabout,False,15.485,"LINESTRING (17.0703853 50.7849702, 17.0704532 50.7849184, 17.070549 50.7848795)",,,,
992556797,True,1,396,secondary,50,,False,34.3,"LINESTRING (17.0707282 50.7848669, 17.0710219 50.784839, 17.0712112 50.7848234)",Oławska,,,
1219361273,True,1,396,secondary,,roundabout,False,23.826999999999998,"LINESTRING (17.0707282 50.7848669, 17.0707876 50.7848898, 17.070862 50.7849354, 17.070883 50.784962, 17.07087 50.7850366)",,,,
1215433628,True,2,,secondary,50,,False,16.616,"LINESTRING (17.0703945 50.7853394, 17.0704195 50.7852737, 17.0704342 50.7852254, 17.070442 50.7851931)",Wrocławska,,,
158991898,False,2,,residential,,,True,142.534,"LINESTRING (17.0622379 50.7840253, 17.0622971 50.7839204, 17.0629196 50.7828181)",Bolka I Świdnickiego,,,
170937156,False,2,,residential,,,True,48.736000000000004,"LINESTRING (17.0622379 50.7840253, 17.0624228 50.7841078, 17.0628391 50.7842415)",Marszałka Józefa Piłsudskiego,,,
236770845,False,2,,residential,,,False,123.69900000000001,"LINESTRING (17.0622379 50.7840253, 17.0620306 50.7844108, 17.061963 50.7845375, 17.0619397 50.7845812, 17.0618813 50.7846907, 17.0617872 50.7848628, 17.0616997 50.785008, 17.0616799 50.7850403, 17.0616462 50.7850715)",Bolka I Świdnickiego,,,
167394440,False,2,,residential,50,,True,45.192,"LINESTRING (17.0686876 50.7809768, 17.068524 50.7809766, 17.0681372 50.7809851, 17.0680451 50.7809872)",Tadeusza Kościuszki,,,
791096577,False,2,,living_street,20,,False,131.958,"LINESTRING (17.0686876 50.7809768, 17.0695637 50.7809589, 17.0703345 50.7809431, 17.0705635 50.7809384)",Tadeusza Kościuszki,,,
1183301048,True,1,,residential,,,False,63.721,"LINESTRING (17.0686876 50.7809768, 17.0687005 50.7810668, 17.0687492 50.7815485)",Podwale,,,
307654883,True,2,,living_street,20,roundabout,False,43.896,"LINESTRING (17.0705635 50.7809384, 17.070562 50.7807734, 17.0705636 50.7806367, 17.0705937 50.7805929, 17.0706423 50.7805596)",Rynek,,,
791096577,False,2,,living_street,20,,True,131.958,"LINESTRING (17.0705635 50.7809384, 17.0703345 50.7809431, 17.0695637 50.7809589, 17.0686876 50.7809768)",Tadeusza Kościuszki,,,
187830070,False,,,residential,,,True,223.05499999999998,"LINESTRING (17.0720504 50.7796692, 17.0710928 50.7795155, 17.0709209 50.7794971, 17.0707729 50.7794883, 17.0706928 50.7794875, 17.0706317 50.7794869, 17.0704918 50.7794905, 17.0703937 50.7794943, 17.0703098 50.7795089, 17.070268 50.7795299, 17.0702243 50.7795589, 17.0701932 50.7795952, 17.0701741 50.7796342, 17.070165 50.7796709, 17.070154 50.7797521, 17.0701563 50.7798612, 17.070183 50.7801439, 17.0702033 50.7803587)",Świętego Floriana,,,
246457972,False,,,residential,,,True,49.207,"LINESTRING (17.0720504 50.7796692, 17.0721174 50.7796837, 17.0721998 50.7796984, 17.0724512 50.7797332, 17.0724765 50.7797395, 17.0724936 50.7797474, 17.0725077 50.7797617, 17.0725153 50.779777, 17.0725535 50.7798919)",Rycerska,,,
246457973,False,,,residential,50,,True,77.91799999999999,"LINESTRING (17.0720504 50.7796692, 17.0719951 50.7797367, 17.0719633 50.7797945, 17.0719542 50.7798561, 17.0719698 50.7800646, 17.0719726 50.7801026, 17.0719889 50.7803205, 17.0719916 50.7803572)",Wodna,,,
661717679,True,1,,residential,50,,False,55.872,"LINESTRING (17.0720504 50.7796692, 17.0722363 50.7794036, 17.0722933 50.7793197, 17.0723726 50.7792099)",Wodna,,,
167394445,False,,,residential,,,True,209.073,"LINESTRING (17.0714975 50.7828169, 17.0712897 50.7828754, 17.0710088 50.7828988, 17.0707221 50.7829068, 17.0701843 50.7829074, 17.0701543 50.782905, 17.0688271 50.7827989, 17.0685622 50.7827651)",Pocztowa,,,
"[807606664, 640511292]",False,2,,residential,"['30', '50']",,False,219.92100000000002,"LINESTRING (17.0714975 50.7828169, 17.0715681 50.7829822, 17.0716385 50.7831226, 17.0718472 50.783503, 17.0719008 50.7836002, 17.0719653 50.7837281, 17.0720118 50.7838209, 17.0721619 50.7840918, 17.0722596 50.7842364, 17.0723026 50.7843, 17.0724781 50.7844643, 17.0725799 50.7845558, 17.0726179 50.7845901, 17.0726742 50.7846342)",Jana Pawła II,,,
"[167394448, 807606665, 807606666]",False,2,,"['residential', 'living_street']","['20', '30']",,True,164.85899999999998,"LINESTRING (17.0714975 50.7828169, 17.0714527 50.7826299, 17.0714468 50.7825903, 17.0713922 50.7823334, 17.0713301 50.7820444, 17.0713047 50.7819055, 17.0712706 50.7816895, 17.0712352 50.7814472, 17.071228 50.7813447)",Jana Pawła II,,,
1189007806,False,2,,residential,,,True,155.76100000000002,"LINESTRING (17.0714975 50.7828169, 17.0715818 50.7827868, 17.0716838 50.7827574, 17.0717809 50.7827351, 17.0719987 50.7827223, 17.0736783 50.7826405)",Stanisława Staszica,,,
"[167394451, 307654885]",True,2,,living_street,20,roundabout,False,141.707,"LINESTRING (17.0717786 50.7804781, 17.0718989 50.7813244, 17.071228 50.7813447)",Rynek,,,
791096576,False,,,residential,50,,True,20.125,"LINESTRING (17.0717786 50.7804781, 17.0719118 50.7804025, 17.0719916 50.7803572)",Kościelna,,,
187830063,False,2,,residential,50,,True,10.975,"LINESTRING (17.067889 50.7809863, 17.0680451 50.7809872)",Tadeusza Kościuszki,,,
167394445,False,,,residential,,,False,143.10699999999997,"LINESTRING (17.067889 50.7809863, 17.0678873 50.7810578, 17.0678942 50.7811795, 17.0679008 50.781252, 17.067948 50.7818713, 17.0679878 50.7821729, 17.0680151 50.7822698)",Pocztowa,,,
187830063,False,2,,residential,50,,False,188.331,"LINESTRING (17.067889 50.7809863, 17.0677185 50.7809859, 17.0674853 50.7809889, 17.065805 50.7809946, 17.0656606 50.7810008, 17.0652693 50.7810054, 17.0652108 50.7810061)",Tadeusza Kościuszki,,,
187830068,False,2,,residential,,,False,176.677,"LINESTRING (17.0654467 50.7830642, 17.0652898 50.7831343, 17.0652531 50.7831507, 17.0652219 50.7831643, 17.0652088 50.78317, 17.064875 50.7833156, 17.0644777 50.7834889, 17.0636911 50.7838417, 17.0634507 50.7839504, 17.0633915 50.7839785)",Adama Mickiewicza,,,
187830068,False,2,,residential,,,True,201.255,"LINESTRING (17.0654467 50.7830642, 17.0655798 50.7830023, 17.0657171 50.7829576, 17.0657254 50.7829549, 17.0659928 50.7828678, 17.0661676 50.7828151, 17.0672339 50.7824936, 17.0678766 50.7823143, 17.0680151 50.7822698)",Adama Mickiewicza,,,
"[791085672, 175084447]",False,"['2', '3']",396,secondary,50,,False,128.912,"LINESTRING (17.0654467 50.7830642, 17.0655259 50.7831709, 17.0655431 50.7831892, 17.0655581 50.7832035, 17.0658226 50.783456, 17.0661479 50.7836885, 17.066415 50.7838795, 17.066435 50.7838933, 17.0664393 50.7838963, 17.0664598 50.7839084, 17.0665613 50.7839775)",Wolności,,,
"[791085673, 791096580]",False,3,396,secondary,50,,True,195.01499999999996,"LINESTRING (17.0654467 50.7830642, 17.0653618 50.7829366, 17.0653417 50.7828985, 17.0652983 50.782816, 17.0651869 50.7825845, 17.0651422 50.7824918, 17.0651073 50.7824192, 17.0650488 50.7822328, 17.064948 50.7818497, 17.0648365 50.7814762, 17.0647899 50.7813719, 17.0647867 50.7813656)",Wolności,,,
236770845,False,2,,residential,,,True,123.69899999999998,"LINESTRING (17.0616462 50.7850715, 17.0616799 50.7850403, 17.0616997 50.785008, 17.0617872 50.7848628, 17.0618813 50.7846907, 17.0619397 50.7845812, 17.061963 50.7845375, 17.0620306 50.7844108, 17.0622379 50.7840253)",Bolka I Świdnickiego,,,
187830073,False,2,,residential,,,False,139.015,"LINESTRING (17.0726149 50.7792363, 17.0728519 50.7792622, 17.0732693 50.7793038, 17.0734963 50.7793242, 17.0741716 50.7793967, 17.0743507 50.7794137, 17.0745664 50.7794367)",Brzegowa,,,
236777492,False,2,,residential,50,,False,17.307000000000002,"LINESTRING (17.0726149 50.7792363, 17.0724626 50.7792234, 17.0723726 50.7792099)",Młynarska,,,
"[246457969, 246457970, 246457971]",False,2,,residential,,,True,218.27199999999996,"LINESTRING (17.0726149 50.7792363, 17.0726628 50.7791325, 17.0726992 50.7790657, 17.0727322 50.7789562, 17.0727547 50.778798, 17.0727575 50.7786542, 17.0727361 50.778439, 17.0727132 50.7782447, 17.0727072 50.778186, 17.0726586 50.7777258, 17.0726182 50.7774476, 17.0725526 50.7773211, 17.0725392 50.7772954)",Mikołaja Kopernika,yes,,
221869509,False,2,396,secondary,50,,False,34.165,"LINESTRING (17.0729962 50.784855, 17.0727192 50.7848383, 17.0725128 50.7848235)",Oławska,,7,
221869509,False,2,396,secondary,50,,True,49.637,"LINESTRING (17.0729962 50.784855, 17.0732684 50.7848723, 17.0736988 50.7848992)",Oławska,,7,
640511293,False,2,,residential,50,,True,33.413999999999994,"LINESTRING (17.0729962 50.784855, 17.0729193 50.7848073, 17.07286 50.7847687, 17.0727444 50.784685, 17.0726742 50.7846342)",Jana Pawła II,,,
167394441,False,,,residential,,,True,285.843,"LINESTRING (17.0736391 50.7802034, 17.0736486 50.7804421, 17.0736649 50.7808801, 17.0737148 50.781073, 17.0737772 50.7812284, 17.0738057 50.7813676, 17.073815 50.7814128, 17.0736372 50.7815154, 17.0734555 50.7815867, 17.0734815 50.7818883, 17.0735238 50.7820663, 17.0735938 50.7823229, 17.0736353 50.7824758, 17.0736518 50.7825558, 17.0736783 50.7826405)",Świętego Michała Archanioła,,,
167394446,False,2,,residential,,,False,69.358,"LINESTRING (17.0736391 50.7802034, 17.0735211 50.7802119, 17.073065 50.7802448, 17.0726633 50.7802923)",Kościelna,,,
167394446,False,2,,residential,,,True,78.99300000000001,"LINESTRING (17.0736391 50.7802034, 17.073838 50.780189, 17.0746134 50.7801391, 17.0746846 50.7801313, 17.0747552 50.7801236)",Kościelna,,,
167394445,False,,,residential,,,False,68.224,"LINESTRING (17.0680151 50.7822698, 17.0680544 50.7823503, 17.0683056 50.7826124, 17.068419 50.7826828, 17.0685622 50.7827651)",Pocztowa,,,
167394445,False,,,residential,,,True,143.107,"LINESTRING (17.0680151 50.7822698, 17.0679878 50.7821729, 17.067948 50.7818713, 17.0679008 50.781252, 17.0678942 50.7811795, 17.0678873 50.7810578, 17.067889 50.7809863)",Pocztowa,,,
187830065,False,2,,residential,,,False,111.869,"LINESTRING (17.0680151 50.7822698, 17.0681354 50.7822343, 17.0681822 50.7822207, 17.0682401 50.7822044, 17.0685535 50.782113, 17.0686624 50.782066, 17.0687355 50.7820282, 17.0687734 50.7819921, 17.0687849 50.78195, 17.0687492 50.7815485)",Podwale,,,
187830068,False,2,,residential,,,False,201.255,"LINESTRING (17.0680151 50.7822698, 17.0678766 50.7823143, 17.0672339 50.7824936, 17.0661676 50.7828151, 17.0659928 50.7828678, 17.0657254 50.7829549, 17.0657171 50.7829576, 17.0655798 50.7830023, 17.0654467 50.7830642)",Adama Mickiewicza,,,
332904103,False,2,39,primary,50,,False,20.565,"LINESTRING (17.0679362 50.7794318, 17.0681938 50.7793442)",Wojska Polskiego,,,
167394442,False,2,,residential,50,,False,115.52700000000002,"LINESTRING (17.0679362 50.7794318, 17.0680011 50.7795, 17.0680319 50.7796442, 17.0680348 50.7800679, 17.068035 50.7801005, 17.068045 50.780458)",Rybna,,,
332904102,True,1,39,primary,50,,False,285.063,"LINESTRING (17.0679362 50.7794318, 17.06782 50.7795032, 17.0677331 50.7795328, 17.0677048 50.779542, 17.0676784 50.7795505, 17.0673189 50.7796671, 17.0663302 50.7799879, 17.0663042 50.7799962, 17.0662782 50.7800055, 17.0655965 50.7802468, 17.06509 50.7804604, 17.0650648 50.780471, 17.0650403 50.7804824, 17.0649485 50.7805282, 17.0648852 50.780583, 17.0647758 50.7807717, 17.0647627 50.7807906, 17.0647508 50.780807, 17.0647247 50.7808706)",Wojska Polskiego,,,
173608601,False,,,residential,,,True,134.248,"LINESTRING (17.0705842 50.7813741, 17.0704917 50.7814374, 17.0703953 50.7814869, 17.0687492 50.7815485)",Zamkowa,,,
307654883,True,2,,living_street,20,roundabout,False,48.481,"LINESTRING (17.0705842 50.7813741, 17.0705852 50.781259, 17.0705635 50.7809384)",Rynek,,,
167394439,False,2,,residential,,,False,41.547999999999995,"LINESTRING (17.068045 50.780458, 17.0680941 50.7804562, 17.0683061 50.7804485, 17.0684975 50.7804415, 17.0686347 50.7804341)",Książąt Brzeskich,,,
167394442,False,2,,residential,50,,False,58.853,"LINESTRING (17.068045 50.780458, 17.0680412 50.7805124, 17.0680426 50.7809255, 17.0680451 50.7809872)",Rybna,,,
167394442,False,2,,residential,50,,True,115.52699999999999,"LINESTRING (17.068045 50.780458, 17.068035 50.7801005, 17.0680348 50.7800679, 17.0680319 50.7796442, 17.0680011 50.7795, 17.0679362 50.7794318)",Rybna,,,
170937156,False,2,,residential,,,False,123.675,"LINESTRING (17.0649717 50.7849557, 17.0646763 50.7848555, 17.0645248 50.7848042, 17.0638873 50.7845919, 17.0636661 50.7845182, 17.0635292 50.7844726, 17.0634718 50.7844534, 17.0634171 50.7844351)",Marszałka Józefa Piłsudskiego,,,
167394446,False,2,,residential,,,True,47.781,"LINESTRING (17.0719916 50.7803572, 17.0722768 50.7803296, 17.0725344 50.7803074, 17.0726633 50.7802923)",Kościelna,,,
246457973,False,,,residential,50,,False,77.918,"LINESTRING (17.0719916 50.7803572, 17.0719889 50.7803205, 17.0719726 50.7801026, 17.0719698 50.7800646, 17.0719542 50.7798561, 17.0719633 50.7797945, 17.0719951 50.7797367, 17.0720504 50.7796692)",Wodna,,,
791096576,False,,,residential,50,,False,20.125,"LINESTRING (17.0719916 50.7803572, 17.0719118 50.7804025, 17.0717786 50.7804781)",Kościelna,,,
236777492,False,2,,residential,50,,True,17.307000000000002,"LINESTRING (17.0723726 50.7792099, 17.0724626 50.7792234, 17.0726149 50.7792363)",Młynarska,,,
640511294,False,2,,residential,,,False,85.249,"LINESTRING (17.0723726 50.7792099, 17.0720912 50.7790937, 17.0717242 50.7789477, 17.0715185 50.7788587, 17.0714296 50.7788224, 17.0713445 50.778809)",Młynarska,,,
167394439,False,2,,residential,,,False,110.603,"LINESTRING (17.0686347 50.7804341, 17.0702033 50.7803587)",Książąt Brzeskich,,,
167394439,False,2,,residential,,,True,41.547999999999995,"LINESTRING (17.0686347 50.7804341, 17.0684975 50.7804415, 17.0683061 50.7804485, 17.0680941 50.7804562, 17.068045 50.780458)",Książąt Brzeskich,,,
1183301048,True,1,,residential,,,False,60.491,"LINESTRING (17.0686347 50.7804341, 17.0686475 50.7805079, 17.0686668 50.7806914, 17.0686778 50.7807845, 17.0686797 50.7809146, 17.0686876 50.7809768)",Podwale,,,
167394441,False,,,residential,,,False,285.843,"LINESTRING (17.0736783 50.7826405, 17.0736518 50.7825558, 17.0736353 50.7824758, 17.0735938 50.7823229, 17.0735238 50.7820663, 17.0734815 50.7818883, 17.0734555 50.7815867, 17.0736372 50.7815154, 17.073815 50.7814128, 17.0738057 50.7813676, 17.0737772 50.7812284, 17.0737148 50.781073, 17.0736649 50.7808801, 17.0736486 50.7804421, 17.0736391 50.7802034)",Świętego Michała Archanioła,,,
169305419,False,2,,residential,,,False,212.723,"LINESTRING (17.0736783 50.7826405, 17.0736971 50.7827363, 17.0737468 50.7830066, 17.0737841 50.7831487, 17.0738112 50.7832623, 17.0738154 50.7833253, 17.0738366 50.7834563, 17.0738545 50.7838305, 17.0738518 50.7840177, 17.0737592 50.7845436)",Świętego Jana,,,
640511295,False,2,,residential,,,True,103.592,"LINESTRING (17.0736783 50.7826405, 17.0738569 50.7826337, 17.0742246 50.7826054, 17.0742682 50.7826021, 17.0743937 50.7825924, 17.0746738 50.782508, 17.0748398 50.782418, 17.0749601 50.7822979)",Stanisława Staszica,,,
1189007806,False,2,,residential,,,False,155.76100000000002,"LINESTRING (17.0736783 50.7826405, 17.0719987 50.7827223, 17.0717809 50.7827351, 17.0716838 50.7827574, 17.0715818 50.7827868, 17.0714975 50.7828169)",Stanisława Staszica,,,
167394447,False,,,residential,,,True,38.101,"LINESTRING (17.0706423 50.7805596, 17.0702033 50.7803587)",Rynek,,,
307654883,True,2,,living_street,20,roundabout,False,81.537,"LINESTRING (17.0706423 50.7805596, 17.0707666 50.7805127, 17.0709109 50.7804956, 17.0710584 50.7804916, 17.0717786 50.7804781)",Rynek,,,
167394439,False,2,,residential,,,True,110.603,"LINESTRING (17.0702033 50.7803587, 17.0686347 50.7804341)",Książąt Brzeskich,,,
167394447,False,,,residential,,,False,38.101,"LINESTRING (17.0702033 50.7803587, 17.0706423 50.7805596)",Rynek,,,
187830070,False,,,residential,,,False,223.05499999999998,"LINESTRING (17.0702033 50.7803587, 17.070183 50.7801439, 17.0701563 50.7798612, 17.070154 50.7797521, 17.070165 50.7796709, 17.0701741 50.7796342, 17.0701932 50.7795952, 17.0702243 50.7795589, 17.070268 50.7795299, 17.0703098 50.7795089, 17.0703937 50.7794943, 17.0704918 50.7794905, 17.0706317 50.7794869, 17.0706928 50.7794875, 17.0707729 50.7794883, 17.0709209 50.7794971, 17.0710928 50.7795155, 17.0720504 50.7796692)",Świętego Floriana,,,
167394451,True,2,,living_street,20,roundabout,False,45.381,"LINESTRING (17.071228 50.7813447, 17.0705842 50.7813741)",Rynek,,,
"[167394448, 807606665, 807606666]",False,2,,"['living_street', 'residential']","['20', '30']",,False,164.859,"LINESTRING (17.071228 50.7813447, 17.0712352 50.7814472, 17.0712706 50.7816895, 17.0713047 50.7819055, 17.0713301 50.7820444, 17.0713922 50.7823334, 17.0714468 50.7825903, 17.0714527 50.7826299, 17.0714975 50.7828169)",Jana Pawła II,,,
167394446,False,2,,residential,,,False,78.993,"LINESTRING (17.0747552 50.7801236, 17.0746846 50.7801313, 17.0746134 50.7801391, 17.073838 50.780189, 17.0736391 50.7802034)",Kościelna,,,
640511295,False,2,,residential,,,False,242.98999999999998,"LINESTRING (17.0747552 50.7801236, 17.0747901 50.780277, 17.0748021 50.7803299, 17.0748667 50.7805938, 17.0749066 50.7807571, 17.0749271 50.7808839, 17.0749552 50.7812175, 17.0749589 50.7812704, 17.074983 50.7815139, 17.075 50.7816731, 17.0750101 50.781997, 17.0749724 50.78223, 17.0749601 50.7822979)",Stanisława Staszica,,,
"[187830071, 640511295]",False,2,,residential,,,True,35.736,"LINESTRING (17.0747552 50.7801236, 17.074751 50.7801076, 17.0746725 50.7798065)",Stanisława Staszica,,,
169305419,False,2,,residential,,,True,39.769,"LINESTRING (17.0736988 50.7848992, 17.0737066 50.7848567, 17.0737212 50.7847766, 17.0737592 50.7845436)",Świętego Jana,,,
221869509,False,2,396,secondary,50,,False,49.637,"LINESTRING (17.0736988 50.7848992, 17.0732684 50.7848723, 17.0729962 50.784855)",Oławska,,7,
640511295,False,2,,residential,,,False,103.59200000000001,"LINESTRING (17.0749601 50.7822979, 17.0748398 50.782418, 17.0746738 50.782508, 17.0743937 50.7825924, 17.0742682 50.7826021, 17.0742246 50.7826054, 17.0738569 50.7826337, 17.0736783 50.7826405)",Stanisława Staszica,,,
640511295,False,2,,residential,,,True,242.99,"LINESTRING (17.0749601 50.7822979, 17.0749724 50.78223, 17.0750101 50.781997, 17.075 50.7816731, 17.074983 50.7815139, 17.0749589 50.7812704, 17.0749552 50.7812175, 17.0749271 50.7808839, 17.0749066 50.7807571, 17.0748667 50.7805938, 17.0748021 50.7803299, 17.0747901 50.780277, 17.0747552 50.7801236)",Stanisława Staszica,,,
169305419,False,2,,residential,,,False,39.769,"LINESTRING (17.0737592 50.7845436, 17.0737212 50.7847766, 17.0737066 50.7848567, 17.0736988 50.7848992)",Świętego Jana,,,
169305419,False,2,,residential,,,True,212.72300000000004,"LINESTRING (17.0737592 50.7845436, 17.0738518 50.7840177, 17.0738545 50.7838305, 17.0738366 50.7834563, 17.0738154 50.7833253, 17.0738112 50.7832623, 17.0737841 50.7831487, 17.0737468 50.7830066, 17.0736971 50.7827363, 17.0736783 50.7826405)",Świętego Jana,,,
167394445,False,,,residential,,,False,209.07299999999998,"LINESTRING (17.0685622 50.7827651, 17.0688271 50.7827989, 17.0701543 50.782905, 17.0701843 50.7829074, 17.0707221 50.7829068, 17.0710088 50.7828988, 17.0712897 50.7828754, 17.0714975 50.7828169)",Pocztowa,,,
167394445,False,,,residential,,,True,68.224,"LINESTRING (17.0685622 50.7827651, 17.068419 50.7826828, 17.0683056 50.7826124, 17.0680544 50.7823503, 17.0680151 50.7822698)",Pocztowa,,,
