osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge
104997458,1,Rondo im. podporucznika Zygmunta Reimschüssla,primary,50,roundabout,True,False,15.929,"LINESTRING (19.2295327 49.8838106, 19.2295402 49.8837751, 19.2295627 49.8837424, 19.2295986 49.883715, 19.2296449 49.8836952)",,
"[232034900, 26762070]",2,Krakowska,primary,50,,False,True,342.05,"LINESTRING (19.2303475 49.8837343, 19.230389 49.8837283, 19.2310463 49.8836331, 19.2310727 49.8836293, 19.2312121 49.8836091, 19.2313269 49.8835923, 19.2318985 49.8835085, 19.2321959 49.8834649, 19.2343132 49.8831544, 19.234725 49.8830935, 19.2348067 49.8830814, 19.2350025 49.8830517)",52,
1153581555,2,Krakowska,primary,50,,True,False,31.785000000000004,"LINESTRING (19.2303475 49.8837343, 19.2302146 49.8837712, 19.230059 49.8837981, 19.2299258 49.8838209)",52,
580613792,1,Henryka Sienkiewicza,primary,50,,True,False,50.928,"LINESTRING (19.2296793 49.8832638, 19.2297262 49.8833168, 19.2297526 49.8835843, 19.2297636 49.8836146, 19.2297682 49.8836274, 19.2298055 49.8836734, 19.229832 49.8837014)",52;948,
41428504,,Jana Kilińskiego,residential,,,True,False,17.426,"LINESTRING (19.2258939 49.8846281, 19.2261342 49.8846523)",,
239753652,,Wszystkich Świętych,residential,,,False,True,17.884,"LINESTRING (19.2258939 49.8846281, 19.2260684 49.8847431)",,
239753652,,Wszystkich Świętych,residential,,,False,False,17.884,"LINESTRING (19.2260684 49.8847431, 19.2258939 49.8846281)",,
1259508712,,Wszystkich Świętych,residential,,,False,False,11.143,"LINESTRING (19.2260684 49.8847431, 19.2261342 49.8846523)",,
41428507,,Ogrodowa,residential,,,False,True,220.782,"LINESTRING (19.2260684 49.8847431, 19.2260218 49.8848059, 19.2258409 49.8850495, 19.2257935 49.885104, 19.2257468 49.8851245, 19.2254178 49.885148, 19.2243983 49.8852051, 19.2241422 49.8852182, 19.2233563 49.885268)",,
238663449,,Wszystkich Świętych,residential,,,False,True,296.9,"LINESTRING (19.2260684 49.8847431, 19.2261515 49.8847969, 19.2264991 49.8850246, 19.2268802 49.8851684, 19.2275348 49.8852237, 19.2280326 49.8852079, 19.2286528 49.8851466, 19.2292162 49.885091, 19.2295332 49.8850547, 19.2297698 49.8850262, 19.2299371 49.8850061)",,
