osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry
225978026,2,Aleja 3 Maja,tertiary,50,7,False,False,78.586,"LINESTRING (18.4362521 53.3489142, 18.4363012 53.3489421, 18.4363387 53.3489815, 18.4366304 53.3495013, 18.4366691 53.3495703)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,True,80.473,"LINESTRING (18.4362521 53.3489142, 18.4361867 53.348904, 18.4360612 53.3488882, 18.4350628 53.3487742)"
175909807,,Dworcowa,residential,50,,False,False,110.794,"LINESTRING (18.4366691 53.3495703, 18.4365116 53.3496119, 18.4351423 53.349973)"
195248053,2,Dworcowa,tertiary,50,,False,False,104.423,"LINESTRING (18.4366691 53.3495703, 18.4367966 53.3495365, 18.4370012 53.3494823, 18.4379337 53.349242, 18.4381095 53.3491928)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,True,78.586,"LINESTRING (18.4366691 53.3495703, 18.4366304 53.3495013, 18.4363387 53.3489815, 18.4363012 53.3489421, 18.4362521 53.3489142)"
175909807,,Dworcowa,residential,50,,False,False,38.992999999999995,"LINESTRING (18.4334661 53.3503749, 18.4332777 53.3504151, 18.4331566 53.3504408, 18.4329116 53.3504907)"
175909807,,Dworcowa,residential,50,,False,True,76.761,"LINESTRING (18.4334661 53.3503749, 18.4337774 53.3503019, 18.4341291 53.3502194, 18.4342214 53.3501978, 18.4344079 53.3501545, 18.4345429 53.3501231)"
235164875,,Tadeusza Kościuszki,residential,,,False,True,28.043,"LINESTRING (18.4334661 53.3503749, 18.4334649 53.3504258, 18.4334644 53.3504461, 18.4334422 53.3506266)"
178855788,,Polna,residential,50,,False,False,381.53499999999997,"LINESTRING (18.4369802 53.35108, 18.4370683 53.3510634, 18.4374715 53.3510049, 18.4377129 53.3509611, 18.4380055 53.3509099, 18.4383546 53.3508489, 18.4387735 53.3507843, 18.4390947 53.3507348, 18.4403826 53.3505271, 18.4409854 53.3504274, 18.4414147 53.3503563, 18.4415951 53.3503265, 18.4419462 53.3502684, 18.4421825 53.3502293, 18.4423303 53.3502048, 18.4425234 53.3501729)"
1153252799,,Młyńska,residential,50,,False,False,143.233,"LINESTRING (18.4369802 53.35108, 18.4371049 53.3511658, 18.4372804 53.3512042, 18.4373748 53.3512249, 18.4379637 53.3513539, 18.4383148 53.3514307, 18.4385043 53.3514722, 18.4385633 53.3514851, 18.4386268 53.351496, 18.4387817 53.3515227, 18.4389648 53.3515455)"
"[219895363, 1153252799]",,Młyńska,residential,50,,False,True,240.82500000000002,"LINESTRING (18.4369802 53.35108, 18.4367734 53.3510897, 18.4364654 53.3510558, 18.4363006 53.3510328, 18.4354068 53.3509028, 18.433652 53.3506604, 18.4334422 53.3506266)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,False,80.176,"LINESTRING (18.4332222 53.3485804, 18.4342239 53.3486876, 18.4344124 53.3487028)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,False,43.896,"LINESTRING (18.4344124 53.3487028, 18.4350628 53.3487742)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,True,80.176,"LINESTRING (18.4344124 53.3487028, 18.4342239 53.3486876, 18.4332222 53.3485804)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,True,43.896,"LINESTRING (18.4350628 53.3487742, 18.4344124 53.3487028)"
195248066,,Plac Wolności,residential,,,True,False,133.56799999999998,"LINESTRING (18.4350628 53.3487742, 18.4350658 53.3488449, 18.4351089 53.349848, 18.4351106 53.3498864, 18.4351423 53.349973)"
225978026,2,Aleja 3 Maja,tertiary,50,7,False,False,80.47299999999998,"LINESTRING (18.4350628 53.3487742, 18.4360612 53.3488882, 18.4361867 53.348904, 18.4362521 53.3489142)"
"[803674579, 195248053]","['2', '3']",Dworcowa,tertiary,50,,False,False,114.873,"LINESTRING (18.4381095 53.3491928, 18.4392939 53.3488914, 18.4394939 53.3488405, 18.4397002 53.3487859)"
195248053,2,Dworcowa,tertiary,50,,False,True,104.42300000000002,"LINESTRING (18.4381095 53.3491928, 18.4379337 53.349242, 18.4370012 53.3494823, 18.4367966 53.3495365, 18.4366691 53.3495703)"
175909807,,Dworcowa,residential,50,,False,False,43.144,"LINESTRING (18.4351423 53.349973, 18.4348268 53.350052, 18.4345429 53.3501231)"
175909807,,Dworcowa,residential,50,,False,True,110.794,"LINESTRING (18.4351423 53.349973, 18.4365116 53.3496119, 18.4366691 53.3495703)"
175909807,,Dworcowa,residential,50,,False,False,76.761,"LINESTRING (18.4345429 53.3501231, 18.4344079 53.3501545, 18.4342214 53.3501978, 18.4341291 53.3502194, 18.4337774 53.3503019, 18.4334661 53.3503749)"
175909807,,Dworcowa,residential,50,,False,True,43.144,"LINESTRING (18.4345429 53.3501231, 18.4348268 53.350052, 18.4351423 53.349973)"
195248056,,Plac Wolności,residential,,,True,False,158.392,"LINESTRING (18.4345429 53.3501231, 18.4345217 53.3500887, 18.4345082 53.3500405, 18.4345047 53.3499913, 18.4344173 53.3487712, 18.4344124 53.3487028)"
1149658453,,Łunawska,tertiary,50,,False,True,43.971,"LINESTRING (18.4461919 53.3497464, 18.4456963 53.349484)"
