osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction
266951214,True,Zakopiańska,residential,50,False,42.760999999999996,"LINESTRING (20.9352261 52.3924908, 20.9355366 52.3923474, 20.9356734 52.3922992, 20.9357481 52.3922774)",,,
173096103,True,Generała Józefa Sowińskiego,tertiary,50,False,12.021,"LINESTRING (20.9350802 52.3926501, 20.9349441 52.3927193)",,,
177395117,True,Warszawska,primary,70,False,24.356,"LINESTRING (20.9350802 52.3926501, 20.9351991 52.3927483, 20.9352956 52.3928253)",2,61,
173531769,False,Aleja 3 Maja,residential,50,False,113.62500000000001,"LINESTRING (20.9329159 52.3989157, 20.9330268 52.398967, 20.9339963 52.3995214, 20.9341486 52.3996068)",,,
173531769,False,Aleja 3 Maja,residential,50,True,259.78299999999996,"LINESTRING (20.9329159 52.3989157, 20.9327974 52.3988657, 20.9320064 52.3985834, 20.9317441 52.3984851, 20.931024 52.3982262, 20.9297655 52.3977594, 20.9296348 52.397712)",,,
"[331762080, 704124378, 317087324]",False,Jagiellońska,tertiary,50,True,179.76799999999997,"LINESTRING (20.9329159 52.3989157, 20.9330168 52.3988476, 20.9333075 52.3986525, 20.9338277 52.3983057, 20.9342626 52.3980145, 20.9345692 52.3978105, 20.9347054 52.3977235)","['2', '4']",,
165503174,False,Podpułkownika Edwarda Dietricha,residential,50,True,85.68299999999999,"LINESTRING (20.9296348 52.397712, 20.9296625 52.3976866, 20.9296918 52.3976597, 20.9298848 52.3974839, 20.9300185 52.3973618, 20.9302521 52.3971378, 20.9303369 52.3970719)",,,
173531769,False,Aleja 3 Maja,residential,50,False,259.78299999999996,"LINESTRING (20.9296348 52.397712, 20.9297655 52.3977594, 20.931024 52.3982262, 20.9317441 52.3984851, 20.9320064 52.3985834, 20.9327974 52.3988657, 20.9329159 52.3989157)",,,
173531769,False,Aleja 3 Maja,residential,50,True,228.321,"LINESTRING (20.9296348 52.397712, 20.929455 52.397644, 20.9293982 52.3976227, 20.9291821 52.3975465, 20.9280828 52.3971586, 20.9277584 52.3970427, 20.9276319 52.3969804, 20.9272873 52.3967196, 20.9271262 52.3965976, 20.9270368 52.3965328, 20.9269825 52.3964934)",,,
"[989197843, 173531775]",False,Władysława Broniewskiego,"['residential', 'living_street']",50,False,260.244,"LINESTRING (20.9296348 52.397712, 20.929606 52.3977389, 20.9295613 52.3977805, 20.9293768 52.3979524, 20.9293078 52.3980139, 20.9292056 52.3981045, 20.9290903 52.3981672, 20.9288345 52.3982881, 20.9286566 52.3983722, 20.9284985 52.3984549, 20.9282822 52.3985485, 20.9278111 52.3987705, 20.9276751 52.3988346, 20.9276335 52.3988543, 20.9276079 52.3988664, 20.9268716 52.3992145, 20.9268601 52.39922, 20.9268306 52.3992343, 20.9267898 52.399252)",,,
178613729,False,Zakopiańska,residential,50,False,103.903,"LINESTRING (20.9373695 52.3912517, 20.9363185 52.3917679, 20.9361918 52.3918477)",,,
178613729,False,Zakopiańska,residential,50,False,7.606,"LINESTRING (20.9361918 52.3918477, 20.9361256 52.3919029)",,,
178613729,False,Zakopiańska,residential,50,True,103.903,"LINESTRING (20.9361918 52.3918477, 20.9363185 52.3917679, 20.9373695 52.3912517)",,,
173356328,False,Stefana Batorego,residential,50,False,55.705,"LINESTRING (20.9365656 52.3994738, 20.9369972 52.3991914, 20.9370971 52.3991255, 20.937125 52.3991071)",,,
"[242291097, 242291106, 242291100]",True,Warszawska,primary,70,False,193.308,"LINESTRING (20.9332505 52.391224, 20.9336238 52.3915113, 20.9341401 52.3919053, 20.9348898 52.3924976, 20.935008 52.3925921)","['2', '3']",61,
989199613,True,Warszawska,primary,70,False,8.7,"LINESTRING (20.9349441 52.3927193, 20.9348672 52.3926567)",2,61,
266951206,True,Generała Józefa Sowińskiego,tertiary,50,False,50.312,"LINESTRING (20.9349441 52.3927193, 20.934817 52.3927838, 20.9347784 52.3928022, 20.9345007 52.3929343, 20.9343357 52.39297)",2,,
131339028,False,,residential,40,False,137.02100000000002,"LINESTRING (20.9373466 52.3947821, 20.9368299 52.3943635, 20.9361317 52.3937978)",,,
165503174,False,Podpułkownika Edwarda Dietricha,residential,50,False,85.683,"LINESTRING (20.9303369 52.3970719, 20.9302521 52.3971378, 20.9300185 52.3973618, 20.9298848 52.3974839, 20.9296918 52.3976597, 20.9296625 52.3976866, 20.9296348 52.397712)",,,
"[173356336, 233920006]",True,Podpułkownika Edwarda Dietricha,residential,"['50', '30']",False,150.264,"LINESTRING (20.9303369 52.3970719, 20.9306291 52.396795, 20.9307828 52.3966493, 20.9308083 52.3966251, 20.9308953 52.3965448, 20.931452 52.3960312, 20.931511 52.3959787, 20.9315496 52.3959412)",,,
173096106,False,Piotra Wysockiego,residential,50,False,189.606,"LINESTRING (20.932765 52.3919255, 20.9334673 52.3922539, 20.9335587 52.3923008, 20.9336 52.3923278, 20.9336231 52.3923487, 20.9336505 52.3923858, 20.9336808 52.3924445, 20.9336892 52.3924863, 20.9336859 52.3925388, 20.9336579 52.3927023, 20.9336177 52.3929364, 20.9336032 52.393028, 20.9335923 52.3930886, 20.9335484 52.3932698, 20.9335489 52.3933226, 20.9335493 52.3933672)",,,
