osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,junction,maxspeed
32088438,True,1,Plac Wolności,residential,False,67.96300000000001,"LINESTRING (22.9007516 51.6413046, 22.9006511 51.6413629, 22.9001609 51.6416937, 22.9000771 51.6417497)",,,,
32089010,False,2,11 Listopada,tertiary,False,43.19,"LINESTRING (22.9007516 51.6413046, 22.900554 51.6411702, 22.9003338 51.6410154)",813,,,
32089010,False,2,11 Listopada,tertiary,True,157.131,"LINESTRING (22.9007516 51.6413046, 22.9008579 51.6413732, 22.9013258 51.6416332, 22.9016467 51.6418115, 22.9021113 51.6420696, 22.9022707 51.6421582, 22.90244 51.6422524)",813,,,
32088481,False,,Szeroka,residential,True,140.651,"LINESTRING (22.89872 51.64152, 22.9001976 51.6423913)",,,,
32088481,False,,Szeroka,residential,False,59.342,"LINESTRING (22.89872 51.64152, 22.8980912 51.6412415, 22.89802 51.64121)",,,,
174139451,False,,Żabia,residential,True,139.89000000000001,"LINESTRING (22.89648 51.64151, 22.8971005 51.6417085, 22.8972357 51.6417518, 22.89748 51.64162, 22.8975007 51.6416043, 22.8976159 51.6415168, 22.897773 51.6413975, 22.8979318 51.641277, 22.89802 51.64121)",,,,
32088470,False,,Strażacka,residential,False,57.064,"LINESTRING (22.9000771 51.6417497, 22.9002983 51.6418645, 22.9005865 51.6420142, 22.90071 51.64208)",,,,
32088470,False,,Strażacka,residential,True,88.71799999999999,"LINESTRING (22.9000771 51.6417497, 22.8998621 51.6416375, 22.8992706 51.6413233, 22.8992187 51.6412999, 22.89907 51.64126)",,,,
32088470,False,,Strażacka,residential,False,102.68299999999999,"LINESTRING (22.90071 51.64208, 22.9007777 51.6421079, 22.9008565 51.6421403, 22.90139 51.64236, 22.901799 51.6425334, 22.9019448 51.6425953)",,,,
32088470,False,,Strażacka,residential,True,57.06399999999999,"LINESTRING (22.90071 51.64208, 22.9005865 51.6420142, 22.9002983 51.6418645, 22.9000771 51.6417497)",,,,
32088481,False,,Szeroka,residential,False,49.741,"LINESTRING (22.90071 51.64208, 22.9006379 51.6421321, 22.9004367 51.6422776, 22.9001976 51.6423913)",,,,
32088481,False,,Szeroka,residential,False,140.651,"LINESTRING (22.9001976 51.6423913, 22.89872 51.64152)",,,,
32088481,False,,Szeroka,residential,True,49.74100000000001,"LINESTRING (22.9001976 51.6423913, 22.9004367 51.6422776, 22.9006379 51.6421321, 22.90071 51.64208)",,,,
415869808,False,,,residential,True,85.09899999999999,"LINESTRING (22.9001976 51.6423913, 22.8996762 51.6426417, 22.8995974 51.6426796, 22.8992465 51.6424816)",,,,
32088423,False,,Józefa Bema,residential,False,25.884,"LINESTRING (22.8959029 51.6398658, 22.8959655 51.6397177, 22.8959739 51.6396382)",,,,
174139446,False,,Józefa Bema,residential,False,35.524,"LINESTRING (22.8959029 51.6398658, 22.8956364 51.6397292, 22.8955979 51.6397095, 22.8955257 51.6396506)",,,,
"[32088489, 174139445, 174139446]",False,,Józefa Bema,residential,True,206.436,"LINESTRING (22.8959029 51.6398658, 22.8960759 51.6399615, 22.8965138 51.6402035, 22.8969743 51.6404302, 22.8972811 51.6405611, 22.8974991 51.6406505, 22.898191 51.6409132, 22.89831 51.64096)",,yes,,
32088788,False,2,Kolejowa,tertiary,False,30.96,"LINESTRING (22.8955257 51.6396506, 22.8959739 51.6396382)",,,,
32088788,False,2,Kolejowa,tertiary,True,73.485,"LINESTRING (22.8955257 51.6396506, 22.8949417 51.6395905, 22.8946769 51.6395632, 22.8944752 51.6395424)",,,,
174139446,False,,Józefa Bema,residential,True,35.524,"LINESTRING (22.8955257 51.6396506, 22.8955979 51.6397095, 22.8956364 51.6397292, 22.8959029 51.6398658)",,,,
32088788,False,2,Kolejowa,tertiary,True,30.96,"LINESTRING (22.8959739 51.6396382, 22.8955257 51.6396506)",,,,
32088423,False,,Józefa Bema,residential,True,25.884,"LINESTRING (22.8959739 51.6396382, 22.8959655 51.6397177, 22.8959029 51.6398658)",,,,
32088788,False,2,Kolejowa,tertiary,False,56.754,"LINESTRING (22.8959739 51.6396382, 22.8963267 51.6396128, 22.8965554 51.6395593, 22.896765 51.6395123)",,,,
307917283,True,1,Rondo Błogosławionych Męczenników Podlaskich,tertiary,False,3.764,"LINESTRING (22.8970315 51.6393586, 22.8970381 51.639325)",813,,roundabout,
"[174139448, 174139447, 32088983]",False,2,Warszawska,tertiary,False,127.376,"LINESTRING (22.8991256 51.6402748, 22.8990256 51.6402228, 22.8984682 51.6399328, 22.8983492 51.6398709, 22.898167 51.6397766, 22.8980586 51.6397272, 22.8978088 51.6395931, 22.89771 51.63954)",813,yes,,
32088983,False,2,Warszawska,tertiary,True,54.455,"LINESTRING (22.8991256 51.6402748, 22.8992442 51.6403313, 22.8994281 51.6404267, 22.899624 51.6405283, 22.8997331 51.6405872)",813,,,
"[32088489, 174139445, 174139446]",False,,Józefa Bema,residential,False,206.436,"LINESTRING (22.89831 51.64096, 22.898191 51.6409132, 22.8974991 51.6406505, 22.8972811 51.6405611, 22.8969743 51.6404302, 22.8965138 51.6402035, 22.8960759 51.6399615, 22.8959029 51.6398658)",,yes,,
32088489,False,,Józefa Bema,residential,True,62.155,"LINESTRING (22.89831 51.64096, 22.8984306 51.6410076, 22.8989051 51.6411949, 22.89907 51.64126)",,,,
174139450,True,,Żabia,residential,False,94.72500000000001,"LINESTRING (22.89831 51.64096, 22.8983867 51.6408955, 22.898469 51.6408263, 22.8986057 51.6407114, 22.8988525 51.640504, 22.899035 51.6403505, 22.8991256 51.6402748)",,,,
174139451,False,,Żabia,residential,False,34.253,"LINESTRING (22.89831 51.64096, 22.8982092 51.6410469, 22.89802 51.64121)",,,,
32088481,False,,Szeroka,residential,True,59.342,"LINESTRING (22.89802 51.64121, 22.8980912 51.6412415, 22.89872 51.64152)",,,,
174139451,False,,Żabia,residential,False,139.89,"LINESTRING (22.89802 51.64121, 22.8979318 51.641277, 22.897773 51.6413975, 22.8976159 51.6415168, 22.8975007 51.6416043, 22.89748 51.64162, 22.8972357 51.6417518, 22.8971005 51.6417085, 22.89648 51.64151)",,,,
174139451,False,,Żabia,residential,True,34.253,"LINESTRING (22.89802 51.64121, 22.8982092 51.6410469, 22.89831 51.64096)",,,,
979373228,False,2,Adama Mickiewicza,residential,False,64.585,"LINESTRING (22.9011047 51.6361482, 22.900442 51.6365583)",,,,
32088566,True,1,Adama Mickiewicza,residential,False,22.957,"LINESTRING (22.9011047 51.6361482, 22.9011253 51.6361041, 22.9011364 51.6360498, 22.9011235 51.6359443)",,,,50
32088470,False,,Strażacka,residential,False,88.718,"LINESTRING (22.89907 51.64126, 22.8992187 51.6412999, 22.8992706 51.6413233, 22.8998621 51.6416375, 22.9000771 51.6417497)",,,,
32088489,False,,Józefa Bema,residential,False,62.155,"LINESTRING (22.89907 51.64126, 22.8989051 51.6411949, 22.8984306 51.6410076, 22.89831 51.64096)",,,,
32088667,True,,Plac Wolności,residential,False,37.672,"LINESTRING (22.89907 51.64126, 22.8990109 51.6413039, 22.8989663 51.6413371, 22.8987307 51.6415114, 22.89872 51.64152)",,,,
979373228,False,2,Adama Mickiewicza,residential,True,64.585,"LINESTRING (22.900442 51.6365583, 22.9011047 51.6361482)",,,,
32088655,False,,Henryka Sienkiewicza,residential,False,202.38600000000002,"LINESTRING (22.900442 51.6365583, 22.9004056 51.636535, 22.8991047 51.635703, 22.8988205 51.6355212, 22.8983998 51.6352521)",,,,
979373228,False,2,Adama Mickiewicza,residential,False,301.672,"LINESTRING (22.900442 51.6365583, 22.8986315 51.637681, 22.898518 51.6377514, 22.8976619 51.6382822, 22.8975705 51.6383389, 22.8974196 51.6384165, 22.8973241 51.6384576)",,,,
32088582,True,1,Warszawska,tertiary,False,31.492,"LINESTRING (22.89771 51.63954, 22.8972802 51.6394448)",813,,,
"[174139448, 32088983, 174139447]",False,2,Warszawska,tertiary,True,127.37599999999999,"LINESTRING (22.89771 51.63954, 22.8978088 51.6395931, 22.8980586 51.6397272, 22.898167 51.6397766, 22.8983492 51.6398709, 22.8984682 51.6399328, 22.8990256 51.6402228, 22.8991256 51.6402748)",813,yes,,
307917283,True,1,Rondo Błogosławionych Męczenników Podlaskich,tertiary,False,11.461,"LINESTRING (22.8972802 51.6394448, 22.8972281 51.6394558, 22.8971732 51.6394558, 22.8971201 51.6394445)",813,,roundabout,
32088436,True,1,Wojska Polskiego,tertiary,False,47.315,"LINESTRING (22.8972721 51.6388432, 22.8972832 51.6390418, 22.897285 51.6390736, 22.8972981 51.6392684)",813,,,
32088759,False,2,Wojska Polskiego,tertiary,False,43.028,"LINESTRING (22.8972721 51.6388432, 22.8972856 51.6387559, 22.8973151 51.6385244, 22.8973241 51.6384576)",813,,,
628225357,False,2,Wojska Polskiego,tertiary,True,72.621,"LINESTRING (22.8976654 51.6355374, 22.8976153 51.636101, 22.8976074 51.6361895)",813,,,
677144151,True,1,Wojska Polskiego,tertiary,False,47.0,"LINESTRING (22.8976654 51.6355374, 22.8976569 51.635412, 22.8976487 51.6352914, 22.8976134 51.6351163)",813,,,
32088134,False,,Spółdzielcza,residential,False,71.69,"LINESTRING (22.9046524 51.6414959, 22.9046657 51.6413843, 22.9041724 51.6409482)",,,,
"[32088179, 317014411]",False,,"['Polskiego Czerwonego Krzyża', 'Spółdzielcza']",residential,False,119.079,"LINESTRING (22.9046524 51.6414959, 22.904504 51.6414839, 22.9044332 51.6415125, 22.9037936 51.6417711, 22.9036733 51.6417646, 22.9035726 51.6417047, 22.9034041 51.641603, 22.9032371 51.6415023)",,,,
32088788,False,2,Kolejowa,tertiary,True,56.754,"LINESTRING (22.896765 51.6395123, 22.8965554 51.6395593, 22.8963267 51.6396128, 22.8959739 51.6396382)",,,,
246030432,True,1,Kolejowa,tertiary,False,25.167,"LINESTRING (22.896765 51.6395123, 22.8968638 51.6394448, 22.8970315 51.6393586)",,,,
32088682,False,,Nadwalna,residential,True,15.066,"LINESTRING (22.9032371 51.6415023, 22.90319 51.64137)",,,,
32088686,False,,Polskiego Czerwonego Krzyża,residential,True,57.031,"LINESTRING (22.9032371 51.6415023, 22.9031214 51.6416129, 22.9027871 51.6419325)",,,,
"[32088179, 317014411]",False,,"['Polskiego Czerwonego Krzyża', 'Spółdzielcza']",residential,True,119.079,"LINESTRING (22.9032371 51.6415023, 22.9034041 51.641603, 22.9035726 51.6417047, 22.9036733 51.6417646, 22.9037936 51.6417711, 22.9044332 51.6415125, 22.904504 51.6414839, 22.9046524 51.6414959)",,,,
32088198,False,,Adama Mickiewicza,residential,True,158.637,"LINESTRING (22.9036558 51.6345683, 22.903302 51.6348373, 22.90204 51.63558)",,,,
"[183743320, 32088370, 183743319]",False,,Ogrodowa,residential,True,161.94899999999998,"LINESTRING (22.9036558 51.6345683, 22.9038913 51.6345766, 22.9050535 51.6345593, 22.9052638 51.6345795, 22.9053378 51.6345866, 22.9055961 51.6346387, 22.9057924 51.634693, 22.9059288 51.63476)",,yes,,
32088198,False,,Adama Mickiewicza,residential,False,158.637,"LINESTRING (22.90204 51.63558, 22.903302 51.6348373, 22.9036558 51.6345683)",,,,
32088198,False,,Adama Mickiewicza,residential,True,40.944,"LINESTRING (22.90204 51.63558, 22.9016997 51.6357877, 22.90162 51.63584)",,,,
"[311775610, 311775611, 1210837973, 1210837974]",True,2,Aleja Jana Pawła II,secondary,False,348.7100000000001,"LINESTRING (22.9015672 51.6360393, 22.9016799 51.6360987, 22.9029953 51.6367916, 22.9032317 51.6369168, 22.9035138 51.6370643, 22.90372 51.63718, 22.9038204 51.6372391, 22.9039238 51.6373033, 22.9040449 51.6373838, 22.9041365 51.6374471, 22.9042473 51.6375292, 22.9043409 51.6376005, 22.9044355 51.6376756, 22.9045192 51.6377443, 22.9046035 51.6378173, 22.9046974 51.6379043, 22.9048097 51.6380143, 22.9048859 51.6380939, 22.9049088 51.6381179, 22.9049606 51.6381732, 22.9049866 51.6381943, 22.9050135 51.6382108, 22.9050474 51.6382259, 22.9051087 51.6382427)",,yes,,50
32088339,True,1,Adama Mickiewicza,residential,False,24.748,"LINESTRING (22.9012728 51.6358829, 22.9014008 51.6358816, 22.9014743 51.6358736, 22.9015458 51.6358613, 22.90162 51.63584)",,,,50
1210837973,True,2,Aleja Jana Pawła II,secondary,False,26.744999999999997,"LINESTRING (22.9012728 51.6358829, 22.9014309 51.6359657, 22.9015672 51.6360393)",,,,50
