osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,width,junction,tunnel
"[12844778, 145132404]",True,,,Goethova,residential,,False,131.266,"LINESTRING (13.3784106 49.7446066, 13.3784193 49.7445514, 13.3785513 49.7437127, 13.3785705 49.7435888, 13.3785824 49.7435168, 13.3786174 49.7434348)",,no,,,
"[142058529, 25191036, 353021301]",False,3,,Kopeckého sady,residential,,True,130.579,"LINESTRING (13.3784106 49.7446066, 13.3789347 49.7445664, 13.3792228 49.7445443, 13.3794608 49.7445261, 13.3798617 49.7444954, 13.380213 49.7444581)",,,,,
"[184551933, 4722526, 4722527]",False,2,,Americká,tertiary,50,True,81.161,"LINESTRING (13.3809746 49.7433864, 13.3808421 49.7433863, 13.3799783 49.7433855, 13.3798451 49.7433854)",yes,,,,
"[46924986, 78413390]",True,1,,Denisovo nábřeží,residential,,False,167.271,"LINESTRING (13.3809746 49.7433864, 13.3809746 49.7434407, 13.3809802 49.7436441, 13.3810013 49.743832, 13.3810862 49.744153, 13.3811657 49.7443307, 13.3812135 49.7444022, 13.3813558 49.7445517, 13.3814113 49.7445875, 13.3815216 49.7446425, 13.3816987 49.7447447)",,,,,
326065806,False,2,,Americká,tertiary,50,False,146.731,"LINESTRING (13.3809746 49.7433864, 13.3811059 49.7433816, 13.3828217 49.7433853, 13.3830164 49.7433857)",,,,,
32544780,False,,,U Lázní,residential,,False,85.705,"LINESTRING (13.3834581 49.7453217, 13.3835015 49.7452785, 13.3839188 49.7448629, 13.3836739 49.7447046)",,,,,
548377489,False,,,Denisovo nábřeží,residential,,True,141.91,"LINESTRING (13.3834581 49.7453217, 13.3831629 49.7452275, 13.3830559 49.7451934, 13.3826633 49.7450743, 13.3822388 49.7449455, 13.3818648 49.7448126, 13.3817711 49.7447793, 13.3816987 49.7447447)",,,,,
326065806,False,2,,Americká,tertiary,50,True,146.731,"LINESTRING (13.3830164 49.7433857, 13.3828217 49.7433853, 13.3811059 49.7433816, 13.3809746 49.7433864)",,,,,
23085566,True,,,Rooseveltova,residential,,False,100.404,"LINESTRING (13.3787444 49.747969, 13.3787477 49.7479782, 13.3787825 49.7480758, 13.3789939 49.7488196, 13.3790043 49.7488561)",,,,,
1112691995,True,,,náměstí Republiky,residential,,False,131.41,"LINESTRING (13.3787444 49.747969, 13.3786575 49.7479605, 13.3785558 49.7479506, 13.378446 49.7479456, 13.3783454 49.747948, 13.3780933 49.7479666, 13.3777042 49.748002, 13.3774189 49.74803, 13.3772182 49.7480572, 13.3770196 49.7480966, 13.3769443 49.7481129)",,,8,,
1252072829,True,,,Sedláčkova,residential,,False,96.084,"LINESTRING (13.3756367 49.7482287, 13.3756423 49.7482507, 13.3756457 49.7482638, 13.3758459 49.7490451, 13.3758552 49.7490812)",,,,,
234742127,True,,,Veleslavínova,residential,,False,67.67399999999999,"LINESTRING (13.3758552 49.7490812, 13.3757867 49.7490887, 13.37497 49.7491776, 13.3749264 49.7491824)",,,,,
1252072829,True,,,Sedláčkova,residential,,False,95.163,"LINESTRING (13.3758552 49.7490812, 13.3758603 49.7491194, 13.3759658 49.7499158, 13.3759682 49.7499339)",,,,,
34892769,False,,,sady Pětatřicátníků,residential,,False,46.628,"LINESTRING (13.3749264 49.7491824, 13.3750448 49.7495947)",,,,,
23085561,True,,,sady Pětatřicátníků,residential,,False,105.086,"LINESTRING (13.3749264 49.7491824, 13.3748514 49.7489374, 13.3747656 49.7486378, 13.3747435 49.7485654, 13.3746699 49.7485687, 13.3745643 49.7485777, 13.3744725 49.7485997, 13.3744048 49.7486421, 13.3743202 49.7486951)",,,,,
4884450,True,2,27,sady Pětatřicátníků,primary,50,False,56.529,"LINESTRING (13.3743202 49.7486951, 13.3744843 49.7491923)",,,,,
35311225,True,,,Prešovská,residential,50,False,92.114,"LINESTRING (13.3738299 49.7467453, 13.3739307 49.7467311, 13.3750306 49.7466149, 13.3750941 49.7466082)",,,,,
12844796,False,,,Divadelní,residential,,True,57.382,"LINESTRING (13.3718864 49.7459758, 13.3726782 49.7459085)",,,,,
263136210,False,,,,residential,,False,29.245,"LINESTRING (13.3718864 49.7459758, 13.3715442 49.7458334)",,,,,
12844796,False,,,Divadelní,residential,,False,77.175,"LINESTRING (13.3718864 49.7459758, 13.3717606 49.7461599, 13.3716737 49.7461905, 13.3712716 49.7462357, 13.3711756 49.7462485, 13.3710301 49.7462875)",,,,,
12844796,False,,,Divadelní,residential,,True,77.175,"LINESTRING (13.3710301 49.7462875, 13.3711756 49.7462485, 13.3712716 49.7462357, 13.3716737 49.7461905, 13.3717606 49.7461599, 13.3718864 49.7459758)",,,,,
27462620,True,,,,residential,,False,18.185,"LINESTRING (13.3710301 49.7462875, 13.3710441 49.7463033, 13.3710534 49.7463204, 13.3710579 49.7463383, 13.3710574 49.7463565, 13.3710518 49.7463743, 13.3710415 49.7463912, 13.3710266 49.7464066, 13.3710077 49.7464201, 13.3709853 49.7464311)",,,,roundabout,
23115641,False,,,Pražská,residential,,True,36.85,"LINESTRING (13.3833833 49.7463407, 13.3838878 49.7462811)",,yes,,,
23115628,True,,,Pražská,residential,,False,156.81300000000002,"LINESTRING (13.3833833 49.7463407, 13.3830053 49.746404, 13.382831 49.746424, 13.3826847 49.746439, 13.3822424 49.7464842, 13.3818629 49.7465267, 13.381636 49.7466074, 13.3814944 49.7466796, 13.381353 49.7467659)",,,,,
23115635,True,,,sady 5. května,residential,,False,53.396,"LINESTRING (13.3805211 49.7477117, 13.3806317 49.7477312, 13.380753 49.7477526, 13.3808595 49.7477814, 13.3809374 49.747822, 13.3810382 49.7479219, 13.381054 49.7479342, 13.3810727 49.7479447, 13.3810955 49.7479535, 13.3811204 49.7479596)",,,,,
184551944,True,,,Pražská,residential,,False,36.369,"LINESTRING (13.3805211 49.7477117, 13.3804216 49.7477889, 13.380322 49.7478419, 13.3801133 49.7478902)",,,,,
23115609,True,,,Perlová,residential,,False,95.931,"LINESTRING (13.3801133 49.7478902, 13.380126 49.7479409, 13.3803251 49.748742)",,,,,
164082048,True,,,Pražská,residential,,False,98.744,"LINESTRING (13.3801133 49.7478902, 13.3800949 49.7478913, 13.3787927 49.7479662, 13.3787444 49.747969)",,destination,,,
23012051,True,,,Veleslavínova,residential,,False,96.40100000000001,"LINESTRING (13.3771888 49.7489858, 13.3771218 49.7489906, 13.3759219 49.7490764, 13.3758552 49.7490812)",,,,,
271433917,True,,,Dominikánská,residential,,False,98.638,"LINESTRING (13.3771888 49.7489858, 13.3771785 49.748949, 13.3769629 49.7481793, 13.3769443 49.7481129)",,,,,
23012051,True,,,Veleslavínova,residential,,False,131.234,"LINESTRING (13.3790043 49.7488561, 13.3789408 49.7488606, 13.3772586 49.7489808, 13.3771888 49.7489858)",,,,,
300803151,True,,,Rooseveltova,residential,,False,78.529,"LINESTRING (13.3790043 49.7488561, 13.3790128 49.7488886, 13.3790791 49.7491414, 13.3791135 49.7492724, 13.3791932 49.7494133, 13.3792109 49.7494446, 13.3792572 49.7495407)",,,,,
920233913,False,,,Veleslavínova,residential,,False,14.172,"LINESTRING (13.3803251 49.748742, 13.3805149 49.7487073)",,,,,
23085563,True,,,Veleslavínova,residential,,False,95.741,"LINESTRING (13.3803251 49.748742, 13.3802547 49.7487481, 13.3790631 49.748851, 13.3790043 49.7488561)",,,,,
45065594,True,,,Sedláčkova,residential,50,False,83.51899999999999,"LINESTRING (13.3750941 49.7466082, 13.3751025 49.7466319, 13.3753539 49.7473403)",,,,,
"[379781281, 1241031601]",True,,,"['Sedláčkova', 'Bezručova']",residential,50,False,182.37099999999998,"LINESTRING (13.3750941 49.7466082, 13.3750893 49.7465946, 13.3750751 49.7465541, 13.3748031 49.7457798, 13.3747958 49.7457589, 13.3748646 49.7457534, 13.375977 49.7456636)",,,,,
5769676,False,,,sady 5. května,residential,,True,51.271,"LINESTRING (13.3759682 49.7499339, 13.3752612 49.7498712)",,,,,
23085423,True,,,sady 5. května,residential,,False,113.80699999999999,"LINESTRING (13.3759682 49.7499339, 13.3765374 49.750074, 13.3766089 49.7500855, 13.3766849 49.7500878, 13.3767425 49.7500798, 13.3768252 49.7500684, 13.3774822 49.7499509)",,,,,
23115623,True,,,Solní,residential,,False,94.828,"LINESTRING (13.3769443 49.7481129, 13.3768816 49.7481185, 13.3768262 49.7481234, 13.3756916 49.7482238, 13.3756367 49.7482287)",,,6,,
"[1112691992, 1112691993]",True,,,náměstí Republiky,residential,,False,314.5450000000001,"LINESTRING (13.3769443 49.7481129, 13.3769551 49.7480978, 13.3769694 49.748078, 13.3769772 49.7480543, 13.3769797 49.7480378, 13.3769636 49.7479661, 13.3769598 49.7479492, 13.3768509 49.7476206, 13.3767665 49.7473658, 13.3767369 49.7472725, 13.3767112 49.7471881, 13.3767066 49.7471731, 13.3765579 49.7467172, 13.3765513 49.7466987, 13.3765099 49.7465827, 13.3764807 49.7465422, 13.3764297 49.7465187, 13.3765277 49.7465317, 13.3766082 49.746538, 13.376621 49.7465373, 13.3767091 49.7465323, 13.3779255 49.7464416, 13.3780274 49.746434, 13.3780858 49.7464202, 13.3781575 49.7463905, 13.378206 49.7463618)",,,9,,
"[25191017, 23115715]",False,,,Františkánská,residential,,True,96.167,"LINESTRING (13.3779695 49.7455021, 13.3779634 49.7454677, 13.3779227 49.7452373, 13.3778743 49.7449633, 13.3778719 49.7449498, 13.3778694 49.7449356, 13.3778752 49.7448966, 13.3778976 49.7447475, 13.3779008 49.7447259, 13.3779133 49.7446423)",,,,,
23115717,True,,,Františkánská,residential,,False,97.10099999999998,"LINESTRING (13.3779695 49.7455021, 13.3779791 49.7455375, 13.3780646 49.7458537, 13.3780677 49.7458653, 13.3781934 49.7463285, 13.378206 49.7463618)",,,,,
5769676,False,,,sady 5. května,residential,,False,51.271,"LINESTRING (13.3752612 49.7498712, 13.3759682 49.7499339)",,,,,
12844796,False,,,Divadelní,residential,,False,57.382,"LINESTRING (13.3726782 49.7459085, 13.3718864 49.7459758)",,,,,
"[30068158, 37899022]",False,,,Na Poříčí,residential,,False,154.123,"LINESTRING (13.3765209 49.7516797, 13.3765408 49.7516284, 13.3765754 49.7515391, 13.3766006 49.7515054, 13.3766446 49.7514868, 13.3771004 49.7514428, 13.3772641 49.7514343, 13.3774278 49.7514424, 13.3778636 49.7514866, 13.3779117 49.7515036, 13.377921 49.7515092, 13.3779407 49.7515212, 13.3779557 49.7515542, 13.3779356 49.7516882, 13.3779157 49.751792, 13.3779081 49.7518317)",,,,,
30152413,False,,,Lochotínská,residential,,True,101.241,"LINESTRING (13.3765209 49.7516797, 13.3772987 49.7517904, 13.377705 49.7518179, 13.3779081 49.7518317)",,,,,
"[37899024, 37899023]",False,,,Lochotínská,residential,,False,180.407,"LINESTRING (13.3765209 49.7516797, 13.3757094 49.7516607, 13.3756611 49.7516613, 13.3752768 49.7516605, 13.3746978 49.7516994, 13.3743841 49.7518039, 13.3742517 49.7518553, 13.3741163 49.7519289)",,,,,
