osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,junction
1264332567,True,2,Aleja Wojska Polskiego,tertiary,50,False,12.332,,"LINESTRING (18.9668765 50.2880203, 18.9667192 50.2879734)",
253596799,True,2,Katowicka,primary,60,False,92.29899999999999,79,"LINESTRING (18.9668765 50.2880203, 18.966825 50.2880547, 18.9668035 50.2880691, 18.9667845 50.2880819, 18.9667656 50.288095, 18.9667463 50.2881082, 18.966701 50.2881378, 18.9665694 50.2882224, 18.9662571 50.2884197, 18.9660964 50.2885121, 18.9659281 50.2885845)",
27377207,False,4,Katowicka,primary,60,False,174.56199999999998,79,"LINESTRING (18.9659281 50.2885845, 18.9658655 50.2886247, 18.9651495 50.2890791, 18.9647489 50.2893232, 18.9644142 50.2895355, 18.9641744 50.289684)",
172025298,True,3,Katowicka,primary,,False,44.866,79,"LINESTRING (18.9659281 50.2885845, 18.9660353 50.288478, 18.9661509 50.2883828, 18.9662647 50.2882875, 18.9662994 50.2882585)",
292102529,True,3,Katowicka,primary,,False,11.394,79,"LINESTRING (18.9669856 50.2879452, 18.9668765 50.2880203)",
"[1265636989, 292102527]",True,2,Parkowa,tertiary,40,False,26.788000000000004,,"LINESTRING (18.9669856 50.2879452, 18.9670918 50.2879778, 18.9671342 50.2879907, 18.9671881 50.2880072, 18.967221 50.2880186, 18.9672326 50.2880226, 18.9672568 50.2880309, 18.9673228 50.2880529)",
51433188,True,2,Aleja Harcerska,living_street,,False,261.307,,"LINESTRING (18.9685634 50.2902617, 18.9685986 50.2902751, 18.9686339 50.2902876, 18.9686792 50.2903009, 18.9687027 50.2903067, 18.9687272 50.2903112, 18.9687544 50.2903135, 18.9687823 50.2903152, 18.9688043 50.290317, 18.968853 50.2903186, 18.9693251 50.2903469, 18.9698649 50.2903747, 18.9704539 50.2904063, 18.971168 50.2904469, 18.9719496 50.2904882, 18.971996 50.2904909, 18.9720125 50.290492, 18.9721197 50.2904977, 18.9721436 50.2904975, 18.9721578 50.2904962, 18.9722106 50.2904985)",
167616339,True,2,,tertiary,50,False,20.131,,"LINESTRING (18.9685634 50.2902617, 18.9685665 50.2902717, 18.968569 50.2902817, 18.9685711 50.2902905, 18.9685725 50.2903003, 18.9685738 50.2903102, 18.9685746 50.29032, 18.9685751 50.2903284, 18.9685754 50.2903369, 18.968576 50.2903544, 18.9685759 50.290372, 18.9685755 50.2904021, 18.9685752 50.2904113, 18.9685749 50.2904198, 18.9685737 50.2904352, 18.9685735 50.2904422)",roundabout
1264232889,True,2,,tertiary,50,False,8.924,,"LINESTRING (18.9685735 50.2904422, 18.968569 50.2904642, 18.9685663 50.290475, 18.9685635 50.2904833, 18.9685594 50.2904922, 18.9685536 50.2905056, 18.9685448 50.29052)",roundabout
"[1244069457, 260801585, 1244069456]",True,"['1', '2']",Aleja Harcerska,living_street,,False,260.84899999999993,,"LINESTRING (18.9722161 50.2905816, 18.9721662 50.2905922, 18.9719798 50.290581, 18.9704385 50.2904938, 18.9696908 50.2904547, 18.9695737 50.2904489, 18.9693674 50.2904279, 18.9691631 50.2904182, 18.9690552 50.2904201, 18.9688995 50.2904118, 18.9688419 50.2904089, 18.9687931 50.2904061, 18.968772 50.2904049, 18.9687487 50.2904044, 18.9687371 50.2904044, 18.9687254 50.2904047, 18.9687092 50.2904059, 18.9686929 50.2904076, 18.9686795 50.2904097, 18.9686666 50.2904124, 18.9686536 50.2904155, 18.9686412 50.2904194, 18.9685735 50.2904422)",
