osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access
992141998,2,Koszalińska,tertiary,False,False,105.96,"LINESTRING (15.8800223 54.0375372, 15.8804966 54.0384485)",,
23660318,,Wojska Polskiego,residential,False,True,37.300999999999995,"LINESTRING (15.8800223 54.0375372, 15.8799712 54.0375444, 15.8796705 54.0375738, 15.8794985 54.037597, 15.8794621 54.0376019)",,
23660344,2,Koszalińska,tertiary,False,True,32.471,"LINESTRING (15.8800223 54.0375372, 15.8799335 54.0373738, 15.8798756 54.0372582)",,
23660318,,Wojska Polskiego,residential,False,False,15.96,"LINESTRING (15.8792255 54.0376379, 15.8794621 54.0376019)",,
673709916,2,Wojska Polskiego,residential,False,True,78.31,"LINESTRING (15.8792255 54.0376379, 15.8791523 54.0376445, 15.8789499 54.0376509, 15.8782074 54.0376557, 15.8780275 54.0376579)",,
510216213,1,Stanisława Moniuszki,residential,True,False,37.913000000000004,"LINESTRING (15.8794195 54.0379587, 15.8792328 54.0376655, 15.8792255 54.0376379)",,
673709940,2,Stanisława Moniuszki,residential,False,True,79.711,"LINESTRING (15.8794195 54.0379587, 15.879492 54.0382648, 15.8795614 54.0385575, 15.8795892 54.0386686)",,
180244124,2,Romualda Traugutta,residential,False,False,18.255,"LINESTRING (15.876399 54.0378573, 15.8763566 54.0378296, 15.8762984 54.0377807, 15.8762509 54.0377195)",,
180244129,2,Tadeusza Kościuszki,residential,False,True,289.62600000000003,"LINESTRING (15.876399 54.0378573, 15.8763678 54.0378876, 15.876348 54.037918, 15.8763306 54.037952, 15.8762865 54.038039, 15.87613 54.0383691, 15.8758144 54.0390233, 15.875671 54.0393115, 15.8756041 54.0394947, 15.8755621 54.0396431, 15.8755388 54.0398162, 15.8755271 54.0399936, 15.8755167 54.0401236, 15.8755065 54.0402407, 15.8754928 54.0403917)",40,
"[673709916, 229473885]",2,Wojska Polskiego,residential,False,False,110.793,"LINESTRING (15.876399 54.0378573, 15.8764339 54.0378339, 15.8764735 54.0378148, 15.8765127 54.037801, 15.8765556 54.0377899, 15.8766155 54.0377773, 15.8768609 54.0377295, 15.8769332 54.0377165, 15.8770199 54.0377034, 15.8771075 54.0376928, 15.8771905 54.0376842, 15.8773195 54.0376752, 15.8775532 54.0376637, 15.8778222 54.037659, 15.8778568 54.0376587, 15.8780275 54.0376579)",40,
"[674000851, 23660319]","['1', '2']",4 Marca,"['living_street', 'residential']",False,False,158.103,"LINESTRING (15.8730852 54.0416444, 15.8731252 54.0416436, 15.8731725 54.0416347, 15.8734936 54.0415106, 15.8736272 54.0414563, 15.8741171 54.0412631, 15.8748572 54.0409713, 15.8748863 54.0409591, 15.8749759 54.0409425, 15.875045 54.0409372, 15.8751104 54.0409412, 15.875148 54.0409448)",,
120556018,2,4 Marca,living_street,False,False,84.636,"LINESTRING (15.8730852 54.0416444, 15.8730416 54.0416318, 15.8730123 54.0416186, 15.8729684 54.0415883, 15.872351 54.0410235)",,
120556030,,4 Marca,living_street,False,False,55.410000000000004,"LINESTRING (15.8730852 54.0416444, 15.8730672 54.0416926, 15.8729675 54.041971, 15.8728991 54.0421305)",,
180244122,2,Bolesława Chrobrego,living_street,False,False,155.033,"LINESTRING (15.8775579 54.0425422, 15.878066 54.0417986, 15.8782114 54.0415858, 15.8785428 54.0412785)",,
