osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,access
174086284,True,Przemysłowa,tertiary,False,56.692,"LINESTRING (19.3442691 49.8598785, 19.3441731 49.8598628, 19.3440751 49.8598592, 19.3438337 49.8598634, 19.3434823 49.8598784)",,,50,,,
40518620,True,,tertiary,False,14.637999999999998,"LINESTRING (19.3445581 49.8597795, 19.3445596 49.8598124, 19.344546 49.8598441, 19.3445186 49.8598719, 19.3444797 49.8598932)",,,50,,roundabout,
189053450,True,Przemysłowa,tertiary,False,39.062,"LINESTRING (19.3445581 49.8597795, 19.3446157 49.8598345, 19.3446988 49.8598785, 19.3449669 49.8600074)",,,50,,,
40518620,True,,tertiary,False,11.497,"LINESTRING (19.3442622 49.8597243, 19.344304 49.8597028, 19.344354 49.8596906, 19.3444074 49.859689)",,,50,,roundabout,
174086286,True,Szewska,tertiary,False,51.522999999999996,"LINESTRING (19.3442622 49.8597243, 19.3442515 49.8596743, 19.3442195 49.8596097, 19.3441695 49.8595556, 19.344101 49.8594998, 19.3438956 49.8593356)",,,,,,
174086283,True,Przemysłowa,tertiary,False,54.837,"LINESTRING (19.3434823 49.8598784, 19.3438998 49.8598183, 19.3440606 49.8597967, 19.3441487 49.8597835, 19.3442257 49.8597644)",,,50,,,
40518620,True,,tertiary,False,5.199,"LINESTRING (19.3442257 49.8597644, 19.3442406 49.8597431, 19.3442622 49.8597243)",,,50,,roundabout,
40518620,True,,tertiary,False,2.543,"LINESTRING (19.3444797 49.8598932, 19.3444478 49.8599032)",,,50,,roundabout,
232980382,False,Rynek,residential,False,8.591,"LINESTRING (19.3415366 49.8521553, 19.3415522 49.8520787)",,,,,,
302954985,False,Rynek,residential,False,125.219,"LINESTRING (19.3417795 49.8524423, 19.3416403 49.8529131, 19.3415099 49.8533543, 19.3414767 49.8534282, 19.3414246 49.8535442)",,,,,,
302954985,False,Rynek,residential,True,44.483999999999995,"LINESTRING (19.3417795 49.8524423, 19.3417448 49.8522854, 19.3417105 49.852237, 19.3415522 49.8520787)",,,,,,
173062545,True,Rynek,residential,False,155.603,"LINESTRING (19.3414246 49.8535442, 19.3413723 49.8534239, 19.341363 49.8534025, 19.3414346 49.8528881, 19.3415366 49.8521553)",,,,,,
297996438,False,,residential,False,49.819,"LINESTRING (19.3414246 49.8535442, 19.3415031 49.8535475, 19.342118 49.8535736)",,,20,,,
"[299045089, 427495187, 427495188]",False,Legionów,"['residential', 'living_street']",False,203.19399999999996,"LINESTRING (19.3414246 49.8535442, 19.3411891 49.8535443, 19.3411116 49.8535443, 19.3407021 49.8535453, 19.3405007 49.8535446, 19.3402934 49.8535439, 19.3400489 49.8535447, 19.3398445 49.8535448, 19.3395785 49.853544, 19.3393857 49.853545, 19.3393236 49.853545, 19.3390802 49.8535451, 19.3388539 49.8535452, 19.3387822 49.8535446, 19.3387652 49.8535448, 19.3387553 49.8535445, 19.3385904 49.8535453)",,,20,,,
302954985,False,Rynek,residential,True,125.219,"LINESTRING (19.3414246 49.8535442, 19.3414767 49.8534282, 19.3415099 49.8533543, 19.3416403 49.8529131, 19.3417795 49.8524423)",,,,,,
174086277,False,Szewska,tertiary,True,609.8050000000001,"LINESTRING (19.3392172 49.8548882, 19.3392441 49.8550097, 19.339257 49.8550399, 19.3393331 49.8552492, 19.3394355 49.855367, 19.3395933 49.8554068, 19.3397903 49.8554484, 19.339956 49.8555101, 19.3400133 49.8555548, 19.3400831 49.8556091, 19.3402935 49.8559129, 19.3403388 49.8559676, 19.3404328 49.8560811, 19.3407836 49.8564065, 19.3413635 49.8571253, 19.3415979 49.8574155, 19.3418685 49.8577078, 19.3421484 49.8579497, 19.3430074 49.8586164, 19.3438956 49.8593356)",,,50,,,
232034885,False,Krakowska,primary,True,144.143,"LINESTRING (19.3392172 49.8548882, 19.3399045 49.8548618, 19.3401041 49.8548544, 19.3402283 49.8548541, 19.3404896 49.8548536, 19.3407495 49.8548557, 19.3409981 49.8548659, 19.3412199 49.854899)",2,52,50,,,
"[218634658, 1089503117]",False,Krakowska,primary,False,53.202000000000005,"LINESTRING (19.3392172 49.8548882, 19.3388103 49.8549116, 19.3386676 49.8549198, 19.3386299 49.8549225, 19.3385353 49.8549309, 19.3384793 49.8549374)","['2', '3']",52,50,,,
174086277,False,Szewska,tertiary,False,609.805,"LINESTRING (19.3438956 49.8593356, 19.3430074 49.8586164, 19.3421484 49.8579497, 19.3418685 49.8577078, 19.3415979 49.8574155, 19.3413635 49.8571253, 19.3407836 49.8564065, 19.3404328 49.8560811, 19.3403388 49.8559676, 19.3402935 49.8559129, 19.3400831 49.8556091, 19.3400133 49.8555548, 19.339956 49.8555101, 19.3397903 49.8554484, 19.3395933 49.8554068, 19.3394355 49.855367, 19.3393331 49.8552492, 19.339257 49.8550399, 19.3392441 49.8550097, 19.3392172 49.8548882)",,,50,,,
174086292,True,Szewska,tertiary,False,54.720000000000006,"LINESTRING (19.3438956 49.8593356, 19.3440649 49.8594177, 19.3442172 49.8595003, 19.3442794 49.8595398, 19.3443154 49.8595838, 19.3443573 49.8596421, 19.3444074 49.859689)",,,,,,
40518620,True,,tertiary,False,15.761,"LINESTRING (19.3444074 49.859689, 19.3444604 49.8596984, 19.3445061 49.8597181, 19.3445398 49.8597461, 19.3445581 49.8597795)",,,50,,roundabout,
200258641,True,Przemysłowa,tertiary,False,37.238,"LINESTRING (19.3449669 49.8600074, 19.344659 49.8599267, 19.3445676 49.8599054, 19.3444797 49.8598932)",,,50,,,
173062543,False,Garncarska,tertiary,False,173.49299999999997,"LINESTRING (19.34532 49.8545655, 19.3453113 49.8545077, 19.3450923 49.8535086, 19.3450709 49.8534058, 19.3450425 49.8532694, 19.3450147 49.8530604, 19.3450091 49.8530185)",,,50,,,
173062543,False,Garncarska,tertiary,True,97.48800000000001,"LINESTRING (19.34532 49.8545655, 19.3453001 49.8546679, 19.3452662 49.8547356, 19.3452035 49.8548202, 19.3451365 49.8548742, 19.3448363 49.8550413, 19.3447048 49.8551104, 19.344669 49.8551313, 19.3446371 49.8552009, 19.3446345 49.8552166, 19.3446256 49.8552712)",,,50,,,
908400098,False,Krakowska,primary,False,13.338,"LINESTRING (19.3384793 49.8549374, 19.3382976 49.8549632)",3,52;781,50,,,
"[218634658, 1089503117]",False,Krakowska,primary,True,53.202,"LINESTRING (19.3384793 49.8549374, 19.3385353 49.8549309, 19.3386299 49.8549225, 19.3386676 49.8549198, 19.3388103 49.8549116, 19.3392172 49.8548882)","['2', '3']",52,50,,,
173062543,False,Garncarska,tertiary,True,195.81900000000002,"LINESTRING (19.3448483 49.8512607, 19.3448972 49.8518933, 19.3449223 49.8522173, 19.344952 49.8524115, 19.3450091 49.8530185)",,,50,,,
492843733,False,Ferdynanda Pachla,residential,False,53.169,"LINESTRING (19.3448483 49.8512607, 19.3447555 49.8512672, 19.3441097 49.8513034)",,,,,,
302954985,False,Rynek,residential,False,65.78,"LINESTRING (19.3411662 49.8515527, 19.3412095 49.8517112, 19.341236 49.8517605, 19.3412637 49.8517991, 19.3413969 49.8519357, 19.3414932 49.8520244, 19.3415522 49.8520787)",,,,,,
492843733,False,Ferdynanda Pachla,residential,True,214.376,"LINESTRING (19.3411662 49.8515527, 19.3412606 49.8515524, 19.3414099 49.8515418, 19.3418578 49.8515219, 19.3421569 49.8515025, 19.3424134 49.8514737, 19.3424457 49.8514634, 19.342712 49.8513788, 19.3435306 49.8513302, 19.3440353 49.8513071, 19.3441097 49.8513034)",,,,,,
493339489,False,Rynek,residential,False,48.575,"LINESTRING (19.3411662 49.8515527, 19.3411553 49.8514996, 19.3411035 49.851169, 19.3410996 49.8511497, 19.3410936 49.8511184)",,,50,,,
200258649,True,Floriańska,residential,False,104.144,"LINESTRING (19.3446363 49.8530118, 19.3445638 49.8528655, 19.3444787 49.8527375, 19.3443652 49.8526562, 19.3440356 49.8525395, 19.3438682 49.8524803, 19.3436277 49.8524136)",,,,,,
241541601,False,Floriańska,residential,False,28.811,"LINESTRING (19.3446363 49.8530118, 19.3446446 49.8530347, 19.3449585 49.8530219, 19.3450091 49.8530185)",,,,,,
173062543,False,Garncarska,tertiary,False,195.81900000000002,"LINESTRING (19.3450091 49.8530185, 19.344952 49.8524115, 19.3449223 49.8522173, 19.3448972 49.8518933, 19.3448483 49.8512607)",,,50,,,
173062543,False,Garncarska,tertiary,True,173.493,"LINESTRING (19.3450091 49.8530185, 19.3450147 49.8530604, 19.3450425 49.8532694, 19.3450709 49.8534058, 19.3450923 49.8535086, 19.3453113 49.8545077, 19.34532 49.8545655)",,,50,,,
241541601,False,Floriańska,residential,True,28.811,"LINESTRING (19.3450091 49.8530185, 19.3449585 49.8530219, 19.3446446 49.8530347, 19.3446363 49.8530118)",,,,,,
200258646,False,Romualda Traugutta,residential,False,245.90800000000002,"LINESTRING (19.3467925 49.8544041, 19.3468533 49.8545933, 19.3469012 49.8546711, 19.3469803 49.8546937, 19.3484527 49.8544301, 19.3486498 49.8547175, 19.3487444 49.854857, 19.3489061 49.8550937, 19.3489439 49.8551325, 19.3490279 49.8552425)",,,,,,
200258648,True,Romualda Traugutta,residential,False,107.38999999999999,"LINESTRING (19.3467925 49.8544041, 19.3454424 49.8545724, 19.34532 49.8545655)",,,40,,,
262249910,False,Leśna,residential,True,134.933,"LINESTRING (19.3503091 49.8545096, 19.3501338 49.8545475, 19.3500584 49.8545671, 19.3500189 49.8545774, 19.3499227 49.8545951, 19.3496068 49.8546553, 19.3493609 49.8547244, 19.3492443 49.8548341, 19.3491209 49.8550721, 19.3490279 49.8552425)",,,,,,
200258646,False,Romualda Traugutta,residential,True,245.90800000000002,"LINESTRING (19.3490279 49.8552425, 19.3489439 49.8551325, 19.3489061 49.8550937, 19.3487444 49.854857, 19.3486498 49.8547175, 19.3484527 49.8544301, 19.3469803 49.8546937, 19.3469012 49.8546711, 19.3468533 49.8545933, 19.3467925 49.8544041)",,,,,,
262249910,False,Leśna,residential,False,134.933,"LINESTRING (19.3490279 49.8552425, 19.3491209 49.8550721, 19.3492443 49.8548341, 19.3493609 49.8547244, 19.3496068 49.8546553, 19.3499227 49.8545951, 19.3500189 49.8545774, 19.3500584 49.8545671, 19.3501338 49.8545475, 19.3503091 49.8545096)",,,,,,
687842252,False,Romualda Traugutta,residential,False,47.730000000000004,"LINESTRING (19.3490279 49.8552425, 19.3490534 49.8554396, 19.3490043 49.8556293, 19.3489943 49.8556679)",,,,,,
324883044,False,27 Stycznia,residential,False,83.34000000000002,"LINESTRING (19.3446917 49.8560159, 19.3446132 49.8557084, 19.3446015 49.8555823, 19.3446215 49.8553741, 19.3446229 49.8553389, 19.3446256 49.8552712)",,,50,,,
324883044,False,27 Stycznia,residential,True,152.619,"LINESTRING (19.3446917 49.8560159, 19.3447644 49.8562022, 19.3448361 49.8563692, 19.3448819 49.8564758, 19.3449112 49.8565865, 19.3449643 49.8567869, 19.3449812 49.8568384, 19.3450008 49.8568761, 19.3450236 49.8569087, 19.3450582 49.8569455, 19.3450959 49.856976, 19.3452531 49.8571034, 19.3452673 49.8571142, 19.3453758 49.8571968, 19.3454173 49.857228, 19.3454424 49.8572694)",,,50,,,
189053448,False,Starowiejska,tertiary,True,40.373,"LINESTRING (19.3475228 49.857524, 19.3477501 49.8578562)",,,50,,,
189053448,False,Starowiejska,tertiary,False,78.92699999999999,"LINESTRING (19.3475228 49.857524, 19.3474445 49.8574224, 19.3473434 49.8572875, 19.3470409 49.8568858)",,,50,,,
200258652,True,27 Stycznia,residential,False,179.382,"LINESTRING (19.3475228 49.857524, 19.347479 49.8575354, 19.3471939 49.8576044, 19.3469501 49.8576577, 19.3468146 49.8576874, 19.3462753 49.8577586, 19.3461981 49.8577584, 19.3461298 49.8577452, 19.3460893 49.8577289, 19.3456875 49.8575645, 19.3456206 49.8575253, 19.3455729 49.8574773, 19.3455136 49.8574008, 19.3454787 49.8573364, 19.3454424 49.8572694)",,,50,,,
"[553701017, 200258678]",False,Metalowców,residential,False,127.517,"LINESTRING (19.3495048 49.8578756, 19.3492494 49.8578524, 19.3491176 49.8578418, 19.3485543 49.8577848, 19.3484357 49.8577728, 19.3482262 49.8577958, 19.3478616 49.8578403, 19.3478027 49.8578475, 19.3477501 49.8578562)",,,,,,
842435436,False,Włókniarzy,residential,True,252.89999999999998,"LINESTRING (19.3495048 49.8578756, 19.3494243 49.8577293, 19.3492801 49.8574516, 19.3491694 49.8572403, 19.3490636 49.8570386, 19.3489562 49.8568355, 19.3489279 49.8567789, 19.3488971 49.8567129, 19.3488801 49.8566767, 19.348813 49.8565244, 19.348773 49.8563961, 19.3487396 49.8562676, 19.3487295 49.856202, 19.3487242 49.8561288, 19.3487258 49.8560191, 19.3487411 49.8558767, 19.3487521 49.855801, 19.348775 49.8556795)",1,,50,,,
189053448,False,Starowiejska,tertiary,False,40.373,"LINESTRING (19.3477501 49.8578562, 19.3475228 49.857524)",,,50,,,
"[553701017, 200258678]",False,Metalowców,residential,True,127.51700000000001,"LINESTRING (19.3477501 49.8578562, 19.3478027 49.8578475, 19.3478616 49.8578403, 19.3482262 49.8577958, 19.3484357 49.8577728, 19.3485543 49.8577848, 19.3491176 49.8578418, 19.3492494 49.8578524, 19.3495048 49.8578756)",,,,,,
40518620,True,,tertiary,False,1.901,"LINESTRING (19.3442894 49.8598895, 19.3442691 49.8598785)",,,50,,roundabout,
40518620,True,,tertiary,False,11.862,"LINESTRING (19.3444478 49.8599032, 19.3443936 49.8599099, 19.344339 49.8599051, 19.3442894 49.8598895)",,,50,,roundabout,
200264594,True,,secondary,False,13.294,"LINESTRING (19.3383584 49.8600071, 19.3384041 49.860012, 19.3384464 49.8600243, 19.3384826 49.860043, 19.3385102 49.860067)",,781,50,,roundabout,
"[492440100, 40518125]",False,Stefana Batorego,secondary,True,161.023,"LINESTRING (19.3383584 49.8600071, 19.3383517 49.8599245, 19.3383406 49.8597865, 19.3383053 49.8596332, 19.3382585 49.85943, 19.3381493 49.8589925, 19.338045 49.8585742)",,781,50,,,
232980382,False,Rynek,residential,True,8.591,"LINESTRING (19.3415522 49.8520787, 19.3415366 49.8521553)",,,,,,
302954985,False,Rynek,residential,False,44.483999999999995,"LINESTRING (19.3415522 49.8520787, 19.3417105 49.852237, 19.3417448 49.8522854, 19.3417795 49.8524423)",,,,,,
302954985,False,Rynek,residential,True,65.78,"LINESTRING (19.3415522 49.8520787, 19.3414932 49.8520244, 19.3413969 49.8519357, 19.3412637 49.8517991, 19.341236 49.8517605, 19.3412095 49.8517112, 19.3411662 49.8515527)",,,,,,
232980377,False,,residential,False,48.134,"LINESTRING (19.3441097 49.8513034, 19.3440889 49.851616, 19.3440628 49.8517348)",,,,,,
492843733,False,Ferdynanda Pachla,residential,False,214.376,"LINESTRING (19.3441097 49.8513034, 19.3440353 49.8513071, 19.3435306 49.8513302, 19.342712 49.8513788, 19.3424457 49.8514634, 19.3424134 49.8514737, 19.3421569 49.8515025, 19.3418578 49.8515219, 19.3414099 49.8515418, 19.3412606 49.8515524, 19.3411662 49.8515527)",,,,,,
492843733,False,Ferdynanda Pachla,residential,True,53.169,"LINESTRING (19.3441097 49.8513034, 19.3447555 49.8512672, 19.3448483 49.8512607)",,,,,,
200258649,True,Floriańska,residential,False,115.964,"LINESTRING (19.34336 49.8523295, 19.3431606 49.8523023, 19.3430026 49.8522892, 19.342853 49.8523004, 19.3427421 49.8523087, 19.3423292 49.8523859, 19.342067 49.8524343, 19.341946 49.8524477, 19.3418799 49.8524456, 19.3417795 49.8524423)",,,,,,
299666926,False,,residential,False,74.727,"LINESTRING (19.34336 49.8523295, 19.343369 49.852023, 19.343401 49.8516581)",,,,,,permissive
232980377,False,,residential,True,48.134,"LINESTRING (19.3440628 49.8517348, 19.3440889 49.851616, 19.3441097 49.8513034)",,,,,,
189053448,False,Starowiejska,tertiary,True,78.92699999999999,"LINESTRING (19.3470409 49.8568858, 19.3473434 49.8572875, 19.3474445 49.8574224, 19.3475228 49.857524)",,,50,,,
324870334,False,Starowiejska,tertiary,False,49.494,"LINESTRING (19.3470409 49.8568858, 19.3469846 49.8568167, 19.3468953 49.8566836, 19.3467586 49.8564798)",,,50,,,
238793487,False,,living_street,False,77.17699999999999,"LINESTRING (19.3459859 49.8571663, 19.345988 49.8571474, 19.3460031 49.8570593, 19.3460508 49.856812, 19.3460751 49.8566858, 19.3461153 49.8564773)",2,,20,,,
324870335,True,,living_street,False,82.609,"LINESTRING (19.3459859 49.8571663, 19.3464826 49.8570743, 19.3466621 49.8570406, 19.3466842 49.8570334, 19.3470047 49.8569011, 19.3470409 49.8568858)",2,,20,,,
324870335,True,,living_street,False,40.614,"LINESTRING (19.3454424 49.8572694, 19.3455327 49.8572523, 19.3459431 49.8571745, 19.3459859 49.8571663)",2,,20,,,
324883044,False,27 Stycznia,residential,False,152.61899999999997,"LINESTRING (19.3454424 49.8572694, 19.3454173 49.857228, 19.3453758 49.8571968, 19.3452673 49.8571142, 19.3452531 49.8571034, 19.3450959 49.856976, 19.3450582 49.8569455, 19.3450236 49.8569087, 19.3450008 49.8568761, 19.3449812 49.8568384, 19.3449643 49.8567869, 19.3449112 49.8565865, 19.3448819 49.8564758, 19.3448361 49.8563692, 19.3447644 49.8562022, 19.3446917 49.8560159)",,,50,,,
232034885,False,Krakowska,primary,False,124.41300000000001,"LINESTRING (19.3429254 49.8551025, 19.3425228 49.8550648, 19.3423699 49.8550514, 19.3421238 49.8550214, 19.3419817 49.855004, 19.341852 49.8549874, 19.341577 49.8549536, 19.3412199 49.854899)",2,52,50,,,
232034885,False,Krakowska,primary,True,123.324,"LINESTRING (19.3429254 49.8551025, 19.3430807 49.8551196, 19.3438177 49.8551927, 19.344193 49.8552284, 19.3444038 49.8552493, 19.3446256 49.8552712)",2,52,50,,,
254398995,False,Niecała,residential,True,91.086,"LINESTRING (19.3429254 49.8551025, 19.3429436 49.8551507, 19.3430386 49.8553921, 19.3432691 49.8554959, 19.3433472 49.8556237, 19.3434833 49.8558055)",,,,,,
254398995,False,Niecała,residential,False,91.086,"LINESTRING (19.3434833 49.8558055, 19.3433472 49.8556237, 19.3432691 49.8554959, 19.3430386 49.8553921, 19.3429436 49.8551507, 19.3429254 49.8551025)",,,,,,
297996438,False,,residential,True,49.819,"LINESTRING (19.342118 49.8535736, 19.3415031 49.8535475, 19.3414246 49.8535442)",,,20,,,
200258649,True,Floriańska,residential,False,14.635,"LINESTRING (19.3436277 49.8524136, 19.343444 49.8523562)",,,,,,
"[298306328, 219469969]",True,,residential,False,25.807000000000002,"LINESTRING (19.3436277 49.8524136, 19.3435539 49.8524334, 19.3434678 49.8524695, 19.343444 49.8523562)",1,,,,,
299666926,False,,residential,True,74.727,"LINESTRING (19.343401 49.8516581, 19.343369 49.852023, 19.34336 49.8523295)",,,,,,permissive
301682383,True,,living_street,False,72.84,"LINESTRING (19.3467586 49.8564798, 19.3468056 49.8564649, 19.3470273 49.8563945, 19.3470827 49.8563769, 19.3471865 49.8563498, 19.3472664 49.8563408, 19.3472988 49.8563371, 19.3474405 49.8563425, 19.347627 49.8563606, 19.3476525 49.8563626, 19.3477245 49.8563683)",2,,20,,,
324870334,False,Starowiejska,tertiary,False,118.31599999999999,"LINESTRING (19.3467586 49.8564798, 19.3465404 49.85617, 19.3464498 49.8559995, 19.3464124 49.855864, 19.3463984 49.8557444, 19.3464139 49.8555985, 19.3464393 49.8554597)",,,50,,,
324870334,False,Starowiejska,tertiary,True,49.494,"LINESTRING (19.3467586 49.8564798, 19.3468953 49.8566836, 19.3469846 49.8568167, 19.3470409 49.8568858)",,,50,,,
