osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access
35716030,2,Adama Mickiewicza,tertiary,False,True,166.743,"LINESTRING (21.4254078 50.8055575, 21.4255362 50.8055258, 21.4255909 50.8055123, 21.4261274 50.8053769, 21.4267062 50.8052212, 21.42699 50.8051448, 21.4275583 50.8049314)",,,,
518130235,2,Adama Mickiewicza,tertiary,False,False,123.476,"LINESTRING (21.4254078 50.8055575, 21.4249069 50.8056776, 21.4243368 50.8058112, 21.4237507 50.8059255)",,,,
35761683,,Szpitalna,residential,False,True,315.919,"LINESTRING (21.4214304 50.8042567, 21.4215844 50.8042782, 21.4217215 50.8042809, 21.4218761 50.8042622, 21.4221256 50.8042209, 21.422225 50.8042045, 21.42244 50.80419, 21.422729 50.8041987, 21.4228726 50.804203, 21.423102 50.8042256, 21.4235088 50.8047681, 21.4235823 50.8049312, 21.4236325 50.8051215, 21.4237382 50.8058293, 21.4237507 50.8059255)",,,,
379800710,2,Tadeusza Kościuszki,primary,False,False,48.494,"LINESTRING (21.4214304 50.8042567, 21.4213094 50.804555, 21.4212612 50.8046795)",9,50,,
"[813628763, 379800710]","['2', '3']",Tadeusza Kościuszki,primary,False,True,60.135999999999996,"LINESTRING (21.4214304 50.8042567, 21.4214977 50.8040171, 21.4215557 50.8037219)",9,50,,
"[35714465, 173305958]",,Jana Kilińskiego,primary,False,False,14.138,"LINESTRING (21.4269373 50.8018942, 21.4269747 50.8018757, 21.4270197 50.8018506, 21.4270758 50.8018032)","['9', '9;74']",50,,
"[35760145, 139137663]",2,Jana Kilińskiego,primary,False,False,163.65800000000002,"LINESTRING (21.4269373 50.8018942, 21.4268871 50.8019151, 21.4267896 50.8019446, 21.4266503 50.8019807, 21.4265051 50.80202, 21.4260351 50.8021379, 21.424968 50.802408, 21.4247849 50.8024538)","['9', '9;74']",50,,
405031085,,Nowowałowa,residential,False,True,154.672,"LINESTRING (21.4271004 50.8014981, 21.4270305 50.8014921, 21.4268897 50.8014799, 21.4267786 50.8013348, 21.426116 50.8003226)",,,,
"[518130233, 1136541797]",2,1 Maja,primary,False,False,34.357,"LINESTRING (21.4271004 50.8014981, 21.4271095 50.8015443, 21.4271171 50.801588, 21.4271199 50.8016245, 21.4271199 50.8016593, 21.4271157 50.8016927, 21.4271095 50.8017218, 21.4270957 50.8017636, 21.4270758 50.8018032)",9,50,,
"[518130233, 1136540468]",2,1 Maja,primary,False,True,130.50400000000002,"LINESTRING (21.4271004 50.8014981, 21.4270564 50.8013304, 21.427011 50.8011526, 21.4270009 50.801113, 21.4269934 50.8010786, 21.4269938 50.8010419, 21.4269956 50.8010095, 21.4270091 50.8009605, 21.4270238 50.8009309, 21.4270386 50.8009055, 21.4270827 50.8008489, 21.4271119 50.8008177, 21.4271458 50.8007864, 21.4271755 50.800765, 21.4272119 50.800741, 21.4272619 50.8007125, 21.4274911 50.8005939, 21.4276672 50.8005041)",9,50,,
