osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,ref,junction
229642272,,Mikołaja Kopernika,residential,,False,False,98.88,"LINESTRING (15.2677556 54.0628807, 15.2678155 54.0628443, 15.2683834 54.0625175, 15.2688124 54.0622814, 15.2688447 54.0622626)",,,,
"[297617204, 976617486, 976617487]",2,Wojska Polskiego,tertiary,50,True,False,84.22200000000001,"LINESTRING (15.2677556 54.0628807, 15.2678609 54.0629412, 15.2684955 54.0633002, 15.2686967 54.0633985)",,,,
368492072,2,Rynek,tertiary,50,True,False,64.625,"LINESTRING (15.2657164 54.0628931, 15.2649853 54.0625011)",,,,
"[207756134, 173492823]",2,"['Parkowa', 'Tadeusza Kościuszki']",tertiary,50,False,False,137.07500000000002,"LINESTRING (15.2622666 54.0629093, 15.2621806 54.062961, 15.2620967 54.063004, 15.2618491 54.0630965, 15.261817 54.0631039, 15.2616237 54.0631482, 15.2614462 54.0631853, 15.2613606 54.0631985, 15.2612907 54.0632024, 15.2611367 54.0632038, 15.260913 54.0631919, 15.2607656 54.0631766, 15.2606315 54.0631569, 15.2605183 54.0631426, 15.2604016 54.0631368, 15.2603178 54.0631386)",,,,
173492823,2,Tadeusza Kościuszki,tertiary,50,False,True,70.085,"LINESTRING (15.2622666 54.0629093, 15.2628834 54.062537, 15.2630168 54.0624583)",,,,
207756097,,Lipowa,residential,,False,True,88.74199999999999,"LINESTRING (15.2639898 54.0630155, 15.2639475 54.0629906, 15.263349 54.0626531, 15.2631202 54.0625241, 15.2630873 54.0625056, 15.2630168 54.0624583)",,,,
207756155,,Pocztowa,living_street,,False,False,86.243,"LINESTRING (15.2639898 54.0630155, 15.2640474 54.0629861, 15.2645843 54.0626432, 15.2647918 54.0624969, 15.2648151 54.0624804, 15.2648776 54.0624417)",,,,
207756155,,Pocztowa,living_street,,False,True,94.678,"LINESTRING (15.2639898 54.0630155, 15.2637123 54.0631778, 15.2633555 54.0633953, 15.2631129 54.0635432, 15.262984 54.0636289)",,,,
207756266,,plac Zjednoczenia,residential,,False,True,58.865,"LINESTRING (15.2692057 54.0631091, 15.2692201 54.0631698, 15.2691968 54.0632765, 15.2691485 54.0635332, 15.2691352 54.0635844, 15.269112 54.063633)",,,,
"[229642270, 366873631]",,Henryka Sienkiewicza,unclassified,,False,False,68.214,"LINESTRING (15.2692057 54.0631091, 15.2693649 54.0630138, 15.2694164 54.0629827, 15.2697952 54.0627494, 15.2698835 54.062695, 15.2699293 54.0626664)",,,,
233714011,,Henryka Sienkiewicza,residential,,True,False,66.586,"LINESTRING (15.2686967 54.0633985, 15.2686018 54.0634526, 15.2681272 54.0637122, 15.2679521 54.0638079)",,,,
299734920,,Henryka Sienkiewicza,unclassified,,True,False,46.38,"LINESTRING (15.2686967 54.0633985, 15.2688804 54.0633146, 15.2692057 54.0631091)",,,,
826528047,2,Wojska Polskiego,tertiary,50,True,False,37.612,"LINESTRING (15.2686967 54.0633985, 15.2688475 54.0634806, 15.269112 54.063633)",,,,
207756294,,Śluzowa,residential,,False,False,100.395,"LINESTRING (15.2717192 54.0634365, 15.2718729 54.0633333, 15.2719691 54.0632552, 15.2722718 54.0630092, 15.2722909 54.0629897, 15.2725826 54.0626919)",,,,
207756294,,Śluzowa,residential,,False,True,153.08700000000002,"LINESTRING (15.2717192 54.0634365, 15.2717482 54.0635677, 15.2717607 54.063697, 15.2717833 54.0639317, 15.2718508 54.0647508, 15.2718424 54.0648104)",,,,
207756107,,Mikołaja Kopernika,residential,,True,False,91.294,"LINESTRING (15.2667828 54.0634705, 15.2668543 54.0634256, 15.2676754 54.0629233, 15.2677556 54.0628807)",,,,
"[233714016, 976617480, 976617481, 976617482, 976617483]",1,Juliusza Słowackiego,tertiary,50,True,False,83.38799999999999,"LINESTRING (15.2667828 54.0634705, 15.2667175 54.0634367, 15.26667 54.0634099, 15.2665307 54.063336, 15.2664799 54.063308, 15.2664396 54.0632859, 15.2661614 54.0631449, 15.2659316 54.0630174, 15.2658377 54.062966)",,,,
233714016,1,Juliusza Słowackiego,tertiary,50,True,False,3.969,"LINESTRING (15.2668272 54.0634949, 15.2667828 54.0634705)",,,,
"[366873632, 207756078]",,Jana Pawła II,"['residential', 'living_street']",,True,False,84.272,"LINESTRING (15.2668272 54.0634949, 15.2667553 54.0635438, 15.2666997 54.0635784, 15.2660246 54.0640391, 15.2659823 54.064068)",,,,
207756642,,Głęboka,residential,,False,True,86.643,"LINESTRING (15.2649921 54.0635668, 15.2648877 54.0636463, 15.2644029 54.0640157, 15.2641819 54.0641841)",,,,
662140644,,Głęboka,residential,,False,False,86.66299999999998,"LINESTRING (15.2649921 54.0635668, 15.2650759 54.0635009, 15.2653668 54.063296, 15.2657333 54.0630372, 15.2658377 54.062966)",,,,
964600086,,Lipowa,residential,,False,True,46.944,"LINESTRING (15.2649921 54.0635668, 15.2649588 54.0635286, 15.2647004 54.0634011, 15.2644642 54.0632845)",,,,
207756266,,plac Zjednoczenia,residential,,False,False,58.864999999999995,"LINESTRING (15.269112 54.063633, 15.2691352 54.0635844, 15.2691485 54.0635332, 15.2691968 54.0632765, 15.2692201 54.0631698, 15.2692057 54.0631091)",,,,
"[341843881, 341843882]",2,Wojska Polskiego,tertiary,50,True,False,84.564,"LINESTRING (15.269112 54.063633, 15.2694616 54.0638194, 15.2696121 54.0639024, 15.2696949 54.0639447, 15.2697511 54.0639845, 15.2697849 54.0640129, 15.2698203 54.0640655, 15.2698319 54.0641045, 15.2698257 54.0641547, 15.2697995 54.0642177)",,,,
299734921,,Jana Pawła II,living_street,,False,False,73.17599999999999,"LINESTRING (15.2659823 54.064068, 15.2659441 54.0640961, 15.2657113 54.0642754, 15.2655673 54.0643863, 15.2653827 54.0645285, 15.2653763 54.0645732, 15.2653906 54.0646058)",,,,
366873635,,Lipowa,living_street,,True,False,85.424,"LINESTRING (15.2659823 54.064068, 15.2659274 54.0640411, 15.2650834 54.0636274, 15.2650604 54.0636121, 15.2649921 54.0635668)",,,,
366873636,,Lipowa,living_street,,False,False,77.8,"LINESTRING (15.2659823 54.064068, 15.2660582 54.0641009, 15.2663161 54.0642343, 15.2664095 54.0642826, 15.2668306 54.0645004, 15.2668667 54.0645344)",,,,
207756642,,Głęboka,residential,,False,False,86.643,"LINESTRING (15.2641819 54.0641841, 15.2644029 54.0640157, 15.2648877 54.0636463, 15.2649921 54.0635668)",,,,
207756642,,Głęboka,residential,,False,True,7.487,"LINESTRING (15.2641819 54.0641841, 15.2641404 54.0642129, 15.2641078 54.0642355)",,,,
964600098,,Kręta,residential,,False,True,62.507999999999996,"LINESTRING (15.2641819 54.0641841, 15.2640418 54.0641115, 15.2637529 54.0639617, 15.2634903 54.0637961)",,,,
207756275,1,Wojska Polskiego,tertiary_link,50,True,False,41.056,"LINESTRING (15.2697995 54.0642177, 15.2697076 54.0642817, 15.2696206 54.0643331, 15.2695019 54.0643656, 15.2693873 54.0643844, 15.2692839 54.0644113)",,,,
341843880,1,Wojska Polskiego,tertiary,50,True,False,33.997,"LINESTRING (15.2697995 54.0642177, 15.2697721 54.0643572, 15.2697796 54.0643984, 15.2697967 54.0644237, 15.2698435 54.0644629, 15.2698873 54.0645044)",,,,
341843878,2,Juliusza Słowackiego,tertiary,50,True,False,32.466,"LINESTRING (15.2692839 54.0644113, 15.2692393 54.064405, 15.2691016 54.0643858, 15.2688005 54.0643423)",,,,
244210315,,Kozia,living_street,,False,False,16.588,"LINESTRING (15.2668667 54.0645344, 15.2667157 54.0646544)",,,,
366873636,,Lipowa,living_street,,False,True,77.8,"LINESTRING (15.2668667 54.0645344, 15.2668306 54.0645004, 15.2664095 54.0642826, 15.2663161 54.0642343, 15.2660582 54.0641009, 15.2659823 54.064068)",,,,
"[207756292, 366873638]",,Łukowa,living_street,,False,True,165.64100000000002,"LINESTRING (15.2668667 54.0645344, 15.2669247 54.064562, 15.2671353 54.0646622, 15.2673399 54.0647596, 15.2674038 54.06479, 15.2675209 54.0648275, 15.2676794 54.0648481, 15.2679322 54.0648724, 15.268037 54.0648719, 15.2681166 54.0648439, 15.2685144 54.0645772, 15.2686373 54.064487, 15.2687133 54.0644312, 15.2687466 54.0643982, 15.2688005 54.0643423)",,,,
236899748,2,Mostowa,tertiary,50,False,False,35.601,"LINESTRING (15.2707915 54.0646831, 15.2713253 54.0647492)",,,,
"[207756112, 207756232]",,"['Strumykowa', 'Mostowa']",residential,,False,"[False, True]",560.219,"LINESTRING (15.2707915 54.0646831, 15.2707683 54.0647211, 15.2706623 54.0648632, 15.2705982 54.0648909, 15.2705201 54.0649246, 15.2700394 54.0650965, 15.2679495 54.065865, 15.2679186 54.0659108, 15.267935 54.0659447, 15.2684112 54.0663163, 15.2684916 54.0663252, 15.2701978 54.0656424, 15.2704003 54.0655522, 15.2708224 54.0653218, 15.2710902 54.0651681, 15.2711323 54.0651332, 15.2711765 54.0650865, 15.2712227 54.0649834, 15.2713099 54.0647891, 15.2713253 54.0647492)",,,,
"[172963200, 236899747, 236899748]",2,Mostowa,tertiary,50,False,True,62.304,"LINESTRING (15.2707915 54.0646831, 15.2707228 54.064673, 15.270506 54.0646339, 15.2702584 54.064585, 15.2699588 54.0645171, 15.2698873 54.0645044)",,yes,,
299734921,,Jana Pawła II,living_street,,False,True,18.506,"LINESTRING (15.2653112 54.064765, 15.2653313 54.0647306, 15.2653641 54.0646822, 15.2653906 54.0646058)",,,,
236899748,2,Mostowa,tertiary,50,False,False,34.424,"LINESTRING (15.2713253 54.0647492, 15.2718424 54.0648104)",,,,
236899748,2,Mostowa,tertiary,50,False,True,35.601,"LINESTRING (15.2713253 54.0647492, 15.2707915 54.0646831)",,,,
"[207756232, 207756112]",,"['Strumykowa', 'Mostowa']",residential,,False,"[False, True]",560.2190000000002,"LINESTRING (15.2713253 54.0647492, 15.2713099 54.0647891, 15.2712227 54.0649834, 15.2711765 54.0650865, 15.2711323 54.0651332, 15.2710902 54.0651681, 15.2708224 54.0653218, 15.2704003 54.0655522, 15.2701978 54.0656424, 15.2684916 54.0663252, 15.2684112 54.0663163, 15.267935 54.0659447, 15.2679186 54.0659108, 15.2679495 54.065865, 15.2700394 54.0650965, 15.2705201 54.0649246, 15.2705982 54.0648909, 15.2706623 54.0648632, 15.2707683 54.0647211, 15.2707915 54.0646831)",,,,
236899748,2,Mostowa,tertiary,50,False,True,34.424,"LINESTRING (15.2718424 54.0648104, 15.2713253 54.0647492)",,,,
207756294,,Śluzowa,residential,,False,False,153.08700000000002,"LINESTRING (15.2718424 54.0648104, 15.2718508 54.0647508, 15.2717833 54.0639317, 15.2717607 54.063697, 15.2717482 54.0635677, 15.2717192 54.0634365)",,,,
"[332327448, 332327451, 236899748]",2,Mostowa,tertiary,50,False,False,56.931000000000004,"LINESTRING (15.2718424 54.0648104, 15.2720126 54.064827, 15.2724629 54.064874, 15.2726999 54.0649042)",,yes,,
244210317,,Targowa,residential,,False,False,105.01599999999999,"LINESTRING (15.26079 54.0651461, 15.2607624 54.0651091, 15.2607032 54.0650255, 15.2607957 54.0649724, 15.2609552 54.0648806, 15.2611361 54.0647035, 15.2613636 54.0645593, 15.2615377 54.0644603, 15.2616122 54.0644175)",,,,
"[486642003, 244540607]",2,Morska,unclassified,,False,False,109.519,"LINESTRING (15.26079 54.0651461, 15.2611659 54.0651034, 15.2613889 54.0650781, 15.261658 54.0650433, 15.2617328 54.0650426, 15.2618148 54.0650413, 15.2619007 54.0650472, 15.2619683 54.0650567, 15.262134 54.0650934, 15.2623009 54.0651316, 15.2624158 54.0651584)",,,,
332316542,2,Podmiejska,secondary,50,False,False,607.3729999999999,"LINESTRING (15.2657114 54.0659389, 15.2674262 54.0667042, 15.267719 54.0668291, 15.2681349 54.0670085, 15.2683919 54.0670956, 15.2685855 54.0671493, 15.2687695 54.0671884, 15.2689598 54.067214, 15.2691634 54.06723, 15.2693954 54.0672313, 15.2695901 54.0672165, 15.269795 54.0671903, 15.270083 54.0671305, 15.2703638 54.0670337, 15.2706316 54.0669059, 15.2708455 54.0667825, 15.2711103 54.0666121, 15.271828 54.0661442, 15.2720075 54.0660151, 15.2721823 54.0658785, 15.2724163 54.065686, 15.2726394 54.065482, 15.2727537 54.0653746, 15.27284 54.0652811)",,,102,
332316542,2,Podmiejska,secondary,50,False,True,190.536,"LINESTRING (15.2657114 54.0659389, 15.2646464 54.0654645, 15.2643016 54.0653109, 15.2636616 54.06503, 15.2633808 54.0649067)",,,102,
207756643,1,,secondary,50,True,False,29.823999999999998,"LINESTRING (15.2601505 54.0635068, 15.2599652 54.0634081, 15.2599275 54.0633924, 15.2598569 54.0633628, 15.2597869 54.0633491)",,,102;109,
"[538095296, 207756648, 207756644]",2,,secondary,50,False,False,170.61,"LINESTRING (15.2601505 54.0635068, 15.2601583 54.0635098, 15.2606423 54.0637903, 15.2609281 54.0639347, 15.2611234 54.0640339, 15.2616761 54.0642422, 15.2622075 54.0644436)",,yes,102;109,
207756642,,Głęboka,residential,,False,False,7.487,"LINESTRING (15.2641078 54.0642355, 15.2641404 54.0642129, 15.2641819 54.0641841)",,,,
"[207756648, 207756644, 538095296]",2,,secondary,50,False,True,170.61,"LINESTRING (15.2622075 54.0644436, 15.2616761 54.0642422, 15.2611234 54.0640339, 15.2609281 54.0639347, 15.2606423 54.0637903, 15.2601583 54.0635098, 15.2601505 54.0635068)",,yes,102;109,
332316538,1,,secondary,50,True,False,31.413,"LINESTRING (15.2622075 54.0644436, 15.2623704 54.0644865, 15.2624809 54.0645206, 15.2625847 54.0645513, 15.2626451 54.0645588)",,,102;109,
341838525,1,Rondo Mrzeżyńskie,secondary,50,True,False,6.052,"LINESTRING (15.2629416 54.0647747, 15.2628594 54.0647999)",,,102;109,roundabout
207756649,1,Rondo Mrzeżyńskie,secondary,50,True,False,16.231,"LINESTRING (15.2628594 54.0647999, 15.262777 54.064805, 15.2626966 54.0647932, 15.2626281 54.0647657)",,,102;109,roundabout
332316540,1,Półwiejska,secondary,50,True,False,31.634999999999998,"LINESTRING (15.2628594 54.0647999, 15.2627008 54.0648895, 15.2626753 54.0649062, 15.2626366 54.0649316, 15.2625258 54.065006)",,,109,
332320463,1,Parkowa,tertiary,50,True,False,27.250999999999998,"LINESTRING (15.259821 54.0631137, 15.2599234 54.0631179, 15.260235 54.0631447)",,,,
341838534,1,Rondo Baszty Kaszanej,secondary,50,True,False,13.739,"LINESTRING (15.259821 54.0631137, 15.259872 54.0631419, 15.2599061 54.0631779, 15.2599202 54.0632183)",,,102;109,roundabout
341838532,1,Rondo Baszty Kaszanej,secondary,50,True,False,2.448,"LINESTRING (15.2599202 54.0632183, 15.259919 54.0632403)",,,102;109,roundabout
234346211,1,Rondo Baszty Kaszanej,secondary,50,True,False,14.564,"LINESTRING (15.2595773 54.0633444, 15.2595192 54.0633171, 15.259479 54.0632804, 15.2594605 54.0632381)",,,102;109,roundabout
332320461,1,Parkowa,secondary,50,True,False,37.49,"LINESTRING (15.2595773 54.0633444, 15.2593804 54.0633556, 15.2592263 54.0633669, 15.2590095 54.0633931)",,,102;109,
341838535,1,Rondo Baszty Kaszanej,secondary,50,True,False,14.157,"LINESTRING (15.2597869 54.0633491, 15.2597174 54.0633608, 15.2596451 54.0633591, 15.2595773 54.0633444)",,,102;109,roundabout
825192033,1,Rondo Niepodległości,secondary,50,True,False,8.392999999999999,"LINESTRING (15.2730812 54.0649082, 15.2731249 54.0649107, 15.2731597 54.0649204, 15.2731966 54.0649367)",,,102,roundabout
825192033,1,Rondo Niepodległości,secondary,50,True,False,7.062,"LINESTRING (15.2729794 54.0649271, 15.2730226 54.0649137, 15.2730812 54.0649082)",,,102,roundabout
332327449,1,Mostowa,tertiary,50,True,False,17.274,"LINESTRING (15.2729114 54.0649974, 15.2727963 54.0649507, 15.2726999 54.0649042)",,,,
826528055,1,Rondo Niepodległości,secondary,50,True,False,9.231,"LINESTRING (15.2729114 54.0649974, 15.2729224 54.0649705, 15.2729456 54.0649464, 15.2729794 54.0649271)",,,102,roundabout
234346212,1,Rondo Niepodległości,secondary,50,True,False,8.825999999999999,"LINESTRING (15.2729516 54.0650711, 15.2729322 54.0650548, 15.2729187 54.0650366, 15.2729116 54.0650172, 15.2729114 54.0649974)",,,102,roundabout
332327455,1,Podmiejska,secondary,50,True,False,26.896,"LINESTRING (15.2731232 54.0651055, 15.2729927 54.0651915, 15.27284 54.0652811)",,,102,
341838530,1,Rondo Niepodległości,secondary,50,True,False,12.267,"LINESTRING (15.2731232 54.0651055, 15.2730471 54.0651034, 15.2729947 54.065092, 15.2729516 54.0650711)",,,102,roundabout
244210317,,Targowa,residential,,False,True,105.016,"LINESTRING (15.2616122 54.0644175, 15.2615377 54.0644603, 15.2613636 54.0645593, 15.2611361 54.0647035, 15.2609552 54.0648806, 15.2607957 54.0649724, 15.2607032 54.0650255, 15.2607624 54.0651091, 15.26079 54.0651461)",,,,
299734921,,Jana Pawła II,living_street,,False,False,18.506,"LINESTRING (15.2653906 54.0646058, 15.2653641 54.0646822, 15.2653313 54.0647306, 15.2653112 54.064765)",,,,
299734921,,Jana Pawła II,living_street,,False,True,73.176,"LINESTRING (15.2653906 54.0646058, 15.2653763 54.0645732, 15.2653827 54.0645285, 15.2655673 54.0643863, 15.2657113 54.0642754, 15.2659441 54.0640961, 15.2659823 54.064068)",,,,
"[332327448, 332327451, 236899748]",2,Mostowa,tertiary,50,False,True,56.931,"LINESTRING (15.2726999 54.0649042, 15.2724629 54.064874, 15.2720126 54.064827, 15.2718424 54.0648104)",,yes,,
332327456,1,Mostowa,tertiary,50,True,False,18.418,"LINESTRING (15.2726999 54.0649042, 15.2728207 54.064913, 15.2729794 54.0649271)",,,,
244210315,,Kozia,living_street,,False,True,16.588,"LINESTRING (15.2667157 54.0646544, 15.2668667 54.0645344)",,,,
299734922,,Kozia,living_street,,True,False,95.992,"LINESTRING (15.2667157 54.0646544, 15.2665978 54.0647365, 15.2665769 54.064751, 15.2664856 54.0647785, 15.2663762 54.0647875, 15.2662381 54.0647754, 15.2661861 54.0647683, 15.2661245 54.0647598, 15.2660227 54.0647458, 15.2659092 54.0647266, 15.2656071 54.0646753, 15.2655397 54.0646639, 15.2653906 54.0646058)",,,,
341838528,1,Rondo Mrzeżyńskie,secondary,50,True,False,32.743,"LINESTRING (15.2626451 54.0645588, 15.2627184 54.0645352, 15.2628012 54.0645281, 15.2628629 54.0645359, 15.2628829 54.0645384, 15.2629535 54.0645647, 15.263004 54.0646038, 15.2630282 54.0646508)",,,102;109,roundabout
332316549,1,,secondary,50,True,False,34.925000000000004,"LINESTRING (15.2625564 54.0646807, 15.2625096 54.0646371, 15.2624202 54.064579, 15.2623098 54.0645041, 15.2622075 54.0644436)",,,102;109,
341838524,1,Rondo Mrzeżyńskie,secondary,50,True,False,15.251000000000001,"LINESTRING (15.2625564 54.0646807, 15.2625647 54.0646321, 15.2625948 54.0645916, 15.2626451 54.0645588)",,,102;109,roundabout
332316551,1,Podmiejska,secondary,50,True,False,36.637,"LINESTRING (15.2630282 54.0646508, 15.2631495 54.0647512, 15.2632451 54.0648155, 15.2633808 54.0649067)",,,102,
341838526,1,Rondo Mrzeżyńskie,secondary,50,True,False,15.468,"LINESTRING (15.2630282 54.0646508, 15.263024 54.0646971, 15.262994 54.06474, 15.2629416 54.0647747)",,,102;109,roundabout
341838527,1,Rondo Mrzeżyńskie,secondary,50,True,False,10.686,"LINESTRING (15.2626281 54.0647657, 15.2625788 54.0647247, 15.2625564 54.0646807)",,,102;109,roundabout
173015054,2,Półwiejska,secondary,50,False,True,18.404,"LINESTRING (15.2625258 54.065006, 15.2624158 54.0651584)",,,109,
332316550,1,Półwiejska,secondary,50,True,False,27.659,"LINESTRING (15.2625258 54.065006, 15.2625781 54.0649139, 15.2625953 54.0648824, 15.2626071 54.0648609, 15.2626281 54.0647657)",,,109,
207756134,2,Parkowa,tertiary,50,False,False,5.446,"LINESTRING (15.2603178 54.0631386, 15.260235 54.0631447)",,,,
"[207756134, 173492823]",2,"['Parkowa', 'Tadeusza Kościuszki']",tertiary,50,False,True,137.075,"LINESTRING (15.2603178 54.0631386, 15.2604016 54.0631368, 15.2605183 54.0631426, 15.2606315 54.0631569, 15.2607656 54.0631766, 15.260913 54.0631919, 15.2611367 54.0632038, 15.2612907 54.0632024, 15.2613606 54.0631985, 15.2614462 54.0631853, 15.2616237 54.0631482, 15.261817 54.0631039, 15.2618491 54.0630965, 15.2620967 54.063004, 15.2621806 54.062961, 15.2622666 54.0629093)",,,,
"[538095309, 1020271213, 718467374]",,,residential,,False,"[False, True]",166.739,"LINESTRING (15.2603178 54.0631386, 15.2602978 54.0630809, 15.2602248 54.0628609, 15.2601261 54.0626585, 15.2598766 54.0622925, 15.2597578 54.0621544, 15.2594798 54.0617925, 15.2594422 54.0617366)",,,,
341838536,1,Rondo Baszty Kaszanej,secondary,50,True,False,33.761,"LINESTRING (15.2594605 54.0632381, 15.2594666 54.0631949, 15.2594955 54.063155, 15.2595443 54.0631224, 15.259608 54.0631004, 15.2596802 54.0630912, 15.2597537 54.0630957, 15.259821 54.0631137)",,,102;109,roundabout
332320462,1,,secondary,50,True,False,33.295,"LINESTRING (15.259919 54.0632403, 15.2599534 54.0632865, 15.2600093 54.0633422, 15.2600366 54.0633692, 15.2601505 54.0635068)",,,102;109,
341838533,1,Rondo Baszty Kaszanej,secondary,50,True,False,15.536,"LINESTRING (15.259919 54.0632403, 15.259906 54.0632744, 15.2598782 54.0633053, 15.2598376 54.0633308, 15.2597869 54.0633491)",,,102;109,roundabout
234346210,1,Parkowa,secondary,50,True,False,34.283,"LINESTRING (15.2590095 54.0633931, 15.259138 54.0633425, 15.2593375 54.0632915, 15.2594605 54.0632381)",,,102;109,
341838529,1,Rondo Niepodległości,secondary,50,True,False,10.838000000000001,"LINESTRING (15.2731966 54.0649367, 15.273229 54.064963, 15.273245 54.0649942, 15.2732428 54.0650266)",,,102,roundabout
233714011,,Henryka Sienkiewicza,residential,,True,False,23.018,"LINESTRING (15.2679521 54.0638079, 15.2677585 54.0639197, 15.2677007 54.0639531)",,,,
341843877,,Henryka Sienkiewicza,residential,,True,False,33.557,"LINESTRING (15.2679521 54.0638079, 15.2678472 54.063834, 15.2677256 54.0638436, 15.2676022 54.0638404, 15.2675472 54.0638353, 15.26745 54.0638264)",,,,
233714016,1,Juliusza Słowackiego,tertiary,50,True,False,54.87499999999999,"LINESTRING (15.26745 54.0638264, 15.2673502 54.0637696, 15.2669627 54.0635654, 15.2668272 54.0634949)",,,,
207756155,,Pocztowa,living_street,,False,False,94.678,"LINESTRING (15.262984 54.0636289, 15.2631129 54.0635432, 15.2633555 54.0633953, 15.2637123 54.0631778, 15.2639898 54.0630155)",,,,
207756115,,Nadbrzeżna,residential,,False,False,192.761,"LINESTRING (15.2695196 54.0606763, 15.2697485 54.0611002, 15.2698822 54.0613869, 15.2700724 54.0617573, 15.2702159 54.0620217, 15.2703073 54.0621578, 15.2704097 54.062252, 15.270492 54.0623016)",,,,
996982978,,Wąska,residential,,False,False,16.764,"LINESTRING (15.2641427 54.061155, 15.2642742 54.0610766, 15.2642857 54.0610701, 15.2643233 54.0610478)",no,,,
372678022,,Muzealna,residential,,False,True,5.458,"LINESTRING (15.2593118 54.059829, 15.2592413 54.0598554)",,,,
372678017,1,Józefa Poniatowskiego,residential,,False,False,135.512,"LINESTRING (15.2593118 54.059829, 15.2593295 54.0598529, 15.2597728 54.0604515, 15.2598525 54.0605418, 15.2599707 54.0606369, 15.2602728 54.0608226, 15.260316 54.0608424, 15.2603691 54.0608476)",,,,
207756059,,Cicha,residential,,False,True,55.592000000000006,"LINESTRING (15.2604475 54.058518, 15.2605491 54.0585766, 15.2606554 54.0585888, 15.2608253 54.0585303, 15.2610805 54.0584496, 15.2611817 54.0584186)",,,,
964600086,,Lipowa,residential,,False,False,46.944,"LINESTRING (15.2644642 54.0632845, 15.2647004 54.0634011, 15.2649588 54.0635286, 15.2649921 54.0635668)",,,,
964600098,,Kręta,residential,,False,False,62.507999999999996,"LINESTRING (15.2634903 54.0637961, 15.2637529 54.0639617, 15.2640418 54.0641115, 15.2641819 54.0641841)",,,,
965148282,,Wąska,residential,,False,True,27.06,"LINESTRING (15.2691732 54.0624111, 15.2688447 54.0622626)",,,,
"[1020271213, 538095309, 718467374]",,,residential,,False,"[False, True]",166.739,"LINESTRING (15.2594422 54.0617366, 15.2594798 54.0617925, 15.2597578 54.0621544, 15.2598766 54.0622925, 15.2601261 54.0626585, 15.2602248 54.0628609, 15.2602978 54.0630809, 15.2603178 54.0631386)",,,,
