osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,bridge,tunnel
173488465,False,,Powstańców,residential,False,109.74700000000001,"LINESTRING (21.1552531 52.313891, 21.1551414 52.3139232, 21.1549597 52.3139766, 21.1547172 52.3140391, 21.1543085 52.3141444, 21.1537409 52.3142249)",,,,
433453515,False,2,Lipowa,tertiary,False,77.22800000000001,"LINESTRING (21.1552531 52.313891, 21.1553875 52.3139661, 21.1555783 52.3140495, 21.1561618 52.3143068)",,,,
"[31331554, 479355307, 173140507, 433453532, 173140508, 31332511]",False,"['2', '3']",Lipowa,tertiary,"[False, True]",202.088,"LINESTRING (21.1552531 52.313891, 21.1551801 52.3138349, 21.155118 52.3137742, 21.1548205 52.3134654, 21.1545758 52.3131871, 21.1545427 52.3131487, 21.154383 52.3129595, 21.1543029 52.3128673, 21.1542145 52.3127645, 21.1540946 52.3126239, 21.1538783 52.3123666, 21.1538218 52.3122999)",,,yes,
178891224,False,,Piotra Skargi,residential,True,192.855,"LINESTRING (21.1547714 52.3086067, 21.1547019 52.3085775, 21.1546721 52.308565, 21.152434 52.307624)",,,,
249922874,False,2,Kolejowa,tertiary,False,134.38,"LINESTRING (21.1547714 52.3086067, 21.15516 52.3082702, 21.1551964 52.3082393, 21.1553307 52.3081223, 21.1555163 52.3079615, 21.1558204 52.3076981, 21.1559113 52.3076194)",,,,
249922874,False,2,Kolejowa,tertiary,True,47.782,"LINESTRING (21.1547714 52.3086067, 21.1545554 52.3087872, 21.1545333 52.308806, 21.1543584 52.3089544)",,,,
550628729,False,2,Lipowa,tertiary,True,82.655,"LINESTRING (21.1583665 52.3153083, 21.1581698 52.315221, 21.1577772 52.3150389, 21.1573939 52.3148622)",,,,
830661013,True,1,Literacka,residential,False,84.964,"LINESTRING (21.1596704 52.3073277, 21.1593202 52.3076415, 21.1589661 52.3079589)",,30,,
100992454,False,,Henryka Sienkiewicza,residential,False,69.49,"LINESTRING (21.1582128 52.3086034, 21.1583275 52.3086528, 21.1590482 52.3089635)",,,,
178884681,True,,Literacka,living_street,False,286.473,"LINESTRING (21.1582128 52.3086034, 21.1581668 52.30864, 21.1579401 52.308807, 21.1573953 52.3091828, 21.1572539 52.3092199, 21.1564917 52.3093318, 21.1560947 52.3095154, 21.155244 52.3099966, 21.1551641 52.3100635, 21.15508 52.3101409, 21.1550414 52.3101838)",,,,
219686389,False,,Henryka Sienkiewicza,residential,True,190.935,"LINESTRING (21.1582128 52.3086034, 21.1581841 52.3085897, 21.1570239 52.3080943, 21.1565568 52.3078949, 21.1559873 52.3076518, 21.1559113 52.3076194)",,,,
100992454,False,,Henryka Sienkiewicza,residential,True,69.49,"LINESTRING (21.1590482 52.3089635, 21.1583275 52.3086528, 21.1582128 52.3086034)",,,,
1183833522,False,2,Waleriana Łukasińskiego,residential,True,100.99099999999999,"LINESTRING (21.1590482 52.3089635, 21.1589021 52.309028, 21.1583662 52.3092558, 21.1578303 52.3094835)",,,,
830661013,True,1,Literacka,residential,False,88.084,"LINESTRING (21.1589661 52.3079589, 21.1582128 52.3086034)",,30,,
219686396,False,2,Niecała,residential,True,121.31,"LINESTRING (21.1589661 52.3079589, 21.1589205 52.3079405, 21.1588948 52.3079297, 21.1588763 52.3079219, 21.1585979 52.3078048, 21.158396 52.3077198, 21.1574957 52.3073409)",,,,
219686396,False,2,Niecała,residential,False,121.31000000000002,"LINESTRING (21.1574957 52.3073409, 21.158396 52.3077198, 21.1585979 52.3078048, 21.1588763 52.3079219, 21.1588948 52.3079297, 21.1589205 52.3079405, 21.1589661 52.3079589)",,,,
433853888,False,2,Marecka,tertiary,True,265.811,"LINESTRING (21.1520643 52.3116212, 21.1520429 52.3116301, 21.1517721 52.3116886, 21.1516131 52.311723, 21.1512657 52.3117984, 21.1511176 52.3118305, 21.1508554 52.3118874, 21.15054 52.3119558, 21.1504696 52.3119711, 21.1501441 52.312039, 21.1498777 52.3120806, 21.1495565 52.3121104, 21.1492388 52.3121175, 21.1488891 52.3121039, 21.1485528 52.3120697, 21.1482945 52.3120429)",,50,,
870780461,True,1,Marecka,tertiary,False,26.830000000000005,"LINESTRING (21.1520643 52.3116212, 21.1521177 52.3115963, 21.1521677 52.3115687, 21.1522235 52.3115335, 21.1522632 52.3115053, 21.1522897 52.3114846, 21.152306 52.31147, 21.1523298 52.3114451)",,50,,
"[1015439093, 184353078]",False,,Marii Konopnickiej,residential,True,129.822,"LINESTRING (21.1516755 52.3125414, 21.15295 52.3117324, 21.1530003 52.3117005)",,,,
437358808,False,2,Kolejowa,tertiary,True,10.958,"LINESTRING (21.1524728 52.3111471, 21.1524517 52.3112448)",,,,
"[878095256, 496067608]",False,2,Kolejowa,tertiary,False,58.29,"LINESTRING (21.1524728 52.3111471, 21.1524844 52.3111123, 21.1524994 52.3110775, 21.1525175 52.3110429, 21.152572 52.3109556, 21.1525911 52.310925, 21.1526849 52.3107775, 21.152763 52.3106545)",,,,
"[108531772, 397798279]",False,2,Wolności,residential,True,121.547,"LINESTRING (21.1573939 52.3148622, 21.1572953 52.3149078, 21.1572716 52.314919, 21.1570392 52.3150286, 21.1558695 52.3147223, 21.1558046 52.3147089)",,50,,
"[296542187, 433453515]",False,2,Lipowa,tertiary,True,104.06700000000001,"LINESTRING (21.1573939 52.3148622, 21.1573436 52.314839, 21.1564601 52.3144462, 21.1564272 52.3144307, 21.1562676 52.3143553, 21.1561618 52.3143068)",,,,
550628729,False,2,Lipowa,tertiary,False,82.655,"LINESTRING (21.1573939 52.3148622, 21.1577772 52.3150389, 21.1581698 52.315221, 21.1583665 52.3153083)",,,,
219686391,False,,Henryka Sienkiewicza,residential,False,191.861,"LINESTRING (21.1536021 52.3066276, 21.1558366 52.3075873, 21.1559113 52.3076194)",,,,
131901130,False,,Dębowa,residential,True,122.732,"LINESTRING (21.1576925 52.3138219, 21.1572257 52.3138391, 21.1569967 52.3138952, 21.1568011 52.3139386, 21.1565117 52.3140795, 21.1562802 52.314208, 21.1562068 52.3142672, 21.1561618 52.3143068)",,,,
131901130,False,,Dębowa,residential,False,122.732,"LINESTRING (21.1561618 52.3143068, 21.1562068 52.3142672, 21.1562802 52.314208, 21.1565117 52.3140795, 21.1568011 52.3139386, 21.1569967 52.3138952, 21.1572257 52.3138391, 21.1576925 52.3138219)",,,,
"[433453515, 296542187]",False,2,Lipowa,tertiary,False,104.06700000000001,"LINESTRING (21.1561618 52.3143068, 21.1562676 52.3143553, 21.1564272 52.3144307, 21.1564601 52.3144462, 21.1573436 52.314839, 21.1573939 52.3148622)",,,,
433453515,False,2,Lipowa,tertiary,True,77.228,"LINESTRING (21.1561618 52.3143068, 21.1555783 52.3140495, 21.1553875 52.3139661, 21.1552531 52.313891)",,,,
217953560,False,2,Długa,residential,False,80.465,"LINESTRING (21.1528497 52.3151074, 21.153017 52.3150803, 21.1535065 52.3150011, 21.153994 52.3149222)",,30,,
244136653,False,,Młodzieżowa,residential,True,100.48599999999999,"LINESTRING (21.1528497 52.3151074, 21.1528339 52.3150704, 21.1528265 52.3150533, 21.1527925 52.314974, 21.1524815 52.3142322)",,,,
173488465,False,,Powstańców,residential,False,117.56899999999999,"LINESTRING (21.1524815 52.3142322, 21.1518819 52.3142455, 21.1514754 52.3142546, 21.1512105 52.3142604, 21.1507531 52.3142706)",,,,
173488465,False,,Powstańców,residential,True,85.63,"LINESTRING (21.1524815 52.3142322, 21.152572 52.3142321, 21.1526821 52.314232, 21.1529788 52.3142317, 21.1535631 52.3142311, 21.1535803 52.3142309, 21.1537409 52.3142249)",,,,
244136653,False,,Młodzieżowa,residential,False,100.48599999999999,"LINESTRING (21.1524815 52.3142322, 21.1527925 52.314974, 21.1528265 52.3150533, 21.1528339 52.3150704, 21.1528497 52.3151074)",,,,
"[842324939, 284992484, 284992485, 531287311]",False,2,Tadeusza Kościuszki,residential,True,250.04000000000005,"LINESTRING (21.1482945 52.3120429, 21.1483025 52.3121462, 21.1483062 52.3123584, 21.148307 52.3124304, 21.1483151 52.3126525, 21.148316 52.3126808, 21.1483582 52.3140439, 21.1483627 52.3141882, 21.1483638 52.3142149, 21.1483648 52.3142911)",,30,yes,
433853888,False,2,Marecka,tertiary,False,265.811,"LINESTRING (21.1482945 52.3120429, 21.1485528 52.3120697, 21.1488891 52.3121039, 21.1492388 52.3121175, 21.1495565 52.3121104, 21.1498777 52.3120806, 21.1501441 52.312039, 21.1504696 52.3119711, 21.15054 52.3119558, 21.1508554 52.3118874, 21.1511176 52.3118305, 21.1512657 52.3117984, 21.1516131 52.311723, 21.1517721 52.3116886, 21.1520429 52.3116301, 21.1520643 52.3116212)",,50,,
"[433853891, 433853894]",False,"['2', '3']",Marecka,tertiary,True,58.986999999999995,"LINESTRING (21.1482945 52.3120429, 21.1479107 52.312001, 21.1477409 52.3119702, 21.1474454 52.3119361)",,50,,
825935840,False,2,Księdza Bolesława Jagiełłowicza,residential,False,83.458,"LINESTRING (21.1482945 52.3120429, 21.1483078 52.311936, 21.1483305 52.3118188, 21.148386 52.3116848, 21.1484276 52.3116113, 21.1484913 52.3115104, 21.148571 52.3114129, 21.1486476 52.3113335)",,30,,
31332504,False,,Stanisława Staszica,residential,True,94.557,"LINESTRING (21.1520716 52.3079421, 21.1513035 52.3086247, 21.1512833 52.3086427)",,,,
178887845,False,,Mikołaja Kopernika,residential,False,191.943,"LINESTRING (21.1520716 52.3079421, 21.1542057 52.3088851, 21.1542975 52.3089257, 21.1543584 52.3089544)",,,,
178887845,False,,Mikołaja Kopernika,residential,True,253.55499999999998,"LINESTRING (21.1520716 52.3079421, 21.1520385 52.307929, 21.1519789 52.3079032, 21.1490275 52.3066248)",,,,
714723560,True,1,Stanisława Staszica,residential,False,43.107,"LINESTRING (21.1520716 52.3079421, 21.1521397 52.3078823, 21.152434 52.307624)",,,,
217953560,False,2,Długa,residential,True,86.981,"LINESTRING (21.1558046 52.3147089, 21.1557455 52.3147032, 21.1556863 52.3147032, 21.1556226 52.3147096, 21.1553073 52.3147526, 21.1545466 52.3148364)",,30,,
"[397798283, 296542236]",False,,,living_street,False,84.528,"LINESTRING (21.1558046 52.3147089, 21.1558056 52.3146688, 21.1557915 52.3146274, 21.1557456 52.3145631, 21.1552867 52.3140241)",,,,
"[108531772, 397798279]",False,2,Wolności,residential,False,121.547,"LINESTRING (21.1558046 52.3147089, 21.1558695 52.3147223, 21.1570392 52.3150286, 21.1572716 52.314919, 21.1572953 52.3149078, 21.1573939 52.3148622)",,50,,
825935840,False,2,Księdza Bolesława Jagiełłowicza,residential,True,49.345,"LINESTRING (21.1498361 52.3101295, 21.1494678 52.3105119)",,30,,
436298141,False,,Józefa Gromali,residential,True,67.385,"LINESTRING (21.1498361 52.3101295, 21.1500804 52.3098718, 21.1502803 52.3096899, 21.1503636 52.3096169)",,,,
"[834813705, 175146255]",False,,Jagiellońska,residential,True,193.03500000000003,"LINESTRING (21.1498361 52.3101295, 21.1476596 52.3091817, 21.1476356 52.3091701, 21.1476186 52.3091619, 21.1475449 52.3091079)",,,,
1163873480,False,,Jagiellońska,residential,False,57.697,"LINESTRING (21.1498361 52.3101295, 21.1504279 52.3103809, 21.1505335 52.3104252)",,,,
637197554,False,,Jagiellońska,residential,True,135.052,"LINESTRING (21.1521637 52.3111193, 21.1508987 52.3105784, 21.1506924 52.3104919, 21.1505335 52.3104252)",,,,
"[1163873478, 175146254]",True,,Jagiellońska,residential,False,21.295,"LINESTRING (21.1521637 52.3111193, 21.1522913 52.3111371, 21.1524043 52.3111454, 21.1524728 52.3111471)",,,,
322742307,False,,Juliusza Słowackiego,residential,True,50.534000000000006,"LINESTRING (21.1550414 52.3101838, 21.1552421 52.3102747, 21.1556491 52.3104454)",,,,
"[404417094, 1033547432, 1033547433, 1078336565, 1033618869, 443961948, 810394877]",False,,"['Juliusza Słowackiego', 'Leśna']",residential,"[False, True]",313.069,"LINESTRING (21.1550414 52.3101838, 21.1545587 52.3099739, 21.1543778 52.3098994, 21.1542068 52.3098479, 21.1540518 52.3098229, 21.1539658 52.3098152, 21.1537851 52.3098062, 21.1536844 52.3097903, 21.1536175 52.3097728, 21.1535647 52.3097514, 21.1534301 52.3096933, 21.1533335 52.3096518, 21.1532449 52.3096022, 21.1531669 52.3095506, 21.153116 52.309493, 21.1530003 52.3093968, 21.1529314 52.3093566, 21.1513158 52.3086568, 21.1512833 52.3086427)",,,yes,
178887845,False,,Mikołaja Kopernika,residential,False,253.555,"LINESTRING (21.1490275 52.3066248, 21.1519789 52.3079032, 21.1520385 52.307929, 21.1520716 52.3079421)",,,,
178887845,False,,Mikołaja Kopernika,residential,True,191.943,"LINESTRING (21.1543584 52.3089544, 21.1542975 52.3089257, 21.1542057 52.3088851, 21.1520716 52.3079421)",,,,
249922874,False,2,Kolejowa,tertiary,False,47.782,"LINESTRING (21.1543584 52.3089544, 21.1545333 52.308806, 21.1545554 52.3087872, 21.1547714 52.3086067)",,,,
"[404414785, 1015439089, 714723565, 714723566]",False,2,Kolejowa,tertiary,True,219.02799999999996,"LINESTRING (21.1543584 52.3089544, 21.1542683 52.3090328, 21.1541387 52.3091455, 21.1539081 52.309346, 21.1535248 52.3096793, 21.1534469 52.3097507, 21.1532543 52.3099496, 21.1532217 52.3099859, 21.1531303 52.310103, 21.1529621 52.3103498, 21.152763 52.3106545)",,40,,yes
31332529,False,2,Waleriana Łukasińskiego,residential,False,183.37,"LINESTRING (21.1556491 52.3104454, 21.1557324 52.3103748, 21.1558225 52.3103349, 21.1558507 52.310323, 21.1561559 52.3101939, 21.1565561 52.3100199, 21.1571222 52.3097737, 21.1578303 52.3094835)",,,,
322742307,False,,Juliusza Słowackiego,residential,False,50.534000000000006,"LINESTRING (21.1556491 52.3104454, 21.1552421 52.3102747, 21.1550414 52.3101838)",,,,
"[485964496, 178888937, 485964494, 485964495]",False,2,Juliusza Słowackiego,residential,True,190.20000000000002,"LINESTRING (21.1556491 52.3104454, 21.156338 52.3107498, 21.1565668 52.3108484, 21.1567181 52.3109135, 21.1568566 52.3109701, 21.1574894 52.3112447, 21.1578178 52.3113893, 21.1579282 52.3114374)",,,,
714723559,True,1,Stanisława Staszica,residential,False,88.527,"LINESTRING (21.152868 52.3072851, 21.1535362 52.3066822, 21.1536021 52.3066276)",,30,,
219686389,False,,Henryka Sienkiewicza,residential,False,190.935,"LINESTRING (21.1559113 52.3076194, 21.1559873 52.3076518, 21.1565568 52.3078949, 21.1570239 52.3080943, 21.1581841 52.3085897, 21.1582128 52.3086034)",,,,
219686391,False,,Henryka Sienkiewicza,residential,True,191.861,"LINESTRING (21.1559113 52.3076194, 21.1558366 52.3075873, 21.1536021 52.3066276)",,,,
249922874,False,2,Kolejowa,tertiary,True,134.38,"LINESTRING (21.1559113 52.3076194, 21.1558204 52.3076981, 21.1555163 52.3079615, 21.1553307 52.3081223, 21.1551964 52.3082393, 21.15516 52.3082702, 21.1547714 52.3086067)",,,,
178891224,False,,Piotra Skargi,residential,False,192.855,"LINESTRING (21.152434 52.307624, 21.1546721 52.308565, 21.1547019 52.3085775, 21.1547714 52.3086067)",,,,
714723560,True,1,Stanisława Staszica,residential,False,47.861000000000004,"LINESTRING (21.152434 52.307624, 21.1524969 52.3075749, 21.152868 52.3072851)",,,,
31332529,False,2,Waleriana Łukasińskiego,residential,True,183.36999999999998,"LINESTRING (21.1578303 52.3094835, 21.1571222 52.3097737, 21.1565561 52.3100199, 21.1561559 52.3101939, 21.1558507 52.310323, 21.1558225 52.3103349, 21.1557324 52.3103748, 21.1556491 52.3104454)",,,,
1183833522,False,2,Waleriana Łukasińskiego,residential,False,100.991,"LINESTRING (21.1578303 52.3094835, 21.1583662 52.3092558, 21.1589021 52.309028, 21.1590482 52.3089635)",,,,
184316122,False,,Cicha,residential,True,244.134,"LINESTRING (21.1459826 52.3095781, 21.1459832 52.3096337, 21.1460046 52.3117184, 21.1460052 52.3117736)",,,,
184316163,False,,Inżynierska,residential,False,57.096000000000004,"LINESTRING (21.1459826 52.3095781, 21.1465419 52.3094136, 21.1467395 52.3093556)",,,,
31333207,False,2,Marecka,tertiary,False,44.723,"LINESTRING (21.1460052 52.3117736, 21.1464668 52.3118236, 21.1466535 52.3118419)",,50,,
184316122,False,,Cicha,residential,False,244.134,"LINESTRING (21.1460052 52.3117736, 21.1460046 52.3117184, 21.1459832 52.3096337, 21.1459826 52.3095781)",,,,
637197552,False,2,Piastowska,residential,True,17.544999999999998,"LINESTRING (21.1481171 52.3086454, 21.1481596 52.3086621, 21.1483341 52.3087308)",,,,
"[1033547434, 834813706, 1033547436, 1033547437, 1000928730, 810394877]",False,2,"['Leśna', 'Inżynierska']",residential,"[False, True]",292.42100000000005,"LINESTRING (21.1481171 52.3086454, 21.1485859 52.3082696, 21.1487132 52.3081661, 21.1487711 52.3081122, 21.148876 52.3080198, 21.1489845 52.3079299, 21.1491237 52.3078512, 21.1491999 52.3078245, 21.1493177 52.3078031, 21.1494181 52.3078024, 21.149533 52.3078076, 21.1495749 52.3078164, 21.1497153 52.3078604, 21.1498147 52.3079197, 21.1501896 52.3081211, 21.1506874 52.3083806, 21.1512833 52.3086427)",,30,,yes
"[1110395385, 1184945506, 1184945507]",False,,Inżynierska,residential,True,65.024,"LINESTRING (21.1481171 52.3086454, 21.1480551 52.3087072, 21.147928 52.3088369, 21.1478238 52.3089405, 21.1477274 52.309004, 21.1476922 52.309026, 21.1476588 52.3090468, 21.1476325 52.3090633, 21.1475809 52.3090925, 21.1475666 52.3090986, 21.1475449 52.3091079)",,,,
184316163,False,,Inżynierska,residential,True,11.147,"LINESTRING (21.1468851 52.3093095, 21.1467395 52.3093556)",,,,
"[834813707, 184316163]",False,,Inżynierska,residential,False,50.154999999999994,"LINESTRING (21.1468851 52.3093095, 21.1472972 52.3091862, 21.147448 52.309141, 21.1475449 52.3091079)",,,,
184352072,True,,Bolesława Prusa,residential,False,222.12,"LINESTRING (21.1468851 52.3093095, 21.1469186 52.3093572, 21.1469409 52.309389, 21.146989 52.3094191, 21.1481973 52.3099801, 21.1494678 52.3105119)",,,,
184316163,False,,Inżynierska,residential,False,11.147,"LINESTRING (21.1467395 52.3093556, 21.1468851 52.3093095)",,,,
184316163,False,,Inżynierska,residential,True,57.096000000000004,"LINESTRING (21.1467395 52.3093556, 21.1465419 52.3094136, 21.1459826 52.3095781)",,,,
184352075,False,,Zaułek,residential,True,277.392,"LINESTRING (21.1467395 52.3093556, 21.1467716 52.3094007, 21.1467872 52.3094226, 21.1467948 52.3094628, 21.1467075 52.3103309, 21.1466573 52.3117347, 21.1466535 52.3118419)",,,,
436298141,False,,Józefa Gromali,residential,False,67.38499999999999,"LINESTRING (21.1503636 52.3096169, 21.1502803 52.3096899, 21.1500804 52.3098718, 21.1498361 52.3101295)",,,,
630568196,False,2,Piastowska,residential,True,199.81699999999998,"LINESTRING (21.1503636 52.3096169, 21.1512545 52.3100134, 21.1513954 52.3100751, 21.1516461 52.3101848, 21.1526258 52.3105999, 21.152763 52.3106545)",,,,
637197552,False,2,Piastowska,residential,False,169.547,"LINESTRING (21.1503636 52.3096169, 21.1497372 52.3093441, 21.1489102 52.3089876, 21.1483341 52.3087308)",,,,
184352071,False,,Kwiatowa,residential,True,217.82,"LINESTRING (21.1473901 52.3099775, 21.1473953 52.3103111, 21.1474425 52.3118432, 21.1474454 52.3119361)",,,,
825935840,False,2,Księdza Bolesława Jagiełłowicza,residential,False,49.345,"LINESTRING (21.1494678 52.3105119, 21.1498361 52.3101295)",,30,,
825935840,False,2,Księdza Bolesława Jagiełłowicza,residential,True,107.03099999999999,"LINESTRING (21.1494678 52.3105119, 21.148946 52.3110307, 21.1486476 52.3113335)",,30,,
"[496067608, 878095256]",False,2,Kolejowa,tertiary,True,58.290000000000006,"LINESTRING (21.152763 52.3106545, 21.1526849 52.3107775, 21.1525911 52.310925, 21.152572 52.3109556, 21.1525175 52.3110429, 21.1524994 52.3110775, 21.1524844 52.3111123, 21.1524728 52.3111471)",,,,
630568196,False,2,Piastowska,residential,False,199.817,"LINESTRING (21.152763 52.3106545, 21.1526258 52.3105999, 21.1516461 52.3101848, 21.1513954 52.3100751, 21.1512545 52.3100134, 21.1503636 52.3096169)",,,,
"[404414785, 1015439089, 714723565, 714723566]",False,2,Kolejowa,tertiary,False,219.028,"LINESTRING (21.152763 52.3106545, 21.1529621 52.3103498, 21.1531303 52.310103, 21.1532217 52.3099859, 21.1532543 52.3099496, 21.1534469 52.3097507, 21.1535248 52.3096793, 21.1539081 52.309346, 21.1541387 52.3091455, 21.1542683 52.3090328, 21.1543584 52.3089544)",,40,,yes
