osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
958516879,Króla Jana III Sobieskiego,residential,False,False,41.658,,,"LINESTRING (18.4035417 52.8947831, 18.4040342 52.8945549)",
87158949,Powstańców Wielkopolskich,secondary,False,False,72.84,2,246,"LINESTRING (18.4035417 52.8947831, 18.4032623 52.8949085, 18.4026694 52.8951732)",
958516877,Nowa,primary,False,False,49.007000000000005,2,15;246,"LINESTRING (18.4035417 52.8947831, 18.4035265 52.8950346, 18.4035134 52.8952235)",50
958516880,Inowrocławska,primary,False,False,49.229,2,15,"LINESTRING (18.4035417 52.8947831, 18.4035715 52.8944009, 18.4035723 52.8943408)",50
103386577,Ignacego Jana Paderewskiego,residential,False,True,108.936,,,"LINESTRING (18.4119047 52.8971827, 18.4116471 52.8966521, 18.4114926 52.8962356)",
829109031,Nowa,primary,False,False,141.75,2,15;246,"LINESTRING (18.4119047 52.8971827, 18.4122456 52.897169, 18.4123814 52.8971669, 18.4125516 52.8971652, 18.4129248 52.8971788, 18.4132924 52.8972041, 18.4140048 52.8972735)",50
931933218,Nowa,primary,False,True,218.358,2,15;246,"LINESTRING (18.4119047 52.8971827, 18.4103108 52.8972941, 18.4087909 52.8973962, 18.4086698 52.8974016)",50
353684799,Jana Kilińskiego,secondary,False,True,104.608,2,246,"LINESTRING (18.4121883 52.8934139, 18.4126153 52.8925091)",
353684799,Jana Kilińskiego,secondary,False,False,140.876,2,246,"LINESTRING (18.4121883 52.8934139, 18.4120062 52.8937681, 18.4119364 52.8939328, 18.4118938 52.8940169, 18.4118626 52.8941315, 18.4118605 52.8942316, 18.4118594 52.8946535)",
103386579,Króla Jana III Sobieskiego,residential,False,True,34.606,,,"LINESTRING (18.4118594 52.8946535, 18.4116565 52.8946852, 18.4113639 52.8947398)",
353684799,Jana Kilińskiego,secondary,False,True,140.87599999999998,2,246,"LINESTRING (18.4118594 52.8946535, 18.4118605 52.8942316, 18.4118626 52.8941315, 18.4118938 52.8940169, 18.4119364 52.8939328, 18.4120062 52.8937681, 18.4121883 52.8934139)",
"[931933216, 480924238]","['Jana Kilińskiego', 'Toruńska']",secondary,False,False,25.776000000000003,2,246,"LINESTRING (18.4118594 52.8946535, 18.41186 52.8946743, 18.4118638 52.8947333, 18.4118823 52.894828, 18.4119115 52.8948818)",
103386574,Kościelna,residential,False,True,140.393,,,"LINESTRING (18.4134813 52.895851, 18.4131003 52.8959363, 18.4128324 52.8959909, 18.4125372 52.8960609, 18.4122846 52.8961144, 18.4120423 52.8961649, 18.4118307 52.8961988, 18.4114926 52.8962356)",
107569009,Toruńska,secondary,False,True,116.54499999999999,,246,"LINESTRING (18.4134813 52.895851, 18.4134051 52.8958047, 18.4125612 52.895292, 18.4122625 52.8951041)",50
103386576,Kościelna,residential,False,False,72.688,,,"LINESTRING (18.4105901 52.8958192, 18.4106768 52.8959046, 18.4107707 52.8959806, 18.4108918 52.8960415, 18.4110287 52.8960802, 18.4111792 52.8961117, 18.4113249 52.8961321, 18.4114668 52.8961416)",
103386576,Kościelna,residential,False,True,123.73899999999999,,,"LINESTRING (18.4105901 52.8958192, 18.4105209 52.8957183, 18.4102061 52.8951769, 18.4100377 52.8947592)",
107569037,Spokojna,residential,False,True,122.29199999999999,,,"LINESTRING (18.4105901 52.8958192, 18.4093943 52.8960593, 18.4092578 52.8960376, 18.4088965 52.8959065)",
103386572,Dworcowa,residential,False,False,111.298,,,"LINESTRING (18.4077357 52.8920514, 18.4073766 52.8910742)",
103386572,Dworcowa,residential,False,True,15.92,,,"LINESTRING (18.4077357 52.8920514, 18.4077995 52.8921893)",
103386575,17 Stycznia,residential,False,False,211.66200000000003,,,"LINESTRING (18.4077357 52.8920514, 18.4076528 52.8920546, 18.4075469 52.8920388, 18.4072491 52.8919759, 18.4066387 52.8918382, 18.4060956 52.8917198, 18.4060144 52.891703, 18.4057893 52.8916696, 18.4055276 52.8916328, 18.4051718 52.8915896, 18.4048512 52.8915557, 18.4048 52.8915521, 18.404756 52.8915542, 18.4047115 52.8915647)",
353684799,Jana Kilińskiego,secondary,False,False,104.608,2,246,"LINESTRING (18.4126153 52.8925091, 18.4121883 52.8934139)",
103386573,17 Stycznia,residential,False,True,251.946,,,"LINESTRING (18.4126153 52.8925091, 18.4124719 52.8925004, 18.412361 52.8925107, 18.4122433 52.8925334, 18.4120982 52.8925807, 18.4115543 52.8928065, 18.4113977 52.8928206, 18.4091132 52.8923924)",
231530399,Króla Jana III Sobieskiego,residential,False,False,52.778,,,"LINESTRING (18.4073949 52.8946186, 18.4081754 52.8946784)",
945878189,Rynek,residential,True,False,35.188,,,"LINESTRING (18.4073949 52.8946186, 18.4073062 52.8949305)",
103386575,17 Stycznia,residential,False,False,101.785,,,"LINESTRING (18.4047115 52.8915647, 18.4046797 52.8915788, 18.4046204 52.8916101, 18.4042799 52.8918018, 18.4035857 52.8921781)",
103386575,17 Stycznia,residential,False,True,211.662,,,"LINESTRING (18.4047115 52.8915647, 18.404756 52.8915542, 18.4048 52.8915521, 18.4048512 52.8915557, 18.4051718 52.8915896, 18.4055276 52.8916328, 18.4057893 52.8916696, 18.4060144 52.891703, 18.4060956 52.8917198, 18.4066387 52.8918382, 18.4072491 52.8919759, 18.4075469 52.8920388, 18.4076528 52.8920546, 18.4077357 52.8920514)",
107568988,Stanisława Moniuszki,residential,False,True,199.946,,,"LINESTRING (18.4047115 52.8915647, 18.4044766 52.8911322, 18.4043475 52.8910001, 18.4042109 52.8909064, 18.4030458 52.8901065)",
931933219,Ignacego Jana Paderewskiego,residential,False,False,54.216,,,"LINESTRING (18.4113639 52.8947398, 18.4114033 52.8952268)",
103386578,Króla Jana III Sobieskiego,residential,False,False,40.193000000000005,,,"LINESTRING (18.4113639 52.8947398, 18.4114726 52.8947576, 18.4115987 52.8947814, 18.4117253 52.8948196, 18.4118287 52.8948539, 18.4119115 52.8948818)",
103386579,Króla Jana III Sobieskiego,residential,False,False,34.606,,,"LINESTRING (18.4113639 52.8947398, 18.4116565 52.8946852, 18.4118594 52.8946535)",
931933217,Króla Jana III Sobieskiego,residential,False,True,89.052,,,"LINESTRING (18.4113639 52.8947398, 18.4105895 52.8947658, 18.4100377 52.8947592)",
103386576,Kościelna,residential,False,False,123.73899999999999,,,"LINESTRING (18.4100377 52.8947592, 18.4102061 52.8951769, 18.4105209 52.8957183, 18.4105901 52.8958192)",
229876302,Króla Jana III Sobieskiego,residential,False,True,125.368,,,"LINESTRING (18.4100377 52.8947592, 18.4087975 52.8947286, 18.4081754 52.8946784)",
931933217,Króla Jana III Sobieskiego,residential,False,False,89.052,,,"LINESTRING (18.4100377 52.8947592, 18.4105895 52.8947658, 18.4113639 52.8947398)",
103386577,Ignacego Jana Paderewskiego,residential,False,False,10.595,,,"LINESTRING (18.4114668 52.8961416, 18.4114926 52.8962356)",
931933219,Ignacego Jana Paderewskiego,residential,False,True,101.81,,,"LINESTRING (18.4114668 52.8961416, 18.4114033 52.8952268)",
103386576,Kościelna,residential,False,True,72.688,,,"LINESTRING (18.4114668 52.8961416, 18.4113249 52.8961321, 18.4111792 52.8961117, 18.4110287 52.8960802, 18.4108918 52.8960415, 18.4107707 52.8959806, 18.4106768 52.8959046, 18.4105901 52.8958192)",
103386572,Dworcowa,residential,False,False,12.63,,,"LINESTRING (18.4081754 52.8946784, 18.4081944 52.8945654)",
231530399,Króla Jana III Sobieskiego,residential,False,True,52.778,,,"LINESTRING (18.4081754 52.8946784, 18.4073949 52.8946186)",
229876302,Króla Jana III Sobieskiego,residential,False,False,125.368,,,"LINESTRING (18.4081754 52.8946784, 18.4087975 52.8947286, 18.4100377 52.8947592)",
103386577,Ignacego Jana Paderewskiego,residential,False,True,10.595,,,"LINESTRING (18.4114926 52.8962356, 18.4114668 52.8961416)",
103386574,Kościelna,residential,False,False,140.393,,,"LINESTRING (18.4114926 52.8962356, 18.4118307 52.8961988, 18.4120423 52.8961649, 18.4122846 52.8961144, 18.4125372 52.8960609, 18.4128324 52.8959909, 18.4131003 52.8959363, 18.4134813 52.895851)",
103386577,Ignacego Jana Paderewskiego,residential,False,False,108.936,,,"LINESTRING (18.4114926 52.8962356, 18.4116471 52.8966521, 18.4119047 52.8971827)",
103386572,Dworcowa,residential,False,False,15.92,,,"LINESTRING (18.4077995 52.8921893, 18.4077357 52.8920514)",
103386572,Dworcowa,residential,False,True,150.02599999999998,,,"LINESTRING (18.4077995 52.8921893, 18.4078604 52.8923695, 18.4080704 52.892991, 18.4081299 52.8931949, 18.4081651 52.893375, 18.4081891 52.8935169)",
103386573,17 Stycznia,residential,False,False,91.613,,,"LINESTRING (18.4077995 52.8921893, 18.4079833 52.8921867, 18.4080407 52.892189, 18.4091132 52.8923924)",
107569017,Zamkowa,residential,False,False,69.428,,,"LINESTRING (18.4060372 52.8941833, 18.4059598 52.8941108, 18.4059562 52.8939373, 18.4059756 52.8939025, 18.406016 52.893868, 18.4060828 52.8938319, 18.40617 52.8938047, 18.4062978 52.8937878, 18.4064524 52.8937827)",
306214823,Rynek,residential,True,False,99.53200000000001,,,"LINESTRING (18.4060372 52.8941833, 18.4060826 52.8941641, 18.4061546 52.8941466, 18.407391 52.8942115, 18.4074801 52.89425)",
103386572,Dworcowa,residential,False,True,111.298,,,"LINESTRING (18.4073766 52.8910742, 18.4077357 52.8920514)",
