osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,width
107958532,Ogrodowa,tertiary,False,True,73.385,"LINESTRING (18.7937167 51.972981, 18.7938503 51.9730214, 18.7944271 51.9732086, 18.7946672 51.9732854)",,,,
171980138,Błogosławionego Bogumiła,tertiary,False,True,37.327999999999996,"LINESTRING (18.7937167 51.972981, 18.7937849 51.972899, 18.7939804 51.9726873)",2,50,,
"[1184843184, 225881418, 42340774]","['Turecka', 'Kościelnicka']",tertiary,False,True,130.09499999999997,"LINESTRING (18.7937167 51.972981, 18.7935515 51.9729847, 18.7934159 51.9729903, 18.7930162 51.9730526, 18.7927924 51.9730943, 18.7926538 51.9731332, 18.7925262 51.9732248, 18.7923054 51.9734265, 18.7922055 51.9735394)",,,,
171980138,Błogosławionego Bogumiła,tertiary,False,False,37.327999999999996,"LINESTRING (18.7939804 51.9726873, 18.7937849 51.972899, 18.7937167 51.972981)",2,50,,
171980138,Błogosławionego Bogumiła,tertiary,False,True,118.893,"LINESTRING (18.7939804 51.9726873, 18.7940574 51.9726023, 18.7947503 51.9718002, 18.7947975 51.971744)",2,50,,
107958535,Błogosławionego Bogumiła,residential,True,False,43.172,"LINESTRING (18.7930225 51.9738436, 18.7932766 51.9734883)",,,,
174186528,Przechodnia,residential,False,False,65.392,"LINESTRING (18.7930225 51.9738436, 18.7922548 51.9735582, 18.7922055 51.9735394)",,,,
101778149,Rynek,residential,True,False,66.071,"LINESTRING (18.7925479 51.9744212, 18.7925685 51.9743877, 18.7926372 51.9742957, 18.7927783 51.9741394, 18.7928976 51.9740068, 18.7929908 51.9738939)",,,,
138275756,Kościelna,residential,False,False,136.268,"LINESTRING (18.7925479 51.9744212, 18.7924964 51.9744977, 18.7923295 51.9747132, 18.7921436 51.9749877, 18.7922436 51.9752002, 18.7919717 51.9755471)",,,,
"[141862769, 42340779]","['Plac Kolegiacki', 'Kościelnicka']","['residential', 'tertiary']",False,True,117.13499999999999,"LINESTRING (18.7925479 51.9744212, 18.792379 51.9744224, 18.7916358 51.9742073, 18.7916781 51.9741586, 18.7919686 51.973814)",,,,
901851110,Jana Kilińskiego,residential,False,True,7.142,"LINESTRING (18.793765 51.9741544, 18.7938607 51.9741289)",,,,
901851109,Rynek,residential,True,False,61.418000000000006,"LINESTRING (18.793765 51.9741544, 18.7936676 51.9742402, 18.7933697 51.9745535, 18.7933027 51.9746273)",,,,
