osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,tunnel
311073391,2,Kuźnia,tertiary_link,50,False,False,12.556,"LINESTRING (21.3804557 50.9420631, 21.3805668 50.9419745)",,,
363614691,1,Siennieńska,residential,50,True,False,35.622,"LINESTRING (21.3887008 50.94033, 21.3887593 50.9404485, 21.3888637 50.9406334)",,,
"[783861296, 1007648381]","['1', '2']",Siennieńska,residential,,True,False,243.815,"LINESTRING (21.3894848 50.942189, 21.3896332 50.9426759, 21.389875 50.943391, 21.389955 50.943632, 21.3899848 50.9437104, 21.3900292 50.9438427, 21.3901236 50.9440886, 21.3901702 50.9442347, 21.3902056 50.9443339)",,,
"[83999862, 35716310]",2,Nowa,"['residential', 'living_street']",,False,False,136.92000000000002,"LINESTRING (21.3870118 50.9404864, 21.386875 50.9404815, 21.38652 50.94049, 21.3863359 50.9404929, 21.3861381 50.9396975)",,,
"[35716376, 35715097]",1,"['Rynek', 'Jana Głogowskiego']",residential,40,True,False,120.10600000000001,"LINESTRING (21.3870118 50.9404864, 21.3874289 50.940447, 21.3881555 50.9403478, 21.3883582 50.940324, 21.388512 50.9403261, 21.3885996 50.9403279, 21.3887008 50.94033)",,,
"[122815057, 1110067333]",1,Rynek,residential,,True,False,113.60199999999999,"LINESTRING (21.3870118 50.9404864, 21.3870172 50.9402731, 21.3869033 50.9397076, 21.3868571 50.9394711)",,,
35715319,1,Iłżecka,residential,40,True,False,68.633,"LINESTRING (21.3871003 50.9410954, 21.3869969 50.9406692, 21.3869795 50.940561, 21.3870118 50.9404864)",,,
35761221,,Szeroka,residential,,False,False,81.324,"LINESTRING (21.3871003 50.9410954, 21.387192 50.9410843, 21.3873538 50.9410648, 21.3875159 50.9410472, 21.3881094 50.9409826, 21.3882432 50.940968)",,,
122815058,2,Henryka Sienkiewicza,residential,,False,True,62.008,"LINESTRING (21.3871003 50.9410954, 21.3869623 50.9411198, 21.3862525 50.9412553)",,,
35713121,2,Stodolna,residential,50,False,True,115.636,"LINESTRING (21.3885967 50.9419838, 21.3882432 50.940968)",,,
35716298,2,Czerwonego Krzyża,residential,50,False,False,55.903,"LINESTRING (21.3885967 50.9419838, 21.3892422 50.9418859, 21.389374 50.9418709)",,,
35716298,2,Czerwonego Krzyża,residential,50,False,True,30.155,"LINESTRING (21.3885967 50.9419838, 21.3884978 50.9419947, 21.3881728 50.9420307)",,,
371696179,1,Stodolna,living_street,,False,False,85.138,"LINESTRING (21.3885967 50.9419838, 21.3885547 50.9424904, 21.3884346 50.9424806, 21.3881463 50.9424684)",,,
122815058,2,Henryka Sienkiewicza,residential,,False,False,97.70499999999998,"LINESTRING (21.3848971 50.9414536, 21.3852331 50.941427, 21.3855876 50.9413786, 21.386067 50.9412908, 21.3861095 50.9412827, 21.3862525 50.9412553)",,,
122815058,2,Henryka Sienkiewicza,residential,,False,True,20.876,"LINESTRING (21.3848971 50.9414536, 21.3848142 50.9414635, 21.3846007 50.9414671)",,,
35761816,1,Tylna,residential,,False,True,196.739,"LINESTRING (21.3862525 50.9412553, 21.3862306 50.9411791, 21.3861562 50.9409049, 21.386082 50.9406313, 21.386049 50.9405098, 21.3859882 50.9402842, 21.3858799 50.9398821, 21.385827 50.9396856, 21.3857885 50.9395104)",,,
122815058,2,Henryka Sienkiewicza,residential,,False,False,62.008,"LINESTRING (21.3862525 50.9412553, 21.3869623 50.9411198, 21.3871003 50.9410954)",,,
122815058,2,Henryka Sienkiewicza,residential,,False,True,97.705,"LINESTRING (21.3862525 50.9412553, 21.3861095 50.9412827, 21.386067 50.9412908, 21.3855876 50.9413786, 21.3852331 50.941427, 21.3848971 50.9414536)",,,
35715833,,,living_street,,False,True,41.923,"LINESTRING (21.3830774 50.9440877, 21.3824818 50.9440514)",,,
35760604,,,living_street,,False,False,59.369,"LINESTRING (21.3830774 50.9440877, 21.3831227 50.9438193, 21.3831208 50.9435553)",,,
