osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel
199317208,False,3,634,Marszałka Józefa Piłsudskiego,secondary,40,True,19.422,"LINESTRING (21.1100525 52.2884773, 21.1098568 52.2883501)",,
"[229154024, 25230394]",False,2,,Marszałka Józefa Piłsudskiego,tertiary,50,False,136.939,"LINESTRING (21.1100525 52.2884773, 21.1100275 52.288584, 21.1100497 52.2886304, 21.1100713 52.2886661, 21.1100917 52.2886998, 21.110213 52.288906, 21.1104104 52.2892437, 21.1104879 52.289376, 21.1105701 52.2895159, 21.1106443 52.2896424)",,
"[891873864, 891873865, 31331338, 199319762]",False,3,634,Księdza Ignacego Jana Skorupki,secondary,50,False,71.099,"LINESTRING (21.1100525 52.2884773, 21.1102472 52.2885008, 21.1107735 52.2885834, 21.1108481 52.2885951, 21.1110576 52.2886274, 21.1110678 52.2886288)",,
856764240,False,3,634,Księdza Ignacego Jana Skorupki,secondary,50,False,2.696,"LINESTRING (21.1117694 52.2887283, 21.111808 52.2887338)",,
199319762,False,3,634,Księdza Ignacego Jana Skorupki,secondary,50,True,48.995000000000005,"LINESTRING (21.1117694 52.2887283, 21.111635 52.2887059, 21.1110678 52.2886288)",,
"[199324448, 293241387, 544299268, 544299269]",False,"['2', '3']",634,Księdza Ignacego Jana Skorupki,secondary,50,False,75.989,"LINESTRING (21.1150521 52.28918, 21.1152242 52.2891895, 21.1153144 52.2891937, 21.1154519 52.2892011, 21.1156094 52.2892094, 21.1158935 52.2892247, 21.1161651 52.2892394)",,
"[293241385, 293241386, 293241387]",False,"['2', '3']",634,Księdza Ignacego Jana Skorupki,secondary,50,True,44.061,"LINESTRING (21.1150521 52.28918, 21.1148402 52.289162, 21.1146182 52.2891377, 21.114413 52.2891156)",,
"[436927992, 1237625578, 1237625579, 199325277]",False,"['2', '3']",634,Księdza Ignacego Jana Skorupki,secondary,50,False,177.488,"LINESTRING (21.1179805 52.2893241, 21.1181616 52.2893354, 21.1182068 52.2893378, 21.1188412 52.2893716, 21.1189659 52.2893804, 21.1191921 52.2894016, 21.1194261 52.2894301, 21.1196441 52.2894679, 21.1200864 52.2895574, 21.1205198 52.2896515)",,
"[1194204560, 217367636, 292650445]",False,"['2', '3']",,Orla,tertiary,,True,132.374,"LINESTRING (21.1179805 52.2893241, 21.1179446 52.2893934, 21.1179316 52.28942, 21.1178269 52.2899846, 21.11779 52.2902361, 21.1177612 52.290388, 21.1177446 52.2904283, 21.117718 52.2904631, 21.1176891 52.2904949)",,
"[199325273, 199325275, 1194204559]",False,3,634,Księdza Ignacego Jana Skorupki,secondary,50,True,76.541,"LINESTRING (21.1179805 52.2893241, 21.1177842 52.2893114, 21.1175597 52.2893015, 21.1173652 52.2892928, 21.116859 52.2892677)",,
