osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,bridge
469368703,False,,,Odrodzenia,residential,30,True,78.753,"LINESTRING (16.183988 54.1953286, 16.1839196 54.1953077, 16.1838774 54.1952948, 16.1837514 54.1952657, 16.1836609 54.1952505, 16.1835745 54.1952406, 16.1834679 54.1952333, 16.1833936 54.195232, 16.1833095 54.1952322, 16.1832311 54.1952365, 16.1831405 54.1952444, 16.1830834 54.1952523, 16.1829984 54.195266, 16.1829085 54.1952861, 16.182828 54.1953083)",,,
24047975,False,,,Podgórna,residential,50,False,43.688,"LINESTRING (16.1846694 54.1948985, 16.1843468 54.1952431)",,,
24048006,False,,,Plac Jana Kilińskiego,residential,,False,40.815,"LINESTRING (16.1846694 54.1948985, 16.1845432 54.1948499, 16.1842435 54.1947289, 16.1842228 54.1947158, 16.1842089 54.1947017, 16.1841972 54.1946872, 16.1841914 54.1946721)",,,
24048006,False,,,Plac Jana Kilińskiego,residential,,False,54.661,"LINESTRING (16.1841914 54.1946721, 16.1841894 54.1946321, 16.1841941 54.1946022, 16.1842021 54.1945669, 16.1842126 54.1945327, 16.1842229 54.1945116, 16.1842399 54.1944937, 16.184267 54.194476, 16.1842924 54.1944635, 16.1843675 54.1944325, 16.1844384 54.1944044, 16.1845672 54.1943537, 16.1846688 54.1943151)",,,
24048006,False,,,Plac Jana Kilińskiego,residential,,True,40.815,"LINESTRING (16.1841914 54.1946721, 16.1841972 54.1946872, 16.1842089 54.1947017, 16.1842228 54.1947158, 16.1842435 54.1947289, 16.1845432 54.1948499, 16.1846694 54.1948985)",,,
1095914987,False,,,Odrodzenia,residential,30,True,168.07799999999997,"LINESTRING (16.1841914 54.1946721, 16.1836836 54.1946316, 16.1834659 54.1946236, 16.1832554 54.1946217, 16.1831848 54.1946307, 16.1830616 54.1946486, 16.182938 54.1946804, 16.1828572 54.1947118, 16.1827717 54.1947506, 16.1826503 54.19481, 16.1825739 54.1948505, 16.1825532 54.1948766, 16.1825502 54.1949036, 16.1825602 54.1949322, 16.1826222 54.1950157, 16.1827787 54.1952382, 16.182828 54.1953083)",,,
469368703,False,,,Odrodzenia,residential,30,False,78.75299999999999,"LINESTRING (16.182828 54.1953083, 16.1829085 54.1952861, 16.1829984 54.195266, 16.1830834 54.1952523, 16.1831405 54.1952444, 16.1832311 54.1952365, 16.1833095 54.1952322, 16.1833936 54.195232, 16.1834679 54.1952333, 16.1835745 54.1952406, 16.1836609 54.1952505, 16.1837514 54.1952657, 16.1838774 54.1952948, 16.1839196 54.1953077, 16.183988 54.1953286)",,,
1095914987,False,,,Odrodzenia,residential,30,False,168.078,"LINESTRING (16.182828 54.1953083, 16.1827787 54.1952382, 16.1826222 54.1950157, 16.1825602 54.1949322, 16.1825502 54.1949036, 16.1825532 54.1948766, 16.1825739 54.1948505, 16.1826503 54.19481, 16.1827717 54.1947506, 16.1828572 54.1947118, 16.182938 54.1946804, 16.1830616 54.1946486, 16.1831848 54.1946307, 16.1832554 54.1946217, 16.1834659 54.1946236, 16.1836836 54.1946316, 16.1841914 54.1946721)",,,
24047975,False,,,Podgórna,residential,50,True,43.688,"LINESTRING (16.1843468 54.1952431, 16.1846694 54.1948985)",,,
24047817,False,,,Władysława Andersa,residential,,True,84.72800000000001,"LINESTRING (16.1838821 54.1892378, 16.1828254 54.1891978, 16.1825827 54.1891872)",,,
173706352,False,,,Juliusza Słowackiego,residential,,False,75.08,"LINESTRING (16.1838821 54.1892378, 16.1838951 54.1891667, 16.1839187 54.1889866, 16.1839643 54.1886382, 16.1839748 54.1885648)",,,
173706352,False,,,Juliusza Słowackiego,residential,,True,58.461,"LINESTRING (16.1838821 54.1892378, 16.1838708 54.1893025, 16.183787 54.1897606)",,,
173706352,False,,,Juliusza Słowackiego,residential,,False,58.461,"LINESTRING (16.183787 54.1897606, 16.1838708 54.1893025, 16.1838821 54.1892378)",,,
179891494,False,,,Plac Gwiaździsty,residential,,False,59.536,"LINESTRING (16.1838398 54.1871628, 16.1835017 54.1872754, 16.183362 54.1873322, 16.1832819 54.1873622, 16.1830507 54.1874328)",,,
179891494,False,,,Plac Gwiaździsty,residential,,True,24.122,"LINESTRING (16.1838398 54.1871628, 16.1840391 54.1870925, 16.184163 54.1870569)",,,
287845391,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,3.9050000000000002,"LINESTRING (16.1837298 54.1937638, 16.1837011 54.1937689, 16.1836712 54.1937706)",roundabout,,
118910177,True,,,Piastowska,residential,,False,33.254,"LINESTRING (16.1837014 54.1935932, 16.1837603 54.1935675, 16.1838492 54.1935181, 16.183955 54.1934541, 16.1840796 54.1933927)",,,
287845390,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,9.767,"LINESTRING (16.1837014 54.1935932, 16.1837301 54.1935983, 16.1837566 54.1936066, 16.1837797 54.1936178, 16.1837988 54.1936314, 16.1838129 54.1936469)",roundabout,,
"[118910176, 126903482, 119364508]",True,2,,Młyńska,tertiary,,False,126.814,"LINESTRING (16.1835183 54.1936809, 16.1834653 54.1936378, 16.1834125 54.1936111, 16.1833692 54.193592, 16.1828276 54.1933745, 16.1826025 54.1932664, 16.1824803 54.1931971, 16.1823639 54.193114, 16.182137 54.1928985)",,,yes
118910178,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,11.709,"LINESTRING (16.1835183 54.1936809, 16.1835213 54.1936635, 16.18353 54.1936467, 16.1835442 54.1936312, 16.1835633 54.1936176, 16.1835865 54.1936065, 16.183613 54.1935983)",roundabout,,
206521822,True,,,Batalionów Chłopskich,residential,,False,64.818,"LINESTRING (16.1836712 54.1937706, 16.1835873 54.193797, 16.1834993 54.1938481, 16.1833317 54.1939386, 16.1832248 54.1939905, 16.183068 54.1940541, 16.1828854 54.1941252)",,,
287845391,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,11.71,"LINESTRING (16.1836712 54.1937706, 16.1836414 54.1937688, 16.1836127 54.1937637, 16.1835862 54.1937554, 16.183563 54.1937443, 16.183544 54.1937307, 16.1835299 54.1937152)",roundabout,,
287845390,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,3.895,"LINESTRING (16.1838129 54.1936469, 16.1838215 54.1936637, 16.1838245 54.1936811)",roundabout,,
287845383,True,,,Młyńska,tertiary,,False,36.14,"LINESTRING (16.1838245 54.1936811, 16.1838881 54.1937249, 16.1839736 54.193768, 16.1840241 54.1937934, 16.1840918 54.1938361, 16.1841534 54.1938823, 16.184178 54.1939257)",,,
287845389,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,11.716,"LINESTRING (16.1838245 54.1936811, 16.1838215 54.1936986, 16.1838127 54.1937154, 16.1837986 54.1937309, 16.1837795 54.1937444, 16.1837563 54.1937555, 16.1837298 54.1937638)",roundabout,,
24047451,True,1,,Połczyńska,tertiary,,False,21.151,"LINESTRING (16.1829226 54.1871433, 16.1829608 54.1873322)",,,
1031454823,False,2,,Połczyńska,tertiary,,True,18.391,"LINESTRING (16.1829226 54.1871433, 16.1830453 54.1869943)",,,
24047457,False,5,,Młyńska,tertiary,,False,93.608,"LINESTRING (16.1823646 54.1908788, 16.1823829 54.1907216, 16.1824497 54.190244, 16.1824545 54.1901977, 16.1824709 54.1900393)",,,
169053377,False,,,Rynek Staromiejski,residential,,False,94.23400000000001,"LINESTRING (16.1823646 54.1908788, 16.1821937 54.1908234, 16.1810814 54.1907942, 16.1809586 54.1908331)",,,
287845374,True,,,Młyńska,tertiary,,False,105.90100000000001,"LINESTRING (16.1823646 54.1908788, 16.1823868 54.1910553, 16.1822686 54.1917249, 16.1822489 54.1918265)",,,
328365701,False,,,Adama Asnyka,residential,,True,75.07400000000001,"LINESTRING (16.1823646 54.1908788, 16.1828797 54.1909014, 16.1835153 54.1909293)",,,
168443394,True,,,Adama Mickiewicza,residential,,False,166.65200000000002,"LINESTRING (16.1835153 54.1909293, 16.1834159 54.1911194, 16.1833195 54.1913039, 16.1832407 54.1914548, 16.1832006 54.1915244, 16.1831838 54.1915535, 16.1829297 54.1919537, 16.182383 54.1918516, 16.1822489 54.1918265)",,,
328365701,False,,,Adama Asnyka,residential,,False,75.07400000000001,"LINESTRING (16.1835153 54.1909293, 16.1828797 54.1909014, 16.1823646 54.1908788)",,,
511927893,False,,,Połtawska,residential,,False,9.007,"LINESTRING (16.178344 54.1899477, 16.1783429 54.1898667)",,,
1126464176,True,2,,Zwycięstwa,tertiary,50,False,279.16900000000004,"LINESTRING (16.178344 54.1899477, 16.1781018 54.1899547, 16.178056 54.1899561, 16.1777199 54.1899685, 16.1776035 54.1899709, 16.177417 54.1899751, 16.1766554 54.1899928, 16.1759802 54.1900078, 16.1758736 54.1900087, 16.1758096 54.1900088, 16.17573 54.1900078, 16.1756654 54.1900067, 16.1755773 54.1900043, 16.1754331 54.189999, 16.1753187 54.1899946, 16.1748682 54.1899815, 16.1742833 54.1899699, 16.1742017 54.1899675, 16.174131 54.189965, 16.1740574 54.189962)",,,
"[146457897, 172137980, 278654637, 173091942]",True,"['2', '3']",165,Aleja Armii Krajowej,tertiary,50,False,182.132,"LINESTRING (16.1715511 54.1905039, 16.1715819 54.19069, 16.1716387 54.1910235, 16.1716461 54.1910636, 16.171748 54.1916623, 16.1717608 54.1917361, 16.1718284 54.1921338)",,,
1040950329,True,,,Podgrodzie,residential,,False,17.896,"LINESTRING (16.182137 54.1928985, 16.1818778 54.1928446)",,,
1040950328,True,,,Młyńska,tertiary,,False,19.107999999999997,"LINESTRING (16.182137 54.1928985, 16.1820944 54.192831, 16.1820497 54.1927346)",,,
287845376,True,,,Młyńska,tertiary,,False,13.589,"LINESTRING (16.1820497 54.1927346, 16.1822412 54.1927834)",,,
287845386,True,,,Podgrodzie,residential,,False,16.573,"LINESTRING (16.1820497 54.1927346, 16.1818778 54.1928446)",,,
551058559,True,,,Młyńska,tertiary,,False,19.212,"LINESTRING (16.1820497 54.1927346, 16.1820277 54.1926698, 16.1820161 54.1925633)",,,
287845371,True,,,Batalionów Chłopskich,residential,,False,108.708,"LINESTRING (16.1822963 54.1943492, 16.1823446 54.1942942, 16.1824358 54.1942426, 16.1825103 54.194207, 16.1826729 54.1941455, 16.1830232 54.1940129, 16.1831594 54.1939584, 16.1832499 54.1939166, 16.1833228 54.1938748, 16.1834311 54.1938109, 16.1835106 54.1937557, 16.1835299 54.1937152)",,,
287845372,False,,,Batalionów Chłopskich,residential,,True,45.713,"LINESTRING (16.1822963 54.1943492, 16.182438 54.1942942, 16.1825526 54.1942476, 16.1827171 54.1941871, 16.1828854 54.1941252)",,,
172084777,True,1,,Podgrodzie,residential,,False,13.666,"LINESTRING (16.1818397 54.1927314, 16.1820497 54.1927346)",,,
550935084,True,1,,Podgrodzie,residential,,False,21.934,"LINESTRING (16.1818397 54.1927314, 16.1820161 54.1925633)",,,
172084780,False,,,Batalionów Chłopskich,residential,,True,10.022,"LINESTRING (16.1828854 54.1941252, 16.1829062 54.1941466, 16.1829614 54.1942036)",,,
287845372,False,,,Batalionów Chłopskich,residential,,False,45.713,"LINESTRING (16.1828854 54.1941252, 16.1827171 54.1941871, 16.1825526 54.1942476, 16.182438 54.1942942, 16.1822963 54.1943492)",,,
173017796,False,,,Młyńska,tertiary,,True,53.798,"LINESTRING (16.184178 54.1939257, 16.1846688 54.1943151)",,,
287845382,True,,,Młyńska,tertiary,,False,35.022000000000006,"LINESTRING (16.184178 54.1939257, 16.1840631 54.1938811, 16.1839176 54.1938092, 16.1838778 54.1937894, 16.1838172 54.193769, 16.1837298 54.1937638)",,,
179891494,False,,,Plac Gwiaździsty,residential,,False,24.122,"LINESTRING (16.184163 54.1870569, 16.1840391 54.1870925, 16.1838398 54.1871628)",,,
24048008,False,2,,Kolejowa,residential,50,True,50.660000000000004,"LINESTRING (16.169706 54.1881417, 16.1697054 54.1882891, 16.1697084 54.1883541, 16.1697182 54.1884033, 16.169732 54.1884529, 16.1697742 54.1885133, 16.1698801 54.1885609)",,,
172137080,True,,,Kolejowa,residential,,False,155.21300000000002,"LINESTRING (16.169706 54.1881417, 16.1696832 54.1878095, 16.1696576 54.1876755, 16.1694675 54.1870829, 16.1694561 54.186977, 16.1694673 54.1867576)",,,
172137301,True,2,,Zwycięstwa,tertiary,50,False,51.752,"LINESTRING (16.1791388 54.1899557, 16.1789377 54.1899491, 16.1788919 54.1899476, 16.1787321 54.1899437, 16.1786303 54.1899431, 16.1785295 54.1899435, 16.1784455 54.1899452, 16.178344 54.1899477)",,,
1222563155,False,,,Adama Mickiewicza,residential,,True,5.777,"LINESTRING (16.1821618 54.1918164, 16.1822489 54.1918265)",,,
24047428,False,,,Zawiszy Czarnego,residential,,False,87.679,"LINESTRING (16.1821618 54.1918164, 16.1820756 54.1918072, 16.1808325 54.1916865)",,,
551058559,True,,,Młyńska,tertiary,,False,105.386,"LINESTRING (16.1821618 54.1918164, 16.1821765 54.1917204, 16.182279 54.1910521, 16.1823646 54.1908788)",,,
180484836,False,,,Kaszubska,residential,,False,292.091,"LINESTRING (16.1755836 54.1895663, 16.1755891 54.1895202, 16.1755918 54.1893154, 16.1756698 54.1889838, 16.1756732 54.1889694, 16.1756838 54.1889303, 16.1758271 54.1884036, 16.1758347 54.1883755, 16.1758355 54.1883725, 16.1758512 54.188315, 16.1759126 54.1880892, 16.1761185 54.1873159, 16.1761908 54.1870445, 16.1762241 54.186969)",,,
188688271,False,,,,residential,,False,14.782,"LINESTRING (16.1827562 54.1942607, 16.1829614 54.1942036)",,,
188688271,False,,,,residential,,True,14.782,"LINESTRING (16.1829614 54.1942036, 16.1827562 54.1942607)",,,
172084780,False,,,Batalionów Chłopskich,residential,,False,10.022,"LINESTRING (16.1829614 54.1942036, 16.1829062 54.1941466, 16.1828854 54.1941252)",,,
172084780,False,,,Batalionów Chłopskich,residential,,True,67.03399999999999,"LINESTRING (16.1829614 54.1942036, 16.1830173 54.1942288, 16.1830887 54.194238, 16.1832135 54.1942351, 16.183393 54.1942311, 16.1839749 54.1942196)",,,
"[278654641, 278654643, 997286941, 278654645]",True,"['2', '3']",165,Aleja Armii Krajowej,tertiary,50,False,192.60299999999998,"LINESTRING (16.1718707 54.1923823, 16.1719212 54.1926402, 16.1719484 54.1927294, 16.172009 54.1929284, 16.1721702 54.1937955, 16.1721741 54.1938171, 16.1721796 54.193848, 16.1721811 54.1938569, 16.1721908 54.1939112, 16.172225 54.1941014)",,,
"[1007768124, 997283550]",True,1,,Jana z Kolna,residential,50,False,45.95099999999999,"LINESTRING (16.1718707 54.1923823, 16.1716113 54.1923947, 16.1715424 54.1923971, 16.1713761 54.1923986, 16.1713181 54.1923976, 16.1712969 54.1923936, 16.1712658 54.1923834, 16.1711998 54.1923436)",,,
264524620,True,,,Spółdzielcza,residential,,False,55.687000000000005,"LINESTRING (16.1747955 54.1913762, 16.1742519 54.1911446, 16.1741042 54.1910809)",,,
264524621,False,,,Spółdzielcza,residential,,False,207.45399999999998,"LINESTRING (16.1747955 54.1913762, 16.174902 54.1914263, 16.1749584 54.1914528, 16.1751562 54.1915386, 16.1755514 54.1917204, 16.1771557 54.1924126, 16.1773459 54.1924958)",,,
1039689080,True,1,,,residential,50,False,14.163,"LINESTRING (16.1698801 54.1885609, 16.1698547 54.1886874)",,,
24048008,False,2,,Kolejowa,residential,50,False,50.66,"LINESTRING (16.1698801 54.1885609, 16.1697742 54.1885133, 16.169732 54.1884529, 16.1697182 54.1884033, 16.1697084 54.1883541, 16.1697054 54.1882891, 16.169706 54.1881417)",,,
995350671,True,1,,Komisji Edukacji Narodowej,residential,,False,25.804,"LINESTRING (16.182293 54.1873729, 16.1826895 54.1873678)",,,
24048073,False,,,Komisji Edukacji Narodowej,residential,,False,85.619,"LINESTRING (16.182293 54.1873729, 16.1820824 54.1873695, 16.1812331 54.1874094, 16.1809874 54.1874452)",,,
995350670,True,1,,Komisji Edukacji Narodowej,residential,,False,29.796,"LINESTRING (16.1826986 54.1874971, 16.1826113 54.1874672, 16.1824375 54.187415, 16.182293 54.1873729)",,,
1031454826,True,,,Rondo Lecha Żyły,tertiary,,False,15.233,"LINESTRING (16.1826986 54.1874971, 16.182671 54.1874669, 16.1826599 54.1874333, 16.1826662 54.1873993, 16.1826895 54.1873678)",roundabout,,
24047998,False,,,Połtawska,residential,,False,47.462,"LINESTRING (16.1784074 54.1896454, 16.1784229 54.1895871, 16.1785245 54.1892241)",,,
511927892,True,,,Połtawska,residential,,False,27.605,"LINESTRING (16.1784074 54.1896454, 16.1784348 54.189715, 16.1784564 54.1897445, 16.1784853 54.1897709, 16.1785184 54.1897897, 16.1785511 54.189813, 16.1786018 54.1898608)",,,
1126464173,False,,,Połtawska,residential,,True,24.972,"LINESTRING (16.1784074 54.1896454, 16.178351 54.1898249, 16.1783429 54.1898667)",,,
24047462,False,,,Podgrodzie,residential,,False,79.383,"LINESTRING (16.1782878 54.1925879, 16.1784865 54.1926032, 16.1790641 54.1926706, 16.1794824 54.192731)",,,
"[24047462, 1040950327]",False,,,"['Podgrodzie', 'Niepodległości']",residential,,True,63.01500000000001,"LINESTRING (16.1782878 54.1925879, 16.1781428 54.1925842, 16.178048 54.1925837, 16.1777448 54.1925771, 16.1775261 54.1925477, 16.1773459 54.1924958)",,,
261235012,False,,,Grunwaldzka,residential,,False,295.489,"LINESTRING (16.1782878 54.1925879, 16.1782933 54.1925526, 16.1782795 54.1925122, 16.1782591 54.1924814, 16.1781778 54.1924063, 16.1780316 54.1922948, 16.1778794 54.1921788, 16.1777331 54.1920672, 16.1775869 54.1919557, 16.1775101 54.1918934, 16.1771814 54.1917082, 16.1770901 54.1916581, 16.1770472 54.1916013, 16.1771301 54.1912666, 16.1771718 54.1911371, 16.1772446 54.1909113, 16.1774557 54.1902101)",,,
24047998,False,,,Połtawska,residential,,False,124.545,"LINESTRING (16.1785245 54.1892241, 16.178556 54.1891228, 16.1786075 54.1889416, 16.1787059 54.188603, 16.1787329 54.1885069, 16.1787628 54.1884432, 16.1788237 54.18835, 16.1788885 54.1882772, 16.1790172 54.1881537)",,,
24047998,False,,,Połtawska,residential,,True,47.462,"LINESTRING (16.1785245 54.1892241, 16.1784229 54.1895871, 16.1784074 54.1896454)",,,
265688729,False,,,Połtawska,residential,,False,146.788,"LINESTRING (16.1785245 54.1892241, 16.178414 54.1892091, 16.178243 54.1891908, 16.1776027 54.1891224, 16.1773633 54.1890947, 16.1771697 54.1890751, 16.1769078 54.1890611, 16.1768104 54.189057, 16.1767152 54.1890497, 16.1762963 54.1890261)",,,
1040950330,False,2,,Jana z Kolna,residential,,False,10.241,"LINESTRING (16.1741042 54.1910809, 16.1742065 54.1910109)",,,
"[1040950330, 278654660, 278654662]",False,"['1', '2']",,Jana z Kolna,residential,,True,180.24599999999998,"LINESTRING (16.1741042 54.1910809, 16.1739629 54.1911763, 16.1737708 54.1913059, 16.1737302 54.1913355, 16.1735691 54.1914456, 16.1733697 54.1915819, 16.1729093 54.1918989, 16.1728051 54.1919744, 16.1727349 54.1920301, 16.1727053 54.1920541, 16.1726411 54.1921115, 16.1726274 54.1921243, 16.1725992 54.1921519, 16.1725375 54.19221, 16.1724979 54.1922394, 16.1724255 54.1922778, 16.1723235 54.1923148)",,,
265688729,False,,,Połtawska,residential,,True,146.78799999999998,"LINESTRING (16.1762963 54.1890261, 16.1767152 54.1890497, 16.1768104 54.189057, 16.1769078 54.1890611, 16.1771697 54.1890751, 16.1773633 54.1890947, 16.1776027 54.1891224, 16.178243 54.1891908, 16.178414 54.1892091, 16.1785245 54.1892241)",,,
1222563155,False,,,Adama Mickiewicza,residential,,False,5.777,"LINESTRING (16.1822489 54.1918265, 16.1821618 54.1918164)",,,
1243034664,True,2,,Młyńska,tertiary,,False,82.138,"LINESTRING (16.1822489 54.1918265, 16.1821571 54.1924318, 16.1821586 54.1925628)",,,
287845379,True,,,Młyńska,tertiary,,False,20.375,"LINESTRING (16.1821586 54.1925628, 16.1820497 54.1927346)",,,
783042656,True,,,Młyńska,tertiary,,False,25.111,"LINESTRING (16.1821586 54.1925628, 16.1822412 54.1927834)",,,
"[287845377, 287845380, 550935085]",True,,,Młyńska,tertiary,,False,130.945,"LINESTRING (16.1822412 54.1927834, 16.1823019 54.1928723, 16.1823707 54.1929629, 16.1824814 54.1930723, 16.1825975 54.1931616, 16.1826717 54.1932145, 16.1828125 54.1932918, 16.1828802 54.1933233, 16.1834221 54.193544, 16.183468 54.1935606, 16.1835349 54.1935843, 16.183613 54.1935983)",,,yes
172084779,True,,,Podgrodzie,residential,,False,28.211,"LINESTRING (16.1818778 54.1928446, 16.1816581 54.192881, 16.1814606 54.1929138)",,,
287845384,True,,,Piastowska,residential,,False,33.275,"LINESTRING (16.1840796 54.1933927, 16.1840097 54.1934701, 16.1839481 54.1935235, 16.1839085 54.1935549, 16.183844 54.1936062, 16.1838129 54.1936469)",,,
287845388,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,5.853,"LINESTRING (16.183613 54.1935983, 16.1836417 54.1935932, 16.1836716 54.1935915, 16.1837014 54.1935932)",roundabout,,
287845387,True,,,Rondo Henryki Rodkiewicz,tertiary,,False,3.907,"LINESTRING (16.1835299 54.1937152, 16.1835212 54.1936984, 16.1835183 54.1936809)",roundabout,,
"[173091943, 550183884, 550183885, 1000037327, 1000037328, 278654649, 172137820]",True,"['2', '3', '4']",165,Aleja Armii Krajowej,tertiary,50,False,211.07899999999998,"LINESTRING (16.1711998 54.1923436, 16.1711697 54.1921698, 16.1711459 54.1920305, 16.1710595 54.1915241, 16.1710182 54.1912859, 16.1709889 54.1911151, 16.1709652 54.1909762, 16.1709566 54.1909259, 16.1709436 54.1908252, 16.1709424 54.1907656, 16.1709437 54.1907129, 16.1709479 54.1906482, 16.170955 54.1905901, 16.1709647 54.1905437, 16.1709777 54.1904997, 16.1709943 54.190455)",,,
24048049,False,2,,Michała Drzymały,residential,,False,11.925,"LINESTRING (16.175351 54.1866046, 16.1751999 54.1865439)",,,
24048049,False,2,,Michała Drzymały,residential,,True,69.78,"LINESTRING (16.175351 54.1866046, 16.1753918 54.186622, 16.1755057 54.1866688, 16.1755458 54.1866854, 16.1756073 54.1867106, 16.1762241 54.186969)",,,
"[278638400, 278603749, 278603985, 278603986, 278603987, 398116082]",True,"['2', '3']",165,Krakusa i Wandy,tertiary,50,False,371.14100000000013,"LINESTRING (16.175351 54.1866046, 16.1751995 54.1867359, 16.1746771 54.1871874, 16.1744673 54.18737, 16.174419 54.187412, 16.1740079 54.1877679, 16.173875 54.1878834, 16.1737107 54.1880252, 16.1736397 54.1880869, 16.1728357 54.1887832, 16.1723673 54.1891911, 16.1723201 54.1892305, 16.1722147 54.1893267, 16.1721915 54.189349, 16.1721678 54.1893741)",,,
24048112,False,,,Bolesława Krzywoustego,residential,,False,168.61100000000002,"LINESTRING (16.1791573 54.189612, 16.1791898 54.1893866, 16.179225 54.1893275, 16.1792284 54.1893056, 16.1792521 54.1891517, 16.179327 54.1887252, 16.1793717 54.1886146, 16.1793939 54.1885879, 16.1794427 54.1885291, 16.17953 54.1884737, 16.1796264 54.1884376, 16.1797516 54.1883972, 16.1800617 54.1883494)",,,
24047713,True,2,,Zwycięstwa,tertiary,50,False,14.233,"LINESTRING (16.1721007 54.18945, 16.1719063 54.1893913)",,,
"[172137978, 550315394, 397990884]",True,2,165,Aleja Armii Krajowej,tertiary,50,False,124.628,"LINESTRING (16.1721007 54.18945, 16.1720086 54.1895539, 16.1719666 54.1896007, 16.1719429 54.1896273, 16.1719358 54.1896353, 16.1718737 54.189705, 16.1718122 54.1897743, 16.171778 54.1898145, 16.1717502 54.1898499, 16.1717275 54.1898792, 16.1717053 54.1899123, 16.1716827 54.1899459, 16.1716609 54.1899828, 16.1716421 54.1900178, 16.1716242 54.1900526, 16.171611 54.1900825, 16.1715998 54.1901131, 16.1715861 54.190154, 16.1715754 54.1901896, 16.1715658 54.1902294, 16.1715585 54.1902575, 16.1715528 54.190296, 16.1715432 54.1903944, 16.1715444 54.1904341, 16.1715511 54.1905039)",,,
995350675,True,1,,Konstytucji 3 Maja,tertiary,,False,25.115,"LINESTRING (16.1827513 54.1869409, 16.1829226 54.1871433)",,,
497366169,True,1,,Konstytucji 3 Maja,tertiary,,False,22.343,"LINESTRING (16.1827513 54.1869409, 16.1828329 54.1869845, 16.1829157 54.1870134, 16.1829664 54.187014, 16.1830453 54.1869943)",,,
1031454823,False,2,,Połczyńska,tertiary,,False,18.391,"LINESTRING (16.1830453 54.1869943, 16.1829226 54.1871433)",,,
"[1041530944, 172084025]",True,1,,,tertiary_link,50,False,37.246,"LINESTRING (16.1709943 54.190455, 16.1712322 54.1904655, 16.1712714 54.1904646, 16.1713255 54.1904651, 16.1713724 54.190465, 16.1714161 54.1904676, 16.1714498 54.1904728, 16.1714935 54.1904827, 16.1715511 54.1905039)",,,
"[550183883, 1007504399, 498199829, 278638397, 278638399]",True,"['4', '3']",165,Aleja Armii Krajowej,tertiary,50,False,133.213,"LINESTRING (16.1709943 54.190455, 16.1710191 54.1903921, 16.1710346 54.1903558, 16.171056 54.1903106, 16.1710762 54.190271, 16.1711026 54.1902236, 16.1711261 54.1901841, 16.1711505 54.1901482, 16.171182 54.190106, 16.1712159 54.1900617, 16.1712458 54.1900272, 16.1712759 54.1899942, 16.1713186 54.1899501, 16.1714374 54.189834, 16.17168 54.189603, 16.1716926 54.189591, 16.1717308 54.1895538, 16.1717576 54.1895278, 16.1719063 54.1893913)",,,
24048049,False,2,,Michała Drzymały,residential,,True,11.925,"LINESTRING (16.1751999 54.1865439, 16.175351 54.1866046)",,,
168443394,True,,,Adama Mickiewicza,residential,,False,96.498,"LINESTRING (16.1837163 54.1900695, 16.1837104 54.1900994, 16.1837056 54.1901227, 16.1836663 54.1902892, 16.1835153 54.1909293)",,,
342577624,True,3,,Zwycięstwa,tertiary,50,False,81.096,"LINESTRING (16.1837163 54.1900695, 16.1835596 54.1900657, 16.1828605 54.1900489, 16.1827803 54.1900469, 16.1824709 54.1900393)",,,
"[233719257, 1126464175]",True,"['2', '3']",,Zwycięstwa,tertiary,50,False,252.51300000000003,"LINESTRING (16.1786018 54.1898608, 16.178679 54.1898611, 16.1788945 54.1898646, 16.1789413 54.1898654, 16.1808649 54.1899199, 16.1808956 54.1899208, 16.1809416 54.1899221, 16.1809876 54.1899233, 16.1811379 54.1899271, 16.1820753 54.1899487, 16.1821543 54.1899506, 16.1824793 54.1899583)",,,
995350674,True,,,Połczyńska,tertiary,,False,7.14,"LINESTRING (16.1827631 54.1873276, 16.1827897 54.1872653)",,,
146466301,True,,,Rondo Lecha Żyły,tertiary,,False,13.457,"LINESTRING (16.1827631 54.1873276, 16.1828116 54.187317, 16.182863 54.1873142, 16.182914 54.1873194, 16.1829608 54.1873322)",roundabout,,
995350673,True,1,,Połczyńska,tertiary,,False,16.087,"LINESTRING (16.1827897 54.1872653, 16.1829226 54.1871433)",,,
995350672,True,1,,Konstytucji 3 Maja,tertiary,,False,36.159000000000006,"LINESTRING (16.1827897 54.1872653, 16.1827686 54.1871032, 16.1827513 54.1869409)",,,
243376630,True,2,,Jana z Kolna,residential,50,False,31.064999999999998,"LINESTRING (16.1723235 54.1923148, 16.1721896 54.1923624, 16.1721553 54.1923662, 16.1721267 54.1923679, 16.1720919 54.19237, 16.1718707 54.1923823)",,,
