osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction,bridge
176438910,Zygmunta Zwolińskiego,residential,False,True,310.594,"LINESTRING (20.2514537 51.76071, 20.2514806 51.7606117, 20.251622 51.7601541, 20.2516697 51.7599611, 20.2517615 51.7595896, 20.2518742 51.7591148, 20.2520434 51.758034, 20.2520575 51.7579436)",,,,
176441761,Niepodległości,residential,False,True,309.85799999999995,"LINESTRING (20.2514537 51.76071, 20.2512547 51.7607035, 20.2511218 51.7606971, 20.2510749 51.7606953, 20.2510556 51.7606968, 20.2508174 51.7607152, 20.2507866 51.7607226, 20.2503874 51.7608189, 20.2503284 51.7608434, 20.2502181 51.7608893, 20.2501712 51.7609088, 20.2498625 51.7610373, 20.2490832 51.7613475, 20.2482059 51.7616788, 20.2477961 51.7618466, 20.2476386 51.7619099, 20.2475286 51.7619592)",,,,
226049663,Niepodległości,residential,False,False,125.11700000000002,"LINESTRING (20.2514537 51.76071, 20.251617 51.7607332, 20.2524804 51.7608505, 20.2531112 51.7609192, 20.2532333 51.7609383)",,,,
57765105,,residential,False,False,84.373,"LINESTRING (20.2562779 51.7585267, 20.2572109 51.7587251, 20.2574398 51.7587684)",,,,
57765561,Krakowska,tertiary,False,False,45.862,"LINESTRING (20.2562779 51.7585267, 20.2563751 51.7582564, 20.2564233 51.7581242)",50,,,
"[57765600, 57765561]",Krakowska,tertiary,False,"[False, True]",354.096,"LINESTRING (20.2562779 51.7585267, 20.2558459 51.75964, 20.2558196 51.7597012, 20.2554801 51.7606432, 20.25545 51.76072, 20.2552474 51.7611752, 20.2551517 51.7614257, 20.2550799 51.7616232)",50,,,
57765105,,residential,False,True,52.139,"LINESTRING (20.258131 51.7589603, 20.2574398 51.7587684)",,,,
188551371,Wacława Gąsiorowskiego,residential,False,True,308.668,"LINESTRING (20.258131 51.7589603, 20.2580631 51.7592905, 20.2579157 51.7600079, 20.2577348 51.7606812, 20.2575023 51.7616405, 20.2574892 51.7617073)",,,,
57765446,Wacława Gąsiorowskiego,residential,False,True,37.89,"LINESTRING (20.2578468 51.758061, 20.257655 51.7583804)",,,,
57765105,,residential,False,False,52.139,"LINESTRING (20.2574398 51.7587684, 20.258131 51.7589603)",,,,
57765446,Wacława Gąsiorowskiego,residential,False,False,45.615,"LINESTRING (20.2574398 51.7587684, 20.257655 51.7583804)",,,,
57765105,,residential,False,True,84.373,"LINESTRING (20.2574398 51.7587684, 20.2572109 51.7587251, 20.2562779 51.7585267)",,,,
57765446,Wacława Gąsiorowskiego,residential,False,False,37.89,"LINESTRING (20.257655 51.7583804, 20.2578468 51.758061)",,,,
57765446,Wacława Gąsiorowskiego,residential,False,True,45.615,"LINESTRING (20.257655 51.7583804, 20.2574398 51.7587684)",,,,
226049662,Niepodległości,residential,False,True,149.994,"LINESTRING (20.2532333 51.7609383, 20.2533437 51.7609625, 20.2536449 51.7610492, 20.2539073 51.7611668, 20.2544652 51.7614722, 20.254925 51.7615851, 20.2550799 51.7616232)",,,,
226049663,Niepodległości,residential,False,True,125.11700000000002,"LINESTRING (20.2532333 51.7609383, 20.2531112 51.7609192, 20.2524804 51.7608505, 20.251617 51.7607332, 20.2514537 51.76071)",,,,
226049664,Polna,residential,False,False,184.959,"LINESTRING (20.2532333 51.7609383, 20.2532524 51.7608611, 20.2533916 51.7603937, 20.253442 51.7601055, 20.2534574 51.7599183, 20.253538 51.7592876)",,,,
226047758,Tomaszowska,tertiary,False,False,135.654,"LINESTRING (20.2444867 51.7576653, 20.2445358 51.7577479, 20.2448818 51.7583444, 20.2450945 51.758712, 20.2451553 51.7588129)",,,,
176438900,,residential,False,True,61.573,"LINESTRING (20.2522479 51.7563408, 20.2531398 51.7563835)",,,,
176438910,Zygmunta Zwolińskiego,residential,False,False,178.70499999999998,"LINESTRING (20.2522479 51.7563408, 20.2520692 51.7578448, 20.2520575 51.7579436)",,,,
176438910,Zygmunta Zwolińskiego,residential,False,True,104.253,"LINESTRING (20.2522479 51.7563408, 20.2523466 51.7555165, 20.2523598 51.7554058)",,,,
176438901,Przemysłowa,unclassified,False,False,130.767,"LINESTRING (20.2523598 51.7554058, 20.2533267 51.7554685, 20.2542384 51.7555744)",,,,
176438910,Zygmunta Zwolińskiego,residential,False,False,104.253,"LINESTRING (20.2523598 51.7554058, 20.2523466 51.7555165, 20.2522479 51.7563408)",,,,
176438900,,residential,False,False,61.573,"LINESTRING (20.2531398 51.7563835, 20.2522479 51.7563408)",,,,
176438896,,residential,False,True,58.995,"LINESTRING (20.2531398 51.7563835, 20.2532421 51.7558972, 20.2532477 51.7558572)",,,,
176438900,,residential,False,True,159.256,"LINESTRING (20.2531398 51.7563835, 20.2529879 51.7572566, 20.2538741 51.7573346)",,,,
176438910,Zygmunta Zwolińskiego,residential,False,False,310.594,"LINESTRING (20.2520575 51.7579436, 20.2520434 51.758034, 20.2518742 51.7591148, 20.2517615 51.7595896, 20.2516697 51.7599611, 20.251622 51.7601541, 20.2514806 51.7606117, 20.2514537 51.76071)",,,,
176438910,Zygmunta Zwolińskiego,residential,False,True,178.70499999999998,"LINESTRING (20.2520575 51.7579436, 20.2520692 51.7578448, 20.2522479 51.7563408)",,,,
176505811,Solidarności,residential,False,False,492.172,"LINESTRING (20.2520575 51.7579436, 20.2519182 51.7579359, 20.2509108 51.7578805, 20.2504645 51.757856, 20.2504098 51.757853, 20.2503426 51.7578566, 20.2500531 51.7578505, 20.2497673 51.7578977, 20.2496218 51.7579282, 20.2495895 51.757934, 20.2490821 51.7580418, 20.2488863 51.7580773, 20.2488525 51.7580854, 20.2479363 51.7582606, 20.2477117 51.7583057, 20.2475959 51.7583287, 20.2473765 51.758372, 20.2472685 51.7583942, 20.2471233 51.758424, 20.247068 51.7584342, 20.2465817 51.7585275, 20.2455596 51.7587291, 20.2452512 51.7587924, 20.2451553 51.7588129)",,,,
176605527,Polna,residential,False,False,59.616,"LINESTRING (20.253538 51.7592876, 20.2526777 51.7592252)",,,,
