osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,width,access
229531875,True,2,Sienna,tertiary,40,False,90.45299999999999,"LINESTRING (19.3985051 50.1371986, 19.3987565 50.1370918, 19.3989271 50.1370094, 19.3993897 50.1368086, 19.399547 50.1367345)",,,,
172992678,True,,Marszałka Ferdynanda Focha,residential,30,False,81.48,"LINESTRING (19.3975143 50.1385637, 19.3964386 50.1388119)",,,,
172992669,True,,Tadeusza Kościuszki,residential,30,False,72.131,"LINESTRING (19.3975143 50.1385637, 19.3974912 50.1385248, 19.3973961 50.1383647, 19.3972574 50.1381099, 19.3972211 50.1380481, 19.3971153 50.1379748)",,,,
172992676,True,,Tadeusza Kościuszki,residential,30,False,85.65400000000001,"LINESTRING (19.3975143 50.1385637, 19.3976917 50.1388936, 19.3978869 50.1392565, 19.3979053 50.1392921)",,,,
173026807,True,,Jana Kochanowskiego,residential,30,False,117.35600000000001,"LINESTRING (19.3997587 50.1371257, 19.3998628 50.1371025, 19.4004302 50.1369837, 19.4007285 50.1369205, 19.4012059 50.1368125, 19.4012936 50.1367609)",,,,
214180637,False,,Aleja Henryka,residential,50,False,46.042,"LINESTRING (19.3997587 50.1371257, 19.3996172 50.1368659, 19.399547 50.1367345)",,,,
"[397076953, 170241676]",False,,Aleja Henryka,residential,"['50', '30']",True,98.026,"LINESTRING (19.3997587 50.1371257, 19.3998527 50.1372622, 19.3999718 50.137486, 19.4001252 50.1378165, 19.4002074 50.1379581)",,,,
43697854,False,,Mikołaja Kopernika,residential,30,False,130.456,"LINESTRING (19.4006117 50.1387278, 19.4007339 50.1387024, 19.4011592 50.1386137, 19.4014756 50.1385524, 19.4023504 50.1383613)",,,,
"[172996442, 213920510]",True,2,Aleja Henryka,residential,30,False,156.5,"LINESTRING (19.4006117 50.1387278, 19.4006692 50.1388337, 19.4012016 50.1398306, 19.4012478 50.1399222, 19.40132 50.14006)",,,,
172996444,False,,Aleja Henryka,residential,30,True,90.32400000000001,"LINESTRING (19.4006117 50.1387278, 19.4005707 50.1386514, 19.4004131 50.1383372, 19.400314 50.1381412, 19.4002074 50.1379581)",,,,
170400044,False,2,Grunwaldzka,residential,30,False,113.47099999999999,"LINESTRING (19.3986692 50.1406696, 19.3987573 50.1406492, 19.3992739 50.1405293, 19.4000907 50.1403403, 19.4001666 50.1403227)",,,,
172992099,False,2,Grunwaldzka,residential,30,True,130.43,"LINESTRING (19.3986692 50.1406696, 19.3985743 50.1406897, 19.3978797 50.1408506, 19.3975036 50.1409344, 19.3970874 50.1410312, 19.3969436 50.1410602)",,,,
"[1190270728, 172992671]",True,,Tadeusza Kościuszki,residential,"['20', '30']",False,192.742,"LINESTRING (19.3986692 50.1406696, 19.3987142 50.1407409, 19.3988355 50.1409575, 19.3990578 50.1413547, 19.3991762 50.1415663, 19.3992051 50.1416233, 19.3995284 50.1422613, 19.3995423 50.1423093)",,,,
172992099,False,2,Grunwaldzka,residential,30,False,130.42999999999998,"LINESTRING (19.3969436 50.1410602, 19.3970874 50.1410312, 19.3975036 50.1409344, 19.3978797 50.1408506, 19.3985743 50.1406897, 19.3986692 50.1406696)",,,,
"[229531864, 229531865]",False,3,Oświęcimska,tertiary,50,True,122.047,"LINESTRING (19.3969436 50.1410602, 19.3970166 50.1411568, 19.3974492 50.1417136, 19.3974606 50.1417283, 19.3976922 50.1420473)",,,,
"[229531866, 229531869, 229531870]",False,"['2', '3']",Oświęcimska,tertiary,50,False,163.58899999999997,"LINESTRING (19.3969436 50.1410602, 19.3968734 50.1409741, 19.3967673 50.1408245, 19.396548 50.1405525, 19.3962056 50.1401238, 19.396096 50.1400056, 19.3959926 50.139887, 19.3958734 50.1397901, 19.3958491 50.1397703)",,,,
170400038,True,,Aleja Henryka,residential,30,False,169.78,"LINESTRING (19.40132 50.14006, 19.401384 50.1401828, 19.4013899 50.140194, 19.4013986 50.1402106, 19.4015481 50.1404972, 19.4017273 50.1408408, 19.4020195 50.1413981, 19.4020763 50.1415079)",,,,
170400042,False,2,Grunwaldzka,residential,30,False,65.209,"LINESTRING (19.40132 50.14006, 19.4014712 50.1400234, 19.4018847 50.1399315, 19.402183 50.1398652)",,,,
230052251,False,2,Grunwaldzka,residential,30,True,87.244,"LINESTRING (19.40132 50.14006, 19.4012133 50.1400812, 19.4007264 50.1401952, 19.4003272 50.1402877, 19.4001666 50.1403227)",,,,
170400044,False,2,Grunwaldzka,residential,30,True,113.47099999999999,"LINESTRING (19.4001666 50.1403227, 19.4000907 50.1403403, 19.3992739 50.1405293, 19.3987573 50.1406492, 19.3986692 50.1406696)",,,,
172995029,True,,Sokoła,residential,30,False,158.93900000000002,"LINESTRING (19.4001666 50.1403227, 19.4001085 50.1402454, 19.3999055 50.1398658, 19.3994701 50.1390795, 19.3994137 50.1389778)",,,,
230052251,False,2,Grunwaldzka,residential,30,False,87.244,"LINESTRING (19.4001666 50.1403227, 19.4003272 50.1402877, 19.4007264 50.1401952, 19.4012133 50.1400812, 19.40132 50.14006)",,,,
151842823,False,,Mikołaja Kopernika,residential,30,True,45.159,"LINESTRING (19.40295 50.13823, 19.4024633 50.1383367, 19.4023504 50.1383613)",,,,
43697854,False,,Mikołaja Kopernika,residential,30,True,130.456,"LINESTRING (19.4023504 50.1383613, 19.4014756 50.1385524, 19.4011592 50.1386137, 19.4007339 50.1387024, 19.4006117 50.1387278)",,,,
151842823,False,,Mikołaja Kopernika,residential,30,False,45.159,"LINESTRING (19.4023504 50.1383613, 19.4024633 50.1383367, 19.40295 50.13823)",,,,
151842829,True,1,Wojska Polskiego,residential,30,False,202.81500000000003,"LINESTRING (19.4023504 50.1383613, 19.4023187 50.1382992, 19.402034 50.1377383, 19.4018385 50.1373455, 19.4017524 50.137179, 19.4017136 50.1371045, 19.4016829 50.1370437, 19.4015582 50.1367969, 19.401535 50.1367799, 19.4014812 50.1367694, 19.4013973 50.1367672, 19.4012936 50.1367609)",,,,
43697953,True,2,Bartosza Głowackiego,residential,50,False,154.07899999999998,"LINESTRING (19.4048663 50.137237, 19.4050283 50.1372303, 19.4051831 50.1372605, 19.4052927 50.1372833, 19.4062075 50.13748, 19.4065356 50.1375505, 19.4068536 50.1376072, 19.4069345 50.1376136)",,,,
149482521,False,2,Podwale,tertiary,50,True,185.278,"LINESTRING (19.4048663 50.137237, 19.405394 50.1375697, 19.4060585 50.1379964, 19.4061618 50.1380644, 19.4065111 50.1382848, 19.4067068 50.1384137)",,,,
150471311,False,2,Kadłubek,tertiary,50,False,91.30099999999999,"LINESTRING (19.4069345 50.1376136, 19.4068952 50.1376516, 19.4068756 50.1377122, 19.406865 50.1377727, 19.4068073 50.1381813, 19.4067876 50.1382723, 19.4067068 50.1384137)",,,6.5,
173031402,True,,Bartosza Głowackiego,residential,30,False,226.896,"LINESTRING (19.4069345 50.1376136, 19.4070886 50.1376181, 19.4071977 50.1376381, 19.4078146 50.137798, 19.4079326 50.1378616, 19.4080809 50.1380138, 19.4082731 50.138199, 19.4085385 50.1384548, 19.4090694 50.1389665, 19.4090864 50.1389833)",,,,
149482521,False,2,Podwale,tertiary,50,False,185.278,"LINESTRING (19.4067068 50.1384137, 19.4065111 50.1382848, 19.4061618 50.1380644, 19.4060585 50.1379964, 19.405394 50.1375697, 19.4048663 50.137237)",,,,
150471311,False,2,Kadłubek,tertiary,50,True,91.301,"LINESTRING (19.4067068 50.1384137, 19.4067876 50.1382723, 19.4068073 50.1381813, 19.406865 50.1377727, 19.4068756 50.1377122, 19.4068952 50.1376516, 19.4069345 50.1376136)",,,6.5,
176378707,False,2,Podwale,tertiary,50,True,183.288,"LINESTRING (19.4067068 50.1384137, 19.4068751 50.1385265, 19.407569 50.1389833, 19.4083428 50.1394996, 19.4084935 50.1395993)",,,,
"[214182234, 173026422]",False,2,Kadłubek,residential,30,True,267.146,"LINESTRING (19.4067068 50.1384137, 19.4066213 50.1384664, 19.4062545 50.1386805, 19.4062217 50.138701, 19.4062006 50.138715, 19.4061331 50.1387637, 19.4060663 50.1388163, 19.4059991 50.1388904, 19.4059447 50.1389823, 19.4058903 50.1390741, 19.4058225 50.1392691, 19.4058032 50.1393245, 19.405666 50.1397007, 19.4055904 50.1399364, 19.4055428 50.1400741, 19.4054684 50.1405129, 19.4054631 50.1405914)",,,,
170400042,False,2,Grunwaldzka,residential,30,True,62.069,"LINESTRING (19.4030046 50.13968, 19.402183 50.1398652)",,,,
151842826,False,,Grunwaldzka,residential,30,False,81.137,"LINESTRING (19.4030046 50.13968, 19.4031328 50.1396481, 19.4037548 50.1395055, 19.4040358 50.1394515, 19.4040816 50.1394447)",,,,
173026805,True,,Wojska Polskiego,residential,30,False,71.309,"LINESTRING (19.4030046 50.13968, 19.4029812 50.1396366, 19.4026892 50.1390714)",,,,
151842826,False,,Grunwaldzka,residential,30,True,81.137,"LINESTRING (19.4040816 50.1394447, 19.4040358 50.1394515, 19.4037548 50.1395055, 19.4031328 50.1396481, 19.4030046 50.13968)",,,,
173026408,False,,Świętokrzyska,residential,30,True,181.563,"LINESTRING (19.4040816 50.1394447, 19.4040766 50.1395473, 19.4040646 50.1396295, 19.404045 50.1396794, 19.4039719 50.139838, 19.4039147 50.1399251, 19.4038346 50.1400673, 19.4037833 50.1401704, 19.4037697 50.1402058, 19.4037343 50.1402978, 19.4037455 50.1404335, 19.4039912 50.1408623, 19.4040505 50.1410105)",,,,
170400042,False,2,Grunwaldzka,residential,30,False,62.069,"LINESTRING (19.402183 50.1398652, 19.4030046 50.13968)",,,,
170400042,False,2,Grunwaldzka,residential,30,True,65.209,"LINESTRING (19.402183 50.1398652, 19.4018847 50.1399315, 19.4014712 50.1400234, 19.40132 50.14006)",,,,
173026409,True,1,Jagiellońska,living_street,20,False,168.506,"LINESTRING (19.402183 50.1398652, 19.4021804 50.139899, 19.4025007 50.1403594, 19.4026731 50.1405965, 19.4027442 50.1406943, 19.4028639 50.1408645, 19.4030647 50.1411677, 19.4030739 50.1411816, 19.4031185 50.1412529)",,,,
162287752,True,,Sądowa,residential,30,False,110.992,"LINESTRING (19.4040505 50.1410105, 19.4041969 50.140957, 19.4053151 50.1406388, 19.4054113 50.140608, 19.4054631 50.1405914)",,,,
173026408,False,,Świętokrzyska,residential,30,False,181.56300000000002,"LINESTRING (19.4040505 50.1410105, 19.4039912 50.1408623, 19.4037455 50.1404335, 19.4037343 50.1402978, 19.4037697 50.1402058, 19.4037833 50.1401704, 19.4038346 50.1400673, 19.4039147 50.1399251, 19.4039719 50.139838, 19.404045 50.1396794, 19.4040646 50.1396295, 19.4040766 50.1395473, 19.4040816 50.1394447)",,,,
172992674,True,2,Juliusza Słowackiego,residential,30,False,88.512,"LINESTRING (19.4020763 50.1415079, 19.4019351 50.1415325, 19.4016441 50.1416303, 19.4009566 50.1418484)",,,,
"[1206903936, 173026451]",True,,Sądowa,living_street,,False,79.542,"LINESTRING (19.4020763 50.1415079, 19.4022322 50.1414769, 19.4022538 50.1414716, 19.4028028 50.1413384, 19.4029092 50.1413111, 19.4030602 50.1412691, 19.4031185 50.1412529)",,,,
170399437,False,2,Podwale,tertiary,50,False,19.039,"LINESTRING (19.4086787 50.1397227, 19.4084935 50.1395993)",,,,
"[173026418, 1094892806]",False,2,29 Listopada,residential,30,False,55.054,"LINESTRING (19.4086787 50.1397227, 19.4086363 50.1397463, 19.4085985 50.1397698, 19.4085315 50.1398113, 19.4082554 50.1399767, 19.408236 50.1400038, 19.4082249 50.1400311, 19.4082184 50.1400577, 19.4082181 50.1400796, 19.4082207 50.1400961)",,,,
170399437,False,2,Podwale,tertiary,50,True,19.039,"LINESTRING (19.4084935 50.1395993, 19.4086787 50.1397227)",,,,
176378707,False,2,Podwale,tertiary,50,False,183.28799999999998,"LINESTRING (19.4084935 50.1395993, 19.4083428 50.1394996, 19.407569 50.1389833, 19.4068751 50.1385265, 19.4067068 50.1384137)",,,,
656572853,False,,29 Listopada,residential,30,True,80.565,"LINESTRING (19.4084935 50.1395993, 19.4085308 50.13957, 19.4085776 50.1395177, 19.4086499 50.1394264, 19.4089032 50.1391659, 19.4090864 50.1389833)",,,,
404727470,False,2,Śląska,secondary,50,False,40.033,"LINESTRING (19.3961163 50.1443862, 19.396675 50.1443485)",79,,,
"[170400043, 229531862, 229531863]",False,"['2', '3']",Oświęcimska,tertiary,50,True,83.88499999999999,"LINESTRING (19.3976922 50.1420473, 19.3977647 50.1421499, 19.3980091 50.1424798, 19.3980725 50.1425673, 19.3981076 50.1426222, 19.3981864 50.1427319)",,,,
"[229531864, 229531865]",False,3,Oświęcimska,tertiary,50,False,122.047,"LINESTRING (19.3976922 50.1420473, 19.3974606 50.1417283, 19.3974492 50.1417136, 19.3970166 50.1411568, 19.3969436 50.1410602)",,,,
85385039,False,2,Oświęcimska,tertiary,50,True,65.189,"LINESTRING (19.3981864 50.1427319, 19.3983494 50.1429519, 19.3985727 50.1432633)",,,,
"[170400043, 229531862, 229531863]",False,"['2', '3']",Oświęcimska,tertiary,50,False,83.88499999999999,"LINESTRING (19.3981864 50.1427319, 19.3981076 50.1426222, 19.3980725 50.1425673, 19.3980091 50.1424798, 19.3977647 50.1421499, 19.3976922 50.1420473)",,,,
213920953,True,2,Juliusza Słowackiego,residential,30,False,107.44999999999999,"LINESTRING (19.3995423 50.1423093, 19.3986984 50.1425682, 19.3985811 50.1426049, 19.3983268 50.1426865, 19.3981864 50.1427319)",,,,
"[179634179, 179634140, 179634141]",True,1,Adama Mickiewicza,residential,30,False,205.63,"LINESTRING (19.4004355 50.1440735, 19.4005003 50.1440629, 19.4007212 50.144016, 19.4011992 50.1438989, 19.4014944 50.1438147, 19.4019969 50.1436654, 19.4023025 50.1435775, 19.4029472 50.1433764, 19.4030787 50.1433368)",,,,
173026429,True,,Świętokrzyska,residential,30,False,72.54,"LINESTRING (19.4043818 50.141626, 19.4043494 50.1415663, 19.4042997 50.1414888, 19.4040878 50.1411254, 19.4040779 50.1410862, 19.4040505 50.1410105)",,,,
173026443,False,,Janiny Woynarowskiej,living_street,20,True,61.533,"LINESTRING (19.4043868 50.1435582, 19.4043637 50.143508, 19.4042754 50.1433162, 19.4041437 50.1430756, 19.4041178 50.1430326)",,,,
143191100,False,2,Henryka Sienkiewicza,tertiary,50,True,16.001,"LINESTRING (19.4039135 50.1443465, 19.4039124 50.1442026)",,,,
143191102,False,,Henryka Sienkiewicza,tertiary,50,False,3.917,"LINESTRING (19.4039135 50.1443465, 19.4039155 50.1443817)",,,,
"[759628193, 24675818, 170400035, 170400041]",True,2,Śląska,tertiary,50,False,243.498,"LINESTRING (19.4037674 50.1438709, 19.4036853 50.1438876, 19.4033508 50.1439558, 19.403027 50.1440218, 19.4028956 50.1440511, 19.4025718 50.1441168, 19.4023907 50.1441535, 19.4020925 50.1442118, 19.4019639 50.1442326, 19.4018844 50.144242, 19.4017912 50.1442512, 19.4015505 50.14426, 19.4012039 50.1442649, 19.4010732 50.1442622, 19.4008725 50.1442534, 19.4006464 50.1442426, 19.4005412 50.1442359, 19.4004416 50.1442335)",79,,,
172996443,False,2,Henryka Sienkiewicza,tertiary,50,False,38.358000000000004,"LINESTRING (19.4037674 50.1438709, 19.4037921 50.1439219, 19.4038788 50.1440941, 19.4039124 50.1442026)",,,,
162287754,True,1,29 Listopada,residential,30,False,44.591,"LINESTRING (19.4065555 50.141742, 19.4060831 50.1418372, 19.405953 50.1418305)",,,,
179426082,True,,Garncarska,residential,30,False,95.48499999999999,"LINESTRING (19.4065555 50.141742, 19.4065729 50.1418346, 19.4066786 50.1423918, 19.4067048 50.1424175, 19.4067498 50.1424466, 19.4067948 50.1424757, 19.4068959 50.1425403)",,,,
387921909,False,2,Henryka Sienkiewicza,tertiary,50,False,19.07,"LINESTRING (19.4041634 50.1452206, 19.4042633 50.1453797)",,,,
387921909,False,2,Henryka Sienkiewicza,tertiary,50,True,45.17,"LINESTRING (19.4041634 50.1452206, 19.4040205 50.1449801, 19.403979 50.1448891, 19.4039576 50.1448368)",,,,
"[172996441, 135473809]",False,2,Janusza Kusocińskiego,residential,50,True,263.41400000000004,"LINESTRING (19.407564 50.1439517, 19.4074234 50.1439858, 19.4073673 50.1439994, 19.4070572 50.1440509, 19.4067485 50.1440919, 19.4063045 50.1441326, 19.4060981 50.1441453, 19.4058916 50.1441491, 19.4058507 50.1441474, 19.4055878 50.144138, 19.4054697 50.1441335, 19.4053772 50.1441317, 19.4052461 50.1441305, 19.4048797 50.1441238, 19.404233 50.1441748, 19.4041688 50.1441774, 19.4039124 50.1442026)",,,,
173029945,False,2,Władysława Broniewskiego,residential,40,False,93.146,"LINESTRING (19.407564 50.1439517, 19.4075974 50.1440161, 19.4076373 50.1440797, 19.4077722 50.1442827, 19.4078297 50.1443572, 19.4079098 50.1444289, 19.40799 50.1444861, 19.4080726 50.1445367, 19.408251 50.1446475)",,,,
"[176378700, 159077278]",False,2,Władysława Broniewskiego,residential,,True,129.95,"LINESTRING (19.407564 50.1439517, 19.4075412 50.1439197, 19.4074659 50.1438096, 19.4074502 50.1437824, 19.4074095 50.1437235, 19.4071504 50.1433333, 19.4069742 50.1430565, 19.4069331 50.1429999, 19.406858 50.1428744)",,,,
143191100,False,2,Henryka Sienkiewicza,tertiary,50,False,16.001,"LINESTRING (19.4039124 50.1442026, 19.4039135 50.1443465)",,,,
"[172996441, 135473809]",False,2,Janusza Kusocińskiego,residential,50,False,263.41400000000004,"LINESTRING (19.4039124 50.1442026, 19.4041688 50.1441774, 19.404233 50.1441748, 19.4048797 50.1441238, 19.4052461 50.1441305, 19.4053772 50.1441317, 19.4054697 50.1441335, 19.4055878 50.144138, 19.4058507 50.1441474, 19.4058916 50.1441491, 19.4060981 50.1441453, 19.4063045 50.1441326, 19.4067485 50.1440919, 19.4070572 50.1440509, 19.4073673 50.1439994, 19.4074234 50.1439858, 19.407564 50.1439517)",,,,
172996443,False,2,Henryka Sienkiewicza,tertiary,50,True,38.358000000000004,"LINESTRING (19.4039124 50.1442026, 19.4038788 50.1440941, 19.4037921 50.1439219, 19.4037674 50.1438709)",,,,
"[176378700, 159077278]",False,2,Władysława Broniewskiego,residential,,False,129.95,"LINESTRING (19.406858 50.1428744, 19.4069331 50.1429999, 19.4069742 50.1430565, 19.4071504 50.1433333, 19.4074095 50.1437235, 19.4074502 50.1437824, 19.4074659 50.1438096, 19.4075412 50.1439197, 19.407564 50.1439517)",,,,
179634210,True,,Garncarska,tertiary,50,False,144.04199999999997,"LINESTRING (19.406858 50.1428744, 19.4067667 50.1429136, 19.4066714 50.1429446, 19.4064437 50.1430183, 19.405881 50.1432004, 19.4056231 50.14333, 19.4054177 50.1434498, 19.4052519 50.143543, 19.405182 50.1435824)",79,,,
722205655,True,1,Rondo Kościeleckie,residential,30,False,3.867,"LINESTRING (19.4077233 50.1404084, 19.407694 50.1404032, 19.4076734 50.1403955)",,roundabout,,
149810300,True,1,Oświęcimska,tertiary,50,False,67.243,"LINESTRING (19.3989054 50.1438287, 19.3988587 50.1437323, 19.3987825 50.1435892, 19.3986774 50.1434336, 19.3985727 50.1432633)",,,,
171997734,True,2,Rondo 4 Czerwca 1989 roku,secondary,50,False,15.559,"LINESTRING (19.3989054 50.1438287, 19.3989962 50.1437962, 19.3991091 50.1437846)",79,roundabout,,
208746696,True,2,Sienna,tertiary,40,False,79.18299999999999,"LINESTRING (19.3974758 50.1374626, 19.3977123 50.137415, 19.3980772 50.1373285, 19.3983128 50.1372655, 19.3985051 50.1371986)",,,,
149810311,True,1,Księdza Ignacego Skorupki,secondary,50,False,55.727000000000004,"LINESTRING (19.3992277 50.1442022, 19.3992061 50.1443102, 19.3992155 50.1444467, 19.3992554 50.1445867, 19.3992597 50.1447)",,,,
171997733,True,2,Rondo 4 Czerwca 1989 roku,secondary,50,False,16.016,"LINESTRING (19.3992277 50.1442022, 19.3991129 50.1442159, 19.3990059 50.1442066)",79,roundabout,,
173029945,False,2,Władysława Broniewskiego,residential,40,True,93.14600000000002,"LINESTRING (19.408251 50.1446475, 19.4080726 50.1445367, 19.40799 50.1444861, 19.4079098 50.1444289, 19.4078297 50.1443572, 19.4077722 50.1442827, 19.4076373 50.1440797, 19.4075974 50.1440161, 19.407564 50.1439517)",,,,
387921909,False,2,Henryka Sienkiewicza,tertiary,50,False,45.17,"LINESTRING (19.4039576 50.1448368, 19.403979 50.1448891, 19.4040205 50.1449801, 19.4041634 50.1452206)",,,,
387921939,True,,Henryka Sienkiewicza,tertiary,50,False,52.401,"LINESTRING (19.4039576 50.1448368, 19.4038759 50.1447238, 19.4038703 50.144673, 19.4038642 50.144501, 19.4039155 50.1443817)",,,,
172995031,False,,Śląska,residential,,True,91.58,"LINESTRING (19.3972494 50.1451205, 19.3971458 50.1449895, 19.3970578 50.1448845, 19.396973 50.1448413, 19.3968933 50.1448114, 19.3966714 50.1447212, 19.3964517 50.1446433, 19.3963141 50.1445969)",,,,
"[320111848, 172992110]",True,1,Józefa Piłsudskiego,residential,"['50', '30']",False,157.186,"LINESTRING (19.3958491 50.1397703, 19.3959256 50.1397122, 19.3959561 50.1396985, 19.396025 50.1396842, 19.3961441 50.1396594, 19.396247 50.1396379, 19.3967351 50.1395361, 19.3978237 50.1393091, 19.3979053 50.1392921)",,,,
"[229531866, 229531869, 229531870]",False,"['2', '3']",Oświęcimska,tertiary,50,True,163.589,"LINESTRING (19.3958491 50.1397703, 19.3958734 50.1397901, 19.3959926 50.139887, 19.396096 50.1400056, 19.3962056 50.1401238, 19.396548 50.1405525, 19.3967673 50.1408245, 19.3968734 50.1409741, 19.3969436 50.1410602)",,,,
"[213920512, 172992676]",True,2,Tadeusza Kościuszki,residential,30,False,162.637,"LINESTRING (19.3979053 50.1392921, 19.3979297 50.1393646, 19.3983636 50.1401483, 19.3984853 50.1403558, 19.398641 50.1406215, 19.3986692 50.1406696)",,,,
320111848,True,,Józefa Piłsudskiego,residential,30,False,113.039,"LINESTRING (19.3979053 50.1392921, 19.3993347 50.1389943, 19.3994137 50.1389778)",,,,
172995029,True,,Sokoła,residential,30,False,88.399,"LINESTRING (19.3994137 50.1389778, 19.3993784 50.1389108, 19.3991921 50.1385574, 19.3991234 50.138427, 19.3990717 50.138324, 19.3990602 50.1382637, 19.3990437 50.1382203)",,,,
320111848,True,,Józefa Piłsudskiego,residential,30,False,89.79,"LINESTRING (19.3994137 50.1389778, 19.3995582 50.1389475, 19.4005078 50.1387495, 19.4006117 50.1387278)",,,,
151842825,True,,Marszałka Ferdynanda Focha,residential,30,False,87.912,"LINESTRING (19.4002074 50.1379581, 19.4000865 50.1379856, 19.3994434 50.1381313, 19.3990977 50.1382077, 19.3990437 50.1382203)",,,,
