osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref
105818076,2,Adama Mickiewicza,tertiary,False,False,110.79899999999999,"LINESTRING (21.2493815 51.3098308, 21.249234 51.3098023, 21.2490748 51.3097784, 21.2489824 51.3097681, 21.2488678 51.3097558, 21.2482611 51.3096996, 21.2480961 51.3096802, 21.2480469 51.3096747, 21.2478183 51.3096418)",,
105818163,,Kardynała Stefana Wyszyńskiego,tertiary,False,False,234.631,"LINESTRING (21.2493815 51.3098308, 21.2494033 51.3097617, 21.249383 51.3097, 21.2492444 51.3095553, 21.2486299 51.3088714, 21.2485908 51.3088134, 21.2485555 51.3087457, 21.2485303 51.3086835, 21.248508 51.3086176, 21.2484914 51.3085548, 21.2484246 51.3083034, 21.2484143 51.308266, 21.2483076 51.3078701)",50,
178924964,2,Adama Mickiewicza,tertiary,False,False,47.003,"LINESTRING (21.2493815 51.3098308, 21.2495931 51.3098844, 21.2498039 51.3099384, 21.2498549 51.3099514, 21.2500078 51.3099902)",,
"[32711201, 707001641]","['2', '3']",Stefana Żeromskiego,secondary,False,True,80.586,"LINESTRING (21.2523482 51.3105906, 21.2524894 51.3106054, 21.2525913 51.3106088, 21.2531403 51.3106254, 21.2533173 51.3106371, 21.2535015 51.3106555)",50,733
"[707001642, 32716051, 1116954349, 801032566]","['2', '3']",Adama Mickiewicza,tertiary,False,"[False, True]",175.84900000000002,"LINESTRING (21.2523482 51.3105906, 21.2520935 51.3105269, 21.2519201 51.310483, 21.2514842 51.3103696, 21.2511723 51.3102926, 21.2509261 51.3102289, 21.2504241 51.3100976, 21.2500078 51.3099902)",50,
"[707001634, 707001636]",1,Juliusza Słowackiego,primary,True,False,150.05399999999997,"LINESTRING (21.2523482 51.3105906, 21.2522718 51.3107636, 21.2521778 51.3109063, 21.2520948 51.3110191, 21.2519454 51.3112239, 21.2518999 51.3112863, 21.251778 51.3114401, 21.2515842 51.3116828, 21.2514783 51.3118229)",50,9
"[707001640, 1116954344]",3,Marii Konopnickiej,primary,False,True,72.193,"LINESTRING (21.2523482 51.3105906, 21.2523971 51.3105083, 21.2524245 51.3104461, 21.252446 51.3103649, 21.2524819 51.3101067, 21.2524961 51.3099515)",50,9
32715251,,Piaseckiego,tertiary,False,True,74.265,"LINESTRING (21.2560248 51.3073194, 21.256091 51.307986)",,
32715251,,Piaseckiego,tertiary,False,False,94.239,"LINESTRING (21.2560248 51.3073194, 21.2559431 51.3065586, 21.255934 51.3064738)",,
105818089,,Wojska Polskiego,residential,False,False,234.35399999999998,"LINESTRING (21.2560248 51.3073194, 21.2545342 51.3074406, 21.2528544 51.3075483, 21.2526759 51.3075608)",,
32715251,,Piaseckiego,tertiary,False,False,226.48399999999998,"LINESTRING (21.2563608 51.3107037, 21.2563526 51.3106208, 21.2562692 51.3097805, 21.2562045 51.3091294, 21.256159 51.3086708)",,
32716188,2,Stefana Żeromskiego,secondary,False,True,202.34500000000003,"LINESTRING (21.2563608 51.3107037, 21.2561821 51.3107237, 21.2559991 51.3107442, 21.2545795 51.3107948, 21.2543 51.3108, 21.2541236 51.3107903, 21.2540568 51.3107866, 21.2538204 51.3107515, 21.2537241 51.3107235, 21.2535898 51.3106748, 21.2535015 51.3106555)",50,733
105818116,,,residential,False,True,134.124,"LINESTRING (21.250406 51.3065003, 21.2522103 51.3063658, 21.2523213 51.3063549)",,
105818076,2,Adama Mickiewicza,tertiary,False,True,110.79899999999998,"LINESTRING (21.2478183 51.3096418, 21.2480469 51.3096747, 21.2480961 51.3096802, 21.2482611 51.3096996, 21.2488678 51.3097558, 21.2489824 51.3097681, 21.2490748 51.3097784, 21.249234 51.3098023, 21.2493815 51.3098308)",,
105818100,2,Partyzantów,tertiary,False,False,84.384,"LINESTRING (21.2478183 51.3096418, 21.2474811 51.3095672, 21.2472894 51.3095173, 21.2471041 51.3094582, 21.2469255 51.3093948, 21.2467297 51.3093133)",,
1116954357,,Ignacego Krasickiego,tertiary,False,False,15.924,"LINESTRING (21.2478183 51.3096418, 21.2477552 51.3097112, 21.2476772 51.3097517)",,
105818107,,Henryka Sienkiewicza,residential,False,True,168.498,"LINESTRING (21.2500078 51.3099902, 21.2500165 51.3100445, 21.2500261 51.3101039, 21.2506007 51.3113675, 21.2506638 51.3114455)",,
178924964,2,Adama Mickiewicza,tertiary,False,True,47.003,"LINESTRING (21.2500078 51.3099902, 21.2498549 51.3099514, 21.2498039 51.3099384, 21.2495931 51.3098844, 21.2493815 51.3098308)",,
"[707001642, 32716051, 1116954349, 801032566]","['2', '3']",Adama Mickiewicza,tertiary,False,"[False, True]",175.849,"LINESTRING (21.2500078 51.3099902, 21.2504241 51.3100976, 21.2509261 51.3102289, 21.2511723 51.3102926, 21.2514842 51.3103696, 21.2519201 51.310483, 21.2520935 51.3105269, 21.2523482 51.3105906)",50,
105818083,,Adama Mickiewicza,residential,False,True,97.038,"LINESTRING (21.2524961 51.3099515, 21.2524009 51.3099431, 21.2518658 51.3098962, 21.2512421 51.3098415, 21.2511136 51.3098302)",,
"[360303539, 707001630]","['2', '3']",Marii Konopnickiej,primary,False,True,266.443,"LINESTRING (21.2524961 51.3099515, 21.2526732 51.3085769, 21.2526996 51.3083035, 21.2527044 51.3080636, 21.252703 51.3078886, 21.2526908 51.3076768, 21.2526759 51.3075608)",50,9
"[1116954344, 707001640]",3,Marii Konopnickiej,primary,False,False,72.19300000000001,"LINESTRING (21.2524961 51.3099515, 21.2524819 51.3101067, 21.252446 51.3103649, 21.2524245 51.3104461, 21.2523971 51.3105083, 21.2523482 51.3105906)",50,9
32716188,2,Stefana Żeromskiego,secondary,False,False,202.345,"LINESTRING (21.2535015 51.3106555, 21.2535898 51.3106748, 21.2537241 51.3107235, 21.2538204 51.3107515, 21.2540568 51.3107866, 21.2541236 51.3107903, 21.2543 51.3108, 21.2545795 51.3107948, 21.2559991 51.3107442, 21.2561821 51.3107237, 21.2563608 51.3107037)",50,733
105818141,,Rynek,residential,False,True,119.322,"LINESTRING (21.2535015 51.3106555, 21.2535175 51.3105957, 21.2535227 51.3105737, 21.2535044 51.3104628, 21.2532966 51.3100453, 21.2532456 51.3100194, 21.2531597 51.310005, 21.2526082 51.3099981)",,
