osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction,access,bridge
42340220,Leszka Czarnego,residential,False,False,228.096,"LINESTRING (18.7340795 51.5908226, 18.7338914 51.5909726, 18.7338755 51.5909853, 18.7329709 51.5917059, 18.7327852 51.5918504, 18.732578 51.5920304, 18.7324592 51.5921662, 18.7323163 51.5923592, 18.7322101 51.5925028)",,,,,,
548815033,Polna,tertiary,False,True,91.598,"LINESTRING (18.7340795 51.5908226, 18.7339449 51.5907575, 18.7338972 51.5907324, 18.7338492 51.5907089, 18.7331158 51.5903494, 18.7330392 51.5903119)",2,50,,,,
548856168,Polna,tertiary,False,False,83.333,"LINESTRING (18.7340795 51.5908226, 18.7342819 51.5909217, 18.7343311 51.5909458, 18.7350219 51.5912904)",2,50,,,,
548856168,Polna,tertiary,False,False,28.222,"LINESTRING (18.7350219 51.5912904, 18.7353518 51.5914401)",2,50,,,,
42340219,1000-lecia Państwa Polskiego,residential,False,True,76.00399999999999,"LINESTRING (18.7350219 51.5912904, 18.7349603 51.5913461, 18.7347468 51.5916145, 18.7345211 51.5918983)",,,,,,
548856168,Polna,tertiary,False,True,83.333,"LINESTRING (18.7350219 51.5912904, 18.7343311 51.5909458, 18.7342819 51.5909217, 18.7340795 51.5908226)",2,50,,,,
42340096,Polna,tertiary,False,False,150.55100000000002,"LINESTRING (18.7364995 51.5917746, 18.736581 51.5917929, 18.7368221 51.5918446, 18.7369238 51.5918602, 18.7369948 51.591862, 18.737085 51.5918644, 18.7377694 51.5918579, 18.7383224 51.5918566, 18.7383808 51.5918634, 18.7384999 51.5918878, 18.738643 51.591914)",2,50,,,,
42340096,Polna,tertiary,False,True,35.16,"LINESTRING (18.7364995 51.5917746, 18.7360765 51.5916703, 18.7360264 51.591658)",2,50,,,,
174271393,,living_street,False,False,178.996,"LINESTRING (18.7364995 51.5917746, 18.7364378 51.5918382, 18.7360176 51.5922714, 18.7358569 51.5924112, 18.7358692 51.5924373, 18.7358929 51.5924484, 18.7362159 51.5925375, 18.7358634 51.5930883)",,,,,,
42340244,Podwale,residential,False,True,178.227,"LINESTRING (18.7401291 51.5919475, 18.7401329 51.5920098, 18.7401531 51.5920641, 18.7401634 51.5920916, 18.7406566 51.5934134, 18.7406721 51.593455, 18.7406928 51.5935105)",,,,,,
229408840,Podrzecze,residential,False,False,97.96900000000001,"LINESTRING (18.7401291 51.5919475, 18.7400371 51.5919345, 18.74 51.5919292, 18.7395977 51.5918626, 18.7389263 51.5917433, 18.7388789 51.5917349, 18.7387618 51.5917141)",,,,,,
229408840,Podrzecze,residential,False,True,96.727,"LINESTRING (18.7401291 51.5919475, 18.7402128 51.5919499, 18.7402886 51.5919479, 18.7403285 51.5919457, 18.7405028 51.5919361, 18.7407451 51.5919137, 18.7412036 51.5918595, 18.7414317 51.5918273, 18.741451 51.5918262, 18.7415113 51.5918231)",,,,,,
229408845,Zamkowa,residential,False,True,52.333,"LINESTRING (18.7438279 51.5939149, 18.7430969 51.5940385)",,,,,,
179512799,Rynek Praski,residential,True,False,49.974000000000004,"LINESTRING (18.7438279 51.5939149, 18.7438477 51.5939595, 18.7440042 51.5943105, 18.7440069 51.594329, 18.7439969 51.5943484)",,,,,,
931759884,Portowa,residential,False,True,9.963,"LINESTRING (18.7427778 51.5983786, 18.7427259 51.5984622)",,50,,,,
42340150,Grodzka,residential,False,False,83.29099999999998,"LINESTRING (18.7427778 51.5983786, 18.7427947 51.5983532, 18.7428276 51.5983035, 18.7428524 51.5982581, 18.7429174 51.598142, 18.7430595 51.5979297, 18.7432062 51.5977419, 18.7432553 51.5976922)",,,,,,
319481200,Henryka Sienkiewicza,primary,True,False,95.965,"LINESTRING (18.7427778 51.5983786, 18.7430478 51.5983874, 18.7434978 51.598414, 18.7437173 51.5984338, 18.7439291 51.5984552, 18.7440083 51.5984652, 18.744149 51.5984971)",1,50,83;482,,,
"[42340242, 179512790]","['Szewska', 'Rybna']",residential,False,False,151.48600000000002,"LINESTRING (18.7411916 51.5953072, 18.7413173 51.5953002, 18.7417459 51.5952763, 18.7417841 51.5952688, 18.7418066 51.5952541, 18.7418238 51.5952371, 18.7418295 51.5952099, 18.741764 51.5949566, 18.7416464 51.5946162, 18.7415821 51.5944217, 18.7415644 51.594368, 18.7415381 51.5943042)",,,,,,
931568481,Żabia,residential,False,True,342.5539999999999,"LINESTRING (18.7411916 51.5953072, 18.7411763 51.5957406, 18.7411502 51.5963007, 18.7410534 51.5982831, 18.7410519 51.5983632, 18.7410514 51.5983866)",,,,,,
390787185,Żabia,residential,False,True,9.498,"LINESTRING (18.7410514 51.5983866, 18.7410541 51.598472)",,,,,,
"[931568480, 319481193]",Henryka Sienkiewicza,primary,True,False,119.338,"LINESTRING (18.7410514 51.5983866, 18.7421205 51.5983633, 18.7425173 51.5983671, 18.7427778 51.5983786)","['1', '2']",50,83;482,,,
931568481,Żabia,residential,False,False,342.554,"LINESTRING (18.7410514 51.5983866, 18.7410519 51.5983632, 18.7410534 51.5982831, 18.7411502 51.5963007, 18.7411763 51.5957406, 18.7411916 51.5953072)",,,,,,
"[42340153, 801027154]","['Szewska', 'Sukiennicza']","['living_street', 'residential']",True,False,171.425,"LINESTRING (18.739653 51.5946292, 18.7396476 51.59467, 18.7396518 51.5946792, 18.7399006 51.5951722, 18.7400189 51.5954007, 18.7400762 51.5953959, 18.7411916 51.5953072)",,20,,,,
42340243,Zamkowa,residential,False,False,135.14600000000002,"LINESTRING (18.739653 51.5946292, 18.7397101 51.5946198, 18.740565 51.5944786, 18.7414305 51.5943241, 18.7415381 51.5943042)",,,,,,
801027155,Sukiennicza,residential,False,False,117.76899999999998,"LINESTRING (18.739653 51.5946292, 18.7396345 51.5945869, 18.7395805 51.5944633, 18.7395334 51.5943368, 18.7395217 51.5943055, 18.7394122 51.5939292, 18.7393515 51.5936911, 18.7393393 51.5936434, 18.7393258 51.5935906)",,,,,,
177914205,Wodna,residential,False,False,94.858,"LINESTRING (18.7393258 51.5935906, 18.7393952 51.5935838, 18.7404678 51.5935232, 18.7405657 51.5935177, 18.7406928 51.5935105)",,,,,,
549795637,Wodna,living_street,False,True,74.748,"LINESTRING (18.7393258 51.5935906, 18.7392281 51.5936031, 18.7383397 51.5937375, 18.7383308 51.5937389, 18.7382738 51.5937478)",,20,,,,
801027155,Sukiennicza,residential,False,True,117.76899999999999,"LINESTRING (18.7393258 51.5935906, 18.7393393 51.5936434, 18.7393515 51.5936911, 18.7394122 51.5939292, 18.7395217 51.5943055, 18.7395334 51.5943368, 18.7395805 51.5944633, 18.7396345 51.5945869, 18.739653 51.5946292)",,,,,,
42340244,Podwale,residential,False,False,178.22699999999998,"LINESTRING (18.7406928 51.5935105, 18.7406721 51.593455, 18.7406566 51.5934134, 18.7401634 51.5920916, 18.7401531 51.5920641, 18.7401329 51.5920098, 18.7401291 51.5919475)",,,,,,
177914205,Wodna,residential,False,False,45.434000000000005,"LINESTRING (18.7406928 51.5935105, 18.7407705 51.5935059, 18.7413475 51.5934714)",,,,,,
177914205,Wodna,residential,False,True,94.85799999999999,"LINESTRING (18.7406928 51.5935105, 18.7405657 51.5935177, 18.7404678 51.5935232, 18.7393952 51.5935838, 18.7393258 51.5935906)",,,,,,
177914205,Wodna,residential,False,True,45.434000000000005,"LINESTRING (18.7413475 51.5934714, 18.7407705 51.5935059, 18.7406928 51.5935105)",,,,,,
42340160,Franciszka Żwirki i Stanisława Wigury,residential,False,True,180.76,"LINESTRING (18.7357081 51.5959816, 18.7355278 51.5958246, 18.7355113 51.5958087, 18.7352887 51.5956112, 18.7352468 51.5955722, 18.7352228 51.5955494, 18.73515 51.5954803, 18.7350553 51.5953531, 18.7350353 51.5953182, 18.7349682 51.5951932, 18.734944 51.5951487, 18.7347141 51.5947264, 18.7346785 51.5946611, 18.7346591 51.5946243, 18.7346503 51.5946096, 18.7345995 51.5945243)",2,40,,,,
42340161,Generała Kazimierza Pułaskiego,residential,False,True,212.227,"LINESTRING (18.7357081 51.5959816, 18.7355429 51.596025, 18.7354809 51.5960412, 18.7347543 51.5962299, 18.7344109 51.5963137, 18.7335967 51.5965125, 18.73305 51.596646, 18.7329861 51.5966616, 18.7328743 51.5967123)",2,50,,,,
549795646,Franciszka Żwirki i Stanisława Wigury,residential,False,False,154.88499999999996,"LINESTRING (18.7357081 51.5959816, 18.7358379 51.596089, 18.7361252 51.5963304, 18.7369055 51.5969989, 18.7369254 51.5970155, 18.7370657 51.5970858)",2,50,,,,
42340160,Franciszka Żwirki i Stanisława Wigury,residential,False,False,180.76,"LINESTRING (18.7345995 51.5945243, 18.7346503 51.5946096, 18.7346591 51.5946243, 18.7346785 51.5946611, 18.7347141 51.5947264, 18.734944 51.5951487, 18.7349682 51.5951932, 18.7350353 51.5953182, 18.7350553 51.5953531, 18.73515 51.5954803, 18.7352228 51.5955494, 18.7352468 51.5955722, 18.7352887 51.5956112, 18.7355113 51.5958087, 18.7355278 51.5958246, 18.7357081 51.5959816)",2,40,,,,
548815034,Marszałka Józefa Piłsudskiego,residential,False,True,310.2419999999999,"LINESTRING (18.7345995 51.5945243, 18.734527 51.594391, 18.7344295 51.5942029, 18.7344052 51.594156, 18.7343591 51.5940671, 18.734311 51.5939743, 18.7342694 51.593894, 18.7342444 51.5938458, 18.734179 51.5937195, 18.7341574 51.5936779, 18.7341395 51.5936432, 18.7341197 51.5936047, 18.7340658 51.5935002, 18.7340254 51.5934218, 18.7339746 51.5933235, 18.7338342 51.5930657, 18.7338062 51.5930134, 18.7337543 51.5929164, 18.7337277 51.592865, 18.7336869 51.5928102, 18.7336293 51.5927763, 18.7335929 51.5927574, 18.7335512 51.5927435, 18.7334562 51.5927298, 18.7333397 51.5927174, 18.7331774 51.5927141, 18.7329152 51.5926868, 18.7327352 51.592653, 18.732425 51.592563, 18.7322101 51.5925028)",,,,,,
"[356498896, 548815037, 875596960]",Tadeusza Kościuszki,residential,False,False,217.03199999999998,"LINESTRING (18.7345995 51.5945243, 18.734425 51.5945599, 18.7343646 51.5945722, 18.7333815 51.5947726, 18.7331097 51.5948281, 18.7327007 51.5949116, 18.7325664 51.5949385, 18.7322602 51.5949993, 18.7316288 51.59513, 18.7316143 51.595133)","['2', '3']",50,,,,
"[172250777, 548815038]","['Ogrodowa', 'Tadeusza Kościuszki']",living_street,True,False,183.784,"LINESTRING (18.7345995 51.5945243, 18.7348098 51.5944821, 18.735524 51.5943348, 18.7361339 51.5942071, 18.7361713 51.5941993, 18.7362629 51.594172, 18.7362403 51.594107, 18.7359811 51.5936399)",,20,,,,
42340234,Toruńska,residential,False,False,37.848,"LINESTRING (18.7370657 51.5970858, 18.7372047 51.5971536, 18.7372374 51.5971662, 18.7375205 51.5972748)",2,50,,,,
180535868,Warcka,residential,False,False,42.723,"LINESTRING (18.7370657 51.5970858, 18.7372359 51.5970144, 18.7372827 51.5969941, 18.7375771 51.5968697)",,50,,,,
180535868,Warcka,residential,False,True,143.751,"LINESTRING (18.7370657 51.5970858, 18.7368294 51.5971926, 18.7355946 51.5977223, 18.7355495 51.5977585, 18.7355133 51.5977848, 18.7354074 51.5978584)",,50,,,,
549795646,Franciszka Żwirki i Stanisława Wigury,residential,False,True,154.885,"LINESTRING (18.7370657 51.5970858, 18.7369254 51.5970155, 18.7369055 51.5969989, 18.7361252 51.5963304, 18.7358379 51.596089, 18.7357081 51.5959816)",2,50,,,,
42340161,Generała Kazimierza Pułaskiego,residential,False,False,212.22699999999998,"LINESTRING (18.7328743 51.5967123, 18.7329861 51.5966616, 18.73305 51.596646, 18.7335967 51.5965125, 18.7344109 51.5963137, 18.7347543 51.5962299, 18.7354809 51.5960412, 18.7355429 51.596025, 18.7357081 51.5959816)",2,50,,,,
"[171879456, 319481201]",Henryka Sienkiewicza,primary,True,False,129.345,"LINESTRING (18.7328743 51.5967123, 18.7329616 51.5967802, 18.7335015 51.5971919, 18.7336992 51.5973255, 18.7338141 51.5973986, 18.733961 51.5974701, 18.7340162 51.5974938, 18.7341541 51.5975529)","['1', '2']",50,83;482,,,
42340163,Marcelego Nenckiego,residential,True,False,11.8,"LINESTRING (18.7340606 51.5978402, 18.7341073 51.5977749, 18.7341299 51.5977432)",,50,,,,
342267056,Starowarcka,residential,False,False,217.632,"LINESTRING (18.7340606 51.5978402, 18.7339151 51.5978406, 18.7339018 51.5978411, 18.7337988 51.5978366, 18.7336879 51.5978485, 18.7327428 51.5980675, 18.7325244 51.598118, 18.7319377 51.5982551, 18.7313103 51.5984583, 18.7311362 51.5985195)",2,50,,,,
834905483,Henryka Sienkiewicza,primary,True,False,15.343,"LINESTRING (18.734231 51.5976861, 18.7340426 51.597613)",1,50,83;482,,,
42340162,Marcelego Nenckiego,residential,True,False,10.106,"LINESTRING (18.734231 51.5976861, 18.7342364 51.5977254, 18.7342331 51.5977768)",,50,,,,
834905482,,residential,True,False,13.704,"LINESTRING (18.734231 51.5976861, 18.7342673 51.5976628, 18.7343155 51.5976466, 18.734356 51.5976423, 18.7344058 51.5976468)",,50,,,,
42340220,Leszka Czarnego,residential,False,True,228.096,"LINESTRING (18.7322101 51.5925028, 18.7323163 51.5923592, 18.7324592 51.5921662, 18.732578 51.5920304, 18.7327852 51.5918504, 18.7329709 51.5917059, 18.7338755 51.5909853, 18.7338914 51.5909726, 18.7340795 51.5908226)",,,,,,
548815034,Marszałka Józefa Piłsudskiego,residential,False,False,310.24199999999996,"LINESTRING (18.7322101 51.5925028, 18.732425 51.592563, 18.7327352 51.592653, 18.7329152 51.5926868, 18.7331774 51.5927141, 18.7333397 51.5927174, 18.7334562 51.5927298, 18.7335512 51.5927435, 18.7335929 51.5927574, 18.7336293 51.5927763, 18.7336869 51.5928102, 18.7337277 51.592865, 18.7337543 51.5929164, 18.7338062 51.5930134, 18.7338342 51.5930657, 18.7339746 51.5933235, 18.7340254 51.5934218, 18.7340658 51.5935002, 18.7341197 51.5936047, 18.7341395 51.5936432, 18.7341574 51.5936779, 18.734179 51.5937195, 18.7342444 51.5938458, 18.7342694 51.593894, 18.734311 51.5939743, 18.7343591 51.5940671, 18.7344052 51.594156, 18.7344295 51.5942029, 18.734527 51.594391, 18.7345995 51.5945243)",,,,,,
319481209,,residential,False,False,9.837,"LINESTRING (18.7391597 51.5984747, 18.7391903 51.5983883)",,,,,,
42340232,Klonowa,residential,False,False,19.407000000000004,"LINESTRING (18.7391597 51.5984747, 18.7391443 51.5984965, 18.739115 51.5985378, 18.7391038 51.5985558, 18.739027 51.5986277)",,,,,,
319481189,Henryka Sienkiewicza,primary,True,False,217.877,"LINESTRING (18.7391597 51.5984747, 18.7389481 51.5984618, 18.7386866 51.5984465, 18.7386392 51.5984434, 18.7382549 51.5984182, 18.7377341 51.5983575, 18.7372605 51.5982883, 18.7367653 51.5982002, 18.7362575 51.5981095, 18.7360796 51.5980777)",1,50,83;482,,,
42340235,Warszawska,living_street,False,False,172.587,"LINESTRING (18.7394737 51.597875, 18.739149 51.5972755, 18.7387094 51.5964641, 18.738678 51.5964037)",,20,,,,
42340235,Warszawska,living_street,False,True,172.587,"LINESTRING (18.738678 51.5964037, 18.7387094 51.5964641, 18.739149 51.5972755, 18.7394737 51.597875)",,20,,,,
"[801027153, 42340236]","['Dominikańska', 'Warcka']",living_street,False,False,151.382,"LINESTRING (18.738678 51.5964037, 18.738732 51.59638, 18.7387777 51.5963633, 18.73955 51.5961676, 18.739944 51.5968969)",2,20,,,,
"[801027153, 549795641]",Warcka,living_street,False,True,92.02,"LINESTRING (18.738678 51.5964037, 18.7385101 51.5964751, 18.7379884 51.5966955, 18.7375771 51.5968697)",2,20,,,,
"[801027153, 42340236]","['Dominikańska', 'Warcka']",living_street,False,True,151.382,"LINESTRING (18.739944 51.5968969, 18.73955 51.5961676, 18.7387777 51.5963633, 18.738732 51.59638, 18.738678 51.5964037)",2,20,,,,
"[42340238, 390960199]","['Rynek', 'Warszawska']",living_street,True,False,61.33,"LINESTRING (18.7386797 51.594772, 18.7380062 51.5949025, 18.7379068 51.5949233, 18.7379285 51.5949695)",,20,,,,
730968464,Zamkowa,living_street,True,False,69.77,"LINESTRING (18.7386797 51.594772, 18.7387884 51.5947838, 18.7388549 51.5947719, 18.7395782 51.5946426, 18.739653 51.5946292)",,20,,,,
42340243,Zamkowa,residential,False,False,32.963,"LINESTRING (18.7415381 51.5943042, 18.7416217 51.5942901, 18.7419987 51.5942267)",,,,,,
