osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,junction,width,bridge
362583567,True,2,944,Objazdowa,secondary,False,31.265,,"LINESTRING (18.7901836 49.8030343, 18.7904282 49.8030534, 18.7905554 49.8030633, 18.7906161 49.803068)",,,
"[172259796, 510171684]",True,1,944,Bielska,secondary,False,25.887,,"LINESTRING (18.7911378 49.8031164, 18.7912468 49.8031294, 18.7913354 49.8031446, 18.7914883 49.8031708)",,,
394478303,True,2,944,Bielska,secondary,False,16.91,,"LINESTRING (18.7914883 49.8031708, 18.7912527 49.803173)",,,
"[243416275, 172259790]",False,3,944,Bielska,secondary,True,105.061,,"LINESTRING (18.7914883 49.8031708, 18.7924859 49.8032803, 18.7929332 49.8033222)",,,yes
172259791,True,,944,Bielska,secondary,False,42.397,,"LINESTRING (18.7929332 49.8033222, 18.7933491 49.8033461, 18.7934159 49.803348, 18.7934615 49.8033471, 18.79352 49.8033366)",,,
"[243416275, 172259790]",False,3,944,Bielska,secondary,False,105.061,,"LINESTRING (18.7929332 49.8033222, 18.7924859 49.8032803, 18.7914883 49.8031708)",,,yes
172259789,True,,944,,secondary,False,12.066,,"LINESTRING (18.7939073 49.8033733, 18.7939119 49.8034093, 18.7939016 49.8034449, 18.793877 49.8034774)",roundabout,,
243416279,True,,944,Bielska,secondary,False,42.667,,"LINESTRING (18.7939073 49.8033733, 18.7939772 49.8034015, 18.7940891 49.8034222, 18.794308 49.8034513, 18.7943686 49.8034602, 18.7944753 49.8034776)",,,
172259789,True,,944,,secondary,False,18.553,,"LINESTRING (18.79352 49.8033366, 18.7935598 49.8033038, 18.7936133 49.8032803, 18.7936753 49.8032685, 18.7937399 49.8032694)",roundabout,,
172259789,True,,944,,secondary,False,15.385,,"LINESTRING (18.793877 49.8034774, 18.7938277 49.8035109, 18.793764 49.8035316, 18.7936931 49.8035374)",roundabout,,
172259789,True,,944,,secondary,False,8.237,,"LINESTRING (18.7935673 49.8035054, 18.7935405 49.8034877, 18.7935192 49.8034672, 18.793504 49.8034446)",roundabout,,
394478295,True,3,81,Katowicka,primary,False,56.766,70,"LINESTRING (18.7905026 49.8036487, 18.7905866 49.8032055, 18.790599 49.803142)",,,
510171670,True,1,,,secondary_link,False,76.27,70,"LINESTRING (18.7905026 49.8036487, 18.790466 49.803461, 18.790433 49.8033316, 18.7903743 49.803253, 18.7902824 49.8031845, 18.7901938 49.8031411, 18.7900333 49.803089)",,,
172613540,True,1,944,Objazdowa,secondary,False,35.558,,"LINESTRING (18.787043 49.8026007, 18.7873027 49.8027337, 18.7873936 49.802771, 18.787441 49.8027905)",,,
172613536,True,1,944,,secondary,False,18.298000000000002,,"LINESTRING (18.7874735 49.802779, 18.7875086 49.8027729, 18.787545 49.8027722, 18.7875807 49.8027771, 18.7876136 49.8027872, 18.7876419 49.802802, 18.7876641 49.8028206, 18.7876789 49.8028421)",roundabout,,
390050747,True,,,Pawła Stalmacha,residential,False,28.171999999999997,,"LINESTRING (18.7874735 49.802779, 18.7874632 49.8027154, 18.787482 49.8026572, 18.7875231 49.8025754, 18.7875536 49.8025361)",,,
172613536,True,1,944,,secondary,False,12.184000000000001,,"LINESTRING (18.7874246 49.8029441, 18.7874027 49.8029274, 18.787387 49.8029079, 18.7873782 49.8028868, 18.7873768 49.8028648, 18.7873828 49.8028433)",roundabout,,
"[510181330, 510181333]",True,1,944,Objazdowa,secondary,False,36.0,,"LINESTRING (18.7881745 49.802927, 18.7879833 49.8029132, 18.7879441 49.8029104, 18.7878849 49.8029098, 18.7877215 49.8029096, 18.7876743 49.8029095)",,,
"[172613544, 510181331]",True,1,,,tertiary_link,False,66.70799999999998,,"LINESTRING (18.7881745 49.802927, 18.7879438 49.8029433, 18.7878941 49.8029487, 18.7878503 49.8029595, 18.7877998 49.8029747, 18.7877466 49.8029921, 18.7877056 49.8030102, 18.7876648 49.8030319, 18.7876321 49.8030533, 18.7876007 49.8030767, 18.7875714 49.8031049, 18.7875461 49.8031357, 18.7875128 49.8031805, 18.7874723 49.8032424)",,,
172613536,True,1,944,,secondary,False,10.854000000000001,,"LINESTRING (18.7876743 49.8029095, 18.7876602 49.8029268, 18.7876411 49.8029419, 18.7876179 49.8029544, 18.7875913 49.8029637, 18.7875624 49.8029695)",roundabout,,
"[510181342, 510181343]",True,1,,Pawła Stalmacha,tertiary,False,11.683,50,"LINESTRING (18.7874723 49.8032424, 18.7874693 49.803258, 18.7874527 49.8033467)",,,
"[172961770, 222527597]",False,,,Jana Ewangelisty Mocko,residential,True,178.54899999999998,,"LINESTRING (18.7933545 49.7955745, 18.7931509 49.7956874, 18.7929838 49.7957922, 18.7927503 49.7959224, 18.7925 49.7960093, 18.7923206 49.7960665, 18.7912291 49.7963778)",,,
172957643,False,,,Łęgowa,residential,True,79.433,,"LINESTRING (18.7820891 49.7966058, 18.7818385 49.7973016)",,,
172957643,False,,,Łęgowa,residential,False,205.904,,"LINESTRING (18.7820891 49.7966058, 18.7820768 49.79551, 18.7821135 49.7954615, 18.7822062 49.795437, 18.783193 49.7954555)",,,
172957767,True,,,Powstańców Śląskich,residential,False,92.836,,"LINESTRING (18.7833633 49.7967491, 18.7820891 49.7966058)",,,
172957637,True,,,Łęgowa,residential,False,155.057,,"LINESTRING (18.7833633 49.7967491, 18.7836126 49.7959299, 18.7835965 49.7958389, 18.783555 49.7957623, 18.7834933 49.7956934, 18.783393 49.795602, 18.783193 49.7954555)",,,
172957773,False,,,Targowa,residential,False,59.55800000000001,,"LINESTRING (18.7894632 49.7968881, 18.7892018 49.7966552, 18.7890708 49.7965131, 18.789015 49.7964387)",,,
172957773,False,,,Targowa,residential,True,145.565,,"LINESTRING (18.7894632 49.7968881, 18.7898595 49.7972492, 18.7899282 49.7973193, 18.7899833 49.7973839, 18.7900341 49.7974557, 18.7900779 49.7975292, 18.7902377 49.7978349, 18.7903264 49.7980047, 18.7903732 49.798045)",,,
172961770,False,,,Jana Ewangelisty Mocko,residential,False,55.571,,"LINESTRING (18.7894632 49.7968881, 18.7896173 49.7968434, 18.7901695 49.7966834)",,,
172957643,False,,,Łęgowa,residential,False,79.433,,"LINESTRING (18.7818385 49.7973016, 18.7820891 49.7966058)",,,
172957640,False,,,Łęgowa,residential,True,81.10000000000001,,"LINESTRING (18.7818385 49.7973016, 18.7827069 49.7975183, 18.7828755 49.7975864)",,,
"[202406915, 226252918]",False,,,Łęgowa,residential,True,100.762,,"LINESTRING (18.7818385 49.7973016, 18.781525 49.7972233, 18.781175 49.7971263, 18.7810515 49.7966902)",,,
51359452,True,,,Łęgowa,residential,False,293.79,,"LINESTRING (18.7828755 49.7975864, 18.7835332 49.7976624, 18.7848103 49.7978068, 18.786821 49.7980307, 18.7869083 49.7980384)",,,
172957640,False,,,Łęgowa,residential,False,81.10000000000001,,"LINESTRING (18.7828755 49.7975864, 18.7827069 49.7975183, 18.7818385 49.7973016)",,,
172957767,True,,,Powstańców Śląskich,residential,False,290.697,,"LINESTRING (18.7869976 49.7976711, 18.7869186 49.7976542, 18.7863783 49.7975236, 18.7860686 49.7973926, 18.7855788 49.7970115, 18.7837568 49.7967973, 18.7833633 49.7967491)",,,
"[172957656, 228614849, 259376668]",False,,,Adama Mickiewicza,tertiary,False,177.89300000000003,40,"LINESTRING (18.7869976 49.7976711, 18.7870209 49.7975847, 18.7870498 49.797483, 18.7871681 49.7971158, 18.7872467 49.7969261, 18.7873051 49.7968399, 18.7878634 49.7961899)",,,yes
259376668,False,,,Adama Mickiewicza,tertiary,True,41.342,40,"LINESTRING (18.7869976 49.7976711, 18.7869353 49.7979273, 18.7869083 49.7980384)",,,
259376668,False,,,Adama Mickiewicza,tertiary,False,41.342,40,"LINESTRING (18.7869083 49.7980384, 18.7869353 49.7979273, 18.7869976 49.7976711)",,,
259376668,False,,,Adama Mickiewicza,tertiary,True,78.365,40,"LINESTRING (18.7869083 49.7980384, 18.7868025 49.7984388, 18.7867502 49.7986685, 18.7867352 49.7987342)",,,
172957725,False,,,Ustrońska,residential,False,30.311999999999998,,"LINESTRING (18.7903732 49.798045, 18.7903156 49.7980801, 18.7901272 49.7982652)",,,
172957744,False,,,Ustrońska,residential,True,228.709,,"LINESTRING (18.7903732 49.798045, 18.7905338 49.7979748, 18.7914808 49.7975871, 18.791554 49.7975691, 18.7916209 49.7975637, 18.791686 49.7975677, 18.7917479 49.7975804, 18.7923523 49.7978436, 18.7929537 49.7980383, 18.7931327 49.7980851)",,,
172957773,False,,,Targowa,residential,False,145.565,,"LINESTRING (18.7903732 49.798045, 18.7903264 49.7980047, 18.7902377 49.7978349, 18.7900779 49.7975292, 18.7900341 49.7974557, 18.7899833 49.7973839, 18.7899282 49.7973193, 18.7898595 49.7972492, 18.7894632 49.7968881)",,,
172957744,False,,,Ustrońska,residential,False,228.70900000000003,,"LINESTRING (18.7931327 49.7980851, 18.7929537 49.7980383, 18.7923523 49.7978436, 18.7917479 49.7975804, 18.791686 49.7975677, 18.7916209 49.7975637, 18.791554 49.7975691, 18.7914808 49.7975871, 18.7905338 49.7979748, 18.7903732 49.798045)",,,
"[390044288, 224725948, 202406927]",False,,,Wiślańska,residential,"[False, True]",365.499,,"LINESTRING (18.7931327 49.7980851, 18.7930888 49.7981554, 18.7929229 49.7984208, 18.7919696 49.7999902, 18.7918073 49.8002508, 18.7912547 49.8011404)",,,yes
51359428,True,,,Podkępie,residential,False,332.486,,"LINESTRING (18.7867352 49.7987342, 18.7866297 49.7987234, 18.7836256 49.7983912, 18.783565 49.7983774, 18.7835093 49.7983499, 18.7834351 49.7982847, 18.7828755 49.7975864)",,,
259376668,False,,,Adama Mickiewicza,tertiary,False,78.36500000000001,40,"LINESTRING (18.7867352 49.7987342, 18.7867502 49.7986685, 18.7868025 49.7984388, 18.7869083 49.7980384)",,,
259376668,False,,,Adama Mickiewicza,tertiary,True,71.65299999999999,40,"LINESTRING (18.7867352 49.7987342, 18.7866478 49.7990717, 18.7865681 49.7993695)",,,
172957764,False,2,944,Cieszyńska,secondary,False,214.566,50,"LINESTRING (18.7816509 49.7987398, 18.7819703 49.7989483, 18.7827477 49.7994573, 18.7837504 49.8001135)",,,
172957774,False,,,Zofii Kossak-Szatkowskiej,residential,False,152.0,,"LINESTRING (18.7816509 49.7987398, 18.7816026 49.7987902, 18.7815571 49.7988852, 18.7815032 49.7992955, 18.7814243 49.7999593, 18.7814119 49.8000898)",,,
51359440,True,,,Szkolna,residential,False,122.91900000000001,,"LINESTRING (18.7865681 49.7993695, 18.7866561 49.7993784, 18.786712 49.7993841, 18.7876426 49.7994792, 18.787825 49.7994944, 18.7879133 49.7994924, 18.7881168 49.7994666, 18.7882593 49.7994489)",,,
259376668,False,,,Adama Mickiewicza,tertiary,False,71.65299999999999,40,"LINESTRING (18.7865681 49.7993695, 18.7866478 49.7990717, 18.7867352 49.7987342)",,,
259376668,False,,,Adama Mickiewicza,tertiary,True,71.833,40,"LINESTRING (18.7865681 49.7993695, 18.7865002 49.7996193, 18.7864506 49.7998014, 18.7863999 49.8000063)",,,
51359440,True,,,Szkolna,residential,False,11.437,,"LINESTRING (18.7882593 49.7994489, 18.7884169 49.7994337)",,,
51359492,True,,,Polna,residential,False,140.781,,"LINESTRING (18.7882593 49.7994489, 18.7878596 49.7990869, 18.7876235 49.7989569, 18.7873524 49.7988514, 18.7871505 49.7987955, 18.7870271 49.798775, 18.7868189 49.7987436, 18.7867352 49.7987342)",,,
202406923,True,,,Ustrońska,residential,False,67.274,,"LINESTRING (18.7892363 49.7998577, 18.78889 49.8004199)",,,
209434951,False,,,Ustrońska,residential,True,25.378,,"LINESTRING (18.7892363 49.7998577, 18.7893575 49.7996433)",,,
228614835,False,,,Garbarska,residential,True,170.628,,"LINESTRING (18.7892363 49.7998577, 18.7892793 49.7998707, 18.7896316 49.799982, 18.7897783 49.8000633, 18.7898209 49.8001146, 18.7897208 49.8005225, 18.7897533 49.8007503, 18.7898371 49.8010858, 18.7898526 49.8011713)",,,
228614851,False,,,Zofii Kossak-Szatkowskiej,residential,False,72.6,,"LINESTRING (18.7814119 49.8000898, 18.7813389 49.800741)",,,
"[172957771, 228614836]",False,,,Schodowa,residential,False,203.777,,"LINESTRING (18.7814119 49.8000898, 18.7837623 49.8003843, 18.7838007 49.800331, 18.7837857 49.8002824, 18.7837289 49.800184, 18.7837256 49.8001506, 18.7837504 49.8001135)",,,
172957774,False,,,Zofii Kossak-Szatkowskiej,residential,True,152.0,,"LINESTRING (18.7814119 49.8000898, 18.7814243 49.7999593, 18.7815032 49.7992955, 18.7815571 49.7988852, 18.7816026 49.7987902, 18.7816509 49.7987398)",,,
228614853,False,2,944,Cieszyńska,secondary,False,62.063,,"LINESTRING (18.7837504 49.8001135, 18.7843451 49.8005187)",,,
172957764,False,2,944,Cieszyńska,secondary,True,214.56599999999997,50,"LINESTRING (18.7837504 49.8001135, 18.7827477 49.7994573, 18.7819703 49.7989483, 18.7816509 49.7987398)",,,
"[172957771, 228614836]",False,,,Schodowa,residential,True,203.77700000000002,,"LINESTRING (18.7837504 49.8001135, 18.7837256 49.8001506, 18.7837289 49.800184, 18.7837857 49.8002824, 18.7838007 49.800331, 18.7837623 49.8003843, 18.7814119 49.8000898)",,,
202526835,False,,,Rynek,residential,False,53.045,,"LINESTRING (18.788181 49.8002852, 18.7882865 49.8003052, 18.788787 49.8004003, 18.78889 49.8004199)",,,
203631630,False,,,Rynek,residential,False,53.146,,"LINESTRING (18.788181 49.8002852, 18.7881522 49.800353, 18.7880223 49.8006867, 18.7879979 49.8007483)",,,
589840191,False,,,Mennicza,residential,False,7.873,,"LINESTRING (18.788181 49.8002852, 18.7881778 49.8002596, 18.788119 49.8002352)",,,
202526835,False,,,Rynek,residential,True,53.045,,"LINESTRING (18.78889 49.8004199, 18.788787 49.8004003, 18.7882865 49.8003052, 18.788181 49.8002852)",,,
222393588,True,,,Rynek,residential,False,52.105,,"LINESTRING (18.78889 49.8004199, 18.7887226 49.8007899, 18.7886865 49.8008697)",,,
228614853,False,2,944,Cieszyńska,secondary,True,62.063,,"LINESTRING (18.7843451 49.8005187, 18.7837504 49.8001135)",,,
"[172957707, 228614838, 228616163]",True,,,Cieszyńska,residential,False,137.637,,"LINESTRING (18.7843451 49.8005187, 18.784473 49.8004976, 18.7846168 49.8004991, 18.7846791 49.8005032, 18.7852469 49.8005405, 18.7853089 49.8005446, 18.785495 49.8005643, 18.7856857 49.8005807, 18.7859678 49.8005976, 18.7860941 49.8006051, 18.7862485 49.8006144)",,,
222486112,False,2,944,Objazdowa,secondary,False,85.981,,"LINESTRING (18.7843451 49.8005187, 18.784517 49.8006619, 18.7849908 49.8010509, 18.7850817 49.8011285)",,,
172961748,False,,,Adama Mickiewicza,tertiary,True,72.807,40,"LINESTRING (18.7862485 49.8006144, 18.7862124 49.8007368, 18.7861276 49.8010639, 18.7860769 49.8012597)",,,
209434948,False,,,Cieszyńska,residential,True,37.703,,"LINESTRING (18.7862485 49.8006144, 18.7865641 49.8006305, 18.7867715 49.8006457)",,,
228616170,False,,,Adama Mickiewicza,tertiary,False,68.486,40,"LINESTRING (18.7862485 49.8006144, 18.7862816 49.8004816, 18.7863999 49.8000063)",,,
172957645,False,,,Kasztanowa,residential,True,67.711,,"LINESTRING (18.7813389 49.800741, 18.7822789 49.8007929)",,,
228614851,False,,,Zofii Kossak-Szatkowskiej,residential,True,72.6,,"LINESTRING (18.7813389 49.800741, 18.7814119 49.8000898)",,,
"[172957746, 228614851]",False,,,Zofii Kossak-Szatkowskiej,residential,"[False, True]",48.184000000000005,,"LINESTRING (18.7813389 49.800741, 18.7813235 49.8010937, 18.7813047 49.8011568, 18.7813062 49.801173)",,,
231319741,False,,,,residential,False,6.738,,"LINESTRING (18.7879979 49.8007483, 18.7879066 49.8007624)",,,
203631630,False,,,Rynek,residential,True,53.146,,"LINESTRING (18.7879979 49.8007483, 18.7880223 49.8006867, 18.7881522 49.800353, 18.788181 49.8002852)",,,
172957645,False,,,Kasztanowa,residential,False,67.711,,"LINESTRING (18.7822789 49.8007929, 18.7813389 49.800741)",,,
172957654,True,,,Rynek,residential,False,51.232,,"LINESTRING (18.7886865 49.8008697, 18.7885582 49.8008471, 18.7879979 49.8007483)",,,
172957733,False,,,Bielska,residential,True,12.241,,"LINESTRING (18.7886865 49.8008697, 18.7887043 49.8009158, 18.7887632 49.8009655)",,,
172957733,False,,,Bielska,residential,False,12.241,,"LINESTRING (18.7887632 49.8009655, 18.7887043 49.8009158, 18.7886865 49.8008697)",,,
222393614,False,,,Wspólna,residential,True,83.845,,"LINESTRING (18.7838399 49.8013548, 18.784581 49.8019377)",,,
172957652,True,,,Kościelna,living_street,False,71.187,,"LINESTRING (18.787523 49.8018397, 18.7877454 49.8012158)",,,
209434940,False,,,,residential,True,33.959,,"LINESTRING (18.787523 49.8018397, 18.7872416 49.8017931, 18.7871757 49.8017887, 18.7870609 49.8018011)",,,
"[228614841, 172957743]",True,,,Bielska,residential,False,93.937,,"LINESTRING (18.7881633 49.8021488, 18.7882489 49.8021694, 18.7883169 49.8022134, 18.7887914 49.802532, 18.7889611 49.8026772, 18.7890004 49.8027738)",,,
228860215,True,,,,living_street,False,58.213,,"LINESTRING (18.7881633 49.8021488, 18.787968 49.8020936, 18.787874 49.8020558, 18.7875982 49.8018705, 18.787523 49.8018397)",,,
243905342,True,,,Bielska,residential,False,51.625,,"LINESTRING (18.7881633 49.8021488, 18.7882752 49.8019293, 18.7883877 49.8017077)",,,
209434942,True,1,944,Objazdowa,secondary,False,42.149,,"LINESTRING (18.7865106 49.8022602, 18.7865953 49.8023278, 18.7867841 49.8024546, 18.7869161 49.8025337)",,,
510189260,True,1,,,residential,False,11.277999999999999,,"LINESTRING (18.7868155 49.8026426, 18.7868064 49.8025664, 18.7868015 49.8025416)",,,
510189263,True,1,,,residential,False,8.279,,"LINESTRING (18.7868155 49.8026426, 18.786874 49.8026215, 18.7869194 49.8026108)",,,
172957743,True,,,Bielska,residential,False,15.415,,"LINESTRING (18.7890004 49.8027738, 18.7889439 49.802872, 18.7889361 49.8029055)",,,
172957662,False,,,Groszówka,residential,False,94.524,,"LINESTRING (18.7850511 49.8028192, 18.785212 49.803555, 18.7852625 49.8036569)",,,
"[172957720, 222393614]",False,,,Wspólna,residential,False,153.583,,"LINESTRING (18.7859213 49.8030143, 18.7856076 49.8027742, 18.7849243 49.8022175, 18.784581 49.8019377)",,,
"[172957768, 228614847]",False,,,,residential,False,63.01,,"LINESTRING (18.7859213 49.8030143, 18.7860619 49.8029092, 18.7861749 49.8028459, 18.7864604 49.8027669, 18.7866548 49.8027301)",,,
172957768,False,,,,residential,True,85.795,,"LINESTRING (18.7859213 49.8030143, 18.7853553 49.8035896, 18.7852625 49.8036569)",,,
51359444,False,,,Pawła Stalmacha,tertiary,True,4.118,50,"LINESTRING (18.7874576 49.8033836, 18.7874527 49.8033467)",,,
172957621,True,,,Rzeczna,residential,False,33.542,,"LINESTRING (18.79348 49.8037968, 18.7934687 49.8037141, 18.7934907 49.8036454, 18.7935673 49.8035054)",,,
228614849,False,,,Adama Mickiewicza,tertiary,False,33.998,,"LINESTRING (18.7878634 49.7961899, 18.7881047 49.7959268)",,,
172961730,False,,,,residential,False,69.481,,"LINESTRING (18.7878634 49.7961899, 18.7879328 49.7962147, 18.7886595 49.7965449)",,,
"[172957656, 228614849, 259376668]",False,,,Adama Mickiewicza,tertiary,True,177.89300000000003,40,"LINESTRING (18.7878634 49.7961899, 18.7873051 49.7968399, 18.7872467 49.7969261, 18.7871681 49.7971158, 18.7870498 49.797483, 18.7870209 49.7975847, 18.7869976 49.7976711)",,,yes
172957773,False,,,Targowa,residential,False,58.341,,"LINESTRING (18.789015 49.7964387, 18.78869 49.7959578)",,,
172957773,False,,,Targowa,residential,True,59.55800000000001,,"LINESTRING (18.789015 49.7964387, 18.7890708 49.7965131, 18.7892018 49.7966552, 18.7894632 49.7968881)",,,
222393625,False,,,,residential,True,28.116999999999997,,"LINESTRING (18.789015 49.7964387, 18.788964 49.796454, 18.7886595 49.7965449)",,,
172961730,False,,,,residential,True,69.481,,"LINESTRING (18.7886595 49.7965449, 18.7879328 49.7962147, 18.7878634 49.7961899)",,,
172961772,False,,,Ustrońska,residential,True,239.03799999999998,,"LINESTRING (18.7886595 49.7965449, 18.788594 49.7966394, 18.7884936 49.7970214, 18.7885097 49.7970661, 18.7885814 49.7971638, 18.7887408 49.7973719, 18.7888368 49.7974756, 18.7889737 49.797602, 18.7890383 49.7976489, 18.7901272 49.7982652)",,,
222393625,False,,,,residential,False,28.116999999999997,,"LINESTRING (18.7886595 49.7965449, 18.788964 49.796454, 18.789015 49.7964387)",,,
"[172957665, 172957725, 172957737]",False,,,Ustrońska,residential,False,109.74699999999999,,"LINESTRING (18.7901272 49.7982652, 18.7900243 49.7983835, 18.7899842 49.7984543, 18.7899304 49.7986071, 18.7898908 49.7987717, 18.7898383 49.7989152, 18.7898242 49.7989583, 18.789674 49.7992008)",,,yes
172957725,False,,,Ustrońska,residential,True,30.311999999999998,,"LINESTRING (18.7901272 49.7982652, 18.7903156 49.7980801, 18.7903732 49.798045)",,,
172961772,False,,,Ustrońska,residential,False,239.03799999999998,,"LINESTRING (18.7901272 49.7982652, 18.7890383 49.7976489, 18.7889737 49.797602, 18.7888368 49.7974756, 18.7887408 49.7973719, 18.7885814 49.7971638, 18.7885097 49.7970661, 18.7884936 49.7970214, 18.788594 49.7966394, 18.7886595 49.7965449)",,,
