osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,bridge,junction
361091863,False,Stefana Żeromskiego,tertiary,,True,129.451,"LINESTRING (20.4766705 51.4519703, 20.476559 51.4519688, 20.4764734 51.4519676, 20.4763664 51.4519705, 20.4762547 51.4519831, 20.4760646 51.4520194, 20.4758631 51.4520694, 20.475398 51.4522179, 20.4752802 51.452263, 20.4751768 51.4523134, 20.475073 51.4523769, 20.4750037 51.4524193)",,,,
917465977,True,Kolejowa,secondary,,False,57.07,"LINESTRING (20.476793 51.4478867, 20.4769896 51.4480625, 20.4770568 51.448126, 20.4771552 51.4481671, 20.4772415 51.4481873, 20.4773219 51.4481875, 20.4773879 51.4481819)",728,1,,
119227282,False,Warszawska,secondary,,False,242.52599999999998,"LINESTRING (20.4800064 51.452064, 20.479753 51.452624, 20.4797106 51.4527998, 20.479701 51.4529663, 20.4797043 51.4531297, 20.4797267 51.4532276, 20.4797656 51.453357, 20.4798355 51.4534795, 20.4799292 51.4536313, 20.4800676 51.4537832, 20.4803192 51.4539956, 20.4804441 51.4540992)",728,,,
1134254479,True,Warszawska,secondary,,False,95.94800000000002,"LINESTRING (20.4800064 51.452064, 20.4800104 51.4518217, 20.480012 51.4517485, 20.4799971 51.4516757, 20.4799613 51.4515969, 20.4799257 51.4515447, 20.4798665 51.4514875, 20.4798151 51.451444, 20.47975 51.451408, 20.4796511 51.4513655, 20.4795358 51.4513217)",728,,,
54166061,False,Jana Kilińskiego,tertiary,,False,35.316,"LINESTRING (20.4769541 51.4511435, 20.4768983 51.4512755, 20.4768399 51.4514529)",,,,
119227278,False,Plac Wolności,secondary,50,False,57.014,"LINESTRING (20.4769541 51.4511435, 20.4771044 51.4507623, 20.4771519 51.4506458)",728,,,
"[154913954, 1134254478, 361091862]",False,"['Spacerowa', 'Plac Gabriela Narutowicza', 'Plac Wolności']",residential,50,True,215.365,"LINESTRING (20.4769541 51.4511435, 20.4767741 51.4511281, 20.4766407 51.4511138, 20.4764072 51.4510888, 20.4762669 51.4510665, 20.4759609 51.4510178, 20.4754882 51.4509377, 20.4748754 51.4508223, 20.4751363 51.4502444)",,,,
119227281,True,Plac Wolności,secondary,,False,91.414,"LINESTRING (20.4795358 51.4513217, 20.4794677 51.4513048, 20.4793122 51.4513007, 20.4788654 51.4513296, 20.4784134 51.4513547, 20.4782267 51.4513455)",728,,,
148822401,True,Plac Wolności,secondary,,False,20.63,"LINESTRING (20.4796978 51.4511714, 20.4796489 51.4512512, 20.4795995 51.4512885, 20.4795358 51.4513217)",728,,,
1134254480,True,Warszawska,secondary,,False,108.54799999999999,"LINESTRING (20.4796978 51.4511714, 20.4797458 51.4511974, 20.479825 51.4512448, 20.4799164 51.4513156, 20.480019 51.4514277, 20.4800766 51.4515393, 20.4800908 51.4515842, 20.4800977 51.451606, 20.480101 51.4516678, 20.4800747 51.4518523, 20.4800064 51.452064)",728,,,
54165847,False,Mostowa,secondary,50,False,45.939,"LINESTRING (20.4773196 51.4502462, 20.4772026 51.4505078, 20.4771519 51.4506458)",728,,,
"[697563033, 11782966, 361721479]",False,Mostowa,secondary,50,"[False, True]",186.725,"LINESTRING (20.4773196 51.4502462, 20.4773883 51.4500005, 20.4774758 51.4496374, 20.4775398 51.4493844, 20.4775667 51.4492518, 20.4775971 51.449102, 20.4775929 51.448952, 20.4775781 51.4488231, 20.4775546 51.4485809)",728,2,yes,
154913958,False,Szkolna,residential,,False,21.145,"LINESTRING (20.4730626 51.4497995, 20.4732384 51.4497474, 20.473292 51.4496872)",,,,
54166064,False,Generała Władysława Sikorskiego,tertiary,50,False,47.54,"LINESTRING (20.4790981 51.44822, 20.4797841 51.4482223)",,2,,
54166064,False,Generała Władysława Sikorskiego,tertiary,50,True,70.16799999999999,"LINESTRING (20.4790981 51.44822, 20.4788812 51.4482186, 20.4786292 51.4482178, 20.4783803 51.448217, 20.4780856 51.4482175)",,2,,
"[154913954, 1134254478, 361091862]",False,"['Spacerowa', 'Plac Gabriela Narutowicza', 'Plac Wolności']",residential,50,False,215.36499999999998,"LINESTRING (20.4751363 51.4502444, 20.4748754 51.4508223, 20.4754882 51.4509377, 20.4759609 51.4510178, 20.4762669 51.4510665, 20.4764072 51.4510888, 20.4766407 51.4511138, 20.4767741 51.4511281, 20.4769541 51.4511435)",,,,
"[1134254477, 187825455]",False,"['Plac Gabriela Narutowicza', 'Plac Wolności']",residential,50,False,146.71500000000003,"LINESTRING (20.4751363 51.4502444, 20.4757573 51.4503599, 20.4758273 51.450373, 20.4763863 51.4504724, 20.4766495 51.4505268, 20.4768665 51.4505782, 20.476961 51.4506006, 20.4771519 51.4506458)",,,,
1134254476,False,Plac Tadeusza Kościuszki,residential,50,True,127.35,"LINESTRING (20.4751363 51.4502444, 20.4750139 51.4502215, 20.4746698 51.4501372, 20.4741959 51.4499958, 20.4736311 51.4498036, 20.4734826 51.4497504)",,,,
361091863,False,Stefana Żeromskiego,tertiary,,False,52.152,"LINESTRING (20.4744824 51.4527576, 20.4750037 51.4524193)",,,,
185556372,False,Majora Henryka Hubala,residential,,False,210.253,"LINESTRING (20.4744824 51.4527576, 20.4745173 51.4527903, 20.4745375 51.4528096, 20.4745589 51.452837, 20.4745696 51.4528703, 20.4745626 51.4529105, 20.4740282 51.4546017)",,,,
"[697563033, 11782966, 361721479]",False,Mostowa,secondary,50,"[False, True]",186.725,"LINESTRING (20.4775546 51.4485809, 20.4775781 51.4488231, 20.4775929 51.448952, 20.4775971 51.449102, 20.4775667 51.4492518, 20.4775398 51.4493844, 20.4774758 51.4496374, 20.4773883 51.4500005, 20.4773196 51.4502462)",728,2,yes,
917465975,True,Mostowa,secondary,50,False,25.026000000000003,"LINESTRING (20.4775546 51.4485809, 20.4775251 51.4484964, 20.4775142 51.4484742, 20.4775025 51.4484504, 20.4774451 51.4483673)",728,1,,
391604117,False,Klonowa,residential,,False,128.894,"LINESTRING (20.4740282 51.4546017, 20.4758605 51.4548018)",,,,
185556372,False,Majora Henryka Hubala,residential,,True,210.25300000000001,"LINESTRING (20.4740282 51.4546017, 20.4745626 51.4529105, 20.4745696 51.4528703, 20.4745589 51.452837, 20.4745375 51.4528096, 20.4745173 51.4527903, 20.4744824 51.4527576)",,,,
54166061,False,Jana Kilińskiego,tertiary,,True,319.812,"LINESTRING (20.4758605 51.4548018, 20.4766705 51.4519703)",,,,
391604117,False,Klonowa,residential,,True,128.894,"LINESTRING (20.4758605 51.4548018, 20.4740282 51.4546017)",,,,
54166064,False,Generała Władysława Sikorskiego,tertiary,50,False,48.183,"LINESTRING (20.4797841 51.4482223, 20.4804793 51.4482293)",,2,,
54166064,False,Generała Władysława Sikorskiego,tertiary,50,True,47.54,"LINESTRING (20.4797841 51.4482223, 20.4790981 51.44822)",,2,,
54166064,False,Generała Władysława Sikorskiego,tertiary,50,True,26.15,"LINESTRING (20.4808566 51.4482331, 20.4804793 51.4482293)",,2,,
119227283,False,Adama Mickiewicza,residential,,True,128.99,"LINESTRING (20.4750252 51.4512234, 20.4752587 51.4512761, 20.4758559 51.4513821, 20.4766891 51.4514549, 20.4768399 51.4514529)",,,,
119227281,True,Plac Wolności,secondary,,False,91.047,"LINESTRING (20.4782267 51.4513455, 20.4780743 51.4513301, 20.4771467 51.4511756, 20.4769541 51.4511435)",728,,,
119227283,False,Adama Mickiewicza,residential,,False,102.531,"LINESTRING (20.4782267 51.4513455, 20.4781979 51.4513846, 20.4781319 51.4514266, 20.4780546 51.451452, 20.4778297 51.4514919, 20.477698 51.4515028, 20.4768997 51.4514524, 20.4768399 51.4514529)",,,,
316543203,True,Cmentarna,residential,50,False,23.400999999999996,"LINESTRING (20.4774138 51.448164, 20.4774586 51.4481127, 20.4774893 51.4480671, 20.4775133 51.4479656)",,1,,
1050193679,True,,secondary,,False,12.985,"LINESTRING (20.4774138 51.448164, 20.4774711 51.4481445, 20.4775354 51.4481378, 20.4775917 51.4481429)",728,1,,roundabout
1050193678,True,,secondary,,False,7.8759999999999994,"LINESTRING (20.4775917 51.4481429, 20.4776432 51.4481579, 20.4776857 51.4481814)",728,1,,roundabout
917465969,True,Generała Władysława Sikorskiego,tertiary,50,False,28.079,"LINESTRING (20.4776857 51.4481814, 20.477753 51.4481945, 20.4778673 51.448204, 20.4780856 51.4482175)",,1,,
1050193678,True,,secondary,,False,17.064,"LINESTRING (20.4776857 51.4481814, 20.4777155 51.4482116, 20.4777303 51.4482458, 20.4777268 51.448287, 20.4777015 51.4483252)",728,1,,roundabout
1050193678,True,,secondary,,False,4.586,"LINESTRING (20.4777015 51.4483252, 20.4776573 51.4483559)",728,1,,roundabout
917465976,True,Mostowa,secondary,50,False,26.551,"LINESTRING (20.4776573 51.4483559, 20.477613 51.4483949, 20.477581 51.4484423, 20.4775751 51.4484731, 20.4775546 51.4485809)",728,1,,
1050193680,True,,secondary,,False,15.623999999999999,"LINESTRING (20.4776573 51.4483559, 20.4775993 51.4483758, 20.4775339 51.4483824, 20.477476 51.4483767, 20.4774451 51.4483673)",728,1,,roundabout
847564552,True,,secondary,,False,18.555000000000003,"LINESTRING (20.4773807 51.4483355, 20.4773519 51.4483037, 20.4773394 51.4482679, 20.4773444 51.4482315, 20.47737 51.4481941, 20.4773879 51.4481819)",728,1,,roundabout
917465978,True,Kolejowa,secondary,,False,66.655,"LINESTRING (20.4773807 51.4483355, 20.4772981 51.4482919, 20.4772092 51.44825, 20.4771321 51.4482193, 20.4770316 51.4481746, 20.4769734 51.448138, 20.4769211 51.4480947, 20.4768552 51.4479931, 20.476793 51.4478867)",728,1,,
119227282,False,Warszawska,secondary,,True,242.52599999999995,"LINESTRING (20.4804441 51.4540992, 20.4803192 51.4539956, 20.4800676 51.4537832, 20.4799292 51.4536313, 20.4798355 51.4534795, 20.4797656 51.453357, 20.4797267 51.4532276, 20.4797043 51.4531297, 20.479701 51.4529663, 20.4797106 51.4527998, 20.479753 51.452624, 20.4800064 51.452064)",728,,,
859593631,False,,residential,30,False,41.188,"LINESTRING (20.4804441 51.4540992, 20.4802821 51.4541953, 20.4802106 51.454422)",,,,
859593631,False,,residential,30,False,194.278,"LINESTRING (20.4802106 51.454422, 20.4801111 51.4547385, 20.4792394 51.4546319, 20.4793366 51.4543206, 20.4802106 51.454422)",,,,
859593631,False,,residential,30,True,194.278,"LINESTRING (20.4802106 51.454422, 20.4793366 51.4543206, 20.4792394 51.4546319, 20.4801111 51.4547385, 20.4802106 51.454422)",,,,
859593631,False,,residential,30,True,41.188,"LINESTRING (20.4802106 51.454422, 20.4802821 51.4541953, 20.4804441 51.4540992)",,,,
847564552,True,,secondary,,False,5.747,"LINESTRING (20.4774451 51.4483673, 20.4774233 51.4483606, 20.4773807 51.4483355)",728,1,,roundabout
54166064,False,Generała Władysława Sikorskiego,tertiary,50,False,70.16799999999999,"LINESTRING (20.4780856 51.4482175, 20.4783803 51.448217, 20.4786292 51.4482178, 20.4788812 51.4482186, 20.4790981 51.44822)",,2,,
917465970,True,Generała Władysława Sikorskiego,tertiary,50,False,29.647999999999996,"LINESTRING (20.4780856 51.4482175, 20.4779791 51.4482349, 20.4778737 51.4482574, 20.477779 51.4482826, 20.4777015 51.4483252)",,1,,
917465967,True,Cmentarna,residential,50,False,20.557,"LINESTRING (20.4775133 51.4479656, 20.4775447 51.448064, 20.4775703 51.4481179, 20.4775917 51.4481429)",,1,,
847564552,True,,secondary,,False,2.68,"LINESTRING (20.4773879 51.4481819, 20.4774138 51.448164)",728,1,,roundabout
54166064,False,Generała Władysława Sikorskiego,tertiary,50,False,26.15,"LINESTRING (20.4804793 51.4482293, 20.4808566 51.4482331)",,2,,
54166064,False,Generała Władysława Sikorskiego,tertiary,50,True,48.183,"LINESTRING (20.4804793 51.4482293, 20.4797841 51.4482223)",,2,,
1134254476,False,Plac Tadeusza Kościuszki,residential,50,True,14.961,"LINESTRING (20.4734826 51.4497504, 20.473292 51.4496872)",,,,
154913953,True,Miła,residential,50,False,276.227,"LINESTRING (20.4734826 51.4497504, 20.4735146 51.4497196, 20.4736079 51.4496943, 20.4737176 51.4497043, 20.4745498 51.4498018, 20.4759581 51.4500756, 20.4760961 51.4501024, 20.4764813 51.4501453, 20.4768042 51.4501621, 20.4771501 51.4502185, 20.4773196 51.4502462)",,,,
1134254476,False,Plac Tadeusza Kościuszki,residential,50,False,127.34999999999998,"LINESTRING (20.4734826 51.4497504, 20.4736311 51.4498036, 20.4741959 51.4499958, 20.4746698 51.4501372, 20.4750139 51.4502215, 20.4751363 51.4502444)",,,,
