osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction
244021143,Kardynała Stefana Wyszyńskiego,tertiary,False,True,73.17,,"LINESTRING (21.1830304 52.4207249, 21.1825402 52.4201387)",,
34061124,Letnia,residential,False,False,344.382,50,"LINESTRING (21.1830304 52.4207249, 21.1832369 52.4206642, 21.1837434 52.4205212, 21.1844316 52.4203277, 21.1847278 52.4202394, 21.1847926 52.4202412, 21.1848539 52.4202964, 21.1851308 52.4206493, 21.1861365 52.4218494, 21.186207 52.421949)",,
244021143,Kardynała Stefana Wyszyńskiego,tertiary,False,False,262.562,,"LINESTRING (21.1830304 52.4207249, 21.1833378 52.4209665, 21.1835553 52.4211078, 21.1837807 52.4212543, 21.1838877 52.4213084, 21.1841701 52.4214514, 21.1842726 52.4214931, 21.1847044 52.4216501, 21.1849734 52.4217376, 21.1854823 52.4218589, 21.1859217 52.4219211, 21.186207 52.421949)",,
208637848,Kardynała Stefana Wyszyńskiego,tertiary,False,True,22.203,,"LINESTRING (21.1816487 52.4189759, 21.1815227 52.4187916)",2,
124092927,Stary Rynek,residential,False,True,75.807,,"LINESTRING (21.1816487 52.4189759, 21.1815514 52.4190084, 21.1814665 52.4190385, 21.1809286 52.4192328, 21.1808528 52.4192618, 21.1806874 52.4193237)",2,
"[208637848, 244021144]",Kardynała Stefana Wyszyńskiego,tertiary,False,False,142.741,,"LINESTRING (21.1816487 52.4189759, 21.1820235 52.419453, 21.1821806 52.41966, 21.1824608 52.4200281, 21.1825402 52.4201387)","['2', '3']",
244021147,Konstytucji 3 Maja,tertiary,False,True,7.792,,"LINESTRING (21.184367 52.4161261, 21.1844603 52.4160852)",2,
124791034,Stefana Batorego,residential,False,False,45.963,,"LINESTRING (21.184367 52.4161261, 21.1842773 52.4160072, 21.1840837 52.4157506)",,
244021147,Konstytucji 3 Maja,tertiary,False,False,127.89,,"LINESTRING (21.184367 52.4161261, 21.184297 52.416159, 21.1840294 52.4162837, 21.1837685 52.4164104, 21.1836036 52.4164823, 21.1834512 52.4165409, 21.1831195 52.416657, 21.1828096 52.4167709)",2,
31333268,Aleja Jana Pawła II,tertiary,False,False,153.354,50,"LINESTRING (21.1804244 52.417534, 21.1803209 52.417428, 21.1799699 52.417045, 21.1796002 52.4166464, 21.1794431 52.4164104, 21.1793835 52.4163126)",2,
206910617,Kardynała Stefana Wyszyńskiego,tertiary,False,True,63.903999999999996,,"LINESTRING (21.1804244 52.417534, 21.1805491 52.4176675, 21.1809031 52.418029)",3,
"[206910619, 206910620, 570765047]",Konstytucji 3 Maja,tertiary,False,True,88.62499999999999,,"LINESTRING (21.1804244 52.417534, 21.1805991 52.4174776, 21.1807439 52.4174351, 21.1813027 52.4172619, 21.1815894 52.417173)","['4', '3']",
"[34061158, 246330838]",Strzelców Grodzieńskich,residential,False,True,111.58,,"LINESTRING (21.1804244 52.417534, 21.1802434 52.4175937, 21.1801236 52.417637, 21.1790049 52.4180412)",2,
244021143,Kardynała Stefana Wyszyńskiego,tertiary,False,False,73.17,,"LINESTRING (21.1825402 52.4201387, 21.1830304 52.4207249)",,
