osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,junction
176746579,2,3 Maja,tertiary,False,False,4.73,"LINESTRING (17.4905424 52.7552937, 17.4905984 52.7553194)",,
176746580,2,Szeroka,tertiary,False,False,130.362,"LINESTRING (17.4905424 52.7552937, 17.4905128 52.7553274, 17.4903832 52.75551, 17.4897967 52.7561746, 17.4897705 52.7562052, 17.4896612 52.7563371)",,
292290419,2,Gnieźnieńska,tertiary,False,True,49.141000000000005,"LINESTRING (17.4905424 52.7552937, 17.4903316 52.7551645, 17.4902109 52.7550729, 17.4900903 52.7549497)",,
176746579,2,3 Maja,tertiary,False,False,108.52799999999999,"LINESTRING (17.4925258 52.7561174, 17.4936006 52.7566261, 17.4937944 52.75672)",,
176746579,2,3 Maja,tertiary,False,True,88.169,"LINESTRING (17.4925258 52.7561174, 17.4923466 52.7560314, 17.4920839 52.7559148, 17.4914547 52.7556615)",,
226753876,,Kręta,residential,False,False,62.159,"LINESTRING (17.4925258 52.7561174, 17.4925902 52.7560634, 17.4928215 52.7558735, 17.4930919 52.755676)",,
176746579,2,3 Maja,tertiary,False,False,88.169,"LINESTRING (17.4914547 52.7556615, 17.4920839 52.7559148, 17.4923466 52.7560314, 17.4925258 52.7561174)",,
176746579,2,3 Maja,tertiary,False,True,69.05,"LINESTRING (17.4914547 52.7556615, 17.4907701 52.7553875, 17.4905984 52.7553194)",,
176746579,2,3 Maja,tertiary,False,False,115.82600000000001,"LINESTRING (17.4947502 52.7571722, 17.4959756 52.7577466, 17.4961101 52.7578107)",,
176746579,2,3 Maja,tertiary,False,True,81.642,"LINESTRING (17.4947502 52.7571722, 17.4939614 52.7567991, 17.4937944 52.75672)",,
301655731,,8 Marca,tertiary,False,True,56.944,"LINESTRING (17.4947502 52.7571722, 17.4948171 52.7571196, 17.4951254 52.7569148, 17.4953131 52.7567901)",,
176746579,2,3 Maja,tertiary,False,False,81.642,"LINESTRING (17.4937944 52.75672, 17.4939614 52.7567991, 17.4947502 52.7571722)",,
176746579,2,3 Maja,tertiary,False,True,108.52799999999999,"LINESTRING (17.4937944 52.75672, 17.4936006 52.7566261, 17.4925258 52.7561174)",,
