osmid,highway,oneway,reversed,length,geometry,junction,name
503372895,residential,False,False,33.989,"LINESTRING (45.5396129 9.5232918, 45.5393071 9.5233416)",,
127183045,residential,False,True,161.54,"LINESTRING (45.5396129 9.5232918, 45.5397251 9.5239863, 45.539817 9.5247303)",,
127183139,residential,False,True,102.84,"LINESTRING (45.5369315 9.5234016, 45.5361043 9.5238373)",,
127334271,tertiary,False,True,34.917,"LINESTRING (45.5369315 9.5234016, 45.5371239 9.5236518)",,
127183187,unclassified,False,True,137.319,"LINESTRING (45.5359095 9.523503, 45.534811 9.5240958)",,
127331729,residential,False,True,42.876,"LINESTRING (45.5359095 9.523503, 45.5360203 9.5236972, 45.5361043 9.5238373)",,
127334271,tertiary,False,False,34.917,"LINESTRING (45.5371239 9.5236518, 45.5369315 9.5234016)",,
127183247,residential,False,False,109.05,"LINESTRING (45.5371239 9.5236518, 45.5366729 9.5239208, 45.5364303 9.5240576, 45.536266 9.5241475)",,
127334271,tertiary,False,True,117.56,"LINESTRING (45.5371239 9.5236518, 45.5371745 9.5237285, 45.5372234 9.5238054, 45.537296 9.5239083, 45.5373501 9.5239968, 45.5373964 9.5240607, 45.5374452 9.5241453, 45.5375364 9.5243212, 45.5376407 9.5245739)",,
127182919,residential,False,True,35.994,"LINESTRING (45.5392514 9.5236757, 45.538929 9.5237364)",,
594819469,residential,False,True,10.564,"LINESTRING (45.5392514 9.5236757, 45.5393453 9.5236545)",,
594819475,secondary,True,False,36.013,"LINESTRING (45.5392514 9.5236757, 45.5392233 9.5235004, 45.5392079 9.5233548)",,
127182922,residential,False,False,46.395,"LINESTRING (45.5346008 9.5237337, 45.534811 9.5240958)",,
127182922,residential,False,True,46.676,"LINESTRING (45.5346008 9.5237337, 45.534404 9.5233615)",,
127182919,residential,False,False,35.994,"LINESTRING (45.538929 9.5237364, 45.5392514 9.5236757)",,
127182919,residential,False,True,9.178,"LINESTRING (45.538929 9.5237364, 45.5388526 9.5237701)",,
127183139,residential,False,False,102.84,"LINESTRING (45.5361043 9.5238373, 45.5369315 9.5234016)",,
127331729,residential,False,True,38.784,"LINESTRING (45.5361043 9.5238373, 45.536266 9.5241475)",,
127183139,residential,False,True,137.307,"LINESTRING (45.5361043 9.5238373, 45.5359633 9.5239112, 45.5350018 9.5244226)",,
