osmid,lanes,ref,highway,oneway,reversed,length,name,geometry
178355685,2,RD PET-15,trunk,False,True,15.073,,"LINESTRING (-89.9329596 16.7956971, -89.9330062 16.7955691)"
178355812,,,tertiary,False,False,88.866,7a Calle,"LINESTRING (-89.9329596 16.7956971, -89.9337944 16.7956985)"
178355685,2,RD PET-15,trunk,False,False,112.078,,"LINESTRING (-89.9329596 16.7956971, -89.9328455 16.7959525, -89.9327094 16.7961949, -89.9324682 16.7965869)"
252476501,,,residential,False,False,144.748,7a Calle,"LINESTRING (-89.9329596 16.7956971, -89.932774 16.7957037, -89.9322639 16.7956986, -89.9316003 16.7956797)"
249819108,2,RD PET-16,trunk,False,False,77.749,Carretera San Benito - San Francisco,"LINESTRING (-89.9296634 16.8021286, -89.9297277 16.801954, -89.9298068 16.8017845, -89.9299101 16.8016304, -89.930004 16.8015162)"
651589812,2,RD PET-16,trunk,False,True,97.087,Carretera San Benito - San Francisco,"LINESTRING (-89.9296634 16.8021286, -89.9296483 16.8022508, -89.9296358 16.8023908, -89.9296211 16.8030002)"
178355682,,,residential,False,True,92.009,,"LINESTRING (-89.9364679 16.8014804, -89.9366087 16.8022968)"
178355686,,,residential,False,True,60.937,,"LINESTRING (-89.9364679 16.8014804, -89.9358994 16.8015447)"
178355682,,,residential,False,False,66.378,,"LINESTRING (-89.9364679 16.8014804, -89.936468 16.801165, -89.9364662 16.8010333, -89.9364478 16.8008845)"
178355684,,,residential,False,False,95.217,4a Avenida,"LINESTRING (-89.933433 16.799991, -89.9335139 16.7991382)"
178355684,,,residential,False,True,78.407,4a Avenida,"LINESTRING (-89.933433 16.799991, -89.9333972 16.8006953)"
178539418,,,residential,False,False,124.361,2a Calle,"LINESTRING (-89.933433 16.799991, -89.9346009 16.8000191)"
178539418,,,residential,False,True,97.424,2a Calle,"LINESTRING (-89.933433 16.799991, -89.932518 16.799972)"
178355684,,,residential,False,True,95.217,4a Avenida,"LINESTRING (-89.9335139 16.7991382, -89.933433 16.799991)"
178539431,,,residential,False,False,119.268,3a Calle,"LINESTRING (-89.9335139 16.7991382, -89.9346275 16.7992563)"
178539431,,,residential,False,True,99.292,3a Calle,"LINESTRING (-89.9335139 16.7991382, -89.9325869 16.7990391)"
178355684,,,residential,False,False,61.469,4a Avenida,"LINESTRING (-89.9335139 16.7991382, -89.9335349 16.7986301, -89.9335381 16.7985859)"
178355684,,,residential,False,False,5.003,4a Avenida,"LINESTRING (-89.9333929 16.8007401, -89.9333972 16.8006953)"
178355694,,,residential,False,True,46.002,4a Avenida,"LINESTRING (-89.9333929 16.8007401, -89.9333526 16.801152)"
249819106,,,tertiary,True,False,128.743,1a Calle,"LINESTRING (-89.9333929 16.8007401, -89.933954 16.8007206, -89.9345153 16.8006998, -89.9345945 16.8006671)"
178355694,,,residential,False,False,128.214,4a Avenida,"LINESTRING (-89.9332377 16.8023801, -89.9333435 16.8012315)"
178356854,,,residential,False,True,85.417,2a Calle,"LINESTRING (-89.9332377 16.8023801, -89.9324353 16.8023733)"
178356854,,,residential,False,False,138.08499999999998,2a Calle,"LINESTRING (-89.9332377 16.8023801, -89.9337888 16.802432, -89.9341485 16.8024815, -89.934527 16.8025143)"
178355684,,,residential,False,False,100.814,4a Avenida,"LINESTRING (-89.9336153 16.7975826, -89.9336819 16.7966782)"
178355684,,,residential,False,True,111.864,4a Avenida,"LINESTRING (-89.9336153 16.7975826, -89.9335381 16.7985859)"
178540336,,,residential,False,False,118.271,5a Calle,"LINESTRING (-89.9336153 16.7975826, -89.9347258 16.7976159)"
178540336,,,residential,False,True,97.119,5a Calle,"LINESTRING (-89.9336153 16.7975826, -89.9327043 16.7976299)"
178355813,,,residential,False,False,100.622,8a Avenida,"LINESTRING (-89.9364478 16.8008845, -89.9364424 16.7999796)"
178356850,,,residential,False,False,128.929,1a Calle,"LINESTRING (-89.9364478 16.8008845, -89.9376554 16.8009736)"
178356850,,,residential,False,True,53.388,1a Calle,"LINESTRING (-89.9364478 16.8008845, -89.9359524 16.8008096)"
178355682,,,residential,False,True,66.378,,"LINESTRING (-89.9364478 16.8008845, -89.9364662 16.8010333, -89.936468 16.801165, -89.9364679 16.8014804)"
178355682,,,residential,False,False,92.009,,"LINESTRING (-89.9366087 16.8022968, -89.9364679 16.8014804)"
178539419,,,residential,False,True,93.639,8a Avenida,"LINESTRING (-89.9366087 16.8022968, -89.9366037 16.8031389)"
178539430,,,residential,False,False,88.44,Calle Las Ilusiones,"LINESTRING (-89.9366087 16.8022968, -89.937425 16.8021487)"
178539430,,,residential,False,True,90.299,Calle Las Ilusiones,"LINESTRING (-89.9366087 16.8022968, -89.93652 16.802283, -89.9364202 16.8022388, -89.9358722 16.8019069)"
178355686,,,residential,False,False,60.937,,"LINESTRING (-89.9358994 16.8015447, -89.9364679 16.8014804)"
178356415,,,residential,False,False,81.934,7a Avenida,"LINESTRING (-89.9358994 16.8015447, -89.9359524 16.8008096)"
178356415,,,residential,False,True,40.379,7a Avenida,"LINESTRING (-89.9358994 16.8015447, -89.9358722 16.8019069)"
178355691,,,residential,False,False,189.089,1a Avenida,"LINESTRING (-89.930004 16.8015162, -89.9309799 16.8029371)"
249819108,2,RD PET-16,trunk,False,False,21.324,Carretera San Benito - San Francisco,"LINESTRING (-89.930004 16.8015162, -89.9301419 16.8013771)"
249819108,2,RD PET-16,trunk,False,True,77.749,Carretera San Benito - San Francisco,"LINESTRING (-89.930004 16.8015162, -89.9299101 16.8016304, -89.9298068 16.8017845, -89.9297277 16.801954, -89.9296634 16.8021286)"
