osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge,tunnel
400313526,,tertiary,True,False,206.469,,,"LINESTRING (-91.4561584 14.8821544, -91.4561581 14.882175, -91.4561624 14.8821951, -91.456171 14.8822139, -91.4561836 14.8822305, -91.4561995 14.8822441, -91.4571035 14.8825061, -91.4571575 14.8825322, -91.4572052 14.8825681, -91.4572446 14.8826124, -91.4573191 14.8826927, -91.4573492 14.882715, -91.4573831 14.8827316, -91.4574195 14.8827418, -91.4574573 14.8827453, -91.4578829 14.8827712)",,,
129135222,0 Avenida Zona 2,residential,False,False,44.058,,,"LINESTRING (-91.4593053 14.8753819, -91.4589946 14.8756404)",,,
129135222,0 Avenida Zona 2,residential,False,True,51.396,,,"LINESTRING (-91.4593053 14.8753819, -91.4595129 14.8752158, -91.4596936 14.8751148)",,,
"[1118794572, 1142010021, 1142010022]",,residential,False,True,48.711,,,"LINESTRING (-91.4593053 14.8753819, -91.4591874 14.8751884, -91.4591499 14.87511, -91.4590768 14.8750043)",,yes,
129135196,,residential,False,False,55.066,,,"LINESTRING (-91.4594885 14.8773675, -91.4591036 14.8770406)",,,
129135239,2a Avenida Zona 2,secondary,True,False,154.577,,RN-1,"LINESTRING (-91.4594885 14.8773675, -91.4588966 14.8784927, -91.4588309 14.8786037)",,,
129135219,1a Avenida Zona 2,residential,True,False,72.611,,,"LINESTRING (-91.4577882 14.8795039, -91.4580347 14.8788959)",,,
129135234,0 Calle Zona 2,residential,True,False,64.487,,,"LINESTRING (-91.4577882 14.8795039, -91.4583513 14.8797043)",,,
129135196,,residential,False,False,50.322,,,"LINESTRING (-91.4587434 14.8767437, -91.4584054 14.8764305)",,,
129135196,,residential,False,True,50.876,,,"LINESTRING (-91.4587434 14.8767437, -91.4591036 14.8770406)",,,
129135197,2a Avenida B Zona 2,residential,False,True,124.181,,,"LINESTRING (-91.4587434 14.8767437, -91.4582201 14.8777394)",,,
129135219,1a Avenida Zona 2,residential,True,False,32.626,,,"LINESTRING (-91.4567203 14.8823149, -91.4567872 14.8820287)",,,
129135232,6a Calle Zona 1,tertiary,True,False,62.967,,,"LINESTRING (-91.4567203 14.8823149, -91.4561584 14.8821544)",,,
129137037,2a Calle Zona 1,residential,True,False,66.686,,,"LINESTRING (-91.4584986 14.8809425, -91.4590956 14.8811061)",,,
28908002,3a Avenida Zona 2,secondary,True,False,65.212,1,RN-1,"LINESTRING (-91.4584986 14.8809425, -91.458674 14.8804919, -91.4587094 14.8803926)",,,
384537733,0 Avenida Zona 2,residential,False,False,79.757,,,"LINESTRING (-91.4572571 14.8786104, -91.4568762 14.879226)",,,
384537733,0 Avenida Zona 2,residential,False,True,84.207,,,"LINESTRING (-91.4572571 14.8786104, -91.457587 14.8779235)",,,
129135207,,residential,False,False,14.361,,,"LINESTRING (-91.4601356 14.8747936, -91.4602576 14.8748463)",,,
129135222,0 Avenida Zona 2,residential,False,False,59.433,,,"LINESTRING (-91.4601356 14.8747936, -91.4598147 14.8750295, -91.4596936 14.8751148)",,,
28908002,3a Avenida Zona 2,secondary,True,False,61.791,1,RN-1,"LINESTRING (-91.4587094 14.8803926, -91.4588845 14.8798633)",,,
129137040,3a Calle Zona 1,residential,True,False,67.016,,,"LINESTRING (-91.4589584 14.8816072, -91.4583552 14.8814543)",,,
384537742,4a Avenida Zona 1,residential,True,False,55.842,,,"LINESTRING (-91.4589584 14.8816072, -91.4587838 14.8820802)",,,
129135197,2a Avenida B Zona 2,residential,False,False,124.181,,,"LINESTRING (-91.4582201 14.8777394, -91.4587434 14.8767437)",,,
129135215,3a Calle Zona 2,residential,False,False,50.359,,,"LINESTRING (-91.4582201 14.8777394, -91.4578171 14.8775083)",,,
129135215,3a Calle Zona 2,residential,False,True,28.963,,,"LINESTRING (-91.4582201 14.8777394, -91.4584528 14.8778708)",,,
129135213,0 Avenida Zona 1,residential,False,False,67.498,,,"LINESTRING (-91.4571314 14.8792978, -91.4569298 14.8798727)",,,
129135234,0 Calle Zona 2,residential,True,False,74.211,,,"LINESTRING (-91.4571314 14.8792978, -91.4577882 14.8795039)",,,
763969603,3a Calle Zona 1,residential,False,True,41.714,,,"LINESTRING (-91.4560488 14.8807982, -91.4564159 14.8809201)",,,
129135225,0 Avenida Zona 1,tertiary,False,False,24.839,,,"LINESTRING (-91.4561801 14.881932, -91.4561584 14.8821544)",,,
763969605,5a Calle Zona 1,residential,False,False,36.592,,,"LINESTRING (-91.4561801 14.881932, -91.4558476 14.8818611)",,,
129135225,0 Avenida Zona 1,tertiary,False,True,70.529,,,"LINESTRING (-91.4561801 14.881932, -91.4562476 14.8815952, -91.4562975 14.881308)",,,
129135192,5a Calle Zona 1,residential,True,False,77.958,,,"LINESTRING (-91.4575044 14.882134, -91.4567872 14.8820287)",,,
"[401020769, 763970802]","['6a Calle Zona 1', '2a Avenida Zona 2']",secondary,True,False,79.144,,RN-1,"LINESTRING (-91.4575044 14.882134, -91.4574414 14.8823445, -91.4574371 14.882372, -91.4574398 14.8823996, -91.4574491 14.8824259, -91.4574647 14.8824492, -91.4576594 14.882539, -91.4578244 14.8826062)",,,
129135234,0 Calle Zona 2,residential,True,False,59.967,,,"LINESTRING (-91.4583513 14.8797043, -91.4588845 14.8798633)",,,
129135239,2a Avenida Zona 2,secondary,True,False,62.623,,RN-1,"LINESTRING (-91.4583513 14.8797043, -91.4581622 14.880237)",,,
129137037,2a Calle Zona 1,residential,True,False,55.772,,,"LINESTRING (-91.4590956 14.8811061, -91.4595934 14.8812479)",,,
384537742,4a Avenida Zona 1,residential,True,False,57.638,,,"LINESTRING (-91.4590956 14.8811061, -91.4589584 14.8816072)",,,
129135216,4a Calle Zona 1,residential,True,False,71.401,,,"LINESTRING (-91.4562975 14.881308, -91.4569473 14.8814419)",,,
129135225,0 Avenida Zona 1,tertiary,False,True,44.97,,,"LINESTRING (-91.4562975 14.881308, -91.4564159 14.8809201)",,,
763969604,4a Calle Zona 1,residential,False,True,39.244,,,"LINESTRING (-91.4562975 14.881308, -91.4559414 14.8812298)",,,
129135225,0 Avenida Zona 1,tertiary,False,False,70.529,,,"LINESTRING (-91.4562975 14.881308, -91.4562476 14.8815952, -91.4561801 14.881932)",,,
129135223,3a Calle Zona 1,residential,True,False,70.586,,,"LINESTRING (-91.4570497 14.8810867, -91.4564159 14.8809201)",,,
129135219,1a Avenida Zona 2,residential,True,False,83.94200000000001,,,"LINESTRING (-91.4570497 14.8810867, -91.4572262 14.8807453, -91.4574371 14.8804326)",,,
384537725,0 Avenida Zona 2,residential,False,False,32.945,,,"LINESTRING (-91.4585463 14.8760651, -91.4586972 14.8759206, -91.4587641 14.8758566)",,,
"[384537740, 384537725]",0 Avenida Zona 2,residential,False,True,58.295,,,"LINESTRING (-91.4585463 14.8760651, -91.4582814 14.8763186, -91.4584054 14.8764305)",,,
129135225,0 Avenida Zona 1,tertiary,False,False,44.97,,,"LINESTRING (-91.4564159 14.8809201, -91.4562975 14.881308)",,,
763969603,3a Calle Zona 1,residential,False,False,41.714,,,"LINESTRING (-91.4564159 14.8809201, -91.4560488 14.8807982)",,,
129135225,0 Avenida Zona 1,tertiary,False,True,105.859,,,"LINESTRING (-91.4564159 14.8809201, -91.45669 14.8803073, -91.456841 14.8800632)",,,
129135234,0 Calle Zona 2,residential,True,False,28.564,,,"LINESTRING (-91.4568762 14.879226, -91.4571314 14.8792978)",,,
384537733,0 Avenida Zona 2,residential,False,True,79.757,,,"LINESTRING (-91.4568762 14.879226, -91.4572571 14.8786104)",,,
129135216,4a Calle Zona 1,residential,True,False,61.79,,,"LINESTRING (-91.4576772 14.8816606, -91.4582155 14.8818559)",,,
401020769,2a Avenida Zona 2,secondary,True,False,55.819,,RN-1,"LINESTRING (-91.4576772 14.8816606, -91.4575044 14.882134)",,,
129135212,2a Calle Zona 2,residential,True,False,71.399,,,"LINESTRING (-91.4582643 14.8782684, -91.4588309 14.8786037)",,,
763970797,1a Avenida Zona 2,residential,False,False,48.631,,,"LINESTRING (-91.4582643 14.8782684, -91.4584528 14.8778708)",,,
129135219,1a Avenida Zona 2,residential,True,False,74.009,,,"LINESTRING (-91.4580347 14.8788959, -91.4582643 14.8782684)",,,
129135229,1a Calle Zona 2,residential,True,False,89.393,,,"LINESTRING (-91.4580347 14.8788959, -91.4572571 14.8786104)",,,
129135223,3a Calle Zona 1,residential,True,False,84.603,,,"LINESTRING (-91.4578041 14.8813042, -91.4570497 14.8810867)",,,
401020769,2a Avenida Zona 2,secondary,True,False,41.911,,RN-1,"LINESTRING (-91.4578041 14.8813042, -91.4576772 14.8816606)",,,
384537721,3a Calle Zona 2,residential,False,False,100.712,,,"LINESTRING (-91.4608273 14.8786776, -91.4601221 14.8780811)",,,
129137042,5a Avenida Zona 2,residential,False,False,147.451,,,"LINESTRING (-91.4608273 14.8786776, -91.4603747 14.8790768, -91.4601993 14.8792398, -91.4601278 14.8794206, -91.4600393 14.8797135)",,,
129137042,5a Avenida Zona 2,residential,False,True,164.89499999999998,,,"LINESTRING (-91.4608273 14.8786776, -91.4610962 14.8784275, -91.4614171 14.8780994, -91.4618714 14.8775923)",,,
"[384537721, 384537727]","['3a Calle Zona 2', '6a Avenida Zona 2']",residential,False,True,112.475,,,"LINESTRING (-91.4608273 14.8786776, -91.4610955 14.8788949, -91.460762 14.879486)",,,
129137033,6a Avenida Zona 1,residential,False,True,74.255,,,"LINESTRING (-91.4602655 14.8812842, -91.4600707 14.8819249)",,,
129137039,,residential,False,True,69.643,,,"LINESTRING (-91.4602655 14.8812842, -91.4596402 14.8811197)",,,
1137141915,6a Avenida Zona 1,residential,True,False,45.903,,,"LINESTRING (-91.4602655 14.8812842, -91.4603723 14.8808845)",,,
384537734,5a Avenida Zona 1,residential,True,False,55.281,,,"LINESTRING (-91.4595934 14.8812479, -91.4594306 14.8817195)",,,
384537734,5a Avenida Zona 1,residential,True,False,48.888,,,"LINESTRING (-91.4597456 14.880692, -91.4596402 14.8811197)",,,
1138243229,1a Callle,residential,True,False,55.345,,,"LINESTRING (-91.4597456 14.880692, -91.4592517 14.880551)",,,
1156516349,1a Callle,residential,False,True,70.669,,,"LINESTRING (-91.4597456 14.880692, -91.4603723 14.8808845)",,,
1137141915,6a Avenida Zona 1,residential,True,False,67.745,,,"LINESTRING (-91.4603723 14.8808845, -91.4605299 14.8802946)",,,
1156516349,1a Callle,residential,False,False,70.669,,,"LINESTRING (-91.4603723 14.8808845, -91.4597456 14.880692)",,,
129137033,6a Avenida Zona 1,residential,False,False,30.741,,,"LINESTRING (-91.4599047 14.8825297, -91.4599161 14.8824875, -91.4599804 14.8822631)",,,
1139327442,,residential,False,False,25.205000000000002,,,"LINESTRING (-91.4599047 14.8825297, -91.4599015 14.8825495, -91.4598971 14.8825773, -91.4598572 14.8827516)",,,
129137040,3a Calle Zona 1,residential,True,False,52.259,,,"LINESTRING (-91.4594306 14.8817195, -91.4589584 14.8816072)",,,
384537734,5a Avenida Zona 1,residential,True,False,62.882,,,"LINESTRING (-91.4594306 14.8817195, -91.4592413 14.8822546)",,,
129137045,6a Calle Zona 1,residential,False,False,69.583,,,"LINESTRING (-91.4585232 14.8827358, -91.4578885 14.882612)",,,
384537742,4a Avenida Zona 1,residential,True,False,60.886,,,"LINESTRING (-91.4585232 14.8827358, -91.4584881 14.8828396, -91.4583799 14.8832653)",,,
1140685881,1a Callle,residential,True,False,71.983,,,"LINESTRING (-91.4610236 14.8810346, -91.4608457 14.8810019, -91.4603723 14.8808845)",,,
129137033,6a Avenida Zona 1,residential,False,False,74.255,,,"LINESTRING (-91.4600707 14.8819249, -91.4602655 14.8812842)",,,
129137033,6a Avenida Zona 1,residential,False,True,38.838,,,"LINESTRING (-91.4600707 14.8819249, -91.4599804 14.8822631)",,,
129137040,3a Calle Zona 1,residential,True,False,72.481,,,"LINESTRING (-91.4600707 14.8819249, -91.4594306 14.8817195)",,,
129137035,0 Calle Zona 2,residential,True,False,69.814,,,"LINESTRING (-91.4605299 14.8802946, -91.4611627 14.8804366)",,,
384537727,6a Avenida Zona 2,residential,False,False,93.308,,,"LINESTRING (-91.4605299 14.8802946, -91.460762 14.879486)",,,
384537727,6a Avenida Zona 2,residential,False,True,93.308,,,"LINESTRING (-91.460762 14.879486, -91.4605299 14.8802946)",,,
"[384537721, 384537727]","['3a Calle Zona 2', '6a Avenida Zona 2']",residential,False,False,112.475,,,"LINESTRING (-91.460762 14.879486, -91.4610955 14.8788949, -91.4608273 14.8786776)",,,
384537731,1a Calle Zona 2,residential,False,True,68.392,,,"LINESTRING (-91.460762 14.879486, -91.4610965 14.8796116, -91.4613636 14.8796845)",,,
129137041,1a Calle Zona 2,residential,True,False,53.406,,,"LINESTRING (-91.4600393 14.8797135, -91.45958 14.8795301)",,,
129137042,5a Avenida Zona 2,residential,False,False,48.681,,,"LINESTRING (-91.4600393 14.8797135, -91.4598944 14.8801283)",,,
129137042,5a Avenida Zona 2,residential,False,True,147.451,,,"LINESTRING (-91.4600393 14.8797135, -91.4601278 14.8794206, -91.4601993 14.8792398, -91.4603747 14.8790768, -91.4608273 14.8786776)",,,
28908002,3a Avenida Zona 2,secondary,True,False,94.818,1,RN-1,"LINESTRING (-91.4601221 14.8780811, -91.4607176 14.8774519)",,,
384537721,3a Calle Zona 2,residential,False,True,100.712,,,"LINESTRING (-91.4601221 14.8780811, -91.4608273 14.8786776)",,,
1138633423,4a Calle Zona 1,residential,False,False,52.852,,,"LINESTRING (-91.4592413 14.8822546, -91.4587838 14.8820802)",,,
129137031,4a Calle Zona 1,residential,True,False,77.681,,,"LINESTRING (-91.4592413 14.8822546, -91.4598176 14.8825064, -91.4598306 14.8825104, -91.4598454 14.8825147, -91.4599047 14.8825297)",,,
129137043,7a Avenida Zona 2,residential,False,False,49.931,,,"LINESTRING (-91.4613636 14.8796845, -91.4612563 14.8801214)",,,
129137043,7a Avenida Zona 2,residential,False,True,88.034,,,"LINESTRING (-91.4613636 14.8796845, -91.4614677 14.8793573, -91.4615425 14.87916, -91.46166 14.8789494)",,,
384537731,1a Calle Zona 2,residential,False,False,68.392,,,"LINESTRING (-91.4613636 14.8796845, -91.4610965 14.8796116, -91.460762 14.879486)",,,
"[384537731, 129138878]",1a Calle Zona 2,residential,False,"[False, True]",115.732,,,"LINESTRING (-91.4613636 14.8796845, -91.4617092 14.8797956, -91.4618975 14.8794623, -91.4620765 14.8792062)",,,
129137035,0 Calle Zona 2,residential,True,False,70.754,,,"LINESTRING (-91.4598944 14.8801283, -91.4605299 14.8802946)",,,
129137042,5a Avenida Zona 2,residential,False,True,48.681,,,"LINESTRING (-91.4598944 14.8801283, -91.4600393 14.8797135)",,,
