osmid,ref,name,highway,oneway,reversed,length,geometry,lanes
410061505,RD HUE-02,RD HUE-02,secondary,False,False,375.513,"LINESTRING (-91.6666605 15.6241557, -91.6666812 15.624078, -91.666932 15.6238906, -91.6672317 15.6236697, -91.6673376 15.6235716, -91.6674462 15.6234515, -91.6675039 15.6233649, -91.6675688 15.6232091, -91.6676049 15.6231097, -91.667619 15.6230486, -91.6676362 15.6229986, -91.6676651 15.6229379, -91.667738 15.6227962, -91.6677729 15.6227559, -91.6678 15.6227095, -91.6678257 15.6226568, -91.6678763 15.6224613, -91.667889 15.6223706, -91.6679024 15.622313, -91.6679105 15.6222663, -91.6679235 15.6222148, -91.6679425 15.622165, -91.6679692 15.6221073, -91.6679971 15.622075, -91.6680327 15.6220326, -91.6680539 15.6220006, -91.6680806 15.6219701, -91.6681624 15.6219403, -91.6682952 15.6219042, -91.6684089 15.6218889, -91.6685353 15.621883, -91.6686725 15.6218474, -91.6687839 15.6217999)",
410097681,RD HUE-13,RD HUE-13,secondary,False,True,71.87700000000001,"LINESTRING (-91.6666605 15.6241557, -91.6668166 15.6242341, -91.6668643 15.6242664, -91.6669224 15.6243031, -91.6672334 15.6244914)",2
539741882,,,residential,False,True,177.297,"LINESTRING (-91.6666605 15.6241557, -91.6665705 15.6241231, -91.6665021 15.6241088, -91.6664484 15.6241146, -91.6663908 15.6241321, -91.6663438 15.6241805, -91.6662754 15.624269, -91.6662258 15.6243297, -91.6662003 15.6243491, -91.6661527 15.6243574, -91.6661078 15.6243645, -91.6660702 15.6243755, -91.6660461 15.6243865, -91.6660166 15.6244194, -91.665991 15.6244569, -91.66589 15.6246497, -91.6658536 15.624723, -91.6657859 15.6248941, -91.6657684 15.6249509, -91.6657577 15.6249897, -91.6657289 15.625031, -91.665684 15.6250697, -91.6655955 15.6251382)",
410061505,RD HUE-02,RD HUE-02,secondary,False,False,16.064,"LINESTRING (-91.6687839 15.6217999, -91.6688558 15.6218133, -91.6688894 15.6218211, -91.6689294 15.6218341)",
410061505,RD HUE-02,RD HUE-02,secondary,False,True,375.51300000000003,"LINESTRING (-91.6687839 15.6217999, -91.6686725 15.6218474, -91.6685353 15.621883, -91.6684089 15.6218889, -91.6682952 15.6219042, -91.6681624 15.6219403, -91.6680806 15.6219701, -91.6680539 15.6220006, -91.6680327 15.6220326, -91.6679971 15.622075, -91.6679692 15.6221073, -91.6679425 15.622165, -91.6679235 15.6222148, -91.6679105 15.6222663, -91.6679024 15.622313, -91.667889 15.6223706, -91.6678763 15.6224613, -91.6678257 15.6226568, -91.6678 15.6227095, -91.6677729 15.6227559, -91.667738 15.6227962, -91.6676651 15.6229379, -91.6676362 15.6229986, -91.667619 15.6230486, -91.6676049 15.6231097, -91.6675688 15.6232091, -91.6675039 15.6233649, -91.6674462 15.6234515, -91.6673376 15.6235716, -91.6672317 15.6236697, -91.666932 15.6238906, -91.6666812 15.624078, -91.6666605 15.6241557)",
868448233,,,residential,False,True,23.155,"LINESTRING (-91.6687839 15.6217999, -91.6687022 15.6217418, -91.6685969 15.6216981)",
410061505,RD HUE-02,RD HUE-02,secondary,False,True,16.064,"LINESTRING (-91.6689294 15.6218341, -91.6688894 15.6218211, -91.6688558 15.6218133, -91.6687839 15.6217999)",
968421932,,,residential,False,True,397.48,"LINESTRING (-91.6689294 15.6218341, -91.6688809 15.621857, -91.6688741 15.6218651, -91.6688663 15.621876, -91.6687651 15.6219826, -91.6686505 15.6221178, -91.6685494 15.6222591, -91.6684213 15.6224517, -91.6683404 15.6225426, -91.6682797 15.6226508, -91.6682505 15.622798, -91.6682374 15.6229258, -91.6682026 15.6230988, -91.6681972 15.6233494, -91.6681919 15.6235987, -91.6681583 15.6237239, -91.6681074 15.6238854, -91.6680604 15.6239835, -91.6679013 15.624332, -91.6678806 15.624352, -91.6678455 15.6243489, -91.6677004 15.6242168, -91.6676701 15.6242076, -91.6676382 15.6242122, -91.6672334 15.6244914)",
410097681,RD HUE-13,RD HUE-13,secondary,False,False,296.661,"LINESTRING (-91.6684531 15.6265102, -91.6684476 15.6264122, -91.6684454 15.6263011, -91.6684185 15.6254054, -91.6684151 15.625326, -91.6684052 15.6252578, -91.6683911 15.6252085, -91.6683644 15.6251572, -91.6683216 15.6251176, -91.6682707 15.6250937, -91.6681321 15.6250538, -91.668047 15.6250439, -91.6679585 15.6250232, -91.6678592 15.6249767, -91.6673921 15.624661, -91.6673475 15.6246161, -91.6672829 15.6245389, -91.6672334 15.6244914)",2
539741882,,,residential,False,False,822.8979999999999,"LINESTRING (-91.6684531 15.6265102, -91.6683528 15.6263871, -91.6683206 15.6262709, -91.6682512 15.6260204, -91.6681838 15.6259247, -91.6681194 15.6258425, -91.6680143 15.6257532, -91.6678562 15.6258474, -91.6677634 15.625848, -91.6674463 15.625744, -91.6673416 15.6256793, -91.667241 15.6255709, -91.6671203 15.6253435, -91.6669459 15.6248915, -91.6668681 15.6247907, -91.6667984 15.624752, -91.6667099 15.6247416, -91.6665303 15.6247533, -91.6664296 15.6247869, -91.6662955 15.6248333, -91.6662337 15.6248811, -91.6661909 15.6249948, -91.6661252 15.6252221, -91.6660675 15.6253423, -91.6660568 15.6254236, -91.6661212 15.6256509, -91.6661655 15.6257904, -91.6662097 15.6259041, -91.6662593 15.6260565, -91.6662807 15.6262103, -91.6662808 15.6263187, -91.6662861 15.6264209, -91.6662969 15.6265033, -91.6663505 15.6266635, -91.6664028 15.6267888, -91.6664243 15.6268831, -91.6664417 15.6270419, -91.6664538 15.6272111, -91.6664538 15.6272757, -91.6664404 15.6273455, -91.6663921 15.6274177, -91.6663089 15.6274927, -91.6661681 15.6275753, -91.6659924 15.6276651, -91.6657698 15.6277652, -91.6656719 15.6278155, -91.66557 15.6278556, -91.6655097 15.6278775, -91.6654345 15.6278698, -91.6653715 15.6278336, -91.6652991 15.6277471, -91.6652508 15.6276515, -91.6652333 15.6274797)",
