osmid,oneway,name,highway,reversed,length,geometry,lanes,ref
220681012,True,8a Calle,secondary,False,138.91699999999997,"LINESTRING (-92.1431188 14.6754053, -92.142947 14.6753121, -92.1426353 14.6751693, -92.1422844 14.6750336, -92.1419331 14.6749162)",,
127797581,False,7a Calle,secondary,False,48.24,"LINESTRING (-92.1418229 14.6752938, -92.1413884 14.6751864)",2,
220681013,False,7a Calle,secondary,False,23.097,"LINESTRING (-92.1418229 14.6752938, -92.142034 14.6753318)",,
1233182190,True,2a Avenida,secondary,False,43.629,"LINESTRING (-92.1418229 14.6752938, -92.1419331 14.6749162)",2,
128246900,False,1a Calle,residential,False,62.976,"LINESTRING (-92.140501 14.6802908, -92.1410569 14.6804685)",2,
555527615,False,1a Calle,secondary,True,109.194,"LINESTRING (-92.140501 14.6802908, -92.1395394 14.6799761)",2,RN-08
555527616,True,2a Avenida,secondary,False,93.982,"LINESTRING (-92.140501 14.6802908, -92.1407395 14.6794777)",2,RN-08
128789715,False,2a Calle,residential,True,74.396,"LINESTRING (-92.1421728 14.6799163, -92.1428431 14.6800812)",2,
128789729,True,"1 Avenida ""B""",residential,False,94.705,"LINESTRING (-92.1421728 14.6799163, -92.1419423 14.6807383)",2,
128789730,True,2a Calle,residential,False,97.041,"LINESTRING (-92.1421728 14.6799163, -92.1413146 14.6796472)",2,
128789737,False,,residential,True,93.781,"LINESTRING (-92.1421728 14.6799163, -92.1423912 14.6790998)",2,
124095863,True,1a Avenida A,residential,False,95.439,"LINESTRING (-92.1410569 14.6804685, -92.1413146 14.6796472)",2,
128246900,False,1a Calle,residential,False,99.851,"LINESTRING (-92.1410569 14.6804685, -92.1419423 14.6807383)",2,
128246900,False,1a Calle,residential,True,62.976,"LINESTRING (-92.1410569 14.6804685, -92.140501 14.6802908)",2,
124095863,True,1a Avenida A,residential,False,95.023,"LINESTRING (-92.1413146 14.6796472, -92.1415654 14.6788278)",2,
128789730,True,2a Calle,residential,False,64.668,"LINESTRING (-92.1413146 14.6796472, -92.1407395 14.6794777)",2,
128789715,False,2a Calle,residential,False,12.457,"LINESTRING (-92.1448595 14.6805855, -92.1447475 14.680557)",2,
128789728,False,,residential,True,46.737,"LINESTRING (-92.1448595 14.6805855, -92.1450228 14.680196)",2,
834302218,False,8a Calle,secondary,False,48.734,"LINESTRING (-92.1419331 14.6749162, -92.1414918 14.674817)",,
220681015,True,2a Avenida,residential,False,72.983,"LINESTRING (-92.1419331 14.6749162, -92.1419418 14.6748576, -92.1420861 14.674277)",2,
123972256,False,,secondary,False,66.436,"LINESTRING (-92.1395394 14.6799761, -92.1393422 14.6805423)",2,CA-2 OCC-A
124095859,False,1a Calle,residential,False,96.036,"LINESTRING (-92.1395394 14.6799761, -92.1387013 14.6796784)",2,
555527615,False,1a Calle,secondary,False,109.194,"LINESTRING (-92.1395394 14.6799761, -92.140501 14.6802908)",2,RN-08
128789715,False,2a Calle,residential,False,112.894,"LINESTRING (-92.1438603 14.6803313, -92.1428431 14.6800812)",2,
128789725,False,,residential,False,48.682,"LINESTRING (-92.1438603 14.6803313, -92.143863 14.6798935)",2,
128789725,False,,residential,True,50.626,"LINESTRING (-92.1438603 14.6803313, -92.1439074 14.6807843)",2,
128789715,False,2a Calle,residential,True,98.67699999999999,"LINESTRING (-92.1438603 14.6803313, -92.144063 14.6803829, -92.1447475 14.680557)",2,
220681013,False,7a Calle,secondary,True,23.097,"LINESTRING (-92.142034 14.6753318, -92.1418229 14.6752938)",,
