osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed,bridge,junction
"[30348522, 30754877]",residential,False,True,66.90700000000001,Bosanska,"LINESTRING (18.6482459 44.4557274, 18.6482461 44.4556405, 18.648237 44.4555762, 18.6482214 44.4555112, 18.6479207 44.4551925)",,,,,
1159578817,residential,False,True,42.209,,"LINESTRING (18.6482459 44.4557274, 18.6480331 44.4556707, 18.6477297 44.4556509)",,,,,
30348523,residential,True,False,18.233,Prvog maja,"LINESTRING (18.6480862 44.4533425, 18.64791 44.4534477)",,,,,
30862647,residential,False,False,20.259,Prvog maja,"LINESTRING (18.6480862 44.4533425, 18.6481655 44.453273, 18.6482366 44.4531956)",,,,,
30862628,residential,False,False,25.177,,"LINESTRING (18.6485177 44.453023, 18.6488062 44.4531171)",,,,,
30862647,residential,False,False,96.96900000000001,Prvog maja,"LINESTRING (18.6485177 44.453023, 18.6487489 44.4526456, 18.6488759 44.4523971, 18.6489546 44.4522097)",,,,,
30862647,residential,False,True,33.826,Prvog maja,"LINESTRING (18.6485177 44.453023, 18.6484451 44.4530101, 18.6484015 44.4530148, 18.6483671 44.4530288, 18.6483253 44.4530839, 18.6482366 44.4531956)",,,,,
30372528,residential,False,False,24.302,25. Novembar,"LINESTRING (18.6489546 44.4522097, 18.649255 44.4522519)",,,,,
30372528,residential,False,True,112.63600000000001,25. Novembar,"LINESTRING (18.6489546 44.4522097, 18.6486846 44.4521873, 18.6484179 44.4521695, 18.6482017 44.4521701, 18.6479858 44.4521964, 18.647555 44.4522735)",,,,,
30862647,residential,False,True,96.969,Prvog maja,"LINESTRING (18.6489546 44.4522097, 18.6488759 44.4523971, 18.6487489 44.4526456, 18.6485177 44.453023)",,,,,
30986678,residential,True,False,54.461,Alije Izetbegovića,"LINESTRING (18.6499514 44.4508171, 18.6497244 44.4512793)",,,,,
30355506,residential,True,False,81.928,Maršala Tita,"LINESTRING (18.6499514 44.4508171, 18.6494247 44.4508944, 18.6489437 44.4509761)",,,,,
30355507,residential,False,False,53.624,,"LINESTRING (18.6468585 44.4524028, 18.6467084 44.4519326)",,,,,
30372528,residential,False,False,57.123,25. Novembar,"LINESTRING (18.6468585 44.4524028, 18.647555 44.4522735)",,,,,
30372528,residential,False,True,122.321,25. Novembar,"LINESTRING (18.6468585 44.4524028, 18.6460837 44.4525986, 18.6455206 44.4527736, 18.6454202 44.4527955)",,,,,
30355507,residential,False,True,18.124,,"LINESTRING (18.646654 44.4517743, 18.6467084 44.4519326)",,,,,
30355507,residential,False,False,163.914,,"LINESTRING (18.646654 44.4517743, 18.6469613 44.4516858, 18.6480365 44.4515397, 18.6480654 44.4515255, 18.6480878 44.451508, 18.6480911 44.4514771, 18.6479855 44.4511082)",,,,,
30355508,residential,False,False,52.126999999999995,,"LINESTRING (18.646654 44.4517743, 18.6465081 44.4517785, 18.6462669 44.4517518, 18.6460404 44.4516514)",,,,,
30355506,residential,True,False,120.33,Maršala Tita,"LINESTRING (18.6479855 44.4511082, 18.6469308 44.4512549, 18.6468548 44.4512531, 18.6467912 44.4512352, 18.6467447 44.4512084, 18.6465776 44.4510882)",,,,,
30355507,residential,False,True,163.914,,"LINESTRING (18.6479855 44.4511082, 18.6480911 44.4514771, 18.6480878 44.451508, 18.6480654 44.4515255, 18.6480365 44.4515397, 18.6469613 44.4516858, 18.646654 44.4517743)",,,,,
30986678,residential,True,False,39.798,Alije Izetbegovića,"LINESTRING (18.649415 44.4519127, 18.649255 44.4522519)",,,,,
"[238952691, 30355509]",residential,False,"[False, True]",268.91,,"LINESTRING (18.649415 44.4519127, 18.6494763 44.4519291, 18.6497543 44.4519993, 18.6502064 44.4521269, 18.6502394 44.4521353, 18.6503206 44.4521584, 18.6504029 44.4521765, 18.6505179 44.4521715, 18.650573 44.4521498, 18.6506199 44.4520947, 18.6509181 44.4516047, 18.6509192 44.4515786, 18.6509045 44.4515547, 18.6505201 44.4514546, 18.6503011 44.4513991, 18.6500977 44.4513659, 18.6497244 44.4512793)",,,,,
30986683,residential,False,False,75.764,I ulica,"LINESTRING (18.6465776 44.4510882, 18.6460404 44.4516514)",,,,,
30986683,residential,False,True,50.993,I ulica,"LINESTRING (18.6465776 44.4510882, 18.6469523 44.4507157)",,,,,
30986683,residential,False,True,139.133,I ulica,"LINESTRING (18.6450641 44.4526906, 18.6460404 44.4516514)",,,,,
30372528,residential,False,False,31.999000000000002,25. Novembar,"LINESTRING (18.6450641 44.4526906, 18.6452519 44.4527845, 18.6453432 44.452805, 18.6454202 44.4527955)",,,,,
30986683,residential,False,False,179.225,I ulica,"LINESTRING (18.6450641 44.4526906, 18.6440526 44.453754, 18.6438765 44.4539794, 18.6438338 44.4540406)",,,,,
30986683,residential,False,False,139.133,I ulica,"LINESTRING (18.6460404 44.4516514, 18.6450641 44.4526906)",,,,,
30986683,residential,False,True,75.764,I ulica,"LINESTRING (18.6460404 44.4516514, 18.6465776 44.4510882)",,,,,
30355508,residential,False,True,52.126999999999995,,"LINESTRING (18.6460404 44.4516514, 18.6462669 44.4517518, 18.6465081 44.4517785, 18.646654 44.4517743)",,,,,
30755485,residential,False,True,48.974,Oslobođenja,"LINESTRING (18.6502547 44.4501467, 18.6496737 44.4499985)",,,,,
30355559,residential,False,True,127.17599999999999,Oslobođenja,"LINESTRING (18.6502547 44.4501467, 18.6509533 44.450313, 18.6513895 44.4504312, 18.6517618 44.450534)",,,,,
30986678,residential,True,False,78.351,Alije Izetbegovića,"LINESTRING (18.6502547 44.4501467, 18.6500213 44.4506443, 18.6499643 44.4507883, 18.6499514 44.4508171)",,,,,
30732660,residential,True,False,31.6,II. ulica,"LINESTRING (18.6459792 44.4548368, 18.6456521 44.4549988)",,,,,
30355559,residential,False,False,22.693,Oslobođenja,"LINESTRING (18.653689 44.4510529, 18.6534198 44.4509842)",,,,,
30732653,residential,False,False,58.911,,"LINESTRING (18.653689 44.4510529, 18.6539754 44.4511272, 18.6541532 44.4511689, 18.6543879 44.451231)",,,,,
30732658,residential,False,False,64.449,,"LINESTRING (18.653689 44.4510529, 18.6539954 44.4507018, 18.654129 44.450566)",,,,,
30355559,residential,False,False,63.104,Oslobođenja,"LINESTRING (18.6525009 44.450743, 18.6520166 44.4506072, 18.6517618 44.450534)",,,,,
30355559,residential,False,True,77.714,Oslobođenja,"LINESTRING (18.6525009 44.450743, 18.6533875 44.4509759, 18.6534198 44.4509842)",,,,,
30732656,residential,False,False,63.828,,"LINESTRING (18.6525009 44.450743, 18.6526965 44.4503685, 18.6527831 44.4502055)",,,,,
31062141,residential,False,False,62.192,,"LINESTRING (18.6543879 44.451231, 18.6547844 44.4507486)",,,,,
30732653,residential,False,False,97.71300000000001,,"LINESTRING (18.6543879 44.451231, 18.6552584 44.4515687, 18.6554648 44.4516565)",,,,,
30732653,residential,False,True,58.911,,"LINESTRING (18.6543879 44.451231, 18.6541532 44.4511689, 18.6539754 44.4511272, 18.653689 44.4510529)",,,,,
30355561,residential,False,False,41.44,,"LINESTRING (18.6517618 44.450534, 18.6519453 44.4501851)",,,,,
30355559,residential,False,False,127.176,Oslobođenja,"LINESTRING (18.6517618 44.450534, 18.6513895 44.4504312, 18.6509533 44.450313, 18.6502547 44.4501467)",,,,,
30355559,residential,False,True,63.104,Oslobođenja,"LINESTRING (18.6517618 44.450534, 18.6520166 44.4506072, 18.6525009 44.450743)",,,,,
30732653,residential,False,True,59.318,,"LINESTRING (18.656399 44.4521355, 18.6558092 44.4518079)",,,,,
31062138,residential,False,False,130.554,,"LINESTRING (18.656399 44.4521355, 18.6562131 44.4525421, 18.6561477 44.4528278, 18.6561316 44.4530805, 18.6561183 44.4531801, 18.6561014 44.4532356, 18.6560592 44.4532718)",,,,,
30372528,residential,False,True,24.302,25. Novembar,"LINESTRING (18.649255 44.4522519, 18.6489546 44.4522097)",,,,,
30732660,residential,True,False,102.589,II. ulica,"LINESTRING (18.649255 44.4522519, 18.6488062 44.4531171)",,,,,
31144120,residential,False,False,39.258,,"LINESTRING (18.649255 44.4522519, 18.6497144 44.4523827)",,,,,
30372528,residential,False,True,57.123,25. Novembar,"LINESTRING (18.647555 44.4522735, 18.6468585 44.4524028)",,,,,
30372528,residential,False,False,112.63600000000001,25. Novembar,"LINESTRING (18.647555 44.4522735, 18.6479858 44.4521964, 18.6482017 44.4521701, 18.6484179 44.4521695, 18.6486846 44.4521873, 18.6489546 44.4522097)",,,,,
30372528,residential,False,False,122.321,25. Novembar,"LINESTRING (18.6454202 44.4527955, 18.6455206 44.4527736, 18.6460837 44.4525986, 18.6468585 44.4524028)",,,,,
30372528,residential,False,True,31.999,25. Novembar,"LINESTRING (18.6454202 44.4527955, 18.6453432 44.452805, 18.6452519 44.4527845, 18.6450641 44.4526906)",,,,,
238965742,residential,False,True,43.545,,"LINESTRING (18.6454202 44.4527955, 18.6454361 44.452852, 18.645465 44.452894, 18.6458067 44.4530456)",,,,,
452677429,primary,False,False,124.952,,"LINESTRING (18.6563024 44.4474643, 18.6562258 44.4476831, 18.6561693 44.4478443, 18.6560126 44.4482191, 18.6558754 44.4485456)",2,M 113;M18,50,,
30675001,residential,False,False,141.802,Zlatni ljiljani,"LINESTRING (18.6479207 44.4551925, 18.6472544 44.4555494, 18.6468943 44.4557003, 18.6464312 44.4558929)",,,,,
"[30348522, 30754877]",residential,False,False,66.907,Bosanska,"LINESTRING (18.6479207 44.4551925, 18.6482214 44.4555112, 18.648237 44.4555762, 18.6482461 44.4556405, 18.6482459 44.4557274)",,,,,
30754877,residential,False,True,58.889,,"LINESTRING (18.6479207 44.4551925, 18.6478731 44.455156, 18.6475473 44.4548168, 18.6474961 44.4547589)",,,,,
30732660,residential,True,False,104.016,II. ulica,"LINESTRING (18.6470646 44.4543126, 18.6459792 44.4548368)",,,,,
30754877,residential,False,False,60.298,,"LINESTRING (18.6470646 44.4543126, 18.6471978 44.4544531, 18.6474961 44.4547589)",,,,,
30732658,residential,False,False,32.898,,"LINESTRING (18.654129 44.450566, 18.6545169 44.4506702)",,,,,
30732656,residential,False,True,127.35600000000001,,"LINESTRING (18.654129 44.450566, 18.6540475 44.450534, 18.6540221 44.4505091, 18.6540082 44.4504913, 18.6539952 44.4504689, 18.6539636 44.4504138, 18.6538922 44.4503716, 18.6529854 44.450129, 18.6529446 44.4501245, 18.6528916 44.4501228, 18.6528458 44.4501357, 18.6528096 44.4501634, 18.6527831 44.4502055)",,,,,
30732658,residential,False,True,64.449,,"LINESTRING (18.654129 44.450566, 18.6539954 44.4507018, 18.653689 44.4510529)",,,,,
30754709,residential,False,True,137.639,,"LINESTRING (18.6474961 44.4547589, 18.6460425 44.4554339)",,,,,
30754877,residential,False,False,58.889,,"LINESTRING (18.6474961 44.4547589, 18.6475473 44.4548168, 18.6478731 44.455156, 18.6479207 44.4551925)",,,,,
30754877,residential,False,True,60.298,,"LINESTRING (18.6474961 44.4547589, 18.6471978 44.4544531, 18.6470646 44.4543126)",,,,,
30986683,residential,False,False,79.634,I ulica,"LINESTRING (18.6475056 44.4501183, 18.6469523 44.4507157)",,,,,
30755485,residential,False,False,179.235,Oslobođenja,"LINESTRING (18.6475056 44.4501183, 18.648809 44.4498515, 18.6489478 44.4498393, 18.649111 44.449855, 18.6496737 44.4499985)",,,,,
30986683,residential,False,True,104.674,I ulica,"LINESTRING (18.6475056 44.4501183, 18.6475417 44.4500855, 18.6482533 44.449343)",,,,,
30862628,residential,False,True,25.177,,"LINESTRING (18.6488062 44.4531171, 18.6485177 44.453023)",,,,,
30732660,residential,True,False,13.054,II. ulica,"LINESTRING (18.6488062 44.4531171, 18.6487755 44.4531684, 18.6487395 44.4532244)",,,,,
31062136,residential,False,True,63.288,,"LINESTRING (18.6547844 44.4507486, 18.6555372 44.4509361)",,,,,
31062141,residential,False,True,62.192,,"LINESTRING (18.6547844 44.4507486, 18.6543879 44.451231)",,,,,
31062145,residential,False,True,22.953,,"LINESTRING (18.6547844 44.4507486, 18.6545169 44.4506702)",,,,,
31062127,residential,False,False,111.111,,"LINESTRING (18.6547844 44.4507486, 18.655286 44.4499932, 18.6553881 44.4498471)",,,,,
31062127,residential,False,True,143.042,,"LINESTRING (18.6560823 44.448662, 18.6558141 44.4491905, 18.6556996 44.4494017, 18.6553881 44.4498471)",,,,,
761328442,residential,False,False,20.914,,"LINESTRING (18.6560823 44.448662, 18.6559859 44.4486099, 18.6558754 44.4485456)",,,,,
31062136,residential,False,False,30.369,,"LINESTRING (18.6563222 44.4511017, 18.6559538 44.451028)",,,,,
31062136,residential,False,False,63.288,,"LINESTRING (18.6555372 44.4509361, 18.6547844 44.4507486)",,,,,
31062136,residential,False,True,34.611,,"LINESTRING (18.6555372 44.4509361, 18.6559538 44.451028)",,,,,
31062140,residential,False,True,105.729,,"LINESTRING (18.6555372 44.4509361, 18.6561104 44.4500778)",,,,,
31062287,residential,False,True,88.66,,"LINESTRING (18.6560592 44.4532718, 18.6549777 44.4530724)",,,,,
31062138,residential,False,False,95.631,,"LINESTRING (18.6560592 44.4532718, 18.6558741 44.4537085, 18.6557425 44.4541012)",,,,,
31062138,residential,False,True,130.554,,"LINESTRING (18.6560592 44.4532718, 18.6561014 44.4532356, 18.6561183 44.4531801, 18.6561316 44.4530805, 18.6561477 44.4528278, 18.6562131 44.4525421, 18.656399 44.4521355)",,,,,
31062138,residential,False,True,95.631,,"LINESTRING (18.6557425 44.4541012, 18.6558741 44.4537085, 18.6560592 44.4532718)",,,,,
30732658,residential,False,True,32.898,,"LINESTRING (18.6545169 44.4506702, 18.654129 44.450566)",,,,,
31062145,residential,False,False,22.953,,"LINESTRING (18.6545169 44.4506702, 18.6547844 44.4507486)",,,,,
"[452677429, 30755438, 30755439]",primary,False,False,161.755,,"LINESTRING (18.6545169 44.4506702, 18.6541693 44.4510886, 18.6540247 44.4512418, 18.6539296 44.4513466, 18.6538058 44.451468, 18.6536742 44.4516057, 18.653387 44.4518792)",2,"['M 113;M 18', 'M 113;M18']",50,yes,
452677429,primary,False,True,164.91000000000003,,"LINESTRING (18.6545169 44.4506702, 18.6547002 44.4504126, 18.6549068 44.4501318, 18.6552937 44.4496014, 18.6554506 44.4493459)",2,M 113;M18,50,,
31062136,residential,False,False,34.611,,"LINESTRING (18.6559538 44.451028, 18.6555372 44.4509361)",,,,,
31062136,residential,False,True,30.369,,"LINESTRING (18.6559538 44.451028, 18.6563222 44.4511017)",,,,,
31062278,residential,False,False,79.942,,"LINESTRING (18.6559538 44.451028, 18.6554648 44.4516565)",,,,,
30732653,residential,False,False,32.105,,"LINESTRING (18.6554648 44.4516565, 18.6558092 44.4518079)",,,,,
31062278,residential,False,True,79.942,,"LINESTRING (18.6554648 44.4516565, 18.6559538 44.451028)",,,,,
30732653,residential,False,True,97.71300000000001,,"LINESTRING (18.6554648 44.4516565, 18.6552584 44.4515687, 18.6543879 44.451231)",,,,,
30732653,residential,False,False,59.318,,"LINESTRING (18.6558092 44.4518079, 18.656399 44.4521355)",,,,,
30732653,residential,False,True,32.105,,"LINESTRING (18.6558092 44.4518079, 18.6554648 44.4516565)",,,,,
31062279,residential,False,False,75.299,,"LINESTRING (18.6558092 44.4518079, 18.655745 44.4518986, 18.6553898 44.4524153)",,,,,
31062279,residential,False,True,75.299,,"LINESTRING (18.6553898 44.4524153, 18.655745 44.4518986, 18.6558092 44.4518079)",,,,,
31062287,residential,False,False,88.66,,"LINESTRING (18.6549777 44.4530724, 18.6560592 44.4532718)",,,,,
31062287,residential,False,True,61.606,,"LINESTRING (18.6549777 44.4530724, 18.6542237 44.452941)",,,,,
761328445,residential,False,False,124.303,,"LINESTRING (18.6549777 44.4530724, 18.6547538 44.4541788)",,,,,
761328445,residential,False,True,56.506,,"LINESTRING (18.6549777 44.4530724, 18.6551994 44.4525895)",,,,,
761328445,residential,False,True,124.303,,"LINESTRING (18.6547538 44.4541788, 18.6549777 44.4530724)",,,,,
31062286,residential,False,False,11.002,,"LINESTRING (18.6542237 44.452941, 18.6541112 44.4528832)",,,,,
31062287,residential,False,False,61.606,,"LINESTRING (18.6542237 44.452941, 18.6549777 44.4530724)",,,,,
198922985,residential,False,True,237.52100000000002,,"LINESTRING (18.6542237 44.452941, 18.6540011 44.4539333, 18.6539944 44.4539508, 18.6539842 44.4539677, 18.6539606 44.4539864, 18.6529545 44.4547788)",,,,,
31062286,residential,False,True,11.002,,"LINESTRING (18.6541112 44.4528832, 18.6542237 44.452941)",,,,,
31062284,residential,False,True,110.03599999999999,,"LINESTRING (18.6541112 44.4528832, 18.6542424 44.4527571, 18.6543594 44.4526249, 18.6544275 44.4525345, 18.6544797 44.4524312, 18.6545202 44.452321, 18.6546234 44.4519791)",,,,,
31062286,residential,False,False,157.98200000000003,,"LINESTRING (18.6541112 44.4528832, 18.6539683 44.4528097, 18.6536069 44.4526864, 18.6533529 44.4526067, 18.6533008 44.4525823, 18.6532759 44.4525605, 18.6532657 44.452531, 18.6532652 44.4524958, 18.6532888 44.4524398, 18.6534966 44.4520779, 18.6534964 44.4520371, 18.6534843 44.4519787, 18.6534558 44.4519301, 18.653387 44.4518792)",,,,,
30755438,primary,False,False,5.479,,"LINESTRING (18.653387 44.4518792, 18.653345 44.4519183)",,M 113;M18,,,
"[452677429, 30755438, 30755439]",primary,False,True,161.755,,"LINESTRING (18.653387 44.4518792, 18.6536742 44.4516057, 18.6538058 44.451468, 18.6539296 44.4513466, 18.6540247 44.4512418, 18.6541693 44.4510886, 18.6545169 44.4506702)",2,"['M 113;M 18', 'M 113;M18']",50,yes,
31062286,residential,False,True,157.982,,"LINESTRING (18.653387 44.4518792, 18.6534558 44.4519301, 18.6534843 44.4519787, 18.6534964 44.4520371, 18.6534966 44.4520779, 18.6532888 44.4524398, 18.6532652 44.4524958, 18.6532657 44.452531, 18.6532759 44.4525605, 18.6533008 44.4525823, 18.6533529 44.4526067, 18.6536069 44.4526864, 18.6539683 44.4528097, 18.6541112 44.4528832)",,,,,
31062284,residential,False,False,110.036,,"LINESTRING (18.6546234 44.4519791, 18.6545202 44.452321, 18.6544797 44.4524312, 18.6544275 44.4525345, 18.6543594 44.4526249, 18.6542424 44.4527571, 18.6541112 44.4528832)",,,,,
30755438,primary,False,False,30.914,,"LINESTRING (18.6512805 44.4536384, 18.6510071 44.4538364)",,M 113;M18,,,
30755438,primary,False,True,44.495,,"LINESTRING (18.6512805 44.4536384, 18.6514549 44.453511, 18.6516616 44.4533451)",,M 113;M18,,,
31144120,residential,False,True,37.267,,"LINESTRING (18.6512805 44.4536384, 18.6512897 44.4535483, 18.6512951 44.4535116, 18.6512938 44.4534501, 18.6512793 44.4533826, 18.6512403 44.4533096)",,,,,
30986683,residential,False,True,179.225,I ulica,"LINESTRING (18.6438338 44.4540406, 18.6438765 44.4539794, 18.6440526 44.453754, 18.6450641 44.4526906)",,,,,
835208482,residential,True,False,13.391,I ulica,"LINESTRING (18.6438338 44.4540406, 18.6438315 44.4541023, 18.6438562 44.4541583)",,,,,
230069836,residential,False,False,127.811,Meše Selimovića,"LINESTRING (18.6524623 44.4491993, 18.6522135 44.4491418, 18.650957 44.4487921)",,,,,
230069836,residential,False,True,56.989000000000004,Meše Selimovića,"LINESTRING (18.6524623 44.4491993, 18.6525559 44.4489657, 18.65266 44.4487066)",,,,,
230069839,residential,False,True,238.398,Meše Selimovića,"LINESTRING (18.6524623 44.4491993, 18.6526712 44.4492391, 18.6528993 44.4492736, 18.6531247 44.4492907, 18.6533722 44.4492945, 18.6535754 44.4493015, 18.6541433 44.4493125, 18.6554506 44.4493459)",,,,,
230069836,residential,False,False,56.989000000000004,Meše Selimovića,"LINESTRING (18.65266 44.4487066, 18.6525559 44.4489657, 18.6524623 44.4491993)",,,,,
30986678,residential,True,False,40.985,Alije Izetbegovića,"LINESTRING (18.650957 44.4487921, 18.6508925 44.4489052, 18.6507736 44.4491366)",,,,,
230069836,residential,False,True,127.811,Meše Selimovića,"LINESTRING (18.650957 44.4487921, 18.6522135 44.4491418, 18.6524623 44.4491993)",,,,,
31062140,residential,False,False,31.125,,"LINESTRING (18.6563877 44.4496411, 18.6562307 44.4498976)",,,,,
238952192,residential,False,False,37.334,,"LINESTRING (18.648199 44.4537126, 18.64791 44.4534477)",,,,,
30732660,residential,True,False,112.156,II. ulica,"LINESTRING (18.648199 44.4537126, 18.6480667 44.4537969, 18.6477005 44.4539973, 18.6470646 44.4543126)",,,,,
238952192,residential,False,True,37.334,,"LINESTRING (18.64791 44.4534477, 18.648199 44.4537126)",,,,,
30348523,residential,True,False,257.393,Prvog maja,"LINESTRING (18.64791 44.4534477, 18.647811 44.4535057, 18.6456781 44.4544823, 18.6459792 44.4548368)",,,,,
238952193,residential,False,False,36.021,,"LINESTRING (18.6482366 44.4531956, 18.6486499 44.4533294)",,,,,
30862647,residential,False,False,33.826,Prvog maja,"LINESTRING (18.6482366 44.4531956, 18.6483253 44.4530839, 18.6483671 44.4530288, 18.6484015 44.4530148, 18.6484451 44.4530101, 18.6485177 44.453023)",,,,,
30862647,residential,False,True,20.259,Prvog maja,"LINESTRING (18.6482366 44.4531956, 18.6481655 44.453273, 18.6480862 44.4533425)",,,,,
238952193,residential,False,True,36.021,,"LINESTRING (18.6486499 44.4533294, 18.6482366 44.4531956)",,,,,
30732660,residential,True,False,55.688,II. ulica,"LINESTRING (18.6486499 44.4533294, 18.6485413 44.4534299, 18.6483439 44.4536028, 18.648199 44.4537126)",,,,,
30986678,residential,True,False,74.602,Alije Izetbegovića,"LINESTRING (18.6497244 44.4512793, 18.6497114 44.451314, 18.6494953 44.4517539, 18.649415 44.4519127)",,,,,
"[238952691, 30355509]",residential,False,"[False, True]",268.9100000000001,,"LINESTRING (18.6497244 44.4512793, 18.6500977 44.4513659, 18.6503011 44.4513991, 18.6505201 44.4514546, 18.6509045 44.4515547, 18.6509192 44.4515786, 18.6509181 44.4516047, 18.6506199 44.4520947, 18.650573 44.4521498, 18.6505179 44.4521715, 18.6504029 44.4521765, 18.6503206 44.4521584, 18.6502394 44.4521353, 18.6502064 44.4521269, 18.6497543 44.4519993, 18.6494763 44.4519291, 18.649415 44.4519127)",,,,,
30986683,residential,False,False,50.993,I ulica,"LINESTRING (18.6469523 44.4507157, 18.6465776 44.4510882)",,,,,
30986683,residential,False,True,79.634,I ulica,"LINESTRING (18.6469523 44.4507157, 18.6475056 44.4501183)",,,,,
"[238956468, 238956469]",residential,False,"[False, True]",187.075,,"LINESTRING (18.6469523 44.4507157, 18.6472406 44.4508615, 18.6473244 44.4508895, 18.6474304 44.4508967, 18.6487729 44.4507305, 18.648847 44.4507282, 18.6488882 44.450762, 18.6489437 44.4509761)",,,,,
30355506,residential,True,False,77.468,Maršala Tita,"LINESTRING (18.6489437 44.4509761, 18.6488522 44.4509909, 18.6479855 44.4511082)",,,,,
"[238956468, 238956469]",residential,False,"[False, True]",187.075,,"LINESTRING (18.6489437 44.4509761, 18.6488882 44.450762, 18.648847 44.4507282, 18.6487729 44.4507305, 18.6474304 44.4508967, 18.6473244 44.4508895, 18.6472406 44.4508615, 18.6469523 44.4507157)",,,,,
31062140,residential,False,False,22.196,,"LINESTRING (18.6562307 44.4498976, 18.6561104 44.4500778)",,,,,
31062140,residential,False,True,31.125,,"LINESTRING (18.6562307 44.4498976, 18.6563877 44.4496411)",,,,,
31144120,residential,False,True,39.258,,"LINESTRING (18.6497144 44.4523827, 18.649255 44.4522519)",,,,,
238961497,residential,False,True,118.651,,"LINESTRING (18.6497144 44.4523827, 18.649194 44.453383)",,,,,
31144120,residential,False,False,160.206,,"LINESTRING (18.6497144 44.4523827, 18.6497797 44.452404, 18.6498802 44.4524555, 18.6502896 44.4526761, 18.6504335 44.452766, 18.6506709 44.4529287, 18.6509049 44.453054, 18.6509551 44.4530809, 18.6511877 44.4532352, 18.6512403 44.4533096)",,,,,
238961497,residential,False,False,118.651,,"LINESTRING (18.649194 44.453383, 18.6497144 44.4523827)",,,,,
238961497,residential,False,True,63.47,,"LINESTRING (18.649194 44.453383, 18.6490905 44.4535386, 18.6490472 44.4536275, 18.6490334 44.4536748, 18.6490334 44.4537082, 18.6490334 44.4537338, 18.6490747 44.4539287)",,,,,
238961498,residential,False,False,40.174,,"LINESTRING (18.649194 44.453383, 18.6489865 44.4533165, 18.6488565 44.453267, 18.6487395 44.4532244)",,,,,
30732660,residential,True,False,13.671,II. ulica,"LINESTRING (18.6487395 44.4532244, 18.6486499 44.4533294)",,,,,
238961498,residential,False,True,40.174,,"LINESTRING (18.6487395 44.4532244, 18.6488565 44.453267, 18.6489865 44.4533165, 18.649194 44.453383)",,,,,
30675864,residential,False,False,53.52099999999999,,"LINESTRING (18.6488714 44.4551377, 18.6488746 44.4551895, 18.6488577 44.4552341, 18.6486617 44.4554987, 18.6486362 44.4555437, 18.6486371 44.4555791)",,,,,
"[30755436, 30755437, 30755438]",primary,False,False,107.15899999999999,,"LINESTRING (18.6488714 44.4551377, 18.6485405 44.4553003, 18.6482716 44.4554262, 18.6481126 44.4554963, 18.6477297 44.4556509)",2,M 113;M18,,yes,
30755438,primary,False,True,223.539,,"LINESTRING (18.6488714 44.4551377, 18.6490173 44.4550518, 18.6490675 44.4550223, 18.6492102 44.4549483, 18.6497438 44.4546714, 18.649808 44.4546381, 18.6500598 44.4545074, 18.6505234 44.4542019, 18.6506253 44.4541294, 18.6510071 44.4538364)",,M 113;M18,,,
238965742,residential,False,False,43.545,,"LINESTRING (18.6458067 44.4530456, 18.645465 44.452894, 18.6454361 44.452852, 18.6454202 44.4527955)",,,,,
