osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,maxspeed,width
523058810,residential,False,True,23.736,,,,"LINESTRING (18.5363359 43.1664423, 18.5362097 43.1666349)",,
64265626,primary,False,False,64.828,2,M-I 116,18. hercegovačke lake pješadijske brigade,"LINESTRING (18.5363359 43.1664423, 18.5358072 43.1663193, 18.5357053 43.1662883, 18.5356429 43.1662596, 18.5356001 43.1662287)",,
64265626,primary,False,True,204.046,2,M-I 116,18. hercegovačke lake pješadijske brigade,"LINESTRING (18.5363359 43.1664423, 18.5366712 43.1665043, 18.5368585 43.1665167, 18.5370267 43.1665182, 18.5372166 43.1664873, 18.5374355 43.166422, 18.5377122 43.1663164, 18.5379932 43.1661937, 18.5382913 43.1660633, 18.538502 43.1659872, 18.5386537 43.1659498)",,
"[522707721, 184183188]",residential,False,"[False, True]",178.983,,,,"LINESTRING (18.5338365 43.1663307, 18.5338228 43.1661363, 18.5338494 43.1660998, 18.5338909 43.1660664, 18.5339452 43.1660462, 18.5339803 43.1660268, 18.5340037 43.1660043, 18.534008 43.1659732, 18.533992 43.1658529, 18.5339846 43.165738, 18.5349041 43.1656833, 18.5350011 43.1656696, 18.5352814 43.1656149)",,
227497700,primary,False,False,163.549,2,M-I 116,Solunskih dobrovoljaca,"LINESTRING (18.5338365 43.1663307, 18.5334454 43.1663552, 18.5325032 43.1664138, 18.5321331 43.1664686, 18.5318506 43.1665439)",50,
227497700,primary,False,True,143.755,2,M-I 116,Solunskih dobrovoljaca,"LINESTRING (18.5338365 43.1663307, 18.5343409 43.1663133, 18.5348563 43.166296, 18.5353734 43.1662632, 18.5354004 43.1662615, 18.5354606 43.1662576, 18.5356001 43.1662287)",50,
227497700,primary,False,True,133.40300000000002,2,M-I 116,Solunskih dobrovoljaca,"LINESTRING (18.5297604 43.167257, 18.5309586 43.166843, 18.5312472 43.1667438)",50,
849897620,residential,False,False,174.44899999999998,,,,"LINESTRING (18.5297604 43.167257, 18.5299667 43.167481, 18.5307524 43.1682361, 18.5307955 43.168326, 18.5306969 43.1684159, 18.5305459 43.1685035)",,
227497701,primary,False,True,64.53999999999999,2,M-I 109,Srpskih ratnika,"LINESTRING (18.5413228 43.162835, 18.5414218 43.1629981, 18.5414765 43.163104, 18.5416257 43.1633716)",50,3
1044716003,primary,True,False,13.312999999999999,1,M-I 109,Srpskih ratnika,"LINESTRING (18.5413228 43.162835, 18.5412496 43.1627897, 18.5412121 43.1627482)",,3
227497701,primary,False,False,64.54,2,M-I 109,Srpskih ratnika,"LINESTRING (18.5416257 43.1633716, 18.5414765 43.163104, 18.5414218 43.1629981, 18.5413228 43.162835)",50,3
227497701,primary,False,True,46.690999999999995,2,M-I 109,Srpskih ratnika,"LINESTRING (18.5416257 43.1633716, 18.5417654 43.163719, 18.5417754 43.1637764)",50,3
227497701,primary,False,False,47.308,2,M-I 109,Srpskih ratnika,"LINESTRING (18.5401416 43.1653156, 18.5406823 43.165156)",50,3
227497702,primary,True,False,48.278,1,M-I 109,Srpskih ratnika,"LINESTRING (18.5401416 43.1653156, 18.5400022 43.1653846, 18.539938 43.1654278, 18.5398823 43.1654925, 18.5398392 43.1655498, 18.5398113 43.1655997, 18.5397928 43.1656337, 18.5397847 43.1656479)",80,3
728902868,primary,True,False,28.647000000000002,1,M-I 109,Srpskih ratnika,"LINESTRING (18.5397847 43.1656479, 18.5397408 43.1657797, 18.5397142 43.1658346, 18.5396695 43.1658894)",80,3
728902870,primary_link,True,False,45.079,1,M-I 109,,"LINESTRING (18.5397847 43.1656479, 18.5398189 43.1657032, 18.5398552 43.1657618, 18.5399085 43.165832, 18.5399893 43.1658846, 18.5401352 43.1659426)",,
184180763,residential,False,True,197.596,,,,"LINESTRING (18.5324702 43.1674704, 18.5323773 43.1674941, 18.5321974 43.1675927, 18.5319217 43.1677278, 18.5316886 43.1678404, 18.5316247 43.1678776, 18.531597 43.1679079, 18.531596 43.1679421, 18.5316279 43.1679723, 18.5317173 43.1680531, 18.531976 43.1682712, 18.5321644 43.1684444, 18.5323975 43.1687075)",,
523058806,residential,False,False,118.21799999999999,,,Kraljice Jelene,"LINESTRING (18.5324702 43.1674704, 18.5323875 43.1674617, 18.5323232 43.1674112, 18.5320309 43.1668665, 18.5318506 43.1665439)",,
523058810,residential,False,False,140.423,,,,"LINESTRING (18.5324702 43.1674704, 18.5329013 43.1674582, 18.5333052 43.1674692, 18.5334792 43.1674729, 18.533584 43.167468, 18.5336786 43.1674594, 18.5337732 43.1674434, 18.5341754 43.1673448)",,
169509365,tertiary,False,False,71.439,,,Stojana Kovačevića,"LINESTRING (18.5351067 43.1649852, 18.5352814 43.1656149)",,
169509365,tertiary,False,True,90.21300000000001,,,Stojana Kovačevića,"LINESTRING (18.5351067 43.1649852, 18.5350371 43.1647542, 18.5349711 43.1646399, 18.534901 43.1645227, 18.5347063 43.1642327)",,
525062383,residential,False,False,134.493,,,,"LINESTRING (18.5351067 43.1649852, 18.5354256 43.1648813, 18.5354805 43.1648634, 18.535569 43.1648448, 18.5356039 43.1648615, 18.5356307 43.1648937, 18.5358889 43.1653436, 18.536248 43.1652241)",,
64265626,primary,False,True,64.828,2,M-I 116,18. hercegovačke lake pješadijske brigade,"LINESTRING (18.5356001 43.1662287, 18.5356429 43.1662596, 18.5357053 43.1662883, 18.5358072 43.1663193, 18.5363359 43.1664423)",,
169509365,tertiary,False,True,73.11699999999999,,,Stojana Kovačevića,"LINESTRING (18.5356001 43.1662287, 18.5355471 43.1661455, 18.5355315 43.1661253, 18.5354041 43.1659032, 18.5352814 43.1656149)",,
170767693,secondary,False,False,108.963,2,,Nemanjina,"LINESTRING (18.5356001 43.1662287, 18.5356985 43.166181, 18.5357804 43.1661432, 18.535805 43.1661282, 18.536186 43.1658861, 18.5363477 43.1657825, 18.5366318 43.165603)",50,3
227497700,primary,False,False,143.755,2,M-I 116,Solunskih dobrovoljaca,"LINESTRING (18.5356001 43.1662287, 18.5354606 43.1662576, 18.5354004 43.1662615, 18.5353734 43.1662632, 18.5348563 43.166296, 18.5343409 43.1663133, 18.5338365 43.1663307)",50,
169509365,tertiary,False,True,71.439,,,Stojana Kovačevića,"LINESTRING (18.5352814 43.1656149, 18.5351067 43.1649852)",,
169509365,tertiary,False,False,73.117,,,Stojana Kovačevića,"LINESTRING (18.5352814 43.1656149, 18.5354041 43.1659032, 18.5355315 43.1661253, 18.5355471 43.1661455, 18.5356001 43.1662287)",,
"[522707721, 184183188]",residential,False,"[False, True]",178.98299999999998,,,,"LINESTRING (18.5352814 43.1656149, 18.5350011 43.1656696, 18.5349041 43.1656833, 18.5339846 43.165738, 18.533992 43.1658529, 18.534008 43.1659732, 18.5340037 43.1660043, 18.5339803 43.1660268, 18.5339452 43.1660462, 18.5338909 43.1660664, 18.5338494 43.1660998, 18.5338228 43.1661363, 18.5338365 43.1663307)",,
169509365,tertiary,False,False,90.213,,,Stojana Kovačevića,"LINESTRING (18.5347063 43.1642327, 18.534901 43.1645227, 18.5349711 43.1646399, 18.5350371 43.1647542, 18.5351067 43.1649852)",,
169509365,tertiary,False,True,146.193,,,Stojana Kovačevića,"LINESTRING (18.5347063 43.1642327, 18.5343446 43.1637463, 18.5338564 43.1630733)",,
183319428,residential,False,False,397.836,,,Vidovdanska,"LINESTRING (18.5347063 43.1642327, 18.53513 43.1640974, 18.5352432 43.1640604, 18.5355389 43.1639608, 18.5359383 43.1638491, 18.5364899 43.1637013, 18.5367813 43.1636232, 18.5369249 43.163579, 18.5372168 43.1634861, 18.5376815 43.1633862, 18.5377727 43.1633813, 18.5378288 43.1633981, 18.5378757 43.1634401, 18.5379253 43.1635213, 18.538038 43.1637277, 18.5381077 43.1638696, 18.5382056 43.1640466, 18.5382566 43.1641425, 18.5383303 43.1642716, 18.538443 43.1644379)",,
227497701,primary,False,False,33.403,2,M-I 109,Srpskih ratnika,"LINESTRING (18.5406823 43.165156, 18.5410389 43.1650057)",50,3
227497701,primary,False,True,47.308,2,M-I 109,Srpskih ratnika,"LINESTRING (18.5406823 43.165156, 18.5401416 43.1653156)",50,3
183319412,residential,False,False,14.799,,,Srpskih ratnika,"LINESTRING (18.5406823 43.165156, 18.5406719 43.16524, 18.5406705 43.165262, 18.5406587 43.1652873)",,
183319412,residential,False,True,14.799,,,Srpskih ratnika,"LINESTRING (18.5406587 43.1652873, 18.5406705 43.165262, 18.5406719 43.16524, 18.5406823 43.165156)",,
227500974,residential,True,False,29.605,,,Vojvode Bogdana Zimonjića,"LINESTRING (18.536948 43.165402, 18.5368286 43.1656536)",,
170767693,secondary,False,False,161.858,2,,Nemanjina,"LINESTRING (18.536948 43.165402, 18.5372032 43.1652337, 18.537709 43.1649001, 18.5379148 43.1647705, 18.5380107 43.1647101, 18.5380633 43.164677, 18.5381489 43.1646231, 18.538443 43.1644379)",50,3
170767693,secondary,False,True,34.018,2,,Nemanjina,"LINESTRING (18.536948 43.165402, 18.5367188 43.1655477, 18.536679 43.165573, 18.5366318 43.165603)",50,3
