osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge,lanes,access
168806586,Kalinska,residential,False,True,27.784,"LINESTRING (17.6526108 44.1684052, 17.6525442 44.1683782, 17.6525017 44.1683535, 17.6524591 44.1683244, 17.6524145 44.1682968, 17.6523375 44.1682517)",,,,,
234988992,,tertiary,True,False,11.109,"LINESTRING (17.6526108 44.1684052, 17.6526342 44.1683867, 17.6526629 44.1683726, 17.6526953 44.1683635, 17.6527298 44.1683599)",roundabout,,,,
168522743,,residential,False,True,73.355,"LINESTRING (17.6591387 44.1709773, 17.6595733 44.1703959)",,,,,
168805260,,residential,False,False,84.533,"LINESTRING (17.6591387 44.1709773, 17.6590115 44.1711324, 17.6589633 44.1711912, 17.6586014 44.1716326)",,,,,
168805470,Kralja Tvrtka,tertiary,False,False,195.71900000000002,"LINESTRING (17.6591387 44.1709773, 17.6601175 44.1713647, 17.6603258 44.1714472, 17.6604467 44.1715018, 17.6608377 44.1716689, 17.6612557 44.1718499, 17.6612658 44.1718543)",,,,,
168805471,Kralja Tvrtka,tertiary,False,True,356.603,"LINESTRING (17.6591387 44.1709773, 17.6586198 44.1707667, 17.6580795 44.1705475, 17.6575379 44.1703277, 17.6573416 44.1702481, 17.657076 44.1701412, 17.6555107 44.1695111, 17.655243 44.1694035)",,40,,,
80429203,Kralja Tvrtka,residential,False,True,83.98599999999999,"LINESTRING (17.6621218 44.1722913, 17.662208 44.1721724, 17.6622317 44.1721396, 17.6625471 44.1717043, 17.6626074 44.1716211)",,,,,
168805470,Kralja Tvrtka,tertiary,False,True,84.077,"LINESTRING (17.6621218 44.1722913, 17.6619453 44.1721703, 17.661643 44.1720218, 17.6612658 44.1718543)",,,,,
232536560,Ive Andrića,tertiary,False,False,287.956,"LINESTRING (17.6621218 44.1722913, 17.6623557 44.1725253, 17.6624537 44.1726233, 17.6625898 44.1727697, 17.6626237 44.1728151, 17.6627059 44.1729166, 17.6627645 44.1730039, 17.6628727 44.1731489, 17.6629287 44.173224, 17.6629912 44.1733581, 17.6630845 44.1735585, 17.6631635 44.1738111, 17.6631798 44.1738634, 17.6632167 44.1740397, 17.663222 44.1740652, 17.6632438 44.1742473, 17.6632313 44.1745208, 17.6632271 44.1746131, 17.6632122 44.1746841)",,,,,
80429945,Fra Marijana Šunjića,unclassified,False,False,154.037,"LINESTRING (17.6571902 44.1734572, 17.6569097 44.1735306, 17.6567542 44.173579, 17.6565874 44.1736653, 17.6564987 44.1737463, 17.6563469 44.1739531, 17.6561649 44.174219, 17.6559996 44.1744606)",,,,,
80444860,Fra Marijana Šunjića,unclassified,False,False,84.51899999999999,"LINESTRING (17.6571902 44.1734572, 17.6574111 44.1736459, 17.6576729 44.1737604, 17.6580684 44.1738368)",,,,,
80444860,Fra Marijana Šunjića,unclassified,False,True,85.15,"LINESTRING (17.6571902 44.1734572, 17.657159 44.173351, 17.6571559 44.1732178, 17.6571875 44.1730478, 17.6572742 44.1727008)",,,,,
"[169500923, 169387188, 169500924]",,tertiary,False,False,63.445,"LINESTRING (17.6520249 44.1667517, 17.6519126 44.1668128, 17.6517896 44.1669262, 17.6517511 44.166988, 17.6517202 44.1670375, 17.6516871 44.1670905, 17.6516567 44.1671394, 17.6516042 44.1672236)",,,yes,,
171206253,Mehmeda Spahe,tertiary,False,False,28.432,"LINESTRING (17.6516042 44.1672236, 17.6518898 44.1673766)",,,,,
"[169387188, 169500923, 169500924]",,tertiary,False,True,63.44500000000001,"LINESTRING (17.6516042 44.1672236, 17.6516567 44.1671394, 17.6516871 44.1670905, 17.6517202 44.1670375, 17.6517511 44.166988, 17.6517896 44.1669262, 17.6519126 44.1668128, 17.6520249 44.1667517)",,,yes,,
171206253,Mehmeda Spahe,tertiary,False,True,28.432,"LINESTRING (17.6518898 44.1673766, 17.6516042 44.1672236)",,,,,
"[80429200, 175077715, 175077716]",Hanumina,residential,False,False,205.74299999999997,"LINESTRING (17.6518898 44.1673766, 17.6519476 44.1673625, 17.652108 44.1673948, 17.6533512 44.1679075, 17.6536699 44.1680341, 17.6538127 44.1680914, 17.6539955 44.1681631, 17.6541547 44.1682257)",,,,,
171206253,Mehmeda Spahe,tertiary,False,False,100.381,"LINESTRING (17.6518898 44.1673766, 17.6520068 44.1674697, 17.6521398 44.1676019, 17.6524092 44.1679021, 17.6525949 44.1681223)",,,,,
80432379,,residential,False,False,65.056,"LINESTRING (17.6514453 44.1680987, 17.6514777 44.1686833)",,,,,
168806586,Kalinska,residential,False,False,73.57699999999998,"LINESTRING (17.6514453 44.1680987, 17.6514947 44.1681008, 17.6517651 44.16813, 17.6522462 44.1682168, 17.6523375 44.1682517)",,,,,
80429211,,residential,False,True,90.934,"LINESTRING (17.6541547 44.1682257, 17.6542236 44.1685894, 17.6543183 44.169035)",,,,,
168805638,Ruđera Boškovića,residential,False,False,94.37100000000001,"LINESTRING (17.6541547 44.1682257, 17.654353 44.1683025, 17.6551865 44.168641)",,40,,,
"[80429200, 175077715, 175077716]",Hanumina,residential,False,True,205.74300000000002,"LINESTRING (17.6541547 44.1682257, 17.6539955 44.1681631, 17.6538127 44.1680914, 17.6536699 44.1680341, 17.6533512 44.1679075, 17.652108 44.1673948, 17.6519476 44.1673625, 17.6518898 44.1673766)",,,,,
168522743,,residential,False,False,73.355,"LINESTRING (17.6595733 44.1703959, 17.6591387 44.1709773)",,,,,
168805638,Ruđera Boškovića,residential,False,False,277.70300000000003,"LINESTRING (17.6595733 44.1703959, 17.6597978 44.1704865, 17.6606111 44.170815, 17.6610159 44.1709784, 17.661309 44.1710968, 17.6615692 44.1712019, 17.6619669 44.1713624, 17.6626074 44.1716211)",,40,,,
168805638,Ruđera Boškovića,residential,False,True,400.621,"LINESTRING (17.6595733 44.1703959, 17.6590664 44.1701918, 17.6588772 44.1701157, 17.6585232 44.1699732, 17.6579808 44.1697549, 17.6577562 44.1696646, 17.6574292 44.1695341, 17.6570723 44.169392, 17.6568858 44.1693177, 17.6565243 44.1691738, 17.656346 44.1691027, 17.6559879 44.1689602, 17.6557886 44.1688808, 17.6556597 44.1688295, 17.6551865 44.168641)",,40,,,
80429203,Kralja Tvrtka,residential,False,False,83.986,"LINESTRING (17.6626074 44.1716211, 17.6625471 44.1717043, 17.6622317 44.1721396, 17.662208 44.1721724, 17.6621218 44.1722913)",,,,,
168805638,Ruđera Boškovića,residential,False,True,277.70300000000003,"LINESTRING (17.6626074 44.1716211, 17.6619669 44.1713624, 17.6615692 44.1712019, 17.661309 44.1710968, 17.6610159 44.1709784, 17.6606111 44.170815, 17.6597978 44.1704865, 17.6595733 44.1703959)",,40,,,
168522978,Kralja Tvrtka,tertiary,False,True,84.37100000000001,"LINESTRING (17.655243 44.1694035, 17.6548072 44.1692285, 17.6543183 44.169035)",,,,,
168654273,,residential,False,False,94.263,"LINESTRING (17.655243 44.1694035, 17.6554729 44.1690747, 17.6551865 44.168641)",,,,,
168805471,Kralja Tvrtka,tertiary,False,False,356.603,"LINESTRING (17.655243 44.1694035, 17.6555107 44.1695111, 17.657076 44.1701412, 17.6573416 44.1702481, 17.6575379 44.1703277, 17.6580795 44.1705475, 17.6586198 44.1707667, 17.6591387 44.1709773)",,40,,,
234988983,Trg Zlatnih Ljiljana,tertiary,False,True,108.41,"LINESTRING (17.6543183 44.169035, 17.6531376 44.168552)",,,,2,
80429211,,residential,False,False,90.934,"LINESTRING (17.6543183 44.169035, 17.6542236 44.1685894, 17.6541547 44.1682257)",,,,,
168522978,Kralja Tvrtka,tertiary,False,False,84.37100000000001,"LINESTRING (17.6543183 44.169035, 17.6548072 44.1692285, 17.655243 44.1694035)",,,,,
169969363,,residential,False,True,87.74100000000001,"LINESTRING (17.6543183 44.169035, 17.6543473 44.1692054, 17.6543907 44.1694598, 17.6543956 44.1694885, 17.654429 44.1696018, 17.6544915 44.1698135)",,,,,
"[168522764, 80429206]",Ljudevita Gaja,residential,True,False,388.4589999999999,"LINESTRING (17.6586014 44.1716326, 17.6579264 44.1713752, 17.6576188 44.1712545, 17.6569454 44.1709875, 17.6569171 44.1709763, 17.6568835 44.170963, 17.6566712 44.1708791, 17.6566389 44.1708662, 17.6565051 44.1708129, 17.6564542 44.1707926, 17.6561293 44.1706632, 17.6558948 44.1705698, 17.6557503 44.1705122, 17.6553667 44.1703594, 17.6552171 44.1702964, 17.655037 44.1702212, 17.6548872 44.1701521, 17.6547852 44.1700939, 17.6547558 44.1700771, 17.6546619 44.1699905, 17.6545761 44.169902, 17.654551 44.1698757, 17.6544915 44.1698135)",,,,,
168805260,,residential,False,True,84.533,"LINESTRING (17.6586014 44.1716326, 17.6589633 44.1711912, 17.6590115 44.1711324, 17.6591387 44.1709773)",,,,,
80429206,Ljudevita Gaja,residential,True,False,62.124,"LINESTRING (17.6592758 44.1719121, 17.6590121 44.1718062, 17.6586014 44.1716326)",,,,,
80429206,Ljudevita Gaja,residential,True,False,197.45299999999997,"LINESTRING (17.6613909 44.1728261, 17.6611626 44.1726941, 17.6607228 44.1724765, 17.6599217 44.1721407, 17.6598873 44.1721262, 17.6592758 44.1719121)",,,,,
80429207,Ljudevita Gaja,residential,False,False,108.53599999999999,"LINESTRING (17.6613909 44.1728261, 17.6613104 44.1721339, 17.6613004 44.1720477, 17.6612658 44.1718543)",,,,,
80429207,Ljudevita Gaja,residential,False,True,108.536,"LINESTRING (17.6612658 44.1718543, 17.6613004 44.1720477, 17.6613104 44.1721339, 17.6613909 44.1728261)",,,,,
168805470,Kralja Tvrtka,tertiary,False,False,84.077,"LINESTRING (17.6612658 44.1718543, 17.661643 44.1720218, 17.6619453 44.1721703, 17.6621218 44.1722913)",,,,,
168805470,Kralja Tvrtka,tertiary,False,True,195.719,"LINESTRING (17.6612658 44.1718543, 17.6612557 44.1718499, 17.6608377 44.1716689, 17.6604467 44.1715018, 17.6603258 44.1714472, 17.6601175 44.1713647, 17.6591387 44.1709773)",,,,,
80429210,,residential,False,False,80.084,"LINESTRING (17.6535654 44.1700918, 17.6544915 44.1698135)",,,,,
234988981,Mehmeda Spahe,tertiary,False,False,336.205,"LINESTRING (17.6535654 44.1700918, 17.6536386 44.170204, 17.653775 44.1703883, 17.6538781 44.170495, 17.6539804 44.1706009, 17.6541177 44.1707244, 17.6541837 44.1707837, 17.6543132 44.1708723, 17.6545654 44.1710449, 17.6546164 44.1710768, 17.6551198 44.1713918, 17.6564664 44.1722506)",,,,,yes
234988981,Mehmeda Spahe,tertiary,False,True,164.818,"LINESTRING (17.6535654 44.1700918, 17.6534502 44.1698968, 17.6533738 44.1697154, 17.6532731 44.1694761, 17.6531488 44.1691912, 17.6531085 44.1690988, 17.6530846 44.169044, 17.652892 44.1686919)",,,,,yes
80429210,,residential,False,True,80.084,"LINESTRING (17.6544915 44.1698135, 17.6535654 44.1700918)",,,,,
169969363,,residential,False,False,87.74099999999999,"LINESTRING (17.6544915 44.1698135, 17.654429 44.1696018, 17.6543956 44.1694885, 17.6543907 44.1694598, 17.6543473 44.1692054, 17.6543183 44.169035)",,,,,
80429944,,residential,False,False,62.381,"LINESTRING (17.656011 44.1746265, 17.6554379 44.1750083)",,,,,
80429945,Fra Marijana Šunjića,unclassified,False,False,41.374,"LINESTRING (17.656011 44.1746265, 17.6563555 44.1749047)",,,,,
80429945,Fra Marijana Šunjića,unclassified,False,True,18.47,"LINESTRING (17.656011 44.1746265, 17.6559996 44.1744606)",,,,,
80429944,,residential,False,True,62.381,"LINESTRING (17.6554379 44.1750083, 17.656011 44.1746265)",,,,,
80429945,Fra Marijana Šunjića,unclassified,False,True,41.374,"LINESTRING (17.6563555 44.1749047, 17.656011 44.1746265)",,,,,
168805457,Fra Marijana Šunjića,unclassified,False,False,187.40300000000002,"LINESTRING (17.6563555 44.1749047, 17.6565519 44.174902, 17.6567397 44.1748631, 17.6569586 44.1747453, 17.6571208 44.1746063, 17.6575091 44.1742821, 17.6580684 44.1738368)",,,,,
168555272,Kulina bana,residential,False,True,182.729,"LINESTRING (17.6546162 44.171678, 17.6545728 44.1717418, 17.6545866 44.1718416, 17.6546372 44.1719411, 17.6547258 44.1720395, 17.6548968 44.1721313, 17.6551017 44.172235, 17.6552854 44.1723034, 17.6555063 44.1723577, 17.6557149 44.1724199, 17.6560717 44.172548, 17.6561637 44.1725966, 17.6562329 44.1726457)",,,,,
168555734,Šehidska,residential,False,False,165.727,"LINESTRING (17.6546162 44.171678, 17.6549492 44.171837, 17.6553462 44.172014, 17.6557025 44.1721395, 17.6561482 44.1722545, 17.6563252 44.1722949, 17.6564664 44.1722506)",,,,,
"[171206624, 171206492]",Šehidska,residential,False,False,211.69500000000002,"LINESTRING (17.6546162 44.171678, 17.6544892 44.1715754, 17.6541072 44.171261, 17.6536576 44.1709702, 17.6531267 44.1706512, 17.6529577 44.1705086, 17.6526502 44.1704385)",,,,,
169999372,,residential,False,False,174.18,"LINESTRING (17.6526502 44.1704385, 17.6525979 44.1706009, 17.652465 44.1707826, 17.6523155 44.1709515, 17.6523023 44.1709797, 17.6523035 44.1710006, 17.6523301 44.1710274, 17.6526541 44.1711722, 17.6529061 44.1712994, 17.6533987 44.1715192)",,,,,
"[171206624, 171206492]",Šehidska,residential,False,True,211.69500000000002,"LINESTRING (17.6526502 44.1704385, 17.6529577 44.1705086, 17.6531267 44.1706512, 17.6536576 44.1709702, 17.6541072 44.171261, 17.6544892 44.1715754, 17.6546162 44.171678)",,,,,
80432379,,residential,False,True,65.056,"LINESTRING (17.6514777 44.1686833, 17.6514453 44.1680987)",,,,,
"[762328112, 80432379, 762328111]",,residential,False,False,21.945,"LINESTRING (17.6514777 44.1686833, 17.6514782 44.1687024, 17.6514802 44.1687738, 17.6515028 44.1688794)",,,yes,,
"[234988993, 234988990]",,residential,False,True,99.204,"LINESTRING (17.6515028 44.1688794, 17.6517048 44.1687968, 17.6518672 44.168708, 17.6520322 44.1686451, 17.6521766 44.1686285, 17.652449 44.1685948, 17.6526373 44.1685519)",,,,2,
"[762328112, 80432379, 762328111]",,residential,False,True,21.945,"LINESTRING (17.6515028 44.1688794, 17.6514802 44.1687738, 17.6514782 44.1687024, 17.6514777 44.1686833)",,,yes,,
80444860,Fra Marijana Šunjića,unclassified,False,False,85.14999999999999,"LINESTRING (17.6572742 44.1727008, 17.6571875 44.1730478, 17.6571559 44.1732178, 17.657159 44.173351, 17.6571902 44.1734572)",,,,,
169969362,Stjepana Tomaševića,tertiary,False,False,164.027,"LINESTRING (17.6572742 44.1727008, 17.6576693 44.172866, 17.6577953 44.1729187, 17.6580177 44.1729944, 17.6582417 44.1730706, 17.6586974 44.1731972, 17.6591458 44.1732999)",,,,,yes
171206491,Stjepana Tomaševića,tertiary,False,True,81.669,"LINESTRING (17.6572742 44.1727008, 17.6568686 44.1724954, 17.6564664 44.1722506)",,,,,yes
80444860,Fra Marijana Šunjića,unclassified,False,False,110.324,"LINESTRING (17.6580684 44.1738368, 17.6583455 44.1737982, 17.6586278 44.1737262, 17.6588934 44.1735849, 17.6590224 44.1734384, 17.6591458 44.1732999)",,,,,
80444860,Fra Marijana Šunjića,unclassified,False,True,84.51899999999999,"LINESTRING (17.6580684 44.1738368, 17.6576729 44.1737604, 17.6574111 44.1736459, 17.6571902 44.1734572)",,,,,
168805457,Fra Marijana Šunjića,unclassified,False,True,187.403,"LINESTRING (17.6580684 44.1738368, 17.6575091 44.1742821, 17.6571208 44.1746063, 17.6569586 44.1747453, 17.6567397 44.1748631, 17.6565519 44.174902, 17.6563555 44.1749047)",,,,,
169969361,Stjepana Tomaševića,tertiary,False,False,20.911,"LINESTRING (17.6591458 44.1732999, 17.659393 44.1733626)",,,,,yes
80444860,Fra Marijana Šunjića,unclassified,False,True,110.324,"LINESTRING (17.6591458 44.1732999, 17.6590224 44.1734384, 17.6588934 44.1735849, 17.6586278 44.1737262, 17.6583455 44.1737982, 17.6580684 44.1738368)",,,,,
169969362,Stjepana Tomaševića,tertiary,False,True,164.027,"LINESTRING (17.6591458 44.1732999, 17.6586974 44.1731972, 17.6582417 44.1730706, 17.6580177 44.1729944, 17.6577953 44.1729187, 17.6576693 44.172866, 17.6572742 44.1727008)",,,,,yes
168555734,Šehidska,residential,False,True,165.727,"LINESTRING (17.6564664 44.1722506, 17.6563252 44.1722949, 17.6561482 44.1722545, 17.6557025 44.1721395, 17.6553462 44.172014, 17.6549492 44.171837, 17.6546162 44.171678)",,,,,
171206491,Stjepana Tomaševića,tertiary,False,False,81.669,"LINESTRING (17.6564664 44.1722506, 17.6568686 44.1724954, 17.6572742 44.1727008)",,,,,yes
234988981,Mehmeda Spahe,tertiary,False,True,336.205,"LINESTRING (17.6564664 44.1722506, 17.6551198 44.1713918, 17.6546164 44.1710768, 17.6545654 44.1710449, 17.6543132 44.1708723, 17.6541837 44.1707837, 17.6541177 44.1707244, 17.6539804 44.1706009, 17.6538781 44.170495, 17.653775 44.1703883, 17.6536386 44.170204, 17.6535654 44.1700918)",,,,,yes
80444379,Vilenička,residential,False,False,67.717,"LINESTRING (17.6608219 44.1740803, 17.6609697 44.17468)",,,,,
169969361,Stjepana Tomaševića,tertiary,False,True,142.07999999999998,"LINESTRING (17.6608219 44.1740803, 17.660671 44.1739397, 17.6604191 44.1737459, 17.6601131 44.1735903, 17.6600812 44.1735777, 17.6597957 44.1734647, 17.659393 44.1733626)",,,,,yes
80444379,Vilenička,residential,False,True,67.717,"LINESTRING (17.6609697 44.17468, 17.6608219 44.1740803)",,,,,
1207048786,,residential,False,False,66.803,"LINESTRING (17.6609697 44.17468, 17.6609506 44.1746798, 17.6609352 44.1746781, 17.6609221 44.1746745, 17.6609067 44.1746689, 17.6608899 44.1746605, 17.6608725 44.174648, 17.6608537 44.1746326, 17.660839 44.1746134, 17.6607964 44.1745523, 17.6607823 44.174535, 17.6607679 44.1745201, 17.6607535 44.1745049, 17.6607397 44.1744922, 17.6603897 44.1742662)",,,,,
234988982,Mehmeda Spahe,tertiary,False,False,15.923,"LINESTRING (17.652892 44.1686919, 17.6527877 44.1685698)",,,,,yes
234988981,Mehmeda Spahe,tertiary,False,False,164.818,"LINESTRING (17.652892 44.1686919, 17.6530846 44.169044, 17.6531085 44.1690988, 17.6531488 44.1691912, 17.6532731 44.1694761, 17.6533738 44.1697154, 17.6534502 44.1698968, 17.6535654 44.1700918)",,,,,yes
168806586,Kalinska,residential,False,False,27.784000000000002,"LINESTRING (17.6523375 44.1682517, 17.6524145 44.1682968, 17.6524591 44.1683244, 17.6525017 44.1683535, 17.6525442 44.1683782, 17.6526108 44.1684052)",,,,,
168806586,Kalinska,residential,False,True,73.577,"LINESTRING (17.6523375 44.1682517, 17.6522462 44.1682168, 17.6517651 44.16813, 17.6514947 44.1681008, 17.6514453 44.1680987)",,,,,
234988987,,tertiary_link,True,False,31.125,"LINESTRING (17.6523375 44.1682517, 17.6524712 44.168261, 17.6525102 44.1682573, 17.6525515 44.1682351, 17.6525702 44.1682134, 17.6525949 44.1681223)",,,,1,
80444377,Ljudevita Gaja,residential,True,False,261.175,"LINESTRING (17.6632122 44.1746841, 17.6630622 44.1746382, 17.6627246 44.1744864, 17.6626147 44.174423, 17.6625369 44.1743729, 17.6624564 44.1743114, 17.6623817 44.1742367, 17.6622609 44.1741068, 17.6621675 44.1739485, 17.662079 44.173754, 17.6619655 44.1735401, 17.6618678 44.1733558, 17.6617062 44.1731364, 17.6615778 44.1729724, 17.6615092 44.1729107, 17.6613909 44.1728261)",,,,2,
168523427,Stjepana Radića,residential,False,False,58.401,"LINESTRING (17.6632122 44.1746841, 17.6634733 44.1746117, 17.6638254 44.1745497, 17.6639127 44.1745346)",,,,,
232536560,Ive Andrića,tertiary,False,True,287.956,"LINESTRING (17.6632122 44.1746841, 17.6632271 44.1746131, 17.6632313 44.1745208, 17.6632438 44.1742473, 17.663222 44.1740652, 17.6632167 44.1740397, 17.6631798 44.1738634, 17.6631635 44.1738111, 17.6630845 44.1735585, 17.6629912 44.1733581, 17.6629287 44.173224, 17.6628727 44.1731489, 17.6627645 44.1730039, 17.6627059 44.1729166, 17.6626237 44.1728151, 17.6625898 44.1727697, 17.6624537 44.1726233, 17.6623557 44.1725253, 17.6621218 44.1722913)",,,,,
168523427,Stjepana Radića,residential,False,True,58.400999999999996,"LINESTRING (17.6639127 44.1745346, 17.6638254 44.1745497, 17.6634733 44.1746117, 17.6632122 44.1746841)",,,,,
169969361,Stjepana Tomaševića,tertiary,False,True,20.911,"LINESTRING (17.659393 44.1733626, 17.6591458 44.1732999)",,,,,yes
168523486,,residential,True,False,167.13599999999997,"LINESTRING (17.659393 44.1733626, 17.659409 44.1732473, 17.6593956 44.1731396, 17.65935 44.1730357, 17.6592856 44.1728722, 17.6592535 44.1727876, 17.6592326 44.1727644, 17.6591998 44.1727279, 17.6591831 44.1727013, 17.6591247 44.1726086, 17.6591113 44.1724778, 17.659134 44.1723224, 17.6591408 44.1722758, 17.6591971 44.1721162, 17.6592758 44.1719121)",,,,,yes
169969361,Stjepana Tomaševića,tertiary,False,False,142.08,"LINESTRING (17.659393 44.1733626, 17.6597957 44.1734647, 17.6600812 44.1735777, 17.6601131 44.1735903, 17.6604191 44.1737459, 17.660671 44.1739397, 17.6608219 44.1740803)",,,,,yes
80429945,Fra Marijana Šunjića,unclassified,False,False,18.47,"LINESTRING (17.6559996 44.1744606, 17.656011 44.1746265)",,,,,
80429945,Fra Marijana Šunjića,unclassified,False,True,154.03699999999998,"LINESTRING (17.6559996 44.1744606, 17.6561649 44.174219, 17.6563469 44.1739531, 17.6564987 44.1737463, 17.6565874 44.1736653, 17.6567542 44.173579, 17.6569097 44.1735306, 17.6571902 44.1734572)",,,,,
168555272,Kulina bana,residential,False,False,216.55100000000002,"LINESTRING (17.6559996 44.1744606, 17.6559411 44.1744153, 17.6558821 44.1743075, 17.6558531 44.1742129, 17.6558487 44.174134, 17.6558757 44.174031, 17.6564173 44.1729499, 17.6564108 44.1728727, 17.6563755 44.1727912, 17.6562329 44.1726457)",,,,,
168555272,Kulina bana,residential,False,False,182.72899999999998,"LINESTRING (17.6562329 44.1726457, 17.6561637 44.1725966, 17.6560717 44.172548, 17.6557149 44.1724199, 17.6555063 44.1723577, 17.6552854 44.1723034, 17.6551017 44.172235, 17.6548968 44.1721313, 17.6547258 44.1720395, 17.6546372 44.1719411, 17.6545866 44.1718416, 17.6545728 44.1717418, 17.6546162 44.171678)",,,,,
168555272,Kulina bana,residential,False,True,216.551,"LINESTRING (17.6562329 44.1726457, 17.6563755 44.1727912, 17.6564108 44.1728727, 17.6564173 44.1729499, 17.6558757 44.174031, 17.6558487 44.174134, 17.6558531 44.1742129, 17.6558821 44.1743075, 17.6559411 44.1744153, 17.6559996 44.1744606)",,,,,
168652480,Kulina bana,residential,False,False,151.584,"LINESTRING (17.6562329 44.1726457, 17.655761 44.1728279, 17.6556158 44.1728904, 17.6555771 44.1728939, 17.65549 44.1728974, 17.6553545 44.1729303, 17.6550495 44.1730241, 17.6545123 44.1732063)",,,,,
168654273,,residential,False,True,94.263,"LINESTRING (17.6551865 44.168641, 17.6554729 44.1690747, 17.655243 44.1694035)",,,,,
168805638,Ruđera Boškovića,residential,False,False,400.62100000000004,"LINESTRING (17.6551865 44.168641, 17.6556597 44.1688295, 17.6557886 44.1688808, 17.6559879 44.1689602, 17.656346 44.1691027, 17.6565243 44.1691738, 17.6568858 44.1693177, 17.6570723 44.169392, 17.6574292 44.1695341, 17.6577562 44.1696646, 17.6579808 44.1697549, 17.6585232 44.1699732, 17.6588772 44.1701157, 17.6590664 44.1701918, 17.6595733 44.1703959)",,40,,,
168805638,Ruđera Boškovića,residential,False,True,94.37100000000001,"LINESTRING (17.6551865 44.168641, 17.654353 44.1683025, 17.6541547 44.1682257)",,40,,,
169999372,,residential,False,True,174.18,"LINESTRING (17.6533987 44.1715192, 17.6529061 44.1712994, 17.6526541 44.1711722, 17.6523301 44.1710274, 17.6523035 44.1710006, 17.6523023 44.1709797, 17.6523155 44.1709515, 17.652465 44.1707826, 17.6525979 44.1706009, 17.6526502 44.1704385)",,,,,
234988985,Mehmeda Spahe,tertiary,False,True,29.051,"LINESTRING (17.6527298 44.1683599, 17.6527267 44.1683084, 17.6527125 44.168272, 17.6526801 44.1682255, 17.6526517 44.1681906, 17.6525949 44.1681223)",,,,2,
234988992,,tertiary,True,False,17.758,"LINESTRING (17.6527298 44.1683599, 17.652774 44.1683638, 17.6528147 44.1683767, 17.6528484 44.1683976, 17.6528722 44.1684246, 17.652884 44.1684554)",roundabout,,,,
234988986,Trg Zlatnih Ljiljana,tertiary,False,False,22.922,"LINESTRING (17.652884 44.1684554, 17.6530146 44.1685003, 17.6531376 44.168552)",,,,2,
234988992,,tertiary,True,False,15.956999999999999,"LINESTRING (17.652884 44.1684554, 17.6528834 44.1684841, 17.6528725 44.1685117, 17.6528518 44.1685363, 17.6528228 44.1685561, 17.6527877 44.1685698)",roundabout,,,,
234988983,Trg Zlatnih Ljiljana,tertiary,False,False,108.41,"LINESTRING (17.6531376 44.168552, 17.6543183 44.169035)",,,,2,
234988986,Trg Zlatnih Ljiljana,tertiary,False,True,22.922,"LINESTRING (17.6531376 44.168552, 17.6530146 44.1685003, 17.652884 44.1684554)",,,,2,
234988991,,tertiary_link,True,False,26.985999999999997,"LINESTRING (17.6531376 44.168552, 17.6530436 44.168564, 17.6530124 44.1685733, 17.6529815 44.1685882, 17.652952 44.1686102, 17.6529298 44.1686321, 17.652892 44.1686919)",,,,1,
"[234988993, 234988990]",,residential,False,False,99.204,"LINESTRING (17.6526373 44.1685519, 17.652449 44.1685948, 17.6521766 44.1686285, 17.6520322 44.1686451, 17.6518672 44.168708, 17.6517048 44.1687968, 17.6515028 44.1688794)",,,,2,
234988992,,tertiary,True,False,18.029000000000003,"LINESTRING (17.6526373 44.1685519, 17.6526072 44.1685277, 17.6525884 44.1684982, 17.6525826 44.1684661, 17.6525903 44.1684341, 17.6526108 44.1684052)",roundabout,,,,
