osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,tunnel,junction,bridge,maxspeed
417620289,False,,,residential,True,87.411,"LINESTRING (17.2669904 44.341407, 17.2669059 44.3417147, 17.2667489 44.3421737)",Kulina Bana,,,,
738057437,False,,,residential,True,26.157,"LINESTRING (17.2669904 44.341407, 17.2668797 44.3413289, 17.2667442 44.3412515)",Bosanska,,,,
747457326,False,,,residential,False,100.962,"LINESTRING (17.2669904 44.341407, 17.2671915 44.34131, 17.2673314 44.3412723, 17.2676882 44.341189, 17.2677987 44.3411555, 17.2678572 44.3411217, 17.2679191 44.3410772, 17.26795 44.3410241, 17.2679718 44.3409261)",,,,,
192488869,False,,,living_street,False,31.386,"LINESTRING (17.2708186 44.3396904, 17.270937 44.3396547, 17.2710568 44.3396146, 17.2711373 44.339606, 17.2711898 44.3396063)",Sv. Luke,,,,
192488869,False,,,living_street,True,52.025000000000006,"LINESTRING (17.2708186 44.3396904, 17.2707508 44.3396956, 17.2705834 44.3396826, 17.2703547 44.3396501, 17.2702258 44.3396157, 17.2701893 44.3395947)",Sv. Luke,,,,
"[205306377, 192508351]",False,1,,living_street,True,156.925,"LINESTRING (17.2708186 44.3396904, 17.270841 44.3397528, 17.2708657 44.339807, 17.2709259 44.3398827, 17.271069 44.3399791, 17.2711263 44.3400068, 17.2711906 44.3400395, 17.2713977 44.3401453, 17.2714496 44.3401734, 17.2715372 44.3402267, 17.2716654 44.3403089, 17.2717414 44.3403678, 17.2717838 44.3403903, 17.2719055 44.3404251, 17.2719947 44.3404323, 17.2720708 44.3404303, 17.272186 44.3404154, 17.2723106 44.340354)",Sultanije Esme,,,,
199351842,False,,,residential,False,229.00700000000006,"LINESTRING (17.2738016 44.3397272, 17.2738529 44.3397231, 17.2739132 44.339735, 17.2740698 44.3397674, 17.2747751 44.3399669, 17.2751595 44.3400771, 17.2754515 44.3401467, 17.2757467 44.3402059, 17.2759268 44.340265, 17.2760614 44.3403288, 17.2762107 44.3404263, 17.2763113 44.3405145, 17.2763648 44.3405702)",Kozluk,,,,
"[205306377, 192508351]",False,1,,living_street,False,156.92499999999998,"LINESTRING (17.2723106 44.340354, 17.272186 44.3404154, 17.2720708 44.3404303, 17.2719947 44.3404323, 17.2719055 44.3404251, 17.2717838 44.3403903, 17.2717414 44.3403678, 17.2716654 44.3403089, 17.2715372 44.3402267, 17.2714496 44.3401734, 17.2713977 44.3401453, 17.2711906 44.3400395, 17.2711263 44.3400068, 17.271069 44.3399791, 17.2709259 44.3398827, 17.2708657 44.339807, 17.270841 44.3397528, 17.2708186 44.3396904)",Sultanije Esme,,,,
738607644,False,,,living_street,False,83.60499999999999,"LINESTRING (17.2723106 44.340354, 17.2724037 44.3402939, 17.2726066 44.3401678, 17.2727644 44.340053, 17.272799 44.3400211, 17.2728112 44.3399753, 17.2725404 44.3398669)",,,,,
"[694447984, 694447985, 902746087]",True,,,tertiary,False,60.751999999999995,"LINESTRING (17.2723106 44.340354, 17.2724142 44.3403841, 17.2724389 44.340413, 17.2724355 44.3404934, 17.2724307 44.3405732, 17.2724317 44.3406499, 17.272399 44.3407077, 17.272343 44.3407435, 17.2722451 44.340781)",Hrvoja Vukčića Hrvatinića,yes,,,
192508355,False,,,tertiary,False,84.553,"LINESTRING (17.2722451 44.340781, 17.2713133 44.3411472)",ZAVNOBiH-a,,,,
251589288,False,,,tertiary,False,13.403,"LINESTRING (17.2722451 44.340781, 17.2723818 44.3408515)",Nikole Šopa,,,,
199351842,False,,,residential,True,76.43299999999999,"LINESTRING (17.2771721 44.3408962, 17.2771158 44.3408219, 17.2770088 44.3407558, 17.2768871 44.3406955, 17.2766681 44.3406491, 17.2765124 44.3406235, 17.2763648 44.3405702)",Kozluk,,,,
251589287,False,,,residential,False,14.412,"LINESTRING (17.2737606 44.3421483, 17.2737882 44.3420202)",Fra Antuna Kneževića,,,,
197976410,False,,,residential,False,76.828,"LINESTRING (17.2737606 44.3421483, 17.2737336 44.3421901, 17.2736931 44.3422463, 17.2735583 44.3425033, 17.2734415 44.3427989)",Nova cesta,,,,
251589293,False,2,,residential,True,262.052,"LINESTRING (17.2737606 44.3421483, 17.273812 44.3421851, 17.2739303 44.3422726, 17.2742629 44.3425329, 17.2745492 44.3427792, 17.2745959 44.3428374, 17.2748491 44.3429929, 17.2760117 44.3437068, 17.2761232 44.3437802)",Kokića Bašća,,,,
192488907,False,,,tertiary,True,173.84099999999998,"LINESTRING (17.2709158 44.3429347, 17.270937 44.3428671, 17.2710721 44.3426912, 17.2711775 44.3425642, 17.2712628 44.3424317, 17.2712791 44.3423664, 17.2712963 44.3422972, 17.2713075 44.3421627, 17.2713147 44.3420761, 17.2713349 44.3420182, 17.2713756 44.3419616, 17.2715819 44.3416488, 17.2715999 44.3415155, 17.2715951 44.341477)",Maršala Tita,,,,
197976410,False,,,residential,True,76.828,"LINESTRING (17.2734415 44.3427989, 17.2735583 44.3425033, 17.2736931 44.3422463, 17.2737336 44.3421901, 17.2737606 44.3421483)",Nova cesta,,,,
197976413,False,,,residential,True,114.79599999999999,"LINESTRING (17.2734415 44.3427989, 17.2736835 44.3428641, 17.2737656 44.3428924, 17.2741759 44.3431272, 17.2745692 44.3434206)",,,,,
197976422,False,,,residential,True,63.092,"LINESTRING (17.2730009 44.3408561, 17.2729633 44.3409679, 17.2729379 44.3410711, 17.2729195 44.3412117, 17.272932 44.3412623, 17.2729732 44.3413585, 17.2730015 44.341409)",Slavka Pranjka,,,,
197976427,False,,,residential,True,35.081,"LINESTRING (17.2730009 44.3408561, 17.2727281 44.3407531, 17.2726735 44.3407433, 17.2725997 44.3407293)",Varoš,,,,
215293269,False,,,residential,False,77.72800000000001,"LINESTRING (17.2730009 44.3408561, 17.2730525 44.3407594, 17.2732845 44.3404872, 17.2733765 44.3404022, 17.2734486 44.3403547, 17.2735623 44.340298)",Varoš,,,,
197976430,False,,,residential,False,75.62100000000001,"LINESTRING (17.2706307 44.3415772, 17.2710605 44.3414349, 17.2711663 44.3413436, 17.2713133 44.3411472)",,,,,
726964737,True,,,tertiary,False,6.884,"LINESTRING (17.2672627 44.3394401, 17.2672574 44.3394094, 17.2672631 44.3393787)",,,roundabout,,
197976413,False,,,residential,False,114.796,"LINESTRING (17.2745692 44.3434206, 17.2741759 44.3431272, 17.2737656 44.3428924, 17.2736835 44.3428641, 17.2734415 44.3427989)",,,,,
"[126134080, 197976428]",False,,,tertiary,False,99.359,"LINESTRING (17.2661914 44.3387187, 17.2662862 44.3387502, 17.2663552 44.3387789, 17.2664134 44.3388076, 17.2664487 44.3388257, 17.2664644 44.3388338, 17.2671884 44.339253)",Kraljice Katarine,,,yes,
"[1006737112, 192488858, 1232562992, 1006737110]",False,"['2', '4']",M-5,primary,"[False, True]",215.96,"LINESTRING (17.2661914 44.3387187, 17.2664238 44.3385671, 17.266464 44.3385336, 17.2665556 44.3384572, 17.2666729 44.3383473, 17.2667748 44.3382536, 17.2669879 44.3380023, 17.2676607 44.3371407, 17.2676866 44.3371114)",,yes,,,50
1149955308,False,,,residential,True,30.872,"LINESTRING (17.2661914 44.3387187, 17.2660424 44.3386686, 17.2660011 44.3386488, 17.2658567 44.3385796)",,,,,
192488869,False,,,living_street,False,52.025,"LINESTRING (17.2701893 44.3395947, 17.2702258 44.3396157, 17.2703547 44.3396501, 17.2705834 44.3396826, 17.2707508 44.3396956, 17.2708186 44.3396904)",Sv. Luke,,,,
192488869,False,,,living_street,True,30.349000000000004,"LINESTRING (17.2701893 44.3395947, 17.270155 44.3395903, 17.2701157 44.3395876, 17.2700946 44.3395862, 17.2700095 44.3395763, 17.2699354 44.3395743, 17.2698098 44.3395783)",Sv. Luke,,,,
"[429903927, 197976407]",False,,,living_street,True,92.217,"LINESTRING (17.2701893 44.3395947, 17.2701627 44.3395374, 17.2701372 44.3394721, 17.2700891 44.3393731, 17.2700592 44.3392895, 17.2700302 44.3392123, 17.2699996 44.3392123, 17.2699199 44.3392452, 17.2698913 44.3393146, 17.2698098 44.3395783)",,,,,
251589288,False,,,tertiary,True,13.403,"LINESTRING (17.2723818 44.3408515, 17.2722451 44.340781)",Nikole Šopa,,,,
197976427,False,,,residential,False,22.335,"LINESTRING (17.2723818 44.3408515, 17.2725017 44.3408056, 17.2725997 44.3407293)",Varoš,,,,
738634666,False,,,tertiary,False,16.828000000000003,"LINESTRING (17.2723818 44.3408515, 17.2724387 44.3409151, 17.2724555 44.3409439, 17.2724766 44.3409859)",Zagrebačka,,,,
197976415,False,,,residential,True,102.985,"LINESTRING (17.2724766 44.3409859, 17.2723468 44.3410962, 17.2723023 44.3411536, 17.2722381 44.341304, 17.272206 44.3413257, 17.2721757 44.3413282, 17.2719923 44.3413284, 17.2719172 44.3413114, 17.2718173 44.3414466, 17.2717728 44.341467, 17.2715951 44.341477)",,,,,
738634666,False,,,tertiary,False,42.093999999999994,"LINESTRING (17.2724766 44.3409859, 17.2725 44.3410498, 17.2725107 44.3411136, 17.2724911 44.3412067, 17.272454 44.3413585)",Zagrebačka,,,,
738634666,False,,,tertiary,True,16.828000000000003,"LINESTRING (17.2724766 44.3409859, 17.2724555 44.3409439, 17.2724387 44.3409151, 17.2723818 44.3408515)",Zagrebačka,,,,
251589287,False,,,residential,True,14.412,"LINESTRING (17.2737882 44.3420202, 17.2737606 44.3421483)",Fra Antuna Kneževića,,,,
197976422,False,,,residential,False,28.180999999999997,"LINESTRING (17.2737882 44.3420202, 17.2736778 44.3419878, 17.2735081 44.3418715)",Slavka Pranjka,,,,
251589287,False,,,residential,False,44.515,"LINESTRING (17.2737882 44.3420202, 17.2737692 44.3419222, 17.2737281 44.3417011, 17.273714 44.3416234)",Fra Antuna Kneževića,,,,
1229745289,False,,,residential,False,32.081,"LINESTRING (17.2735081 44.3418715, 17.273714 44.3416234)",,,,,
197976422,False,,,residential,False,66.47,"LINESTRING (17.2735081 44.3418715, 17.27316 44.3416377, 17.2730751 44.3415406, 17.2730015 44.341409)",Slavka Pranjka,,,,
197976422,False,,,residential,True,28.180999999999997,"LINESTRING (17.2735081 44.3418715, 17.2736778 44.3419878, 17.2737882 44.3420202)",Slavka Pranjka,,,,
197976427,False,,,residential,False,35.081,"LINESTRING (17.2725997 44.3407293, 17.2726735 44.3407433, 17.2727281 44.3407531, 17.2730009 44.3408561)",Varoš,,,,
197976427,False,,,residential,True,22.335,"LINESTRING (17.2725997 44.3407293, 17.2725017 44.3408056, 17.2723818 44.3408515)",Varoš,,,,
198089231,False,,,residential,True,45.786,"LINESTRING (17.2725997 44.3407293, 17.2726187 44.3406427, 17.272644 44.3406259, 17.2726877 44.3405434, 17.2727227 44.3404899, 17.2728831 44.34039)",Varoš,,,,
738057442,True,,,tertiary,False,37.11,"LINESTRING (17.2668411 44.3395817, 17.2670487 44.3395225, 17.2671639 44.3394808, 17.2672627 44.3394401)",Kralja Stjepana Tomaševića,,,,
192488907,False,,,tertiary,False,173.841,"LINESTRING (17.2715951 44.341477, 17.2715999 44.3415155, 17.2715819 44.3416488, 17.2713756 44.3419616, 17.2713349 44.3420182, 17.2713147 44.3420761, 17.2713075 44.3421627, 17.2712963 44.3422972, 17.2712791 44.3423664, 17.2712628 44.3424317, 17.2711775 44.3425642, 17.2710721 44.3426912, 17.270937 44.3428671, 17.2709158 44.3429347)",Maršala Tita,,,,
192488907,False,,,tertiary,True,45.07,"LINESTRING (17.2715951 44.341477, 17.2715944 44.3414718, 17.2715301 44.3413004, 17.2715033 44.3412623, 17.2714472 44.3412119, 17.2713133 44.3411472)",Maršala Tita,,,,
197976415,False,,,residential,False,102.98500000000001,"LINESTRING (17.2715951 44.341477, 17.2717728 44.341467, 17.2718173 44.3414466, 17.2719172 44.3413114, 17.2719923 44.3413284, 17.2721757 44.3413282, 17.272206 44.3413257, 17.2722381 44.341304, 17.2723023 44.3411536, 17.2723468 44.3410962, 17.2724766 44.3409859)",,,,,
197976422,False,,,residential,False,63.092,"LINESTRING (17.2730015 44.341409, 17.2729732 44.3413585, 17.272932 44.3412623, 17.2729195 44.3412117, 17.2729379 44.3410711, 17.2729633 44.3409679, 17.2730009 44.3408561)",Slavka Pranjka,,,,
197976422,False,,,residential,True,66.47,"LINESTRING (17.2730015 44.341409, 17.2730751 44.3415406, 17.27316 44.3416377, 17.2735081 44.3418715)",Slavka Pranjka,,,,
198089246,False,,,residential,True,45.224000000000004,"LINESTRING (17.2730015 44.341409, 17.2728728 44.3414333, 17.2727794 44.3414333, 17.2726535 44.3414101, 17.272454 44.3413585)",,,,,
198089234,False,,,living_street,True,58.057,"LINESTRING (17.2725404 44.3398669, 17.2723935 44.3400185, 17.2723073 44.3401077, 17.2720912 44.340277)",Maka Dizdara,,,,
738607644,False,,,living_street,False,15.849,"LINESTRING (17.2725404 44.3398669, 17.2725103 44.3397974, 17.2724605 44.3397374)",,,,,
738607644,False,,,living_street,True,83.605,"LINESTRING (17.2725404 44.3398669, 17.2728112 44.3399753, 17.272799 44.3400211, 17.2727644 44.340053, 17.2726066 44.3401678, 17.2724037 44.3402939, 17.2723106 44.340354)",,,,,
198089246,False,,,residential,False,45.224,"LINESTRING (17.272454 44.3413585, 17.2726535 44.3414101, 17.2727794 44.3414333, 17.2728728 44.3414333, 17.2730015 44.341409)",,,,,
738634666,False,,,tertiary,True,42.093999999999994,"LINESTRING (17.272454 44.3413585, 17.2724911 44.3412067, 17.2725107 44.3411136, 17.2725 44.3410498, 17.2724766 44.3409859)",Zagrebačka,,,,
198089234,False,,,living_street,False,58.057,"LINESTRING (17.2720912 44.340277, 17.2723073 44.3401077, 17.2723935 44.3400185, 17.2725404 44.3398669)",Maka Dizdara,,,,
902746087,True,,,tertiary,False,19.473,"LINESTRING (17.2720912 44.340277, 17.2721579 44.3403061, 17.2723106 44.340354)",Hrvoja Vukčića Hrvatinića,,,,
198089231,False,,,residential,False,45.786,"LINESTRING (17.2728831 44.34039, 17.2727227 44.3404899, 17.2726877 44.3405434, 17.272644 44.3406259, 17.2726187 44.3406427, 17.2725997 44.3407293)",Varoš,,,,
900745960,False,2,M-16,primary,False,34.987,"LINESTRING (17.2761215 44.3395418, 17.2765608 44.3395586)",,,,,
215295586,False,,,residential,False,12.368,"LINESTRING (17.2761215 44.3395418, 17.2761763 44.3394945, 17.2762128 44.3394521)",,,,,
900745960,False,2,M-16,primary,True,602.221,"LINESTRING (17.2761215 44.3395418, 17.275862 44.3395323, 17.2757453 44.3395236, 17.2754999 44.3394941, 17.2753079 44.3394506, 17.2750916 44.3393724, 17.2748753 44.3392716, 17.2747246 44.3391934, 17.2745594 44.3391065, 17.2743601 44.3390126, 17.2741584 44.3389118, 17.2736724 44.3386459, 17.273296 44.3384573, 17.2732179 44.3384182, 17.2730299 44.3383026, 17.2728023 44.3381627, 17.2724087 44.3379072, 17.2721073 44.3376586, 17.2719737 44.3375561, 17.2716553 44.3372554, 17.2713855 44.3369512, 17.2712227 44.3367044, 17.2710332 44.3363237, 17.2708606 44.3359969)",,,,,
205280615,False,,,residential,True,105.807,"LINESTRING (17.2672862 44.3408379, 17.2661362 44.3406461, 17.2659906 44.3406215)",Mitrasova,,,,
417620289,False,,,residential,False,36.613,"LINESTRING (17.2672862 44.3408379, 17.2674335 44.3406885, 17.2675091 44.3406197, 17.2675646 44.3405761)",Kulina Bana,,,,
417620289,False,,,residential,True,34.928,"LINESTRING (17.2672862 44.3408379, 17.2671836 44.3409969, 17.2670928 44.3411198)",Kulina Bana,,,,
205280615,False,,,residential,False,105.807,"LINESTRING (17.2659906 44.3406215, 17.2661362 44.3406461, 17.2672862 44.3408379)",Mitrasova,,,,
205281666,False,,,residential,False,9.153,"LINESTRING (17.2657506 44.3385477, 17.2658567 44.3385796)",,,,,
205281666,False,,,residential,True,9.153,"LINESTRING (17.2658567 44.3385796, 17.2657506 44.3385477)",,,,,
1149955308,False,,,residential,False,30.872,"LINESTRING (17.2658567 44.3385796, 17.2660011 44.3386488, 17.2660424 44.3386686, 17.2661914 44.3387187)",,,,,
900745960,False,2,M-16,primary,True,10.99,"LINESTRING (17.2766965 44.3395773, 17.2765608 44.3395586)",,,,,
215294304,False,,,residential,False,129.24800000000002,"LINESTRING (17.2766965 44.3395773, 17.2766532 44.3396302, 17.2766438 44.3396768, 17.2766422 44.3397093, 17.2766195 44.3397348, 17.2765189 44.3397975, 17.276394 44.3398694, 17.2763632 44.3399007, 17.2763664 44.3399379, 17.2764053 44.340004, 17.2765432 44.3401769, 17.2765676 44.3402175, 17.2765805 44.3402453, 17.2765708 44.3402743, 17.276527 44.3403625, 17.2763648 44.3405702)",Kozluk,,,,
900745960,False,2,M-16,primary,False,50.251999999999995,"LINESTRING (17.2766965 44.3395773, 17.2767854 44.3396001, 17.2769239 44.3396418, 17.2770552 44.3396992, 17.2772447 44.3397965)",,,,,
199351842,False,,,residential,False,76.433,"LINESTRING (17.2763648 44.3405702, 17.2765124 44.3406235, 17.2766681 44.3406491, 17.2768871 44.3406955, 17.2770088 44.3407558, 17.2771158 44.3408219, 17.2771721 44.3408962)",Kozluk,,,,
199351842,False,,,residential,True,229.00699999999998,"LINESTRING (17.2763648 44.3405702, 17.2763113 44.3405145, 17.2762107 44.3404263, 17.2760614 44.3403288, 17.2759268 44.340265, 17.2757467 44.3402059, 17.2754515 44.3401467, 17.2751595 44.3400771, 17.2747751 44.3399669, 17.2740698 44.3397674, 17.2739132 44.339735, 17.2738529 44.3397231, 17.2738016 44.3397272)",Kozluk,,,,
215294304,False,,,residential,True,129.248,"LINESTRING (17.2763648 44.3405702, 17.276527 44.3403625, 17.2765708 44.3402743, 17.2765805 44.3402453, 17.2765676 44.3402175, 17.2765432 44.3401769, 17.2764053 44.340004, 17.2763664 44.3399379, 17.2763632 44.3399007, 17.276394 44.3398694, 17.2765189 44.3397975, 17.2766195 44.3397348, 17.2766422 44.3397093, 17.2766438 44.3396768, 17.2766532 44.3396302, 17.2766965 44.3395773)",Kozluk,,,,
900745960,False,2,M-16,primary,True,50.252,"LINESTRING (17.2772447 44.3397965, 17.2770552 44.3396992, 17.2769239 44.3396418, 17.2767854 44.3396001, 17.2766965 44.3395773)",,,,,
215295586,False,,,residential,False,52.623,"LINESTRING (17.2762128 44.3394521, 17.2762881 44.3393737, 17.2764136 44.3392562, 17.2764889 44.3391632, 17.2765231 44.339111, 17.2765573 44.3390506)",,,,,
215295586,False,,,residential,True,12.368,"LINESTRING (17.2762128 44.3394521, 17.2761763 44.3394945, 17.2761215 44.3395418)",,,,,
215296607,False,,,residential,False,30.139,"LINESTRING (17.2762128 44.3394521, 17.2763014 44.3394791, 17.2764376 44.3395146, 17.2765608 44.3395586)",,,,,
215296607,False,,,residential,True,413.51499999999993,"LINESTRING (17.2762128 44.3394521, 17.2761295 44.3394419, 17.2760854 44.3394414, 17.2760072 44.33944, 17.2758883 44.3394202, 17.275744 44.3393999, 17.2756101 44.3393598, 17.2754582 44.3393031, 17.2752918 44.3392337, 17.27511 44.3391547, 17.2748711 44.3390788, 17.2745156 44.3389546, 17.274275 44.3388106, 17.2740006 44.3386244, 17.2737261 44.3383674, 17.2734544 44.3380395, 17.2732366 44.3378574, 17.2729847 44.3376368, 17.2728471 44.3374615, 17.2728036 44.3374061, 17.2726508 44.3372259, 17.2726027 44.3371389, 17.2726169 44.3370883, 17.2726565 44.3370499)",,,,,
900745960,False,2,M-16,primary,False,10.99,"LINESTRING (17.2765608 44.3395586, 17.2766965 44.3395773)",,,,,
900745960,False,2,M-16,primary,True,34.987,"LINESTRING (17.2765608 44.3395586, 17.2761215 44.3395418)",,,,,
215296607,False,,,residential,True,30.139,"LINESTRING (17.2765608 44.3395586, 17.2764376 44.3395146, 17.2763014 44.3394791, 17.2762128 44.3394521)",,,,,
215296175,False,,,residential,False,129.447,"LINESTRING (17.2756447 44.3381335, 17.2757953 44.3382281, 17.2760029 44.3383554, 17.276206 44.3384794, 17.2763181 44.3385603, 17.2763612 44.3386261, 17.2764044 44.3387474, 17.2764935 44.338938, 17.2765573 44.3390506)",,,,,
215295586,False,,,residential,True,52.623,"LINESTRING (17.2765573 44.3390506, 17.2765231 44.339111, 17.2764889 44.3391632, 17.2764136 44.3392562, 17.2762881 44.3393737, 17.2762128 44.3394521)",,,,,
215296175,False,,,residential,True,129.44699999999997,"LINESTRING (17.2765573 44.3390506, 17.2764935 44.338938, 17.2764044 44.3387474, 17.2763612 44.3386261, 17.2763181 44.3385603, 17.276206 44.3384794, 17.2760029 44.3383554, 17.2757953 44.3382281, 17.2756447 44.3381335)",,,,,
215296607,False,,,residential,False,232.44999999999996,"LINESTRING (17.2750036 44.3382324, 17.2749584 44.338246, 17.2749061 44.3382348, 17.274773 44.3381593, 17.2745992 44.3380731, 17.2743628 44.3379869, 17.2740685 44.3378412, 17.2736638 44.337653, 17.2733922 44.3375052, 17.2732564 44.3374324, 17.2731319 44.3373575, 17.2730385 44.3373008, 17.2729051 44.3371963, 17.2728133 44.3371094, 17.2727354 44.3370583, 17.2726565 44.3370499)",,,,,
251766743,False,,,residential,True,128.162,"LINESTRING (17.2681644 44.3415001, 17.2679905 44.3416432, 17.2677696 44.3417856, 17.2674285 44.3419533, 17.2670883 44.3421001, 17.2668928 44.342197)",,,,,
251766738,False,,,residential,True,11.733,"LINESTRING (17.2667489 44.3421737, 17.2668928 44.342197)",,,,,
417620289,False,,,residential,False,87.411,"LINESTRING (17.2667489 44.3421737, 17.2669059 44.3417147, 17.2669904 44.341407)",Kulina Bana,,,,
417620289,False,,,residential,True,34.537,"LINESTRING (17.2667489 44.3421737, 17.2667019 44.3423053, 17.2666109 44.3424675)",Kulina Bana,,,,
251766738,False,,,residential,False,11.733,"LINESTRING (17.2668928 44.342197, 17.2667489 44.3421737)",,,,,
