osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
294113939,2,M-5,Bana Josipa Jelačića,primary,50,False,True,90.335,"LINESTRING (18.0739569 43.9474168, 18.0739756 43.9473679, 18.0739867 43.9473318, 18.0739966 43.9472994, 18.0739984 43.9472934, 18.0740061 43.9472679, 18.0740202 43.9472212, 18.0740324 43.9471485, 18.0740563 43.9469897, 18.074087 43.9466118)",,
738670778,2,M-5,Bana Josipa Jelačića,primary,,True,False,22.857,"LINESTRING (18.0739569 43.9474168, 18.0739428 43.9475321, 18.0739411 43.947546, 18.0739452 43.9476218)",,
90602667,,,Maka Dizdara,residential,,False,False,205.103,"LINESTRING (18.074087 43.9466118, 18.0739186 43.9466021, 18.0731883 43.9465561, 18.0725131 43.9464965, 18.0718042 43.9464695, 18.0716463 43.94647, 18.0715347 43.9464752)",,
294113939,2,M-5,Bana Josipa Jelačića,primary,50,False,False,90.33500000000001,"LINESTRING (18.074087 43.9466118, 18.0740563 43.9469897, 18.0740324 43.9471485, 18.0740202 43.9472212, 18.0740061 43.9472679, 18.0739984 43.9472934, 18.0739966 43.9472994, 18.0739867 43.9473318, 18.0739756 43.9473679, 18.0739569 43.9474168)",,
294113939,2,M-5,Bana Josipa Jelačića,primary,50,False,True,260.742,"LINESTRING (18.074087 43.9466118, 18.074166 43.9464052, 18.0742117 43.9462851, 18.0742239 43.9462531, 18.0742586 43.9461618, 18.0743471 43.9460116, 18.0745483 43.9458223, 18.0750645 43.9455072, 18.0753703 43.9451564, 18.0754639 43.9450391, 18.0757075 43.944776, 18.0757933 43.9446687)",,
965084075,,,Ivane Brlić Mažuranić,residential,,True,False,189.415,"LINESTRING (18.074087 43.9466118, 18.0742382 43.9466247, 18.0745433 43.946664, 18.0748415 43.9467224, 18.0748942 43.9467327, 18.0763353 43.9469844, 18.0763898 43.9469969)",,
90602667,,,Maka Dizdara,residential,,False,True,205.10299999999998,"LINESTRING (18.0715347 43.9464752, 18.0716463 43.94647, 18.0718042 43.9464695, 18.0725131 43.9464965, 18.0731883 43.9465561, 18.0739186 43.9466021, 18.074087 43.9466118)",,
90629495,,,,residential,,False,False,22.212000000000003,"LINESTRING (18.0715347 43.9464752, 18.0714963 43.9464842, 18.0714607 43.9464941, 18.0714006 43.9465258, 18.0713593 43.9465603, 18.0713262 43.9465973)",,
90629495,,,,residential,,False,True,22.212,"LINESTRING (18.0713262 43.9465973, 18.0713593 43.9465603, 18.0714006 43.9465258, 18.0714607 43.9464941, 18.0714963 43.9464842, 18.0715347 43.9464752)",,
90629496,,,Muse Ćazima Ćatića,residential,,False,False,22.079,"LINESTRING (18.0713262 43.9465973, 18.0712726 43.9466997, 18.0712463 43.9467868)",,
