osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,bridge
374615766,,,residential,,False,False,80.047,Zdravstvenih radnika,"LINESTRING (18.9766566 43.6653545, 18.976761 43.6651915, 18.9767878 43.6651497, 18.9768565 43.6650396, 18.9769984 43.6648119, 18.9770352 43.6647542, 18.9770709 43.6647)",
374615766,,,residential,,False,True,81.64699999999999,Zdravstvenih radnika,"LINESTRING (18.9766566 43.6653545, 18.9765886 43.6654625, 18.9763614 43.665803, 18.9762187 43.6660169)",
"[110581601, 1117393021, 1117393022]",,,residential,,False,False,194.74,,"LINESTRING (18.9766566 43.6653545, 18.9769686 43.6654566, 18.9771854 43.6655254, 18.9778149 43.6657319, 18.9779608 43.6657798, 18.9782839 43.6652558, 18.9783276 43.665189, 18.9783667 43.6651263)",
374615241,2,R-448,secondary,40,False,False,114.524,Ferida Dizdarevića,"LINESTRING (18.9770709 43.6647, 18.9771617 43.6647321, 18.9774104 43.6648127, 18.977508 43.6648428, 18.9776009 43.6648769, 18.9782146 43.6650731, 18.9783667 43.6651263)",
374615241,2,R-448,secondary,40,False,True,64.133,Ferida Dizdarevića,"LINESTRING (18.9770709 43.6647, 18.9769163 43.6646543, 18.9763538 43.6644486)",
374615766,,,residential,,False,True,80.047,Zdravstvenih radnika,"LINESTRING (18.9770709 43.6647, 18.9770352 43.6647542, 18.9769984 43.6648119, 18.9768565 43.6650396, 18.9767878 43.6651497, 18.976761 43.6651915, 18.9766566 43.6653545)",
110581599,,,residential,40,False,True,263.457,Zdravstvenih radnika,"LINESTRING (18.9763538 43.6644486, 18.9766021 43.6640421, 18.9766941 43.6639234, 18.9768145 43.6638492, 18.9769136 43.6638333, 18.9769941 43.6638471, 18.9771091 43.663861, 18.9771448 43.6638644, 18.9772304 43.6638554, 18.9772764 43.6638328, 18.9773113 43.663812, 18.9773469 43.6637722, 18.9773796 43.663761, 18.9774181 43.6637722, 18.9777881 43.6638905, 18.9780549 43.66398, 18.9782922 43.6640596, 18.9788476 43.6643522)",
374615241,2,R-448,secondary,40,False,False,64.133,Ferida Dizdarevića,"LINESTRING (18.9763538 43.6644486, 18.9769163 43.6646543, 18.9770709 43.6647)",
374615241,2,R-448,secondary,40,False,True,111.88300000000001,Ferida Dizdarevića,"LINESTRING (18.9763538 43.6644486, 18.9762287 43.6644084, 18.9760809 43.6643668, 18.9760392 43.6643476, 18.9753598 43.6641285, 18.9752793 43.6640972, 18.9750868 43.6640351)",
110582965,,,residential,,False,True,91.943,43. drinske brigade,"LINESTRING (18.9801527 43.6643072, 18.9791235 43.6639475)",
110582966,,,residential,40,False,True,93.16600000000001,43. drinske brigade,"LINESTRING (18.9800516 43.6638105, 18.9795701 43.6636745, 18.9794429 43.6636709, 18.9793596 43.6636913, 18.9791682 43.6639083, 18.9791235 43.6639475)",
"[60847284, 374626701]",,,residential,40,True,False,138.151,Zaima Imamovića,"LINESTRING (18.9730369 43.6630828, 18.9731859 43.6629233, 18.9732498 43.6629001, 18.9733173 43.6628968, 18.9738023 43.6630851, 18.9738603 43.6631371, 18.9740408 43.6636034)",
125750657,,,residential,40,False,False,182.89,Ibrahima Čelika,"LINESTRING (18.9741295 43.665374, 18.9745344 43.665531, 18.9750086 43.665687, 18.9752297 43.665754, 18.9762187 43.6660169)",
374615241,2,R-448,secondary,40,False,False,30.864,Ferida Dizdarevića,"LINESTRING (18.9805582 43.6658876, 18.9809115 43.6659959)",
128047645,,,residential,,False,True,150.478,,"LINESTRING (18.9805582 43.6658876, 18.9806123 43.6659818, 18.9806168 43.6659928, 18.9806424 43.6660301, 18.9807148 43.6660844, 18.980784 43.666116, 18.9808665 43.6661506, 18.9809873 43.6661999, 18.9810504 43.6662539, 18.9810929 43.6663074, 18.9811099 43.6663694, 18.9810998 43.666428, 18.9807871 43.6670262)",
374615241,2,R-448,secondary,40,False,True,53.158,Ferida Dizdarevića,"LINESTRING (18.9805582 43.6658876, 18.980483 43.6658621, 18.9800831 43.6657265, 18.9799598 43.6656847)",
374640483,2,,residential,40,False,False,19.272,Ibrahima Čelika,"LINESTRING (18.980694 43.6671908, 18.9809219 43.6672443)",
125750657,,,residential,40,False,True,382.968,Ibrahima Čelika,"LINESTRING (18.980694 43.6671908, 18.9801916 43.6670665, 18.9800146 43.6670191, 18.9774193 43.6663435, 18.9764888 43.6661027, 18.9762187 43.6660169)",
128047645,,,residential,,False,False,19.778,,"LINESTRING (18.980694 43.6671908, 18.9807605 43.667077, 18.9807871 43.6670262)",
154615562,2,M 118;M-20,primary,40,True,False,29.561,Sinan-paše Sijerčića,"LINESTRING (18.9737355 43.6671384, 18.9740631 43.6672589)",
"[338144617, 374637981, 194375215]","['2', '3']",M 118;M-20,primary,40,False,False,258.75399999999996,"['Trg branilaca', 'Alije Hodžića']","LINESTRING (18.9737355 43.6671384, 18.9732142 43.6669169, 18.9730858 43.6668721, 18.9728301 43.666807, 18.9725231 43.6667268, 18.9723491 43.6666834, 18.9718612 43.6665507, 18.9715689 43.6664395, 18.9713735 43.6663557, 18.9711385 43.6662251, 18.9708935 43.6660839)",
338144618,1,M 118;M-20,primary,40,True,False,17.962,Kulina bana,"LINESTRING (18.9743878 43.6691825, 18.9743679 43.6691374, 18.9743561 43.6691076, 18.9743401 43.6690809, 18.9743026 43.6690341)",
1044729020,,R-448,secondary,,False,True,43.529,1. Slavne višegradske brigade,"LINESTRING (18.9743878 43.6691825, 18.9743733 43.6692175, 18.9743531 43.6692645, 18.9742161 43.6695537)",
299575182,2,M 118;M-20,primary,40,True,False,76.48,Meha Drljevića,"LINESTRING (18.9772905 43.6694029, 18.9771208 43.6694081, 18.9769409 43.6694077, 18.9767253 43.6694004, 18.9763423 43.6693701)",
780254662,1,,residential,,False,True,147.71800000000002,Meha Drljevića,"LINESTRING (18.9772905 43.6694029, 18.9773811 43.6694238, 18.9774843 43.6694315, 18.9775538 43.6694333, 18.9776372 43.6694354, 18.9777378 43.6694347, 18.9778371 43.669434, 18.9779081 43.6694335, 18.9779534 43.6694362, 18.9780335 43.669441, 18.9780826 43.669444, 18.9781524 43.6694573, 18.9782337 43.6694768, 18.9782839 43.6695188, 18.9783304 43.6695719, 18.9784125 43.6696391, 18.9785519 43.6697448, 18.9786559 43.6698414, 18.9787166 43.6699105, 18.9787505 43.6699853)",
338420617,,,residential,,False,False,315.22800000000007,Braće Bezdrob,"LINESTRING (18.972687 43.6689393, 18.9726253 43.669003, 18.9724382 43.6691834, 18.9723189 43.6693062, 18.9721798 43.6694111, 18.9719816 43.6696067, 18.9718696 43.6698091, 18.9717481 43.6700397, 18.971589 43.670423, 18.9714068 43.670608, 18.9712603 43.6707249, 18.9711424 43.670832, 18.9709877 43.670929, 18.9708052 43.670978, 18.9706614 43.6709842, 18.9705206 43.6709857, 18.9703781 43.6710292)",
770911788,,,residential,,False,False,91.124,Braće Bezdrob,"LINESTRING (18.972687 43.6689393, 18.9727838 43.668867, 18.9729461 43.6687303, 18.9730158 43.6687022, 18.9730843 43.6686943, 18.9732319 43.6687385, 18.973416 43.6688178, 18.9735915 43.6689015, 18.9736009 43.668906)",
374637342,,,residential,40,False,True,26.4,Selvera Sijerčića,"LINESTRING (18.9738455 43.6687545, 18.9737991 43.6687646, 18.9737592 43.6687825, 18.9736009 43.668906)",
374642407,2,M 118;M-20,primary,40,True,False,116.15800000000002,Kulina bana,"LINESTRING (18.9738455 43.6687545, 18.9738481 43.6687156, 18.9739424 43.6682733, 18.9739586 43.6680714, 18.9739599 43.6680357, 18.9739507 43.6679385, 18.9739495 43.6679257, 18.9739335 43.6678055, 18.9739126 43.6677176)",
229010880,,,residential,40,False,True,77.803,Jusufa Duhovića,"LINESTRING (18.9766948 43.6687185, 18.9766663 43.6687709, 18.9766337 43.6688313, 18.976543 43.6689989, 18.9765001 43.6690783, 18.9764874 43.6691018, 18.976469 43.6691359, 18.9764153 43.6692352, 18.9763748 43.66931, 18.9763647 43.6693287, 18.9763423 43.6693701)",
376469237,2,M 118;M-20,primary,40,False,False,141.108,Maršala Tita,"LINESTRING (18.9766948 43.6687185, 18.9766237 43.6686977, 18.9758682 43.668476, 18.9752315 43.6682892, 18.9750691 43.6682415)",
376469237,2,M 118;M-20,primary,40,False,True,120.11699999999999,Maršala Tita,"LINESTRING (18.9766948 43.6687185, 18.9767926 43.6687472, 18.9776154 43.6689886, 18.9777205 43.6690194, 18.9780787 43.6691245)",
549989219,,,residential,40,False,True,213.803,Jusufa Duhovića,"LINESTRING (18.9766948 43.6687185, 18.9767251 43.668663, 18.9769437 43.6682555, 18.9770563 43.6680458, 18.9776342 43.6682116, 18.9776491 43.6682159, 18.9775206 43.6684453, 18.9775099 43.6684615, 18.9774781 43.6685093, 18.97748 43.6685224, 18.9774711 43.6685502, 18.9775241 43.6686245, 18.9775818 43.66868, 18.9775985 43.6686961, 18.9776067 43.668748, 18.9775288 43.6688914)",
229010880,,,residential,40,False,False,77.80299999999998,Jusufa Duhovića,"LINESTRING (18.9763423 43.6693701, 18.9763647 43.6693287, 18.9763748 43.66931, 18.9764153 43.6692352, 18.976469 43.6691359, 18.9764874 43.6691018, 18.9765001 43.6690783, 18.976543 43.6689989, 18.9766337 43.6688313, 18.9766663 43.6687709, 18.9766948 43.6687185)",
299575182,2,M 118;M-20,primary,40,True,False,141.558,Meha Drljevića,"LINESTRING (18.9763423 43.6693701, 18.9761946 43.6693567, 18.9756047 43.6692835, 18.9753577 43.6692576, 18.9752406 43.669248, 18.9748657 43.6692349, 18.9748225 43.6692335, 18.9745964 43.6692443)",
388404728,,R-448,secondary,,False,False,145.45100000000002,1. Slavne višegradske brigade,"LINESTRING (18.9722439 43.6713293, 18.9724258 43.6711664, 18.9730742 43.6705751, 18.9731383 43.6705171, 18.9733809 43.6703123)",
374642407,2,M 118;M-20,primary,40,True,False,39.730000000000004,Kulina bana,"LINESTRING (18.9739126 43.6677176, 18.9738604 43.6674983, 18.9738816 43.6673644)",
380183576,,,residential,40,False,False,61.364999999999995,Šukrije Kukavice,"LINESTRING (18.9739126 43.6677176, 18.9737749 43.6676893, 18.9735388 43.6676427, 18.9733386 43.6675375, 18.9732414 43.6674777)",
338144616,,,residential,,False,False,85.096,Senada Kulina Ćelke,"LINESTRING (18.9732414 43.6674777, 18.9732811 43.6675732, 18.9733538 43.6677336, 18.9733914 43.6678425, 18.9734025 43.6680329, 18.9733753 43.6681963, 18.9733699 43.6682254)",
380183576,,,residential,40,False,False,250.139,Šukrije Kukavice,"LINESTRING (18.9732414 43.6674777, 18.9729141 43.667328, 18.9725679 43.6671715, 18.9725545 43.6671654, 18.9720987 43.6670117, 18.9718305 43.6669283, 18.9717289 43.6668964, 18.9716626 43.6668637, 18.9713837 43.666725, 18.9711263 43.6666036, 18.9707951 43.666452, 18.9705786 43.6663293)",
380183576,,,residential,40,False,True,61.364999999999995,Šukrije Kukavice,"LINESTRING (18.9732414 43.6674777, 18.9733386 43.6675375, 18.9735388 43.6676427, 18.9737749 43.6676893, 18.9739126 43.6677176)",
299575188,,,residential,,False,True,115.91399999999999,Murisa Živojevića,"LINESTRING (18.9787505 43.6699853, 18.978922 43.6700718, 18.9791232 43.670163, 18.9792841 43.6702522, 18.9794987 43.6704792, 18.9797348 43.6707232)",
780254662,1,,residential,,False,False,147.718,Meha Drljevića,"LINESTRING (18.9787505 43.6699853, 18.9787166 43.6699105, 18.9786559 43.6698414, 18.9785519 43.6697448, 18.9784125 43.6696391, 18.9783304 43.6695719, 18.9782839 43.6695188, 18.9782337 43.6694768, 18.9781524 43.6694573, 18.9780826 43.669444, 18.9780335 43.669441, 18.9779534 43.6694362, 18.9779081 43.6694335, 18.9778371 43.669434, 18.9777378 43.6694347, 18.9776372 43.6694354, 18.9775538 43.6694333, 18.9774843 43.6694315, 18.9773811 43.6694238, 18.9772905 43.6694029)",
299575188,,,residential,,False,False,115.914,Murisa Živojevića,"LINESTRING (18.9797348 43.6707232, 18.9794987 43.6704792, 18.9792841 43.6702522, 18.9791232 43.670163, 18.978922 43.6700718, 18.9787505 43.6699853)",
299737521,,,living_street,,False,True,114.966,,"LINESTRING (18.9811547 43.6661401, 18.9819932 43.6653028)",
"[128047643, 374615241, 122601393]",2,R-448,secondary,40,False,False,386.934,"['Most Žrtava genocida u Srebrenici', 'Ferida Dizdarevića']","LINESTRING (18.9811547 43.6661401, 18.9812101 43.666207, 18.9812502 43.6662961, 18.9812687 43.6663708, 18.9812764 43.666412, 18.9812772 43.6664734, 18.981256 43.6665421, 18.9809725 43.6670395, 18.9798635 43.6689604, 18.9798348 43.6690087, 18.979805 43.6690533, 18.9796245 43.669364)",yes
374615241,2,R-448,secondary,40,False,True,25.409999999999997,Ferida Dizdarevića,"LINESTRING (18.9811547 43.6661401, 18.9810684 43.6660755, 18.9809698 43.6660231, 18.9809115 43.6659959)",
299737537,,,residential,,False,True,134.492,,"LINESTRING (18.9810786 43.6639756, 18.9811054 43.664059, 18.9811322 43.6641347, 18.9811644 43.6642084, 18.9812422 43.6643074, 18.9812636 43.6643714, 18.9812368 43.664416, 18.9810651 43.664451, 18.9809793 43.6644995, 18.9808372 43.6646334, 18.980636 43.6648817, 18.9806118 43.6649115, 18.9805664 43.6649362)",
299737537,,,residential,,False,False,134.49200000000002,,"LINESTRING (18.9805664 43.6649362, 18.9806118 43.6649115, 18.980636 43.6648817, 18.9808372 43.6646334, 18.9809793 43.6644995, 18.9810651 43.664451, 18.9812368 43.664416, 18.9812636 43.6643714, 18.9812422 43.6643074, 18.9811644 43.6642084, 18.9811322 43.6641347, 18.9811054 43.664059, 18.9810786 43.6639756)",
299737537,,,residential,,False,True,102.93299999999999,,"LINESTRING (18.9805664 43.6649362, 18.9804961 43.664934, 18.9804574 43.6649316, 18.9804186 43.6649369, 18.9799598 43.6656847)",
"[299737513, 1128209964]",,,"['residential', 'living_street']",,False,False,183.923,Hajra Lakovića,"LINESTRING (18.9805664 43.6649362, 18.9808092 43.6650355, 18.9808559 43.6650355, 18.9809096 43.6650203, 18.9813159 43.6646133, 18.981428 43.6645558, 18.9814863 43.6645457, 18.981547 43.6645626, 18.9815984 43.6646031, 18.9818858 43.6649031, 18.9816957 43.6651296)",
374615241,2,R-448,secondary,40,False,True,30.864,Ferida Dizdarevića,"LINESTRING (18.9809115 43.6659959, 18.9805582 43.6658876)",
299737513,,,living_street,,False,True,115.219,Hajra Lakovića,"LINESTRING (18.9809115 43.6659959, 18.9809578 43.6659353, 18.981285 43.6655725, 18.981521 43.6653377, 18.9816957 43.6651296)",
374615241,2,R-448,secondary,40,False,False,25.41,Ferida Dizdarevića,"LINESTRING (18.9809115 43.6659959, 18.9809698 43.6660231, 18.9810684 43.6660755, 18.9811547 43.6661401)",
299737537,,,residential,,False,False,102.93299999999999,,"LINESTRING (18.9799598 43.6656847, 18.9804186 43.6649369, 18.9804574 43.6649316, 18.9804961 43.664934, 18.9805664 43.6649362)",
374615241,2,R-448,secondary,40,False,False,53.157999999999994,Ferida Dizdarevića,"LINESTRING (18.9799598 43.6656847, 18.9800831 43.6657265, 18.980483 43.6658621, 18.9805582 43.6658876)",
374615241,2,R-448,secondary,40,False,True,142.421,Ferida Dizdarevića,"LINESTRING (18.9799598 43.6656847, 18.9798818 43.6656582, 18.9785223 43.665173, 18.9783667 43.6651263)",
"[780364688, 374640483]",2,,residential,40,False,"[False, True]",72.661,Ibrahima Čelika,"LINESTRING (18.9817695 43.6674701, 18.9811509 43.6673006, 18.9809593 43.6672531, 18.9809219 43.6672443)",
299737521,,,living_street,,False,False,114.966,,"LINESTRING (18.9819932 43.6653028, 18.9811547 43.6661401)",
780366760,,,living_street,,False,True,30.717,,"LINESTRING (18.9819932 43.6653028, 18.9816957 43.6651296)",
128047643,2,R-448,secondary,40,False,False,18.178,,"LINESTRING (18.9795869 43.6694318, 18.9794716 43.6695724)",
128047643,2,R-448,secondary,40,False,True,8.123,,"LINESTRING (18.9795869 43.6694318, 18.9796245 43.669364)",
689769746,1,,primary_link,,True,False,24.772,,"LINESTRING (18.9795869 43.6694318, 18.9795981 43.669495, 18.9796105 43.6695382, 18.979628 43.6695861, 18.9796606 43.6696471)",
329501744,,,residential,40,False,True,149.017,1. maj,"LINESTRING (18.9816424 43.6703673, 18.981465 43.6706066, 18.9818198 43.6714284, 18.9817767 43.6714874, 18.9816083 43.6715583)",
329501744,,,residential,40,False,False,149.017,1. maj,"LINESTRING (18.9816083 43.6715583, 18.9817767 43.6714874, 18.9818198 43.6714284, 18.981465 43.6706066, 18.9816424 43.6703673)",
"[971677745, 770906139]","['2', '3']",M 118;M-20,primary,40,False,False,269.475,Muhidina Mašića Munje,"LINESTRING (18.9816083 43.6715583, 18.98131 43.671024, 18.981035 43.670658, 18.9808644 43.67047, 18.980742 43.6703402, 18.9805907 43.6702077, 18.9803766 43.6700606, 18.9802262 43.6699673, 18.9800499 43.6698623, 18.9798134 43.6697297, 18.9796937 43.6696698, 18.9796606 43.6696471)",
338144614,2,R-448,secondary,40,False,False,62.312,Zaima Imamovića,"LINESTRING (18.9754402 43.6635367, 18.9753493 43.6636678, 18.9753191 43.6637114, 18.9751676 43.663909, 18.9751574 43.6639242, 18.9750868 43.6640351)",
374595783,,,residential,40,False,False,113.02700000000002,,"LINESTRING (18.9728627 43.6695927, 18.9727609 43.6696964, 18.9725845 43.6698713, 18.9725268 43.6699407, 18.9724531 43.6700382, 18.9723576 43.6701577, 18.9722916 43.6702649, 18.9721915 43.670358, 18.9721437 43.6703922, 18.9720804 43.670429)",
374637342,,,residential,40,False,False,98.30699999999999,Selvera Sijerčića,"LINESTRING (18.9728627 43.6695927, 18.9729903 43.6693756, 18.9731467 43.6692258, 18.9731868 43.6691848, 18.9733231 43.6690907, 18.9734071 43.6690491, 18.9736009 43.668906)",
"[971677756, 374637341, 374637342]",,,residential,40,False,True,95.143,Selvera Sijerčića,"LINESTRING (18.9728627 43.6695927, 18.9728677 43.6696861, 18.9728727 43.6697794, 18.972883 43.6698596, 18.9729108 43.6699322, 18.9729398 43.6699696, 18.9729988 43.6700103, 18.9730819 43.6700627, 18.9731356 43.6701093, 18.9731406 43.6701155, 18.973229 43.6702043, 18.9733809 43.6703123)",yes
338420617,,,residential,,False,True,315.228,Braće Bezdrob,"LINESTRING (18.9703781 43.6710292, 18.9705206 43.6709857, 18.9706614 43.6709842, 18.9708052 43.670978, 18.9709877 43.670929, 18.9711424 43.670832, 18.9712603 43.6707249, 18.9714068 43.670608, 18.971589 43.670423, 18.9717481 43.6700397, 18.9718696 43.6698091, 18.9719816 43.6696067, 18.9721798 43.6694111, 18.9723189 43.6693062, 18.9724382 43.6691834, 18.9726253 43.669003, 18.972687 43.6689393)",
338144616,,,residential,,False,True,85.096,Senada Kulina Ćelke,"LINESTRING (18.9733699 43.6682254, 18.9733753 43.6681963, 18.9734025 43.6680329, 18.9733914 43.6678425, 18.9733538 43.6677336, 18.9732811 43.6675732, 18.9732414 43.6674777)",
338418743,1,,primary_link,40,True,False,46.287,,"LINESTRING (18.9745964 43.6692443, 18.9745412 43.6692792, 18.9744851 43.6693112, 18.9744429 43.6693401, 18.9743737 43.669398, 18.9742698 43.6694984, 18.9742161 43.6695537)",
971677755,1,M 118;M-20,primary,40,True,False,20.05,Meha Drljevića,"LINESTRING (18.9745964 43.6692443, 18.9745547 43.6692458, 18.9745139 43.6692467, 18.9744719 43.6692415, 18.9744427 43.6692326, 18.974418 43.6692225, 18.9743964 43.6692025, 18.9743878 43.6691825)",
388404728,,R-448,secondary,,False,True,107.888,1. Slavne višegradske brigade,"LINESTRING (18.9742161 43.6695537, 18.9741832 43.6695872, 18.9741634 43.6696074, 18.9740858 43.6696842, 18.9739151 43.669851, 18.9733809 43.6703123)",
1044729020,,R-448,secondary,,False,False,43.529,1. Slavne višegradske brigade,"LINESTRING (18.9742161 43.6695537, 18.9743531 43.6692645, 18.9743733 43.6692175, 18.9743878 43.6691825)",
374642407,2,M 118;M-20,primary,40,True,False,49.358999999999995,Kulina bana,"LINESTRING (18.9743026 43.6690341, 18.9742603 43.6690059, 18.9741229 43.6689415, 18.9739114 43.6688367, 18.9738745 43.6688091, 18.9738533 43.6687878, 18.9738455 43.6687545)",
374642003,1,,residential,40,True,False,21.721,Seada Sofovića Sofe,"LINESTRING (18.9745044 43.6690063, 18.9743878 43.6691825)",
338418706,1,,residential,40,True,False,16.765,Seada Sofovića Sofe,"LINESTRING (18.9745044 43.6690063, 18.9744428 43.6690263, 18.9743845 43.6690328, 18.9743026 43.6690341)",
374637342,,,residential,40,False,False,26.4,Selvera Sijerčića,"LINESTRING (18.9736009 43.668906, 18.9737592 43.6687825, 18.9737991 43.6687646, 18.9738455 43.6687545)",
374637342,,,residential,40,False,True,98.30700000000002,Selvera Sijerčića,"LINESTRING (18.9736009 43.668906, 18.9734071 43.6690491, 18.9733231 43.6690907, 18.9731868 43.6691848, 18.9731467 43.6692258, 18.9729903 43.6693756, 18.9728627 43.6695927)",
770911788,,,residential,,False,True,91.12400000000002,Braće Bezdrob,"LINESTRING (18.9736009 43.668906, 18.9735915 43.6689015, 18.973416 43.6688178, 18.9732319 43.6687385, 18.9730843 43.6686943, 18.9730158 43.6687022, 18.9729461 43.6687303, 18.9727838 43.668867, 18.972687 43.6689393)",
374595783,,,residential,40,False,True,113.02699999999999,,"LINESTRING (18.9720804 43.670429, 18.9721437 43.6703922, 18.9721915 43.670358, 18.9722916 43.6702649, 18.9723576 43.6701577, 18.9724531 43.6700382, 18.9725268 43.6699407, 18.9725845 43.6698713, 18.9727609 43.6696964, 18.9728627 43.6695927)",
125750657,,,residential,40,False,False,382.96799999999996,Ibrahima Čelika,"LINESTRING (18.9762187 43.6660169, 18.9764888 43.6661027, 18.9774193 43.6663435, 18.9800146 43.6670191, 18.9801916 43.6670665, 18.980694 43.6671908)",
125750657,,,residential,40,False,True,182.89000000000001,Ibrahima Čelika,"LINESTRING (18.9762187 43.6660169, 18.9752297 43.665754, 18.9750086 43.665687, 18.9745344 43.665531, 18.9741295 43.665374)",
374615766,,,residential,,False,False,81.64699999999999,Zdravstvenih radnika,"LINESTRING (18.9762187 43.6660169, 18.9763614 43.665803, 18.9765886 43.6654625, 18.9766566 43.6653545)",
374632245,1,,primary_link,40,True,False,20.545,,"LINESTRING (18.9738816 43.6673644, 18.9739034 43.667319, 18.9739359 43.6672892, 18.9739598 43.6672764, 18.9739996 43.6672653, 18.9740631 43.6672589)",
374642408,1,M 118;M-20,primary,40,True,False,28.18,Kulina bana,"LINESTRING (18.9738816 43.6673644, 18.9738751 43.6673226, 18.9738537 43.6672761, 18.9738171 43.667225, 18.9737355 43.6671384)",
154615562,2,M 118;M-20,primary,40,True,False,50.85,Sinan-paše Sijerčića,"LINESTRING (18.9740631 43.6672589, 18.9743182 43.6673649, 18.9744742 43.6674308, 18.9745058 43.6674506, 18.9745168 43.6674575, 18.9745553 43.6674845, 18.9745866 43.6675102)",
"[971677756, 374637341, 374637342]",,,residential,40,False,False,95.14300000000001,Selvera Sijerčića,"LINESTRING (18.9733809 43.6703123, 18.973229 43.6702043, 18.9731406 43.6701155, 18.9731356 43.6701093, 18.9730819 43.6700627, 18.9729988 43.6700103, 18.9729398 43.6699696, 18.9729108 43.6699322, 18.972883 43.6698596, 18.9728727 43.6697794, 18.9728677 43.6696861, 18.9728627 43.6695927)",yes
388404728,,R-448,secondary,,False,False,107.888,1. Slavne višegradske brigade,"LINESTRING (18.9733809 43.6703123, 18.9739151 43.669851, 18.9740858 43.6696842, 18.9741634 43.6696074, 18.9741832 43.6695872, 18.9742161 43.6695537)",
388404728,,R-448,secondary,,False,True,145.451,1. Slavne višegradske brigade,"LINESTRING (18.9733809 43.6703123, 18.9731383 43.6705171, 18.9730742 43.6705751, 18.9724258 43.6711664, 18.9722439 43.6713293)",
"[374626700, 374626702]",,,residential,40,True,False,84.234,Zaima Imamovića,"LINESTRING (18.9731841 43.6636597, 18.9728276 43.6634936, 18.9728058 43.6634655, 18.9728135 43.6634344, 18.9730369 43.6630828)",
