osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref
397414716,2,Braće Jugović,tertiary,30,False,False,10.254,"LINESTRING (19.1047469 44.3865626, 19.1047496 44.3864704)",,
446305442,,Braće Jugović,tertiary,,True,False,39.525999999999996,"LINESTRING (19.1047469 44.3865626, 19.1047172 44.3866984, 19.1046745 44.3868099, 19.1046488 44.3868638, 19.1046161 44.3869028)",,
97177056,,,tertiary,,True,False,80.06099999999999,"LINESTRING (19.1037947 44.3870237, 19.1035251 44.3870398, 19.1033862 44.3870349, 19.1032062 44.3870083, 19.1030865 44.3869774, 19.1029975 44.3869473, 19.1029028 44.3869318, 19.1028117 44.3869284)",,
97177056,,,tertiary,,True,False,66.961,"LINESTRING (19.1046161 44.3869028, 19.1045192 44.3869355, 19.1043543 44.3869645, 19.1037947 44.3870237)",,
97329410,,Браће Југовић,residential,,True,False,54.373,"LINESTRING (19.1046161 44.3869028, 19.1045928 44.3870983, 19.1046071 44.3873909)",,
97638244,2,Svetog Save,tertiary,30,False,True,92.865,"LINESTRING (19.1026457 44.3832766, 19.1028515 44.3840987)",,
97563038,,,residential,,False,False,168.458,"LINESTRING (19.1026457 44.3832766, 19.103618 44.3832277, 19.103736 44.3832335, 19.1037786 44.3832608, 19.1037962 44.3833007, 19.1038674 44.3836322, 19.1039343 44.3839443)",,
97638244,2,Svetog Save,tertiary,30,False,False,111.85900000000001,"LINESTRING (19.1026457 44.3832766, 19.1026255 44.3831659, 19.1025836 44.3828142, 19.1025601 44.3826525, 19.1025269 44.3823732, 19.1025134 44.3822752)",,
754985175,,Trg Pobjede,tertiary,,True,False,4.513,"LINESTRING (19.1028117 44.3869284, 19.1027847 44.3869346, 19.1027563 44.3869354)",roundabout,
97175679,,Karađorđeva,tertiary,30,True,False,32.272999999999996,"LINESTRING (19.1033014 44.3853368, 19.1032631 44.3852288, 19.1031998 44.3850558)",,
842132556,1,,tertiary_link,,True,False,17.667,"LINESTRING (19.1033014 44.3853368, 19.1033233 44.385302, 19.1033526 44.3852836, 19.1034077 44.3852704, 19.1034795 44.3852705)",,
97178693,1,,residential,,False,True,122.116,"LINESTRING (19.1045662 44.3845281, 19.1043896 44.3845454, 19.104236 44.384558, 19.1040243 44.3845799, 19.1037693 44.3846045, 19.1035676 44.3846274, 19.1034018 44.3846476, 19.1030474 44.3846936)",,
97283320,,Jadarska,residential,,True,False,122.08399999999999,"LINESTRING (19.1046071 44.3873909, 19.1044006 44.3874107, 19.1041919 44.387432, 19.1040431 44.3874553, 19.1037657 44.3875393, 19.1034875 44.387624, 19.1031566 44.3877275)",,
97329410,,Браће Југовић,residential,,True,False,80.851,"LINESTRING (19.1046071 44.3873909, 19.1046825 44.387781, 19.1047564 44.3881101)",,
97638244,2,Svetog Save,tertiary,30,False,True,111.859,"LINESTRING (19.1025134 44.3822752, 19.1025269 44.3823732, 19.1025601 44.3826525, 19.1025836 44.3828142, 19.1026255 44.3831659, 19.1026457 44.3832766)",,
