osmid,highway,oneway,reversed,length,geometry,name,maxspeed,junction
271588689,residential,False,True,102.18100000000001,"LINESTRING (102.1390305 19.889912, 102.1387822 19.8897582, 102.138564 19.8895975, 102.1382377 19.8893755)",,,
28977422,residential,False,False,91.755,"LINESTRING (102.137508 19.8922222, 102.1368047 19.8917287)",Sisavangvong Road,30,
22989953,residential,False,False,123.51,"LINESTRING (102.137508 19.8922222, 102.1371321 19.892924, 102.1369766 19.8932142)",,,
28977422,residential,False,True,174.135,"LINESTRING (102.137508 19.8922222, 102.1376978 19.8923563, 102.1382667 19.8927628, 102.1388407 19.8931613)",Sisavangvong Road,30,
22989953,residential,False,True,123.51,"LINESTRING (102.1369766 19.8932142, 102.1371321 19.892924, 102.137508 19.8922222)",,,
28977422,residential,False,False,174.13500000000002,"LINESTRING (102.1388407 19.8931613, 102.1382667 19.8927628, 102.1376978 19.8923563, 102.137508 19.8922222)",Sisavangvong Road,30,
23003346,residential,False,True,52.16,"LINESTRING (102.1378568 19.8890726, 102.1382377 19.8893755)",Phousi Road,,
54679948,residential,False,True,92.82,"LINESTRING (102.1378568 19.8890726, 102.1371805 19.8885319)",Ratsavong Road,,
23003362,tertiary,False,False,204.78700000000003,"LINESTRING (102.1378568 19.8890726, 102.1383492 19.8884764, 102.1387801 19.8879471, 102.1387984 19.887923, 102.1389127 19.8877801, 102.139048 19.8876108)",Phommathat Road,,
28977472,residential,False,False,285.198,"LINESTRING (102.1353291 19.8871078, 102.1344248 19.8862697, 102.1342149 19.8860817, 102.1333866 19.8853074)",Chittalat Road,30,
54679948,residential,False,False,147.618,"LINESTRING (102.1353291 19.8871078, 102.1355744 19.8872965, 102.1357531 19.887434, 102.1359414 19.8875788, 102.1360921 19.8876947, 102.1361369 19.8877292, 102.1361873 19.8877679, 102.1364222 19.8879479)",Ratsavong Road,,
203052604,residential,False,False,114.715,"LINESTRING (102.1353291 19.8871078, 102.1357248 19.8866588, 102.1360266 19.8863115)",Kitsalat Road,30,
