osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
138266588,1,Eugenio Pampliega,residential,False,False,125.161,"LINESTRING (-54.6122627 -25.5171177, -54.6130201 -25.5162234)",
28957183,,Coronel Rafael Franco,residential,False,False,33.332,"LINESTRING (-54.6122627 -25.5171177, -54.6122089 -25.5170766, -54.6120091 -25.5169241)",
28957183,,Coronel Rafael Franco,residential,False,True,76.53999999999999,"LINESTRING (-54.6122627 -25.5171177, -54.6126553 -25.5174241, -54.6128396 -25.517568)",
138266581,2,Monseñor Francisco Cedzich,residential,False,False,88.079,"LINESTRING (-54.6130201 -25.5162234, -54.6136996 -25.5167248)",
138266581,2,Monseñor Francisco Cedzich,residential,False,True,32.601,"LINESTRING (-54.6130201 -25.5162234, -54.6127802 -25.5160257)",
138266588,1,Eugenio Pampliega,residential,False,True,125.161,"LINESTRING (-54.6130201 -25.5162234, -54.6122627 -25.5171177)",
138266581,2,Monseñor Francisco Cedzich,residential,False,True,88.079,"LINESTRING (-54.6136996 -25.5167248, -54.6130201 -25.5162234)",
138266581,2,Monseñor Francisco Cedzich,residential,False,False,12.048,"LINESTRING (-54.6136996 -25.5167248, -54.6137757 -25.5167852, -54.6137898 -25.5167963)",
921155442,2,Alejo García,tertiary,True,False,230.474,"LINESTRING (-54.6136996 -25.5167248, -54.6139906 -25.5164523, -54.6140748 -25.5163735, -54.6141098 -25.5163054, -54.6143275 -25.5158812, -54.6145462 -25.5154552, -54.6147707 -25.5149195)",
151033573,,12 de Junio,residential,False,True,73.766,"LINESTRING (-54.6155455 -25.5160981, -54.6162142 -25.5163736)",
459454599,,12 de Junio,residential,False,False,16.058,"LINESTRING (-54.6155455 -25.5160981, -54.6154002 -25.5160376)",
1040569249,2,Avenida General Bernardino Caballero,primary,True,False,236.43400000000003,"LINESTRING (-54.6155455 -25.5160981, -54.6150657 -25.517073, -54.6146326 -25.5179312, -54.6145832 -25.5180389)",60
459631648,2,Avenida General Bernardino Caballero,primary,True,False,16.594,"LINESTRING (-54.6133667 -25.5204537, -54.6132996 -25.5205901)",40
459631649,2,,tertiary,True,False,12.487,"LINESTRING (-54.6133667 -25.5204537, -54.6132541 -25.5204059)",
739904925,2,Avenida General Bernardino Caballero,primary,True,False,13.187,"LINESTRING (-54.6132541 -25.5204059, -54.6133021 -25.5202955)",40
459454601,2,Óscar Rivas Ortellado,tertiary,True,False,35.961999999999996,"LINESTRING (-54.6132541 -25.5204059, -54.613123 -25.5203345, -54.6130499 -25.520274, -54.6129779 -25.5202037)",
459454601,2,Óscar Rivas Ortellado,tertiary,True,False,35.462999999999994,"LINESTRING (-54.6129779 -25.5202037, -54.6129472 -25.5201406, -54.6129267 -25.5200652, -54.6129118 -25.5200047, -54.6128821 -25.5198976)",
459454602,2,,tertiary,True,False,13.116,"LINESTRING (-54.6133021 -25.5202955, -54.6134213 -25.5203439)",
739904925,2,Avenida General Bernardino Caballero,primary,True,False,34.96,"LINESTRING (-54.6133021 -25.5202955, -54.6134411 -25.5200072)",40
459454603,2,Avenida Rogelio Benítez,tertiary,True,False,9.488,"LINESTRING (-54.6134213 -25.5203439, -54.6135085 -25.5203769)",
459454604,2,Avenida General Bernardino Caballero,primary,True,False,13.382,"LINESTRING (-54.6134213 -25.5203439, -54.6133667 -25.5204537)",
151033605,2,Capitán Brizuela,residential,False,True,108.928,"LINESTRING (-54.6158231 -25.5213336, -54.6162584 -25.5204362)",
138266581,2,Monseñor Francisco Cedzich,residential,False,False,100.399,"LINESTRING (-54.6120079 -25.5154517, -54.6127802 -25.5160257)",
138261640,2,Curupayty,residential,True,False,162.96800000000002,"LINESTRING (-54.6120079 -25.5154517, -54.6123792 -25.5148521, -54.6126913 -25.5141261)",
