osmid,oneway,name,highway,reversed,length,lanes,geometry,ref
769971746,False,Pa´í Gómez,tertiary,True,91.239,,"LINESTRING (-57.147406 -25.6195936, -57.1480161 -25.6189848)",
1112403046,False,Pa´í Gómez,tertiary,True,10.407,2,"LINESTRING (-57.147406 -25.6195936, -57.147336 -25.6196627)",
133153151,False,Pa´í Gómez,tertiary,True,143.048,2,"LINESTRING (-57.1466434 -25.6203586, -57.1456929 -25.621318)",
164423189,False,,residential,True,142.007,2,"LINESTRING (-57.1466434 -25.6203586, -57.1471552 -25.6207736, -57.1477078 -25.621201)",
176276687,False,,residential,False,145.844,2,"LINESTRING (-57.1466434 -25.6203586, -57.1461099 -25.6198912, -57.1455899 -25.6194543)",
1112403046,False,Pa´í Gómez,tertiary,False,103.971,2,"LINESTRING (-57.1466434 -25.6203586, -57.1471841 -25.6198127, -57.147336 -25.6196627)",
176274910,False,General Bernardino Caballero,residential,True,88.625,,"LINESTRING (-57.1477078 -25.621201, -57.1483633 -25.6217357)",
1119265994,False,General Morinigo,residential,False,145.241,2,"LINESTRING (-57.1477078 -25.621201, -57.1467285 -25.6221635)",
164423189,False,,residential,False,142.007,2,"LINESTRING (-57.1477078 -25.621201, -57.1471552 -25.6207736, -57.1466434 -25.6203586)",
1112403047,False,General Morinigo,residential,True,71.85,,"LINESTRING (-57.1477078 -25.621201, -57.14818 -25.6207359, -57.1481917 -25.6207244)",
267850629,False,,residential,False,86.139,2,"LINESTRING (-57.1490709 -25.6198584, -57.1484353 -25.6193372)",
267850629,False,,residential,True,86.982,2,"LINESTRING (-57.1490709 -25.6198584, -57.1496942 -25.6204025)",
1119265996,False,General Morinigo,residential,True,80.991,,"LINESTRING (-57.1490709 -25.6198584, -57.1496164 -25.6193212)",
1119265996,False,General Morinigo,residential,False,72.143,,"LINESTRING (-57.1490709 -25.6198584, -57.1486299 -25.6202929, -57.1485851 -25.620337)",
267847961,False,19 de Enero,residential,False,71.865,,"LINESTRING (-57.1496942 -25.6204025, -57.1492202 -25.6208873)",
267850629,False,,residential,False,86.982,2,"LINESTRING (-57.1496942 -25.6204025, -57.1490709 -25.6198584)",
516706933,True,,residential,False,124.699,2,"LINESTRING (-57.1496942 -25.6204025, -57.1507757 -25.6209563)",
8085053,False,General Díaz,tertiary,False,87.319,2,"LINESTRING (-57.1502534 -25.6198567, -57.1496164 -25.6193212)",
164423197,True,19 de Enero,residential,False,82.624,,"LINESTRING (-57.1502534 -25.6198567, -57.1496942 -25.6204025)",
"[1119257928, 8085053]",False,General Díaz,tertiary,True,110.826,2,"LINESTRING (-57.1502534 -25.6198567, -57.1504223 -25.6199641, -57.1509639 -25.6203085, -57.1511603 -25.6204264)",
164423821,False,General Díaz,residential,True,145.785,,"LINESTRING (-57.1527011 -25.6213208, -57.1538782 -25.6220905)",
814014053,False,Mariscal Francisco Solano López,primary,True,97.006,2,"LINESTRING (-57.1527011 -25.6213208, -57.1533484 -25.6206724)",PY01
814014053,False,Mariscal Francisco Solano López,primary,False,117.90299999999999,2,"LINESTRING (-57.1527011 -25.6213208, -57.1519306 -25.622096, -57.151917 -25.622111)",PY01
1119257701,False,General Díaz,tertiary,False,183.728,2,"LINESTRING (-57.1527011 -25.6213208, -57.152644 -25.6212879, -57.1511603 -25.6204264)",
133153151,False,Pa´í Gómez,tertiary,False,143.048,2,"LINESTRING (-57.1456929 -25.621318, -57.1466434 -25.6203586)",
1122141256,False,Mariscal Estigarribia,primary,True,140.07,2,"LINESTRING (-57.1456929 -25.621318, -57.1467285 -25.6221635)",D010
164423857,False,General Morinigo,residential,False,147.012,2,"LINESTRING (-57.1467285 -25.6221635, -57.145766 -25.6231609)",
1119265993,False,Mariscal Estigarribia,primary,True,90.88,2,"LINESTRING (-57.1467285 -25.6221635, -57.1474012 -25.6227113)",D010
1119265994,False,General Morinigo,residential,True,145.241,2,"LINESTRING (-57.1467285 -25.6221635, -57.1477078 -25.621201)",
1122141256,False,Mariscal Estigarribia,primary,False,140.07,2,"LINESTRING (-57.1467285 -25.6221635, -57.1456929 -25.621318)",D010
1203987087,False,Mariscal Francisco Solano López,primary,True,146.745,2,"LINESTRING (-57.1495668 -25.6245063, -57.1505311 -25.6235135)",PY01
1119257933,False,Mariscal Estigarribia,primary,False,150.277,2,"LINESTRING (-57.1495668 -25.6245063, -57.1495308 -25.624477, -57.1484533 -25.6236016)",D010
4019455,True,Avenida Fernando Pinedo,tertiary,False,148.196,1,"LINESTRING (-57.1463059 -25.6187035, -57.147406 -25.6195936)",
164423194,False,Casildo Brizuela,residential,True,92.519,,"LINESTRING (-57.1463059 -25.6187035, -57.1469402 -25.6180992)",
176266605,False,Casildo Brizuela,residential,True,9.208,,"LINESTRING (-57.1463059 -25.6187035, -57.1462444 -25.618765)",
164423194,False,Casildo Brizuela,residential,False,64.324,,"LINESTRING (-57.1479587 -25.6171042, -57.1475236 -25.6175293)",
164423860,False,General Bruguez,residential,False,145.927,2,"LINESTRING (-57.1479587 -25.6171042, -57.1481932 -25.6173709, -57.1489209 -25.618088)",
"[164423860, 960819198]",False,General Bruguez,residential,True,141.646,2,"LINESTRING (-57.1479587 -25.6171042, -57.1477225 -25.616862, -57.1474338 -25.6166233, -57.1472738 -25.6164998, -57.1471423 -25.6164221, -57.1470296 -25.6163703, -57.1469643 -25.6163453, -57.1468669 -25.616335)",
164423194,False,Casildo Brizuela,residential,False,86.24,,"LINESTRING (-57.1475236 -25.6175293, -57.1469402 -25.6180992)",
164423194,False,Casildo Brizuela,residential,True,64.324,,"LINESTRING (-57.1475236 -25.6175293, -57.1479587 -25.6171042)",
583598726,False,General Díaz,residential,False,144.808,2,"LINESTRING (-57.1475236 -25.6175293, -57.1464346 -25.6166739)",
583598726,False,General Díaz,residential,True,145.435,2,"LINESTRING (-57.1475236 -25.6175293, -57.1485975 -25.6184085)",
267851767,False,Pa´í Gómez,residential,True,169.973,,"LINESTRING (-57.1489209 -25.618088, -57.1500617 -25.6169573)",
769971747,False,General Bruguez,residential,False,55.419,2,"LINESTRING (-57.1489209 -25.618088, -57.1493801 -25.6183654)",
769971748,False,Pa´í Gómez,residential,False,48.182,,"LINESTRING (-57.1489209 -25.618088, -57.1485975 -25.6184085)",
164423860,False,General Bruguez,residential,True,145.927,2,"LINESTRING (-57.1489209 -25.618088, -57.1481932 -25.6173709, -57.1479587 -25.6171042)",
164423832,False,Lomas Valentinas,residential,False,150.86,2,"LINESTRING (-57.1533484 -25.6206724, -57.1520752 -25.6199494)",
164423850,False,Lomas Valentinas,residential,True,148.927,2,"LINESTRING (-57.1533484 -25.6206724, -57.1546035 -25.6213887)",
814014053,False,Mariscal Francisco Solano López,primary,False,97.006,2,"LINESTRING (-57.1533484 -25.6206724, -57.1527011 -25.6213208)",PY01
814014053,False,Mariscal Francisco Solano López,primary,True,84.293,2,"LINESTRING (-57.1533484 -25.6206724, -57.15392 -25.6201165)",PY01
164423852,False,Uruguay,residential,False,22.674,,"LINESTRING (-57.1547545 -25.6212369, -57.1546035 -25.6213887)",
164423852,False,Uruguay,residential,True,32.795,,"LINESTRING (-57.1547545 -25.6212369, -57.154964 -25.6210104)",
267850652,False,General Morinigo,residential,False,77.559,,"LINESTRING (-57.1501387 -25.6188067, -57.1496164 -25.6193212)",
267850652,False,General Morinigo,residential,True,147.169,,"LINESTRING (-57.1501387 -25.6188067, -57.1511354 -25.6178351)",
769971747,False,General Bruguez,residential,True,90.515,2,"LINESTRING (-57.1501387 -25.6188067, -57.1493801 -25.6183654)",
1119257932,False,Lomas Valentinas,residential,True,87.523,2,"LINESTRING (-57.1501387 -25.6188067, -57.1508684 -25.6192387)",
164423852,False,Uruguay,residential,False,32.795,,"LINESTRING (-57.154964 -25.6210104, -57.1547545 -25.6212369)",
164423853,False,,residential,False,144.348,2,"LINESTRING (-57.154964 -25.6210104, -57.15392 -25.6201165)",
164423821,False,General Díaz,residential,False,145.785,,"LINESTRING (-57.1538782 -25.6220905, -57.1527011 -25.6213208)",
164423852,False,Uruguay,residential,True,106.667,,"LINESTRING (-57.1538782 -25.6220905, -57.1546035 -25.6213887)",
164423852,False,Uruguay,residential,False,132.226,,"LINESTRING (-57.1538782 -25.6220905, -57.1530448 -25.622951, -57.153011 -25.6229864)",
164423853,False,,residential,True,144.348,2,"LINESTRING (-57.15392 -25.6201165, -57.154964 -25.6210104)",
267850657,False,General Bruguez,residential,False,150.91,,"LINESTRING (-57.15392 -25.6201165, -57.1528096 -25.6192003)",
814014053,False,Mariscal Francisco Solano López,primary,False,84.293,2,"LINESTRING (-57.15392 -25.6201165, -57.1533484 -25.6206724)",PY01
814014053,False,Mariscal Francisco Solano López,primary,True,150.60500000000002,2,"LINESTRING (-57.15392 -25.6201165, -57.1548736 -25.6191942, -57.1549385 -25.6191213)",PY01
267854221,False,Teniente Herreros,residential,True,84.587,,"LINESTRING (-57.1464346 -25.6166739, -57.1458664 -25.6172362)",
583598726,False,General Díaz,residential,True,144.808,2,"LINESTRING (-57.1464346 -25.6166739, -57.1475236 -25.6175293)",
164423850,False,Lomas Valentinas,residential,False,148.927,2,"LINESTRING (-57.1546035 -25.6213887, -57.1533484 -25.6206724)",
164423852,False,Uruguay,residential,False,106.667,,"LINESTRING (-57.1546035 -25.6213887, -57.1538782 -25.6220905)",
