osmid,oneway,lanes,highway,reversed,length,name,geometry
163091085,False,2,tertiary,True,92.977,,"LINESTRING (-56.5533013 -25.4015613, -56.5532646 -25.4023968)"
163121436,False,2,tertiary,False,97.119,Sebastián Miranda,"LINESTRING (-56.5533013 -25.4015613, -56.5542675 -25.4015943)"
"[163121440, 163096091]",False,,residential,True,188.689,"['Sebastián Miranda', '16 de Julio']","LINESTRING (-56.5533013 -25.4015613, -56.5523387 -25.4015354, -56.552304 -25.4023618)"
163091096,False,2,secondary,False,98.424,Ricardo Smith,"LINESTRING (-56.5494204 -25.4031587, -56.5493802 -25.4040431)"
163091125,False,2,tertiary,False,95.284,Eugenio A. Garay,"LINESTRING (-56.5494204 -25.4031587, -56.5503682 -25.4031946)"
163096120,False,,residential,True,95.163,Ricardo Smith,"LINESTRING (-56.5494204 -25.4031587, -56.5494501 -25.4023033)"
163096121,False,,residential,False,97.782,Eugenio A. Garay,"LINESTRING (-56.5494204 -25.4031587, -56.5484473 -25.4031335)"
163091096,False,2,secondary,False,93.306,Ricardo Smith,"LINESTRING (-56.5493802 -25.4040431, -56.5493417 -25.4048815)"
163091096,False,2,secondary,True,98.424,Ricardo Smith,"LINESTRING (-56.5493802 -25.4040431, -56.5494204 -25.4031587)"
163096092,False,,residential,False,94.413,29 de Setiembre,"LINESTRING (-56.5493802 -25.4040431, -56.5503194 -25.4040774)"
163121949,False,2,residential,True,97.553,29 de Setiembre,"LINESTRING (-56.5493802 -25.4040431, -56.5484099 -25.4040047)"
163091085,False,2,tertiary,False,93.826,,"LINESTRING (-56.553227 -25.4033029, -56.553262 -25.4024597)"
163091125,False,2,tertiary,False,97.095,Eugenio A. Garay,"LINESTRING (-56.553227 -25.4033029, -56.5541928 -25.4033397)"
163091125,False,2,tertiary,True,96.531,Eugenio A. Garay,"LINESTRING (-56.553227 -25.4033029, -56.5522668 -25.4032665)"
163096091,False,,residential,False,92.907,16 de Julio,"LINESTRING (-56.5521295 -25.4058045, -56.5521939 -25.404971)"
163096091,False,,residential,True,199.444,16 de Julio,"LINESTRING (-56.5521295 -25.4058045, -56.5520653 -25.4075972)"
163096096,False,,residential,False,90.817,1 de Marzo,"LINESTRING (-56.5521295 -25.4058045, -56.5512255 -25.4057882)"
163096114,False,,residential,False,95.138,Coronel Oviedo,"LINESTRING (-56.5502072 -25.4066785, -56.5492602 -25.4066607)"
163096114,False,,residential,True,98.313,Coronel Oviedo,"LINESTRING (-56.5502072 -25.4066785, -56.5511858 -25.4066969)"
163096132,False,,residential,False,101.051,Fundadores del Pueblo,"LINESTRING (-56.5502072 -25.4066785, -56.5502486 -25.4057705)"
163096132,False,,residential,True,94.314,Fundadores del Pueblo,"LINESTRING (-56.5502072 -25.4066785, -56.5501755 -25.4075262)"
163091096,False,2,secondary,False,93.408,Ricardo Smith,"LINESTRING (-56.5492602 -25.4066607, -56.5492212 -25.4075)"
163091096,False,2,secondary,True,100.974,Ricardo Smith,"LINESTRING (-56.5492602 -25.4066607, -56.5493018 -25.4057534)"
163096114,False,,residential,True,95.138,Coronel Oviedo,"LINESTRING (-56.5492602 -25.4066607, -56.5502072 -25.4066785)"
"[163096114, 163096122]",False,,residential,False,195.627,"['Coronel Oviedo', 'John F. Kennedy']","LINESTRING (-56.5492602 -25.4066607, -56.5482967 -25.4066234, -56.5483408 -25.4057361)"
163091125,False,2,tertiary,False,93.535,Eugenio A. Garay,"LINESTRING (-56.5513364 -25.4032312, -56.5522668 -25.4032665)"
163091125,False,2,tertiary,True,97.335,Eugenio A. Garay,"LINESTRING (-56.5513364 -25.4032312, -56.5503682 -25.4031946)"
163096118,False,,residential,False,98.15,17 de Mayo,"LINESTRING (-56.5513364 -25.4032312, -56.551298 -25.4041132)"
163096118,False,,residential,True,92.318,17 de Mayo,"LINESTRING (-56.5513364 -25.4032312, -56.5513724 -25.4024016)"
163096091,False,,residential,False,7.606,16 de Julio,"LINESTRING (-56.5523048 -25.4024302, -56.552304 -25.4023618)"
163096091,False,,residential,True,93.071,16 de Julio,"LINESTRING (-56.5523048 -25.4024302, -56.5522668 -25.4032665)"
163096095,True,1,residential,False,93.708,Eligio Franco,"LINESTRING (-56.5523048 -25.4024302, -56.5518272 -25.4024155, -56.5513724 -25.4024016)"
163091096,False,2,secondary,False,100.974,Ricardo Smith,"LINESTRING (-56.5493018 -25.4057534, -56.5492602 -25.4066607)"
163091096,False,2,secondary,True,97.034,Ricardo Smith,"LINESTRING (-56.5493018 -25.4057534, -56.5493417 -25.4048815)"
163096096,False,,residential,False,96.544,1 de Marzo,"LINESTRING (-56.5493018 -25.4057534, -56.5483408 -25.4057361)"
163096096,False,,residential,True,95.117,1 de Marzo,"LINESTRING (-56.5493018 -25.4057534, -56.5502486 -25.4057705)"
163096092,False,,residential,False,98.374,29 de Setiembre,"LINESTRING (-56.5503194 -25.4040774, -56.551298 -25.4041132)"
163096092,False,,residential,True,94.413,29 de Setiembre,"LINESTRING (-56.5503194 -25.4040774, -56.5493802 -25.4040431)"
163096132,False,,residential,False,98.285,Fundadores del Pueblo,"LINESTRING (-56.5503194 -25.4040774, -56.5503682 -25.4031946)"
163096132,False,,residential,True,92.769,Fundadores del Pueblo,"LINESTRING (-56.5503194 -25.4040774, -56.5502877 -25.4049112)"
163096126,False,,residential,False,97.93,12 de Octubre,"LINESTRING (-56.5502877 -25.4049112, -56.5512621 -25.4049417)"
163096126,False,,residential,True,95.076,12 de Octubre,"LINESTRING (-56.5502877 -25.4049112, -56.5493417 -25.4048815)"
163096132,False,,residential,False,92.769,Fundadores del Pueblo,"LINESTRING (-56.5502877 -25.4049112, -56.5503194 -25.4040774)"
163096132,False,,residential,True,95.631,Fundadores del Pueblo,"LINESTRING (-56.5502877 -25.4049112, -56.5502486 -25.4057705)"
163096109,False,,residential,False,97.162,,"LINESTRING (-56.5543476 -25.4007235, -56.5542675 -25.4015943)"
163096110,False,,residential,False,96.216,Eligio Franco,"LINESTRING (-56.5504072 -25.4023388, -56.5494501 -25.4023033)"
163096132,False,,residential,True,95.241,Fundadores del Pueblo,"LINESTRING (-56.5504072 -25.4023388, -56.5503682 -25.4031946)"
163096134,True,1,residential,False,97.784,Eligio Franco,"LINESTRING (-56.5504072 -25.4023388, -56.5506095 -25.4023001, -56.5513756 -25.402328)"
163096092,False,,residential,False,93.609,29 de Setiembre,"LINESTRING (-56.551298 -25.4041132, -56.5522292 -25.4041472)"
163096092,False,,residential,True,98.374,29 de Setiembre,"LINESTRING (-56.551298 -25.4041132, -56.5503194 -25.4040774)"
163096118,False,,residential,False,92.196,17 de Mayo,"LINESTRING (-56.551298 -25.4041132, -56.5512621 -25.4049417)"
163096118,False,,residential,True,98.15,17 de Mayo,"LINESTRING (-56.551298 -25.4041132, -56.5513364 -25.4032312)"
163096110,False,,residential,False,89.948,Eligio Franco,"LINESTRING (-56.5484845 -25.4022674, -56.5475898 -25.4022333)"
163096110,False,,residential,True,97.071,Eligio Franco,"LINESTRING (-56.5484845 -25.4022674, -56.5494501 -25.4023033)"
163096122,False,,residential,True,96.379,John F. Kennedy,"LINESTRING (-56.5484845 -25.4022674, -56.5484473 -25.4031335)"
163096118,False,,residential,False,97.448,17 de Mayo,"LINESTRING (-56.5511486 -25.407553, -56.5511106 -25.4084287)"
163096118,False,,residential,True,95.267,17 de Mayo,"LINESTRING (-56.5511486 -25.407553, -56.5511858 -25.4066969)"
163096131,False,,residential,False,97.784,San José,"LINESTRING (-56.5511486 -25.407553, -56.5501755 -25.4075262)"
163096131,False,,residential,True,92.205,San José,"LINESTRING (-56.5511486 -25.407553, -56.5520653 -25.4075972)"
163096120,False,,residential,False,149.758,Ricardo Smith,"LINESTRING (-56.5495331 -25.4009587, -56.5494938 -25.4014398, -56.5494501 -25.4023033)"
163096091,False,,residential,False,91.671,16 de Julio,"LINESTRING (-56.5521939 -25.404971, -56.5522292 -25.4041472)"
163096091,False,,residential,True,92.907,16 de Julio,"LINESTRING (-56.5521939 -25.404971, -56.5521295 -25.4058045)"
163096126,False,,residential,True,93.649,12 de Octubre,"LINESTRING (-56.5521939 -25.404971, -56.5512621 -25.4049417)"
163091085,False,2,tertiary,False,92.977,,"LINESTRING (-56.5532646 -25.4023968, -56.5533013 -25.4015613)"
163091085,False,2,tertiary,True,6.999,,"LINESTRING (-56.5532646 -25.4023968, -56.553262 -25.4024597)"
163096134,True,1,residential,False,15.585,Eligio Franco,"LINESTRING (-56.5532646 -25.4023968, -56.5534151 -25.4024309)"
