osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,access
71403306,True,3,PY02,Avenida Mariscal Estigarribia,trunk,False,136.613,"LINESTRING (-57.5133507 -25.3462947, -57.5139661 -25.3451992)",,
299677233,True,2,PY02,Julia Miranda Cueto,trunk,False,116.295,"LINESTRING (-57.5070354 -25.3432826, -57.5080615 -25.3437662)",,
299677231,True,2,D027;D067,Doctor Gaspar Rodríguez de Francia,trunk,False,146.602,"LINESTRING (-57.5070354 -25.3432826, -57.5065596 -25.3441271, -57.5064578 -25.3443078, -57.5063735 -25.3444575)",,
130539910,True,2,D027;D067,Saturio Ríos,trunk,False,134.828,"LINESTRING (-57.5062254 -25.3429009, -57.506867 -25.341836)",40,
164798664,True,2,PY02,Julia Miranda Cueto,trunk,False,91.801,"LINESTRING (-57.5062254 -25.3429009, -57.5070354 -25.3432826)",,
130539910,True,2,D027;D067,Saturio Ríos,trunk,False,149.104,"LINESTRING (-57.5055354 -25.344088, -57.5062254 -25.3429009)",40,
164798662,True,2,PY02 V,Avenida Mariscal José Félix Estigarribia,trunk,False,12.061,"LINESTRING (-57.5055354 -25.344088, -57.5054262 -25.344043)",,
48162002,True,2,D027;D067,Doctor Gaspar Rodríguez de Francia,trunk,False,145.325,"LINESTRING (-57.509608 -25.3387784, -57.5089444 -25.3399396)",,
130539912,True,2,,14 de Mayo,tertiary,False,119.30399999999999,"LINESTRING (-57.509608 -25.3387784, -57.5103218 -25.3391093, -57.5105972 -25.3392381, -57.5106613 -25.339273)",,
48162002,True,2,D027;D067,Doctor Gaspar Rodríguez de Francia,trunk,False,8.376,"LINESTRING (-57.507721 -25.3421472, -57.5076829 -25.3422142)",,
70576427,True,1,,Avenida Defensores del Chaco,tertiary,False,112.245,"LINESTRING (-57.507721 -25.3421472, -57.50871 -25.3426163)",,
300593295,True,2,,10 de Agosto,residential,False,10.035,"LINESTRING (-57.5067663 -25.3461206, -57.5066793 -25.3460763)",,
300593295,True,2,,10 de Agosto,residential,False,129.869,"LINESTRING (-57.5079004 -25.3466806, -57.5067663 -25.3461206)",,
300593295,True,2,,10 de Agosto,residential,False,92.697,"LINESTRING (-57.5056818 -25.3456043, -57.5048568 -25.3452314)",,
130539908,True,2,D067,Doctor Gaspar Rodríguez de Francia,secondary,False,149.749,"LINESTRING (-57.5056818 -25.3456043, -57.5051115 -25.3466791, -57.5050836 -25.3467263, -57.505035 -25.3468175)",,
72569267,True,2,,Coronel Romero,residential,False,135.737,"LINESTRING (-57.5080615 -25.3437662, -57.5086696 -25.3426762)",,
299677233,True,2,PY02,Julia Miranda Cueto,trunk,False,135.089,"LINESTRING (-57.5080615 -25.3437662, -57.5092542 -25.3443266)",,
48725414,True,2,,Avenida España,residential,False,146.856,"LINESTRING (-57.5092542 -25.3443266, -57.5085729 -25.345495)",,
