osmid,lanes,name,highway,maxspeed,access,oneway,reversed,length,geometry,width,tunnel
82544186,3,Via Francesco Rizzoli,tertiary,30,yes,False,False,87.938,"LINESTRING (11.3464552 44.4942091, 11.3464274 44.4942313, 11.346395 44.4942486, 11.3462692 44.4942683, 11.3459822 44.4943139, 11.3454396 44.4944032, 11.345394 44.4944107)",,
"[32941914, 404729779, 1204039870]",,Piazza della Mercanzia,tertiary,30,,True,False,56.301,"LINESTRING (11.3464552 44.4942091, 11.3464758 44.4941573, 11.3464788 44.4941115, 11.3464704 44.4940673, 11.3464537 44.4939744, 11.3464488 44.4939386, 11.3464456 44.4938973, 11.3464408 44.4937063)",,
"[11480374, 1204039871]",1,Strada Maggiore,tertiary,30,,True,False,114.735,"LINESTRING (11.3464552 44.4942091, 11.3464928 44.4941803, 11.3465444 44.4941483, 11.3465961 44.4941241, 11.3466136 44.4941159, 11.346859 44.4940283, 11.3470916 44.4939564, 11.3473119 44.4938566, 11.3476299 44.4937381, 11.3477126 44.4937085)",,
95408276,,Via Castiglione,residential,30,,True,False,61.779,"LINESTRING (11.3464661 44.4914668, 11.3464837 44.491437, 11.3464952 44.4913891, 11.3464984 44.4913412, 11.3465057 44.4912442, 11.3465129 44.4911941, 11.3465585 44.4909168)",,
95408281,,Via Luigi Carlo Farini,tertiary,30,,True,False,45.992,"LINESTRING (11.3464661 44.4914668, 11.346283 44.4914656, 11.3458863 44.4914677)",,
152026707,,Via delle Belle Arti,residential,30,,True,False,35.322,"LINESTRING (11.3484749 44.4975394, 11.3484406 44.4975369, 11.3480483 44.4974498)",,
32210267,,Via Mentana,residential,30,,True,False,25.902,"LINESTRING (11.3475881 44.4973991, 11.3476123 44.4976314)",,
23218805,,Via Mentana,residential,30,,True,False,68.252,"LINESTRING (11.3471837 44.4968573, 11.3475881 44.4973991)",,
23189293,,Via Marsala,residential,30,,True,False,117.507,"LINESTRING (11.3471837 44.4968573, 11.3473535 44.4967944, 11.3477123 44.4966659, 11.3482945 44.4964605, 11.348497 44.4963697)",,
23253102,4,Via Guglielmo Marconi,tertiary,30,,False,False,57.339999999999996,"LINESTRING (11.3370271 44.4958302, 11.337078 44.495942, 11.3372489 44.496321)",,
"[183743755, 82549445]",2,Piazza Malpighi,tertiary,30,,False,True,85.735,"LINESTRING (11.3370271 44.4958302, 11.3369479 44.4956661, 11.3369235 44.4956117, 11.3368041 44.4953386, 11.3367023 44.4950949)",,
455371482,2,Via Ugo Bassi,tertiary,30,,False,True,57.753,"LINESTRING (11.3370271 44.4958302, 11.337133 44.4957974, 11.3373803 44.4957272, 11.3376335 44.4956627, 11.3377081 44.4956473)",,
23271717,,Via Barberia,tertiary,30,,True,False,22.234,"LINESTRING (11.3401353 44.4913228, 11.3399549 44.4913479, 11.3398699 44.4913805)",,
34035657,,Via Tagliapietre,residential,30,,True,False,140.828,"LINESTRING (11.3401353 44.4913228, 11.340126 44.4912013, 11.3401189 44.4908877, 11.3399717 44.4900891, 11.3399672 44.4900636)",,
33523355,,Via Saragozza,tertiary,30,,False,False,38.065000000000005,"LINESTRING (11.3370055 44.4903189, 11.3371073 44.4903261, 11.3373126 44.4903357, 11.3374464 44.4903379, 11.3374844 44.490338)",,
23271762,,Via Urbana,residential,30,,True,False,36.634,"LINESTRING (11.3377131 44.490305, 11.3378245 44.4902872, 11.3379371 44.4902689, 11.3380591 44.4902533, 11.3381661 44.4902417)",,
23271767,,Via Marsili,residential,30,,True,False,55.34,"LINESTRING (11.3427151 44.489838, 11.3427886 44.4898333, 11.3428569 44.4898281, 11.3433185 44.4897765, 11.3434057 44.4897685)",,
82544186,3,Via Francesco Rizzoli,tertiary,30,yes,False,True,87.93799999999999,"LINESTRING (11.345394 44.4944107, 11.3454396 44.4944032, 11.3459822 44.4943139, 11.3462692 44.4942683, 11.346395 44.4942486, 11.3464274 44.4942313, 11.3464552 44.4942091)",,
619534527,2,Via Francesco Rizzoli,tertiary,30,yes,False,False,119.098,"LINESTRING (11.345394 44.4944107, 11.3453146 44.4944231, 11.3450067 44.4944744, 11.344767 44.4945114, 11.3442418 44.4945934, 11.344085 44.4946187, 11.3439286 44.4946442)",,
23189293,,Via Marsala,residential,30,,True,False,94.197,"LINESTRING (11.3460865 44.4971685, 11.3461356 44.4971609, 11.3465835 44.4970726, 11.3466174 44.4970656, 11.3466954 44.4970419, 11.3471837 44.4968573)",,
"[32241968, 893144097]",,Via Guglielmo Oberdan,residential,30,,False,False,69.55,"LINESTRING (11.3460865 44.4971685, 11.346006 44.4967374, 11.3460009 44.4967121, 11.3459919 44.496668, 11.3459765 44.4965921, 11.3459677 44.4965488)",,
8116113,2,Via dell'Indipendenza,tertiary,30,,False,False,68.99799999999999,"LINESTRING (11.3433665 44.4975875, 11.343358 44.497556, 11.343266 44.4972356, 11.3432118 44.4970503, 11.3432002 44.4970122, 11.3431913 44.4969797)",,
455333853,,Via Marsala,residential,30,,True,False,26.284,"LINESTRING (11.3433665 44.4975875, 11.3434747 44.4975723, 11.3436926 44.4975455)",,
23189260,,Via Piella,residential,30,,True,False,97.244,"LINESTRING (11.3448349 44.4974172, 11.3448473 44.4974405, 11.344931 44.4975976, 11.3449544 44.4976444, 11.3449994 44.4977576, 11.3450296 44.4978479, 11.3450807 44.4980229, 11.3451422 44.4982615)",,
455333853,,Via Marsala,residential,30,,True,False,34.653999999999996,"LINESTRING (11.3448349 44.4974172, 11.3448562 44.4974134, 11.3452602 44.4973458)",,
32241874,,Via Albiroli,residential,30,,True,False,71.65,"LINESTRING (11.3452602 44.4973458, 11.3452302 44.4972239, 11.3451692 44.4969921, 11.3451484 44.4969086, 11.3450846 44.4967139)",,
455333853,,Via Marsala,residential,30,,True,False,68.515,"LINESTRING (11.3452602 44.4973458, 11.3453028 44.4973422, 11.3453458 44.4973354, 11.3455955 44.4972839, 11.3460404 44.4971783, 11.3460865 44.4971685)",,
23189390,,Via Volturno,residential,30,,True,False,59.306,"LINESTRING (11.3419593 44.4977388, 11.342009 44.4977323, 11.3420536 44.4977277, 11.3425219 44.4976716, 11.3426976 44.4976547)",,
34559292,,Via Galliera,residential,30,,True,False,128.071,"LINESTRING (11.3419593 44.4977388, 11.3417518 44.4971623, 11.3417371 44.4970999, 11.3416351 44.496612)",,
34560140,,Via Parigi,residential,30,,True,False,187.43200000000002,"LINESTRING (11.3416351 44.496612, 11.3415758 44.4965723, 11.3415132 44.4965531, 11.3413008 44.4965606, 11.341203 44.4965591, 11.3411136 44.4965582, 11.3410453 44.4965563, 11.3409744 44.496564, 11.3408815 44.4965798, 11.3407262 44.496643, 11.3406229 44.4966781, 11.340331 44.4967281, 11.3402976 44.4967342, 11.3398907 44.4968047, 11.3394393 44.4969331, 11.339396 44.4969434)",,
"[23218488, 23218487]",,"['Via Caprarie', 'Via Calzolerie']",residential,30,,True,False,157.08899999999997,"LINESTRING (11.3464408 44.4937063, 11.3463676 44.4937119, 11.3462606 44.4937271, 11.3461301 44.493745, 11.3452698 44.4938777, 11.3452489 44.4938868, 11.345232 44.4938978, 11.3452351 44.4939201, 11.3453064 44.4941324, 11.3453617 44.49431, 11.345394 44.4944107)",,
"[370094304, 1217721982]",,"['Piazza della Mercanzia', 'Via Castiglione']",tertiary,30,,True,False,177.286,"LINESTRING (11.3464408 44.4937063, 11.3464362 44.4935973, 11.3464251 44.4931561, 11.3463977 44.492969, 11.3463639 44.4927595, 11.3463364 44.492406, 11.3463548 44.492202, 11.3463739 44.4921165)",,
32942270,,Vicolo San Damiano,residential,30,,False,False,39.813,"LINESTRING (11.3458863 44.4914677, 11.345893 44.4913963, 11.345913 44.4912595, 11.3459583 44.4911141)",,
"[95408281, 363501340]",,Via Luigi Carlo Farini,tertiary,30,,True,False,139.192,"LINESTRING (11.3458863 44.4914677, 11.345749 44.4914662, 11.3455031 44.4914578, 11.3452648 44.4914454, 11.3449609 44.4914274, 11.3442138 44.4913913, 11.3441353 44.4913888)",,
