osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,width,tunnel,lanes
455468955,Via Desio,residential,40,False,True,22.552999999999997,"LINESTRING (10.4224978 45.5148281, 10.4225756 45.5148093, 10.4226448 45.51479, 10.4227391 45.5147246)",,,,,
52021824,,residential,50,True,False,17.178,"LINESTRING (10.4227391 45.5147246, 10.4227464 45.5148043, 10.4227809 45.5148749)",,,,,
258956839,,residential,,False,True,202.76299999999998,"LINESTRING (10.4227391 45.5147246, 10.4228617 45.5145214, 10.423028 45.5142386, 10.4234571 45.5135855, 10.4235966 45.5133186, 10.4236087 45.5132095, 10.4235046 45.5130402)",,,,,
455468955,Via Desio,residential,40,False,False,22.552999999999997,"LINESTRING (10.4227391 45.5147246, 10.4226448 45.51479, 10.4225756 45.5148093, 10.4224978 45.5148281)",,,,,
52019901,Via Monsignor A. Bontacchio,residential,40,False,True,79.874,"LINESTRING (10.4193538 45.5130835, 10.4193134 45.5130405, 10.4191419 45.5128518, 10.4190539 45.5127698, 10.4190133 45.5127319, 10.4188719 45.5126244, 10.4187081 45.5125327)",,,,,
258953369,,residential,50,True,False,10.606,"LINESTRING (10.4193538 45.5130835, 10.4193809 45.5130753, 10.4194103 45.5130734, 10.4194391 45.513078, 10.4194643 45.5130887, 10.4194759 45.5130984)",,roundabout,,,
52021823,Via Valverde,residential,40,False,False,93.489,"LINESTRING (10.4185508 45.5142013, 10.4175956 45.5147101)",,,,,
95520411,Via Valverde,residential,40,False,True,50.466,"LINESTRING (10.4185508 45.5142013, 10.4190655 45.5139258)",,,,,
52021823,Via Valverde,residential,40,False,True,201.952,"LINESTRING (10.4185508 45.5142013, 10.4191421 45.5147525, 10.4191751 45.5147676, 10.4192177 45.5147804, 10.4192551 45.5147819, 10.4193003 45.5147749, 10.4204151 45.5141381)",,,,,
52021823,Via Valverde,residential,40,False,True,93.489,"LINESTRING (10.4175956 45.5147101, 10.4185508 45.5142013)",,,,,
455468953,,residential,50,True,False,19.775,"LINESTRING (10.4227809 45.5148749, 10.4228171 45.514887, 10.4228496 45.51491, 10.4228758 45.5149312, 10.4229091 45.5149702, 10.4229325 45.5150109)",,,,,
52021918,Via Giuseppe Mazzini,tertiary,40,False,False,33.682,"LINESTRING (10.4182258 45.5069609, 10.418188 45.5069071, 10.4181324 45.5066673)",,,,,
258916090,,tertiary,50,True,False,8.508,"LINESTRING (10.4182258 45.5069609, 10.4182406 45.5069539, 10.4182579 45.5069504, 10.4182758 45.5069509, 10.4182925 45.5069552, 10.4183066 45.506963, 10.4183172 45.5069746)",,roundabout,,,
258956831,,tertiary,50,True,False,14.254,"LINESTRING (10.4222472 45.5115447, 10.4222389 45.511535, 10.4222319 45.5115122, 10.422236 45.5114889, 10.4222506 45.5114679, 10.4222743 45.5114514, 10.4223043 45.5114413)",,roundabout,,,
258956824,Via Venti Settembre,tertiary,40,False,False,35.693,"LINESTRING (10.4226941 45.5115182, 10.4231229 45.5116311)",,,,,
258956847,Via Venti Settembre,tertiary,50,True,False,12.334,"LINESTRING (10.4226941 45.5115182, 10.4225514 45.5115295, 10.4225369 45.5115311)",,,,,
258956861,,residential,50,True,False,13.979,"LINESTRING (10.4226941 45.5115182, 10.4225794 45.5115426, 10.4225498 45.5115788)",,,,,
258957513,Via Frate,residential,40,False,False,150.56699999999998,"LINESTRING (10.4236948 45.5095536, 10.4242152 45.5092992, 10.4247272 45.509049, 10.4251471 45.5088298, 10.4252446 45.50875)",,,,,
258957513,Via Frate,residential,40,False,True,70.20899999999999,"LINESTRING (10.4236948 45.5095536, 10.4230419 45.509912, 10.4229859 45.5099433)",,,,,
52021920,,residential,40,False,True,25.313,"LINESTRING (10.4181324 45.5066673, 10.4178378 45.5065714)",,,,,
52021918,Via Giuseppe Mazzini,tertiary,40,False,True,33.682,"LINESTRING (10.4181324 45.5066673, 10.418188 45.5069071, 10.4182258 45.5069609)",,,,,
52021920,,residential,40,False,False,25.313,"LINESTRING (10.4178378 45.5065714, 10.4181324 45.5066673)",,,,,
"[52021923, 52021919]",Via Cimitero,residential,40,True,False,713.8140000000001,"LINESTRING (10.4178378 45.5065714, 10.4175389 45.506642, 10.4168817 45.5068808, 10.4163454 45.5071196, 10.4162863 45.5071214, 10.4162501 45.5070819, 10.4162651 45.5070451, 10.4166833 45.5068103, 10.417014 45.5065853, 10.4170491 45.5065355, 10.4170038 45.5064992, 10.4169377 45.5065091, 10.4168455 45.5065894, 10.4165641 45.5067338, 10.4161897 45.5069014, 10.4155119 45.5071357, 10.4154709 45.5071073, 10.4154789 45.5070791, 10.4156935 45.5070076, 10.4160006 45.5067313, 10.4163502 45.5063742, 10.4164 45.5063213, 10.4164017 45.5062756, 10.4163689 45.5062335, 10.416073 45.5060889, 10.4160711 45.5060297, 10.4164207 45.5059052, 10.4165856 45.5058617, 10.4167255 45.5058614, 10.4168548 45.5058874, 10.4169501 45.505939, 10.417048 45.506033, 10.4171652 45.5061795, 10.4172787 45.5062689, 10.4176019 45.5064324, 10.4177803 45.5065029, 10.4178378 45.5065714)",,,,,
52443070,Via A. Celesti,residential,40,False,True,68.246,"LINESTRING (10.42598 45.50988, 10.4256907 45.5093007)",,,,,
169899683,Via A. Celesti,residential,,False,False,127.284,"LINESTRING (10.42598 45.50988, 10.4275233 45.509505)",,,,,
"[52038858, 52443070]","['Via A. Celesti', 'Via Floriano Ferramola']",residential,40,False,False,73.928,"LINESTRING (10.42598 45.50988, 10.426172 45.5103032, 10.4262332 45.5104211, 10.4262878 45.5105084)",,,,,
"[52443120, 169899833]",Via G. B. Pittoni,residential,40,False,"[False, True]",149.978,"LINESTRING (10.42598 45.50988, 10.4251215 45.5100938, 10.4248012 45.5094199)",,,,,
52443077,Via Rodolfo Vantini,residential,40,False,False,139.991,"LINESTRING (10.4259451 45.5109025, 10.4270207 45.5119109)",,,,,
52038858,Via Floriano Ferramola,residential,40,False,False,141.746,"LINESTRING (10.4259451 45.5109025, 10.4256096 45.5111176, 10.4254139 45.5113199, 10.4253314 45.5113719, 10.4247326 45.5117491, 10.4246963 45.511814)",,,,,
52038858,Via Floriano Ferramola,residential,40,False,True,54.384,"LINESTRING (10.4259451 45.5109025, 10.426138 45.5107939, 10.4262052 45.5107274, 10.4262645 45.5106636, 10.426292 45.510599, 10.4262878 45.5105084)",,,,,
52038689,Via A. Celesti,residential,40,False,True,113.169,"LINESTRING (10.4256907 45.5093007, 10.4270573 45.5089563)",,,,,
52443070,Via A. Celesti,residential,40,False,False,68.246,"LINESTRING (10.4256907 45.5093007, 10.42598 45.50988)",,,,,
52443070,Via A. Celesti,residential,40,False,True,65.492,"LINESTRING (10.4256907 45.5093007, 10.4254232 45.5087746, 10.4254005 45.5087486)",,,,,
52443071,Via Frate,residential,40,False,False,23.405,"LINESTRING (10.4271987 45.507975, 10.427401 45.5079853, 10.4274945 45.5080047)",,,,,
52443071,Via Frate,residential,40,False,True,158.68900000000002,"LINESTRING (10.4271987 45.507975, 10.4269671 45.5080037, 10.4255573 45.508628, 10.425428 45.5086514)",,,,,
170299499,Via Momangione,residential,,False,False,16.56,"LINESTRING (10.4271987 45.507975, 10.4272806 45.5080398, 10.4273295 45.5080919)",,,,,
683679350,,residential,,False,False,107.03200000000001,"LINESTRING (10.4271987 45.507975, 10.4270234 45.5079313, 10.4268528 45.5078572, 10.4265904 45.5077432, 10.4263408 45.5076564, 10.4262789 45.5076424, 10.4262031 45.5076578, 10.4260384 45.5077204, 10.4259705 45.5077232)",,,,,
52443071,Via Frate,residential,40,False,False,158.68900000000002,"LINESTRING (10.425428 45.5086514, 10.4255573 45.508628, 10.4269671 45.5080037, 10.4271987 45.507975)",,,,,
258919786,,residential,50,True,False,11.76,"LINESTRING (10.425428 45.5086514, 10.4254386 45.5086768, 10.4254372 45.5087032, 10.4254241 45.508728, 10.4254005 45.5087486)",,roundabout,,,
78731918,Via Signorina,residential,50,False,True,152.715,"LINESTRING (10.424232 45.5072477, 10.4247342 45.5070339, 10.4250706 45.5068813, 10.4254044 45.5066857, 10.4257301 45.5065104, 10.4258284 45.5064556)",,,5,,
258848321,,unclassified,50,True,False,20.145,"LINESTRING (10.424232 45.5072477, 10.424125 45.5073385, 10.4240926 45.5073977)",,,,,
"[52443120, 169899833]",Via G. B. Pittoni,residential,40,False,"[False, True]",149.978,"LINESTRING (10.4248012 45.5094199, 10.4251215 45.5100938, 10.42598 45.50988)",,,,,
52443120,Via G. B. Pittoni,residential,40,False,True,98.66900000000001,"LINESTRING (10.4248012 45.5094199, 10.425092 45.5092548, 10.425151 45.5092417, 10.4252073 45.5092699, 10.4254527 45.5097746)",,,,,
1151170709,Via G. B. Pittoni,residential,,False,False,59.11,"LINESTRING (10.4248012 45.5094199, 10.4244322 45.5095951, 10.4244241 45.5096214, 10.4245153 45.5098028)",,,,,
52038689,Via A. Celesti,residential,40,False,False,113.169,"LINESTRING (10.4270573 45.5089563, 10.4256907 45.5093007)",,,,,
258957513,Via Frate,residential,40,False,False,112.98299999999998,"LINESTRING (10.4221497 45.5107215, 10.4223388 45.5106706, 10.42246 45.5106, 10.422532 45.5105333, 10.4226392 45.5104299, 10.4227044 45.5103195, 10.4227867 45.5101348, 10.422835 45.5100641, 10.4228874 45.5100147, 10.4229859 45.5099433)",,,,,
52038858,Via Floriano Ferramola,residential,40,False,True,141.746,"LINESTRING (10.4246963 45.511814, 10.4247326 45.5117491, 10.4253314 45.5113719, 10.4254139 45.5113199, 10.4256096 45.5111176, 10.4259451 45.5109025)",,,,,
258956824,Via Venti Settembre,tertiary,40,False,False,294.113,"LINESTRING (10.4246963 45.511814, 10.425932 45.5120014, 10.4262279 45.5120463, 10.4265693 45.5120854, 10.4267992 45.5120818, 10.427006 45.512044, 10.4273169 45.5119184, 10.4282242 45.5115357)",,,,,
258956824,Via Venti Settembre,tertiary,40,False,True,124.441,"LINESTRING (10.4246963 45.511814, 10.4237616 45.5116824, 10.423258 45.5116509, 10.4231229 45.5116311)",,,,,
258956824,Via Venti Settembre,tertiary,40,False,True,35.693,"LINESTRING (10.4231229 45.5116311, 10.4226941 45.5115182)",,,,,
52046987,Via Guglielmo Marconi,residential,40,False,False,91.70200000000001,"LINESTRING (10.4231229 45.5116311, 10.4232198 45.5117209, 10.4240793 45.5121008)",,,,,
258956824,Via Venti Settembre,tertiary,40,False,False,124.441,"LINESTRING (10.4231229 45.5116311, 10.423258 45.5116509, 10.4237616 45.5116824, 10.4246963 45.511814)",,,,,
52047034,Via Trieste,residential,40,False,False,77.984,"LINESTRING (10.4232159 45.5128022, 10.4224304 45.5132368)",,,,,
258956839,,residential,,False,False,34.733,"LINESTRING (10.4232159 45.5128022, 10.4235046 45.5130402)",,,,,
52443260,Via Montescantino,residential,40,False,True,104.19500000000001,"LINESTRING (10.4232159 45.5128022, 10.4236631 45.5125419, 10.4237214 45.5124709, 10.4239427 45.5122265, 10.423999 45.5121824, 10.4240793 45.5121008)",,,,,
258956839,,residential,,False,True,52.919000000000004,"LINESTRING (10.4232159 45.5128022, 10.4231567 45.5127284, 10.4229797 45.5125085, 10.4228822 45.5123877)",,,,,
52443268,Via Trento,residential,40,False,False,50.563,"LINESTRING (10.4235046 45.5130402, 10.4229831 45.5133108)",,,,,
258956839,,residential,,False,True,34.733,"LINESTRING (10.4235046 45.5130402, 10.4232159 45.5128022)",,,,,
258956839,,residential,,False,False,202.763,"LINESTRING (10.4235046 45.5130402, 10.4236087 45.5132095, 10.4235966 45.5133186, 10.4234571 45.5135855, 10.423028 45.5142386, 10.4228617 45.5145214, 10.4227391 45.5147246)",,,,,
52046980,Via Monte Grappa,residential,40,True,False,220.58500000000004,"LINESTRING (10.4195747 45.5107391, 10.4194908 45.5108624, 10.4192947 45.5110499, 10.41864 45.51168, 10.4186305 45.5117203, 10.41864 45.51176, 10.41886 45.51198, 10.4188652 45.5120116, 10.4188545 45.5120558, 10.4186668 45.5122494, 10.4186184 45.5123143, 10.4186077 45.5123387, 10.4186009 45.5123661, 10.4186 45.5123788, 10.4186048 45.5124142)",,,,,
52443249,Via Rimembranze,tertiary,40,False,False,53.756,"LINESTRING (10.4195747 45.5107391, 10.4199921 45.5108581, 10.4201073 45.5108665, 10.4202273 45.5108463)",,,,,
52443249,Via Rimembranze,tertiary,40,False,True,266.669,"LINESTRING (10.4195747 45.5107391, 10.4188568 45.5106786, 10.418688 45.5106966, 10.4184876 45.5107467, 10.4183169 45.5108372, 10.4177349 45.5112843, 10.4174945 45.5114246, 10.4172206 45.511549, 10.4170738 45.5115931, 10.41688 45.51163, 10.4166421 45.5116385)",,,,,
52046981,Via Caduti del Lavoro,residential,40,False,False,47.122,"LINESTRING (10.4218469 45.5133204, 10.4214652 45.5136491)",,,,,
52046982,Via Caduti del Lavoro,residential,40,False,False,20.927,"LINESTRING (10.4218469 45.5133204, 10.4220761 45.5134185)",,,,,
52046982,Via Caduti del Lavoro,residential,40,False,True,63.212,"LINESTRING (10.4218469 45.5133204, 10.4211643 45.5130132)",,,,,
52046981,Via Caduti del Lavoro,residential,40,False,True,47.122,"LINESTRING (10.4214652 45.5136491, 10.4218469 45.5133204)",,,,,
52046981,Via Caduti del Lavoro,residential,40,False,False,93.147,"LINESTRING (10.4214652 45.5136491, 10.4208013 45.514233, 10.420732 45.5143101)",,,,,
52046983,Via Caduti del Lavoro,residential,40,False,False,72.98400000000001,"LINESTRING (10.4214652 45.5136491, 10.4218047 45.5138283, 10.4216037 45.514158)",,,,,
52046982,Via Caduti del Lavoro,residential,40,False,False,63.212,"LINESTRING (10.4211643 45.5130132, 10.4218469 45.5133204)",,,,,
52046982,Via Caduti del Lavoro,residential,40,False,True,20.927,"LINESTRING (10.4220761 45.5134185, 10.4218469 45.5133204)",,,,,
52046983,Via Caduti del Lavoro,residential,40,False,False,43.185,"LINESTRING (10.4216037 45.514158, 10.4213868 45.5145154)",,,,,
52046984,Via Caduti del Lavoro,residential,40,False,False,68.526,"LINESTRING (10.4216037 45.514158, 10.42241 45.5144041)",,,,,
52046983,Via Caduti del Lavoro,residential,40,False,True,72.98400000000001,"LINESTRING (10.4216037 45.514158, 10.4218047 45.5138283, 10.4214652 45.5136491)",,,,,
52021820,Via Desio,residential,40,False,True,93.288,"LINESTRING (10.4213868 45.5145154, 10.4224978 45.5148281)",,,,,
52046983,Via Caduti del Lavoro,residential,40,False,True,43.185,"LINESTRING (10.4213868 45.5145154, 10.4216037 45.514158)",,,,,
52021820,Via Desio,residential,40,False,False,56.2,"LINESTRING (10.4213868 45.5145154, 10.4208004 45.5143504, 10.420732 45.5143101)",,,,,
52046984,Via Caduti del Lavoro,residential,40,False,True,68.526,"LINESTRING (10.42241 45.5144041, 10.4216037 45.514158)",,,,,
52443125,Via Desio,residential,40,False,True,72.379,"LINESTRING (10.4202164 45.5148515, 10.4206757 45.514373, 10.420732 45.5143101)",,,,,
52046987,Via Guglielmo Marconi,residential,40,False,False,188.04500000000002,"LINESTRING (10.4240793 45.5121008, 10.4242994 45.512195, 10.4246521 45.5123365, 10.4247892 45.512378, 10.4250477 45.5124274, 10.4252556 45.5124991, 10.4253964 45.5125677, 10.4256317 45.5127222, 10.4260546 45.5130264)",,,,,
52046987,Via Guglielmo Marconi,residential,40,False,True,91.70200000000001,"LINESTRING (10.4240793 45.5121008, 10.4232198 45.5117209, 10.4231229 45.5116311)",,,,,
52443260,Via Montescantino,residential,40,False,False,104.19500000000001,"LINESTRING (10.4240793 45.5121008, 10.423999 45.5121824, 10.4239427 45.5122265, 10.4237214 45.5124709, 10.4236631 45.5125419, 10.4232159 45.5128022)",,,,,
52046987,Via Guglielmo Marconi,residential,40,False,True,188.04500000000002,"LINESTRING (10.4260546 45.5130264, 10.4256317 45.5127222, 10.4253964 45.5125677, 10.4252556 45.5124991, 10.4250477 45.5124274, 10.4247892 45.512378, 10.4246521 45.5123365, 10.4242994 45.512195, 10.4240793 45.5121008)",,,,,
52443268,Via Trento,residential,40,False,True,50.563,"LINESTRING (10.4229831 45.5133108, 10.4235046 45.5130402)",,,,,
52047034,Via Trieste,residential,40,False,True,77.984,"LINESTRING (10.4224304 45.5132368, 10.4232159 45.5128022)",,,,,
78730944,Via Giuseppe Verdi,tertiary,50,True,False,16.323,"LINESTRING (10.4199595 45.5065199, 10.4199458 45.5065573, 10.419939 45.5065756, 10.4199107 45.5065969, 10.419843 45.5066339)",,,5,,
78731179,Via Giuseppe Verdi,residential,50,True,False,18.247,"LINESTRING (10.4199595 45.5065199, 10.419989 45.506564, 10.4200272 45.5066081, 10.4200815 45.5066593)",,,5,,
52443079,Via Venti Settembre,tertiary,40,True,False,88.35600000000001,"LINESTRING (10.4214854 45.5108967, 10.4215917 45.5109672, 10.4220477 45.5113149, 10.4223043 45.5114413)",,,,,
52443110,Via Frate,residential,40,True,False,56.026,"LINESTRING (10.4214854 45.5108967, 10.4215474 45.5108563, 10.4216574 45.5108168, 10.4221497 45.5107215)",,,,,
52019901,Via Monsignor A. Bontacchio,residential,40,False,False,79.874,"LINESTRING (10.4187081 45.5125327, 10.4188719 45.5126244, 10.4190133 45.5127319, 10.4190539 45.5127698, 10.4191419 45.5128518, 10.4193134 45.5130405, 10.4193538 45.5130835)",,,,,
258953370,Via Monsignor A. Bontacchio,residential,30,True,False,27.224,"LINESTRING (10.4187081 45.5125327, 10.4185298 45.5124661, 10.4185221 45.5124505, 10.4185264 45.5124344, 10.4185351 45.5124211, 10.4185599 45.5124074, 10.4185832 45.512406, 10.4186048 45.5124142)",,,,,
923965448,,tertiary,50,True,False,5.148,"LINESTRING (10.4223043 45.5114413, 10.4223371 45.5114385, 10.4223694 45.5114433)",,roundabout,,,
923975181,,tertiary,50,True,False,6.23,"LINESTRING (10.4224043 45.5115586, 10.4223775 45.5115722, 10.422346 45.511579, 10.4223321 45.5115787)",,roundabout,,,
52443077,Via Rodolfo Vantini,residential,40,False,True,139.991,"LINESTRING (10.4270207 45.5119109, 10.4259451 45.5109025)",,,,,
258956824,Via Venti Settembre,tertiary,40,False,True,294.113,"LINESTRING (10.4282242 45.5115357, 10.4273169 45.5119184, 10.427006 45.512044, 10.4267992 45.5120818, 10.4265693 45.5120854, 10.4262279 45.5120463, 10.425932 45.5120014, 10.4246963 45.511814)",,,,,
52021820,Via Desio,residential,40,False,False,130.008,"LINESTRING (10.4204151 45.5141381, 10.420322 45.514064, 10.4200796 45.5138709, 10.4197777 45.5135979, 10.4197347 45.5135557, 10.4195168 45.5133417, 10.4194678 45.5132747, 10.4194359 45.5132001)",,,,,
52021820,Via Desio,residential,40,False,True,31.250999999999998,"LINESTRING (10.4204151 45.5141381, 10.4205668 45.5142265, 10.420732 45.5143101)",,,,,
52021823,Via Valverde,residential,40,False,False,201.952,"LINESTRING (10.4204151 45.5141381, 10.4193003 45.5147749, 10.4192551 45.5147819, 10.4192177 45.5147804, 10.4191751 45.5147676, 10.4191421 45.5147525, 10.4185508 45.5142013)",,,,,
78728694,Via Giuseppe Verdi,residential,50,False,False,253.104,"LINESTRING (10.4224627 45.5081053, 10.4222863 45.5078417, 10.4221146 45.5076068, 10.4219055 45.5074503, 10.4215539 45.5072797, 10.420988 45.5070729, 10.4203932 45.5068307, 10.4200815 45.5066593)",,,5,,
78728721,Via San Martino della Battaglia,residential,50,False,False,38.900999999999996,"LINESTRING (10.4224627 45.5081053, 10.4223842 45.5081388, 10.4223097 45.508196, 10.4222131 45.5082798, 10.4221495 45.5083696)",,,5,,
78728721,Via San Martino della Battaglia,residential,50,False,True,118.59,"LINESTRING (10.4224627 45.5081053, 10.4229314 45.507882, 10.4232962 45.5076943, 10.4235952 45.5075599, 10.4237264 45.507513)",,,5,,
78728694,Via Giuseppe Verdi,residential,50,False,True,253.104,"LINESTRING (10.4200815 45.5066593, 10.4203932 45.5068307, 10.420988 45.5070729, 10.4215539 45.5072797, 10.4219055 45.5074503, 10.4221146 45.5076068, 10.4222863 45.5078417, 10.4224627 45.5081053)",,,5,,
78730964,Via Giuseppe Verdi,residential,50,True,False,18.933,"LINESTRING (10.4200815 45.5066593, 10.4200095 45.506644, 10.4199375 45.5066347, 10.419843 45.5066339)",,,5,,
78730549,Via Silvio Pellico,tertiary,50,True,False,42.045,"LINESTRING (10.419843 45.5066339, 10.419597 45.506692, 10.4195707 45.5066982, 10.4193563 45.5067489, 10.4193321 45.5067554)",,,,,
258916090,,tertiary,50,True,False,8.350999999999999,"LINESTRING (10.4183172 45.5069746, 10.4183215 45.506988, 10.418319 45.5070017, 10.4183101 45.5070139, 10.4182958 45.5070234, 10.4182778 45.5070288, 10.4182688 45.5070292)",,roundabout,,,
95520416,Viale 4 Novembre,residential,50,False,True,195.66200000000003,"LINESTRING (10.4197379 45.509853, 10.4198322 45.5098037, 10.4200396 45.5096216, 10.4204088 45.5093805, 10.4205896 45.5092932, 10.4206899 45.5092654, 10.420775 45.5092541, 10.4208727 45.5092598, 10.4209531 45.5092744, 10.4210395 45.5092963, 10.4210875 45.5093013, 10.421138 45.5092996, 10.4211763 45.5092875, 10.4212688 45.5092351, 10.4214178 45.5091202, 10.4216195 45.5089558, 10.42167 45.508914)",,,5,,
169894152,Viale Libertà,tertiary,50,False,False,146.72000000000003,"LINESTRING (10.4197379 45.509853, 10.4193364 45.5094383, 10.4192127 45.5093167, 10.4191267 45.5092304, 10.4187794 45.5088328, 10.4187164 45.5087458)",,,,,
169894152,Viale Libertà,tertiary,50,False,True,112.56500000000001,"LINESTRING (10.4197379 45.509853, 10.4198883 45.5100178, 10.4202546 45.5103761, 10.4203649 45.510517, 10.4204973 45.5107112)",,,,,
95520413,Via Montale,residential,50,False,True,114.53900000000002,"LINESTRING (10.4185847 45.508267, 10.4192159 45.5081423, 10.4193699 45.5081118, 10.4197007 45.5080462, 10.4200054 45.5080054)",,,5,,
169894152,Viale Libertà,tertiary,50,False,False,139.834,"LINESTRING (10.4185847 45.508267, 10.4182857 45.5071214, 10.4182688 45.5070292)",,,,,
169894152,Viale Libertà,tertiary,50,False,True,54.248000000000005,"LINESTRING (10.4185847 45.508267, 10.4186922 45.5086853, 10.4187164 45.5087458)",,,,,
95520413,Via Montale,residential,50,False,False,114.539,"LINESTRING (10.4200054 45.5080054, 10.4197007 45.5080462, 10.4193699 45.5081118, 10.4192159 45.5081423, 10.4185847 45.508267)",,,5,,
169897282,Via Ungaretti,residential,50,False,False,148.60500000000002,"LINESTRING (10.4200054 45.5080054, 10.4199593 45.5079099, 10.4197675 45.5075297, 10.419755 45.507507, 10.4194507 45.5069511, 10.4193321 45.5067554)",,,5,,
169898609,Viale Montale,residential,50,False,True,183.055,"LINESTRING (10.4200054 45.5080054, 10.4203535 45.5079716, 10.4207039 45.5079557, 10.4209044 45.5079871, 10.4211219 45.508037, 10.4213077 45.5081174, 10.4214541 45.5082005, 10.4218483 45.5085599, 10.4219822 45.5086195)",,,5,,
78730549,Via Silvio Pellico,tertiary,50,True,False,82.78999999999999,"LINESTRING (10.4193321 45.5067554, 10.4190732 45.5068078, 10.4184407 45.5069411, 10.4183172 45.5069746)",,,,,
169897282,Via Ungaretti,residential,50,False,True,148.60500000000002,"LINESTRING (10.4193321 45.5067554, 10.4194507 45.5069511, 10.419755 45.507507, 10.4197675 45.5075297, 10.4199593 45.5079099, 10.4200054 45.5080054)",,,5,,
95520411,Via Valverde,residential,40,False,False,50.466,"LINESTRING (10.4190655 45.5139258, 10.4185508 45.5142013)",,,,,
95520416,Viale 4 Novembre,residential,50,False,False,41.034,"LINESTRING (10.4219822 45.5086195, 10.4219136 45.5087144, 10.42167 45.508914)",,,5,,
"[78728721, 95520421]","['Viale 4 Novembre', 'Via San Martino della Battaglia']",residential,50,False,True,30.694,"LINESTRING (10.4219822 45.5086195, 10.4221028 45.5084392, 10.4221495 45.5083696)",,,5,,
169898609,Viale Montale,residential,50,False,False,183.05499999999998,"LINESTRING (10.4219822 45.5086195, 10.4218483 45.5085599, 10.4214541 45.5082005, 10.4213077 45.5081174, 10.4211219 45.508037, 10.4209044 45.5079871, 10.4207039 45.5079557, 10.4203535 45.5079716, 10.4200054 45.5080054)",,,5,,
163961967,,residential,,True,False,16.119,"LINESTRING (10.4225579 45.5116557, 10.4224043 45.5115586)",,,,,
258956839,,residential,,False,False,87.018,"LINESTRING (10.4225579 45.5116557, 10.4227235 45.5118949, 10.422737 45.512156, 10.4227656 45.5122428, 10.4228822 45.5123877)",,,,,
163961968,,residential,,False,True,38.375,"LINESTRING (10.4218572 45.5117982, 10.4215924 45.5116123, 10.4214921 45.5115692)",,,,,
258956850,,residential,50,True,False,41.806000000000004,"LINESTRING (10.4218572 45.5117982, 10.4219377 45.5117601, 10.4220396 45.511685, 10.4221948 45.5115969, 10.4222261 45.5115726, 10.4222472 45.5115447)",,,,,
169893713,Via Valpiana,unclassified,,False,False,15.039,"LINESTRING (10.4173093 45.5090796, 10.4174894 45.509031)",,,,,
169894484,Via Valpiana,residential,,False,False,71.455,"LINESTRING (10.4173093 45.5090796, 10.4176384 45.5096794)",,,,,
169894484,Via Valpiana,residential,,False,True,75.646,"LINESTRING (10.4167247 45.5099092, 10.4176384 45.5096794)",,,,,
169894484,Via Valpiana,residential,,False,False,75.646,"LINESTRING (10.4176384 45.5096794, 10.4167247 45.5099092)",,,,,
169894484,Via Valpiana,residential,,False,True,71.455,"LINESTRING (10.4176384 45.5096794, 10.4173093 45.5090796)",,,,,
679768579,,residential,,False,False,41.5,"LINESTRING (10.4176384 45.5096794, 10.4178233 45.5100294)",,,,,
