osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction
22975013,Via Cavalieri di Vittorio Veneto,residential,False,False,136.572,"LINESTRING (10.5449987 43.676749, 10.5450233 43.6767951, 10.5450344 43.6768152, 10.5450575 43.6768638, 10.5450709 43.6769003, 10.545105 43.6770163, 10.5452856 43.6775994, 10.5453859 43.6779437)",,,,
272751336,Via Tosco Romagnola,secondary,False,False,35.594,"LINESTRING (10.5449987 43.676749, 10.5451752 43.6767045, 10.5453098 43.6766727, 10.5454203 43.6766522)",2,SR67,50,
272751336,Via Tosco Romagnola,secondary,False,True,53.329,"LINESTRING (10.5449987 43.676749, 10.5447996 43.6768064, 10.5445941 43.6768705, 10.5443895 43.6769382)",2,SR67,50,
272751336,Via Tosco Romagnola,secondary,False,False,70.042,"LINESTRING (10.5454203 43.6766522, 10.545549 43.6766344, 10.5456758 43.6766211, 10.5458685 43.6766044, 10.5460662 43.6765945, 10.5462854 43.6765858)",2,SR67,50,
272751336,Via Tosco Romagnola,secondary,False,True,35.593999999999994,"LINESTRING (10.5454203 43.6766522, 10.5453098 43.6766727, 10.5451752 43.6767045, 10.5449987 43.676749)",2,SR67,50,
30265542,Via Michelangiolo,secondary,True,False,76.569,"LINESTRING (10.5473463 43.6777276, 10.5471895 43.6770484)",2,,,
400162709,Via Curtatone,residential,True,False,72.078,"LINESTRING (10.5473463 43.6777276, 10.5464573 43.67781)",,,,
155509771,Via della Pace,secondary,True,False,55.321,"LINESTRING (10.5510161 43.6779457, 10.5503822 43.6779977, 10.5503323 43.6779991)",2,,,
19790925,Via Comasco Comaschi,secondary,True,False,102.083,"LINESTRING (10.5468752 43.6757695, 10.5468905 43.6757561, 10.5469142 43.6757443, 10.5469404 43.6757371, 10.5471362 43.6757085, 10.5473217 43.6756852, 10.5477913 43.6756271, 10.5481109 43.6755884)",2,,,
"[244861147, 19891948, 235285069, 155576479]","['Via Giuseppe Cei', 'Via della Stazione', 'Via Nicolta']","['unclassified', 'residential']",True,False,380.83799999999997,"LINESTRING (10.5468752 43.6757695, 10.5467827 43.6756835, 10.5466253 43.6754143, 10.5463814 43.6750128, 10.5463683 43.6749923, 10.5461545 43.6746594, 10.5461271 43.6746208, 10.5460852 43.6746289, 10.5459603 43.6746527, 10.5458718 43.6746686, 10.5455187 43.6747297, 10.5450676 43.6748104, 10.5447475 43.67491, 10.5447308 43.6749263, 10.5447243 43.6749441, 10.5449157 43.6754428, 10.5451503 43.6759706)",,,,
155512245,Viale della Repubblica,residential,True,False,29.927999999999997,"LINESTRING (10.5513324 43.6752595, 10.5514839 43.6752379, 10.5515449 43.67523, 10.5517001 43.6752206)",,,,
644491171,Piazza Santi Innocenzo e Fiorentino,unclassified,True,False,81.98299999999999,"LINESTRING (10.5513324 43.6752595, 10.5512941 43.6747858, 10.5515021 43.6747743, 10.5516565 43.6747671)",,,,
19790945,Via Giovanni Pascoli,secondary,True,False,46.495,"LINESTRING (10.5514918 43.6762001, 10.5515085 43.6762546, 10.5515626 43.6766148)",2,,,
182183505,Via Tosco-Romagnola,secondary,False,True,99.09,"LINESTRING (10.5514918 43.6762001, 10.5516858 43.6761972, 10.5520259 43.6761851, 10.5526515 43.6761596, 10.5527224 43.6761572)",2,SR67,50,
22975043,Via Ugo La Malfa,residential,False,True,118.13900000000001,"LINESTRING (10.5517401 43.677885, 10.5517919 43.6778811, 10.5525 43.6778266, 10.553201 43.6777734)",,,,
155509771,Via della Pace,secondary,True,False,58.625,"LINESTRING (10.5517401 43.677885, 10.5516379 43.6778972, 10.5510161 43.6779457)",2,,,
198392531,Via Giovanni Pascoli,residential,True,False,148.885,"LINESTRING (10.5517401 43.677885, 10.5517515 43.6779431, 10.5518169 43.6783174, 10.5518283 43.6783711, 10.5518334 43.6784105, 10.5519613 43.6792143)",,,,
19790955,Via Galileo Galilei,residential,False,False,16.408,"LINESTRING (10.5519613 43.6792143, 10.5517573 43.6792168)",,,,
19790955,Via Galileo Galilei,residential,False,True,60.92,"LINESTRING (10.5519613 43.6792143, 10.5523974 43.6792418, 10.5527163 43.6792245)",,,,
156080856,Via Giosuè Carducci,residential,False,True,177.903,"LINESTRING (10.5512115 43.6792432, 10.5514537 43.6808335)",,,,
644505537,Via Galileo Galilei,residential,False,False,30.816,"LINESTRING (10.5512115 43.6792432, 10.5508298 43.6792677)",,,,
19790955,Via Galileo Galilei,residential,False,True,43.998000000000005,"LINESTRING (10.5512115 43.6792432, 10.5514277 43.6792365, 10.5517573 43.6792168)",,,,
644505539,Via Giosuè Carducci,residential,True,False,145.13400000000001,"LINESTRING (10.5512115 43.6792432, 10.5511417 43.6787327, 10.5510161 43.6779457)",,,,
182183505,Via Tosco-Romagnola,secondary,False,False,65.983,"LINESTRING (10.5538995 43.6760677, 10.5530849 43.6761385)",2,SR67,50,
182183505,Via Tosco-Romagnola,secondary,False,True,94.23,"LINESTRING (10.5538995 43.6760677, 10.5541576 43.6760438, 10.5550586 43.6759441)",2,SR67,50,
19796505,Via Tosco Romagnola,primary,True,False,6.628,"LINESTRING (10.5439657 43.6769693, 10.543992 43.6769751, 10.5440161 43.6769847, 10.5440369 43.6769976)",,,,roundabout
1156235929,Via Tosco Romagnola,primary,True,False,2.262,"LINESTRING (10.5439249 43.6771579, 10.5438975 43.6771533)",,,,roundabout
19796505,Via Tosco Romagnola,primary,True,False,5.877000000000001,"LINESTRING (10.5438089 43.6770595, 10.5438109 43.6770457, 10.5438153 43.6770336, 10.5438313 43.6770098)",,,,roundabout
245348541,Via Tosco Romagnola,primary,True,False,13.67,"LINESTRING (10.5437007 43.6771543, 10.5437374 43.677122, 10.5437703 43.6770943, 10.5438089 43.6770595)",2,SR67,50,
155512237,Via degli Artigiani,unclassified,False,False,50.549,"LINESTRING (10.5517001 43.6752206, 10.5516565 43.6747671)",,,,
155512245,Viale della Repubblica,residential,True,False,77.53,"LINESTRING (10.5517001 43.6752206, 10.5526583 43.6751441)",,,,
155512245,Viale della Repubblica,residential,True,False,96.224,"LINESTRING (10.5526583 43.6751441, 10.5538459 43.675039)",,,,
155512228,Via Cava,residential,True,False,180.428,"LINESTRING (10.5526583 43.6751441, 10.5526467 43.6745565, 10.5526526 43.6744876, 10.552669 43.6744156, 10.5526759 43.6743835, 10.5527055 43.6742446, 10.5527557 43.6740453, 10.552782 43.6739807, 10.5528066 43.6739392, 10.5528389 43.6738999, 10.5528766 43.6738626, 10.5529076 43.6738363, 10.5529396 43.6738138, 10.5529781 43.6737923, 10.5530264 43.6737705, 10.5530741 43.673756, 10.5532509 43.673722)",,,,
155512234,Via Nevilio Casarosa,residential,True,False,114.468,"LINESTRING (10.5538459 43.675039, 10.5538995 43.6760677)",,,,
155512245,Viale della Repubblica,residential,True,False,45.748,"LINESTRING (10.5538459 43.675039, 10.5544108 43.6749907)",,,,
20460893,Via della Pietra,residential,False,True,46.256,"LINESTRING (10.5537874 43.6736766, 10.5543594 43.6736332)",,,,
20460893,Via della Pietra,residential,False,False,43.443999999999996,"LINESTRING (10.5537874 43.6736766, 10.5536467 43.6736871, 10.5532509 43.673722)",,,,
155512252,Via Nevilio Casarosa,residential,True,False,151.566,"LINESTRING (10.5537874 43.6736766, 10.5537953 43.6739162, 10.5538459 43.675039)",,,,
20460807,Via Cava,residential,False,True,43.1,"LINESTRING (10.5532509 43.673722, 10.5532473 43.6734853, 10.5532398 43.6733345)",,,,
20460893,Via della Pietra,residential,False,True,43.443999999999996,"LINESTRING (10.5532509 43.673722, 10.5536467 43.6736871, 10.5537874 43.6736766)",,,,
20460807,Via Cava,residential,False,False,43.1,"LINESTRING (10.5532398 43.6733345, 10.5532473 43.6734853, 10.5532509 43.673722)",,,,
20460958,Via Cava,residential,True,False,112.77,"LINESTRING (10.5527224 43.6761572, 10.5526583 43.6751441)",,,,
182183505,Via Tosco-Romagnola,secondary,False,False,99.09,"LINESTRING (10.5527224 43.6761572, 10.5526515 43.6761596, 10.5520259 43.6761851, 10.5516858 43.6761972, 10.5514918 43.6762001)",2,SR67,50,
182183505,Via Tosco-Romagnola,secondary,False,True,29.227,"LINESTRING (10.5527224 43.6761572, 10.5527778 43.6761542, 10.5530849 43.6761385)",2,SR67,50,
20460893,Via della Pietra,residential,False,False,46.256,"LINESTRING (10.5543594 43.6736332, 10.5537874 43.6736766)",,,,
155512265,Via Venticinque Aprile,residential,False,True,58.834,"LINESTRING (10.5543594 43.6736332, 10.5543602 43.6736648, 10.5543798 43.6741621)",,,,
155512265,Via Venticinque Aprile,residential,False,False,58.834,"LINESTRING (10.5543798 43.6741621, 10.5543602 43.6736648, 10.5543594 43.6736332)",,,,
20461225,Via Giordano Bruno,residential,True,False,112.399,"LINESTRING (10.5550586 43.6759441, 10.5549987 43.6749342)",,,,
182183505,Via Tosco-Romagnola,secondary,False,False,94.23,"LINESTRING (10.5550586 43.6759441, 10.5541576 43.6760438, 10.5538995 43.6760677)",2,SR67,50,
155512237,Via degli Artigiani,unclassified,False,False,25.279,"LINESTRING (10.5516565 43.6747671, 10.5516421 43.67454)",,,,
155512237,Via degli Artigiani,unclassified,False,True,50.549,"LINESTRING (10.5516565 43.6747671, 10.5517001 43.6752206)",,,,
24230435,Via Monsignor Stefanini,residential,False,True,79.585,"LINESTRING (10.5552344 43.6790434, 10.5553615 43.6797532)",,,,
19790955,Via Galileo Galilei,residential,False,False,148.705,"LINESTRING (10.5552344 43.6790434, 10.5548821 43.6790695, 10.5547675 43.6790773, 10.5540555 43.679126, 10.5534646 43.6791753, 10.5533959 43.6791846)",,,,
19790955,Via Galileo Galilei,residential,False,False,22.074,"LINESTRING (10.5533959 43.6791846, 10.5531221 43.6791987)",,,,
19790955,Via Galileo Galilei,residential,False,True,148.705,"LINESTRING (10.5533959 43.6791846, 10.5534646 43.6791753, 10.5540555 43.679126, 10.5547675 43.6790773, 10.5548821 43.6790695, 10.5552344 43.6790434)",,,,
22975045,Via Salvatore Allende,residential,True,False,158.028,"LINESTRING (10.5533959 43.6791846, 10.5533173 43.6783472, 10.5532805 43.6782752, 10.553201 43.6777734)",,,,
156080881,Via Salvatore Allende,residential,False,False,175.317,"LINESTRING (10.5533959 43.6791846, 10.553554 43.6803572, 10.5535992 43.6806678, 10.5536118 43.6807535)",,,,
22975013,Via Cavalieri di Vittorio Veneto,residential,False,True,26.069,"LINESTRING (10.5454596 43.678172, 10.5453859 43.6779437)",,,,
155510498,Via Cavalieri di Vittorio Veneto,residential,True,False,30.54,"LINESTRING (10.5454596 43.678172, 10.5455433 43.6784399)",,,,
155510498,Via Cavalieri di Vittorio Veneto,residential,True,False,10.279,"LINESTRING (10.5453392 43.678202, 10.5453652 43.6781923, 10.5454035 43.6781827, 10.5454596 43.678172)",,,,
155510503,Via Montanara,residential,True,False,51.79,"LINESTRING (10.5464573 43.67781, 10.546565 43.6782692)",,,,
272751335,Via Nazario Sauro,secondary,False,True,136.195,"LINESTRING (10.5445324 43.678439, 10.5445036 43.6783719, 10.5443107 43.6779197, 10.5440162 43.6772725)",,SP31,,
823843939,Via Cesare Battisti,residential,True,False,70.546,"LINESTRING (10.5445324 43.678439, 10.5446279 43.6783995, 10.5446523 43.6783873, 10.5447304 43.6783472, 10.5447862 43.6783324, 10.5448714 43.6783103, 10.5450468 43.6782683, 10.5452703 43.6782115, 10.5453392 43.678202)",,,,
182183505,Via Tosco-Romagnola,secondary,False,True,65.983,"LINESTRING (10.5530849 43.6761385, 10.5538995 43.6760677)",2,SR67,50,
182183505,Via Tosco-Romagnola,secondary,False,False,29.227,"LINESTRING (10.5530849 43.6761385, 10.5527778 43.6761542, 10.5527224 43.6761572)",2,SR67,50,
