osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,junction,access
174500896,False,Via Trento Trieste,residential,True,110.578,"LINESTRING (11.2973159 44.8337621, 11.2984775 44.8343192)",,,,
84659147,True,Via Oberdan,residential,False,54.01,"LINESTRING (11.2973159 44.8337621, 11.2971279 44.8339489, 11.2969181 44.8341575)",,,,
174500896,False,Via Trento Trieste,residential,False,16.219,"LINESTRING (11.2973159 44.8337621, 11.2972103 44.8336992, 11.2971584 44.8336683)",,,,
84659219,False,Via Guercino,residential,False,148.761,"LINESTRING (11.2954489 44.8382959, 11.2972716 44.8379505)",,,,
84659219,False,Via Guercino,residential,True,101.268,"LINESTRING (11.2954489 44.8382959, 11.2942105 44.8385373)",,,,
499928452,False,Via Scarsellino,residential,False,59.719,"LINESTRING (11.2954489 44.8382959, 11.2956361 44.8388163)",,,,
499928452,False,Via Scarsellino,residential,True,56.549,"LINESTRING (11.2954489 44.8382959, 11.2952642 44.8378045)",,,,
499928453,False,Via Sandro Botticelli,residential,False,63.521,"LINESTRING (11.2933474 44.8363536, 11.2925781 44.8361841)",,,,
84659083,False,Via B. Ramazzini,residential,True,131.567,"LINESTRING (11.2933474 44.8363536, 11.2934078 44.836447, 11.2938081 44.8374895)",,,,
84659192,False,Via Sandro Botticelli,residential,False,173.819,"LINESTRING (11.2933474 44.8363536, 11.293917 44.8365864, 11.2942002 44.8367014, 11.294937 44.8370061, 11.2950568 44.8372526)",,,,
84659104,False,Viale Costituzione,residential,True,162.028,"LINESTRING (11.2902209 44.8345345, 11.2882614 44.8340959)",,,,
84659151,False,Via Rotta,secondary,False,9.151,"LINESTRING (11.2902209 44.8345345, 11.290192 44.8346142)",,,,
84659151,False,Via Rotta,secondary,True,19.813,"LINESTRING (11.2902209 44.8345345, 11.290292 44.8343636)",,,,
84659077,True,Piazza Baccarini,residential,False,36.17,"LINESTRING (11.2944892 44.8323843, 11.294438 44.8323838, 11.2943783 44.8323836, 11.2943215 44.8323705, 11.2942244 44.8323338, 11.2941738 44.8323004, 11.2941157 44.8322351)",,,roundabout,
84659234,False,Via Monte Grappa,residential,True,44.812,"LINESTRING (11.2921095 44.8360684, 11.2919615 44.8364575)",,,,
499928453,False,Via Sandro Botticelli,residential,True,39.125,"LINESTRING (11.2921095 44.8360684, 11.2925781 44.8361841)",,,,
84659234,False,Via Monte Grappa,residential,False,125.94900000000001,"LINESTRING (11.2921095 44.8360684, 11.2922174 44.8355581, 11.2923097 44.8349449)",,,,
84659077,True,Piazza Baccarini,residential,False,19.85,"LINESTRING (11.2941157 44.8322351, 11.2940963 44.8321927, 11.294088 44.8321483, 11.2940911 44.8321038, 11.2941056 44.8320604)",,,roundabout,
84659114,False,Via Torre Portello,residential,True,107.595,"LINESTRING (11.2941157 44.8322351, 11.2940717 44.8322585, 11.2936889 44.8327057, 11.2936986 44.8327759, 11.2940207 44.8329453, 11.294061 44.832987)",,,,
119950998,False,,residential,False,55.216,"LINESTRING (11.2941157 44.8322351, 11.2939698 44.8321899, 11.293526 44.8319705)",,,,
84659229,True,Via Trento Trieste,residential,False,53.163,"LINESTRING (11.2967358 44.8334982, 11.2961866 44.8332209)",,,,
84659114,False,Via Torre Portello,residential,False,122.31099999999999,"LINESTRING (11.2967358 44.8334982, 11.2965652 44.8336629, 11.296538 44.8336891, 11.2963789 44.8338467, 11.2961929 44.8339722, 11.2961378 44.8339855, 11.2960383 44.8339393, 11.29588 44.8339017, 11.2956278 44.8337778, 11.2955917 44.8337776)",,,,
174500888,False,Via Balbi Scipione,residential,True,20.045,"LINESTRING (11.3001926 44.8341317, 11.2999384 44.8341303)",,,,
84659229,True,Via Trento Trieste,residential,False,38.730000000000004,"LINESTRING (11.2971584 44.8336683, 11.2969931 44.8336296, 11.2967358 44.8334982)",,,,
174500896,False,Via Trento Trieste,residential,True,16.219,"LINESTRING (11.2971584 44.8336683, 11.2972103 44.8336992, 11.2973159 44.8337621)",,,,
200283551,False,Piazza Giuseppe Garibaldi,residential,True,19.351,"LINESTRING (11.2944331 44.8309287, 11.2946651 44.8309854)",2,,,
537989635,False,Via Gregorio Agnini,residential,False,178.72799999999998,"LINESTRING (11.2944331 44.8309287, 11.2936083 44.830699, 11.2934227 44.8306473, 11.2933652 44.8306313, 11.2926568 44.830434, 11.2923235 44.8303412)",,,,
174500905,True,Via Trento Trieste,residential,False,46.4,"LINESTRING (11.2954328 44.8327197, 11.2959084 44.8329654)",,,,
84659083,False,Via B. Ramazzini,residential,False,58.103,"LINESTRING (11.2943982 44.8390426, 11.2942105 44.8385373)",,,,
84659162,False,Via Bastianino,residential,False,100.797,"LINESTRING (11.2943982 44.8390426, 11.2956361 44.8388163)",,,,
84659191,False,Via Francesco Stringa,residential,False,32.141,"LINESTRING (11.2927124 44.8377118, 11.2931043 44.8376323)",,,,
119955756,False,Via Innocenzo Gigli,residential,True,10.974,"LINESTRING (11.2927124 44.8377118, 11.2925762 44.8377321)",,,,
84659132,False,Via Rovere,tertiary,False,151.57399999999998,"LINESTRING (11.2927124 44.8377118, 11.2924292 44.8371953, 11.2920585 44.8366195, 11.2919615 44.8364575)",,,,
84659132,False,Via Rovere,tertiary,True,121.612,"LINESTRING (11.2927124 44.8377118, 11.2927979 44.8378677, 11.2932582 44.8387347)",,,,
84659234,False,Via Monte Grappa,residential,False,44.812,"LINESTRING (11.2919615 44.8364575, 11.2921095 44.8360684)",,,,
537993938,False,Via Battaglia,tertiary,False,174.702,"LINESTRING (11.2919615 44.8364575, 11.2908541 44.8350967)",,,,
84659132,False,Via Rovere,tertiary,True,151.574,"LINESTRING (11.2919615 44.8364575, 11.2920585 44.8366195, 11.2924292 44.8371953, 11.2927124 44.8377118)",,,,
84659083,False,Via B. Ramazzini,residential,False,62.417,"LINESTRING (11.2940161 44.8380311, 11.2938081 44.8374895)",,,,
84659083,False,Via B. Ramazzini,residential,True,58.337,"LINESTRING (11.2940161 44.8380311, 11.2942105 44.8385373)",,,,
84659121,False,Via C. Cignani,residential,False,101.586,"LINESTRING (11.2940161 44.8380311, 11.2952642 44.8378045)",,,,
84659135,False,Via Martiri della Liberazione,residential,True,49.617,"LINESTRING (11.2935831 44.8318118, 11.2941056 44.8320604)",,,,
184601274,True,Via Nazario Sauro,residential,False,16.023,"LINESTRING (11.2935831 44.8318118, 11.2935786 44.8317568, 11.2936512 44.8316842)",,,,
790173865,True,Via G. Marconi,residential,False,77.61500000000001,"LINESTRING (11.2935831 44.8318118, 11.2935145 44.8318133, 11.2931128 44.8316314, 11.2927008 44.8315239)",,,,
84659121,False,Via C. Cignani,residential,True,144.835,"LINESTRING (11.2970378 44.8374656, 11.2952642 44.8378045)",,,,
119955719,False,,residential,True,49.855000000000004,"LINESTRING (11.2970378 44.8374656, 11.29706 44.8373007, 11.2966772 44.8373797)",,,,
499928454,False,Via Giuseppe Maria Crespi,residential,False,58.548,"LINESTRING (11.2970378 44.8374656, 11.2971224 44.8375131, 11.2972716 44.8379505)",,,,
119955785,False,Piazza Redendoristi,residential,False,62.27,"LINESTRING (11.2963655 44.8345737, 11.2963696 44.8351337)",,,,
84659147,True,Via Oberdan,residential,False,105.114,"LINESTRING (11.2963655 44.8345737, 11.2960143 44.8345815, 11.2956028 44.8344142, 11.2951811 44.8342142)",,,,
84659089,False,Viale venticinque Aprile,residential,False,29.704,"LINESTRING (11.2881487 44.8343508, 11.2882614 44.8340959)",,,,
84659089,False,Viale venticinque Aprile,residential,True,23.086,"LINESTRING (11.2881487 44.8343508, 11.2880602 44.8345487)",,,,
84659123,False,Viale della Repubblica,residential,True,160.996,"LINESTRING (11.2903895 44.8340906, 11.2884402 44.83366)",,,,
84659151,False,Via Rotta,secondary,False,31.315,"LINESTRING (11.2903895 44.8340906, 11.290292 44.8343636)",,,,
84659151,False,Via Rotta,secondary,True,31.375,"LINESTRING (11.2903895 44.8340906, 11.2905069 44.833821)",,,,
129205381,False,Via di Sotto,residential,True,162.029,"LINESTRING (11.2890944 44.8371748, 11.289697 44.8357817)",,,,
181614021,False,Via Cassetti,residential,True,81.708,"LINESTRING (11.2890944 44.8371748, 11.2880978 44.8369735)",,,,
84659151,False,Via Rotta,secondary,False,60.143,"LINESTRING (11.290837 44.8330578, 11.2906039 44.8335728)",,,,
84659151,False,Via Rotta,secondary,True,98.262,"LINESTRING (11.290837 44.8330578, 11.2912121 44.8322151)",,,,
500102541,True,Viale del Risorgimento,residential,False,159.792,"LINESTRING (11.290837 44.8330578, 11.2889047 44.832625)",,,,
84659191,False,Via Francesco Stringa,residential,True,101.922,"LINESTRING (11.2950568 44.8372526, 11.2938081 44.8374895)",,,,
499928452,False,Via Scarsellino,residential,False,63.51,"LINESTRING (11.2950568 44.8372526, 11.2952642 44.8378045)",,,,
807117230,False,Via Francesco Stringa,residential,False,32.464,"LINESTRING (11.2950568 44.8372526, 11.2954553 44.8371792)",,,,
84659192,False,Via Sandro Botticelli,residential,True,173.81900000000002,"LINESTRING (11.2950568 44.8372526, 11.294937 44.8370061, 11.2942002 44.8367014, 11.293917 44.8365864, 11.2933474 44.8363536)",,,,
"[84659153, 84659126, 84659182]",False,Viale Stazione,unclassified,False,116.53299999999999,"LINESTRING (11.2898043 44.8319943, 11.2899722 44.8321025, 11.290369 44.832149, 11.2906133 44.8321776, 11.2906904 44.8321824, 11.2908332 44.8321914, 11.2912121 44.8322151)",2,,,
84659228,False,Via Giuseppe Maria Crespi,residential,False,57.349,"LINESTRING (11.2976505 44.8389692, 11.2974613 44.8384712)",,,,
84659120,False,Via Girolamo Agazzi,residential,False,165.07100000000003,"LINESTRING (11.2976505 44.8389692, 11.2979094 44.838922, 11.2994134 44.8383212, 11.2995005 44.8382864)",,,,
1091238453,False,Viale venticinque Aprile,residential,True,60.163,"LINESTRING (11.2889047 44.832625, 11.2886721 44.8331403)",,,,
174500907,True,Via Trento Trieste,residential,False,10.335,"LINESTRING (11.2946194 44.8323949, 11.2944892 44.8323843)",,,,
119951025,False,Via Morandi,residential,False,79.207,"LINESTRING (11.2946194 44.8323949, 11.2943274 44.8327064, 11.294061 44.832987)",,,,
174500896,False,Via Trento Trieste,residential,False,110.578,"LINESTRING (11.2984775 44.8343192, 11.2973159 44.8337621)",,,,
84659078,False,Via Trento Trieste,residential,True,103.938,"LINESTRING (11.2984775 44.8343192, 11.2985266 44.8343576, 11.2986876 44.8344949, 11.2992244 44.8350875)",,,,
84659227,True,Via Balbi Scipione,residential,False,99.15799999999999,"LINESTRING (11.2984775 44.8343192, 11.2988061 44.8340754, 11.2995859 44.8341161)",,,,
84659077,True,Piazza Baccarini,residential,False,18.664,"LINESTRING (11.294695 44.8323057, 11.2946496 44.8323356, 11.2945948 44.8323556, 11.2944892 44.8323843)",,,roundabout,
84659187,True,Via Trento Trieste,residential,False,74.524,"LINESTRING (11.294695 44.8323057, 11.2947125 44.8323314, 11.2950852 44.8325363, 11.2954328 44.8327197)",,,,
84659147,True,Via Oberdan,residential,False,41.779,"LINESTRING (11.2944469 44.8338548, 11.2940175 44.8336347)",,,,
119950985,False,Via Andrea Costa,residential,True,58.307,"LINESTRING (11.2944469 44.8338548, 11.2948405 44.8334109)",,,,
84659135,False,Via Martiri della Liberazione,residential,False,49.617,"LINESTRING (11.2941056 44.8320604, 11.2935831 44.8318118)",,,,
84659077,True,Piazza Baccarini,residential,False,29.647999999999996,"LINESTRING (11.2941056 44.8320604, 11.29415 44.8319979, 11.2941952 44.8319605, 11.2942501 44.8319303, 11.2943121 44.8319086, 11.294379 44.831896)",,,roundabout,
84659124,False,Via Rotta,secondary,False,56.553,"LINESTRING (11.2917724 44.8312593, 11.2914797 44.8317236)",2,,,
499923028,False,Via Guglielmo Marconi,unclassified,True,113.679,"LINESTRING (11.2917724 44.8312593, 11.2904127 44.8309197)",2,,,
54107528,False,Via Rotta,secondary,True,23.979999999999997,"LINESTRING (11.2917724 44.8312593, 11.2918629 44.8311245, 11.2918923 44.8310615)",,,,
84659171,True,Via Guglielmo Marconi,residential,False,79.858,"LINESTRING (11.2917724 44.8312593, 11.2918907 44.8312655, 11.2927319 44.8314803)",,,,
174500817,True,Piazza Giuseppe Garibaldi,residential,False,17.961,"LINESTRING (11.296533 44.8316936, 11.2963434 44.8316041)",2,,,
174500887,True,Corso Giuseppe Mazzini,residential,False,52.995,"LINESTRING (11.296533 44.8316936, 11.2961274 44.8320736)",,,,
538036960,False,Corso Giacomo Matteotti,residential,True,136.123,"LINESTRING (11.296533 44.8316936, 11.2979078 44.8324339)",2,,,
84659162,False,Via Bastianino,residential,True,148.941,"LINESTRING (11.2974613 44.8384712, 11.2956361 44.8388163)",,,,
84659228,False,Via Giuseppe Maria Crespi,residential,False,59.8,"LINESTRING (11.2974613 44.8384712, 11.2972716 44.8379505)",,,,
84659228,False,Via Giuseppe Maria Crespi,residential,True,57.349,"LINESTRING (11.2974613 44.8384712, 11.2976505 44.8389692)",,,,
84659089,False,Viale venticinque Aprile,residential,False,79.497,"LINESTRING (11.2876076 44.8356226, 11.2878953 44.8349374)",,,,
84659157,False,Via per Modena,secondary,True,63.283,"LINESTRING (11.2876076 44.8356226, 11.2884009 44.8355364)",,,,
129205381,False,Via di Sotto,residential,False,162.029,"LINESTRING (11.289697 44.8357817, 11.2890944 44.8371748)",,,,
119951003,False,Piazza Giuseppe Garibaldi,residential,False,21.517,"LINESTRING (11.2956693 44.8312861, 11.2957733 44.8311072)",,,,
174500817,True,Piazza Giuseppe Garibaldi,residential,False,85.959,"LINESTRING (11.2956693 44.8312861, 11.2956492 44.8312801, 11.2946651 44.8309854)",2,,,
84659089,False,Viale venticinque Aprile,residential,False,60.612,"LINESTRING (11.2884402 44.83366, 11.2886721 44.8331403)",,,,
84659089,False,Viale venticinque Aprile,residential,True,50.479,"LINESTRING (11.2884402 44.83366, 11.2882614 44.8340959)",,,,
84659123,False,Viale della Repubblica,residential,False,160.996,"LINESTRING (11.2884402 44.83366, 11.2903895 44.8340906)",,,,
119955688,False,Via Girolamo Agazzi,residential,False,30.439,"LINESTRING (11.2994783 44.8375481, 11.2995767 44.8378128)",,,,
84659219,False,Via Guercino,residential,True,53.51,"LINESTRING (11.2994783 44.8375481, 11.2989039 44.8376393, 11.2988167 44.8376551)",,,,
84659083,False,Via B. Ramazzini,residential,True,62.417,"LINESTRING (11.2938081 44.8374895, 11.2940161 44.8380311)",,,,
84659191,False,Via Francesco Stringa,residential,False,101.922,"LINESTRING (11.2938081 44.8374895, 11.2950568 44.8372526)",,,,
84659191,False,Via Francesco Stringa,residential,True,57.721,"LINESTRING (11.2938081 44.8374895, 11.2931043 44.8376323)",,,,
84659083,False,Via B. Ramazzini,residential,False,131.567,"LINESTRING (11.2938081 44.8374895, 11.2934078 44.836447, 11.2933474 44.8363536)",,,,
84659121,False,Via C. Cignani,residential,False,144.835,"LINESTRING (11.2952642 44.8378045, 11.2970378 44.8374656)",,,,
84659121,False,Via C. Cignani,residential,True,101.586,"LINESTRING (11.2952642 44.8378045, 11.2940161 44.8380311)",,,,
499928452,False,Via Scarsellino,residential,False,56.549,"LINESTRING (11.2952642 44.8378045, 11.2954489 44.8382959)",,,,
499928452,False,Via Scarsellino,residential,True,63.51,"LINESTRING (11.2952642 44.8378045, 11.2950568 44.8372526)",,,,
84659089,False,Viale venticinque Aprile,residential,False,50.479,"LINESTRING (11.2882614 44.8340959, 11.2884402 44.83366)",,,,
84659089,False,Viale venticinque Aprile,residential,True,29.704,"LINESTRING (11.2882614 44.8340959, 11.2881487 44.8343508)",,,,
84659104,False,Viale Costituzione,residential,False,162.028,"LINESTRING (11.2882614 44.8340959, 11.2902209 44.8345345)",,,,
84659089,False,Viale venticinque Aprile,residential,False,45.135,"LINESTRING (11.2878953 44.8349374, 11.2880602 44.8345487)",,,,
84659089,False,Viale venticinque Aprile,residential,True,79.497,"LINESTRING (11.2878953 44.8349374, 11.2876076 44.8356226)",,,,
84659162,False,Via Bastianino,residential,False,148.941,"LINESTRING (11.2956361 44.8388163, 11.2974613 44.8384712)",,,,
84659162,False,Via Bastianino,residential,True,100.797,"LINESTRING (11.2956361 44.8388163, 11.2943982 44.8390426)",,,,
499928452,False,Via Scarsellino,residential,True,59.719,"LINESTRING (11.2956361 44.8388163, 11.2954489 44.8382959)",,,,
84659151,False,Via Rotta,secondary,False,28.639,"LINESTRING (11.2906039 44.8335728, 11.2905069 44.833821)",,,,
84659151,False,Via Rotta,secondary,True,60.143,"LINESTRING (11.2906039 44.8335728, 11.290837 44.8330578)",,,,
84659219,False,Via Guercino,residential,False,126.18,"LINESTRING (11.2972716 44.8379505, 11.2988167 44.8376551)",,,,
84659219,False,Via Guercino,residential,True,148.761,"LINESTRING (11.2972716 44.8379505, 11.2954489 44.8382959)",,,,
84659228,False,Via Giuseppe Maria Crespi,residential,True,59.8,"LINESTRING (11.2972716 44.8379505, 11.2974613 44.8384712)",,,,
499928454,False,Via Giuseppe Maria Crespi,residential,True,58.548,"LINESTRING (11.2972716 44.8379505, 11.2971224 44.8375131, 11.2970378 44.8374656)",,,,
84659089,False,Viale venticinque Aprile,residential,True,60.612,"LINESTRING (11.2886721 44.8331403, 11.2884402 44.83366)",,,,
1091238452,True,Viale della Resistenza,residential,False,159.743,"LINESTRING (11.2886721 44.8331403, 11.2906039 44.8335728)",,,,
1091238453,False,Viale venticinque Aprile,residential,False,60.163,"LINESTRING (11.2886721 44.8331403, 11.2889047 44.832625)",,,,
181614021,False,Via Cassetti,residential,False,25.966,"LINESTRING (11.2877811 44.8369095, 11.2880978 44.8369735)",,,,
84659077,True,Piazza Baccarini,residential,False,67.194,"LINESTRING (11.294379 44.831896, 11.2944636 44.8318938, 11.2945463 44.8319063, 11.2946083 44.8319264, 11.2946634 44.8319547, 11.2947061 44.8319869, 11.2947624 44.8320615, 11.2947797 44.8321448, 11.2947577 44.8322247, 11.2947342 44.8322682, 11.294695 44.8323057)",,,roundabout,
84659083,False,Via B. Ramazzini,residential,False,58.337,"LINESTRING (11.2942105 44.8385373, 11.2940161 44.8380311)",,,,
84659083,False,Via B. Ramazzini,residential,True,58.103,"LINESTRING (11.2942105 44.8385373, 11.2943982 44.8390426)",,,,
84659219,False,Via Guercino,residential,False,101.268,"LINESTRING (11.2942105 44.8385373, 11.2954489 44.8382959)",,,,
84659219,False,Via Guercino,residential,True,78.22999999999999,"LINESTRING (11.2942105 44.8385373, 11.2935093 44.8386826, 11.2933288 44.83872, 11.2932582 44.8387347)",,,,
84659087,False,Via Rotta,secondary,False,33.885000000000005,"LINESTRING (11.2901217 44.8348087, 11.2900975 44.8348663, 11.2899754 44.8350951)",,,,
1247301111,False,Via Rotta,secondary,True,22.326999999999998,"LINESTRING (11.2901217 44.8348087, 11.2901331 44.8347771, 11.290192 44.8346142)",,,,
1247301112,False,Via Battaglia,tertiary,True,24.380000000000003,"LINESTRING (11.2901217 44.8348087, 11.2902784 44.8347636, 11.2904181 44.8347564)",,,,
119911751,False,,residential,False,24.803,"LINESTRING (11.2926253 44.8302784, 11.2923235 44.8303412)",,,,
119911747,False,Via dei Cappuccini,residential,False,33.824,"LINESTRING (11.2906567 44.83043, 11.2905049 44.8307145)",,,,
119911765,False,Via dei Cappuccini,residential,False,69.07,"LINESTRING (11.2906567 44.83043, 11.2903027 44.8304527, 11.2899305 44.8304456, 11.2899062 44.8305492)",,,,
499923028,False,Via Guglielmo Marconi,unclassified,False,113.679,"LINESTRING (11.2904127 44.8309197, 11.2917724 44.8312593)",2,,,
499923026,False,Via dei Cappuccini,residential,True,23.948,"LINESTRING (11.2904127 44.8309197, 11.2904661 44.8308008, 11.2905049 44.8307145)",,,,
54107528,False,Via Rotta,secondary,False,87.013,"LINESTRING (11.2923235 44.8303412, 11.2918923 44.8310615)",,,,
119911751,False,,residential,True,24.803,"LINESTRING (11.2923235 44.8303412, 11.2926253 44.8302784)",,,,
537989635,False,Via Gregorio Agnini,residential,True,178.728,"LINESTRING (11.2923235 44.8303412, 11.2926568 44.830434, 11.2933652 44.8306313, 11.2934227 44.8306473, 11.2936083 44.830699, 11.2944331 44.8309287)",,,,
499923027,False,Via Cimitero,residential,True,50.665,"LINESTRING (11.2899062 44.8305492, 11.2905049 44.8307145)",,,,
119911765,False,Via dei Cappuccini,residential,True,69.07,"LINESTRING (11.2899062 44.8305492, 11.2899305 44.8304456, 11.2903027 44.8304527, 11.2906567 44.83043)",,,,
200283550,False,Piazza Giuseppe Garibaldi,residential,True,17.34,"LINESTRING (11.2959801 44.8311602, 11.2957733 44.8311072)",,,,
184601281,True,Via Generale Bruno Malaguti,residential,False,111.81,"LINESTRING (11.2959801 44.8311602, 11.2966635 44.8303407, 11.2967275 44.8303125)",,,,
84659114,False,Via Torre Portello,residential,False,40.204,"LINESTRING (11.2948405 44.8334109, 11.2944359 44.8331909)",,,,
119950985,False,Via Andrea Costa,residential,False,58.307,"LINESTRING (11.2948405 44.8334109, 11.2944469 44.8338548)",,,,
119950985,False,Via Andrea Costa,residential,True,79.178,"LINESTRING (11.2948405 44.8334109, 11.2953752 44.8328082)",,,,
84659114,False,Via Torre Portello,residential,True,36.217,"LINESTRING (11.2948405 44.8334109, 11.2950091 44.8334958, 11.2952125 44.8336019)",,,,
84659229,True,Via Trento Trieste,residential,False,38.535,"LINESTRING (11.2961866 44.8332209, 11.2957927 44.8330158)",,,,
119951006,False,Via Petocchi,residential,False,77.94,"LINESTRING (11.2961866 44.8332209, 11.2957428 44.8336756, 11.2955917 44.8337776)",,,,
129205343,True,Via di Sotto,unclassified,False,12.163,"LINESTRING (11.2897503 44.8353463, 11.2898486 44.8354306)",,,,
84659157,False,Via per Modena,secondary,False,18.125,"LINESTRING (11.2897503 44.8353463, 11.2896118 44.8354118, 11.289551 44.8354245)",,,,
"[181614028, 84659157]",False,"['Via per Modena', 'Via Rotta']",secondary,True,33.598,"LINESTRING (11.2897503 44.8353463, 11.2897914 44.8353268, 11.2898968 44.8352196, 11.2899754 44.8350951)",,,,
119911747,False,Via dei Cappuccini,residential,True,33.824,"LINESTRING (11.2905049 44.8307145, 11.2906567 44.83043)",,,,
119950974,False,,residential,True,116.013,"LINESTRING (11.2905049 44.8307145, 11.2918923 44.8310615)",,,,
499923027,False,Via Cimitero,residential,False,50.665,"LINESTRING (11.2905049 44.8307145, 11.2899062 44.8305492)",,,,
499923026,False,Via dei Cappuccini,residential,False,23.948,"LINESTRING (11.2905049 44.8307145, 11.2904661 44.8308008, 11.2904127 44.8309197)",,,,
84659151,False,Via Rotta,secondary,False,19.813,"LINESTRING (11.290292 44.8343636, 11.2902209 44.8345345)",,,,
84659151,False,Via Rotta,secondary,True,31.315,"LINESTRING (11.290292 44.8343636, 11.2903895 44.8340906)",,,,
119951020,False,Via Battaglia,tertiary,False,29.992,"LINESTRING (11.290292 44.8343636, 11.2903074 44.834513, 11.2903891 44.834618)",,,,
157092697,True,Via Po,secondary,False,22.863,"LINESTRING (11.2990446 44.8313499, 11.299068 44.8314195, 11.2990624 44.8315535)",,SP10,,
84659147,True,Via Oberdan,residential,False,70.348,"LINESTRING (11.2951811 44.8342142, 11.2944469 44.8338548)",,,,
119951006,False,Via Petocchi,residential,True,59.316,"LINESTRING (11.2951811 44.8342142, 11.2955337 44.8337936, 11.2955917 44.8337776)",,,,
119951025,False,Via Morandi,residential,True,60.403,"LINESTRING (11.2936311 44.8334366, 11.294061 44.832987)",,,,
499928449,True,Via Morandi,residential,False,92.266,"LINESTRING (11.2936311 44.8334366, 11.2926808 44.8329525)",,,,
84659114,False,Via Torre Portello,residential,False,35.718,"LINESTRING (11.2955917 44.8337776, 11.2952125 44.8336019)",,,,
84659114,False,Via Torre Portello,residential,True,122.31099999999999,"LINESTRING (11.2955917 44.8337776, 11.2956278 44.8337778, 11.29588 44.8339017, 11.2960383 44.8339393, 11.2961378 44.8339855, 11.2961929 44.8339722, 11.2963789 44.8338467, 11.296538 44.8336891, 11.2965652 44.8336629, 11.2967358 44.8334982)",,,,
119951006,False,Via Petocchi,residential,False,59.316,"LINESTRING (11.2955917 44.8337776, 11.2955337 44.8337936, 11.2951811 44.8342142)",,,,
119951006,False,Via Petocchi,residential,True,77.94,"LINESTRING (11.2955917 44.8337776, 11.2957428 44.8336756, 11.2961866 44.8332209)",,,,
119950962,False,Via Grossi L.,residential,True,67.114,"LINESTRING (11.2923504 44.8338293, 11.2914993 44.8338255)",,,,
84659234,False,Via Monte Grappa,residential,False,103.068,"LINESTRING (11.2923504 44.8338293, 11.2923319 44.8336242, 11.2923594 44.83347, 11.2924322 44.8333268, 11.2926808 44.8329525)",,,,
84659234,False,Via Monte Grappa,residential,True,124.42200000000001,"LINESTRING (11.2923504 44.8338293, 11.2923901 44.8342567, 11.2923381 44.8347566, 11.2923097 44.8349449)",,,,
119950980,False,Via Cassetti,residential,True,87.606,"LINESTRING (11.2880871 44.8361908, 11.2881503 44.8367741, 11.2880978 44.8369735)",,,,
84659229,True,Via Trento Trieste,residential,False,40.209,"LINESTRING (11.2957927 44.8330158, 11.2953752 44.8328082)",,,,
119950993,False,Via Maurizi,residential,False,79.628,"LINESTRING (11.2957927 44.8330158, 11.2952125 44.8336019)",,,,
119951009,True,Corso Cavour,residential,False,121.727,"LINESTRING (11.2961274 44.8320736, 11.2973823 44.8327111)",,,,
