osmid,name,highway,oneway,reversed,length,access,geometry,tunnel,ref,junction,maxspeed,width,lanes,bridge
538545703,Strada delle Conce,secondary,False,True,6.972,,"LINESTRING (12.1037175 42.7179387, 12.1037179 42.717876)",,,,,,,
23207889,Strada delle Conce,secondary,False,False,25.766,,"LINESTRING (12.1037175 42.7179387, 12.1037227 42.7180585, 12.1037062 42.7181697)",,,,,,,
23207882,Strada di Porta Romana,secondary,True,False,9.203,,"LINESTRING (12.1035875 42.7177345, 12.1035564 42.7177, 12.1035478 42.7176591)",,SR71ter,roundabout,,,,
23207884,Strada di Porta Romana,secondary,True,False,35.649,,"LINESTRING (12.1035478 42.7176591, 12.103499 42.7176232, 12.1034702 42.717571, 12.1034534 42.7175118, 12.1034682 42.7174241, 12.1034983 42.7173633)",,SR71ter,,,,,
321280969,Strada di Porta Romana,secondary,True,False,15.211999999999998,,"LINESTRING (12.1035478 42.7176591, 12.1035662 42.7176155, 12.1036097 42.717583, 12.1036686 42.7175687)",,SR71ter,roundabout,,,,
186402420,Strada di Porta Romana,unclassified,True,False,27.758,,"LINESTRING (12.1036686 42.7175687, 12.1038011 42.7175242, 12.1039784 42.7174662)",,SR71ter,,,,,
321280969,Strada di Porta Romana,secondary,True,False,17.601000000000003,,"LINESTRING (12.1036686 42.7175687, 12.103722 42.7175737, 12.1037683 42.7175939, 12.1037997 42.7176261, 12.1038109 42.7176648)",,SR71ter,roundabout,,,,
1038210503,Strada di Porta Romana,secondary,True,False,7.591,,"LINESTRING (12.1038109 42.7176648, 12.1038028 42.7176984, 12.1037794 42.7177279)",,SR71ter,roundabout,,,,
23207885,Strada delle Conce,secondary,True,False,17.217,,"LINESTRING (12.1037794 42.7177279, 12.1037179 42.717876)",,,,,,,
23207882,Strada di Porta Romana,secondary,True,False,17.473,,"LINESTRING (12.1037794 42.7177279, 12.1037372 42.717752, 12.1036854 42.7177618, 12.1036326 42.7177556, 12.1035875 42.7177345)",,SR71ter,roundabout,,,,
"[581513133, 23207887]","['Strada di Porta Romana', 'Strada statale 71 Umbro Casentinese']",secondary,True,False,30.117000000000004,,"LINESTRING (12.1034983 42.7173633, 12.1034959 42.7174116, 12.1035044 42.7174606, 12.1035299 42.7175108, 12.1035673 42.7175391, 12.1036686 42.7175687)",,SR71ter,,,,,
23207883,Strada di Porta Romana,unclassified,True,False,26.031,,"LINESTRING (12.1039784 42.7174662, 12.1038581 42.7175957, 12.1038109 42.7176648)",,SR71ter,,,,,
"[23207888, 23207897, 1038058624]",Strada di Porta Romana,unclassified,False,False,454.30999999999995,,"LINESTRING (12.1039784 42.7174662, 12.1040341 42.7174527, 12.1051275 42.7171653, 12.1052661 42.7171202, 12.1057442 42.7168988, 12.106123 42.7167258, 12.1061949 42.7166842, 12.1069146 42.7162811, 12.1073912 42.7160524, 12.1074717 42.7160137, 12.1075748 42.715968, 12.1077222 42.7159075, 12.10785 42.7158992, 12.1079067 42.7159317, 12.1079257 42.7159825, 12.1078986 42.7161861, 12.1078045 42.7163281, 12.1077364 42.7164308, 12.1077574 42.7165569, 12.1077742 42.7166541)",,SR71ter,,,,,
23207886,Strada delle Conce,secondary,True,False,19.001,,"LINESTRING (12.1037179 42.717876, 12.1035875 42.7177345)",,,,,,,
538545703,Strada delle Conce,secondary,False,False,6.972,,"LINESTRING (12.1037179 42.717876, 12.1037175 42.7179387)",,,,,,,
23207897,,unclassified,False,False,17.187,,"LINESTRING (12.1077742 42.7166541, 12.1079104 42.7167719)",,,,,,,
"[1038058624, 23207897, 23207888]",Strada di Porta Romana,unclassified,False,True,454.30999999999995,,"LINESTRING (12.1077742 42.7166541, 12.1077574 42.7165569, 12.1077364 42.7164308, 12.1078045 42.7163281, 12.1078986 42.7161861, 12.1079257 42.7159825, 12.1079067 42.7159317, 12.10785 42.7158992, 12.1077222 42.7159075, 12.1075748 42.715968, 12.1074717 42.7160137, 12.1073912 42.7160524, 12.1069146 42.7162811, 12.1061949 42.7166842, 12.106123 42.7167258, 12.1057442 42.7168988, 12.1052661 42.7171202, 12.1051275 42.7171653, 12.1040341 42.7174527, 12.1039784 42.7174662)",,SR71ter,,,,,
503192467,Via Ripa Medici,residential,False,True,179.097,,"LINESTRING (12.1077742 42.7166541, 12.1077227 42.7166056, 12.1076788 42.7165466, 12.1076233 42.7164593, 12.1075628 42.716369, 12.1075284 42.716331, 12.1074759 42.7162989, 12.1074274 42.7162647, 12.1073423 42.7161869, 12.1072945 42.716209, 12.1071738 42.7162905, 12.1069915 42.7164413, 12.1067495 42.7165347, 12.1067158 42.7165487, 12.1063824 42.7166989, 12.1062633 42.7167908, 12.1062326 42.7168145)",,,,,,,
23207897,,unclassified,False,True,17.187,,"LINESTRING (12.1079104 42.7167719, 12.1077742 42.7166541)",,,,,,,
23207898,Via Giuseppe Garibaldi,residential,False,False,64.149,,"LINESTRING (12.1079104 42.7167719, 12.1079007 42.7168188, 12.1076683 42.7170228, 12.1075123 42.71726)",,,,,,,
24928131,Via degli Alberici,residential,True,False,154.73800000000003,,"LINESTRING (12.1079104 42.7167719, 12.1082032 42.7165527, 12.108343 42.7164561, 12.1085138 42.7163165, 12.1086846 42.7161758, 12.1088709 42.7159639, 12.1089042 42.7159318, 12.1089253 42.7159078, 12.1089875 42.7157904, 12.10905 42.7156795)",,,,30,,,
23207898,Via Giuseppe Garibaldi,residential,False,True,64.149,,"LINESTRING (12.1075123 42.71726, 12.1076683 42.7170228, 12.1079007 42.7168188, 12.1079104 42.7167719)",,,,,,,
23207902,Via Giuseppe Garibaldi,residential,True,False,102.988,destination,"LINESTRING (12.1075123 42.71726, 12.1075712 42.7173361, 12.1079164 42.7176583, 12.1079452 42.717686, 12.1082071 42.7178661, 12.1082209 42.7179959)",,,,,,,
"[507366699, 507366700, 23207899]",Piazza Ranieri,residential,True,False,84.969,,"LINESTRING (12.1075123 42.71726, 12.1074422 42.7172586, 12.1073301 42.7172569, 12.1072085 42.7172423, 12.1071513 42.7172429, 12.1069015 42.7173216, 12.1067792 42.7173846, 12.1065774 42.7175006)",building_passage,,,,,,
"[23207901, 30627110]","['Via Loggia dei Mercanti', 'Piazza della Repubblica']",residential,True,False,86.708,,"LINESTRING (12.1071971 42.7180533, 12.1073288 42.7181011, 12.1077909 42.7182687, 12.108058 42.7184866)",,,,,,,
24928170,Via Pianzola,residential,False,True,45.010999999999996,,"LINESTRING (12.106725 42.7176844, 12.1065495 42.7178521, 12.1064477 42.7180303)",,,,,,,
30627110,Via Loggia dei Mercanti,residential,True,False,56.304,,"LINESTRING (12.106725 42.7176844, 12.1070772 42.7179596, 12.1071971 42.7180533)",,,,,,,
503126795,Via Ranieri,residential,True,False,20.977,,"LINESTRING (12.1065774 42.7175006, 12.1063664 42.7176081)",,,,20,,,
"[117056244, 30627110]","['Via Loggia dei Mercanti', 'Piazza Ranieri']",residential,True,False,23.963,,"LINESTRING (12.1065774 42.7175006, 12.1066023 42.717554, 12.1066203 42.7175822, 12.106725 42.7176844)",,,,,,,
"[30627134, 23207911]","['Via della Misericordia seconda', 'Piazza Ascanio Vitozzi']",residential,True,False,25.270000000000003,,"LINESTRING (12.1086007 42.7190129, 12.1086312 42.7191122, 12.1086459 42.7192372)",,,,,,,
23207912,Via Pecorelli,residential,True,False,29.817,,"LINESTRING (12.1078397 42.7194423, 12.107824 42.7191744)",,,,,,,
129297481,Piazza dell'Erba,residential,False,True,16.109,,"LINESTRING (12.1077042 42.7187134, 12.1076589 42.7185724)",,,,,,,
"[129297480, 23207913]","[""Piazza dell'Erba"", 'Via Magalotti']",residential,True,False,59.370999999999995,,"LINESTRING (12.1077042 42.7187134, 12.1074691 42.7188, 12.1073962 42.7188265, 12.107014 42.7188358)",,,,,,,
129297480,Via Magalotti,residential,True,False,21.242,,"LINESTRING (12.107014 42.7188358, 12.1067619 42.718789)",,,,,,,
24928188,Via Benuccio,residential,False,False,57.528999999999996,,"LINESTRING (12.107014 42.7188358, 12.1069755 42.7191012, 12.1069628 42.7193515)",,,,,,,
24928185,Via dell'Olmo,residential,False,False,60.514,,"LINESTRING (12.1067619 42.718789, 12.1066103 42.7193217)",,,,,,,
129297480,Via Magalotti,residential,True,False,30.482,,"LINESTRING (12.1067619 42.718789, 12.1064214 42.7186769)",,,,,,,
"[503126795, 23207907]",Via Ranieri,residential,True,False,66.081,,"LINESTRING (12.1063664 42.7176081, 12.1060303 42.7178126, 12.1058936 42.7178959, 12.1057453 42.7179888)",,,,20,,,
"[23207908, 507376710, 507376711]",Via Ripa Serancia,residential,True,False,74.08,,"LINESTRING (12.1063664 42.7176081, 12.1062272 42.7175821, 12.106122 42.717567, 12.106101 42.7175625, 12.1059298 42.7175342, 12.1058764 42.7175109, 12.1057245 42.7174026, 12.1055457 42.7173682)",building_passage,,,,,,
23207906,Via della Cava,tertiary,True,False,100.506,,"LINESTRING (12.1053926 42.7184143, 12.1052094 42.7183873, 12.1047944 42.7183361, 12.104608 42.7182721, 12.104254 42.7181104)",,,,,,,
"[67383994, 23207909]",Via Ripa Medici,residential,True,False,91.746,,"LINESTRING (12.1055457 42.7173682, 12.105626 42.7172625, 12.1057616 42.7171104, 12.1057817 42.7170665, 12.1057671 42.7170299, 12.1057574 42.7170055, 12.1059108 42.7169094, 12.1060945 42.7168186, 12.1062326 42.7168145)",,,,30,,,
"[503126818, 503126819, 503126823, 24928167, 601783708, 503126814, 503126815]","['Piazza Malcorini', 'Via Volsinia', 'Via Ripa Serancia', 'Via Malcorini']",residential,False,False,265.06800000000004,,"LINESTRING (12.1055457 42.7173682, 12.1054367 42.7173858, 12.1052557 42.7174827, 12.1050622 42.7175484, 12.1051648 42.7177431, 12.1052512 42.7178501, 12.1053044 42.717925, 12.1054101 42.7180755, 12.1053846 42.7180902, 12.1052611 42.7181234, 12.1051942 42.7181414, 12.1051499 42.7181375, 12.1049231 42.7179968, 12.1047422 42.7181158, 12.1047006 42.7181011, 12.1042755 42.7178892, 12.1041818 42.7178322, 12.1041393 42.7178083, 12.1040123 42.7177849, 12.1039564 42.7178363, 12.1039292 42.717872, 12.1038967 42.7179144)",,,,,1.7,,
503192467,Via Ripa Medici,residential,False,False,179.097,,"LINESTRING (12.1062326 42.7168145, 12.1062633 42.7167908, 12.1063824 42.7166989, 12.1067158 42.7165487, 12.1067495 42.7165347, 12.1069915 42.7164413, 12.1071738 42.7162905, 12.1072945 42.716209, 12.1073423 42.7161869, 12.1074274 42.7162647, 12.1074759 42.7162989, 12.1075284 42.716331, 12.1075628 42.716369, 12.1076233 42.7164593, 12.1076788 42.7165466, 12.1077227 42.7166056, 12.1077742 42.7166541)",,,,,,,
44381036,Piazza Santa Chiara,unclassified,False,False,11.839,,"LINESTRING (12.1094407 42.7153173, 12.1095069 42.7152998, 12.1095814 42.715302)",,,,,,,
24928148,Via Lupicini,residential,False,True,37.529,,"LINESTRING (12.1103766 42.7155822, 12.1100539 42.7158224)",,,,,,,
"[44381034, 117917189]",Via Ippolito Scalza,"['residential', 'unclassified']",True,False,78.334,,"LINESTRING (12.1103766 42.7155822, 12.1104833 42.7158885, 12.1104997 42.7160791, 12.1105037 42.7162764)",,,,30,,1,
"[129203113, 23207916]","['Via dei Marsciano', 'Via Beato Angelico']",unclassified,True,False,44.021,,"LINESTRING (12.1104791 42.7165363, 12.1103797 42.7164966, 12.110324 42.7165302, 12.1102499 42.7167061, 12.1102452 42.7167817)",,,,,,,
"[581480891, 23207917]",Via Cipriano Manente,unclassified,True,False,34.339,,"LINESTRING (12.1100691 42.7177798, 12.1100994 42.7178758, 12.1102756 42.7178884, 12.1103001 42.7178798, 12.1103818 42.7178745)",,,,,,,
24928149,Vicolo Albani,residential,True,False,36.777,,"LINESTRING (12.1100691 42.7177798, 12.1099593 42.7176017, 12.1098724 42.7174825)",,,,,,,
23207919,Via Cesare Nebbia,unclassified,True,False,126.93400000000001,destination,"LINESTRING (12.113316 42.7181265, 12.1137567 42.7178729, 12.114037 42.7177446, 12.1142888 42.7175687, 12.114518 42.7174086)",,,,,,2,
23207919,Via Cesare Nebbia,unclassified,True,False,36.364,destination,"LINESTRING (12.114518 42.7174086, 12.1148591 42.7171985)",,,,,,2,
35268213,Via Sant'Angelo,residential,False,False,134.124,destination,"LINESTRING (12.114518 42.7174086, 12.1148986 42.7176806, 12.1147556 42.7178236, 12.1145744 42.7183715, 12.1144743 42.7183577)",,,,,,,
23207921,Corso Cavour,residential,False,False,64.768,destination,"LINESTRING (12.1129699 42.7186379, 12.1121781 42.7186086)",,,,,,,
"[23207928, 129413423]",Via Cesare Nebbia,unclassified,True,False,58.925000000000004,destination,"LINESTRING (12.1129699 42.7186379, 12.1129876 42.7186055, 12.1130408 42.7185185, 12.113201 42.7183745, 12.1133307 42.7182644, 12.1133811 42.7182073)",,,,,,,
23207921,Corso Cavour,residential,False,True,119.95999999999998,destination,"LINESTRING (12.1107505 42.7184345, 12.1108699 42.7184726, 12.1110359 42.718511, 12.1111975 42.7185346, 12.1115437 42.7185299, 12.1117729 42.718599, 12.112006 42.7186045, 12.1121781 42.7186086)",,,,,,,
"[117832466, 30627107]","['Via della Costituente', 'Piazza del Popolo']",residential,True,False,86.178,destination,"LINESTRING (12.1107505 42.7184345, 12.1107274 42.7185826, 12.1106451 42.719051, 12.1106385 42.7191095, 12.1106311 42.7192043)",,,,,,,
"[23207938, 67383988]","['Piazza Vivaria', 'Piazza del Popolo']",residential,True,False,61.07900000000001,,"LINESTRING (12.1106311 42.7192043, 12.111076 42.7192292, 12.1112969 42.7192552, 12.1113717 42.7192708)",,,,,,,
88504104,Corso Cavour,unclassified,True,False,27.97,destination,"LINESTRING (12.1133077 42.7186789, 12.1129699 42.7186379)",,,,20,6,,
129413423,Via Cesare Nebbia,unclassified,True,False,10.441,destination,"LINESTRING (12.1133811 42.7182073, 12.113316 42.7181265)",,,,,,,
23207918,Via Sant'Angelo,unclassified,True,False,91.777,destination,"LINESTRING (12.1133811 42.7182073, 12.1135237 42.7181899, 12.1137221 42.7182101, 12.1140165 42.7182665, 12.1144743 42.7183577)",,,,,,,
117820378,Piazza Vivaria,residential,True,False,23.991,,"LINESTRING (12.1113717 42.7192708, 12.1112844 42.7194768)",,,,,,,
"[23207938, 117820379]",Piazza Vivaria,residential,True,False,23.494999999999997,,"LINESTRING (12.1113717 42.7192708, 12.1116198 42.7193205, 12.1116086 42.7193413)",,,,,,,
"[1162464597, 30627125]","['Piazza Corsica', 'Via Corsica']",residential,True,False,52.536,,"LINESTRING (12.1112481 42.7197467, 12.1110171 42.7200656, 12.1110198 42.7201768)",,,,,,,
35268207,Via degli Orti,residential,False,False,82.03800000000001,destination,"LINESTRING (12.1112481 42.7197467, 12.111876 42.719924, 12.1121785 42.7200237)",,,,,,,
23207940,Via delle Donne,residential,False,False,48.427,destination,"LINESTRING (12.1116086 42.7193413, 12.1121697 42.7194818)",,,,,,,
117820379,Piazza Vivaria,residential,True,False,23.926,,"LINESTRING (12.1116086 42.7193413, 12.1114808 42.7195349)",,,,,,,
23207940,Via delle Donne,residential,False,False,13.22,destination,"LINESTRING (12.1121697 42.7194818, 12.1122498 42.7193785)",,,,,,,
23207940,Via delle Donne,residential,False,True,48.427,destination,"LINESTRING (12.1121697 42.7194818, 12.1116086 42.7193413)",,,,,,,
35268211,Vicolo del Pozzo Bianco,residential,False,True,20.104,destination,"LINESTRING (12.1121697 42.7194818, 12.112041 42.7196359)",,,,,,,
23207940,Via delle Donne,residential,False,True,13.22,destination,"LINESTRING (12.1122498 42.7193785, 12.1121697 42.7194818)",,,,,,,
23207940,Via delle Donne,residential,False,False,80.59700000000001,destination,"LINESTRING (12.1122498 42.7193785, 12.1125505 42.719454, 12.1131232 42.7194448, 12.1132184 42.7194537)",,,,,,,
35268232,Via Angelo da Orvieto,residential,True,False,19.679,destination,"LINESTRING (12.1144281 42.7194789, 12.1144415 42.7196556)",,,,,,,
23207940,Via delle Donne,residential,False,True,99.35000000000001,destination,"LINESTRING (12.1144281 42.7194789, 12.1137547 42.719427, 12.1135057 42.7194542, 12.1132184 42.7194537)",,,,,,,
24928180,Via Malabranca,residential,True,False,16.558,,"LINESTRING (12.105985 42.7187364, 12.1057828 42.7187261)",,,,,,,
24928179,Via del Paradiso,residential,True,False,123.248,,"LINESTRING (12.105985 42.7187364, 12.1059672 42.7189907, 12.1059233 42.7191664, 12.1058683 42.7193018, 12.1058464 42.7195215, 12.1058143 42.7197323, 12.1058074 42.7198336)",,,,,,,
24928180,Via Malabranca,residential,True,False,98.27799999999999,,"LINESTRING (12.1057828 42.7187261, 12.1055612 42.718714, 12.1054457 42.7187118, 12.1053623 42.7187125, 12.1052859 42.7187169, 12.1052034 42.7187235, 12.1051232 42.718733, 12.1050661 42.7187423, 12.1050061 42.7187528, 12.1049497 42.7187637, 12.1049009 42.7187747, 12.1048551 42.7187896, 12.1048169 42.7188046, 12.1047865 42.718818, 12.1047554 42.7188332, 12.1047 42.7188677, 12.1046446 42.7189022)",,,,,,,
"[117043264, 24928182, 117043263]","['Piazza Simoncelli', 'Via dei Simoncelli']",residential,False,False,68.438,,"LINESTRING (12.1057828 42.7187261, 12.105692 42.7189411, 12.1056415 42.7190817, 12.1054418 42.7191549, 12.1054312 42.7191788, 12.1054172 42.7192337)",,,,,,,
24928180,Via Malabranca,residential,True,False,27.504,,"LINESTRING (12.104296 42.7192088, 12.1041827 42.7193272, 12.1041388 42.7193544, 12.1040635 42.7193787)",,,,,,,
503126799,Via del Caccia,residential,True,False,59.626999999999995,,"LINESTRING (12.104296 42.7192088, 12.1040538 42.7191408, 12.1038887 42.7190901, 12.1036227 42.7190022)",,,,20,,,
24928174,Via Francalancia,residential,False,False,45.373999999999995,,"LINESTRING (12.1054172 42.7192337, 12.1051521 42.7192347, 12.1048688 42.7192813)",,,,,,,
117043263,Via dei Simoncelli,residential,False,False,51.41799999999999,,"LINESTRING (12.1054172 42.7192337, 12.1053425 42.7194773, 12.1053088 42.7196129, 12.1052963 42.7196872)",,,,,,,
"[117043264, 24928182, 117043263]","['Piazza Simoncelli', 'Via dei Simoncelli']",residential,False,True,68.43799999999999,,"LINESTRING (12.1054172 42.7192337, 12.1054312 42.7191788, 12.1054418 42.7191549, 12.1056415 42.7190817, 12.105692 42.7189411, 12.1057828 42.7187261)",,,,,,,
24928189,Piazza San Giovenale,residential,False,True,10.233,,"LINESTRING (12.1040635 42.7193787, 12.1041237 42.7194594)",,,,,,,
"[24928176, 67383986]",Via Volsinia,residential,True,False,161.728,,"LINESTRING (12.1040635 42.7193787, 12.1039378 42.7193935, 12.1037804 42.7194056, 12.1035755 42.7194253, 12.1033138 42.7194265, 12.1032165 42.7194288, 12.1031371 42.7194107, 12.1031315 42.7193197, 12.1031435 42.7192484, 12.1030882 42.719188, 12.1030622 42.7191467, 12.1030929 42.7190943, 12.1034108 42.7188069, 12.1034581 42.7187588)",,,,,,,
503126799,Via del Caccia,residential,True,False,18.971,,"LINESTRING (12.1036227 42.7190022, 12.1036791 42.7188367)",,,,20,,,
503126800,Vicolo del Caccia,residential,False,True,11.769,,"LINESTRING (12.1036227 42.7190022, 12.1034796 42.71899)",,,,,,,
24928178,Via del Caccia,residential,False,True,27.319,,"LINESTRING (12.1040869 42.7184016, 12.1037732 42.7183165)",,,,,,,
24928181,Via del Caccia,residential,True,False,35.14,,"LINESTRING (12.1040869 42.7184016, 12.104254 42.7181104)",,,,,,,
24928177,Via del Caccia,residential,False,False,20.025,,"LINESTRING (12.1034581 42.7187588, 12.1036791 42.7188367)",,,,,,,
67383986,Via Volsinia,residential,True,False,57.135000000000005,,"LINESTRING (12.1034581 42.7187588, 12.1035621 42.7186351, 12.1036482 42.7185955, 12.103727 42.7184301, 12.1037732 42.7183165)",,,,,,,
24928178,Via del Caccia,residential,False,False,27.319,,"LINESTRING (12.1037732 42.7183165, 12.1040869 42.7184016)",,,,,,,
"[67383986, 24928172, 503126813]",Via Volsinia,residential,True,False,45.953,,"LINESTRING (12.1037732 42.7183165, 12.1038335 42.7181564, 12.1038778 42.7180372, 12.1038967 42.7179144)",,,,,,,yes
503126812,Via Ripa Serancia,residential,False,True,33.476,,"LINESTRING (12.104002 42.7176295, 12.1039381 42.71771, 12.1038935 42.7178656, 12.1038967 42.7179144)",,,,,,,
24928177,Via del Caccia,residential,False,True,20.025,,"LINESTRING (12.1036791 42.7188367, 12.1034581 42.7187588)",,,,,,,
24928181,Via del Caccia,residential,True,False,59.064,,"LINESTRING (12.1036791 42.7188367, 12.1037084 42.7187893, 12.1038268 42.7186839, 12.1039632 42.7185625, 12.1039757 42.7185514, 12.1040869 42.7184016)",,,,,,,
24928189,Piazza San Giovenale,residential,False,False,10.233,,"LINESTRING (12.1041237 42.7194594, 12.1040635 42.7193787)",,,,,,,
24928174,Via Francalancia,residential,False,True,65.12299999999999,,"LINESTRING (12.1041237 42.7194594, 12.1042188 42.7194325, 12.1044477 42.719337, 12.1045525 42.7193035, 12.1048688 42.7192813)",,,,,,,
"[24928189, 503126798]","['Via Guerrieri Gonzaga', 'Piazza San Giovenale']",residential,False,True,83.54400000000001,,"LINESTRING (12.1041237 42.7194594, 12.1042702 42.71969, 12.1043701 42.7197278, 12.1049322 42.7197609)",,,,,,,
24928168,Vicolo Francalancia,residential,False,False,47.07299999999999,,"LINESTRING (12.1048688 42.7192813, 12.104866 42.7192172, 12.104863 42.7191879, 12.104857 42.719162, 12.1048439 42.7191376, 12.1048262 42.7191146, 12.1047894 42.719076, 12.1046446 42.7189022)",,,,,,,
24928174,Via Francalancia,residential,False,False,65.123,,"LINESTRING (12.1048688 42.7192813, 12.1045525 42.7193035, 12.1044477 42.719337, 12.1042188 42.7194325, 12.1041237 42.7194594)",,,,,,,
24928174,Via Francalancia,residential,False,True,45.373999999999995,,"LINESTRING (12.1048688 42.7192813, 12.1051521 42.7192347, 12.1054172 42.7192337)",,,,,,,
24928180,Via Malabranca,residential,True,False,44.422,,"LINESTRING (12.1046446 42.7189022, 12.104296 42.7192088)",,,,,,,
24928168,Vicolo Francalancia,residential,False,True,47.073,,"LINESTRING (12.1046446 42.7189022, 12.1047894 42.719076, 12.1048262 42.7191146, 12.1048439 42.7191376, 12.104857 42.719162, 12.104863 42.7191879, 12.104866 42.7192172, 12.1048688 42.7192813)",,,,,,,
23207905,Via della Commenda,residential,True,False,48.222,,"LINESTRING (12.106733 42.7183194, 12.1069987 42.718187, 12.1071971 42.7180533)",,,,,,,
"[24928170, 507366697, 507366698]",Via Pianzola,residential,False,False,43.038,,"LINESTRING (12.106733 42.7183194, 12.1066738 42.7182821, 12.1066215 42.7182481, 12.10657 42.7182206, 12.1064777 42.7181594, 12.1064442 42.7181367, 12.1064394 42.7180887, 12.1064477 42.7180303)",yes,,,,,,
24928169,Vicolo Pianzola,residential,False,False,31.586000000000002,,"LINESTRING (12.1064477 42.7180303, 12.1062788 42.717975, 12.1061771 42.7179157, 12.106124 42.7178801)",,,,,,,
24928170,Via Pianzola,residential,False,False,45.010999999999996,,"LINESTRING (12.1064477 42.7180303, 12.1065495 42.7178521, 12.106725 42.7176844)",,,,,,,
