osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,width,maxspeed,access
"[202523015, 202523009, 136037993, 159379567]",True,,,"['Via della Torre', 'Via del Castello', 'Piazza Guido Masi', 'Via Uzielli']",residential,False,198.886,"LINESTRING (10.9278718 43.7886359, 10.9278127 43.788544, 10.927658 43.7884155, 10.9271852 43.7880108, 10.9270521 43.7878727, 10.9270413 43.78785, 10.9270558 43.7878382, 10.9271858 43.7877898, 10.9271602 43.7877526, 10.9275025 43.7876219, 10.9275173 43.7875947, 10.9275083 43.7875584, 10.927375 43.7874186, 10.9272423 43.7873512)",,,permissive
60913470,False,,,Via Belvedere,residential,True,193.05299999999997,"LINESTRING (10.9302132 43.7916243, 10.9301414 43.7915642, 10.930044 43.7915871, 10.9297261 43.7917501, 10.9296801 43.7917458, 10.9296561 43.7917172, 10.9295667 43.7915346, 10.9295356 43.7912734, 10.9293146 43.7907392, 10.9291897 43.7905373)",,,
"[451411553, 1255709621]",True,,,"['Via Renato Fucini', 'Piazza Leonardo Da Vinci']",secondary,False,69.517,"LINESTRING (10.9265244 43.7872372, 10.9264843 43.7870826, 10.9264738 43.7869778, 10.9264763 43.7869473, 10.9265167 43.7867598, 10.9265593 43.78666, 10.9265748 43.7866236)",,,
202522987,True,,,Via Giorgio La Pira,residential,False,47.972,"LINESTRING (10.9268927 43.787502, 10.9268733 43.7875174, 10.9268476 43.7875273, 10.9268142 43.7875332, 10.9267348 43.787458, 10.9265852 43.7872761, 10.9265244 43.7872372)",,,permissive
"[202523008, 202522988, 799091151]",True,,,"['Via Bonifazio', 'Piazza dei Guidi', 'Via Giorgio La Pira']",residential,False,170.70100000000002,"LINESTRING (10.9268927 43.787502, 10.9267723 43.7873421, 10.9267005 43.7872049, 10.9266838 43.7871314, 10.9266665 43.7870414, 10.9266462 43.7869373, 10.9268552 43.7868542, 10.9269634 43.7867793, 10.9270069 43.7867664, 10.9270622 43.7868501, 10.9271213 43.786952, 10.9272211 43.7871236, 10.9272637 43.7872849, 10.9272423 43.7873512)",,,permissive
451397782,False,,,Via Lamporecchiana,unclassified,True,76.71600000000001,"LINESTRING (10.9236236 43.7882193, 10.9232821 43.7881181, 10.9230217 43.7879948, 10.9228149 43.7878638)",,,
"[202523008, 900014427]",True,,,Via Bonifazio,residential,False,32.739,"LINESTRING (10.9272423 43.7873512, 10.9270645 43.7874371, 10.9268927 43.787502)",,,permissive
799091200,False,,SP13,Via Roma,secondary,True,11.837,"LINESTRING (10.925541 43.7853994, 10.9254253 43.7853334)",,,
202523006,False,,SP13,Via Renato Fucini,secondary,False,155.862,"LINESTRING (10.925541 43.7853994, 10.9259909 43.7856315, 10.9264552 43.785871, 10.9267604 43.7860795, 10.9269914 43.7863133)",6.7,,
138423899,False,,,Via Lamporecchiana,residential,False,104.62299999999999,"LINESTRING (10.921145 43.7858043, 10.9218267 43.7862192, 10.9221414 43.7864108)",,,
50673638,False,,SP105,Via Cerretana,tertiary,False,165.161,"LINESTRING (10.9230477 43.7837737, 10.9228285 43.7836733, 10.9213614 43.7829607, 10.9213378 43.7829479)",,50,
50673638,False,,SP105,Via Cerretana,tertiary,True,165.161,"LINESTRING (10.9213378 43.7829479, 10.9213614 43.7829607, 10.9228285 43.7836733, 10.9230477 43.7837737)",,50,
157865701,False,,SP13,Via dei Martiri,secondary,False,17.782,"LINESTRING (10.9244204 43.7841492, 10.9244541 43.7842107, 10.9245019 43.7842979)",,50,
157865701,False,,SP13,Via dei Martiri,secondary,True,140.776,"LINESTRING (10.9244204 43.7841492, 10.9242796 43.7839786, 10.9240091 43.7836935, 10.9235725 43.783218, 10.9234941 43.7830776)",,50,
157942707,False,,,Via Mario Cermenati,residential,True,46.83,"LINESTRING (10.9244204 43.7841492, 10.9243905 43.784008, 10.9243321 43.7837329)",,,
157942707,False,,,Via Mario Cermenati,residential,False,77.18,"LINESTRING (10.9241866 43.7830468, 10.9243321 43.7837329)",,,
157865701,False,,SP13,Via dei Martiri,secondary,False,140.776,"LINESTRING (10.9234941 43.7830776, 10.9235725 43.783218, 10.9240091 43.7836935, 10.9242796 43.7839786, 10.9244204 43.7841492)",,50,
202523001,False,,,Via Quattro Novembre,residential,True,158.176,"LINESTRING (10.9259664 43.7869159, 10.9259235 43.7867029, 10.9255158 43.7861685, 10.9250926 43.7856554)",,,
157942707,False,,,Via Mario Cermenati,residential,True,77.18,"LINESTRING (10.9243321 43.7837329, 10.9241866 43.7830468)",,,
157942707,False,,,Via Mario Cermenati,residential,False,46.83,"LINESTRING (10.9243321 43.7837329, 10.9243905 43.784008, 10.9244204 43.7841492)",,,
202523010,False,,,Via Mozza,residential,False,59.719,"LINESTRING (10.9243321 43.7837329, 10.9246038 43.7836821, 10.9246467 43.7837033, 10.9247058 43.7837325, 10.924797 43.7839687)",,,
130299404,True,,,Via Pierino da Vinci,residential,False,17.371,"LINESTRING (10.925549 43.7844882, 10.9255042 43.784594, 10.925496 43.7846392)",,,
202523003,False,,,Via del Fontino,residential,True,42.724999999999994,"LINESTRING (10.925549 43.7844882, 10.9257746 43.7845452, 10.9260482 43.7846213)",,,
202523001,False,,,Via Quattro Novembre,residential,False,45.64,"LINESTRING (10.924819 43.7852956, 10.9250926 43.7856554)",,,
799091195,True,,,Piazza della Libertà,residential,False,73.206,"LINESTRING (10.924819 43.7852956, 10.924717 43.7853452, 10.9246568 43.7852785, 10.9244091 43.7850039, 10.9243354 43.7849221, 10.9244071 43.7848833)",,,
202523010,False,,,Via Mozza,residential,True,59.719,"LINESTRING (10.924797 43.7839687, 10.9247058 43.7837325, 10.9246467 43.7837033, 10.9246038 43.7836821, 10.9243321 43.7837329)",,,
202523003,False,,,Via del Fontino,residential,False,42.724999999999994,"LINESTRING (10.9260482 43.7846213, 10.9257746 43.7845452, 10.925549 43.7844882)",,,
202523001,False,,,Via Quattro Novembre,residential,True,45.64,"LINESTRING (10.9250926 43.7856554, 10.924819 43.7852956)",,,
202522990,True,,,Via Giovanni Piumati,residential,False,39.617000000000004,"LINESTRING (10.9250926 43.7856554, 10.9254309 43.7854622, 10.9254797 43.7854344)",,,
202523001,False,,,Via Quattro Novembre,residential,False,158.17600000000002,"LINESTRING (10.9250926 43.7856554, 10.9255158 43.7861685, 10.9259235 43.7867029, 10.9259664 43.7869159)",,,
224103477,False,,,Via Lamporecchiana,residential,True,291.632,"LINESTRING (10.9209572 43.7897933, 10.9209358 43.7896849, 10.921263 43.789255, 10.9213488 43.7891621, 10.9217458 43.7888252, 10.9218906 43.7887632, 10.9221106 43.7887826, 10.9223091 43.7887981, 10.9224217 43.7887322, 10.9226449 43.7884245, 10.9226899 43.7879887, 10.9228149 43.7878638)",,,
224103477,False,,,Via Lamporecchiana,residential,False,291.632,"LINESTRING (10.9228149 43.7878638, 10.9226899 43.7879887, 10.9226449 43.7884245, 10.9224217 43.7887322, 10.9223091 43.7887981, 10.9221106 43.7887826, 10.9218906 43.7887632, 10.9217458 43.7888252, 10.9213488 43.7891621, 10.921263 43.789255, 10.9209358 43.7896849, 10.9209572 43.7897933)",,,
451397782,False,,,Via Lamporecchiana,unclassified,False,76.716,"LINESTRING (10.9228149 43.7878638, 10.9230217 43.7879948, 10.9232821 43.7881181, 10.9236236 43.7882193)",,,
"[61909465, 451397781, 451397782]",False,,,Via Lamporecchiana,unclassified,True,179.19699999999997,"LINESTRING (10.9228149 43.7878638, 10.9225231 43.7877095, 10.9219526 43.7875567, 10.9217948 43.7875024, 10.9214028 43.7873402, 10.9210552 43.7871552, 10.9209167 43.7870474)",,,
202522995,False,2,,Via Girolamo Calvi,tertiary,False,87.67500000000001,"LINESTRING (10.9265073 43.7831796, 10.9264478 43.7832285, 10.9261412 43.7835271, 10.9258745 43.7838214)",,,
"[202523002, 447251051]",False,,,Via Gremigneto,residential,True,322.541,"LINESTRING (10.9313991 43.7911485, 10.9312944 43.7908953, 10.9312139 43.7906839, 10.9311443 43.7905833, 10.9307713 43.7901665, 10.9306989 43.7901185, 10.9306105 43.7900744, 10.9304555 43.7900144, 10.930358 43.7899677, 10.9299801 43.7897777, 10.9298859 43.7897466, 10.9296522 43.7896695, 10.9293891 43.7895152, 10.9289543 43.7892813, 10.928835 43.7892267, 10.9286941 43.7891674)",,,
783041391,False,,,Sdrucciolo del Macello,residential,False,20.512,"LINESTRING (10.9244071 43.7848833, 10.9242714 43.784727)",,,
799091195,True,,,Piazza della Libertà,residential,False,40.407,"LINESTRING (10.9244071 43.7848833, 10.9247768 43.7847093, 10.9248288 43.7846849)",,,
130299404,True,,,Via Pierino da Vinci,residential,False,21.739,"LINESTRING (10.9256537 43.7843079, 10.925549 43.7844882)",,,
799091194,False,,,Largo Aldo Moro,residential,False,61.161,"LINESTRING (10.9256537 43.7843079, 10.9252936 43.7844123, 10.925496 43.7846392)",,,
313651636,True,,,Via Roma,residential,False,11.967,"LINESTRING (10.9264884 43.7865359, 10.9265491 43.7865975, 10.9265748 43.7866236)",,,
783041389,False,,,Piazza Guazzesi,residential,True,27.322000000000003,"LINESTRING (10.9264884 43.7865359, 10.9263423 43.7865849, 10.9262297 43.7866856)",,,
783041389,False,,,Piazza Guazzesi,residential,False,27.322000000000003,"LINESTRING (10.9262297 43.7866856, 10.9263423 43.7865849, 10.9264884 43.7865359)",,,
130299404,True,,,Via Pierino da Vinci,residential,False,77.715,"LINESTRING (10.925496 43.7846392, 10.9254119 43.7851536, 10.9254071 43.7852089, 10.9254085 43.7852612, 10.9254253 43.7853334)",,,
799091194,False,,,Largo Aldo Moro,residential,True,61.161,"LINESTRING (10.925496 43.7846392, 10.9252936 43.7844123, 10.9256537 43.7843079)",,,
783041391,False,,,Sdrucciolo del Macello,residential,True,20.512,"LINESTRING (10.9242714 43.784727, 10.9244071 43.7848833)",,,
1255709620,True,,,Via Giovanni Piumati,residential,False,6.274,"LINESTRING (10.9254797 43.7854344, 10.925541 43.7853994)",,,
313651636,True,,,Via Roma,residential,False,147.07,"LINESTRING (10.9254797 43.7854344, 10.9255228 43.7855141, 10.925879 43.7859003, 10.9260105 43.7860429, 10.9261208 43.7861624, 10.9264884 43.7865359)",,,
