osmid,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,access,tunnel,bridge,ref,width
260778365,residential,,False,True,90.42,"LINESTRING (15.6582808 40.9972111, 15.6583802 40.9973812, 15.6585415 40.9976032, 15.6587074 40.9977626, 15.6588097 40.9979156)",,Via Vittorio Emanuele,,,,,,
61639197,residential,,False,True,172.563,"LINESTRING (15.6588097 40.9979156, 15.6591243 40.9980318, 15.6591481 40.9980383, 15.659187 40.9980453, 15.6592233 40.9980484, 15.6592666 40.9980482, 15.6593073 40.9980441, 15.6593335 40.9980385, 15.6593689 40.9980277, 15.6595629 40.9979601, 15.6596083 40.9979436, 15.6596654 40.9979217, 15.6597157 40.9979007, 15.6597749 40.9978749, 15.6598274 40.9978502, 15.6598659 40.997831, 15.6599042 40.9978111, 15.6599829 40.9977678, 15.6600577 40.9977255, 15.660136 40.9976786, 15.6601872 40.997647, 15.6602604 40.9975982, 15.6602834 40.997581, 15.6603107 40.9975581, 15.6603353 40.9975343, 15.6603584 40.9975074, 15.6603789 40.9974794, 15.6603934 40.9974562, 15.6604522 40.9973445)",,Vico Sant'Agostino,,,,,,
158081609,residential,,False,True,56.675,"LINESTRING (15.6588097 40.9979156, 15.6586996 40.9980011, 15.6586602 40.9980291, 15.6586167 40.9980571, 15.6585758 40.9980821, 15.6585308 40.9981071, 15.6584784 40.9981325, 15.6584153 40.998161, 15.6583725 40.998179, 15.658319 40.9982, 15.6582719 40.9982174)",,Via Normanni,,,,,,
260778365,residential,,False,False,90.41999999999999,"LINESTRING (15.6588097 40.9979156, 15.6587074 40.9977626, 15.6585415 40.9976032, 15.6583802 40.9973812, 15.6582808 40.9972111)",,Via Vittorio Emanuele,,,,,,
865918702,residential,,False,True,35.978,"LINESTRING (15.6608672 40.9974459, 15.6610795 40.9971648)",,Via Vittorio Veneto,,,,,,
158083360,residential,,False,False,16.625,"LINESTRING (15.6608672 40.9974459, 15.6608529 40.9974638, 15.6608333 40.9974855, 15.6608124 40.9975071, 15.6607884 40.9975292, 15.6607631 40.9975513, 15.6607468 40.9975642)",,Via Vittorio Veneto,,,,,,
865918703,residential,,False,True,36.755,"LINESTRING (15.6608672 40.9974459, 15.6608211 40.9974283, 15.6607754 40.9974131, 15.6607333 40.9974003, 15.6606832 40.9973875, 15.6606185 40.9973731, 15.6605745 40.9973644, 15.6605145 40.9973537, 15.6604522 40.9973445)",,Via G. B. Guarino,,,,,,
260777729,unclassified,,False,False,103.22399999999999,"LINESTRING (15.6504517 40.9957791, 15.6506082 40.9955833, 15.6506335 40.9955479, 15.6506554 40.9955141, 15.6506698 40.9954847, 15.6506807 40.9954567, 15.6506897 40.9954245, 15.6506956 40.9953955, 15.6507 40.9953675, 15.6507017 40.9953395, 15.6506999 40.9953096, 15.6506954 40.9952796, 15.6506901 40.995252, 15.6506663 40.9951665, 15.6506619 40.9951477, 15.6506576 40.9951153, 15.650656 40.9950819, 15.6506579 40.9950497, 15.6506625 40.9950165, 15.6506671 40.9949974, 15.6506762 40.9949777, 15.6506893 40.994959, 15.6507046 40.9949455, 15.6507423 40.994921)",,Via dell'Artigianato,,,,,,
61638503,secondary,,False,True,114.24199999999999,"LINESTRING (15.6505452 40.9937948, 15.6505839 40.9938779, 15.6506173 40.9939569, 15.6506401 40.9940178, 15.650672 40.9941214, 15.6506936 40.9941896, 15.6507161 40.9942543, 15.6507472 40.9943416, 15.6507661 40.9944033, 15.6507781 40.9944478, 15.6507889 40.9944974, 15.6507998 40.9945597, 15.6508049 40.9946017, 15.6508083 40.9946472, 15.6508103 40.9946978, 15.650811 40.9947969)",2,,,,,,,
62235168,residential,,False,False,22.96,"LINESTRING (15.6505452 40.9937948, 15.6505633 40.993794, 15.6505916 40.9937955, 15.6506274 40.9938016, 15.6506602 40.9938112, 15.6506802 40.9938206, 15.6507002 40.9938314, 15.650722 40.9938457, 15.6507804 40.9938849)",,,,,,,,
61638552,residential,,True,False,25.682,"LINESTRING (15.6507804 40.9938849, 15.6510132 40.9940348)",,Via Capanne,,,,,,
62235168,residential,,False,True,22.96,"LINESTRING (15.6507804 40.9938849, 15.650722 40.9938457, 15.6507002 40.9938314, 15.6506802 40.9938206, 15.6506602 40.9938112, 15.6506274 40.9938016, 15.6505916 40.9937955, 15.6505633 40.993794, 15.6505452 40.9937948)",,,,,,,,
61638552,residential,,True,False,23.246000000000002,"LINESTRING (15.6535005 40.9947921, 15.6535311 40.9947787, 15.6535451 40.9947709, 15.6535655 40.9947592, 15.6535831 40.9947437, 15.6535952 40.9947243, 15.653606 40.9946998, 15.6536095 40.9946833, 15.6536083 40.9946178)",,Via Capanne,,,,,,
96129072,residential,,False,False,26.384,"LINESTRING (15.6535005 40.9947921, 15.6535352 40.9947956, 15.6535715 40.9947944, 15.653593 40.9947903, 15.6536226 40.9947811, 15.6536442 40.9947698, 15.6536565 40.9947619, 15.6536721 40.9947466, 15.6536986 40.994716, 15.6537077 40.9947055, 15.6537333 40.9946681)",,,,,,,,
"[485935500, 485935501]",residential,,False,"[False, True]",60.35,"LINESTRING (15.6572627 40.9982477, 15.657422 40.997844, 15.6574781 40.9977301)",,,,,,,,
1123900511,residential,,True,False,68.161,"LINESTRING (15.6572627 40.9982477, 15.6573512 40.998257, 15.6577226 40.9982903, 15.6577705 40.9982938, 15.6578161 40.9982957, 15.6578628 40.9982971, 15.6579067 40.9982979, 15.6579487 40.9982972, 15.6579879 40.9982958, 15.6580709 40.9982924)",,Via Normanni,,,,,,
158081609,residential,,False,False,15.354,"LINESTRING (15.6580709 40.9982924, 15.6582347 40.9982309)",,Via Normanni,,,,,,
"[158081746, 61639189]",residential,,True,False,456.86299999999994,"LINESTRING (15.6580709 40.9982924, 15.6573678 40.9986081, 15.6572698 40.9986483, 15.6571401 40.9987015, 15.6565262 40.9988794, 15.6563501 40.9987669, 15.6560647 40.998644, 15.6555697 40.9985456, 15.6555148 40.9985347, 15.6551098 40.998468, 15.6545092 40.9983364, 15.6541263 40.9982494, 15.6540876 40.9982391, 15.6540472 40.9982262, 15.6540217 40.9982165, 15.6539944 40.9982042, 15.6539469 40.9981781, 15.653895 40.9981422, 15.6538698 40.9981186, 15.6538518 40.9980971, 15.653848 40.9980766, 15.6538568 40.9980648, 15.6538785 40.9980598, 15.6539128 40.9980636, 15.6539679 40.9980744, 15.6540284 40.9980846, 15.6540874 40.9980919, 15.6541518 40.9980985, 15.6543833 40.9981172, 15.6545952 40.9981385)",,"['Via Santa Croce', 'Via Normanni']",,,,,,
61639197,residential,,False,False,172.56299999999996,"LINESTRING (15.6604522 40.9973445, 15.6603934 40.9974562, 15.6603789 40.9974794, 15.6603584 40.9975074, 15.6603353 40.9975343, 15.6603107 40.9975581, 15.6602834 40.997581, 15.6602604 40.9975982, 15.6601872 40.997647, 15.660136 40.9976786, 15.6600577 40.9977255, 15.6599829 40.9977678, 15.6599042 40.9978111, 15.6598659 40.997831, 15.6598274 40.9978502, 15.6597749 40.9978749, 15.6597157 40.9979007, 15.6596654 40.9979217, 15.6596083 40.9979436, 15.6595629 40.9979601, 15.6593689 40.9980277, 15.6593335 40.9980385, 15.6593073 40.9980441, 15.6592666 40.9980482, 15.6592233 40.9980484, 15.659187 40.9980453, 15.6591481 40.9980383, 15.6591243 40.9980318, 15.6588097 40.9979156)",,Vico Sant'Agostino,,,,,,
260779812,residential,,False,True,63.772,"LINESTRING (15.6604522 40.9973445, 15.6597366 40.9972452, 15.659705 40.9972402)",,Via G. B. Guarino,,,,,,
865918703,residential,,False,False,36.755,"LINESTRING (15.6604522 40.9973445, 15.6605145 40.9973537, 15.6605745 40.9973644, 15.6606185 40.9973731, 15.6606832 40.9973875, 15.6607333 40.9974003, 15.6607754 40.9974131, 15.6608211 40.9974283, 15.6608672 40.9974459)",,Via G. B. Guarino,,,,,,
231971946,residential,,False,True,28.386,"LINESTRING (15.6600264 40.9962786, 15.6603556 40.9963372)",,Corso Trieste,,,,,,
231971962,residential,,True,False,61.034,"LINESTRING (15.6600264 40.9962786, 15.6601679 40.9957402)",,Via Re Ruggiero,,,,,,
865916863,residential,,False,True,40.584,"LINESTRING (15.6600264 40.9962786, 15.6599092 40.9966327)",,Piazza IV Novembre,,,,,,
217467407,residential,,True,False,5.834,"LINESTRING (15.6582062 40.995923, 15.658191 40.9959742)",,Corso Garibaldi,,,,,,
875434951,residential,,False,True,98.275,"LINESTRING (15.6582062 40.995923, 15.6586805 40.9957104, 15.658749 40.9957404, 15.6587992 40.9958077, 15.6588353 40.9958636, 15.6589215 40.9959845, 15.6590171 40.9960938)",,Vico Rispoli,,,,,,
217467407,residential,,True,False,64.916,"LINESTRING (15.6583314 40.9953469, 15.6582062 40.995923)",,Corso Garibaldi,,,,,,
875434952,living_street,,False,False,100.95100000000002,"LINESTRING (15.6583314 40.9953469, 15.6584813 40.9953438, 15.6585663 40.995324, 15.6587058 40.9952748, 15.6589605 40.9952341, 15.6589672 40.9952338, 15.6589761 40.9953536, 15.6590224 40.9953491, 15.6592289 40.9953301, 15.659356 40.9953125)",,Vico Cavour,,,,,,
168406018,residential,,True,False,89.438,"LINESTRING (15.6585675 40.9941531, 15.6584895 40.9941561, 15.6582472 40.9941544, 15.6579672 40.9942134, 15.6577171 40.9942774, 15.6576848 40.9942856, 15.657538 40.9943263)",,Via Floriano del Zio,30,yes,,,,
865916857,residential,,True,False,50.809,"LINESTRING (15.6585675 40.9941531, 15.6585101 40.9943503, 15.6584783 40.9946042)",,Corso Garibaldi,,,,,,
231971947,residential,,False,False,37.991,"LINESTRING (15.6594623 40.9940721, 15.6599146 40.9940583)",,,,,,,,
"[972599249, 972599250, 876511891]",residential,,False,False,67.257,"LINESTRING (15.6594623 40.9940721, 15.6594835 40.9941315, 15.6594374 40.9944661, 15.6594346 40.9945088, 15.6594148 40.9946723)",,Vico delle Pigne,,,building_passage,,,
972599251,residential,,True,False,75.678,"LINESTRING (15.6594623 40.9940721, 15.6593766 40.9940857, 15.6592466 40.9940981, 15.6591914 40.9941049, 15.6587636 40.9941393, 15.6585675 40.9941531)",,,,,,,,
62235157,residential,,False,False,7.92,"LINESTRING (15.6597077 40.9931854, 15.6597985 40.9932048)",,Via Commenda di Malta,,,,,,
324258552,residential,,True,False,44.957,"LINESTRING (15.6597077 40.9931854, 15.6596768 40.993322, 15.6596609 40.9933764, 15.659601 40.9935815)",,,,,,,,
96129070,residential,,True,False,26.064,"LINESTRING (15.6542556 40.9947556, 15.6539707 40.9946623)",,,,,,,,
168405503,residential,,False,False,46.01,"LINESTRING (15.6542556 40.9947556, 15.6544477 40.9948809, 15.65454 40.9949411, 15.6546728 40.995024)",,Via Federico II di Svevia,30,yes,,,,
260768339,residential,,True,False,176.82700000000003,"LINESTRING (15.6536661 40.9936327, 15.6536617 40.9935945, 15.6536572 40.9935513, 15.6536553 40.9935056, 15.6536617 40.993374, 15.6536612 40.993331, 15.6536593 40.9932971, 15.6536521 40.9932489, 15.6536392 40.9931899, 15.6536251 40.9931443, 15.6536097 40.9931018, 15.6535892 40.9930556, 15.6535673 40.9930125, 15.6535148 40.992919, 15.6534858 40.9928637, 15.6534689 40.9928274, 15.6534489 40.9927835, 15.6534315 40.9927405, 15.6533335 40.9924693, 15.6533167 40.9924257, 15.6533012 40.9923861, 15.6532783 40.9923355, 15.6532567 40.9922889, 15.6531841 40.9921403, 15.6531766 40.992122, 15.6531701 40.9921015)",,Via Attilio Di Napoli,,,,,,
875171699,residential,,True,False,181.298,"LINESTRING (15.6536661 40.9936327, 15.6536563 40.9935974, 15.6536464 40.993557, 15.6536379 40.993509, 15.653631 40.9934808, 15.6536239 40.9934563, 15.6536141 40.9934318, 15.6536015 40.9934066, 15.6535863 40.9933814, 15.6535672 40.9933529, 15.653539 40.9933155, 15.6535135 40.993278, 15.6534875 40.9932431, 15.6533516 40.9930393, 15.6533313 40.9930099, 15.6533124 40.9929845, 15.6532883 40.9929546, 15.6532655 40.9929288, 15.6532435 40.9929052, 15.653189 40.9928465, 15.653146 40.9928053, 15.6530883 40.9927525, 15.6525203 40.9922829)",,Via Santa Sofia,,,,,,
875167825,residential,,False,False,38.068,"LINESTRING (15.6535849 40.991963, 15.6531701 40.9921015)",,,,,,,,
61640566,residential,,True,False,143.45400000000004,"LINESTRING (15.6535849 40.991963, 15.6536325 40.9920587, 15.6539187 40.992613, 15.6539827 40.9927296, 15.6539969 40.9927572, 15.6540139 40.9927917, 15.6540321 40.9928302, 15.654042 40.992857, 15.6540533 40.9928878, 15.6540681 40.9929298, 15.6540816 40.9929707, 15.6540965 40.9930117, 15.6541176 40.9930673, 15.654129 40.9931024, 15.6541386 40.9931406, 15.6541469 40.9931788)",1,Via Gabriele D'Annunzio,,,,,,
1006243104,residential,,False,True,21.719,"LINESTRING (15.6522178 40.9920775, 15.6524202 40.9921992)",,Via Santa Sofia,,,,,,
62229511,residential,,False,False,115.18499999999997,"LINESTRING (15.6522178 40.9920775, 15.6526712 40.9924716, 15.652705 40.992504, 15.6527415 40.9925424, 15.6527707 40.9925763, 15.6528026 40.9926162, 15.652838 40.9926639, 15.6528446 40.9926798, 15.6528507 40.9927042, 15.6528515 40.9927307, 15.6528444 40.9927526, 15.652832 40.9927765, 15.6527246 40.9929231)",,Via Cristoforo Colombo,,,,,,
875169628,residential,,False,False,20.462000000000003,"LINESTRING (15.6522178 40.9920775, 15.6522835 40.992091, 15.6523082 40.9920943, 15.6523342 40.9920948, 15.652357 40.9920924, 15.6523822 40.992086, 15.6523986 40.9920782, 15.6524112 40.9920674, 15.6524205 40.9920549, 15.6524267 40.9920425)",,,,,,,,
158081609,residential,,False,True,3.464,"LINESTRING (15.6582719 40.9982174, 15.6582347 40.9982309)",,Via Normanni,,,,,,
71195003,residential,,False,False,66.31700000000001,"LINESTRING (15.6582719 40.9982174, 15.6582114 40.9980629, 15.6581762 40.9979607, 15.6581698 40.9978783, 15.6581445 40.9978266, 15.6580854 40.9977784, 15.6579573 40.997697)",,,,,,,,
158081609,residential,,False,False,56.675,"LINESTRING (15.6582719 40.9982174, 15.658319 40.9982, 15.6583725 40.998179, 15.6584153 40.998161, 15.6584784 40.9981325, 15.6585308 40.9981071, 15.6585758 40.9980821, 15.6586167 40.9980571, 15.6586602 40.9980291, 15.6586996 40.9980011, 15.6588097 40.9979156)",,Via Normanni,,,,,,
62234989,residential,,True,False,144.087,"LINESTRING (15.6578559 40.997049, 15.6575863 40.9969014, 15.6569855 40.9965947, 15.6568122 40.9965292, 15.6564146 40.9963477)",,Via Vittorio Emauele,,,,,,
260780591,residential,,True,False,45.872,"LINESTRING (15.6578559 40.997049, 15.6576723 40.9972572, 15.6575438 40.9973875)",,Via Novella,,,,,,
"[879892920, 62234989]",residential,,True,False,54.006,"LINESTRING (15.6564146 40.9963477, 15.6561728 40.9962672, 15.6561133 40.9962462, 15.6560592 40.9962252, 15.6560033 40.9962034, 15.6559527 40.9961816, 15.6558756 40.9961462, 15.6558412 40.996129)",,Via Vittorio Emauele,,,,,,
168405503,residential,,False,True,46.01,"LINESTRING (15.6546728 40.995024, 15.65454 40.9949411, 15.6544477 40.9948809, 15.6542556 40.9947556)",,Via Federico II di Svevia,30,yes,,,,
168410024,residential,,True,False,53.699,"LINESTRING (15.6546728 40.995024, 15.6547451 40.9951075, 15.6547827 40.9951387, 15.6550862 40.9953913)",,Rampa Mancini,,yes,,,,
599413509,residential,,True,False,377.6429999999999,"LINESTRING (15.6546728 40.995024, 15.6547746 40.9950319, 15.6548199 40.9950364, 15.6548481 40.995041, 15.6548909 40.9950481, 15.6549524 40.9950591, 15.6549992 40.9950663, 15.655042 40.9950715, 15.6550805 40.9950748, 15.6551149 40.995076, 15.6551591 40.9950756, 15.6551966 40.9950742, 15.6552252 40.9950712, 15.6552811 40.9950628, 15.655329 40.9950523, 15.6554149 40.9950271, 15.6554405 40.9950196, 15.65548 40.9950061, 15.6555114 40.9949927, 15.6555352 40.994981, 15.6555604 40.9949671, 15.6555838 40.9949525, 15.6556381 40.9949135, 15.6556746 40.9948857, 15.6557085 40.994858, 15.6557507 40.9948216, 15.6557903 40.9947851, 15.6558258 40.9947481, 15.655856 40.9947132, 15.6558936 40.9946674, 15.6559257 40.9946237, 15.6560585 40.9944288, 15.6562302 40.9941616, 15.6564233 40.9939591, 15.6566593 40.9937729, 15.656916 40.9936398, 15.6573194 40.9935299, 15.6575866 40.9934736, 15.6578181 40.9934622, 15.6578587 40.9934637, 15.6579707 40.9934779, 15.6579998 40.9935111, 15.658079 40.9936295)",,Via Federico II di Svevia,30,yes,,,,
668036215,residential,,False,False,81.739,"LINESTRING (15.6546728 40.995024, 15.6546651 40.9950806, 15.6546579 40.9951024, 15.6546509 40.9951136, 15.654645 40.9951231, 15.6546253 40.9951439, 15.6546087 40.9951577, 15.6545882 40.9951682, 15.6545651 40.9951753, 15.6545352 40.9951813, 15.6545027 40.9951843, 15.6544728 40.9951853, 15.654441 40.995182, 15.6544118 40.9951767, 15.6543481 40.99516, 15.6543146 40.9951504, 15.6542851 40.9951398, 15.6542542 40.9951262, 15.654238 40.9951173, 15.6542274 40.9951115, 15.6541948 40.995091, 15.6541774 40.9950821, 15.6541527 40.9950724, 15.6541282 40.9950659, 15.654106 40.9950621, 15.6540784 40.9950594, 15.6540542 40.9950583, 15.6540276 40.9950588, 15.6539894 40.9950619, 15.6539525 40.9950649, 15.6539153 40.9950717, 15.6538793 40.9950784)",,,,,,,,
62235157,residential,,False,False,45.463,"LINESTRING (15.6597985 40.9932048, 15.660311 40.9933372)",,Via Commenda di Malta,,,,,,
62235157,residential,,False,True,7.92,"LINESTRING (15.6597985 40.9932048, 15.6597077 40.9931854)",,Via Commenda di Malta,,,,,,
231971959,residential,,False,False,87.72,"LINESTRING (15.6597985 40.9932048, 15.6604877 40.9931796, 15.6606082 40.9931763, 15.6606551 40.9931628, 15.660722 40.9930331)",,,,,,,,
62235157,residential,,False,False,29.472,"LINESTRING (15.660311 40.9933372, 15.6606485 40.9934104)",,Via Commenda di Malta,,,,,,
62235157,residential,,False,True,45.463,"LINESTRING (15.660311 40.9933372, 15.6597985 40.9932048)",,Via Commenda di Malta,,,,,,
231971949,residential,,False,True,40.882,"LINESTRING (15.660311 40.9933372, 15.6601762 40.9936905)",,,,,,,,
260779811,residential,,True,False,30.948,"LINESTRING (15.6610994 40.9939204, 15.6610596 40.9941971)",,Viale Savoia,,,,,,
972086347,residential,,False,True,43.291,"LINESTRING (15.6610994 40.9939204, 15.6609601 40.9939315, 15.6605856 40.9939085)",,,,,,,,
231971946,residential,,False,False,40.398,"LINESTRING (15.6608241 40.9964206, 15.6603556 40.9963372)",,Corso Trieste,,,,,,
231971958,residential,,False,False,56.050999999999995,"LINESTRING (15.6608241 40.9964206, 15.6612449 40.9964798, 15.6612873 40.9964873, 15.6613297 40.9964953, 15.6613671 40.9965039, 15.6614034 40.9965131, 15.6614717 40.9965368)",,Corso Trieste,,,,,,
71195208,residential,,True,False,107.564,"LINESTRING (15.6569859 40.9941209, 15.6573174 40.9939142, 15.6574956 40.9938279, 15.6576262 40.9937848, 15.6576766 40.9937682, 15.658079 40.9936295)",,Via Ronca Battista,,designated,,,,
96129072,residential,,False,True,6.448,"LINESTRING (15.6537481 40.9946112, 15.6537333 40.9946681)",,,,,,,,
1006243102,residential,roundabout,True,False,7.851000000000001,"LINESTRING (15.6537481 40.9946112, 15.6537491 40.9945877, 15.6537579 40.9945651, 15.6537737 40.9945448)",,,,,,,,
96129067,residential,roundabout,True,False,14.319,"LINESTRING (15.6539703 40.9945427, 15.6539913 40.9945708, 15.6539986 40.9946024, 15.6539915 40.9946342, 15.6539707 40.9946623)",,,,,,,,
1006243101,residential,,True,False,33.683,"LINESTRING (15.6539703 40.9945427, 15.654122 40.9946504, 15.6542556 40.9947556)",1,Via Gabriele D'Annunzio,,,,,,
96129047,residential,,False,False,14.568999999999999,"LINESTRING (15.6536046 40.9945428, 15.6536283 40.9945495, 15.6536546 40.9945542, 15.6536769 40.9945569, 15.6537044 40.9945566, 15.6537266 40.9945544, 15.6537737 40.9945448)",,,,,,,,
260767290,residential,,False,False,85.33600000000001,"LINESTRING (15.6536046 40.9945428, 15.6535821 40.9944876, 15.6535643 40.9944445, 15.6535438 40.9944053, 15.6535157 40.9943557, 15.6535002 40.9943329, 15.6534808 40.9943081, 15.6534635 40.9942875, 15.6534421 40.9942649, 15.6534182 40.9942434, 15.6533942 40.9942249, 15.6533603 40.9942006, 15.6533264 40.9941794, 15.6530927 40.9940504, 15.6529946 40.9940054, 15.6529559 40.9939876)",,Via della Cittadinanza Attiva,,,,,,
96129064,residential,,True,False,100.94300000000001,"LINESTRING (15.6539185 40.9945144, 15.6539229 40.9944856, 15.6539266 40.9944408, 15.6539275 40.9944156, 15.6539237 40.9943833, 15.6539185 40.994353, 15.6539028 40.9942934, 15.6538893 40.9942492, 15.6538277 40.9940476, 15.653751 40.9938376, 15.6537291 40.9937861, 15.6536972 40.9937181, 15.6536846 40.9936903, 15.6536754 40.993664, 15.6536661 40.9936327)",,,,,,,,
1006243103,residential,roundabout,True,False,5.412,"LINESTRING (15.6539185 40.9945144, 15.6539468 40.994526, 15.6539703 40.9945427)",,,,,,,,
96129053,residential,,False,True,4.551,"LINESTRING (15.6537333 40.9946681, 15.6537873 40.9946718)",,,,,,,,
96129072,residential,,False,False,6.448,"LINESTRING (15.6537333 40.9946681, 15.6537481 40.9946112)",,,,,,,,
96129053,residential,,False,False,11.898,"LINESTRING (15.6537333 40.9946681, 15.6536908 40.9946532, 15.6536083 40.9946178)",,,,,,,,
96129072,residential,,False,True,26.384,"LINESTRING (15.6537333 40.9946681, 15.6537077 40.9947055, 15.6536986 40.994716, 15.6536721 40.9947466, 15.6536565 40.9947619, 15.6536442 40.9947698, 15.6536226 40.9947811, 15.653593 40.9947903, 15.6535715 40.9947944, 15.6535352 40.9947956, 15.6535005 40.9947921)",,,,,,,,
96129067,residential,roundabout,True,False,5.904,"LINESTRING (15.6539707 40.9946623, 15.653945 40.9946804, 15.6539136 40.9946924)",,,,,,,,
96129053,residential,,False,False,4.551,"LINESTRING (15.6537873 40.9946718, 15.6537333 40.9946681)",,,,,,,,
"[96129067, 1006243102]",residential,roundabout,True,False,7.648999999999999,"LINESTRING (15.6537873 40.9946718, 15.6537678 40.9946542, 15.6537544 40.9946336, 15.6537481 40.9946112)",,,,,,,,
260767290,residential,,False,True,85.336,"LINESTRING (15.6529559 40.9939876, 15.6529946 40.9940054, 15.6530927 40.9940504, 15.6533264 40.9941794, 15.6533603 40.9942006, 15.6533942 40.9942249, 15.6534182 40.9942434, 15.6534421 40.9942649, 15.6534635 40.9942875, 15.6534808 40.9943081, 15.6535002 40.9943329, 15.6535157 40.9943557, 15.6535438 40.9944053, 15.6535643 40.9944445, 15.6535821 40.9944876, 15.6536046 40.9945428)",,Via della Cittadinanza Attiva,,,,,,
865918701,residential,,False,False,7.04,"LINESTRING (15.6593455 40.9985539, 15.6592818 40.9985951)",,Via Estramurale di Porta Troiana,,,,,,
62229616,residential,,False,False,126.50900000000001,"LINESTRING (15.6593455 40.9985539, 15.659324 40.9985407, 15.6593052 40.9985297, 15.6592843 40.9985216, 15.6592605 40.9985151, 15.6592313 40.9985096, 15.6591997 40.9985068, 15.6591687 40.9985066, 15.659135 40.9985084, 15.6591056 40.9985125, 15.6590734 40.9985187, 15.6590522 40.9985244, 15.6590144 40.9985368, 15.6587392 40.9986272, 15.6586836 40.9986472, 15.6586506 40.9986575, 15.6586195 40.9986633, 15.6585864 40.9986628, 15.6585547 40.9986583, 15.6585318 40.9986507, 15.6585119 40.99864, 15.6584973 40.9986257, 15.6584826 40.9986073, 15.6582347 40.9982309)",,Vico San Pietro,,,,,,
158083360,residential,,False,True,132.941,"LINESTRING (15.6593455 40.9985539, 15.6602141 40.9979315, 15.6605003 40.9977356)",,Via Vittorio Veneto,,,,,,
96129047,residential,,False,True,14.569,"LINESTRING (15.6537737 40.9945448, 15.6537266 40.9945544, 15.6537044 40.9945566, 15.6536769 40.9945569, 15.6536546 40.9945542, 15.6536283 40.9945495, 15.6536046 40.9945428)",,,,,,,,
1006243102,residential,roundabout,True,False,13.466,"LINESTRING (15.6537737 40.9945448, 15.653803 40.9945241, 15.6538394 40.9945114, 15.6538792 40.9945081, 15.6539185 40.9945144)",,,,,,,,
62229582,residential,,False,False,43.565,"LINESTRING (15.6539136 40.9946924, 15.6539265 40.9947435, 15.6539287 40.9947562, 15.6539315 40.9947724, 15.6539346 40.9948003, 15.6539351 40.9948302, 15.6539352 40.9948561, 15.6539327 40.9948841, 15.6539299 40.9949058, 15.6539243 40.9949358, 15.653916 40.9949699, 15.6539068 40.995, 15.6538793 40.9950784)",,,,,,,,
96129067,residential,roundabout,True,False,11.358,"LINESTRING (15.6539136 40.9946924, 15.6538804 40.9946973, 15.6538466 40.9946953, 15.6538148 40.9946866, 15.6537873 40.9946718)",,,,,,,,
