osmid,highway,oneway,reversed,length,name,bridge,geometry,tunnel
330167798,residential,False,True,35.678,,,"LINESTRING (15.2196304 37.2376132, 15.2200305 37.2376518)",
247059218,secondary,False,True,79.918,Via Giovanni Lavaggi,,"LINESTRING (15.2209056 37.2377766, 15.220797 37.2384901)",
"[249699514, 249699513, 247059218, 249699485]",secondary,False,False,219.54299999999998,Via Giovanni Lavaggi,yes,"LINESTRING (15.2209056 37.2377766, 15.2209276 37.2375049, 15.2209294 37.2374589, 15.2209238 37.2373254, 15.2208974 37.2371944, 15.2208508 37.2371049, 15.2207971 37.2370348, 15.2207061 37.2369628, 15.2204188 37.2367639, 15.220342 37.2366958, 15.2202769 37.2366374, 15.2202447 37.2365918, 15.2202225 37.2365451, 15.2202047 37.2364918, 15.2201827 37.2364053, 15.2201205 37.2360181)",
290777813,tertiary,False,False,38.803,Lungomare Gioachino Rossini,,"LINESTRING (15.2209056 37.2377766, 15.2210479 37.2378241, 15.2213136 37.237904)",
330167798,residential,False,False,78.953,,,"LINESTRING (15.2209056 37.2377766, 15.220724 37.2377271, 15.2200305 37.2376518)",
290777813,tertiary,False,False,90.473,Lungomare Gioachino Rossini,,"LINESTRING (15.2227559 37.2383293, 15.22289 37.2383978, 15.2235373 37.2388518)",
290777813,tertiary,False,True,71.599,Lungomare Gioachino Rossini,,"LINESTRING (15.2227559 37.2383293, 15.2225764 37.2382497, 15.2222735 37.2381563, 15.2220115 37.2380811)",
330167834,residential,True,False,126.80799999999999,Via Montello,,"LINESTRING (15.2227559 37.2383293, 15.2226404 37.238863, 15.2219821 37.2387854, 15.2218956 37.2387803)",
330167855,tertiary,True,False,17.949,,,"LINESTRING (15.2235373 37.2388518, 15.2236865 37.2389611)",
290777813,tertiary,False,True,90.473,Lungomare Gioachino Rossini,,"LINESTRING (15.2235373 37.2388518, 15.22289 37.2383978, 15.2227559 37.2383293)",
166069052,residential,True,False,18.377,Via Amerigo Vespucci,,"LINESTRING (15.2191412 37.2324878, 15.2189465 37.2325451)",
330100868,secondary,True,False,138.56500000000003,Via Giovanni Saraceno,,"LINESTRING (15.2191412 37.2324878, 15.2191356 37.2325451, 15.2191667 37.2328552, 15.2191951 37.2331639, 15.2192014 37.2333154, 15.2191983 37.2333982, 15.219157 37.2334741, 15.2190528 37.2336143, 15.219019 37.2336981)",
303117397,secondary,False,True,186.588,Via Giovanni Lavaggi,,"LINESTRING (15.219019 37.2336981, 15.219023 37.2337642, 15.2190452 37.2338379, 15.2197833 37.2352571)",
"[247245661, 330167839]",secondary,True,False,177.32199999999997,Corso Sicilia,yes,"LINESTRING (15.2233811 37.2411445, 15.223429 37.2406308, 15.2234663 37.2403576, 15.2235444 37.2398786, 15.2236274 37.2395637)",
"[330167856, 270564098]",tertiary,True,False,164.457,,yes,"LINESTRING (15.2233811 37.2411445, 15.2233786 37.24079, 15.2233845 37.2405372, 15.2233989 37.2403557, 15.2234691 37.2398368, 15.2234851 37.2396694)",
290777813,tertiary,False,False,71.59899999999999,Lungomare Gioachino Rossini,,"LINESTRING (15.2220115 37.2380811, 15.2222735 37.2381563, 15.2225764 37.2382497, 15.2227559 37.2383293)",
290777813,tertiary,False,True,34.333,Lungomare Gioachino Rossini,,"LINESTRING (15.2220115 37.2380811, 15.2218121 37.2380305, 15.2217031 37.2380028, 15.221642 37.2379873)",
"[246749804, 246981419, 246981420]",secondary,True,False,91.467,,,"LINESTRING (15.2197833 37.2352571, 15.2200448 37.2356309, 15.2200713 37.2356755, 15.2200863 37.235734, 15.2200933 37.2357696, 15.2201171 37.2359335, 15.2201205 37.2360181)",building_passage
303117397,secondary,False,False,186.588,Via Giovanni Lavaggi,,"LINESTRING (15.2197833 37.2352571, 15.2190452 37.2338379, 15.219023 37.2337642, 15.219019 37.2336981)",
249699484,secondary,True,False,90.786,Via Giovanni Lavaggi,,"LINESTRING (15.2201205 37.2360181, 15.2200331 37.2359404, 15.219964 37.2357911, 15.2197833 37.2352571)",
"[249699513, 249699514, 247059218, 249699485]",secondary,False,True,219.54299999999998,Via Giovanni Lavaggi,yes,"LINESTRING (15.2201205 37.2360181, 15.2201827 37.2364053, 15.2202047 37.2364918, 15.2202225 37.2365451, 15.2202447 37.2365918, 15.2202769 37.2366374, 15.220342 37.2366958, 15.2204188 37.2367639, 15.2207061 37.2369628, 15.2207971 37.2370348, 15.2208508 37.2371049, 15.2208974 37.2371944, 15.2209238 37.2373254, 15.2209294 37.2374589, 15.2209276 37.2375049, 15.2209056 37.2377766)",
166069068,residential,True,False,39.494,Via Sacro Cuore,,"LINESTRING (15.221642 37.2379873, 15.2215871 37.2382797, 15.2215763 37.2383386)",
290777813,tertiary,False,False,34.333,Lungomare Gioachino Rossini,,"LINESTRING (15.221642 37.2379873, 15.2217031 37.2380028, 15.2218121 37.2380305, 15.2220115 37.2380811)",
