osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,width
23950415,2,SS81,Via Dante Alighieri,primary,False,False,87.263,"LINESTRING (14.0731074 42.3663035, 14.0730193 42.3662194, 14.0726796 42.3658535, 14.0724988 42.3656605)",,,
23950415,2,SS81,Via Dante Alighieri,primary,False,True,180.92000000000002,"LINESTRING (14.0731074 42.3663035, 14.0732026 42.3663659, 14.0733165 42.3664171, 14.0734473 42.3664533, 14.0735753 42.3664699, 14.0737244 42.3664678, 14.0738073 42.3664618, 14.0752399 42.3663577)",,,
268473135,2,SP43,Via Attilio Forlani,tertiary,False,False,33.834,"LINESTRING (14.075806 42.3622066, 14.0761901 42.3620969)",,,
268473135,2,SP43,Via Attilio Forlani,tertiary,False,True,59.714,"LINESTRING (14.075806 42.3622066, 14.0751459 42.3624313)",,,
195098299,2,,Via del Popolo,residential,False,True,129.388,"LINESTRING (14.075806 42.3622066, 14.0757749 42.3621638, 14.0757077 42.3620715, 14.0757105 42.3619651, 14.0757389 42.361876, 14.0759523 42.3615542, 14.0762794 42.36122, 14.0763123 42.3611864)",,,
195097878,,,Via del Popolo,residential,False,True,91.513,"LINESTRING (14.0770526 42.3618013, 14.0768694 42.3616492, 14.0763123 42.3611864)",,,
268473135,2,SP43,Via Attilio Forlani,tertiary,False,True,78.205,"LINESTRING (14.0770526 42.3618013, 14.0765458 42.361993, 14.0761901 42.3620969)",,,
195097878,,,Via del Popolo,residential,False,False,91.513,"LINESTRING (14.0763123 42.3611864, 14.0768694 42.3616492, 14.0770526 42.3618013)",,,
"[1083302971, 195097878]",,,"['Via del Popolo', 'Via Ventignano']",residential,False,True,324.394,"LINESTRING (14.0763123 42.3611864, 14.0760441 42.3609581, 14.0754561 42.3605077, 14.0750424 42.3603015, 14.0749835 42.3603099, 14.0747421 42.3606604, 14.0743988 42.3612787, 14.0743393 42.3613841, 14.0742593 42.3613897, 14.0738838 42.3611915)",,,
195098299,2,,Via del Popolo,residential,False,False,129.38799999999998,"LINESTRING (14.0763123 42.3611864, 14.0762794 42.36122, 14.0759523 42.3615542, 14.0757389 42.361876, 14.0757105 42.3619651, 14.0757077 42.3620715, 14.0757749 42.3621638, 14.075806 42.3622066)",,,
195094051,,,Via Ventignano,unclassified,False,False,74.198,"LINESTRING (14.0738838 42.3611915, 14.0734536 42.3617782)",,40,
"[1083302971, 195097878]",,,"['Via del Popolo', 'Via Ventignano']",residential,False,False,324.394,"LINESTRING (14.0738838 42.3611915, 14.0742593 42.3613897, 14.0743393 42.3613841, 14.0743988 42.3612787, 14.0747421 42.3606604, 14.0749835 42.3603099, 14.0750424 42.3603015, 14.0754561 42.3605077, 14.0760441 42.3609581, 14.0763123 42.3611864)",,,
195098532,2,,Via Pagliette,unclassified,False,False,39.157,"LINESTRING (14.0764882 42.3635222, 14.0767991 42.3637891)",,40,
195098532,2,,Via Pagliette,unclassified,False,True,12.456,"LINESTRING (14.0764882 42.3635222, 14.0763879 42.3634382)",,40,
195098364,,,Via Napolitano,unclassified,False,True,68.21600000000001,"LINESTRING (14.0764882 42.3635222, 14.0765268 42.3634912, 14.0767055 42.3633716, 14.0771116 42.3631175)",,,
195098364,,,Via Napolitano,unclassified,False,False,68.216,"LINESTRING (14.0771116 42.3631175, 14.0767055 42.3633716, 14.0765268 42.3634912, 14.0764882 42.3635222)",,,
195098533,,,,residential,False,False,137.495,"LINESTRING (14.0771116 42.3631175, 14.0770483 42.3630191, 14.0769093 42.3628959, 14.0765338 42.3625868, 14.0761901 42.3620969)",,,
268473135,2,SP43,Via Attilio Forlani,tertiary,False,True,33.834,"LINESTRING (14.0761901 42.3620969, 14.075806 42.3622066)",,,
195098533,,,,residential,False,True,137.495,"LINESTRING (14.0761901 42.3620969, 14.0765338 42.3625868, 14.0769093 42.3628959, 14.0770483 42.3630191, 14.0771116 42.3631175)",,,
268473135,2,SP43,Via Attilio Forlani,tertiary,False,False,78.205,"LINESTRING (14.0761901 42.3620969, 14.0765458 42.361993, 14.0770526 42.3618013)",,,
268473135,2,SP43,Via Attilio Forlani,tertiary,False,False,59.714,"LINESTRING (14.0751459 42.3624313, 14.075806 42.3622066)",,,
195098532,2,,Via Pagliette,unclassified,False,False,96.96100000000001,"LINESTRING (14.0751459 42.3624313, 14.0751904 42.3624658, 14.0754032 42.3626307, 14.0758579 42.3629831, 14.0759625 42.3630608)",,40,
915936869,2,SP43,Via Attilio Forlani,tertiary,False,True,66.534,"LINESTRING (14.0751459 42.3624313, 14.0749526 42.3624973, 14.0745825 42.3626282, 14.0744185 42.3626939)",,,
195098532,2,,Via Pagliette,unclassified,False,True,64.046,"LINESTRING (14.0772718 42.3642471, 14.0767991 42.3637891)",,40,
195098532,2,,Via Pagliette,unclassified,False,False,61.638999999999996,"LINESTRING (14.0772718 42.3642471, 14.0774436 42.3644398, 14.0777462 42.3646737)",,40,
"[195099292, 195099325]",2,,"['Via Pagliette', 'Via Emilio Casella']",residential,False,"[False, True]",129.287,"LINESTRING (14.0772718 42.3642471, 14.076684 42.3646558, 14.076131 42.3649868, 14.0760939 42.364957)",,30,
195098532,2,,Via Pagliette,unclassified,False,False,12.456,"LINESTRING (14.0763879 42.3634382, 14.0764882 42.3635222)",,40,
195098532,2,,Via Pagliette,unclassified,False,True,54.614,"LINESTRING (14.0763879 42.3634382, 14.0759625 42.3630608)",,40,
195099236,,,Via Liguria,residential,False,False,107.20700000000001,"LINESTRING (14.0763879 42.3634382, 14.0763303 42.363481, 14.0760081 42.3637204, 14.0754609 42.3641167)",,,
195098532,2,,Via Pagliette,unclassified,False,False,54.614,"LINESTRING (14.0759625 42.3630608, 14.0763879 42.3634382)",,40,
195098532,2,,Via Pagliette,unclassified,False,True,96.961,"LINESTRING (14.0759625 42.3630608, 14.0758579 42.3629831, 14.0754032 42.3626307, 14.0751904 42.3624658, 14.0751459 42.3624313)",,40,
1073623245,2,,Via Marche,residential,False,True,130.926,"LINESTRING (14.0759625 42.3630608, 14.0758686 42.3631338, 14.0754073 42.3634429, 14.0749096 42.3638106, 14.0748172 42.3638789)",,30,
195099204,2,,Via Marche,residential,False,True,131.378,"LINESTRING (14.0748172 42.3638789, 14.0747855 42.3638561, 14.0744181 42.3635916, 14.0738628 42.3630297, 14.0738441 42.3630108, 14.0738037 42.3629699)",,30,
195099325,2,,Via Emilio Casella,residential,False,False,36.04,"LINESTRING (14.0748172 42.3638789, 14.0749682 42.3640064, 14.0751061 42.3641228)",,30,
195099609,,,,residential,False,False,170.335,"LINESTRING (14.0748172 42.3638789, 14.0746665 42.363986, 14.0744788 42.3641194, 14.0738994 42.364557, 14.0738208 42.3645921, 14.0734704 42.3647488, 14.0733433 42.3648056, 14.0733269 42.364813, 14.0732362 42.3648535)",,,
1073623245,2,,Via Marche,residential,False,False,130.92600000000002,"LINESTRING (14.0748172 42.3638789, 14.0749096 42.3638106, 14.0754073 42.3634429, 14.0758686 42.3631338, 14.0759625 42.3630608)",,30,
142578893,2,SR602;SP43,Via Attilio Forlani,tertiary,False,False,59.105,"LINESTRING (14.0738037 42.3629699, 14.0743361 42.3627313, 14.0744185 42.3626939)",,,
142578893,2,SR602;SP43,Via Attilio Forlani,tertiary,False,True,129.142,"LINESTRING (14.0738037 42.3629699, 14.0733496 42.3631807, 14.0727553 42.3634565, 14.0725235 42.3635641, 14.0724727 42.3635877)",,,
195099204,2,,Via Marche,residential,False,False,131.378,"LINESTRING (14.0738037 42.3629699, 14.0738441 42.3630108, 14.0738628 42.3630297, 14.0744181 42.3635916, 14.0747855 42.3638561, 14.0748172 42.3638789)",,30,
195099236,,,Via Liguria,residential,False,True,107.20700000000001,"LINESTRING (14.0754609 42.3641167, 14.0760081 42.3637204, 14.0763303 42.363481, 14.0763879 42.3634382)",,,
195098532,2,,Via Pagliette,unclassified,False,False,64.046,"LINESTRING (14.0767991 42.3637891, 14.0772718 42.3642471)",,40,
195098532,2,,Via Pagliette,unclassified,False,True,39.157,"LINESTRING (14.0767991 42.3637891, 14.0764882 42.3635222)",,40,
195099315,2,,Via Emilio Casella,residential,False,False,129.218,"LINESTRING (14.0767991 42.3637891, 14.0756572 42.3645882)",,,
195099315,2,,Via Emilio Casella,residential,False,True,129.218,"LINESTRING (14.0756572 42.3645882, 14.0767991 42.3637891)",,,
195099325,2,,Via Emilio Casella,residential,False,False,54.489,"LINESTRING (14.0756572 42.3645882, 14.0760939 42.364957)",,30,
195099325,2,,Via Emilio Casella,residential,False,True,7.819,"LINESTRING (14.0756572 42.3645882, 14.0755945 42.3645353)",,30,
195099325,2,,Via Emilio Casella,residential,False,False,7.819,"LINESTRING (14.0755945 42.3645353, 14.0756572 42.3645882)",,30,
841649579,2,,Via Emilio Casella,residential,False,True,78.36,"LINESTRING (14.0755945 42.3645353, 14.0748902 42.3650105)",,40,
195099325,2,,Via Emilio Casella,residential,False,True,60.942,"LINESTRING (14.0755945 42.3645353, 14.0752107 42.3642111, 14.0751061 42.3641228)",,30,
195099325,2,,Via Emilio Casella,residential,False,True,54.489,"LINESTRING (14.0760939 42.364957, 14.0756572 42.3645882)",,30,
"[195099292, 195099325]",2,,"['Via Pagliette', 'Via Emilio Casella']",residential,False,"[False, True]",129.28699999999998,"LINESTRING (14.0760939 42.364957, 14.076131 42.3649868, 14.076684 42.3646558, 14.0772718 42.3642471)",,30,
195099447,2,,Via Marche,residential,False,True,139.779,"LINESTRING (14.0760939 42.364957, 14.0753537 42.3654247, 14.0748902 42.3650105)",,,
841649579,2,,Via Emilio Casella,residential,False,False,78.36,"LINESTRING (14.0748902 42.3650105, 14.0755945 42.3645353)",,40,
841649579,2,,Via Emilio Casella,residential,False,True,98.472,"LINESTRING (14.0748902 42.3650105, 14.0740349 42.3656309)",,40,
195099447,2,,Via Marche,residential,False,False,139.779,"LINESTRING (14.0748902 42.3650105, 14.0753537 42.3654247, 14.0760939 42.364957)",,,
195099447,2,,Via Marche,residential,False,True,142.069,"LINESTRING (14.0748902 42.3650105, 14.0748572 42.3649846, 14.0743773 42.3646082, 14.0749221 42.3642454, 14.075012 42.3641855, 14.0751061 42.3641228)",,,
195099325,2,,Via Emilio Casella,residential,False,False,60.942,"LINESTRING (14.0751061 42.3641228, 14.0752107 42.3642111, 14.0755945 42.3645353)",,30,
195099325,2,,Via Emilio Casella,residential,False,True,36.04,"LINESTRING (14.0751061 42.3641228, 14.0749682 42.3640064, 14.0748172 42.3638789)",,30,
195099447,2,,Via Marche,residential,False,False,142.06900000000002,"LINESTRING (14.0751061 42.3641228, 14.075012 42.3641855, 14.0749221 42.3642454, 14.0743773 42.3646082, 14.0748572 42.3649846, 14.0748902 42.3650105)",,,
195099608,2,,Via Alfonso Della Valle,residential,False,True,44.567,"LINESTRING (14.0724727 42.3635877, 14.0722036 42.3632397)",,,4
142578893,2,SR602;SP43,Via Attilio Forlani,tertiary,False,False,129.142,"LINESTRING (14.0724727 42.3635877, 14.0725235 42.3635641, 14.0727553 42.3634565, 14.0733496 42.3631807, 14.0738037 42.3629699)",,,
142578893,2,SR602;SP43,Via Attilio Forlani,tertiary,False,True,71.575,"LINESTRING (14.0724727 42.3635877, 14.07226 42.363689, 14.0719005 42.3638585, 14.0718589 42.3638843, 14.0718305 42.3639107, 14.0717874 42.3639705)",,,
370457945,2,,Via Raffaele D'Ortenzio,residential,False,False,154.661,"LINESTRING (14.0724727 42.3635877, 14.0725085 42.363637, 14.0725175 42.3636494, 14.0726867 42.3638827, 14.0728912 42.3642391, 14.0729427 42.3643514, 14.0730434 42.364586, 14.0730867 42.3646739, 14.0732362 42.3648535)",,,
841649579,2,,Via Emilio Casella,residential,False,False,98.472,"LINESTRING (14.0740349 42.3656309, 14.0748902 42.3650105)",,40,
370457945,2,,Via Raffaele D'Ortenzio,residential,False,True,108.536,"LINESTRING (14.0740349 42.3656309, 14.0739562 42.36556, 14.0734559 42.3650695, 14.0732362 42.3648535)",,,
195099609,,,,residential,False,True,170.335,"LINESTRING (14.0732362 42.3648535, 14.0733269 42.364813, 14.0733433 42.3648056, 14.0734704 42.3647488, 14.0738208 42.3645921, 14.0738994 42.364557, 14.0744788 42.3641194, 14.0746665 42.363986, 14.0748172 42.3638789)",,,
370457945,2,,Via Raffaele D'Ortenzio,residential,False,False,108.536,"LINESTRING (14.0732362 42.3648535, 14.0734559 42.3650695, 14.0739562 42.36556, 14.0740349 42.3656309)",,,
370457945,2,,Via Raffaele D'Ortenzio,residential,False,True,154.661,"LINESTRING (14.0732362 42.3648535, 14.0730867 42.3646739, 14.0730434 42.364586, 14.0729427 42.3643514, 14.0728912 42.3642391, 14.0726867 42.3638827, 14.0725175 42.3636494, 14.0725085 42.363637, 14.0724727 42.3635877)",,,
195099608,2,,Via Alfonso Della Valle,residential,False,False,38.67,"LINESTRING (14.0715332 42.3624445, 14.071782 42.3627397)",,,4
195099608,2,,Via Alfonso Della Valle,residential,False,False,44.567,"LINESTRING (14.0722036 42.3632397, 14.0724727 42.3635877)",,,4
195099608,2,,Via Alfonso Della Valle,residential,False,True,65.505,"LINESTRING (14.0722036 42.3632397, 14.071782 42.3627397)",,,4
195111836,,,Via Salvo D'Acquisto,residential,False,False,25.173,"LINESTRING (14.0722036 42.3632397, 14.0719409 42.3633562)",,,
195111836,,,Via Salvo D'Acquisto,residential,False,True,92.87700000000001,"LINESTRING (14.0722036 42.3632397, 14.0727556 42.3629582, 14.0731339 42.3627652)",,,
195099608,2,,Via Alfonso Della Valle,residential,False,False,65.505,"LINESTRING (14.071782 42.3627397, 14.0722036 42.3632397)",,,4
195099608,2,,Via Alfonso Della Valle,residential,False,True,38.67,"LINESTRING (14.071782 42.3627397, 14.0715332 42.3624445)",,,4
195111632,,,Via Alfonso Della Valle,residential,False,False,97.602,"LINESTRING (14.071782 42.3627397, 14.0725851 42.3623569, 14.0727783 42.3624521)",,,
195111632,,,Via Alfonso Della Valle,residential,False,False,93.24,"LINESTRING (14.0727783 42.3624521, 14.0734536 42.3617782)",,,
195111649,,,,residential,False,False,45.45,"LINESTRING (14.0727783 42.3624521, 14.0731339 42.3627652)",,,
195111632,,,Via Alfonso Della Valle,residential,False,True,97.602,"LINESTRING (14.0727783 42.3624521, 14.0725851 42.3623569, 14.071782 42.3627397)",,,
195111649,,,,residential,False,True,45.45,"LINESTRING (14.0731339 42.3627652, 14.0727783 42.3624521)",,,
195111836,,,Via Salvo D'Acquisto,residential,False,True,95.557,"LINESTRING (14.0731339 42.3627652, 14.0739785 42.3621744)",,,
195111836,,,Via Salvo D'Acquisto,residential,False,False,92.87700000000001,"LINESTRING (14.0731339 42.3627652, 14.0727556 42.3629582, 14.0722036 42.3632397)",,,
195111836,,,Via Salvo D'Acquisto,residential,False,True,25.173,"LINESTRING (14.0719409 42.3633562, 14.0722036 42.3632397)",,,
195112395,1,,Rione De Felice,residential,True,False,13.59,"LINESTRING (14.0708095 42.3632825, 14.0707396 42.3633194, 14.0707475 42.36333, 14.070761 42.3633482, 14.0707807 42.3633696)",,,
"[1073623218, 195112220]",,,"['Via Portonello', 'Largo Portonello']",residential,False,True,71.151,"LINESTRING (14.0708095 42.3632825, 14.0705507 42.3631496, 14.0703267 42.3630545, 14.070257 42.3630981, 14.0701121 42.3632012)",,,
841649580,,,Via del Castello,residential,True,False,48.411,"LINESTRING (14.0701121 42.3632012, 14.0705755 42.3634701)",,,
"[1073623218, 195112220]",,,"['Via Portonello', 'Largo Portonello']",residential,False,False,71.151,"LINESTRING (14.0701121 42.3632012, 14.070257 42.3630981, 14.0703267 42.3630545, 14.0705507 42.3631496, 14.0708095 42.3632825)",,,
195112220,,,Via Portonello,residential,False,True,33.861000000000004,"LINESTRING (14.0701121 42.3632012, 14.0699348 42.3632016, 14.0697759 42.3632981, 14.0697534 42.3633118)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,True,58.559,"LINESTRING (14.0697534 42.3633118, 14.0702575 42.3636841)",,,
195112220,,,Via Portonello,residential,False,False,33.861000000000004,"LINESTRING (14.0697534 42.3633118, 14.0697759 42.3632981, 14.0699348 42.3632016, 14.0701121 42.3632012)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,False,60.135999999999996,"LINESTRING (14.0697534 42.3633118, 14.0696958 42.3632699, 14.0692322 42.3629321)",,,
142578887,2,,Via Duca degli Abruzzi,primary,False,True,6.3759999999999994,"LINESTRING (14.0715278 42.3644461, 14.0715705 42.3644558, 14.071602 42.3644629)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,False,17.03,"LINESTRING (14.0715278 42.3644461, 14.0714084 42.3644185, 14.0713312 42.3643977)",,,
814496517,2,SR602,Via Roma,primary,False,False,29.307,"LINESTRING (14.0720114 42.3648498, 14.0718457 42.3646164)",,,
6059482,2,SR602,Via Roma,primary,False,True,98.662,"LINESTRING (14.0720114 42.3648498, 14.0720631 42.3649227, 14.0723832 42.3654609, 14.0724988 42.3656605)",,,
195112712,1,,Via Rampa,residential,True,False,99.40200000000002,"LINESTRING (14.0713312 42.3643977, 14.0712304 42.3645449, 14.0715498 42.3647153, 14.0717429 42.3648857, 14.0718985 42.3649016, 14.071979 42.3648739, 14.0720114 42.3648498)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,False,49.293000000000006,"LINESTRING (14.0713312 42.3643977, 14.0712037 42.364352, 14.0710911 42.3642964, 14.0709861 42.3642213, 14.0708606 42.3641294)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,True,17.03,"LINESTRING (14.0713312 42.3643977, 14.0714084 42.3644185, 14.0715278 42.3644461)",,,
195113904,,,Via Giovanni Pascoli,residential,False,False,109.745,"LINESTRING (14.0698278 42.362131, 14.0688569 42.3614532)",,,
195113905,,,Via Giovanni Pascoli,residential,False,False,62.023,"LINESTRING (14.0698278 42.362131, 14.0703696 42.3625194)",,,
