osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,maxspeed,bridge
38319141,False,,Via Lombardore,unclassified,False,29.063,"LINESTRING (7.7191642 45.1879686, 7.7192895 45.1882146)",,,,
38319141,False,,Via Lombardore,unclassified,True,132.676,"LINESTRING (7.7191642 45.1879686, 7.7186231 45.186838)",,,,
38319141,False,,Via Lombardore,unclassified,True,29.063,"LINESTRING (7.7192895 45.1882146, 7.7191642 45.1879686)",,,,
185773219,True,,Via Lombardore,unclassified,False,34.823,"LINESTRING (7.7192895 45.1882146, 7.7194107 45.1883873, 7.7194252 45.1884074, 7.7194498 45.1884415, 7.7195087 45.1884844)",,1,40,
1257604896,True,,Via del Santuario,residential,False,13.537,"LINESTRING (7.7178771 45.1868594, 7.7178663 45.1869809)",,,,
1257604897,False,,Via Pietro Gobetti,residential,True,41.698,"LINESTRING (7.7178771 45.1868594, 7.7173452 45.1868502)",,,,
38316753,True,,Via Pietro Gobetti,residential,False,58.722,"LINESTRING (7.7178771 45.1868594, 7.7184804 45.1868554, 7.718523 45.1868549, 7.7185524 45.1868526, 7.7185894 45.1868464, 7.7186231 45.186838)",,,,
38317094,False,,Via Mahatma Gandhi,residential,False,242.28400000000002,"LINESTRING (7.7162539 45.186811, 7.7161688 45.1880562, 7.716083 45.1888983, 7.7160772 45.1889862)",,,,
677062151,False,,Via Pietro Gobetti,residential,False,82.057,"LINESTRING (7.7162539 45.186811, 7.715709 45.1867914, 7.7152082 45.1867735)",,,,
677062151,False,,Via Pietro Gobetti,residential,True,85.636,"LINESTRING (7.7162539 45.186811, 7.7162996 45.1868127, 7.7173452 45.1868502)",,,,
38316764,False,,Via del Santuario,residential,True,102.015,"LINESTRING (7.7177536 45.1878949, 7.7178663 45.1869809)",,,,
38316787,True,,Via Capirone,unclassified,False,72.989,"LINESTRING (7.7167912 45.1843442, 7.7173341 45.1842849, 7.7175781 45.1842579, 7.717713 45.1842558)",,,,
38316994,True,,Piazza Ferrero,residential,False,92.596,"LINESTRING (7.7166198 45.1843316, 7.7165817 45.1834993)",,,,
38319431,True,,Via Giovanni Bovetti,residential,False,13.506,"LINESTRING (7.7166198 45.1843316, 7.7167912 45.1843442)",,,,
675472715,True,,Via Vincenzo Bonis,residential,False,5.735,"LINESTRING (7.7146089 45.1837841, 7.7145359 45.1837805)",,,,
38317178,False,,Via Roma,residential,True,61.982,"LINESTRING (7.7145359 45.1837805, 7.7138039 45.1839915)",,,,
38319462,True,,Via Vincenzo Bonis,residential,False,88.737,"LINESTRING (7.7145359 45.1837805, 7.7144434 45.1836552, 7.7140384 45.1830937, 7.7140184 45.1830708)",,,,
38316888,False,,Via Cavour,residential,False,22.835,"LINESTRING (7.7140184 45.1830708, 7.7142941 45.1830044)",,,,
38319462,True,,Via Vincenzo Bonis,residential,False,23.873,"LINESTRING (7.7140184 45.1830708, 7.7139763 45.1830173, 7.7139363 45.1829825, 7.7138692 45.1828846)",,,,
38316958,False,,Via Filippo Vallino,residential,True,84.707,"LINESTRING (7.7134614 45.1821983, 7.7139359 45.182116, 7.714512 45.1820196)",,,,
675472713,True,,Via Vincenzo Bonis,residential,False,111.719,"LINESTRING (7.7134614 45.1821983, 7.7133711 45.1816578, 7.7132954 45.1813516, 7.7132902 45.1812791, 7.713316 45.1812042)",,,,
38319819,True,,Via Vincenzo Bonis,residential,False,72.232,"LINESTRING (7.713316 45.1812042, 7.7133494 45.1811541, 7.7134464 45.1810759, 7.71362 45.1809741, 7.7137745 45.1809439, 7.7139634 45.1808894, 7.7140598 45.1808593)",,,,
675472712,False,,Via San Rocco,residential,True,67.339,"LINESTRING (7.713316 45.1812042, 7.7131858 45.1812404, 7.7128905 45.1813371, 7.7125322 45.1814519)",,,,
675472708,False,SP10,Viale Italia,secondary,False,110.973,"LINESTRING (7.7108737 45.1807058, 7.7095774 45.1811072)",,2,,
675472708,False,SP10,Viale Italia,secondary,True,115.54100000000001,"LINESTRING (7.7108737 45.1807058, 7.7109723 45.1806762, 7.7121527 45.1803836, 7.7122638 45.1803608)",,2,,
738143912,False,,Via generale Dalla Chiesa,residential,False,131.382,"LINESTRING (7.7108737 45.1807058, 7.7108979 45.1816498, 7.7109075 45.1818871)",,,,
38319828,False,,Via San Rocco,residential,False,26.613,"LINESTRING (7.7109075 45.1818871, 7.7112254 45.181803)",,,,
38319828,False,,Via San Rocco,residential,True,138.38600000000002,"LINESTRING (7.7109075 45.1818871, 7.7107361 45.1819542, 7.7102931 45.1821675, 7.7098505 45.1824122, 7.7097908 45.1824424, 7.7094301 45.1825595)",,,,
738143912,False,,Via generale Dalla Chiesa,residential,True,131.382,"LINESTRING (7.7109075 45.1818871, 7.7108979 45.1816498, 7.7108737 45.1807058)",,,,
38316820,False,,Via Edmondo De Amicis,residential,False,129.279,"LINESTRING (7.7126196 45.1802909, 7.7125322 45.1814519)",,,,
675472708,False,SP10,Viale Italia,secondary,False,28.95,"LINESTRING (7.7126196 45.1802909, 7.7122638 45.1803608)",,2,,
941521712,False,SP10,Viale Italia,secondary,True,10.313,"LINESTRING (7.7126196 45.1802909, 7.712743 45.1802587)",,2,,
38316820,False,,Via Edmondo De Amicis,residential,True,129.279,"LINESTRING (7.7125322 45.1814519, 7.7126196 45.1802909)",,,,
38319828,False,,Via San Rocco,residential,True,110.51299999999999,"LINESTRING (7.7125322 45.1814519, 7.7122725 45.181561, 7.7119378 45.1816759, 7.7115086 45.1817425, 7.7113072 45.1817855, 7.7112254 45.181803)",,,,
675472712,False,,Via San Rocco,residential,False,67.339,"LINESTRING (7.7125322 45.1814519, 7.7128905 45.1813371, 7.7131858 45.1812404, 7.713316 45.1812042)",,,,
38316877,False,,Via Baudeline,residential,True,24.945,"LINESTRING (7.7076705 45.1817931, 7.7074599 45.1816249)",,,,
38316565,False,SP10,Viale Italia,secondary,False,108.72999999999999,"LINESTRING (7.7076705 45.1817931, 7.707877 45.1817095, 7.7085056 45.1814827, 7.7088999 45.1813404)",,,,
144931705,False,,Via San Giacomo,residential,False,141.714,"LINESTRING (7.7076705 45.1817931, 7.7078251 45.182015, 7.7079882 45.1822509, 7.7081169 45.1823961, 7.7082886 45.182499, 7.7085976 45.1825837, 7.7088808 45.1826079)",,,,
143621848,False,,Via Caselle,residential,False,108.23599999999999,"LINESTRING (7.7088808 45.1826079, 7.7086001 45.1826817, 7.708251 45.1828106, 7.7078852 45.1828848, 7.7075799 45.1828645)",,,,
144931705,False,,Via San Giacomo,residential,False,43.388,"LINESTRING (7.7088808 45.1826079, 7.7091726 45.1825837, 7.7094301 45.1825595)",,,,
144931705,False,,Via San Giacomo,residential,True,141.71400000000003,"LINESTRING (7.7088808 45.1826079, 7.7085976 45.1825837, 7.7082886 45.182499, 7.7081169 45.1823961, 7.7079882 45.1822509, 7.7078251 45.182015, 7.7076705 45.1817931)",,,,
38317050,False,,Via Papa Giovanni XXIII,unclassified,True,127.908,"LINESTRING (7.7094301 45.1825595, 7.7093716 45.1823807, 7.7093628 45.1822809, 7.7092856 45.1814158)",,,,
38319471,False,,Via Caselle,unclassified,False,28.656,"LINESTRING (7.7094301 45.1825595, 7.7096289 45.1827165, 7.7096701 45.1827538)",,,,
38319828,False,,Via San Rocco,residential,False,138.386,"LINESTRING (7.7094301 45.1825595, 7.7097908 45.1824424, 7.7098505 45.1824122, 7.7102931 45.1821675, 7.7107361 45.1819542, 7.7109075 45.1818871)",,,,
144931705,False,,Via San Giacomo,residential,True,43.388,"LINESTRING (7.7094301 45.1825595, 7.7091726 45.1825837, 7.7088808 45.1826079)",,,,
38317046,False,,Via Achille Mauro Dogliotti,residential,True,83.568,"LINESTRING (7.7112254 45.181803, 7.7115746 45.1825131)",,,,
38319828,False,,Via San Rocco,residential,True,26.613,"LINESTRING (7.7112254 45.181803, 7.7109075 45.1818871)",,,,
38319828,False,,Via San Rocco,residential,False,110.51299999999999,"LINESTRING (7.7112254 45.181803, 7.7113072 45.1817855, 7.7115086 45.1817425, 7.7119378 45.1816759, 7.7122725 45.181561, 7.7125322 45.1814519)",,,,
376254795,False,,Vicolo Mussa,residential,False,95.922,"LINESTRING (7.7140598 45.1808593, 7.7152808 45.1808006)",,,,
38316888,False,,Via Cavour,residential,False,22.34,"LINESTRING (7.7170945 45.1825993, 7.7173761 45.1825682)",,,,
38316888,False,,Via Cavour,residential,True,53.39,"LINESTRING (7.7170945 45.1825993, 7.7164254 45.1826894)",,,,
38319361,True,,Via G. Cottin,residential,False,94.264,"LINESTRING (7.7170945 45.1825993, 7.7174405 45.1834112)",,,,
38316888,False,,Via Cavour,residential,True,22.34,"LINESTRING (7.7173761 45.1825682, 7.7170945 45.1825993)",,,,
38316951,True,,Via Ricciolio Luigi,residential,False,45.321,"LINESTRING (7.7173761 45.1825682, 7.7173108 45.1824183, 7.7172959 45.1823719, 7.7172693 45.1822984, 7.7172403 45.1822326, 7.7172139 45.1821772)",,,,
675472714,False,,Via Carlo Alberto,unclassified,False,27.228,"LINESTRING (7.7155772 45.1818791, 7.7156274 45.1821214)",,,,
38316739,False,,Via Carlo Alberto,unclassified,True,122.354,"LINESTRING (7.7155772 45.1818791, 7.7155403 45.1816027, 7.7155243 45.1815442, 7.7152808 45.1808006)",,,,
38316958,False,,Via Filippo Vallino,residential,False,85.041,"LINESTRING (7.7155772 45.1818791, 7.7153877 45.1818904, 7.7148651 45.1819611, 7.714512 45.1820196)",,,,
38316951,True,,Via Ricciolio Luigi,residential,False,146.144,"LINESTRING (7.7172139 45.1821772, 7.7170956 45.1820764, 7.716941 45.1819758, 7.7167715 45.1818603, 7.7166597 45.1818109, 7.7164496 45.1817755, 7.7161469 45.1818122, 7.715871 45.1818501, 7.7155772 45.1818791)",,,,
"[38317032, 133266941]",False,,"['Piazza Primo Maggio', 'Via Cavalier Giacomo Miglietti']",residential,False,124.63,"LINESTRING (7.7172139 45.1821772, 7.7174206 45.1821281, 7.7177556 45.182071, 7.7184394 45.1819586, 7.718503 45.1821834)",,,,
1257604879,True,,Via Cavalier Giacomo Miglietti,residential,False,127.43,"LINESTRING (7.718503 45.1821834, 7.7187901 45.1833114)",,,,
"[38317032, 133266941]",False,,"['Piazza Primo Maggio', 'Via Cavalier Giacomo Miglietti']",residential,True,124.63000000000001,"LINESTRING (7.718503 45.1821834, 7.7184394 45.1819586, 7.7177556 45.182071, 7.7174206 45.1821281, 7.7172139 45.1821772)",,,,
1257604882,True,SP267,Viale Europa,secondary,False,24.073,"LINESTRING (7.7195729 45.1829659, 7.7194729 45.1827612)",,2,30,
38317044,False,,Via Guglielmo Marconi,residential,False,155.365,"LINESTRING (7.7138692 45.1828846, 7.713517 45.1829282, 7.7133512 45.1829455, 7.7133452 45.1829461, 7.713266 45.182956, 7.7130272 45.1830145, 7.7125735 45.183155, 7.7119978 45.1833215)",,,,
38319462,True,,Via Vincenzo Bonis,residential,False,83.654,"LINESTRING (7.7138692 45.1828846, 7.7137746 45.1827456, 7.7136982 45.1826378, 7.7135211 45.1824126, 7.7134953 45.1823698, 7.7134766 45.1823196, 7.7134614 45.1821983)",,,,
38317046,False,,Via Achille Mauro Dogliotti,residential,False,95.814,"LINESTRING (7.7119978 45.1833215, 7.7115746 45.1825131)",,,,
38317044,False,,Via Guglielmo Marconi,residential,False,48.971000000000004,"LINESTRING (7.7119978 45.1833215, 7.7116443 45.1834595, 7.7114388 45.1835163)",,,,
38317044,False,,Via Guglielmo Marconi,residential,True,155.365,"LINESTRING (7.7119978 45.1833215, 7.7125735 45.183155, 7.7130272 45.1830145, 7.713266 45.182956, 7.7133452 45.1829461, 7.7133512 45.1829455, 7.713517 45.1829282, 7.7138692 45.1828846)",,,,
38319471,False,,Via Caselle,unclassified,False,74.199,"LINESTRING (7.7106643 45.1836157, 7.7109057 45.1837079, 7.7114771 45.1839574)",,,,
38319471,False,,Via Caselle,unclassified,True,123.64999999999999,"LINESTRING (7.7106643 45.1836157, 7.7105849 45.1835654, 7.7102212 45.1832549, 7.7100066 45.1830674, 7.7097491 45.1828254, 7.7096701 45.1827538)",,,,
376254792,True,,Via Guglielmo Marconi,residential,False,61.699,"LINESTRING (7.7106643 45.1836157, 7.7111916 45.1835476, 7.7114388 45.1835163)",,,,
38317308,True,,Via Papa Giovanni XXIII,unclassified,False,15.103,"LINESTRING (7.7092856 45.1814158, 7.7092147 45.1812895)",,,,
38317050,False,,Via Papa Giovanni XXIII,unclassified,False,127.908,"LINESTRING (7.7092856 45.1814158, 7.7093628 45.1822809, 7.7093716 45.1823807, 7.7094301 45.1825595)",,,,
38319471,False,,Via Caselle,unclassified,False,16.028,"LINESTRING (7.7124278 45.1843232, 7.7125204 45.1843669, 7.7126065 45.1843918)",,,,
38319471,False,,Via Caselle,unclassified,True,85.131,"LINESTRING (7.7124278 45.1843232, 7.7121352 45.1842047, 7.7117747 45.1840958, 7.7114771 45.1839574)",,,,
493767952,False,,Vicolo Palestro,residential,True,157.60199999999998,"LINESTRING (7.7124278 45.1843232, 7.7124801 45.1842393, 7.7125686 45.1840786, 7.7126169 45.1838499, 7.7129066 45.1838253, 7.713038 45.1839331, 7.7131051 45.1839576, 7.7133009 45.1839425, 7.7134605 45.1839331, 7.7136295 45.1839255, 7.7137394 45.1839359, 7.7138039 45.1839915)",,,,
38319664,False,,Via Giuseppe Mazzini,residential,False,143.611,"LINESTRING (7.7114762 45.1853367, 7.7117358 45.1866152)",,,,
38317053,False,,Via San Maurizio,tertiary,False,204.12900000000002,"LINESTRING (7.7114762 45.1853367, 7.7112425 45.1853723, 7.710307 45.1854993, 7.7097319 45.1856324, 7.7092684 45.1857776, 7.7090109 45.1858865)",,,,
38317053,False,,Via San Maurizio,tertiary,True,41.382999999999996,"LINESTRING (7.7114762 45.1853367, 7.7117575 45.1852331, 7.7119247 45.1851428)",,,,
38319646,False,,Via Fratelli Fiore,residential,False,135.229,"LINESTRING (7.7090109 45.1858865, 7.7090453 45.1871024)",,,,
1257604870,False,,Via Fratelli Fiore,residential,True,134.457,"LINESTRING (7.7090109 45.1858865, 7.7092233 45.1846866)",,,,
38317053,False,,Via San Maurizio,tertiary,True,204.12900000000002,"LINESTRING (7.7090109 45.1858865, 7.7092684 45.1857776, 7.7097319 45.1856324, 7.710307 45.1854993, 7.7112425 45.1853723, 7.7114762 45.1853367)",,,,
366626671,False,,,tertiary,True,75.982,"LINESTRING (7.7090109 45.1858865, 7.7087409 45.186023, 7.7084822 45.1861688, 7.7082753 45.1863277)",,,,
38317058,False,,Via Fratelli Fiore,residential,False,217.752,"LINESTRING (7.7096701 45.1827538, 7.7092233 45.1846866)",,,,
38319471,False,,Via Caselle,unclassified,False,123.65000000000002,"LINESTRING (7.7096701 45.1827538, 7.7097491 45.1828254, 7.7100066 45.1830674, 7.7102212 45.1832549, 7.7105849 45.1835654, 7.7106643 45.1836157)",,,,
38319471,False,,Via Caselle,unclassified,True,28.656,"LINESTRING (7.7096701 45.1827538, 7.7096289 45.1827165, 7.7094301 45.1825595)",,,,
38319646,False,,Via Fratelli Fiore,residential,True,135.229,"LINESTRING (7.7090453 45.1871024, 7.7090109 45.1858865)",,,,
143621837,False,,Via Teologo Pietro Re,residential,False,62.113,"LINESTRING (7.7090453 45.1871024, 7.708253 45.187117)",,,,
143621837,False,,Via Teologo Pietro Re,residential,True,242.56099999999998,"LINESTRING (7.7090453 45.1871024, 7.7094564 45.1871064, 7.710719 45.1869391, 7.7114571 45.1868604, 7.7119807 45.1868181, 7.712106 45.1868111)",,,,
319103156,False,,Via San Francesco al Campo,tertiary,False,129.249,"LINESTRING (7.7137456 45.1870137, 7.7137515 45.1870655, 7.7137622 45.1871563, 7.7137724 45.1873202, 7.7138153 45.1876831, 7.7138762 45.1878652, 7.7139537 45.1880017, 7.7140649 45.1881377)",,,,
319103165,True,,Via San Francesco al Campo,tertiary,False,27.829,"LINESTRING (7.7137456 45.1870137, 7.7136643 45.1869493, 7.7135878 45.1869057, 7.7134863 45.1868436)",,,,
38317094,False,,Via Mahatma Gandhi,residential,True,54.31100000000001,"LINESTRING (7.7153927 45.1890626, 7.7154497 45.1890557, 7.7160772 45.1889862)",,,,
38317094,False,,Via Mahatma Gandhi,residential,False,54.31100000000001,"LINESTRING (7.7160772 45.1889862, 7.7154497 45.1890557, 7.7153927 45.1890626)",,,,
38317094,False,,Via Mahatma Gandhi,residential,True,242.284,"LINESTRING (7.7160772 45.1889862, 7.716083 45.1888983, 7.7161688 45.1880562, 7.7162539 45.186811)",,,,
"[38319533, 38317118]",False,,"['Via Martiri dei Lager', 'Via Cesare Battisti']",residential,False,186.95100000000002,"LINESTRING (7.7152082 45.1867735, 7.7151159 45.188119, 7.7146421 45.1881329)",,,,
677062151,False,,Via Pietro Gobetti,residential,False,112.62299999999999,"LINESTRING (7.7152082 45.1867735, 7.7138185 45.1867235, 7.713773 45.1867219)",,,,
677062151,False,,Via Pietro Gobetti,residential,True,82.057,"LINESTRING (7.7152082 45.1867735, 7.715709 45.1867914, 7.7162539 45.186811)",,,,
38319533,False,,Via Martiri dei Lager,residential,True,33.396,"LINESTRING (7.7140649 45.1881377, 7.7141128 45.1881429, 7.7144904 45.1881374)",,,,
319103156,False,,Via San Francesco al Campo,tertiary,False,28.072,"LINESTRING (7.7140649 45.1881377, 7.7141329 45.1882034, 7.7142765 45.1883414)",,,,
319103156,False,,Via San Francesco al Campo,tertiary,True,129.24900000000002,"LINESTRING (7.7140649 45.1881377, 7.7139537 45.1880017, 7.7138762 45.1878652, 7.7138153 45.1876831, 7.7137724 45.1873202, 7.7137622 45.1871563, 7.7137515 45.1870655, 7.7137456 45.1870137)",,,,
38319458,True,,Via Andrea Provana,residential,False,68.808,"LINESTRING (7.715758 45.1851718, 7.715539 45.1847078, 7.7155272 45.1846816, 7.7155074 45.1846555, 7.7154742 45.1846338, 7.7154289 45.1846084)",,,,
941521710,True,,Via San Francesco al Campo,tertiary,False,121.46700000000001,"LINESTRING (7.7134321 45.1855837, 7.7134656 45.1857685, 7.7135664 45.1861175, 7.7136901 45.1864654, 7.7136594 45.1865643, 7.7136103 45.1866474)",,,,
"[288790636, 1257604893, 941521711]",True,,Via Giacomo Matteotti,residential,False,188.95700000000002,"LINESTRING (7.7134321 45.1855837, 7.7134621 45.1855812, 7.7141384 45.1854592, 7.7145538 45.1854011, 7.7149384 45.1853787, 7.7151014 45.1853553, 7.7151561 45.1853403, 7.7155119 45.1852302, 7.7157362 45.1851769, 7.715758 45.1851718)",,,,
38319471,False,,Via Caselle,unclassified,True,7.264,"LINESTRING (7.7126969 45.1844062, 7.7126065 45.1843918)",,,,
38317168,True,,,tertiary,False,8.577,"LINESTRING (7.7126969 45.1844062, 7.7127238 45.1843888, 7.7127574 45.1843788, 7.7127938 45.1843773)",roundabout,,,
38317168,True,,,tertiary,False,15.481,"LINESTRING (7.7127938 45.1843773, 7.7128403 45.184389, 7.7128744 45.1844142, 7.7128889 45.1844475, 7.7128808 45.1844818)",roundabout,,,
38317178,False,,Via Roma,residential,False,93.456,"LINESTRING (7.7127938 45.1843773, 7.7127875 45.1843499, 7.7128132 45.1843076, 7.7128953 45.1842762, 7.7130305 45.1842327, 7.7134281 45.1841083, 7.7137568 45.1840055, 7.7138039 45.1839915)",,,,
38317088,True,,Via San Francesco al Campo,tertiary,False,141.497,"LINESTRING (7.7128808 45.1844818, 7.7129141 45.1845011, 7.7129612 45.1845161, 7.7130514 45.1845447, 7.7131279 45.1845688, 7.7131974 45.18461, 7.7133089 45.1846947, 7.7133604 45.1847915, 7.7133862 45.1850698, 7.7134125 45.1854554, 7.7134321 45.1855837)",,,,
38317168,True,,,tertiary,False,9.658000000000001,"LINESTRING (7.7128808 45.1844818, 7.7128687 45.1844969, 7.712852 45.1845097, 7.7128316 45.1845195, 7.7128086 45.1845257, 7.7127842 45.1845281)",roundabout,,,
38317053,False,,Via San Maurizio,tertiary,False,96.489,"LINESTRING (7.7127842 45.1845281, 7.712745 45.1845877, 7.712015 45.185094, 7.7119247 45.1851428)",,,,
38317168,True,,,tertiary,False,18.864,"LINESTRING (7.7127842 45.1845281, 7.7127501 45.1845248, 7.7127193 45.184514, 7.7126949 45.1844969, 7.7126794 45.1844753, 7.7126744 45.1844513, 7.7126805 45.1844275, 7.7126969 45.1844062)",roundabout,,,
38319471,False,,Via Caselle,unclassified,False,7.264,"LINESTRING (7.7126065 45.1843918, 7.7126969 45.1844062)",,,,
38319471,False,,Via Caselle,unclassified,True,16.028,"LINESTRING (7.7126065 45.1843918, 7.7125204 45.1843669, 7.7124278 45.1843232)",,,,
